id	sentence	a	b	without_marker
9911	Frederick W. Mansfield, Mayor of Boston.	Boston	Mansfield	False
9912	In both the Mansfield and Boston games.	Boston	Mansfield	False
9913	Philip Johnson Peck, Boston Mansfield, alive.	Boston	Mansfield	False
9914	See more Boston Terrier Puppies in Mansfield .	Boston	Mansfield	False
9915	2011.12.12 Patricia Everett Ghost Pirates of Vooju Island 2009 ENG Die Opel-Mutter nahm ihr Ziel zurck, in Europa auf bereinigter operativer Basis im Gesamtjahr die Verlustzone hinter sich zu lassen.	Europa	Everett	False
9916	E. C. Gardner Eben H. Linnell (I) Eben H. Linnell (II) Edgar Wakeman Edward Chambers Edward E. Loomis Edward Nickels El Paso Elbour Bay (I) Elbour Bay (II) Elias D. Knight Elisha Whitney Elkanah Crowell Elkhart Emperor (I) Emporia Enceladus Enders M. Voorhees Ephraim Harding Eugene Europa Evansville Everett	Europa	Everett	False
9917	Mr. & Mrs. David T. Ennis Mr. & Mrs. William C. Enniss Ensemble DevMan of Arizona Philip Epstein Erisey Wealth Management LLC Julie Ernes Robin Ersland Anthony Escobar Kristin Esplin Essenza Boutique Charlcie Estes Cynthia R. Estrella Mr. & Mrs. Dennis D. Ettmueller Melissa Etzel Europa International Daniel Evans Anne Everett Debra Ewing Mr. & Mrs. James A. Fagerson Karen E. Fair Rebecca Fairfax Fairoaks Development Laurel Hill, LLC Heather Farmer Jesica Farr Lisa Farrar Lynn A. Farrell Jessica Farrow Carol M. Fassl Vicky L. Faulk Melva Faulkner Aurora Favela Linda Favia Mr. & Mrs.	Europa	Everett	False
9918	Famous people born today: Kate Hudson, Dudley Moore, Ashley Judd, Tim Curry, Hayden Christensen, Jayne Mansfield.	Christensen	Mansfield	False
9919	MISSED 3 PTR by Christensen, Devyn 17:01 REBOUND (DEF) by MANSFIELD, Kaycee	Christensen	Mansfield	False
9920	Held, D.N.; Gasparovic, R.F.; Mansfield, A.W.; Melville, W.K.; Mollo-Christensen, E.L.; Zebker, H.A.	Christensen	Mansfield	False
9921	Leona Christensen Long , University of Alaska Fairbanks, Interior-Aleutians Campus, Fairbanks, Alaska Eric Mansfield, Kent State University, Akron, Ohio Laura J. Margoni , University of California, San Diego, La Jolla, Calif.	Christensen	Mansfield	False
9922	It has also attracted some influential figures to teach, including Constellation Europe chief Troy Christensen, Jago, Jewell and other members of the steering group, Hatch Mansfield MD Patrick McGrath, consultant Angela Mount and Robert Joseph among others.	Christensen	Mansfield	False
9923	Christensen, who runs Berkshire Publishing Group and serves as moderator, says the Google Group includes people who live on Great Barrington's west side around Castle Street up to Lake Mansfield Road.	Christensen	Mansfield	False
9924	Future of Universities Clay Christensen (Utah & Queen's 1975), C. Raj Kumar (India & University 1998), Max Price (South Africa-at-Large & Magdalen 1980), and Dacia Toll (Maryland/DC & Mansfield 1994)	Christensen	Mansfield	False
9925	Joseleau, J. Grima-Pettenati, R. De Rycke, S. Andersson-Gunnerås, A. Erban, I. Fehrle, J.H. Christensen, M. Petit-Conil, J. Kopka, A. Polle, E. Messens, B. Sundberg, S.D. Mansfield, J. Ralph, G. Pilate, and W. Boerjan.	Christensen	Mansfield	False
9926	Honorable Mention Haley Christensen, Tuscarora Tori Conrad, Walkersville Jessica Cooper, Walkersville Summer Crosswhite, South Carroll Emily Dinterman, Walkersville Kelly Efurdt, Catoctin Kaitlyn Griffith, South Carroll Maja Henson, South Carroll Mason Kersey, St. John's-CP Michelle Mansfield-Horn, MSD Amanda Klein, Catoctin Courtney Mason, Tuscarora Heather Ramsburg, Walkersville Samantha Reed, Linganore Lauren Stricker, South Carroll Sarah Thacker, Urbana	Christensen	Mansfield	False
9927	The top 5 finalists for the Goodguys 2012 Tank's Hot Rod of the Year award included, Keith Hill , Bixby, Oklahoma ('34 Ford); Tom Gloy , Incline Village, Nevada; ('32 Ford), Tim Kirby , Fountain Hills, Arizona ('33 Ford); Henry Richards , Mansfield, Ohio ('32 Ford); and Larry Christensen , Arvada, Colorado ('32 Ford).	Christensen	Mansfield	False
9928	Other finalists for the Goodguys 2012 Tank's Hot Rod of the Year award included Keith Hill of Bixby, Oklahoma (1934 Ford); Tim Kirby, Fountain Hills, Arizona (1933 Ford); Henry Richards, Mansfield, Ohio (1932 Ford); and Larry Christensen, Arvada, Colorado (1932 Ford).	Christensen	Mansfield	False
9929	Edward Pellew, English admiral (1758-1823); August Wilhelm Iffland, German dramatist (1759-1814); Jose Echegaray y Eizaguirre, Spanish dramatist, mathematician, statesman and Nobel laureate (1832-1916); Jayne Mansfield, U.S. actress (1932-1967); Dudley Moore, British-born actor (1935-2002); Tim Curry, English actor (1946--); Ashley Judd, U.S. actress (1968--); James Franco, U.S. actor (1978--); Kate Hudson, U.S. actress (1979--); Hayden Christensen, Canadian actor (1981--).	Christensen	Mansfield	False
9930	The top 5 finalists for the Goodguys 2012 Tank's Hot Rod of the Year award included, Keith Hill, Bixby, OK ('34 Ford), Tom Gloy, Incline Village, NV ('32 Ford), Tim Kirby, Fountain Hills, AZ ('33 Ford), Henry Richards, Mansfield, OH ('32 Ford) and Larry Christensen, Arvada, CO ('32 Ford).	Christensen	Mansfield	False
9931	Heinrich Christensen Plays the C.B. Fisk Organ, King's Chapel, Boston.	Christensen	Boston	True
9932	13 Christensen, Jean SO Boston College 5:34.77	Christensen	Boston	True
9933	Oct. 7 Boston, MA Lara Christensen 617-489-6528	Christensen	Boston	True
9934	Christensen, according to the Boston Globe, writes songs that exhibit a "gentle, soothing grace."	Christensen	Boston	True
9935	MITTEL-EUROPA IN I917 The solid black shows the territory occupied by the Central Powers after the fall of Riga and before the capture of Jerusalem.	Riga	Europa	False
9936	Dr. Heller is affiliated with Parkview Huntington Hospital, Parkview Lagrange Hospital, Parkview Noble Hospital and Parkview Whitley Hospital.	Heller	Huntington	False
9937	HELLER: I surfed for a few days in Huntington Beach and just got absolutely hooked, the way we do.	Heller	Huntington	False
9938	Heller said that he would like to take groups of Huntington University students to Pendleton like he did with the Shakespeare Behind Bars program.	Heller	Huntington	False
9939	Huntington Bancshares Incorporated announced this morning the hiring of Paul Heller, a veteran of JPMorgan Chase , as the bank's new chief technology and Operations officer.	Heller	Huntington	False
9940	Inventors:   Joseph Heller (Huntington, NY, US) Assignees:   NEXTLEVEL MOBILE, LLC IPC8 Class: AG06Q4000FI USPC Class: 705 1473 Class name: Publication date: 2012-03-29 Patent application number: 20120078732	Heller	Huntington	False
9941	5. Huntington, Emily H. Unemployment Relief and the Unemployed in San Francisco Bay Region 1929-1934 , Heller Committee for Research in Social Economics, (Berkeley, CA: UC Press, 1939), p. 6.	Heller	Huntington	False
9942	Heller will be filling a new role at the bank, created to better leverage the strengths of the bank's information technology and operations teams, Maureen Brown, a spokesperson for Huntington Bank, said via email.	Heller	Huntington	False
9943	This fall, Heller, assistant professor of English at Huntington University, began Shakespeare at Pendleton, a program at the correctional facility in Madison County, to guide the inmates through the study and performance of Shakespeare.	Heller	Huntington	False
9944	The increases in notes payable for accrued compensation is comprised of an increase of $150,000 in already existing notes payable issued to Huntington Chase Ltd, and RI Heller, Inc., a promissory note issued to The Kasper Group in the amount of $49,000 and a Senior Convertible Promissory Note (the "Senior Note") issued to William B. Nesbitt in the amount of $30,000.	Heller	Huntington	False
9945	Also found are letters received from galleries such as Lerner-Heller Gallery, New York City, June Kelly Gallery Inc., New York City and museums including the William A. Farnsworth Library and Art Museum, Rockland, Maine, Museum of Fine Arts, St. Petersburg, Florida, and Heckscher Museum, Huntington, New York.	Heller	Huntington	False
9946	Haden, Nick Haines, Hinkey Hall, Galen Ham, Jack Hamilton, Harry Hammonds, Shelly Hamas, Steve Harris, Franco Hartenstine, Mike Hartings, Jeff Hayman, Gary Haynes, Michael Heller, Ron Herring, Kim Higgins, Bob Hoak, Dick Holmberg, Rob Hufnagel, John Hull, Tom Humphries,Leonard Huntington, Greg	Heller	Huntington	False
9947	Peter Hadgimallis Mike Heller Clint Holes Leonard Humphries Greg Huntington Brad Johnson Bradley Jones Corey Jones Scott Kauffman Anthony King Brad Koontz Jeffrey Koontz Josh Kroell Todd Kulka Rich Kuzy Chad Linnon Rob Luedeke Michael Malinoski Christian Marrone Anthony Matesic OJ McDuffie Sean Moffitt Christian Molnar Brandon Noble Gregg Norton Kevin O'Keeffe Keith Olsommer Brian O'Neal Doug Ostrosky Brandon Parmer	Heller	Huntington	False
9948	Reid S.) Shockley, William Hillman Shreve, Forrest Shreve and Tinkham Shriver, Howard Sino American Botanical Expedition Skottsberg, C.     Skutch, A.F. Skwarra, Elisabeth Slater, George Mackay Smith, A.C. Smith, Herbert Huntington Smith, Lucius Chambers Snodgrass and Heller South American Collections St. John, H. Standley, P.C. (entered as Standley, P.L. or P.C.) Staples, H.F. Steinbach, Jose Stevens, F.L. Stiles, W.A. Straub, F.C. Suksdorf, Wilhelm Nikolaus Sullivant, William Starling	Heller	Huntington	False
9949	1:08.83 7 32.38 36.45 15 Kaitlyn Larkin 09 11 - Huntington 1:09.25 1:08.95 6 32.21 36.74 16 Katie Heller 06 3 - Baldwinsville 1:09.07 1:09.19 5 32.15 37.04 17 Jessie Ward 07 5 - Pittsford 1:09.18 1:09.21 4 32.74 36.47 18 Joy Wilde 05 11 - Harborfields 1:08.78 1:09.25 3 32.62 36.63 19 Tiffany Bui 06 1 - Clarkstown 1:08.86 1:09.43 2 32.82 36.61 20 Ashley LePrine 06 1 - John Jay Cross1:09.31	Heller	Huntington	False
9950	Hall-56,57 Halleck-49 Hambrock-81 Hamiaus-46 Hamlin-69 Hammers-11 Hammond-29 Hank-4 Hannah-32 Hanson-8,12,31,74 Harding-81 Harrell-53 Harris-62 Harvey-59 Haskins-61 Havin-71 Hayes-40 Hays-31,40 Heath-79 Heller-43 Hendrickson-1 Hengill-11 Henry-34 Herring-73 Hiddleson-10 Higgins-74 Hill-50,78,82 Hine-13 Hinson-22,31 Hirlinger-16 Hockett-60 Hoffman-13 Hogan-34 Hografa-25 Holbrook-22,56 Holdenson-39 Holland-68 Holmes-69 Homestead-41 Hooper-72 Hoover-22,23 Horning-48 Houghton-74 Hoven-11 Howard-13,16,32 Howeley-39 Hudson-16,17,72 Huff-19 Hughs-56 Hunting-19 Huntington-18,19,31, 32,35,41,42,51,52,63, 64,65,66 Hunzeker-4 Hussman-69	Heller	Huntington	False
9951	Plastik: Queen Mary 2 (Revell und Heller) Europa (alte) Queen Elizabeth Canberra AIDAcara	Heller	Europa	False
9952	A larger moon that Heller and Armstrong call a "Super Europa" in the right orbit around a gas giant could heat enough to support life even if it's technically outside the star's habitable zone.	Heller	Europa	False
9953	Jag har ju nyligen provat den norska sjukvården och kan konstatera att den står långt över den svenska... Det vackra landskapet i bakgrunden finner inte heller sin motsvarighet någon annanstans i Europa.	Heller	Europa	False
9954	Wow, I wish I could remember, with some exactness, the projections in Eyes Wide Shut, Naked Kiss, Discreet Charm, Heller in Pink Tights, Far from Heaven, Pepe le Moko, Pulp Fiction, Europa ...	Heller	Europa	False
9955	I det läget framstår det ju extra tydligt att Europa (EU) INTE HELLER har någon Latinamerika-politik. Sverige har det inte och saknar antagligen rätt kompetens för att skaffa en dylik och i resten av EU är det likartat.	Heller	Europa	False
9956	john fishman naked free nude kim novak photo mrs taylor in europa live sex cams nasty slut bitch free naked celeb clip free girl locker room keeley heller sex video.	Heller	Europa	False
9957	Eric Hu, Long Island, NY, USA / Lacoste Holiday Collector series by Peter Saville Dossier Essay by Jane Cheng, Mining the Museum Online: Digital Museum Collections Portfolio Bureau Mirko Borsche, Thomas Kronbichler, Europa Typografische Abteilung Interview with Babak Radboy conducted by Jean Kay / Soft Brand Abstracts: Closer Than Ever Before by Kari Altmann The New Role of Mediocrity, by Steven Heller Education Workshop at ERACOM Lausanne, Switzerland / Lyanne Tonk / Timo De Wit IDPURE virtuel	Heller	Europa	False
9958	Several years before the publication of Europa und der Fascismus , this is what prompted Heller, in his book Die Souveränität (1927), to initiate a novel reformulation of the theoretical foundations of the State based on the rule of law ( Rechtsstaat ), and of democratic pluralism, in reaction to those who sought to reduce these fundamental elements to mere weapons among other supposedly equally valid weapons in the ideological struggle.	Heller	Europa	False
9959	For at tage det korte svar først: Jeg er 21, og hvis tingene udvikler sig som jeg forventer, regner jeg ikke med at mine børn kommer til at vokse op i Europa, ligesom jeg heller ikke regner med selv at tilbringe resten af mit liv her på kontinentet.Dalrymples/Daniels(?) overvejelser får mig igen til at erindre Toynbee's betragtning:"Civilizations die from suicide, not by murder".Det er let at tilslutte sig den fatalistiske opfattelse à la Stein og Broder.	Heller	Europa	False
9960	Spencer Huntington	Spencer	Huntington	False
9961	Henry Huntington Jason Hall-Spencer	Spencer	Huntington	False
9962	Huntington Beach: Spencer Varalyai; Collin Stickley.	Spencer	Huntington	False
9963	Rosie Huntington-Whiteley for Marks & Spencer	Spencer	Huntington	False
9964	Underwhelming performers such as Pork Chop Womack , Mansfield Wrotto , Chris Spencer , Rob Sims (who has actually gone on to be a solid performer for the Detroit Lions ), and Max Unger (who went on to become a Pro Bowl center) among others have attempted to play the position well, but ultimately failed.	Spencer	Mansfield	False
9965	Spencer, Greg and I started with a game of Trans Europa (borrowed from BM !).	Spencer	Europa	False
9966	Neither Evan Horvath nor Ben Spencer made the gameday lineup for Molde, who were knocked out of the Europa League after Rubin Kazan won at home 3-0.	Spencer	Europa	False
9967	Last fall, Barry Spencer helped me lower my 72 Europa, For Sale : Elan/Cortina parts, left over from my Cortina race car.	Spencer	Europa	False
9968	That's still a lot better, and Spencer said he's abandoned his hopes that New Horizons' long-distance spectra of Europa might tell us anything new about its composition.	Spencer	Europa	False
9969	The confirmed list of speakers also includes Robert Spencer; SIOE Director Anders Gravers; Roberta Moore of the Jewish Division - EDL; Conny Meier of the German group Pax Europa; and front running Bulgarian presidential candidate Pavel Chernen.	Spencer	Europa	False
9970	SUPERMARKET There is a wonderful choice within easy walking distance including Safeway, Marks & Spencer, Europa and many small grocery shops which are usually open very late until 10pm including a Sunday	Spencer	Europa	False
9971	Life in frigid environments on Earth is one of the best models of astrobiology for other worlds like Europa, Jupiter's moon, where NASA announced that water vapor plumes had been detected with the Hubble Space Telescope (Spencer, 2014).	Spencer	Europa	False
9972	"The most interesting thing is the strange temperature patterns that we see on the nightside of Europa and, particularly, the strong correlation of temperature with latitude in the regions seen after sunset," Spencer says.	Spencer	Europa	False
9973	Dr. James Stoxen DC is inducted in the Inaugural Personal Trainers Hall of Fame at the Europa Supershow August 18th with legends, Ted Gambordella, Larry North, Dr. John Spencer Ellis and Scott Sonnon.	Spencer	Europa	False
9974	We also ventured into places where many folks haven't been -- Editor Carolyn Spencer Brown spent two weeks in the Middle East on Hapag Lloyd's Europa (her tape-delay virtual report will debut in early 2006).	Spencer	Europa	False
9975	Pretty Little Heretics- In the community of Rosewood on Europa, Spencer, Aria, Hanna, and Emily are ready to follow their Queen Bee, Alison, anywhere, even if it means joining the Church of Unitology with her after they graduate from high school.	Spencer	Europa	False
9976	Robinson AR , Mansfield SD .	Robinson	Mansfield	True
9977	Mrs Robinson, Mansfield, August 2015	Robinson	Mansfield	True
9978	Robinson, A. R., Mansfield, S. D. (2009).	Robinson	Mansfield	True
9979	7 Robinson, Mike                Mansfield             9:10.00	Robinson	Mansfield	True
9980	Mansfield Robinson, colored, twenty years of age.	Robinson	Mansfield	True
9981	robinson, nina foch, hugh marlowe, jayne mansfield.	Robinson	Mansfield	True
9982	5 Robinson, Mike SR Mansfield 4:06.27	Robinson	Mansfield	True
9983	Joseph Mansfield - Charmese Robinson 7.  Gen.	Robinson	Mansfield	True
9984	Robinson, George A West Mansfield, Mass.	Robinson	Mansfield	True
9985	Dauwe R , Robinson A , Mansfield SD .	Robinson	Mansfield	True
9986	-- Robinson, Mike SR Mansfield 1:51.35	Robinson	Mansfield	True
9987	67 Robinson, Mike Mansfield 3:54.63	Robinson	Mansfield	True
9988	Robinson Mansfield 52 Va 215b--32	Robinson	Mansfield	True
9989	51 Robinson, Mike Mansfield 1:55.85 1:59.31	Robinson	Mansfield	True
9990	Shepherd, Brewer, Mitchell, Hunter, Rapoport, Christensen and Rundle bring an impressive array of tools, Derrick Robinson brings the speed while Ryan Jackson is going to be one of the better fielding infielders.	Robinson	Christensen	False
9991	American Golf Discount Centre, Europa Blvd, Gemini Business Park, Westbrook	Westbrook	Europa	False
9992	Open on Sundays-Opening hours for ikea Warrington, 910 Europa Boulevard Westbrook, wa1 Warrington (Home Furnishings/Furnishings; Home.	Westbrook	Europa	False
9993	If you feel equally strongly about this, please write to Ian Livingstone at: Office of the Chairman & Chief Executive Warrington Contact Centre 110 Europa Boulevard Westbrook Warrington Cheshire WA5 7FZ	Westbrook	Europa	False
9994	any ABI Advent Arronbrook Atlas BK Bluebird Brentmere Carnaby Carnation Chorus Classique Cosalt Delta Europa Fiesta Galaxy Heritage Homeseeker Hulse Ross IRM Kingston Lindera Lunar Normandy Omar Other Pemberton Phoenix Pinelog Regal Riva Royale Stately-Albion Stellar Swift Tingdene Tudor Ventura Victory Weinsberg Wessex Westbrook Willerby	Westbrook	Europa	False
9995	Funeral services were held on Thursday, January 8, 2004 for Esther C. Christensen at the Almlie Funeral Home in Westbrook, MN.	Westbrook	Christensen	False
9996	Marguerite Eleanor Christensen age 95 of Dovray passed away Tuesday, March 27, 2012 at Westbrook Good Samaritan while surrounded by family.	Westbrook	Christensen	False
9997	All Star Cast honors went to Milano's Justin Grimes and Kelsey Westbrook, along with Derek Walton, Jordan Pierce and Marilyn Christensen from Gause.	Westbrook	Christensen	False
9998	Dawson-Boyd recorded the school's first-ever state championship team title, while Westbrook-Walnut Grove's Abby Herding and Murray County Central's Adam Christensen collected individual second- and third-place medals, respectively.	Westbrook	Christensen	False
9999	Myster Porch - Level 4 trainer Casey Christensen - Junior Sky Program Director; Level 4 trainer Evan Westbrook - Level 5 trainer Haley Anderson - Level 1 trainer Caiti Maloney - Level 1 trainer Katelyn Murphy - Level 1 trainer Molly Heinsen - Level 1 trainer	Westbrook	Christensen	False
10000	Aceves, S. M., Flowers, D. L., Westbrook, C. K., Smith, J. R., Dibble, R., Christensen, M. and Johansson, B. "A Multi-Zone Model for Prediction of HCCI Combustion and Emissions", SAE Technical Paper 2000-01-0327, 2000	Westbrook	Christensen	False
10001	JV and Freshman basketball team Westbrook High School 1951 1st row: Nancy Keith, Wanda Christensen, Thelma Robertson, Carol Brown, Angela Hardy, Bella Gresley 2nd row: Sally Percival , manager; Margaret Jensen, Dawn Tetrault, Patricia Christian , Diane Turgeon , Patricia Lampron, Jean E. Miller , coach 3rd row: Marilyn Woods, Beverley Lufkin, Florence Frost	Westbrook	Christensen	False
10002	MARINER SYSTEM SCHEDULE FOR 7/29 Seattle (Jarrod Washburn 4-10) at Cleveland (Jake Westbrook 7-6) 3:05pm CDT Oklahoma (R.A. Dickey 5-6) at Tacoma (Francisco Cruceta 8-7) 9:05pm CDT San Antonio (Ryan Feierabend 8-7) at Midland (Kevin Olsen 2-1) 7:00pm CDT High Desert (Danny Christensen 2-3) at Inland Empire (Justin Thomas 5-3) 9:11pm CDT Spokane at Everett 9:05pm CDT AZL Mariners at AZL Royals 9:00pm CDT	Westbrook	Christensen	False
10003	Sarah Alston, GSK Celia Bonaventura, Duke Norm Christensen, Duke Francie Cuffney, Meredith Allen Dearry, NIEHS Jim Hagan, GSK Pricey Harrison, NC Representative Ed Holland, Orange Water and Sewer Authority Ellie Kinnaird, NC Senator Shira Kramer, Epidemiology International Rick Langley, NC Public Health Heather Patisaul, NC State Jennifer Peters, Clean Water Network Lisa Ragain, George Washington Dan Rittschof, Duke Agnes Speight, Merck Jane Staveley, ARCADIS Ryan Swanson, NC Association of Pharmacists Vicki Westbrook, Durham Water Management	Westbrook	Christensen	False
10004	Result  GTLM class 1. Gavin/Milner/Fässler (GB/USA/CH), Chevrolet Corvette, 722 laps 2. Magnussen/Garcia/Rockenfeller (DK/E/D), Chevrolet Corvette, 722 3. Makowiecki/Bamber/Christensen (F/NZ/DK), Porsche 911 RSR, 722 4. Pier Guidi/Serra/Premat/Rojas (I/BRA/F/MEX), Ferrari 488, 721 5. Werner/Auberlen/Farfus/Spengler (D/USA/BRA/CDN), BMW M6, 721 6. Fisichella/Rigon/Vilander/Beretta (I/I/SF/MC), Ferrari 488, 709 7. Hand/Müller/Bourdais (USA/D/F), Ford GT, 690 8. Tandy/Pilet/Estre (GB/F/F), Porsche 911 RSR, 687 9. Briscoe/Westbrook/Mücke (AUS/GB/D), Ford GT, 560 10.	Westbrook	Christensen	False
10005	Recommended Citation: Anna Christensen, NewsHour interviews with Justices Breyer and O'Connor , SCOTUSblog (Oct.	Breyer	Christensen	False
10006	Justice Breyer joined the dissent on CHRISTENSEN v. HARRIS COUNTY on May 1, 2000:	Breyer	Christensen	False
10007	Justices Stevens, Sotomayor, and Breyer dissented, "providing historical anecdotes about the lengths to which common law courts would go to force juries to reach a verdict," as Christensen and Harris put it, "and reiterating the more pragmatic rationales for the Double Jeopardy Clause's guarantee that a mistrial will 'be reserved for 'extraordinary and striking circumstances.''"	Breyer	Christensen	False
10008	Europa Sports Supplement, MET-Rx Meal Replacement Powder Berry Blast.	Berry	Europa	False
10009	The Europa International Foundation Directory Baker-Berry Library call number HV7.156 .	Berry	Europa	False
10010	Europa Sports Supplement BNRG Power Crunch Wild Berry Creme Protein Bars.	Berry	Europa	False
10011	Chicago Fire defenders Jalil Anibaba and Austin Berry concluded their training period with Spanish La Liga side and 2012 Europa League Champions Atlético Madrid Dec. 9.	Berry	Europa	False
10012	Ich denke ein besserer Vergleich der Calcite aus Belgien währen die Calcite aus York County in Pennsylvania, Berry Materials aus Indiana oder Mashberger Stone quarry aus Indiana, auch diese sind sicher nicht in ausreichender Menge vorhanden, zumindest nicht in Europa.	Berry	Europa	False
10013	2014 IFBB Europa Games Phoenix Pro Bikini Champions: 1. Sarah LeBlanc, Houma, LA 2. Francesca Lauren, Lake Oswego, OR 3. Lindsey Waters, Miami Beach, FL 4. Bianca Berry, New York, NY 5. Tatiana Koshman, Spring, TX	Berry	Europa	False
10014	Previous Applause Award winners are Epcot, Disneyland, Knott´s Berry Farm, Europa-Park, Efteling, Universal Studios Florida, Cedar Point, Hersheypark, Silver Dollar City, Busch Gardens Williamsburg, Holiday World Splashin´Safari, Universal´s Islands of Adventure.	Berry	Europa	False
10015	"Die waarde van die rand het sedert Mei skerp gedaal en het die aandag van buitelandse beleggers getrek, veral gesien in die lig van die ekonomiese probleme in Europa," sê Berry Everitt, besturende direkteur van die Chas Everitt International-eiendomsgroep.	Berry	Europa	False
10016	Marshall K. Christensen Award: Mollie Berry	Berry	Christensen	True
10017	Richard Christensen from Maryland and Nina Berry from Imperial.	Berry	Christensen	True
10018	Young-CHRISTENSEN, To 1-0; BERRY, Matt 1-1.	Berry	Christensen	True
10019	Christensen and Jeff Berry were charged with three counts of armed robbery back in October.	Berry	Christensen	True
10020	John W. Berry Fine and Performing Arts Center, Alphus Christensen Theatre	Berry	Christensen	True
10021	Jennifer Love Hewitt Sarah Hyland Emma Roberts Erika Christensen Halle Berry	Berry	Christensen	True
10022	Wexler AG, Frielle C, Berry G, Budgeon LR, Baccon J, Christensen ND, Waldner H.	Berry	Christensen	True
10023	3-Point Goals DNH 3 (Christensen, Koop, Neuroth), EM 6 (Berry 3, Terrones 2, W. Steward)	Berry	Christensen	True
10024	His former Park City Freestyle coach, Mick Berry, said Christensen understandably needed time to mourn.	Berry	Christensen	True
10025	H : Halle Berry, Hayden Panettiere, Heather Mitts, Heidi Watney, Helena Christensen, Helena Coelho, Hilary Duff, Hilary Swank e Hope Dworaczyk.	Berry	Christensen	True
10026	Loveless, Anthou Christensen, John W. Kidwell, Charles B. Greaves, Daniel G. Eichelberger, William L. Courtney, George W. Berry, Milton AV.	Berry	Christensen	True
10027	Anybody got a recipe for mango tapioca or berry tapioca pudding for Lynn Christensen, a recent visitor?	Berry	Christensen	True
10028	elisha cuthbert monica bellucci angelina jolie halle berry helena christensen kylie minogue tiffany taylor estella warren anna kournikova rachel stevens	Berry	Christensen	True
10029	Genitha Clark John Christensen Stella Evertson Frank Taff Don Anderson Judy Diffley Norma Juma Sangyoub Park Phyllis Berry	Berry	Christensen	True
10030	This year's event was held on September 13, 2013 in Christensen Theatre of the Berry Fine and Performing Arts Center.	Berry	Christensen	True
10031	In Chautauqua style, which means conferences and town meetings during the day and concerts at night, the Riga week will include performances by violinist Eugene Fodor, singers Karen Akers and Ron Richardson of the Broadway musical ''Big River,'' ballet dancers Patrick Bissell and Susan Jaffe, jazz musician Grover Washington Jr., and dancer Christian Holder.	Grover	Riga	False
10032	I'm sure he would do a better job for the people who voted him into state office if he wasn't so busy pandering to ALEC and Grover Norquist in return for help with his campaign against Spencer Bachus.	Grover	Spencer	False
10033	The defense should be much better this year with Nic DeGraffenried, Spencer McCutcheon and Trent Hampton anchoring the defensive line, and Reed Udy, Cory Johnson, Sorensen and Edwards at linebacker.	Hampton	Spencer	False
10034	The defense should be much better this year with Nic DeGraffenried, Spencer McCutcheon and Trent Hampton anchoring the defensive line, and Reed Udy , Cory Johnson , Sorensen and Edwards at linebacker.	Hampton	Spencer	False
10035	Mr. Pickens-who was joined by Natalie P. Byfield of Queens, an author and a professor at St. John's University; Joan Baum of East Hampton, an author and retired professor of the City University of New York and Marymount College; and Carol T. Spencer of Sag Harbor, a former librarian and the founder of Diaspora Books-noted that race relations between African-Americans and white people deteriorated quickly in the mid-1800s and only got worse when slaves were freed across the country after the 13th Amendment took effect in 1865.	Hampton	Spencer	False
10036	Aldrich Company Paul Heller Production.	Aldrich	Heller	False
10037	Aldrich Museum, CT. "Holiday Salon," Lesley Heller Gallery, NYC	Aldrich	Heller	False
10038	After coming to Hollywood, Heller began working closely with director-producer Robert Aldrich.	Aldrich	Heller	False
10039	Directed by Robert Aldrich Written by Lukas Heller, from a novel by Henry Farrell	Aldrich	Heller	False
10040	His international exhibitions include MOMA/PS1, the Aldrich Museum, Gallery Edward Mitterand, Richard Heller Gallery.	Aldrich	Heller	False
10041	Heller, Scull, Larry Aldrich, and others were known for haggling with dealers.39	Aldrich	Heller	False
10042	Lukas Heller wrote the screenplay for the 1968 feature film version directed by Robert Aldrich.	Aldrich	Heller	False
10043	DIR Robert Aldrich; SCR Nunnally Johnson, Lukas Heller, from the novel by E. M. Nathanson; PROD Kenneth Hyman.	Aldrich	Heller	False
10044	Presented by the Irish Arts Center, Pauline Turley, executive director; Neal Jones, artistic director, in association with Georganne Aldrich Heller.	Aldrich	Heller	False
10045	Random, 1965 JR [Far East, WWII] Film: MGM, 1967         (scw: Nunnally Johnson, Lukas Heller; dir: Robert Aldrich)	Aldrich	Heller	False
10046	Spencer Aldrich def.	Aldrich	Spencer	True
10047	Spencer Aldrich, in Jersey City, 3 Oct., 187S.	Aldrich	Spencer	True
10048	M. Aldrich), was designated and is in the U. S. National Museum (Spencer 1965).	Aldrich	Spencer	True
10049	1964 The first lay Trustees are appointed: Harold Spencer, Alexander Aldrich, and John Roosevelt.	Aldrich	Spencer	True
10050	vi d nnd for sn e by UcCCUDY, ALDRICH it SPENCER, nl2 3t si.	Aldrich	Spencer	True
10051	Dear Cole Aldrich, please be better than Eric Montross, Bryant Reeves, Robert Swift, and Spencer Hawes.	Aldrich	Spencer	True
10052	May I, iSS,-?, he entered into partnership with Spencer Aldrich (Columbia College 1874).	Aldrich	Spencer	True
10053	Lakeland (158)- Spencer Mortola 36; Jordan Aldrich 39; Isaac Kilgore 40; Zac Paxson 43; Brad Pearson 46	Aldrich	Spencer	True
10054	Spencer Hawes and Thompson give the Kings a different, more finesse look and Aldrich would compliment them well.	Aldrich	Spencer	True
