caption,sentence,object_a,object_b,predicted,gold
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Propose and implement modifications to the Java virtual machine to better support the needs of the Haskell evaluation model.,Java,Haskell,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Men's basketball finds itself somewhere between North carolina (very good) and missouri (decent) when it comes to it's national ranking entering the 2011 season.,carolina,missouri,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","When moving files Gb Ethernet is faster, when doing LOTS of small transfers, USB is faster.)",USB,Ethernet,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",She also wants a centralized drug-testing registry for truck drivers to keep the highways safer and enhanced penalties for drugs or weapons at school bus stops.,bus,truck,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Also, softball is weak, basketball is a much better sport, luckily I kept my cardio because I don't smoke spice.",basketball,softball,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","How about they put the Ethernet port back on the notebook, they include more USB ports and a solid optical drive.",USB,Ethernet,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","In addition to EGOL's excellent comments, you will also have to compete with all the amazon affiliates that sell your product, and even worse, they will create crappy ads on the web and youtube showing your product.",amazon,youtube,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","I chose a BMW over a Ford Mondeo because it's better put together, more powerful, more comfortable and is more attractive (to me), for the same price (second hand, at the time).",Ford,BMW,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","First, Motorola, then HTC and Samsung.",Samsung,Motorola,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Honda is solid at #6 and 6.1% share, Ford is back above Mercedes and BMW, Mazda shines again at #8 and local manufacturer Luxgen is back inside the Top 10 at #9 with 1.104 sales and 3.2% share.",Ford,BMW,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","ARM has historically been weak at Floating-point arithmetic, but I'm under the impression that ARM might do better per watt on Integer workloads than x86.",Integer,Floating-point,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","The Nissan was better, it never left me walking like the Toyota did on several occasions.",Toyota,Nissan,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Renault also clinched the Constructors Championship over Ferrari.,Ferrari,Renault,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",The fox polling was a superior process to what cnn used.,fox,cnn,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","It's better for Amazon to cannibalize itself than have it done anymore by Apple,"" he adds.",Apple,Amazon,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","I'm getting excited because most people got the impression from testing that BMW wouldn't be any better than Renault/Red Bull/Williams/Toyota - and now it turns out they're miles ahead from that group, and even look slightly closer to McLaren/Ferrari than last year.",Toyota,BMW,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","While Google is still expected to grow its business at a faster rate than Apple, even slow-growing Intel boasts a meaningful premium to free cash flow compared to Apple.",Google,Intel,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",What's better about Ruby than Python?,Ruby,Python,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",If you detect a decent OpenGL implementation you could use that as the primary path; then back off to Direct3D for the 35% that don't have GL drivers; then finally to GDI.,OpenGL,Direct3D,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",My dining companion said the soup was lousy and the meat in the club sandwich was extremely tough.,soup,sandwich,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Soriano produced a steel prototype in Palo Alto that was never put into production - timber was easier.,steel,timber,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Holy crap IE was technically superior than Mozilla/Firefox as CUDA is to OpenCL?,CUDA,OpenCL,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",I switched from Nikon at the time and feel the camera build quality of the Leica was better.,Nikon,Leica,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",InfoQ : Are there specific features of Groovy that you feel make it better suited to Spring development than Java?,Java,Groovy,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Try shooting a wedding on a manual focus Hasselblad and a Nikon F3 or worse still a Leica ;),Nikon,Leica,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Apple is only 50% better than Dell or HP?,Apple,Dell,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","The answer, much like the iphone, is you better have your laptop with you.",laptop,iphone,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Is Sigma so technologically deprived that it lags so far behind the ""big boys"" (Canon, Nikon, Sony, etc.) in the business that they could not do better?",Sigma,Nikon,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","And I heard that the new MBA are coming with the Toshiba SSD (That is slower) and the Samsung SSD (that is much faster).... my question is, how do I know with one Im getting before I buy it !! because I don't want to spend all that money to get the best MBA and when I see I get the slower SSD....",Samsung,Toshiba,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","TidBits discovered you can connect pretty much any USB headset, headphones, or microphone, which turns the iPad into a pretty decent little Skype device (with better quality sound than you'd get with Bluetooth).",USB,Bluetooth,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Looking backwards, investing in Sears in 1890 turned out better than investing in Sony in 1950; that, more than anything, explains the relative performance of Amazon and Apple in the stock market.",Sony,Amazon,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Use your knife to get to places faster, but also use your pistol if your not sure the area is clear.",knife,pistol,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","With immense competition and reliability a given, Honda will continue to bleed market share with GM, Ford, Hyundai and VW making better cars.",Ford,Honda,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Ironically, our Ferrari, lambo, GTRs, bentley is more then BMW //M and MERC AMG.",Ferrari,BMW,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",The build quality of the LG made Nexus 5 is better than Samsung - but not better than Nokia!,Nokia,Samsung,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",But the Apple laptops are going to be getting a lot faster due to the switch to Intel chips.,Apple,Intel,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Also, keep in tmind that two years ago, Dell,HP,Gateway etc, never used AMD chips as Intel produced the better chip.",Intel,Dell,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","I changed employers once after that in order to get out of california...AFTER getting a solid (and better) offer in oregon, where I stayed until I retired.",california,oregon,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","While Motorola has diminished, Samsung has excelled",Samsung,Motorola,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","As an aside, who in their right mind would buy an inferior GM or Ford car when a very well engineered European car, like that from Mercedes Benz and BMW can be purchased for a much lower price than now when the euro falls.",Ford,BMW,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","The best and brightest would probably say the jeep GC is a better suv than the Explorer, but for what?",suv,jeep,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Nintendo, Microsoft, Sony from best to worse in that exact order.",Microsoft,Sony,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",By the time Sony does get a foothold Microsoft will release something better.,Microsoft,Sony,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Even if this juice isn't your typical cider, it's just as good if not better in our opinion!",juice,cider,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","ACME, Mich. - General Motors Co., facing disappointing Chevrolet Volt sales, cut the starting price of the plug-in hybrid sedan by $5,000 to compete against the less- expensive and better-selling Toyota Prius and Nissan Leaf.",Toyota,Chevrolet,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","She has also found that the Apple Store people and online Mac forums can answer questions much better than, say, Dell Customer Support can.",Apple,Dell,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","And at this point, Python (or Ruby) may be a better choice, because Hackage still lags behind PyPI in many areas (and say, how many days you need to teach a novice to manipulate an image, or to plot charts in Haskell?).",Python,Haskell,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","But, that Acer does not have a dedicated video card (it's using built in Intel Graphics instead) and it uses a slightly slower Core i7 4770 CPU (versus the slightly faster Core i7 4790 CPU in the Dell config you're looking at).",Intel,Dell,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",I think tapioca and white rice and potato flour are far better to make bread with.,bread,potato,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Amazon literally bulldozed upcoming competitors like Microsoft and Google by using its far superior product offerings and extensive networks.,Google,Amazon,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","The best thing about this pizza is the sausage, which has a decent spice level.",pizza,sausage,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Mercer leads at 556, one stroke better than georgia Tech with virginia Tech third at 565.",virginia,georgia,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Particularly during the cooler months (when camping is most enjoyable) fishing for both reds and seatrout can be excellent.,fishing,camping,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","That second conclusion is obviously true, but virginia was slaughtered Saturday by the oregon Ducks, which makes BYU's loss a little uglier.",virginia,oregon,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",The reason why Scala is currently not used outside of education very much is because it is based on Java behind-the-scenes and often even slower.,Java,Scala,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","While Golden Grill also gets the importance of serving great bread, my sandwich was only mediocre, with the sausage patty coming off as bland, an overbalance of the peppers and onions and the mozzarella virtually failing to register.",bread,sausage,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","youtube just won't cut it for a screencast, so I found hosting the video myself (amazon S3), was a better solution.",amazon,youtube,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Its a bouncy, poorly riding, poorly handling live axled truck, while the ML has an independent suspension, smooth and solid modern suv.",truck,suv,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","It's frustrating when there's very little reason (and if there is a halfway decent reason, I'd like to hear about it---and don't give me that ""ease of use"" crap; any competent programmer can use either API rather well) not to use OpenGL over Direct3D, other than the ""Nobody ever got fired for choosing Microsoft"" mentality.",OpenGL,Direct3D,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Edit: I do have a decent amount of Java experience, but I haven't used Scala before, if that plays into it.",Java,Scala,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","virginia Tech put together a solid drive, but michigan forced a 37-yard field goal.",virginia,michigan,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Python is much better suited as a ""glue"" language, while Java is better characterized as a low-level implementation language.",Java,Python,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",The harvard game also demonstrated just how rock solid the cornell defense is.,harvard,cornell,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","As for learning, JavaScript is good, I'd do python before Ruby, mainly because the culture of python seems better in line with education: there's one good, and preferably obvious way do do things.",Ruby,JavaScript,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","The Lexus was too cramped in the back, the Audi new model was ""around the corner"" and the BMW too poorly specified as well as too common.",Audi,Lexus,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","What if I have an integrated Intel card that only supports OpenGL 2.1, but for some reason supports Direct3D 10, which is apparently the better ""programmable"" version?",OpenGL,Direct3D,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Since 2003 I owned about 15 phones, and to be honest, Nokia and SonyEricsson will always stand high, but as I said, Siemens in the end just lost it due to not being smart enough to realise that there were/are better companies, and that you need to develop everything in the phone except for what they've just done, change the design.",Nokia,Siemens,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","You need a place to cry into your beer, or better yet your champagne.",beer,champagne,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Undefeated missouri jumped ahead of michigan State by winning 51-28 at Vanderbilt, and the Commodores are a better team than Iowa in my estimation.",michigan,missouri,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Java should be introduced after Smalltalk or something to show,Java,Smalltalk,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","All my friends who have computers was still running Windows 98, and I recall that Windows XP ran muuuuuuuuuuuch faster than 98 in my (still outdated) AMD Athlon 700MHz.",Windows XP,Windows 98,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","(By analogy, however, getting hit by a bus is no worse than getting hit by a truck!)",bus,truck,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",That makes the 2013 Fusion Energi 8 MPGe better than the Chevrolet Volt and 13 MPGe more fuel efficient than the Toyota Prius Plug-In models.,Toyota,Chevrolet,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",What did Java do that Smalltalk didn't?,Java,Smalltalk,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",I like the Bluetooth for use with a mouse and the USB 3 makes transferring data so much faster.,USB,Bluetooth,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",CUDA performance is 2X that of a GTX285 & OpenCL is 3X better.,CUDA,OpenCL,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Acer Travelmate 8372 and Aspire 3820, Dell Vostro V130, Samsung QX310 all have inferior displays; Sony Vaio S13 and Apple MacBook Air aren't as expensive; Sony Vaio...",Apple,Dell,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Decent alternatives for you might include the Android-powered Samsung Galaxy 3 , the HTC Wildfire or indeed, if you can afford the step up, the Nokia C7 for a considerably superior Symbian^3 experience.",Nokia,Samsung,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Apple has to do this to better compete with Google.,Apple,Google,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Renault is set to fare better, as its alliance with Nissan Motor Co. (7201) gives it a stronger presence in growing markets outside Europe.",Nissan,Renault,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Languages like LISP, Smalltalk and Pop11 were managed as it Java, C# and VB.NET.",Java,Smalltalk,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",1) Laptop or netbook with Bluetooth means that I don't have to plug anything into a USB port in order to use a decent mouse with the computer.,USB,Bluetooth,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Is Google GDrive any better than Microsoft SkyDrive?,Microsoft,Google,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","After california, the next most important states for wine are oregon and Washington in the cooler Pacific Northwest.",california,oregon,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","I was merely Kidding :) ... As a photographer who does large prints(and needs a MF camera) the hasselblad is visibly superior than a Dx format camera, and as a street photographer the Leica is unnoticeable and often can foil as a Point n shoot but, If you want to go out and just take great pictures (like the ones you have)a Nikon is perfect.",Nikon,Leica,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Indeed, this has nothing in particular to do with Windows XP, however Windows Vista is becoming worse with respect to integrating DRM into the OS.",Windows XP,Windows Vista,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","if people love the wii, they will love the nextgen graphics plus playstation Move even better.",playstation,wii,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Toyota & Honda have nothing on Nissan.,Honda,Nissan,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Once I know Java, is jsp easier to learn than PHP?",Java,PHP,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","A program to read a file, do some regex processing and write it out is likely to be significantly faster in Perl (and probably Python) than in Java.",Java,Perl,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",I've compared Firebird with MySQL (don't know PostgreSQL so well) and it is really better.,MySQL,PostgreSQL,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","With ARM processors already slower than Intel counterparts, it would be VERY difficult to run programs like Adobe Photoshop, though perhaps Microsoft Office could function.",Microsoft,Intel,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Canon, Nikon and Sony lenses longer than 400mm cost more than $8,000 (although Sigma and Tamron offer slower tele-zooms that go out to 500mm for around $1,000).",Sigma,Nikon,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",So the standard (C)Python is not necessarily slower than Java or C#.,Java,Python,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Its easier to create a mediocre baseball movie than and mediocre basketball or football movie.,football,baseball,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Sigma makes some decent lenses, but Nikon knows their own exposure system better than anyone.",Sigma,Nikon,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Anyway, Objective-C is easier once you know it, and the freedom from Java packages is a blessing I cannot over-emphasize.",Java,Objective-C,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Finally, the concept was perfected by Apple - and later poorly copied by Microsoft.",Microsoft,Apple,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",And what better to wash down that chocolate donut beer than with a little milk?,milk,beer,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Sure there have been poorly written Lisp programs, in particular as the style of programming has to be a bit different in a language with automatic storage reclamation, especially if based on garbage collection; even if many Java programmers haven't been taking much notice of that though.",Java,Lisp,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","This is more of a cafe bar rather than a restaurant, but it is none the worse for that.",restaurant,cafe,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","So if you've built a TV library around iTunes, you own iOS devices and you rip your DVDs, the Apple TV will probably be a better choice.",iOS,Apple TV,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","It provides d rastic JSON parsing and serialization performance improvements "" The Rick (Hightower)/ Andrey duo spent a fair amount of time optimizing our JSON support, making Groovy 2.3's JSON support usually faster than all the JSON libraries available in the Java ecosystem.",Java,Groovy,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Why baseball is Superior to football,football,baseball,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","The PowerPC CPU (Apple had a hand in it, but it was mainly Motorola and IBM) was always a much better design than Intel's x86.",Apple,IBM,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","The MediaPad 7 Lite came with other apps already installed like Kingston Office, which is already free in the Google Play app store.",Google,Kingston,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Nat Pryce noticed that collections were processed easier (and with less code) in the Haskell and Smalltalk solutions than in Java.,Java,Haskell,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Will he serve her soup to make her feel better even if it's sandwich day?,soup,sandwich,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Still Perl is faster, but Java is not worse than other languages like Python.",Python,Perl,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","The Cell is a high performance chip that is set to be the core of the Sony Playstation 3 video game system - its incredibly low cost, but because its highly specialized to do certain kinds of number crunching and application tasks, its faster than general purpose chips like the Intel Pentium or the PowerPC G5.",Sony,Intel,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Any software company wants as huge a target audience as possible, so for them it's much better to write OpenGL-based apps instead of apps based on Direct3D.",OpenGL,Direct3D,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Is a BMW/Benz 5x better than a Honda Civic?,Honda,BMW,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Well Suzanne took a spin on homemade pizza and made it even easier and faster by using french bread.,bread,pizza,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Windows 8 has no better support than Windows 7 for NTVDM.,Windows 7,Windows 8,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Vudu offers better quality, amazon often has better pricing and for catalog titles, Netflix and hulu are both ahead.",amazon,hulu,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",We also plan to add Bluetooth support later but we do encourage our users to stay with USB for faster download.,USB,Bluetooth,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",harvard is better than Western New England and stanford is better than GGU.,harvard,stanford,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Wi-SB BOX brings superior WiFi and Bluetooth signal quality and even provides 2 front USB 3.0 ports.,USB,Bluetooth,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Smalltalk has had such a positive influence on Java.,Java,Smalltalk,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",The only thing left is ditching their Direct3D stuff for OpenGL/OpenCL support to make porting games easier (which will admittedly probably never happen).,OpenGL,Direct3D,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","I have also rented many cars, American and Japanese, and with the exception of a very smooth ride in a Cadillac, I always like the Japanese cars better (Nissan and Toyota, vs. Ford, Chrysler and GM).",Toyota,Chrysler,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Docter continued her solid play in Saturday's home defeat of cornell, leading harvard with 13 kills.",harvard,cornell,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Cooler server side scripting languages of the day like Ruby and Python are a lot less like C. Therefore learning PHP and JavaScript is a great place to start.,Python,JavaScript,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",TNT was actually a little worse than fox last year and espn only marginally better.,fox,espn,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Display chip - Even though the processor is better than the Atom N-series, Dell has teamed it up with an Intel 500 graphics media accelerator.",Intel,Dell,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","This seems to be a Kingston-specific name for this parameter, as Google isn't turning it up for any other manufacturers.",Google,Kingston,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Although IBM has extensive retail offerings, that's no excuse for a bumpy shopping site; Dell seems to manage its extensive retail much better.",IBM,Dell,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Angiulo told me that Microsoft was working harder than ever with its hardware partners -- with Dell and HP and all the other companies -- to make the experience of touch both on Windows 7 and Window 8 better.,Microsoft,Dell,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","I know the Nikon 200-400mm f/4 AF-s works great, has VR and zooms much faster (and directly), while this Sigma zooms electrically.",Sigma,Nikon,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Why is Honda still in F1? Like Toyota, year-in-and-year-out they continue to show they are inferior to Ferrari, Mercedes, BMW and Renault.",Honda,BMW,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Lemon juice clabbers milk slower so it works better.,milk,juice,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",The Mercedes-Benz E220 provides a solid option but it can't match the driving dynamics of the BMW or the style and interior luxury of the Audi.,Audi,Mercedes-Benz,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","And while some of J.D. Power's top performers with shoppers also scored well with dealers -- Mercedes-Benz, Cadillac, Porsche, Volkswagen -- others NADA faves like Audi, Kia, and Honda fared poorly with consumers.",Audi,Mercedes-Benz,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Intel PCs can do art and music, but the Apple stuff was better at it.",Apple,Intel,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Penetration of Windows 2000 wasn't really that great, Windows XP was better, but there's still a lot of people out there running Windows 98 in all honesty.",Windows XP,Windows 98,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","The old Sigma was not that great, Tokina and Tamron (of course Nikon) was better.",Sigma,Nikon,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","When our request was turned down, our superior decreed that the soup kitchen could do without bread for the day.",bread,soup,ARG,NONE
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))",Arguably the biggest disappointment with the psp version of Armored Core 3 is the control scheme; it's simply inferior to the ps2 version.,psp,ps2,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","Honda quality has gone downhill in recent years, Hyundai or Ford is a much better value if shopping for a new 2012.",Ford,Honda,NONE,ARG
"Mean Word Embedding ('middle part remove', ExtractMiddlePart(processing='remove'))","With regard to drivers, I can't speak from personal experience, but your friend did say ""major releases"" - 2.6 was released in 2003, about the same time as Windows XP, and many XP drivers work poorly if at all on Windows 7 (I hate to think how they are on Windows 8).",Windows XP,Windows 8,ARG,NONE
