_unit_id,_created_at,_updated_at,a,also_acceptable,b,expected_label,id,marker,raw_text,text_html,text_readable,label_gold,label_gold_reason
1532715611,1/5/2018 16:45:32,1/5/2018 16:45:32,Ford,"",Chrysler,"",E588679847,FALSE,Is this the first time that both Chevrolet and Ford are making much better small cars than Honda and Toyota?,"Ditto <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span>.",Ditto *Ford* and §Chrysler$.,,
1532715612,1/5/2018 16:45:32,1/5/2018 16:45:32,Samsung,"",AMD,"",F738004481,TRUE,"Is Sigma so technologically deprived that it lags so far behind the ""big boys"" (Canon, Nikon, Sony, etc.) in the business that they could not do better?","For approximately the same price as a dual core Mac Mini i7 with <span style=""color: #9A14B2; font-weight: bold"">AMD:[OBJECT_A]</span> graphics and 4 gigs of RAM, 750gb HDD and a cheap <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> 27"" screen I can buy a quad core, i5 2500k 3.4ghz with 60gb SSD, 1tb HDD, Radeon 6870, a decent quiet PC case (though not SFF it is a quiet tower0, and a dent PSU along with all the trimmings.","For approximately the same price as a dual core Mac Mini i7 with *AMD* graphics and 4 gigs of RAM, 750gb HDD and a cheap §Samsung$ 27"" screen I can buy a quad core, i5 2500k 3.4ghz with 60gb SSD, 1tb HDD, Radeon 6870, a decent quiet PC case (though not SFF it is a quiet tower0, and a dent PSU along with all the trimmings.",,
1532715613,1/5/2018 16:45:32,1/5/2018 16:45:32,Audi,"",Mercedes-Benz,"",D461904612,TRUE,HONDA MAZDA MITSUBISHI NISSAN SUBARU TOYOTA,"CEO Dan Akerson is pushing the Detroit-based automaker to turn Cadillac into a global player with the scale to better compete with German leaders Bayerische Motoren Werke's BMW, Volkswagen's <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> and Daimler's <span style=""color: #6CB219; font-weight: bold"">Mercedes-Benz:[OBJECT_B]</span>.","CEO Dan Akerson is pushing the Detroit-based automaker to turn Cadillac into a global player with the scale to better compete with German leaders Bayerische Motoren Werke's BMW, Volkswagen's *Audi* and Daimler's §Mercedes-Benz$.",,
1532715614,1/5/2018 16:45:32,1/5/2018 16:45:32,Intel,"",Dell,"",K1690363481,TRUE,"I can't even believe how some can compare to sony and creative when they just take what apple has done, trash it, then say their product is better.","maybe <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> has used amd to leverage a better deal from <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span>.",maybe *Dell* has used amd to leverage a better deal from §Intel$.,,
1532715615,1/5/2018 16:45:32,1/5/2018 16:45:32,Toyota,"",Nissan,"",R2938104191,TRUE,"Except the system requirement of Mac Osx 10.6.7 and Intel-based Core Duo processor or better, it's impossible to import the AVCHD footages recorded from Sony Cybershot DSC-TX55/TX66/TX10/TX20/TX100v/TX200 to iMovie for smoothly editing without crashing problem and avoid rendering.","<span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> V8s drink like fish, are the fords really any better","*Toyota* and §Nissan$ V8s drink like fish, are the fords really any better",,
1532715616,1/5/2018 16:45:32,1/5/2018 16:45:32,Google,"",Intel,"",F824290198,TRUE,"Considering the fact that Nintendo's main competition these days isn't the likes of Sony, but Apple, they really can't afford such a mediocre launch.","G oogle Chromebook Pixel, which is a high-end laptop manufactured by <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, has a faster CPU than its predecessors in the <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Core i5, a touch-screen with the highest pixel density of any laptop and a coloured lightbar on the lid that simply adds to its beauty.","G oogle Chromebook Pixel, which is a high-end laptop manufactured by *Google*, has a faster CPU than its predecessors in the §Intel$ Core i5, a touch-screen with the highest pixel density of any laptop and a coloured lightbar on the lid that simply adds to its beauty.",,
1532715617,1/5/2018 16:45:32,1/5/2018 16:45:32,Ford,"",Toyota,"",I1357703692,TRUE,"Intel, Sony and Cisco had better luck with their celebrity picks.","Is this the first time that both Chevrolet and <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> are making much better small cars than Honda and <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>?",Is this the first time that both Chevrolet and *Ford* are making much better small cars than Honda and §Toyota$?,,
1532715618,1/5/2018 16:45:32,1/5/2018 16:45:32,Sigma,"",Nikon,"",I1353473694,TRUE,"As the Intel processor runs cooler, it also gave Apple the ability to upgrade its laptop line, catching up to the desktops in that respect.","Is <span style=""color: #9A14B2; font-weight: bold"">Sigma:[OBJECT_A]</span> so technologically deprived that it lags so far behind the ""big boys"" (Canon, <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span>, Sony, etc.) in the business that they could not do better?","Is *Sigma* so technologically deprived that it lags so far behind the ""big boys"" (Canon, §Nikon$, Sony, etc.) in the business that they could not do better?",,
1532715619,1/5/2018 16:45:32,1/5/2018 16:45:32,Honda,"",Nissan,"",G959040434,FALSE,"But perhaps better to have a Full frame body with a 24-70, or a Sigma 35mm or 50mm f/1.4 Art or a Nikon 24mm f/1.4.","<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> MAZDA MITSUBISHI <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> SUBARU TOYOTA",*Honda* MAZDA MITSUBISHI §Nissan$ SUBARU TOYOTA,,
1532715620,1/5/2018 16:45:32,1/5/2018 16:45:32,Apple,"",Sony,"",G1030688472,TRUE,"ALUMINUM X-Navigator- Corsair 620W PSU, A8N 32 SLI Deluxe, AMD FX-60, XP Pro Sp-2, EVGA 8800GTS 640 SuperClocked, 2Gb (2x1Gb) Corsair XMS PC3200, 200G WD, 250G and Two 500G Samsung Satas, Sony DW-D22A-B2 Dual Layer DVD±RW, AOPEN COM5232/AAH PRO CD-RW/DVD, X-Fi Xtr-Gamer Fatal1ty Pro CNPS9500 LED Cooler","I can't even believe how some can compare to <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> and creative when they just take what <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> has done, trash it, then say their product is better.","I can't even believe how some can compare to *Sony* and creative when they just take what §Apple$ has done, trash it, then say their product is better.",,
1532715621,1/5/2018 16:45:32,1/5/2018 16:45:32,Sony,"",Intel,"",E684926859,TRUE,"McNealy was famous for his funny (if immature) jibes at Microsoft and IBM; I heard him once say that not only was Sun's approach superior to Redmond's but that ""my kid is better-looking than his, too.""","Except the system requirement of Mac Osx 10.6.7 and <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>-based Core Duo processor or better, it's impossible to import the AVCHD footages recorded from <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> Cybershot DSC-TX55/TX66/TX10/TX20/TX100v/TX200 to iMovie for smoothly editing without crashing problem and avoid rendering.","Except the system requirement of Mac Osx 10.6.7 and *Intel*-based Core Duo processor or better, it's impossible to import the AVCHD footages recorded from §Sony$ Cybershot DSC-TX55/TX66/TX10/TX20/TX100v/TX200 to iMovie for smoothly editing without crashing problem and avoid rendering.",,
1532715622,1/5/2018 16:45:32,1/5/2018 16:45:32,Apple,"",Sony,"",D515788514,TRUE,"Microsoft wanted a $499 tablet and that's impossible to do with decent performance and battery life on current Intel components, thus Windows RT.","Considering the fact that Nintendo's main competition these days isn't the likes of <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span>, but <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span>, they really can't afford such a mediocre launch.","Considering the fact that Nintendo's main competition these days isn't the likes of *Sony*, but §Apple$, they really can't afford such a mediocre launch.",,
1532715623,1/5/2018 16:45:32,1/5/2018 16:45:32,Sony,"",Intel,"",I1295525386,TRUE,"We all have our sights set on a Beemer, a Merc, an Audi, even a Lexus, Yes we all have an E-Type in our dream garage, or an XK120, forgetting that they're hateful little shits that will rip you limb from limb faster than a white tiger at a magic show, but before the new XK, did you really think about a new one?","<span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> and Cisco had better luck with their celebrity picks.","*Intel*, §Sony$ and Cisco had better luck with their celebrity picks.",,
1532715624,1/5/2018 16:45:32,1/5/2018 16:45:32,Apple,"",Intel,"",C379887224,TRUE,Toyota and Nissan are not any better.,"As the <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> processor runs cooler, it also gave <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> the ability to upgrade its laptop line, catching up to the desktops in that respect.","As the *Intel* processor runs cooler, it also gave §Apple$ the ability to upgrade its laptop line, catching up to the desktops in that respect.",,
1532715625,1/5/2018 16:45:32,1/5/2018 16:45:32,Sigma,"",Nikon,"",D406091925,TRUE,"AMD fans should take a look at the Samsung Series 5 510R5E, which is lighter and slimmer, hence offering better mobility.","But perhaps better to have a Full frame body with a 24-70, or a <span style=""color: #9A14B2; font-weight: bold"">Sigma:[OBJECT_A]</span> 35mm or 50mm f/1.4 Art or a <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span> 24mm f/1.4.","But perhaps better to have a Full frame body with a 24-70, or a *Sigma* 35mm or 50mm f/1.4 Art or a §Nikon$ 24mm f/1.4.",,
1532715626,1/5/2018 16:45:32,1/5/2018 16:45:32,Samsung,"",AMD,"",B229017550,TRUE,"Pretty much if we took in a MBZ,BMW or Lexus it was solid gold ( sport car hands down a Porshe, Audi wasn't our first choice to have on the lot.","ALUMINUM X-Navigator- Corsair 620W PSU, A8N 32 SLI Deluxe, <span style=""color: #9A14B2; font-weight: bold"">AMD:[OBJECT_A]</span> FX-60, XP Pro Sp-2, EVGA 8800GTS 640 SuperClocked, 2Gb (2x1Gb) Corsair XMS PC3200, 200G WD, 250G and Two 500G <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> Satas, Sony DW-D22A-B2 Dual Layer DVD±RW, AOPEN COM5232/AAH PRO CD-RW/DVD, X-Fi Xtr-Gamer Fatal1ty Pro CNPS9500 LED Cooler","ALUMINUM X-Navigator- Corsair 620W PSU, A8N 32 SLI Deluxe, *AMD* FX-60, XP Pro Sp-2, EVGA 8800GTS 640 SuperClocked, 2Gb (2x1Gb) Corsair XMS PC3200, 200G WD, 250G and Two 500G §Samsung$ Satas, Sony DW-D22A-B2 Dual Layer DVD±RW, AOPEN COM5232/AAH PRO CD-RW/DVD, X-Fi Xtr-Gamer Fatal1ty Pro CNPS9500 LED Cooler",,
1532715627,1/5/2018 16:45:32,1/5/2018 16:45:32,Microsoft,"",IBM,"",K1697823288,TRUE,"On the other end of the spectrum is Phillips, Sony, Dell and Compaq who advocate the DVD+R and DVD+RW formats that they claim are technically superior to their rivals.","McNealy was famous for his funny (if immature) jibes at <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>; I heard him once say that not only was Sun's approach superior to Redmond's but that ""my kid is better-looking than his, too.""","McNealy was famous for his funny (if immature) jibes at *Microsoft* and §IBM$; I heard him once say that not only was Sun's approach superior to Redmond's but that ""my kid is better-looking than his, too.""",,
1532715629,1/5/2018 16:45:32,1/5/2018 16:45:32,Microsoft,"",Intel,"",K1714031161,TRUE,"Arguably cooler than the Ford Matrix, Toyota Venza or the Mazda Sport.","<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> wanted a $499 tablet and that's impossible to do with decent performance and battery life on current <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> components, thus Windows RT.","*Microsoft* wanted a $499 tablet and that's impossible to do with decent performance and battery life on current §Intel$ components, thus Windows RT.",,
1532715630,1/5/2018 16:45:32,1/5/2018 16:45:32,Audi,"",Lexus,"",S3022237838,TRUE,"According to Mike Watson, Lexus product education manager, University of Toyota (Torrance, CA), the coefficient of drag is equal to that of the Mercedes E-class and is better than the BMW 5 Series by two points.","We all have our sights set on a Beemer, a Merc, an <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span>, even a <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span>, Yes we all have an E-Type in our dream garage, or an XK120, forgetting that they're hateful little shits that will rip you limb from limb faster than a white tiger at a magic show, but before the new XK, did you really think about a new one?","We all have our sights set on a Beemer, a Merc, an *Audi*, even a §Lexus$, Yes we all have an E-Type in our dream garage, or an XK120, forgetting that they're hateful little shits that will rip you limb from limb faster than a white tiger at a magic show, but before the new XK, did you really think about a new one?",,
1532715631,1/5/2018 16:45:32,1/5/2018 16:45:32,Toyota,"",Nissan,"",R2938104062,TRUE,"World-leading companies like China Mobile, IBM, Microsoft and Nokia already rely on Symbio for faster, innovative, and highly cost-effective IT outsourcing.","<span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> are not any better.",*Toyota* and §Nissan$ are not any better.,,
1532715632,1/5/2018 16:45:32,1/5/2018 16:45:32,Samsung,"",AMD,"",B232349177,TRUE,"Good for Apple, better for Google?","<span style=""color: #9A14B2; font-weight: bold"">AMD:[OBJECT_A]</span> fans should take a look at the <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> Series 5 510R5E, which is lighter and slimmer, hence offering better mobility.","*AMD* fans should take a look at the §Samsung$ Series 5 510R5E, which is lighter and slimmer, hence offering better mobility.",,
1532715633,1/5/2018 16:45:32,1/5/2018 16:45:32,Audi,"",Lexus,"",M2032209894,TRUE,I don't know why Sigma and Zeiss and others can make extremely sharp glass that resolves better detail than Nikon.,"Pretty much if we took in a MBZ,BMW or <span style=""color: #9A14B2; font-weight: bold"">Lexus:[OBJECT_A]</span> it was solid gold ( sport car hands down a Porshe, <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span> wasn't our first choice to have on the lot.","Pretty much if we took in a MBZ,BMW or *Lexus* it was solid gold ( sport car hands down a Porshe, §Audi$ wasn't our first choice to have on the lot.",,
1532715634,1/5/2018 16:45:32,1/5/2018 16:45:32,Sony,"",Dell,"",L1918297287,TRUE,The majority of analysts suggested Fiat had got a better deal than Chrysler - which has also held merger talks with General Motors and Renault-Nissan in recent months.,"On the other end of the spectrum is Phillips, <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> and Compaq who advocate the DVD+R and DVD+RW formats that they claim are technically superior to their rivals.","On the other end of the spectrum is Phillips, *Sony*, §Dell$ and Compaq who advocate the DVD+R and DVD+RW formats that they claim are technically superior to their rivals.",,
1532715635,1/5/2018 16:45:32,1/5/2018 16:45:32,Ford,"",Toyota,"",B338844995,TRUE,"What's REALLY fucked up is that for companies like Apple, Google, Nokia, Sears, and Sony paying $80,00 is asswipe money and more efficient and cheaper in the long run than fighting this which only makes it harder for everyone else down the line.","Arguably cooler than the <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Matrix, <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Venza or the Mazda Sport.","Arguably cooler than the *Ford* Matrix, §Toyota$ Venza or the Mazda Sport.",,
1532715636,1/5/2018 16:45:32,1/5/2018 16:45:32,Toyota,"",BMW,"",A127236704,TRUE,There's the mediocre Tamron 150-600mm that's just out (not sure if there's a Nikon mount for it yet) and I have high hopes of a Sigma 300-600mm announcement this year.,"According to Mike Watson, Lexus product education manager, University of <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> (Torrance, CA), the coefficient of drag is equal to that of the Mercedes E-class and is better than the <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> 5 Series by two points.","According to Mike Watson, Lexus product education manager, University of *Toyota* (Torrance, CA), the coefficient of drag is equal to that of the Mercedes E-class and is better than the §BMW$ 5 Series by two points.",,
1532715637,1/5/2018 16:45:32,1/5/2018 16:45:32,Microsoft,"",IBM,"",T3210378536,TRUE,Kingston 3D map in Google Earth,"World-leading companies like China Mobile, <span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> and Nokia already rely on Symbio for faster, innovative, and highly cost-effective IT outsourcing.","World-leading companies like China Mobile, *IBM*, §Microsoft$ and Nokia already rely on Symbio for faster, innovative, and highly cost-effective IT outsourcing.",,
1532715638,1/5/2018 16:45:32,1/5/2018 16:45:32,Apple,"",Google,"",F821495545,TRUE,"Much better in the cadillac, lexus and acura.","Good for <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span>, better for <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span>?","Good for *Apple*, better for §Google$?",,
1532715639,1/5/2018 16:45:32,1/5/2018 16:45:32,Sigma,"",Nikon,"",G1054986739,TRUE,The Sante Fe to me was much better riding and handling than the Toyota/Honda/Mazda/Ford competitors.,"I don't know why <span style=""color: #9A14B2; font-weight: bold"">Sigma:[OBJECT_A]</span> and Zeiss and others can make extremely sharp glass that resolves better detail than <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span>.",I don't know why *Sigma* and Zeiss and others can make extremely sharp glass that resolves better detail than §Nikon$.,,
1532715640,1/5/2018 16:45:32,1/5/2018 16:45:32,Nissan,"",Renault,"",P2552095939,TRUE,I am currently using a samsung np355v5 laptop (amd a6 processor with hd7520G integrated graphics) and I am trying to dual boot ubuntu 12.04 with windows 7. I ideally don't want to use wubi because I will doing a lot of file access programming which I am told is a fair amount slower with wubi.,"The majority of analysts suggested Fiat had got a better deal than Chrysler - which has also held merger talks with General Motors and <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span>-<span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> in recent months.",The majority of analysts suggested Fiat had got a better deal than Chrysler - which has also held merger talks with General Motors and *Renault*-§Nissan$ in recent months.,,
1532715641,1/5/2018 16:45:32,1/5/2018 16:45:32,Google,"",Sony,"",S3115609764,TRUE,"Apple - unlike its tech-industry compatriots Microsoft , Google , Intel , BlackBerry , and über-rival Samsung - surprised most Wall Street moneymen by turning in slightly better than expected numbers for its third fiscal quarter of 2013, reporting revenues of $35.3bn,","What's REALLY fucked up is that for companies like Apple, <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, Nokia, Sears, and <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> paying $80,00 is asswipe money and more efficient and cheaper in the long run than fighting this which only makes it harder for everyone else down the line.","What's REALLY fucked up is that for companies like Apple, *Google*, Nokia, Sears, and §Sony$ paying $80,00 is asswipe money and more efficient and cheaper in the long run than fighting this which only makes it harder for everyone else down the line.",,
1532715642,1/5/2018 16:45:32,1/5/2018 16:45:32,Sigma,"",Nikon,"",Q2671193802,TRUE,Advil/Motrin can be helpful.,"There's the mediocre Tamron 150-600mm that's just out (not sure if there's a <span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span> mount for it yet) and I have high hopes of a <span style=""color: #6CB219; font-weight: bold"">Sigma:[OBJECT_B]</span> 300-600mm announcement this year.",There's the mediocre Tamron 150-600mm that's just out (not sure if there's a *Nikon* mount for it yet) and I have high hopes of a §Sigma$ 300-600mm announcement this year.,,
1532715643,1/5/2018 16:45:32,1/5/2018 16:45:32,Google,"",Kingston,"",K1589370579,FALSE,"But if sales are slower than expected, Toyota may have to offer deals like the ones Ford and DaimlerChrysler have been doing.","<span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> 3D map in <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Earth",*Kingston* 3D map in §Google$ Earth,,
1532715644,1/5/2018 16:45:32,1/5/2018 16:45:32,Cadillac,"",Lexus,"",L1754036133,TRUE,"Drivetrain Due to its much higher torque, the Chevrolet Express 2500 does a much better job of transmitting its engine's horsepower to its wheels than the Ford Transit Connect.","Much better in the <span style=""color: #9A14B2; font-weight: bold"">Cadillac:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span> and acura.","Much better in the *Cadillac*, §Lexus$ and acura.",,
1532715645,1/5/2018 16:45:32,1/5/2018 16:45:32,Ford,"",Toyota,"",Q2687443345,TRUE,5 Reasons Microsoft SkyDrive is Better Than Google Drive,"The Sante Fe to me was much better riding and handling than the <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span>/Honda/Mazda/<span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> competitors.",The Sante Fe to me was much better riding and handling than the *Toyota*/Honda/Mazda/§Ford$ competitors.,,
1532715646,1/5/2018 16:45:32,1/5/2018 16:45:32,Samsung,"",AMD,"",G1009131727,TRUE,"I've challenged them on numerous occasions -- though, usually I think there's no need for gov't intervention, since there's often an opportunity for an upstart to come in with something better (see Microsoft beating IBM and Google beating Microsoft for some examples...)","I am currently using a <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> np355v5 laptop (<span style=""color: #6CB219; font-weight: bold"">AMD:[OBJECT_B]</span> a6 processor with hd7520G integrated graphics) and I am trying to dual boot ubuntu 12.04 with windows 7. I ideally don't want to use wubi because I will doing a lot of file access programming which I am told is a fair amount slower with wubi.",I am currently using a *Samsung* np355v5 laptop (§AMD$ a6 processor with hd7520G integrated graphics) and I am trying to dual boot ubuntu 12.04 with windows 7. I ideally don't want to use wubi because I will doing a lot of file access programming which I am told is a fair amount slower with wubi.,,
1532715647,1/5/2018 16:45:32,1/5/2018 16:45:32,Google,"",Intel,"",B326741330,TRUE,"I have Intel at the present and considering to upgrade to a faster toy like Athlon but after reading all the news, I think I will stick with Microsoft Windows XP Home, it is faster than Athlon XP2600.","Apple - unlike its tech-industry compatriots Microsoft , <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> , <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> , BlackBerry , and über-rival Samsung - surprised most Wall Street moneymen by turning in slightly better than expected numbers for its third fiscal quarter of 2013, reporting revenues of $35.3bn,","Apple - unlike its tech-industry compatriots Microsoft , *Google* , §Intel$ , BlackBerry , and über-rival Samsung - surprised most Wall Street moneymen by turning in slightly better than expected numbers for its third fiscal quarter of 2013, reporting revenues of $35.3bn,",,
1532715648,1/5/2018 16:45:32,1/5/2018 16:45:32,Advil,"",Motrin,"",A151622205,FALSE,"Compared to most tablets, actually looks rather cheap, and if Sony had worked on getting mobile developers on board at an earlier stage, the device could have launched with a PlayStation Mobile store better equipped to deal with the App Store and Google Play.","<span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span> can be helpful.",*Advil*/§Motrin$ can be helpful.,,
1532715649,1/5/2018 16:45:32,1/5/2018 16:45:32,Ford,"",Toyota,"",D390940586,TRUE,"Significant customers include Hewlett-Packard, Sun Microsystems and Intel.","But if sales are slower than expected, <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> may have to offer deals like the ones <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> and DaimlerChrysler have been doing.","But if sales are slower than expected, *Toyota* may have to offer deals like the ones §Ford$ and DaimlerChrysler have been doing.",,
1532715650,1/5/2018 16:45:32,1/5/2018 16:45:32,Ford,"",Chevrolet,"",E614184097,TRUE,Samsung is becoming the Intel that sold Pentium 4's at 4Ghz while AMD sold Athlon 64 at just half the speed with a better performance.,"Drivetrain Due to its much higher torque, the <span style=""color: #9A14B2; font-weight: bold"">Chevrolet:[OBJECT_A]</span> Express 2500 does a much better job of transmitting its engine's horsepower to its wheels than the <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Transit Connect.","Drivetrain Due to its much higher torque, the *Chevrolet* Express 2500 does a much better job of transmitting its engine's horsepower to its wheels than the §Ford$ Transit Connect.",,
1532715652,1/5/2018 16:45:32,1/5/2018 16:45:32,Microsoft,"",Google,"",A92433937,TRUE,Chartered Semiconductor's Kevin Meyer says IDMs such as Intel and IBM stand to gain from faster to-market speeds since they have resources to integrate all components on a smaller chip.,"5 Reasons <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> SkyDrive is Better Than <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Drive",5 Reasons *Microsoft* SkyDrive is Better Than §Google$ Drive,,
1532715653,1/5/2018 16:45:32,1/5/2018 16:45:32,Google,"",IBM,"",J1500910144,TRUE,"Ford Escape Hybrid, BMW ActiveHybrid 7, etc.) while others are offering more diesel options for better fuel economy (Chevy Cruze Diesel, Mazda Skyactiv-D Twin Turbo Diesel, etc.).","I've challenged them on numerous occasions -- though, usually I think there's no need for gov't intervention, since there's often an opportunity for an upstart to come in with something better (see Microsoft beating <span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> beating Microsoft for some examples...)","I've challenged them on numerous occasions -- though, usually I think there's no need for gov't intervention, since there's often an opportunity for an upstart to come in with something better (see Microsoft beating *IBM* and §Google$ beating Microsoft for some examples...)",,
1532715655,1/5/2018 16:45:33,1/5/2018 16:45:33,Microsoft,"",Intel,"",H1149304820,TRUE,"When I was offered the opportunity to ride a BMW F800ST and a Honda VFR800 Interceptor from Los Angeles to Monterey, CA to watch the world's craziest guys race their 800s faster than any of us can ever imagine riding, I of course had to say ""When do we go?""","I have <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> at the present and considering to upgrade to a faster toy like Athlon but after reading all the news, I think I will stick with <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> Windows XP Home, it is faster than Athlon XP2600.","I have *Intel* at the present and considering to upgrade to a faster toy like Athlon but after reading all the news, I think I will stick with §Microsoft$ Windows XP Home, it is faster than Athlon XP2600.",,
1532715656,1/5/2018 16:45:33,1/5/2018 16:45:33,Google,"",Sony,"",D506807501,TRUE,"Amazon is innovating on Android, faster than Google.","Compared to most tablets, actually looks rather cheap, and if <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> had worked on getting mobile developers on board at an earlier stage, the device could have launched with a PlayStation Mobile store better equipped to deal with the App Store and <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Play.","Compared to most tablets, actually looks rather cheap, and if *Sony* had worked on getting mobile developers on board at an earlier stage, the device could have launched with a PlayStation Mobile store better equipped to deal with the App Store and §Google$ Play.",,
1532715657,1/5/2018 16:45:33,1/5/2018 16:45:33,Intel,"",Hewlett-Packard,"",N2204776345,FALSE,I'm a Toyota/Honda guy.,"Significant customers include <span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span>, Sun Microsystems and <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span>.","Significant customers include *Hewlett-Packard*, Sun Microsystems and §Intel$.",,
