id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
H1149304820,"I have Intel at the present and considering to upgrade to a faster toy like Athlon but after reading all the news, I think I will stick with Microsoft Windows XP Home, it is faster than Athlon XP2600.",Intel,Microsoft,NONE,0.6,X/PROPN/npadvmod/> consider/VERB/conj/V think/VERB/ROOT/^ stick/VERB/ccomp/< with/ADP/prep/< Y/PROPN/pobj/<
K1744944428,Motorola uses RGBW and Samsung uses RGBG.,Motorola,Samsung,NONE,1.0,X/PROPN/nsubj/> use/VERB/ROOT/^ rgbw/PROPN/dobj/< Y/PROPN/conj/<
H1124182702,"If you sprinkle cayenne pepper flakes on your low-fat pizza or soup, toss some sliced jalapeno peppers into your salad, or chop some habanero peppers into your turkey chili, you may be able to lose weight faster!",pizza,soup,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
H1124182702,"If you sprinkle cayenne pepper flakes on your low-fat pizza or soup, toss some sliced jalapeno peppers into your salad, or chop some habanero peppers into your turkey chili, you may be able to lose weight faster!",pizza,soup,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
G1036190779,"I could find another way to do this with JavaScript, but I'm learn'n PHP and (better) CSS.",JavaScript,PHP,NONE,0.6,X/PROPN/ROOT/^ Y/PROPN/npadvmod/<
G1036190779,"I could find another way to do this with JavaScript, but I'm learn'n PHP and (better) CSS.",JavaScript,PHP,NONE,0.6,X/PROPN/ROOT/^ but/CONJ/cc/V Y/PROPN/npadvmod/<
G1036190779,"I could find another way to do this with JavaScript, but I'm learn'n PHP and (better) CSS.",JavaScript,PHP,NONE,0.6,X/PROPN/ROOT/^ be/VERB/conj/V Y/PROPN/npadvmod/<
T3281768598,"You will want some JavaScript (or JQuery) and at some point some server side scripting, I find PHP easier to learn but asp.Net was more functional.",JavaScript,PHP,WORSE,0.6,X/PROPN/npadvmod/> find/VERB/ROOT/^ Y/PROPN/dobj/<
T3281768598,"You will want some JavaScript (or JQuery) and at some point some server side scripting, I find PHP easier to learn but asp.Net was more functional.",JavaScript,PHP,WORSE,0.6,X/PROPN/npadvmod/> or/CONJ/cc/V find/VERB/ROOT/^ Y/PROPN/dobj/<
T3281768598,"You will want some JavaScript (or JQuery) and at some point some server side scripting, I find PHP easier to learn but asp.Net was more functional.",JavaScript,PHP,WORSE,0.6,X/PROPN/npadvmod/> jquery/PROPN/conj/V find/VERB/ROOT/^ Y/PROPN/dobj/<
T3281768598,"You will want some JavaScript (or JQuery) and at some point some server side scripting, I find PHP easier to learn but asp.Net was more functional.",JavaScript,PHP,WORSE,0.6,X/PROPN/npadvmod/> and/CONJ/cc/V find/VERB/ROOT/^ Y/PROPN/dobj/<
T3281768598,"You will want some JavaScript (or JQuery) and at some point some server side scripting, I find PHP easier to learn but asp.Net was more functional.",JavaScript,PHP,WORSE,0.6,X/PROPN/npadvmod/> scripting/NOUN/conj/V find/VERB/ROOT/^ Y/PROPN/dobj/<
P2506552623,The Google/Microsoft name will make it easier to make the transition.,Google,Microsoft,NONE,1.0,NOPATH
L1806075314,"Nissan, Honda",Nissan,Honda,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
R2832672616,"This is all done via the gigabit Ethernet interface, rather than the much slower USB interface.",Ethernet,USB,BETTER,0.8,X/ADJ/amod/> interface/NOUN/ROOT/^ than/ADP/cc/< Y/PROPN/pobj/<
R2832672616,"This is all done via the gigabit Ethernet interface, rather than the much slower USB interface.",Ethernet,USB,BETTER,0.8,X/ADJ/amod/> interface/NOUN/ROOT/^ than/ADP/cc/< the/DET/det/V Y/PROPN/pobj/<
R2832672616,"This is all done via the gigabit Ethernet interface, rather than the much slower USB interface.",Ethernet,USB,BETTER,0.8,X/ADJ/amod/> interface/NOUN/ROOT/^ than/ADP/cc/< slow/ADJ/amod/V Y/PROPN/pobj/<
R2877716398,This was one of my favourite games on the ps2 and looks fantastic on the ds: the same but better!,ps2,ds,WORSE,0.6,X/PROPN/nsubj/> look/VERB/ROOT/^ on/ADP/prep/< Y/PROPN/pobj/<
R2877716398,This was one of my favourite games on the ps2 and looks fantastic on the ds: the same but better!,ps2,ds,WORSE,0.6,X/PROPN/nsubj/> and/CONJ/cc/V look/VERB/ROOT/^ on/ADP/prep/< Y/PROPN/pobj/<
R2877716398,This was one of my favourite games on the ps2 and looks fantastic on the ds: the same but better!,ps2,ds,WORSE,0.6,X/PROPN/nsubj/> look/VERB/ROOT/^ on/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
A151622205,Advil/Motrin can be helpful.,Advil,Motrin,NONE,1.0,NOPATH
O2278050633,So who's to say google will do any better with a complex itunes style service?,google,itunes,NONE,0.4,X/PROPN/nsubj/> do/VERB/ROOT/^ with/ADP/prep/< Y/PROPN/pobj/<
O2278050633,So who's to say google will do any better with a complex itunes style service?,google,itunes,NONE,0.4,X/PROPN/nsubj/> do/VERB/ROOT/^ with/ADP/prep/< complex/ADJ/amod/V Y/PROPN/pobj/<
D509778516,"Computer languages supported on the network include Java, C#, C++, Perl, Smalltalk, and COBOL.",Java,Smalltalk,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1389062108,I think Perl makes it easier than Ruby or Python to write hard-to-maintain programs.,Ruby,Python,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1389062108,I think Perl makes it easier than Ruby or Python to write hard-to-maintain programs.,Ruby,Python,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
C385537727,"as well as AWM002 Tiny Kit which adds Ethernet and USB, and a larger board with easier access to all ports and I/Os.",Ethernet,USB,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
C385537727,"as well as AWM002 Tiny Kit which adds Ethernet and USB, and a larger board with easier access to all ports and I/Os.",Ethernet,USB,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
L1886222908,"Once again, the console will have wireless networking support built in, gigabit Ethernet, Bluetooth connectivity, a ""large"" hard drive, and a much faster 6x Blu-ray drive, with the other interesting new addition being high speed USB 3.0 instead of the slower and more common USB 2.",Ethernet,Bluetooth,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S2996254878,"vb and PHP have or will have lambda's I just see C#, dare I say it, innovate faster than Java has lately.",PHP,Java,BETTER,1.0,X/PROPN/nsubj/> have/VERB/ROOT/^ have/VERB/conj/< dare/VERB/ccomp/< innovate/VERB/conj/< faster/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
F858514843,"HDMI has to be severely bent, USB ports are worse, and even the Ethernet only has about 1/4"" of cable exposed before the wall.",USB,Ethernet,NONE,1.0,X/PROPN/compound/> port/NOUN/nsubj/> port/NOUN/ROOT/^ Y/PROPN/conj/<
F858514843,"HDMI has to be severely bent, USB ports are worse, and even the Ethernet only has about 1/4"" of cable exposed before the wall.",USB,Ethernet,NONE,1.0,X/PROPN/compound/> port/NOUN/nsubj/> port/NOUN/ROOT/^ even/ADV/advmod/V Y/PROPN/conj/<
F858514843,"HDMI has to be severely bent, USB ports are worse, and even the Ethernet only has about 1/4"" of cable exposed before the wall.",USB,Ethernet,NONE,1.0,X/PROPN/compound/> port/NOUN/nsubj/> port/NOUN/ROOT/^ the/DET/det/V Y/PROPN/conj/<
G972909687,"However, either solution is far better than running as an administrator under Windows XP or with UAC turned off in Windows Vista.",Windows XP,Windows Vista,NONE,1.0,X/PROPN/nsubj/> turn/VERB/ROOT/^ in/ADP/prep/< Y/PROPN/pobj/<
O2401730773,"The answer, much like the iphone, is you better have your laptop with you.",iphone,laptop,WORSE,0.6,X/PROPN/nsubj/> be/VERB/ROOT/^ have/VERB/ccomp/< Y/PROPN/dobj/<
O2401730773,"The answer, much like the iphone, is you better have your laptop with you.",iphone,laptop,WORSE,0.6,X/PROPN/nsubj/> be/VERB/ROOT/^ have/VERB/ccomp/< your/ADJ/poss/V Y/PROPN/dobj/<
S3109169196,What ipod/iphone models would work better?,ipod,iphone,NONE,1.0,NOPATH
T3186601197,Wiser acts as an SMTP server on your system and makes the messages it receives directly available to your Groovy (or Java) program.,Groovy,Java,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
T3186601197,Wiser acts as an SMTP server on your system and makes the messages it receives directly available to your Groovy (or Java) program.,Groovy,Java,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
F824385502,"Google for some combination of PostgreSQL, better than row-level locking, and MVCC for their claims that they have it and Oracle doesn't.",PostgreSQL,Oracle,BETTER,1.0,X/PROPN/npadvmod/> good/ADJ/ROOT/^ have/VERB/conj/< Y/PROPN/conj/<
S2987699932,"Using white spaces ""will provide a way to provide broadband across long distances at much faster speeds than cellphone networks and WiFi,"" said Jake Ward, spokesman for the Wireless Innovation Alliance, which includes Google, Microsoft, HP and Dell.",Microsoft,Dell,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S2987699932,"Using white spaces ""will provide a way to provide broadband across long distances at much faster speeds than cellphone networks and WiFi,"" said Jake Ward, spokesman for the Wireless Innovation Alliance, which includes Google, Microsoft, HP and Dell.",Microsoft,Dell,NONE,1.0,X/PROPN/ROOT/^ hp/PROPN/conj/V Y/PROPN/conj/<
A91227007,"5. Featurewise, MySQL is an inferior solution to contenders like PostgreSQL.",MySQL,PostgreSQL,WORSE,0.8333333333333334,X/PROPN/nsubj/> be/VERB/ROOT/^ solution/NOUN/attr/< to/ADP/prep/< contender/NOUN/pobj/< like/ADP/prep/< Y/PROPN/pobj/<
A123555600,"Accenture, Intel, BEA, Hewlett-Packard and Oracle are also members of WS-I.",Intel,Hewlett-Packard,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
A123555600,"Accenture, Intel, BEA, Hewlett-Packard and Oracle are also members of WS-I.",Intel,Hewlett-Packard,NONE,1.0,X/PROPN/ROOT/^ bea/PROPN/conj/V Y/PROPN/conj/<
H1126437669,"if you want something nicer, both Buick and Cadillac make some of the sharpest cars on the road right now.",Buick,Cadillac,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
H1126437669,"if you want something nicer, both Buick and Cadillac make some of the sharpest cars on the road right now.",Buick,Cadillac,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
O2309197204,Strong background in Objective-C and Swift.,Objective-C,Swift,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2309197204,Strong background in Objective-C and Swift.,Objective-C,Swift,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
D410979589,"But that will be easier said than done for harvard, who visits cornell and needs to be wary of the Big Red.",harvard,cornell,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/dobj/<
D410979589,"But that will be easier said than done for harvard, who visits cornell and needs to be wary of the Big Red.",harvard,cornell,NONE,1.0,X/PROPN/ROOT/^ visit/VERB/relcl/V Y/PROPN/dobj/<
F741039146,"For Economics, harvard, Stanford, MIT and princeton have better reputations.",harvard,princeton,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
F741039146,"For Economics, harvard, Stanford, MIT and princeton have better reputations.",harvard,princeton,NONE,1.0,X/PROPN/ROOT/^ stanford/PROPN/conj/V Y/PROPN/conj/<
P2575335181,The new psp ghost recon is better then this piece of junk they put out for the wii .,psp,wii,BETTER,0.8,X/ADJ/amod/> be/VERB/ROOT/^ put/VERB/relcl/< for/ADP/prep/< Y/PROPN/pobj/<
P2575335181,The new psp ghost recon is better then this piece of junk they put out for the wii .,psp,wii,BETTER,0.8,X/ADJ/amod/> be/VERB/ROOT/^ put/VERB/relcl/< for/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
P2491857252,The first thing you are going to need is an Intel Based Apple Computer running OSX 10.6.6 or better.,Intel,Apple,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
P2491857252,The first thing you are going to need is an Intel Based Apple Computer running OSX 10.6.6 or better.,Intel,Apple,NONE,1.0,X/PROPN/compound/> base/VERB/amod/V Y/PROPN/ROOT/^
F864165859,HEARTH DECKS hold heat for superior pizza crust and bread browning.,pizza,bread,NONE,1.0,X/ADJ/amod/> crust/NOUN/ROOT/^ Y/PROPN/conj/<
F807927967,"Getting an X2 HP system, though, would of course make it faster than almost any Intel Pentium D configuration from Dell.",Intel,Dell,NONE,1.0,X/PROPN/compound/> configuration/NOUN/ROOT/^ from/ADP/prep/< Y/PROPN/pobj/<
T3173921663,Why does my Android phone download files slower over the same network than my laptop?,phone,laptop,WORSE,0.8,X/PROPN/nsubj/> file/NOUN/ROOT/^ slow/ADJ/amod/< over/ADP/prep/< network/NOUN/pobj/< than/ADP/prep/< Y/PROPN/pobj/<
T3173921663,Why does my Android phone download files slower over the same network than my laptop?,phone,laptop,WORSE,0.8,X/PROPN/nsubj/> file/NOUN/ROOT/^ slow/ADJ/amod/< over/ADP/prep/< network/NOUN/pobj/< than/ADP/prep/< my/ADJ/poss/V Y/PROPN/pobj/<
K1595903586,Kwalify Users' Guide (for Ruby and Java),Ruby,Java,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1595903586,Kwalify Users' Guide (for Ruby and Java),Ruby,Java,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
L1777179630,MySQL replaces Oracle.,MySQL,Oracle,BETTER,0.8,X/PROPN/nsubj/> replace/VERB/ROOT/^ Y/PROPN/dobj/<
K1616015715,Legs: Solid rubber wood and American white oak core,rubber,wood,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
F855403663,"Having an entertainment, birthday, wedding, or corporate parties DJ improves the fun and provides everyone a much better experience.",birthday,wedding,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S3005149311,virginia Starters: pennsylvania Starters:,virginia,pennsylvania,NONE,1.0,X/PROPN/amod/> starter/NOUN/ROOT/^ Y/PROPN/appos/<
I1246590037,"In comparison to the recent Lenovo i5 deal , this PC has a slower processor but better integrated graphics, USB 3.0, Wi-Fi and Bluetooth wireless connectivity.",USB,Bluetooth,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1246590037,"In comparison to the recent Lenovo i5 deal , this PC has a slower processor but better integrated graphics, USB 3.0, Wi-Fi and Bluetooth wireless connectivity.",USB,Bluetooth,NONE,1.0,X/PROPN/ROOT/^ 3.0/NUM/nummod/V Y/PROPN/conj/<
I1246590037,"In comparison to the recent Lenovo i5 deal , this PC has a slower processor but better integrated graphics, USB 3.0, Wi-Fi and Bluetooth wireless connectivity.",USB,Bluetooth,NONE,1.0,X/PROPN/ROOT/^ fi/PROPN/conj/V Y/PROPN/conj/<
L1910279283,Only Honda and Nissan offer them.,Honda,Nissan,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1910279283,Only Honda and Nissan offer them.,Honda,Nissan,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
B180113394,A harder hit can rip stone walls to pieces and shatter steel doors.,stone,steel,NONE,1.0,X/ADJ/amod/> wall/NOUN/ROOT/^ shatter/VERB/conj/< Y/PROPN/dobj/<
P2496484380,The football and tennis standout was even better in wrestling.,football,tennis,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
P2496484380,The football and tennis standout was even better in wrestling.,football,tennis,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
C352476483,"As Dell has always been a big, fat Windows/Office customer for Microsoft, suing them would have been worse than idiotic.",Dell,Microsoft,NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ customer/NOUN/attr/< for/ADP/prep/< Y/PROPN/pobj/<
F736716299,"For all of Google TV's faults as a platform, Sony has done a decent enough job with the WiFi-endowed NSZ-GS7, though it does run on the ageing Android 3.2 Honeycomb OS.",Google,Sony,WORSE,0.6,X/PROPN/compound/> tv/PROPN/poss/> tv/PROPN/ROOT/^ Y/PROPN/appos/<
B296914663,A new lineup from Apple ( NAS: AAPL ) along with solid tablets offerings from Amazon and Google won't help matters.,Apple,Amazon,NONE,1.0,X/PROPN/amod/> nas/PROPN/ROOT/^ along/ADP/prep/< with/ADP/prep/< offering/NOUN/pobj/< from/ADP/prep/< Y/PROPN/pobj/<
O2321025800,"Summary: Pros: Decent picture if you are in front of the set, internet access to youtube, netflix, hulu.",youtube,hulu,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2321025800,"Summary: Pros: Decent picture if you are in front of the set, internet access to youtube, netflix, hulu.",youtube,hulu,NONE,1.0,X/PROPN/ROOT/^ netflix/NOUN/conj/V Y/PROPN/conj/<
B216868262,"Also nice: The Sony Vaio VPCSC1AFM/S (yes, they really could've named this model better) and Toshiba Satellite E305 feature backlit keyboards, solid-state hybrid hard drives (for 50% faster boot time), Intel Wireless Display (to stream HD content wirelessly to your HDTV), and built-in Blu-ray drives.",Sony,Intel,NONE,1.0,NOPATH
M2034317638,"Primarily Ruby on Rails 3.2, but always wanting to get better at JavaScript too.",Ruby,JavaScript,BETTER,0.6,X/PROPN/ROOT/^ Y/PROPN/pobj/<
M2034317638,"Primarily Ruby on Rails 3.2, but always wanting to get better at JavaScript too.",Ruby,JavaScript,BETTER,0.6,X/PROPN/ROOT/^ on/ADP/prep/V Y/PROPN/pobj/<
M2034317638,"Primarily Ruby on Rails 3.2, but always wanting to get better at JavaScript too.",Ruby,JavaScript,BETTER,0.6,X/PROPN/ROOT/^ 3.2/NUM/npadvmod/V Y/PROPN/pobj/<
M2034317638,"Primarily Ruby on Rails 3.2, but always wanting to get better at JavaScript too.",Ruby,JavaScript,BETTER,0.6,X/PROPN/ROOT/^ but/CONJ/cc/V Y/PROPN/pobj/<
M2034317638,"Primarily Ruby on Rails 3.2, but always wanting to get better at JavaScript too.",Ruby,JavaScript,BETTER,0.6,X/PROPN/ROOT/^ want/VERB/conj/V Y/PROPN/pobj/<
Q2671064447,The restaurant serves decent dinner and breakfast and a nearby cafe has good coffee,restaurant,cafe,NONE,1.0,X/PROPN/nsubj/> serve/VERB/ROOT/^ Y/PROPN/dobj/<
Q2671064447,The restaurant serves decent dinner and breakfast and a nearby cafe has good coffee,restaurant,cafe,NONE,1.0,X/PROPN/nsubj/> serve/VERB/ROOT/^ nearby/ADJ/amod/V Y/PROPN/dobj/<
M2075464460,Rebuilt in 1989 to the original design with local stone solid walls and exposed low timber beamed ceiling.,stone,timber,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/dobj/<
M2075464460,Rebuilt in 1989 to the original design with local stone solid walls and exposed low timber beamed ceiling.,stone,timber,NONE,1.0,X/PROPN/ROOT/^ wall/NOUN/dobj/V Y/PROPN/dobj/<
M2075464460,Rebuilt in 1989 to the original design with local stone solid walls and exposed low timber beamed ceiling.,stone,timber,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/dobj/<
M2075464460,Rebuilt in 1989 to the original design with local stone solid walls and exposed low timber beamed ceiling.,stone,timber,NONE,1.0,X/PROPN/ROOT/^ expose/VERB/conj/V Y/PROPN/dobj/<
M2075464460,Rebuilt in 1989 to the original design with local stone solid walls and exposed low timber beamed ceiling.,stone,timber,NONE,1.0,X/PROPN/ROOT/^ low/ADJ/amod/V Y/PROPN/dobj/<
E653406303,ENJOY BETTER LIVING WITH GRANTS CREDIT Honda' & BMW of NORTH FLORIDA MR.,Honda,BMW,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1795151353,New Coronet suv truck Accessories make towing easier.,suv,truck,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
L1857343650,"NVIDIA GeForce GTX 550 Ti Roundup: Asus, EVGA, Gigabyte & MSI",Asus,Gigabyte,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1857343650,"NVIDIA GeForce GTX 550 Ti Roundup: Asus, EVGA, Gigabyte & MSI",Asus,Gigabyte,NONE,1.0,X/PROPN/ROOT/^ evga/PROPN/conj/V Y/PROPN/conj/<
L1813284226,Nokia and Ericsson and Motorola and Siemens,Nokia,Motorola,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1813284226,Nokia and Ericsson and Motorola and Siemens,Nokia,Motorola,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
L1813284226,Nokia and Ericsson and Motorola and Siemens,Nokia,Motorola,NONE,1.0,X/PROPN/ROOT/^ ericsson/PROPN/conj/V Y/PROPN/conj/<
A115604999,A better comparison would be Java to Scala:,Java,Scala,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
A115604999,A better comparison would be Java to Scala:,Java,Scala,NONE,1.0,X/PROPN/ROOT/^ to/PART/prep/V Y/PROPN/pobj/<
T3131637053,"When I want a meter on my site or graphic abilities, I'll use existing technologies like JavaScript, Ruby or -if worse come to worse- even Flash.",JavaScript,Ruby,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
M1938079626,"Other CAD companies such as Altium, with Altium Designer, made the decision that forcing their customers to buy more expensive cards is not worthwhile when Direct3D is as good (if not better these days) than OpenGL.",Direct3D,OpenGL,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
M1926920081,Oracle MySQL Certification Training Exams,Oracle,MySQL,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
R2871071037,"This sucks for Intel and for Microsoft, but they better get used to it.",Intel,Microsoft,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
R2871071037,"This sucks for Intel and for Microsoft, but they better get used to it.",Intel,Microsoft,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/pobj/<
R2871071037,"This sucks for Intel and for Microsoft, but they better get used to it.",Intel,Microsoft,NONE,1.0,X/PROPN/ROOT/^ for/ADP/conj/V Y/PROPN/pobj/<
N2166249110,"Several other PDAs were better, but still - for a guy used to working with the GUI but if something quick and dirty needed, always uses the small Python or Bash script, they all felt a little cumbersome.",Python,Bash,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
N2166249110,"Several other PDAs were better, but still - for a guy used to working with the GUI but if something quick and dirty needed, always uses the small Python or Bash script, they all felt a little cumbersome.",Python,Bash,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
H1233600258,"In addition to the fast metal 18-55mm zoom supplied as a kit, Fuji already has the equivalents of 21/2.8 , 35/1.4 , 50/1.4 and 85/1.2 lenses with scaldingly good performance, all shipping and as good or better than the dated equivalents from Nikon, Canon and Leica.",Nikon,Leica,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
H1233600258,"In addition to the fast metal 18-55mm zoom supplied as a kit, Fuji already has the equivalents of 21/2.8 , 35/1.4 , 50/1.4 and 85/1.2 lenses with scaldingly good performance, all shipping and as good or better than the dated equivalents from Nikon, Canon and Leica.",Nikon,Leica,NONE,1.0,X/PROPN/ROOT/^ canon/PROPN/conj/V Y/PROPN/conj/<
A90913652,5 Conclusion Perl and Java are both great languages and there is no need to argue over which one is superior.,Perl,Java,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
A90913652,5 Conclusion Perl and Java are both great languages and there is no need to argue over which one is superior.,Perl,Java,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
I1295263750,Intel Core i5-3570K Zalman CNPS20LQ Liquid CPU Cooler EVGA GeForce GTX 560 Ti Core 448 Ultra Gigabyte GA-Z77X-UD3H Kingston HyperX 8GB DDR3 1600 ADATA XPG SX900 128GB SATA III SSD WD Caviar Green 1TB SATA6 64MB Cache HDD Zalman Z11 Plus ATX Mid Tower OCZ ModXStream Pro 600W LG 24X DVD Burner Windows 7 Home 64-bit,Intel,Kingston,NONE,1.0,NOPATH
H1078706301,I find Sony one to be of better quality than Apple.,Sony,Apple,BETTER,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
H1078706301,I find Sony one to be of better quality than Apple.,Sony,Apple,BETTER,1.0,X/PROPN/ROOT/^ one/NUM/dobj/V Y/PROPN/pobj/<
H1078706301,I find Sony one to be of better quality than Apple.,Sony,Apple,BETTER,1.0,X/PROPN/ROOT/^ be/VERB/xcomp/V Y/PROPN/pobj/<
H1078706301,I find Sony one to be of better quality than Apple.,Sony,Apple,BETTER,1.0,X/PROPN/ROOT/^ than/ADP/prep/V Y/PROPN/pobj/<
S3114288029,":) what's better than celebrating your birthday at a wedding, in an Indian temple!?",birthday,wedding,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
S3114288029,":) what's better than celebrating your birthday at a wedding, in an Indian temple!?",birthday,wedding,NONE,1.0,X/PROPN/ROOT/^ at/ADP/prep/V Y/PROPN/pobj/<
N2161865280,"...serrated bread, 5"" serrated utility, 3"" paring, 7"" Santoku and 6 serrated steak knives with solid flat handles.",bread,steak,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/appos/<
N2161865280,"...serrated bread, 5"" serrated utility, 3"" paring, 7"" Santoku and 6 serrated steak knives with solid flat handles.",bread,steak,NONE,1.0,X/PROPN/ROOT/^ utility/NOUN/appos/V Y/PROPN/appos/<
N2161865280,"...serrated bread, 5"" serrated utility, 3"" paring, 7"" Santoku and 6 serrated steak knives with solid flat handles.",bread,steak,NONE,1.0,X/PROPN/ROOT/^ serrate/VERB/compound/V Y/PROPN/appos/<
T3286908173," AMD Athlon II x4 640 3.0 Ghz ""  Cooler CPU: Cooler Master Hyper TX3 ""  VGA: EVGA GTS450 1GB GDDR5( OVER) ""  HD: Samsung 1TB 7200 RPM ""  RAM: 4GB Kingston DDR2 ""  MB: Phitronics (Asrock) N68C-M1.",AMD,Samsung,NONE,1.0,NOPATH
J1450447067,"It's hard to keep up with all of the places that electric car promoters/builders Better Place (and their Renault and Nissan partners) are trying to do business, but we've got to keep trying.",Renault,Nissan,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1450447067,"It's hard to keep up with all of the places that electric car promoters/builders Better Place (and their Renault and Nissan partners) are trying to do business, but we've got to keep trying.",Renault,Nissan,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
G991390915,HOW?! Why is OpenGL with the overhead of rendering each particle with a geometry shader with more data per particle and also keeping this data in textures faster than using OpenCL or CUDA?,OpenCL,CUDA,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G991390915,HOW?! Why is OpenGL with the overhead of rendering each particle with a geometry shader with more data per particle and also keeping this data in textures faster than using OpenCL or CUDA?,OpenCL,CUDA,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
D511116271,"concrete 22 is a moldable cement paste that hardens for a long-lasting, rock-solid finish.",concrete,cement,NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/PROPN/attr/<
D511116271,"concrete 22 is a moldable cement paste that hardens for a long-lasting, rock-solid finish.",concrete,cement,NONE,1.0,X/PROPN/nsubj/> 22/NUM/nummod/V be/VERB/ROOT/^ Y/PROPN/attr/<
D511116271,"concrete 22 is a moldable cement paste that hardens for a long-lasting, rock-solid finish.",concrete,cement,NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ moldable/ADJ/compound/V Y/PROPN/attr/<
J1490828207,"It works as a phone, an ipod replacement, a video device, a game playing machine, a laptop alternative, a decent enough camera, a recorder, and a GPS.",ipod,laptop,NONE,0.8,X/PROPN/compound/> replacement/NOUN/ROOT/^ device/NOUN/appos/< machine/NOUN/conj/< Y/PROPN/appos/<
