,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,expected_label,id,label_gold,marker,raw_text,text_html,text_readable,type
245,1532714626,False,finalized,3,1/5/2018 17:41:48,WORSE,1.0,Microsoft,,Apple,,N2107539802,,True,"The Civic was redesigned to better compete with new entrants in the competitive small-car segment, including the Chevrolet Cruze, Ford Focus and Hyundai Elantra.","Right now <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> is worse then <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> ever was.",Right now *Apple* is worse then §Microsoft$ ever was.,brands
246,1532714627,False,finalized,3,1/5/2018 17:49:48,OTHER,1.0,Toyota,,Nissan,,J1418735461,,True,i dont like the 130 dollar price tag of the adidas and nike shoes but if they are far superior ill pick either of those.,"it is way better looking car then any <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>.",it is way better looking car then any *Toyota* or §Nissan$.,brands
247,1532714628,False,finalized,3,1/5/2018 17:17:26,OTHER,0.6699,Nike,,Adidas,,N2260454391,,True,"Though better than the previous model, the Mustang's rear seat is still not as welcoming as the Chrysler Sebring's or Toyota Solara's.","So much better than the recent <span style=""color: #9A14B2; font-weight: bold"">Adidas:[OBJECT_A]</span> templates and the <span style=""color: #6CB219; font-weight: bold"">Nike:[OBJECT_B]</span> templates.",So much better than the recent *Adidas* templates and the §Nike$ templates.,brands
248,1532714629,False,finalized,3,1/5/2018 17:41:25,NONE,0.6825,Nvidia,,MSI,,O2367771573,,True,Sony MP3 Player 8Gb Excellent little player - much better sound quality than Apple stuff.,"That is what <span style=""color: #9A14B2; font-weight: bold"">Nvidia:[OBJECT_A]</span> (not <span style=""color: #6CB219; font-weight: bold"">MSI:[OBJECT_B]</span> mind you) compared it to.. and 2x faster than a 560.",That is what *Nvidia* (not §MSI$ mind you) compared it to.. and 2x faster than a 560.,brands
249,1532714630,False,finalized,3,1/5/2018 17:18:51,OTHER,0.6541,Microsoft,,Amazon,,L1886565499,,True,"Why is anyone waiting for Intel anyway, Sun Microsystems, IBM, and HP all have 64-bit systems that are rock-solid and have years of experience to offer.","Once Apple, <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>, Sony, etc,etc...One of the big boys with hardware, software, and multiple viewing platform options pull it all together and then sign content deals equal to or better than Netflix...they will crumble.","Once Apple, *Amazon*, §Microsoft$, Sony, etc,etc...One of the big boys with hardware, software, and multiple viewing platform options pull it all together and then sign content deals equal to or better than Netflix...they will crumble.",brands
250,1532714631,False,finalized,3,1/5/2018 17:12:30,BETTER,1.0,Audi,,Mercedes-Benz,,B211959458,,True,Angiulo told me that Microsoft was working harder than ever with its hardware partners -- with Dell and HP and all the other companies -- to make the experience of touch both on Windows 7 and Window 8 better.,"Also, <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> is selling better than BMW and <span style=""color: #6CB219; font-weight: bold"">Mercedes-Benz:[OBJECT_B]</span> in Germany, which is the companies' home market, obviously.","Also, *Audi* is selling better than BMW and §Mercedes-Benz$ in Germany, which is the companies' home market, obviously.",brands
251,1532714632,False,finalized,3,1/5/2018 17:13:37,OTHER,0.7028,Ford,,Chevrolet,,P2436777828,,True,"Nikon, Canon and Pentax all have much better camera technology than Leica (which still makes great lenses but not for the price they charge!).","The Civic was redesigned to better compete with new entrants in the competitive small-car segment, including the <span style=""color: #9A14B2; font-weight: bold"">Chevrolet:[OBJECT_A]</span> Cruze, <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Focus and Hyundai Elantra.","The Civic was redesigned to better compete with new entrants in the competitive small-car segment, including the *Chevrolet* Cruze, §Ford$ Focus and Hyundai Elantra.",brands
252,1532714633,False,finalized,3,1/5/2018 17:18:31,NONE,0.6918,Nike,,Adidas,,G1055248150,,True,Honda (-41.46%) and Nissan (-33.10%).,"i dont like the 130 dollar price tag of the <span style=""color: #9A14B2; font-weight: bold"">Adidas:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Nike:[OBJECT_B]</span> shoes but if they are far superior ill pick either of those.",i dont like the 130 dollar price tag of the *Adidas* and §Nike$ shoes but if they are far superior ill pick either of those.,brands
253,1532714634,False,finalized,3,1/5/2018 17:09:29,OTHER,1.0,Toyota,,Chrysler,,R2890206008,,True,"Making matters worse for the company is the fact that its sales were eclipsed last month by Chrysler Group LLC, an automaker that almost ceased to exist a couple of years ago and one which historically has always trailed far behind Toyota.","Though better than the previous model, the Mustang's rear seat is still not as welcoming as the <span style=""color: #9A14B2; font-weight: bold"">Chrysler:[OBJECT_A]</span> Sebring's or <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Solara's.","Though better than the previous model, the Mustang's rear seat is still not as welcoming as the *Chrysler* Sebring's or §Toyota$ Solara's.",brands
254,1532714635,False,finalized,3,1/5/2018 17:18:46,BETTER,1.0,Apple,,Sony,,N2262612824,,True,"I am in no way suggesting the Acura, Infiniti, Lexus or Cadillac represented on this forum are ""inferior"" in ANY way.","<span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> MP3 Player 8Gb Excellent little player - much better sound quality than <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> stuff.",*Sony* MP3 Player 8Gb Excellent little player - much better sound quality than §Apple$ stuff.,brands
255,1532714636,False,finalized,3,1/5/2018 17:23:17,OTHER,0.6567,IBM,,Intel,,T3175338655,,True,"The authors also describe how forward-thinking Western firms like 3M, Apple, Renault-Nissan, Facebook, GE, Google, IBM, and PepsiCo are already applying these principles of jugaad to innovate faster, cheaper, and better-and to win.","Why is anyone waiting for <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> anyway, Sun Microsystems, <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>, and HP all have 64-bit systems that are rock-solid and have years of experience to offer.","Why is anyone waiting for *Intel* anyway, Sun Microsystems, §IBM$, and HP all have 64-bit systems that are rock-solid and have years of experience to offer.",brands
256,1532714637,False,finalized,3,1/5/2018 17:48:02,NONE,1.0,Microsoft,,Dell,,B298870042,,True,"Finally, the show will highlight concepts such as Better Place, which has teamed up with Renault-Nissan to propose an electric vehicle with replaceable battery packs, cutting the often extended periods required to recharge EVs.","Angiulo told me that <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> was working harder than ever with its hardware partners -- with <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> and HP and all the other companies -- to make the experience of touch both on Windows 7 and Window 8 better.",Angiulo told me that *Microsoft* was working harder than ever with its hardware partners -- with §Dell$ and HP and all the other companies -- to make the experience of touch both on Windows 7 and Window 8 better.,brands
257,1532714638,False,finalized,3,1/5/2018 17:15:55,BETTER,1.0,Nikon,,Leica,,L1805177339,,True,"Intel® Core Atom Processor RK3288C 11.6"" LED backlight Display, 1366X768 Resolution Google Chrome Operating System Mali-T764HD Graphics 4GB  on-board Memory 16GB eMMC Solid State Drive Integrated Sound System, HDMI Wireless (802.11b/g/n","<span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span>, Canon and Pentax all have much better camera technology than <span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> (which still makes great lenses but not for the price they charge!).","*Nikon*, Canon and Pentax all have much better camera technology than §Leica$ (which still makes great lenses but not for the price they charge!).",brands
258,1532714639,False,finalized,3,1/5/2018 17:46:30,NONE,0.7214,Honda,,Nissan,,G958990690,,False,"Several examples can be found of Sony products having higher prices on laptops and TV's with the same (or better) specs and quality of competitors like Toshiba, Samsung or LG.","<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> (-41.46%) and <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> (-33.10%).",*Honda* (-41.46%) and §Nissan$ (-33.10%).,brands
259,1532714640,False,finalized,3,1/5/2018 17:18:37,WORSE,1.0,Toyota,,Chrysler,,K1667848424,,True,"If so, should the Intel/Apple deal come to pass, ARMH will disappear off most radars faster than Amelia Earhart.","Making matters worse for the company is the fact that its sales were eclipsed last month by <span style=""color: #9A14B2; font-weight: bold"">Chrysler:[OBJECT_A]</span> Group LLC, an automaker that almost ceased to exist a couple of years ago and one which historically has always trailed far behind <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>.","Making matters worse for the company is the fact that its sales were eclipsed last month by *Chrysler* Group LLC, an automaker that almost ceased to exist a couple of years ago and one which historically has always trailed far behind §Toyota$.",brands
260,1532714641,False,finalized,3,1/5/2018 17:15:53,NONE,0.7047,Cadillac,,Lexus,,G1011417943,,True,"The company also posted a decent profit of $277,000 last year, thanks in part to customers like Daimler ( DDAIF ), BMW ( BAMXY ), Ford ( F ) and 3M ( MMM ).","I am in no way suggesting the Acura, Infiniti, <span style=""color: #9A14B2; font-weight: bold"">Lexus:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Cadillac:[OBJECT_B]</span> represented on this forum are ""inferior"" in ANY way.","I am in no way suggesting the Acura, Infiniti, *Lexus* or §Cadillac$ represented on this forum are ""inferior"" in ANY way.",brands
261,1532714642,False,finalized,3,1/5/2018 17:31:29,NONE,1.0,Nissan,,Renault,,O2408262712,,True,Congratulations to Apple; you continue to prove you are worse than Microsoft ever was.,"The authors also describe how forward-thinking Western firms like 3M, Apple, <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span>-<span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>, Facebook, GE, Google, IBM, and PepsiCo are already applying these principles of jugaad to innovate faster, cheaper, and better-and to win.","The authors also describe how forward-thinking Western firms like 3M, Apple, *Renault*-§Nissan$, Facebook, GE, Google, IBM, and PepsiCo are already applying these principles of jugaad to innovate faster, cheaper, and better-and to win.",brands
262,1532714643,False,finalized,3,1/5/2018 17:13:13,NONE,1.0,Nissan,,Renault,,E716457700,,True,Only Honda and Nissan offer them.,"Finally, the show will highlight concepts such as Better Place, which has teamed up with <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span>-<span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> to propose an electric vehicle with replaceable battery packs, cutting the often extended periods required to recharge EVs.","Finally, the show will highlight concepts such as Better Place, which has teamed up with *Renault*-§Nissan$ to propose an electric vehicle with replaceable battery packs, cutting the often extended periods required to recharge EVs.",brands
263,1532714644,False,finalized,3,1/5/2018 17:41:14,NONE,1.0,Google,,Intel,,I1295261841,,True,"Pain and fever medicines such as acetaminophen, better know as Tylenol, and ibuprofen, known as Advil or Motrin are not included in the FDA advisory.","<span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>® Core Atom Processor RK3288C 11.6"" LED backlight Display, 1366X768 Resolution <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Chrome Operating System Mali-T764HD Graphics 4GB  on-board Memory 16GB eMMC Solid State Drive Integrated Sound System, HDMI Wireless (802.11b/g/n","*Intel*® Core Atom Processor RK3288C 11.6"" LED backlight Display, 1366X768 Resolution §Google$ Chrome Operating System Mali-T764HD Graphics 4GB  on-board Memory 16GB eMMC Solid State Drive Integrated Sound System, HDMI Wireless (802.11b/g/n",brands
264,1532714645,False,finalized,3,1/5/2018 18:48:42,NONE,0.342,Samsung,,Toshiba,,N2165671715,,True,"Dell chose to base vWorkspace on Microsoft Hyper-V rather than on a VMware hypervisor because Hyper-V allowed for a better virtual machine density, the vendor said.","Several examples can be found of Sony products having higher prices on laptops and TV's with the same (or better) specs and quality of competitors like <span style=""color: #9A14B2; font-weight: bold"">Toshiba:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> or LG.","Several examples can be found of Sony products having higher prices on laptops and TV's with the same (or better) specs and quality of competitors like *Toshiba*, §Samsung$ or LG.",brands
265,1532714646,False,finalized,3,1/5/2018 17:13:13,NONE,1.0,Apple,,Intel,,H1090988088,,True,"No motorola ever, long live Nokia!","If so, should the <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> deal come to pass, ARMH will disappear off most radars faster than Amelia Earhart.","If so, should the *Intel*/§Apple$ deal come to pass, ARMH will disappear off most radars faster than Amelia Earhart.",brands
266,1532714647,False,finalized,3,1/5/2018 17:09:29,NONE,1.0,Ford,,BMW,,P2442641252,,True,"nikon, zeiss or schneider industrial optic but even quite often mainstream optic is able to beat most what leica produces and for even better price.","The company also posted a decent profit of $277,000 last year, thanks in part to customers like Daimler ( DDAIF ), <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> ( BAMXY ), <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> ( F ) and 3M ( MMM ).","The company also posted a decent profit of $277,000 last year, thanks in part to customers like Daimler ( DDAIF ), *BMW* ( BAMXY ), §Ford$ ( F ) and 3M ( MMM ).",brands
267,1532714648,False,finalized,3,1/5/2018 17:48:02,WORSE,1.0,Microsoft,,Apple,,D512965587,,True,"IMO, Macs had bigger advantages when they were using IBM processors, since they were really fast for their time (about 2x-3x faster than their Intel counterparts).","Congratulations to <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span>; you continue to prove you are worse than <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> ever was.",Congratulations to *Apple*; you continue to prove you are worse than §Microsoft$ ever was.,brands
268,1532714649,False,finalized,3,1/5/2018 17:13:49,NONE,1.0,Honda,,Nissan,,L1910279283,,False,"The notebook's SYSmark 2004 SE performance scores were in line with those of the Dell Inspiron E1505 , which houses a slightly slower, 1.6-GHz Intel Core Duo T2300.","Only <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> offer them.",Only *Honda* and §Nissan$ offer them.,brands
269,1532714650,False,finalized,3,1/5/2018 17:10:49,NONE,1.0,Ibuprofen,,Advil,,M1964345775,,True,But the Apple laptops are going to be getting a lot faster due to the switch to Intel chips.,"Pain and fever medicines such as acetaminophen, better know as Tylenol, and <span style=""color: #9A14B2; font-weight: bold"">Ibuprofen:[OBJECT_A]</span>, known as <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span> or Motrin are not included in the FDA advisory.","Pain and fever medicines such as acetaminophen, better know as Tylenol, and *Ibuprofen*, known as §Advil$ or Motrin are not included in the FDA advisory.",brands
270,1532714651,False,finalized,3,1/5/2018 17:29:37,NONE,0.6958,Microsoft,,Dell,,E563969941,,True,"I walked over to look inside, and yes, they were selling Pepsi out of their Coca-Cola cooler.","<span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> chose to base vWorkspace on <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> Hyper-V rather than on a VMware hypervisor because Hyper-V allowed for a better virtual machine density, the vendor said.","*Dell* chose to base vWorkspace on §Microsoft$ Hyper-V rather than on a VMware hypervisor because Hyper-V allowed for a better virtual machine density, the vendor said.",brands
271,1532714652,False,finalized,3,1/5/2018 17:16:21,WORSE,1.0,Nokia,,Motorola,,L1815224605,,False,"While some reports claim ibuprofen, or Advil, is okay to take, it's better to check with your physician.","No <span style=""color: #9A14B2; font-weight: bold"">Motorola:[OBJECT_A]</span> ever, long live <span style=""color: #6CB219; font-weight: bold"">Nokia:[OBJECT_B]</span>!","No *Motorola* ever, long live §Nokia$!",brands
272,1532714653,False,finalized,3,1/5/2018 17:16:38,BETTER,1.0,Nikon,,Leica,,L1805222158,,True,"Torben comes to SMS PASSCODE with a solid background from international sales positions with Microsoft, IBM and most recently Better Place, an innovative environmentally friendly electric car infrastructure provider.","<span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span>, zeiss or schneider industrial optic but even quite often mainstream optic is able to beat most what <span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> produces and for even better price.","*Nikon*, zeiss or schneider industrial optic but even quite often mainstream optic is able to beat most what §Leica$ produces and for even better price.",brands
273,1532714654,False,finalized,3,1/5/2018 17:17:13,BETTER,1.0,IBM,,Intel,,H1211509577,,True,"I looked at Toyota, Chevrolet and Dodge, but they could not offer the solid overall package found in the Ford.","IMO, Macs had bigger advantages when they were using <span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> processors, since they were really fast for their time (about 2x-3x faster than their <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> counterparts).","IMO, Macs had bigger advantages when they were using *IBM* processors, since they were really fast for their time (about 2x-3x faster than their §Intel$ counterparts).",brands
274,1532714655,False,finalized,3,1/5/2018 17:15:36,BETTER,0.34299999999999997,Intel,,Dell,,P2583433229,,True,"Rather than pack in ever more pixels or flex its screens , Sony is rolling out a number of technical and design tweaks aimed to make their benchmark-setting UHD televisions even better this year-and that includes a brand spankin' new OS powered by Google.","The notebook's SYSmark 2004 SE performance scores were in line with those of the <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> Inspiron E1505 , which houses a slightly slower, 1.6-GHz <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Core Duo T2300.","The notebook's SYSmark 2004 SE performance scores were in line with those of the *Dell* Inspiron E1505 , which houses a slightly slower, 1.6-GHz §Intel$ Core Duo T2300.",brands
275,1532714656,False,finalized,3,1/5/2018 17:13:35,NONE,0.6463,Apple,,Intel,,D411212354,,True,"That attraction should continue on through the years, as the GS line's projected residual values are marginally better than those of the Audi A6, BMW 5 Series and Mercedes-Benz E-Class competitors, handily exceed those of the Cadillac STS and match well with those of the Infiniti M35 and M45.","But the <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> laptops are going to be getting a lot faster due to the switch to <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> chips.",But the *Apple* laptops are going to be getting a lot faster due to the switch to §Intel$ chips.,brands
276,1532714657,False,finalized,4,1/5/2018 17:17:24,NONE,1.0,Coca-Cola,,Pepsi,,J1508863892,,True,"Lenovo IBM ThinkPad Edge 11: AMD, from 330 Euros; Lenovo IBM ThinkPad Edge 11 #2: i3-380UM under 600 Euros; Sony Vaio VPC-YA1V9E/B: Intel based sister for 650 Euros; Acer Aspire One 721: AMD based 390 Euros; Acer Aspire TimelineX 1830T: faster i5-470UM...","I walked over to look inside, and yes, they were selling <span style=""color: #9A14B2; font-weight: bold"">Pepsi:[OBJECT_A]</span> out of their <span style=""color: #6CB219; font-weight: bold"">Coca-Cola:[OBJECT_B]</span> cooler.","I walked over to look inside, and yes, they were selling *Pepsi* out of their §Coca-Cola$ cooler.",brands
277,1532714658,False,finalized,3,1/5/2018 17:16:28,NONE,0.6834,Ibuprofen,,Advil,,T3163068017,,True,"More open to possibilities that once seemed outlandish, Apple couldn't have found a better enterprise partner than IBM.","While some reports claim <span style=""color: #9A14B2; font-weight: bold"">Ibuprofen:[OBJECT_A]</span>, or <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>, is okay to take, it's better to check with your physician.","While some reports claim *Ibuprofen*, or §Advil$, is okay to take, it's better to check with your physician.",brands
278,1532714659,False,finalized,3,1/5/2018 17:15:17,NONE,1.0,Microsoft,,IBM,,R2930101884,,True,"While the new BMW 3 Series and Infiniti G37 may offer slightly better chassis dynamics than this latest Accord, neither has an engine note as nice as this Honda.","Torben comes to SMS PASSCODE with a solid background from international sales positions with <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> and most recently Better Place, an innovative environmentally friendly electric car infrastructure provider.","Torben comes to SMS PASSCODE with a solid background from international sales positions with *Microsoft*, §IBM$ and most recently Better Place, an innovative environmentally friendly electric car infrastructure provider.",brands
279,1532714660,False,finalized,3,1/5/2018 17:17:26,WORSE,0.7033,Ford,,Toyota,,H1185501063,,True,"Apple, Google, Facebook Partner With EU To Make Internet Safer for Kids","I looked at <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span>, Chevrolet and Dodge, but they could not offer the solid overall package found in the <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span>.","I looked at *Toyota*, Chevrolet and Dodge, but they could not offer the solid overall package found in the §Ford$.",brands
280,1532714662,False,finalized,3,1/5/2018 17:15:13,NONE,1.0,Google,,Sony,,M2067883798,,True,"The Kingston VIA rail station is about a 4-minute drive away from the hotel, Queen's University is an 8-minute drive, and the Wolf Island Ferry Terminal can be accessed in 12 minutes by car (driving distances - Google Maps).","Rather than pack in ever more pixels or flex its screens , <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> is rolling out a number of technical and design tweaks aimed to make their benchmark-setting UHD televisions even better this year-and that includes a brand spankin' new OS powered by <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span>.","Rather than pack in ever more pixels or flex its screens , *Sony* is rolling out a number of technical and design tweaks aimed to make their benchmark-setting UHD televisions even better this year-and that includes a brand spankin' new OS powered by §Google$.",brands
281,1532714663,False,finalized,3,1/5/2018 17:14:12,OTHER,1.0,Audi,,Mercedes-Benz,,O2360548535,,True,"But in any case, without Sun's demise and the spreading of Ex-Sun engineers everywhere the software industry would be a poorer place; just following where Ex-Sun engineers went (to all the ""greats"" in Software whether that'd be Google, VMware, Facebook, Apple, IBM, RedHat, MicroSoft, Citrix, ARM, ... or into financial services, back into academic research, media technologies, all the startups founded by ex-Sunnies in all kinds of industry) shows how much seeding the ""Sun Incubator"" has done.","That attraction should continue on through the years, as the GS line's projected residual values are marginally better than those of the <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> A6, BMW 5 Series and <span style=""color: #6CB219; font-weight: bold"">Mercedes-Benz:[OBJECT_B]</span> E-Class competitors, handily exceed those of the Cadillac STS and match well with those of the Infiniti M35 and M45.","That attraction should continue on through the years, as the GS line's projected residual values are marginally better than those of the *Audi* A6, BMW 5 Series and §Mercedes-Benz$ E-Class competitors, handily exceed those of the Cadillac STS and match well with those of the Infiniti M35 and M45.",brands
282,1532714664,False,finalized,3,1/5/2018 17:59:40,NONE,0.6642,Sony,,Intel,,K1616940634,,True,Maxon Samsung E630 Motorola A925,"Lenovo IBM ThinkPad Edge 11: AMD, from 330 Euros; Lenovo IBM ThinkPad Edge 11 #2: i3-380UM under 600 Euros; <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> Vaio VPC-YA1V9E/B: <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> based sister for 650 Euros; Acer Aspire One 721: AMD based 390 Euros; Acer Aspire TimelineX 1830T: faster i5-470UM...","Lenovo IBM ThinkPad Edge 11: AMD, from 330 Euros; Lenovo IBM ThinkPad Edge 11 #2: i3-380UM under 600 Euros; *Sony* Vaio VPC-YA1V9E/B: §Intel$ based sister for 650 Euros; Acer Aspire One 721: AMD based 390 Euros; Acer Aspire TimelineX 1830T: faster i5-470UM...",brands
283,1532714665,False,finalized,3,1/5/2018 17:19:03,NONE,0.6459999999999999,Apple,,IBM,,K1732625899,,True,"Intel is down 2% since its earnings report Thursday, and IBM has fallen 3% after delivering better-than-expected results and a strong outlook Tuesday.","More open to possibilities that once seemed outlandish, <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> couldn't have found a better enterprise partner than <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>.","More open to possibilities that once seemed outlandish, *Apple* couldn't have found a better enterprise partner than §IBM$.",brands
284,1532714666,False,finalized,3,1/5/2018 17:31:29,WORSE,0.7296,Honda,,BMW,,T3164684469,,True,"Any engine can come apart and its usually the faster guys that lose an engine,,, list a few cars that rev past 7,000 now,,,BMW/Honda both make power through rpm,anything over head cam(valve train stability)","While the new <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> 3 Series and Infiniti G37 may offer slightly better chassis dynamics than this latest Accord, neither has an engine note as nice as this <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span>.","While the new *BMW* 3 Series and Infiniti G37 may offer slightly better chassis dynamics than this latest Accord, neither has an engine note as nice as this §Honda$.",brands
285,1532714667,False,finalized,3,1/5/2018 17:35:08,NONE,1.0,Apple,,Google,,B326196439,,True,"Custom GeForce GTX 750 Ti Offerings - ASUS, Gigabyte and Palit","<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span>, Facebook Partner With EU To Make Internet Safer for Kids","*Apple*, §Google$, Facebook Partner With EU To Make Internet Safer for Kids",brands
286,1532714668,False,finalized,3,1/5/2018 17:15:36,NONE,1.0,Google,,Kingston,,P2536979672,,False,"Since then, things have only gotten worse for Intel, with rival AMD scoring a major deal with Dell.","The <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> VIA rail station is about a 4-minute drive away from the hotel, Queen's University is an 8-minute drive, and the Wolf Island Ferry Terminal can be accessed in 12 minutes by car (driving distances - <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Maps).","The *Kingston* VIA rail station is about a 4-minute drive away from the hotel, Queen's University is an 8-minute drive, and the Wolf Island Ferry Terminal can be accessed in 12 minutes by car (driving distances - §Google$ Maps).",brands
287,1532714669,False,finalized,3,1/5/2018 17:22:47,NONE,0.6645,Google,,IBM,,D393886379,,True,Microsoft always does adds better than sony ;).,"But in any case, without Sun's demise and the spreading of Ex-Sun engineers everywhere the software industry would be a poorer place; just following where Ex-Sun engineers went (to all the ""greats"" in Software whether that'd be <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, VMware, Facebook, Apple, <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>, RedHat, MicroSoft, Citrix, ARM, ... or into financial services, back into academic research, media technologies, all the startups founded by ex-Sunnies in all kinds of industry) shows how much seeding the ""Sun Incubator"" has done.","But in any case, without Sun's demise and the spreading of Ex-Sun engineers everywhere the software industry would be a poorer place; just following where Ex-Sun engineers went (to all the ""greats"" in Software whether that'd be *Google*, VMware, Facebook, Apple, §IBM$, RedHat, MicroSoft, Citrix, ARM, ... or into financial services, back into academic research, media technologies, all the startups founded by ex-Sunnies in all kinds of industry) shows how much seeding the ""Sun Incubator"" has done.",brands
288,1532714670,False,finalized,3,1/5/2018 17:15:14,NONE,1.0,Samsung,,Motorola,,K1689009447,,False,"We have already gotten better trucks from Dodge, Ford, and GM because of Toyota also being in the game.","Maxon <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> E630 <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> A925",Maxon *Samsung* E630 §Motorola$ A925,brands
289,1532714671,False,finalized,3,1/5/2018 17:18:38,BETTER,1.0,IBM,,Intel,,I1295320304,,True,Ibuprofen  Advil  Motrin  Nuprin,"<span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> is down 2% since its earnings report Thursday, and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> has fallen 3% after delivering better-than-expected results and a strong outlook Tuesday.","*Intel* is down 2% since its earnings report Thursday, and §IBM$ has fallen 3% after delivering better-than-expected results and a strong outlook Tuesday.",brands
