_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,assigned_class,assigned_class:confidence,assigned_class_gold,label,new_sentence,sentence
1445637774,false,finalized,3,11/10/2017 13:41:19,NO_COMP,1.0,,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, and <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, too) undoubtedly influenced people's votes when it","OBJECT_A, and OBJECT_B, too) undoubtedly influenced people's votes when it"
1445637931,false,finalized,3,11/10/2017 13:34:18,WORSE,1.0,,NO_COMP,"While we find this better in implementation that the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>, it's still more limited than <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>.","While we find this better in implementation that the OBJECT_A, it's still more limited than OBJECT_B."
1445637932,false,finalized,3,11/10/2017 13:41:58,WORSE,0.6753,,WORSE,"There is nothing the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> can do that an equally powerful <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> device can't do and more and better.",There is nothing the OBJECT_A can do that an equally powerful OBJECT_B device can't do and more and better.
1445637933,false,finalized,3,11/10/2017 13:41:38,WORSE,1.0,,WORSE,"I went GS3 over <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> simply because I prefer the <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> operating system.",I went GS3 over OBJECT_A simply because I prefer the OBJECT_B operating system.
1445637934,false,finalized,3,11/10/2017 13:42:14,WORSE,0.6457,,BETTER,"<span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> didn't out pace the <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> this year, it just sold slightly better in America.","OBJECT_A didn't out pace the OBJECT_B this year, it just sold slightly better in America."
1445637935,false,finalized,3,11/10/2017 13:44:33,BETTER,0.37,,NO_COMP,"Not to mention that the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> phones deliver a far superior user experience overall.",Not to mention that the OBJECT_A and OBJECT_B phones deliver a far superior user experience overall.
1445637936,false,finalized,3,11/10/2017 13:46:03,BETTER,1.0,,BETTER,"The reason is simple: Apple's <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> is perceived by customers to be a better device than any <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> handset.",The reason is simple: Apple's OBJECT_A is perceived by customers to be a better device than any OBJECT_B handset.
1445637937,false,finalized,3,11/10/2017 13:32:14,BETTER,1.0,,BETTER,"10 Things <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> Does Better Than <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> OS",10 Things OBJECT_A Does Better Than OBJECT_B OS
1445637938,false,finalized,3,11/10/2017 13:45:49,BETTER,1.0,,BETTER,"<span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> phones have better processing power than <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>",OBJECT_A phones have better processing power than OBJECT_B
1445637939,false,finalized,3,11/10/2017 13:33:27,BETTER,1.0,,BETTER,"Just another step towards showing that <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> is ultimately better than the <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.",Just another step towards showing that OBJECT_A is ultimately better than the OBJECT_B.
1445637940,false,finalized,3,11/10/2017 13:45:10,BETTER,1.0,,BETTER,"The <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> OS Google Maps app is better integrated than the <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> app.",The OBJECT_A OS Google Maps app is better integrated than the OBJECT_B app.
1445637941,false,finalized,3,11/10/2017 13:46:39,UNCLEAR,0.6614,,UNCLEAR,"The version for the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> was pathetic , and the <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> version is no better.","The version for the OBJECT_A was pathetic , and the OBJECT_B version is no better."
1445637942,false,finalized,3,11/10/2017 13:41:19,BETTER,0.662,,BETTER,"<span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> phones may have eclipsed the <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> in specs, and the UI is only getting better.","OBJECT_A phones may have eclipsed the OBJECT_B in specs, and the UI is only getting better."
1445637943,false,finalized,3,11/10/2017 13:46:39,BETTER,0.6538,,NO_COMP,"The <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> may just blow us away again, regardless of how many of you think <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> is so superior.","The OBJECT_A may just blow us away again, regardless of how many of you think OBJECT_B is so superior."
1445637944,false,finalized,4,11/10/2017 13:45:29,UNCLEAR,1.0,,NO_COMP,"It's better than any <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> phone I've tested thus far.",It's better than any OBJECT_A or OBJECT_B phone I've tested thus far.
1445637945,false,finalized,3,11/10/2017 13:44:32,BETTER,1.0,,BETTER,"EVERYONE that bothers to do research knows <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> can do more and is better than the <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.",EVERYONE that bothers to do research knows OBJECT_A can do more and is better than the OBJECT_B.
1445637946,false,finalized,3,11/10/2017 13:47:27,BETTER,0.667,,NO_COMP,"That's because certain products or services do better on certain carriers or devices, and it's possible to target ads at that level on <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> by not <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.","That's because certain products or services do better on certain carriers or devices, and it's possible to target ads at that level on OBJECT_A by not OBJECT_B."
1445637947,false,finalized,3,11/10/2017 13:38:40,WORSE,1.0,,WORSE,"In reply to Only a hill: ""The <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> has a notoriously inaccurate internal compass, but most <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> handsets are better"".","In reply to Only a hill: ""The OBJECT_A has a notoriously inaccurate internal compass, but most OBJECT_B handsets are better""."
1445637948,false,finalized,4,11/10/2017 13:44:13,NO_COMP,0.5042,,NO_COMP,"Its better specs will make it more competitive against the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> 4S and <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> superphones.",Its better specs will make it more competitive against the OBJECT_A 4S and OBJECT_B superphones.
1445637949,false,finalized,3,11/10/2017 13:45:06,BETTER,1.0,,BETTER,"<span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> provides better Utility to us than an equivalent <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.",OBJECT_A provides better Utility to us than an equivalent OBJECT_B.
1445637950,false,finalized,3,11/10/2017 13:44:32,BETTER,1.0,,BETTER,"I think Apple is doing this because better apps is pretty much the only thing that's better about the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> than <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>.",I think Apple is doing this because better apps is pretty much the only thing that's better about the OBJECT_A than OBJECT_B.
1445637951,false,finalized,3,11/10/2017 13:44:13,BETTER,1.0,,BETTER,"The <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> is older and has a broader and better range of applications available than in the <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> Market.",The OBJECT_A is older and has a broader and better range of applications available than in the OBJECT_B Market.
1445637952,false,finalized,3,11/10/2017 13:33:27,UNCLEAR,1.0,,NO_COMP,"Owning an <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> smartphone just got even better with Pebble , the first watch designed for the 21st century.","Owning an OBJECT_A or OBJECT_B smartphone just got even better with Pebble , the first watch designed for the 21st century."
1445637953,false,finalized,3,11/10/2017 13:47:59,BETTER,0.6364,,UNCLEAR,"It's all down to personal preference just because your happier with <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> doesn't mean <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> users are using an inferior device.",It's all down to personal preference just because your happier with OBJECT_A doesn't mean OBJECT_B users are using an inferior device.
1445637954,false,finalized,3,11/10/2017 13:42:08,WORSE,0.3554,,WORSE,"Google shouldn't have mandated an inferior map app on the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> (as opposed to <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>).",Google shouldn't have mandated an inferior map app on the OBJECT_A (as opposed to OBJECT_B).
1445637955,false,finalized,3,11/10/2017 13:43:27,BETTER,1.0,,BETTER,"I can say, hands down, the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>/iPod touch UI is much better implemented than <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> is on the Droid.","I can say, hands down, the OBJECT_A/iPod touch UI is much better implemented than OBJECT_B is on the Droid."
1445637956,false,finalized,3,11/10/2017 13:47:27,UNCLEAR,1.0,,UNCLEAR,"Microsoft Windows Phone 8 review: Better than <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>?",Microsoft Windows Phone 8 review: Better than OBJECT_A or OBJECT_B?
1445637957,false,finalized,3,11/10/2017 13:49:56,BETTER,1.0,,BETTER,"I, and millions of others, like my <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> better than the equivalent <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.","I, and millions of others, like my OBJECT_A better than the equivalent OBJECT_B."
1445637958,false,finalized,3,11/10/2017 13:46:34,BETTER,1.0,,BETTER,"The apps for the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> are generally better than those for <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> (for example, consider The Weather Network apps).","The apps for the OBJECT_A are generally better than those for OBJECT_B (for example, consider The Weather Network apps)."
1445637959,false,finalized,3,11/10/2017 13:41:38,BETTER,1.0,,BETTER,"There are a dozen <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> phones for which the hardware is superior to the <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.",There are a dozen OBJECT_A phones for which the hardware is superior to the OBJECT_B.
1445637960,false,finalized,4,11/10/2017 13:43:53,UNCLEAR,0.5001,,NO_COMP,"Overall, this is a great phone and definitely better than the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> 5 because of its speed, screen size, screen quality, hardware, and <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> 4.0.4","Overall, this is a great phone and definitely better than the OBJECT_A 5 because of its speed, screen size, screen quality, hardware, and OBJECT_B 4.0.4"
1445637961,false,finalized,3,11/10/2017 13:46:03,NO_COMP,0.6519,,NO_COMP,"I'm in the minority because I am using an <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> and not an <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.",I'm in the minority because I am using an OBJECT_A and not an OBJECT_B.
1445637962,false,finalized,3,11/10/2017 13:38:39,UNCLEAR,0.6557,,NO_COMP,"To me it is much better than <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>.",To me it is much better than OBJECT_A and OBJECT_B.
1445637963,false,finalized,3,11/10/2017 13:44:48,UNCLEAR,1.0,,UNCLEAR,"For web even good smart phone (<span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>, etc.) is way better than ereader.","For web even good smart phone (OBJECT_A, OBJECT_B, etc.) is way better than ereader."
1445637964,false,finalized,4,11/10/2017 13:44:17,BETTER,1.0,,BETTER,"There are <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> devices which have vastly superior battery life and screens than an <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.",There are OBJECT_A devices which have vastly superior battery life and screens than an OBJECT_B.
1445637965,false,finalized,3,11/10/2017 13:45:29,BETTER,0.6781,,BETTER,"The <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> has a superior number of good apps, though <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> phones counter with good alternatives.","The OBJECT_A has a superior number of good apps, though OBJECT_B phones counter with good alternatives."
1445637966,false,finalized,3,11/10/2017 13:44:32,BETTER,1.0,,BETTER,"<span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> seems to be better at offering a wider selection of models than <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.",OBJECT_A seems to be better at offering a wider selection of models than OBJECT_B.
1445637967,false,finalized,3,11/10/2017 13:40:16,BETTER,1.0,,BETTER,"Otherwise, the hardware platform looks to be very competitive with <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> handsets, with many models having specs superior to those of the Apple <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> 4.","Otherwise, the hardware platform looks to be very competitive with OBJECT_A handsets, with many models having specs superior to those of the Apple OBJECT_B 4."
1445637968,false,finalized,3,11/10/2017 13:42:11,BETTER,1.0,,BETTER,"I love <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> because the <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> might be coming to Verizon and I could care less.",I love OBJECT_A because the OBJECT_B might be coming to Verizon and I could care less.
1445637969,false,finalized,3,11/10/2017 13:34:18,UNCLEAR,0.6706,,NO_COMP,"In my opinion its superior when compared to the built in email clients on <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> or  <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>.",In my opinion its superior when compared to the built in email clients on OBJECT_A or  OBJECT_B.
1445637970,false,finalized,3,11/10/2017 13:41:27,UNCLEAR,1.0,,NO_COMP,"This really better be good, because BlackBerry apps aren't that great compared to <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> or potentially <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>.","This really better be good, because BlackBerry apps aren't that great compared to OBJECT_A or potentially OBJECT_B."
1445637971,false,finalized,3,11/10/2017 13:38:40,BETTER,1.0,,BETTER,"I am a family medicine physician , and for me <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> is still superior to the <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> ( i am talking about the personal use )","I am a family medicine physician , and for me OBJECT_A is still superior to the OBJECT_B ( i am talking about the personal use )"
1445637972,false,finalized,3,11/10/2017 13:44:17,WORSE,1.0,,WORSE,"<span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> is Robot Jesus because it breaks through that wall, but <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> will be even bigger.","OBJECT_A is Robot Jesus because it breaks through that wall, but OBJECT_B will be even bigger."
1445637973,false,finalized,3,11/10/2017 13:33:27,BETTER,1.0,,BETTER,"I say this with sadness, because so far I like the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> OS much better than <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>.","I say this with sadness, because so far I like the OBJECT_A OS much better than OBJECT_B."
1445637974,false,finalized,3,11/10/2017 13:41:27,WORSE,0.6921,,NO_COMP,"I sold off my <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> 4 thinking I would like the features of the <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> phone better.",I sold off my OBJECT_A 4 thinking I would like the features of the OBJECT_B phone better.
1445637975,false,finalized,3,11/10/2017 13:45:28,BETTER,1.0,,BETTER,"Lots of people buy an <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> phone because it is cheaper than <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.",Lots of people buy an OBJECT_A phone because it is cheaper than OBJECT_B.
1445637976,false,finalized,4,11/10/2017 13:44:49,BETTER,1.0,,NO_COMP,"If you happen to like <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> better, why make it a point to bash <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> constantly?","If you happen to like OBJECT_A better, why make it a point to bash OBJECT_B constantly?"
1445637977,false,finalized,4,11/10/2017 13:44:17,WORSE,1.0,,WORSE,"The <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> is cool, I think the SDK for <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> is a tick better and a bit...","The OBJECT_A is cool, I think the SDK for OBJECT_B is a tick better and a bit..."
1445637978,false,finalized,3,11/10/2017 13:44:52,BETTER,1.0,,BETTER,"that is why you consider your <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> better then <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>.",that is why you consider your OBJECT_A better then OBJECT_B.
1445637979,false,finalized,3,11/10/2017 13:42:48,BETTER,1.0,,BETTER,"5 Ways The <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> Is Better Than <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>",5 Ways The OBJECT_A Is Better Than OBJECT_B
1445637980,false,finalized,4,11/10/2017 13:43:49,NO_COMP,1.0,,NO_COMP,"Even better, it supports multiple book readers: <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>, Nook, Web.","Even better, it supports multiple book readers: OBJECT_A, OBJECT_B, Nook, Web."
1445637981,false,finalized,3,11/10/2017 13:47:59,BETTER,0.6364,,NO_COMP,"We can't let him walk away thinking that his precious <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> is that  much better than <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> now can we?",We can't let him walk away thinking that his precious OBJECT_A is that  much better than OBJECT_B now can we?
1445637982,false,finalized,3,11/10/2017 13:46:44,UNCLEAR,0.6294,,NO_COMP,"SO is not a place for questions like which is better, <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span>?","SO is not a place for questions like which is better, OBJECT_A and OBJECT_B?"
1445637983,false,finalized,3,11/10/2017 13:43:53,WORSE,1.0,,WORSE,"<span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> getting worse battery life than an <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>???",OBJECT_A getting worse battery life than an OBJECT_B???
1445637984,false,finalized,3,11/10/2017 13:42:54,UNCLEAR,1.0,,NO_COMP,"If you look at the <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> devices, their graphics look a lot better than the Wii.","If you look at the OBJECT_A or OBJECT_B devices, their graphics look a lot better than the Wii."
1445637985,false,finalized,3,11/10/2017 13:32:14,BETTER,1.0,,UNCLEAR,"Any modern <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> phone today has the same level or better build quality than any <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span>.",Any modern OBJECT_A phone today has the same level or better build quality than any OBJECT_B.
1445681394,true,golden,14,"",NO_COMP,1.0,NO_COMP,NO_COMP,"language such as JavaScript, <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span>, Groovy, etc.).","language such as JavaScript, OBJECT_A, OBJECT_B, Groovy, etc.)."
1445682265,true,golden,13,"",BETTER,0.708,"BETTER
UNCLEAR",UNCLEAR,"For bold styling, the <span style=""color: #9A14B2; font-weight: bold"">mercedes:[OBJECT_A]</span>-Benz CLA is a better choice, while the <span style=""color: #6CB219; font-weight: bold"">bmw:[OBJECT_B]</span> 2 Series Coupe is arguably more thrilling to drive.","For bold styling, the OBJECT_A-Benz CLA is a better choice, while the OBJECT_B 2 Series Coupe is arguably more thrilling to drive."
1445696105,true,golden,15,"",WORSE,1.0,WORSE,WORSE,"Your noodle comes with choice of protein; the <span style=""color: #9A14B2; font-weight: bold"">beef:[OBJECT_A]</span> was a bit tough, but seafood, and <span style=""color: #6CB219; font-weight: bold"">chicken:[OBJECT_B]</span>, were more tender and better to my taste.","Your noodle comes with choice of protein; the OBJECT_A was a bit tough, but seafood, and OBJECT_B, were more tender and better to my taste."
1445696756,true,golden,7,"",WORSE,0.595,WORSE,WORSE,"I realize that the point of using the <span style=""color: #9A14B2; font-weight: bold"">chicken:[OBJECT_A]</span> is to reduce the fat content, but I'd rather add a little fat and have the better texture that you get from ground <span style=""color: #6CB219; font-weight: bold"">beef:[OBJECT_B]</span>.","I realize that the point of using the OBJECT_A is to reduce the fat content, but I'd rather add a little fat and have the better texture that you get from ground OBJECT_B."
1445697569,true,golden,10,"",BETTER,1.0,BETTER,BETTER,"a sequence reserve can be simply: s.reverse etc. if you use databases: <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span> database binding API is arguably better than <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span>.",a sequence reserve can be simply: s.reverse etc. if you use databases: OBJECT_A database binding API is arguably better than OBJECT_B.
1445698938,true,golden,11,"",NO_COMP,0.921,NO_COMP,NO_COMP,"<span style=""color: #9A14B2; font-weight: bold"">dog:[OBJECT_A]</span> And <span style=""color: #6CB219; font-weight: bold"">cat:[OBJECT_B]</span> Toys & Supplies .",OBJECT_A And OBJECT_B Toys & Supplies .
1445699272,true,golden,11,"",BETTER,1.0,BETTER,BETTER,"The <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> OS Google Maps app is better integrated than the <span style=""color: #6CB219; font-weight: bold"">android:[OBJECT_B]</span> app.",The OBJECT_A OS Google Maps app is better integrated than the OBJECT_B app.
1445701900,true,golden,14,"",UNCLEAR,0.578,"UNCLEAR
NO_COMP",NO_COMP,"Modern languages like scala, <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span> and maybe <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span> are much better at this.","Modern languages like scala, OBJECT_A and maybe OBJECT_B are much better at this."
1445702330,true,golden,11,"",UNCLEAR,0.9284,UNCLEAR,UNCLEAR,"I think <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span> work better on television than opera because they use technology.",I think OBJECT_A and OBJECT_B work better on television than opera because they use technology.
1445704026,true,golden,15,"",WORSE,0.9384,WORSE,WORSE,"I've tried <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, and can see why people like it, but <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span> suits my style better.","I've tried OBJECT_A, and can see why people like it, but OBJECT_B suits my style better."
1446776881,true,golden,9,"",NO_COMP,0.6567,"UNCLEAR
NO_COMP",NO_COMP,"for json: i also think its better to just use <span style=""color: #9A14B2; font-weight: bold"">python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">ruby:[OBJECT_B]</span>, perl and transform it.","for json: i also think its better to just use OBJECT_A, OBJECT_B, perl and transform it."
1446783727,true,golden,3,"",UNCLEAR,1.0,UNCLEAR,UNCLEAR,"Just about every investment fund is buying or will buy or invest in Asia over the next 3 to 5 years because there is poor returns and high risks in <span style=""color: #9A14B2; font-weight: bold"">europe:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">usa:[OBJECT_B]</span>.",Just about every investment fund is buying or will buy or invest in Asia over the next 3 to 5 years because there is poor returns and high risks in OBJECT_A and OBJECT_B.
1446783770,true,golden,9,"",NO_COMP,1.0,NO_COMP,NO_COMP,"This reminds me of the arguments that I hear from people who don't accept evolution because they have never seen a <span style=""color: #9A14B2; font-weight: bold"">dog:[OBJECT_A]</span> give birth to a <span style=""color: #6CB219; font-weight: bold"">cat:[OBJECT_B]</span>.",This reminds me of the arguments that I hear from people who don't accept evolution because they have never seen a OBJECT_A give birth to a OBJECT_B.
1446784090,true,golden,10,"",WORSE,0.4967,WORSE,BETTER,"Do yourself a favor, park (or better yet sell) the <span style=""color: #9A14B2; font-weight: bold"">car:[OBJECT_A]</span>, ride a <span style=""color: #6CB219; font-weight: bold"">bicycle:[OBJECT_B]</span> or take public transportation.","Do yourself a favor, park (or better yet sell) the OBJECT_A, ride a OBJECT_B or take public transportation."
1446784409,true,golden,16,"",UNCLEAR,0.6984,UNCLEAR,NO_COMP,"I'd go so far as to say <span style=""color: #9A14B2; font-weight: bold"">ruby:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">python:[OBJECT_B]</span> aren't either, though both are very powerful and are better suited to some tasks than Java.","I'd go so far as to say OBJECT_A and OBJECT_B aren't either, though both are very powerful and are better suited to some tasks than Java."
1446784712,true,golden,10,"",WORSE,0.8078,WORSE,WORSE,"So - I figure its time to create a FAQ on why gas milage sucks worse in the <span style=""color: #9A14B2; font-weight: bold"">winter:[OBJECT_A]</span> than in the <span style=""color: #6CB219; font-weight: bold"">summer:[OBJECT_B]</span>.",So - I figure its time to create a FAQ on why gas milage sucks worse in the OBJECT_A than in the OBJECT_B.
1446785637,true,golden,9,"",BETTER,0.555,WORSE,NO_COMP,"A side-effect is very likely to be an increased status for <span style=""color: #9A14B2; font-weight: bold"">beer:[OBJECT_A]</span>, probably gradually approaching the status of <span style=""color: #6CB219; font-weight: bold"">wine:[OBJECT_B]</span>, because for many people money really does talk.","A side-effect is very likely to be an increased status for OBJECT_A, probably gradually approaching the status of OBJECT_B, because for many people money really does talk."
1446786010,true,golden,8,"",BETTER,0.8853,BETTER,BETTER,"(See <span style=""color: #9A14B2; font-weight: bold"">android:[OBJECT_A]</span> Dethrones the <span style=""color: #6CB219; font-weight: bold"">iphone:[OBJECT_B]</span> .)",(See OBJECT_A Dethrones the OBJECT_B .)
1446786235,true,golden,11,"",BETTER,1.0,BETTER,BETTER,"The <span style=""color: #9A14B2; font-weight: bold"">beer:[OBJECT_A]</span> list is better than the <span style=""color: #6CB219; font-weight: bold"">wine:[OBJECT_B]</span> list, but that, too, changes frequently.","The OBJECT_A list is better than the OBJECT_B list, but that, too, changes frequently."
1446786999,true,golden,8,"",UNCLEAR,0.5058,"UNCLEAR
NO_COMP",NO_COMP,"Different swimsuits for different folks.The <span style=""color: #9A14B2; font-weight: bold"">beer:[OBJECT_A]</span> drinking British men avoid speedos while the <span style=""color: #6CB219; font-weight: bold"">wine:[OBJECT_B]</span> drinking and better diet eating French men want to show off their figures.",Different swimsuits for different folks.The OBJECT_A drinking British men avoid speedos while the OBJECT_B drinking and better diet eating French men want to show off their figures.
