id	sentence	a	b	without_marker
2501	I simple must start from scratch again.	Scratch	SiMPLE	False
2502	Second, building simple synthesizers from scratch.	Scratch	SiMPLE	False
2503	Dylan: Well, it's simple.	SiMPLE	Dylan	False
2504	Dylan: Simple, but gorgeous.	SiMPLE	Dylan	False
2505	"Dylan," was his simple reply.	SiMPLE	Dylan	False
2506	A Simple Twist of Fate - Bob Dylan	SiMPLE	Dylan	False
2507	Making Simple: Dylan and Cluster Two	SiMPLE	Dylan	False
2508	SIMPLE TWIST OF FATE- Bob Dylan	SiMPLE	Dylan	False
2509	Dylan believes in keeping things simple.	SiMPLE	Dylan	False
2510	Simple Twist Of Fate (Bob Dylan)	SiMPLE	Dylan	False
2511	Simple Twist Of Fate (Dylan Bob)	SiMPLE	Dylan	False
2512	"Simple Twist of Fate" - Bob Dylan (excerpt)	SiMPLE	Dylan	False
2513	Simple Twist of Fate--Bob Dylan 16.	SiMPLE	Dylan	False
2514	TE 40 CURRY, Dylan	Curry	Dylan	False
2515	24 Curry, Dylan........ - - - - - - - - -	Curry	Dylan	False
2516	12 Curry, Dylan........ - - - - - - - - -	Curry	Dylan	False
2517	Curry, Dylan 1.	Curry	Dylan	False
2518	Ann Curry is a powerhouse of television news media.	Curry	Powerhouse	False
2519	Curry is a shooter and an offensive powerhouse.	Curry	Powerhouse	False
2520	I am a big fan of "disease fighting" curry because it's a nutritional powerhouse.	Curry	Powerhouse	False
2521	This simple step took just one minute and turned commercial curry powder into a flavor powerhouse.	Curry	Powerhouse	False
2522	Turmeric: The yellow spice most often found in curry is truly a disease-fighting powerhouse.	Curry	Powerhouse	False
2523	Curry has been the go-to guy for a powerhouse program and consistent contender.	Curry	Powerhouse	False
2524	"We wanted to come out and show that we're the powerhouse this year," Curry said.	Curry	Powerhouse	False
2525	Margaret Curry, Beth Ann Leone, Erin Gorski, Adriana Maldonado, Jacqueline Raposo and Amie Sanborn made up this powerhouse cast.	Curry	Powerhouse	False
2526	In Curry and Bogut, the Warriors for once will pair an offensive genius with a defensive powerhouse.	Curry	Powerhouse	False
2527	Singer-songwriter-guitarist Jason Fickel and powerhouse vocalist Ginger Curry have teamed up to create a dynamite debut release.	Curry	Powerhouse	False
2528	Also, it allows someone like Stephen Curry or Jimmer Fredette to be appointment viewing despite the fact that they didn't play for a traditional powerhouse.	Curry	Powerhouse	False
2529	Defense from the Purple and Gold was scarce this evening, and against a scoring powerhouse like Curry, a little resistance may have helped cool him down.	Curry	Powerhouse	False
2530	I remember when Ronald Curry signed with North Carolina and I thought they were going to become a dual sports powerhouse.	Curry	Powerhouse	False
2531	She's a powerhouse, not a mouse.	Powerhouse	Mouse	True
2532	Enemies: Ossified Orangutan, Powerhouse Mouse  Voice sounds like: James Garner	Powerhouse	Mouse	True
2533	Modho naale casette vaangi friend veetula kettom (appo Philips Powerhouse-na periya settu, mouse adhigam).	Powerhouse	Mouse	True
2534	The Comp 66 is a powerhouse of compression that's as quiet as a church mouse!	Powerhouse	Mouse	True
2535	He embraced the challenge of turning a Mickey Mouse small market Colt franchise into a powerhouse.	Powerhouse	Mouse	True
2536	I've gone from being an energy powerhouse to being a mouse on heroine [metaphorically speaking].	Powerhouse	Mouse	True
2537	Connect an HD monitor, external storage device, and USB keyboard and mouse to turn your smartphone into a productivity powerhouse.	Powerhouse	Mouse	True
2538	From Mickey Mouse to little orphan Annie, plenty of powerhouse performances will be hitting stages all across central Arkansas.	Powerhouse	Mouse	True
2539	They are the Mighty Mouse of all legumes , a powerhouse of nutrition stored in the smallest of packages."	Powerhouse	Mouse	True
2540	They are the Mighty Mouse of all legumes, a powerhouse of nutrition stored in the smallest of packages.	Powerhouse	Mouse	True
2541	I&#8217;ve gone from being an energy powerhouse to being a mouse on heroine [metaphorically speaking].	Powerhouse	Mouse	True
2542	MiGHty mOUse (no, we're never going to stop writing it like that!) is a powerhouse on the Nu-Disco scene.	Powerhouse	Mouse	True
2543	The Small Block soon became known as the "Mouse" motor, following its reputation as a light, compact powerhouse.	Powerhouse	Mouse	True
2544	This productivity powerhouse is equipped with Quad Band GSM/GPRS capability, an optical mouse, Wi-Fi access (802.11	Powerhouse	Mouse	True
2545	''Curry was standing in the corner and I tried to play a little cat and mouse.	Mouse	Curry	False
2546	The curry spice curcumin reduces oxidative damage and amyloid pathology in an Alzheimer transgenic mouse	Mouse	Curry	False
2547	Just a mouse click, the delicious chicken curry will go to you table.	Mouse	Curry	False
2548	My pet mouse was cured of his belly aches by eating my leftover curry.	Mouse	Curry	False
2549	The curry spice curcumin reduces oxidative damage and amyloid pathology in an Alzheimer transgenic mouse .	Mouse	Curry	False
2550	The curry spice curcumin reduces oxidative damage and amyloid pathology in an Alzheimer trans- genic mouse.	Mouse	Curry	False
2551	"The Curry Spice Curcumin Reduces Oxidative Damage and Amyloid Pathology in an Alzheimer Transgenic Mouse".	Mouse	Curry	False
2552	The Curry Spice Curcumin Reduces Oxidative Damage and Amyloid Pathology in an Alzheimer Transgenic Mouse.	Mouse	Curry	False
2553	By contrast, Chris Curry (Martin Freeman) is the mouse that roared.	Mouse	Curry	False
2554	Debbie Spriggs keeps her workspace cheerful with Mickey Mouse items at the Curry County Courthouse.	Mouse	Curry	False
2555	Cenacchi T Bertoldin T. The curry spice curcumin reduces oxidative damage and amyloid pathology in an Alzheimer transgenic mouse.	Mouse	Curry	False
2556	Curcumin from the curry spice turmeric has shown some effectiveness in preventing brain damage in mouse models.	Mouse	Curry	False
2557	9. G.P. Lim, "The Curry Spice Curcumin Reduces Oxidative Damage and Amyloid Pathology in an Alzheimer Transgenic Mouse," J. Neurosci.	Mouse	Curry	False
2558	( A ) Focal motor seizure in a Q54 mouse.	Mouse	FOCAL	False
2559	A mouse model of embolic focal cerebral ischemia.	Mouse	FOCAL	False
2560	Ctrl and the center mouse button pans your focal point.	Mouse	FOCAL	False
2561	Endothelin-1; focal ischemia; mouse; receptor; endothelial nitric oxide	Mouse	FOCAL	False
2562	The pharmaco- therapy of focal ischaemia in the mouse.	Mouse	FOCAL	False
2563	My focal point became the Mickey Mouse headboard shaped bed.	Mouse	FOCAL	False
2564	MRI monitoring of neuroinflammation in mouse focal ischemia	Mouse	FOCAL	False
2565	Focal cerebral ischemia activates neurovascular restorative dynamics in mouse brain.	Mouse	FOCAL	False
2566	Inflammation-responsive focal constrictors in the mouse ear microcirculation	Mouse	FOCAL	False
2567	Mink and mouse eyes were examined grossly with focal illumination.	Mouse	FOCAL	False
2568	Focal but reversible diastolic sheet dysfunction reflects regional calcium mishandling in dystrophic mdx mouse hearts.	Mouse	FOCAL	False
2569	Focal expression of adeno-associated viral-mutant tau induces widespread impairment in an APP mouse model.	Mouse	FOCAL	False
2570	MicroRNA responses to focal cerebral ischemia in male and female mouse brain.	Mouse	FOCAL	False
2571	Curry, Andrew - BS Industrial Technology - Rapid City	RAPID	Curry	False
2572	The Original Rapid Scrub Curry Bath Brush	RAPID	Curry	False
2573	Add curry leaves, bring to a rapid boil.	RAPID	Curry	False
2574	Curry Masala is the only Indian restaurant in Rapid City.	RAPID	Curry	False
2575	Covert Use of Architecture for Rapid, Agile Product Development Robert J. Curry, Raytheon	RAPID	Curry	False
2576	His rapid development allowed the club to trade Aaron Curry to the Oakland Raiders.	RAPID	Curry	False
2577	In 1968, the Curry School of Education entered a period of rapid and significant growth.	RAPID	Curry	False
2578	Ruth Curry is especially concerned about the rapid melting of ice in Greenland . .	RAPID	Curry	False
2579	Rapid Scrub Bath & Grooming Brushes are the most user-friendly bathing curry brush on the market.	RAPID	Curry	False
2580	The Unigroom Shedding Curry works so well it actually gathers patties of hair when worked in a rapid circular motion.	RAPID	Curry	False
2581	He is a modern-day Donald Curry with that instant, rapid weight gain from stuffing his face with waste.	RAPID	Curry	False
2582	Slide the cooked chicken pieces and bring the curry to a rapid boil before turning it off.	RAPID	Curry	False
2583	The Curry building closed soon after, as well as the Chest Building due to rapid decrease in tuberculosis.	RAPID	Curry	False
2584	The Rapid Scrub Medium Bath & Grooming Brush features medium-firm cone curry teeth optimized for spring shedding grooming and bathing.	RAPID	Curry	False
2585	The lock-on is essentially your slower powerhouse while the rapid-fire is preferable against incoming missiles and the like.	RAPID	Powerhouse	False
2586	6. Rapid zoom in/out using the mouse wheel makes manual tracking faster and easier (new).	RAPID	Mouse	True
2587	It allows very rapid & natural interaction, harder to emulate using keyboard&mouse for young users.	RAPID	Mouse	True
2588	1. Un ?arpe este mai rapid decât un ?oarece. - A snake is faster than a mouse.	RAPID	Mouse	True
2589	Holding the left mouse button allows rapid fire, which can make gameplay a bit easier.	RAPID	Mouse	True
2590	What, the racket isn't coming from the curry powder raising a loud ruckus?	Racket	Curry	False
2591	The BLISS cooler maintains continuous cooling at 300 mK and thus suppresses the thermal equilibrium time constant of the large focal plane.	BLISS	FOCAL	False
2592	(Made in Taiwan, etc.) Rapid firing is bliss.	BLISS	RAPID	False
2593	The bliss almost unbearable, his cum pulsed at rapid fire.	BLISS	RAPID	False
2594	There is a rapid means to infinite bliss.	BLISS	RAPID	False
2595	13.There is a rapid means to infinite bliss.	BLISS	RAPID	False
2596	In rapid succession it encompassed death, bereavement, unexpected bliss and sudden physical decline.	BLISS	RAPID	False
2597	The Most Direct and Rapid Means to Eternal Bliss, by Michael Langford.	BLISS	RAPID	False
2598	I couldn't cope with the rapid change from bliss family time to excessive grief and upset.	BLISS	RAPID	False
2599	In rapid steps, he ceased to fight the Ocean, and experienced bliss in its embrace.	BLISS	RAPID	False
2600	With rapid release caps, Moodpak Bliss will make you feel better in no time.	BLISS	RAPID	False
2601	It knows no bliss save that of rapid gain, no pain save that of losing gold.	BLISS	RAPID	False
2602	Rapid Car Charger (CLA) for LG Bliss UX700 - Non-Retail Packaging	BLISS	RAPID	False
2603	Girl on daughter rapid does meander into an appearance chic addition en route for is at all count a bliss.	BLISS	RAPID	False
2604	Wildfire disturbance is low, and graminoid and dwarf shrub communities recovery from fire is generally rapid (Bliss, 1988).	BLISS	RAPID	False
2605	Through the rapid proliferation of transborder broadcasting, we have become increasingly aware of each other's grief and bliss.	BLISS	RAPID	False
2606	The Cyclone-Cust, although not all that great as a primary heat source, it is a great focal point in any home.	Cyclone	FOCAL	False
2607	The graduation of seniors Rahshon Clark and Jiri Hubalek , along with the transfer of Wesley Johnson , will make Brackins the focal point of the Cyclone offense.	Cyclone	FOCAL	False
2608	Fans were thrilled to see the blonde star, wearing a white tank top, jeans and a baseball cap branded with Biggie's face, enjoy the focal point of her video, Coney Island's 86-year-old attraction, the Cyclone roller coaster.	Cyclone	FOCAL	False
2609	"The monsoon trough is well north of Australia, but when it moves south that is when we will see a focal point when a tropical low can develop into a cyclone."	Cyclone	FOCAL	False
2610	In addition to supporting the hypothesis that much of the variability in the North Pacific cyclone occurrence stems directly from variability in the north-west Pacific, this also adds justification for this region becoming a focal point for further analysis.	Cyclone	FOCAL	False
2611	Perhaps the surface trough had taken away from the focal point of the disturbance...but with the surface trough removed from TAFB maps by 1200Z...this system may proceed to re-organize and develop into a tropical cyclone.	Cyclone	FOCAL	False
2612	So far the surface low of Invest 97-L has been the only focal point of attention...but it shows no signs of tropical cyclone formation as noted in paragraph P5.	Cyclone	FOCAL	False
2613	Kambippadu, a village in Dhanushkodi, that was washed out by floods caused by a cyclone in 1964 is now a village of ruins and this is the focal place where the fiction unwinds.	Cyclone	FOCAL	False
2614	Elizabeth Garvin bowed the Cyclone series of one-of-a-kind rings that wrap like a ribbon on the finger and have an off-shape opaque diamond as a focal point.	Cyclone	FOCAL	False
2615	Iowa State graduated Jiri Hubalek and Rahshon Clark, and lost Wesley Johnson as a transfer, which means Brackins will be the focal point of the Cyclone offense this year.	Cyclone	FOCAL	False
2616	There are two centers displayed by a tropical cyclone seen in satellite images - the infrared center (which is the center of the intense convection seen on infrared imagery) and the visible center (which is the vortex or focal point of all curve band clouds seen on visible imagery).	Cyclone	FOCAL	False
2617	Here, we take an academic look at the tax and legal implications of the forced sale of the Los Angeles Clippers and how the capital gains and estate planning consequences might be addressed by the man of the hour and focal point of this titanic cyclone, Donald Sterling.	Cyclone	FOCAL	False
2618	In October, OCHA organized the UNDAC Pacific Retreat to prepare UNDAC members for the cyclone season and enhance communication between UNDAC members, National Mobilization Centres, National Focal Points and the RDRA for the Pacific in Suva, to ensure rapid mobilization and deployment of UNDAC teams.	Cyclone	FOCAL	False
2619	THE COMBINATION OF SHEAR AND COOLER WATERS WOULD NORMALLY PRODUCE RAPID WEAKENING AND/OR DISSIPATION OF THE TROPICAL CYCLONE.	Cyclone	RAPID	False
2620	HOWEVER...RAPID WEAKENING AND PERHAPS EVEN DISSIPATION IS EXPECTED AFTER THAT AS THE CYCLONE MOVES OVER MUCH COOLER WATER AND ENCOUNTERS INCREASING SOUTHWESTERLY UPPER-LEVEL SHEAR.	Cyclone	RAPID	False
2621	AFTER THAT TIME...SLOW WEAKENING SHOULD BEGIN FOLLOWED BY MORE RAPID WEAKENING AT DAYS 4 AND 5 AS THE CYCLONE MOVES OVER COOLER WATERS.	Cyclone	RAPID	False
2622	Only the proximity to cooler and more stable air just west and northwest of the cyclone precludes a near-term forecast of rapid intensification.	Cyclone	RAPID	False
2623	CONTINUED STRENGTHENING IS FORECAST THROUGH 72-84 HOURS...AFTER WHICH RAPID WEAKENING IS EXPECTED TO BEGIN AS THE CYCLONE MOVES OVER MUCH COOLER WATER WEST OF 110W LONGITUDE.	Cyclone	RAPID	False
2624	THEREAFTER...A STEADIER AND MORE RAPID WEAKENING IS PROJECTED ONCE ANDRES REACHES EVEN COOLER WATERS...AND THE CYCLONE IS FORECAST TO BE A REMNANT LOW BY 72 HOURS.	Cyclone	RAPID	False
2625	Numerical models poorly simulated the rapid intensification of a cyclone ejecting the Rockies, and the event ended up being a local high impact storm for the CWA.	Cyclone	RAPID	False
2626	STEADY TO RAPID WEAKENING IS THEN FORECAST TO BEGIN AFTER THE CYCLONE MOVES OVER MUCH COOLER WATERS BY 48 HOURS...AND COSME IS EXPECTED TO BECOME A NON-CONVECTIVE REMNANT LOW BETWEEN 72 AND 96 HOURS.	Cyclone	RAPID	False
2627	ALTHOUGH THE VERTICAL SHEAR IS FORECAST TO INCREASE TO WEST-SOUTHWESTERLY AT 71 KT BY 24 HOURS... THE RAPID MOTION AND LARGE SIZE OF THE WILMA'S CIRCULATION SHOULD OFFSET THESE OTHERWISE VERY ADVERSE CONDITIONS... AND ALLOW THE CYCLONE TO REMAIN A HURRICANE UNTIL MUCH COOLER WATER IS REACHED BY OR SHORTLY AFTER THE 24-HOUR TIME PERIOD.	Cyclone	RAPID	False
2628	Given the current state of 90L and its environment ahead, rapid development in the near term is only very slightly possible (NHC at 20% within the next 48 hours) - more probable would be for some sort of off-on/warm-cool trend over the course of the next few days, but with the odds of becoming a bona fide tropical cyclone sometime within the next 7 days actually decent.	Cyclone	RAPID	False
2629	Recent MODs (thanks the MODULAR POWERHOUSE ) Cobra T56-Spec Clutch-Battery TRUNK Relocate	Cobra	Powerhouse	True
2630	THE Cobra TITAN The Titan is a powerhouse Derringer designed to shoot a .45	Cobra	Powerhouse	True
2631	The Cobra is a directional all mountain board that looks on paper a powerhouse.	Cobra	Powerhouse	True
2632	Utah's Pierce Brown (right) won a 65cc AMA national title for Cobra, which has been a longtime 50cc-class powerhouse.	Cobra	Powerhouse	True
2633	Instead, Ford marketing is likely to just call the Mustang powerhouse the Cobra, according to Road&Track .	Cobra	Powerhouse	True
2634	Utah's Pierce Brown won a 65cc AMA national title for Cobra, which has been a longtime 50cc-class powerhouse.	Cobra	Powerhouse	True
2635	The Cobra 2000 GTL isn't known to be a powerhouse, but it is famous for its amazing receive.	Cobra	Powerhouse	True
2636	Speaking of the KOTS mountain, Jeff Mingledorf and his Modular Powerhouse-built '03 Cobra convertible ascended to the top for the 2007 competition.	Cobra	Powerhouse	True
2637	The Lawrence County Cougars, led by powerhouse freshman KeyShawn Feazell, ended the Wesson Cobra winning streak with a final score of 66-53.	Cobra	Powerhouse	True
2638	We brought in our "compact powerhouse' rig: A Dynacord Cobra-2 system, EV wireless mics, monitors and fills, Midas Verona console and KT processing.	Cobra	Powerhouse	True
2639	What really seals the deal is the amazing stage presence and frenetic vocals of guitarist/singer Deedraye Cobra - the woman is a powerhouse of pent-up cool waiting to explode.	Cobra	Powerhouse	True
2640	In 1963, Pickens ran the 7 11 Corvette at tracks like Laguna Seca, Pomona, and Dodger Stadium, where he competed against the likes of Ferrari, Porsche and, of course, Ford and their Cobra powerhouse.	Cobra	Powerhouse	True
2641	Say it to a Ford guy and thoughts turn to the titanic powerhouse motor from the mid-'60s that powered Carroll Shelby's awesome Cobra and the brick-like '65 Galaxie to NASCAR glory.	Cobra	Powerhouse	True
2642	You'll use rapid fire when you are low on focus for faster cobra shots so you'll regain focus faster.	Cobra	RAPID	False
2643	Designed for tourers, cruisers and customs, the Cobra features a new tread design that supposedly balances rapid water dispersal better, with increased stability and maximum resistance to wear.	Cobra	RAPID	False
2644	Toronto, much like the Red Sox, was an offensive powerhouse being held back by lousy pitching.	Red	Powerhouse	False
2645	RED ALERT to the POWERHOUSE MAJOR Squads...you better smell with these UNDERDOGS are cooking.	Red	Powerhouse	False
2646	Unless I find something better, which is highly unlikely, "Powerhouse" is my HG red lipstick!	Red	Powerhouse	False
2647	The Packers put up a good fight against EDC powerhouse Red River, getting solid play from several girls.	Red	Powerhouse	False
2648	Focal Solid Red 1	Red	FOCAL	False
2649	Faceted, red stone focal point.	Red	FOCAL	False
2650	(the red dot represents the focal point)	Red	FOCAL	False
2651	Active; focal plane unknown; continuous red light.	Red	FOCAL	False
2652	Red illuminated second focal plane reticle	Red	FOCAL	False
2653	IUCN Red List Status of Focal Species	Red	FOCAL	False
2654	Focal milky red papillae are also seen.	Red	FOCAL	False
2655	The red booties are the focal point.	Red	FOCAL	False
2656	Active; focal plane 10 m (33 ft); continuous red light.	Red	FOCAL	False
2657	Active; focal plane 27 m (89 ft); continuous red light.	Red	FOCAL	False
2658	Active; focal plane 32 m (105 ft); continuous red light.	Red	FOCAL	False
2659	Active; focal plane 17 m (56 ft); continuous red light.	Red	FOCAL	False
2660	@racket[red+color],	Red	Racket	False
2661	RED HOT RACKET WM.	Red	Racket	False
2662	Red Hot Racket $1.00.	Red	Racket	False
2663	Red Iron Racket, Laurens.	Red	Racket	False
2664	(33c Red Iron Racket.	Red	Racket	False
2665	EX03 Red 105 racket	Red	Racket	False
2666	Red I ron Racket.	Red	Racket	False
2667	I Red Iron Racket! ?	Red	Racket	False
2668	RED IRON RACKET!	Red	Racket	False
2669	Red Iron Racket?Messrs.	Red	Racket	False
2670	Red Cross... racket.	Red	Racket	False
2671	from ? "RED IRON RACKET."	Red	Racket	False
2672	Red Rock Racket	Red	Racket	False
2673	RED IRON RACKET.	Red	Racket	False
2674	RED IRON RACKET STORE.	Red	Racket	False
2675	Anybody who wants to hack on Darcs (or Camp, Focal, SO6, etc) -- Beginners especially -- are welcome!	Hack	FOCAL	False
2676	Cassie Hack, the babe/bad-girl nerd, is the focal character.	Hack	FOCAL	False
2677	Who : Anybody who wants to hack on Darcs (or Camp, Focal, SO6, etc) Beginners especially welcome!	Hack	FOCAL	False
2678	The focal point of the hack-a-thon is to take data and turn it into a work of art.	Hack	FOCAL	False
2679	Your problem is that you've gotten overly used to the forgiveness a tiny senor and a tiny absolute focal length give a hack like you.	Hack	FOCAL	False
2680	He was a force inside from the very start and was the focal point all night because Gregg Popovich went to the "hack-the-DJ" strategy.	Hack	FOCAL	False
2681	[racket] hack: implicit function arguments	Hack	Racket	False
2682	Buy vicodin covetable breadth off hack appositely, illustrative couple derive out of his racket.	Hack	Racket	False
2683	Our wing commander's got a racket, Though sometimes it's hard to hack it.	Hack	Racket	False
2684	Racket: Are CD-based systems more challenging to hack than their cartridge-based counterparts?	Hack	Racket	False
2685	Hack, Wm., Tomlinson Hall, Mar- ket, Indianapolis & Ben Davis, Ind. Racket, John, 62d nr.	Hack	Racket	False
2686	The rat race, a racket If you had to face it now Do you still think you could hack it?	Hack	Racket	False
2687	Other cool things try and get started and suddenly Fincher is a hack and he's pulling some racket... Wow seriously?	Hack	Racket	False
2688	The people here like to make a noisy racket; they don't understand that I just cannot hack it.	Hack	Racket	False
2689	If only it could be done without it becoming a corruption racket for hack testing stations or state coffer lining.	Hack	Racket	False
2690	A police official said the racket had planned to hack into the accounts through net banking and fraudulently withdrawn the money from the accounts.	Hack	Racket	False
2691	I did discover that he had quit the hack writing game and moved to Hollywood to try his hand at the money writing racket.	Hack	Racket	False
2692	For me, the most compelling case for gradually typed languages is legacy code --- that's certainly what motivated the racket guys, and it's the same for Hack.	Hack	Racket	False
2693	The HMO-driven medical insurance racket wherein a patient's doctor's required treatment is overruled by some hack employed by the HMO is another example.	Hack	Racket	False
2694	3 February 2011 Fake Job Racket:  Sanjeev K Ahuja warns  reports - "Criminals hack Maruti CEO's email and send job offers to aspirants" and warns of readers of such fraud fake emails that could dupe innocent candidates (Hindustan Times).	Hack	Racket	False
2695	Among the never-before-available goodies are a handful of Previn's rare piano demos, alternate versions of "The Binge" and "Music is Better Than Words," the outtakes "I Thought They'd Never Leave" and "Love Is Nothing But a Racket," and a superior liner notes essay from cinematic authority George Feltenstein, who packs in plenty of details regarding the production.	GEORGE	Racket	False
2696	Similarly, Stephen Trachtenberg, President Emeritus of George Washington University, cited by CNN.com , Feb.9, 2012, commented that the 2012 annual report of national college rankings, published by U.S. News and World Report, represented a "racket"-and also asked "whether vichyssoise is better than chicken soup with matzoh balls, or just more satisfying to some people more than others?	GEORGE	Racket	False
2697	GEORGE BLISS .	GEORGE	BLISS	True
2698	GEORGE BLISS, Jr., OounseUor.	GEORGE	BLISS	True
2699	HENRY GEORGE BLISS .	GEORGE	BLISS	True
2700	GEORGE BLISS ORSER, b.	GEORGE	BLISS	True
2701	She married George Bliss.	GEORGE	BLISS	True
2702	:! George B. Bliss, . .	GEORGE	BLISS	True
2703	GEORGE: Ignorance is bliss.	GEORGE	BLISS	True
2704	Lane, George Bliss.-	GEORGE	BLISS	True
2705	George Bliss, for appellee.	GEORGE	BLISS	True
2706	George Bliss, Banker 8,000,000	GEORGE	BLISS	True
2707	George Curtis Bliss	GEORGE	BLISS	True
2708	GEORGE WILLIAMS BLISS	GEORGE	BLISS	True
2709	Robert Bliss and George Kaufman.	GEORGE	BLISS	True
2710	Widow of Judge George Bliss.	GEORGE	BLISS	True
2711	+21 v. George Bliss WING.	GEORGE	BLISS	True
2712	"We're going to continue practice, and continue to get better and play Cyclone football," George said.	GEORGE	Cyclone	False
2713	London, Aug. 12 - The fight between the light weights, Tommy EUSTON, of Leytonstone, and George STRONG, of Denver City, Col., better known as the "Cyclone," took place last night.	GEORGE	Cyclone	False
2714	Last night, curiosity got the better of an aspiring chowbud and me as we sought our culinary bliss at 1st and Elm in downtown LBC.	Elm	BLISS	False
2715	tennis, squash, racket ball and so forth.	Forth	Racket	False
2716	He would flit back and forth from one tree to another and really make a racket.	Forth	Racket	False
2717	Greater Racket-tailed Drongos were chasing relentlessly back and forth to feed a pair of chicks.	Forth	Racket	False
2718	A repeat glance around reassured Quin the cat racket had not brought forth any curious neighbors.	Forth	Racket	False
2719	Jason Adasiewicz's bright motif briefly locks horns with the racket brought forth by Mazurek and Herndon.	Forth	Racket	False
2720	Uh oh! That's an Energy Pellet bouncing back and forth making all that racket!	Forth	Racket	False
2721	You could hear the racket where it was weaving back and forth," Lawson said.	Forth	Racket	False
2722	I remember going in and sitting down, you know, and all the racket and so forth.	Forth	Racket	False
2723	Shaking just one of these back and forth creates a racket that would wake the neighbors.	Forth	Racket	False
2724	Ti's the divine protection racket that John 3: 1s- 8 vents forth.	Forth	Racket	False
2725	It was not until her racket had faded away in the distance and died out that One Eye ventured forth.	Forth	Racket	False
2726	Moreover, he also seems to advocate only a short back and forth swing of the racket all the time.	Forth	Racket	False
2727	Go Forth to Cheesecake Bliss	Forth	BLISS	False
2728	From Bliss all this comes forth.	Forth	BLISS	False
2729	It is just bliss bursting forth.	Forth	BLISS	False
2730	For me, drumming opens the heart and bliss pours forth.	Forth	BLISS	False
2731	To bring forth fruits, joy and eternal bliss.	Forth	BLISS	False
2732	Gratitude will gush forth, domestic bliss will be restored.	Forth	BLISS	False
2733	Go forth and be cute in wedded bliss.	Forth	BLISS	False
2734	My tastebuds burst forth in joy after tasting this bliss.	Forth	BLISS	False
2735	The backer of Bliss burst forth in a loud guffaw.	Forth	BLISS	False
2736	Ginny rocked back and forth on Hermione's face, her own expression radiating bliss.	Forth	BLISS	False
2737	In her womb she carried her child nine months, Bliss and joy he brought forth.	Forth	BLISS	False
2738	Passing this flask back & forth by the fire while enjoying a Davidoff cigar is pure bliss.	Forth	BLISS	False
2739	Rawsplendent One, Let's Activate The Miraculous and Bliss Forth with Love!	Forth	BLISS	False
2740	Thence flow forth the rivers of well-being and the sacraments of bliss.	Forth	BLISS	False
2741	There are many minutes of instrumental bliss and back and forth interplay between Petrucci and Rudess.	Forth	BLISS	False
2742	We have the I-Cubs, the Barnstormers, Iowa Hawkeye fans and Cyclone fans and so forth.	Forth	Cyclone	False
2743	(Cyclone Cage) Keeristorm Puur Gregor summons forth the Keeristorm Puur to bind his enemies.	Forth	Cyclone	False
2744	"Wow!" he said, "I must have changed when I called forth the energy for that cyclone!"	Forth	Cyclone	False
2745	A natural disaster - tsunami, flood, cyclone, earthquake, tornado, meteor strike and so forth- affects the city and the surrounding area.	Forth	Cyclone	False
2746	The Cyclone head coach brought forth for club members one of their own, ISU quarterback recruit Phillip Bates of	Forth	Cyclone	False
2747	A carpenter might find himself pummeled by a cyclone of hammers, a butcher attacked by swine, and so forth	Forth	Cyclone	False
2748	The refrigerant system as set forth in claim 23, wherein said oil separating structure is a cyclone separator.	Forth	Cyclone	False
2749	The combined oil separator and muffler as set forth in claim 31, wherein said oil separating structure is a cyclone separator.	Forth	Cyclone	False
2750	The RSMCs have differentiated responsibilities for atmospheric radiation, atmospheric sand and dust forecasts, medium-range weather ­forecasting, tropical cyclone forecasting, and so forth.	Forth	Cyclone	False
2751	Things are complicated nicely by the use of 'Bullets', unleashing a variety of attacks (like cyclone winds) or calling forth various defences and heal potions.	Forth	Cyclone	False
2752	The Cyclone Tour clearly gave me a heavier ball with more pace when I went back and forth with it and polybreak.	Forth	Cyclone	False
2753	(Thunderbolts I#20) - With the Masters of Evil Cyclone attempted to steal fresh printed money from the Western Currency Facility in Forth Worth.	Forth	Cyclone	False
2754	Observations of a Ceylon Crested Drongo with a 'racket tail'.	Ceylon	Racket	False
2755	I know of only two languages with statically checked union types: Typed Racket  and  Ceylon .	Ceylon	Racket	False
2756	(Mahàdev Desai, With Gandhiji in Ceylon,Madras, 1928, p.26.)Dependent ArisingFor a week, immediately after the enlightenment,the Buddha sat at the foot of the Bodhi Tree, experi-encing the supreme bliss of emancipation.	Ceylon	BLISS	False
2757	The most famous is Josie Bliss who is notorious for showing up on his doorstep (after he secretly left her to go to Ceylon) with a bag of rice and a collection of records.	Ceylon	BLISS	False
2758	91:1 p. 138 This may be traced to the Mohammedan myth that when the primal pair fell from their estate of bliss in the heavenly Paradise, Adam landed on a mountain in Ceylon and Eve fell at Jiddah, on the western coast of Arabia.	Ceylon	BLISS	False
2759	1964        Dec 23, India and Ceylon were hit by a cyclone and 4,850 were killed.	Ceylon	Cyclone	True
2760	The committee originated in the aftermath of the Ceylon (now Sri Lanka) cyclone in 1963.	Ceylon	Cyclone	True
2761	The name of the train changed from Indo-Ceylon Express to Rameswaram Express after the 1964 cyclone.	Ceylon	Cyclone	True
2762	(Imagine trying to discuss Battlestar Galactica, meterology, or tea if you don't know the difference between a Cylon, Ceylon, and a cyclone.)	Ceylon	Cyclone	True
