_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,expected_label,id,label_gold,marker,raw_text,text_html,text_readable,type
1534177320,False,finalized,3,1/11/2018 19:31:34,NONE,1.0,USB,,Bluetooth,,O2291174345,,True,"Standard equipment is decent, with keyless entry, cruise control, automatic climate control, Bluetooth (hands-free and audio streaming), a solid stereo, and auxiliary iPod/USB connectors.","Standard equipment is decent, with keyless entry, cruise control, automatic climate control, <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span> (hands-free and audio streaming), a solid stereo, and auxiliary iPod/<span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> connectors.","Standard equipment is decent, with keyless entry, cruise control, automatic climate control, *Bluetooth* (hands-free and audio streaming), a solid stereo, and auxiliary iPod/§USB$ connectors.",compsci
1534177321,False,finalized,3,1/11/2018 19:10:37,BETTER,0.6195,Python,,Perl,,R2903603990,,True,"Tim Bray, Sun's director of Web technologies, said some scripting languages, such as Python, can be easier to learn than Java, but others, such as Perl, are harder.","Tim Bray, Sun's director of Web technologies, said some scripting languages, such as <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, can be easier to learn than Java, but others, such as <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>, are harder.","Tim Bray, Sun's director of Web technologies, said some scripting languages, such as *Python*, can be easier to learn than Java, but others, such as §Perl$, are harder.",compsci
1534177322,False,finalized,3,1/11/2018 19:10:37,BETTER,1.0,Java,,PHP,,M1996482688,,True,"PHP makes it a bit faster to code than, for instance Java however easier... i wouldn't say that.","<span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> makes it a bit faster to code than, for instance <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> however easier... i wouldn't say that.","*PHP* makes it a bit faster to code than, for instance §Java$ however easier... i wouldn't say that.",compsci
1534177323,False,finalized,3,1/11/2018 19:15:24,NONE,0.6681,Java,,Groovy,,J1418385501,,True,It is very easy for the developers to utilize Java library in an easier and faster way with Groovy.,"It is very easy for the developers to utilize <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> library in an easier and faster way with <span style=""color: #6CB219; font-weight: bold"">Groovy:[OBJECT_B]</span>.",It is very easy for the developers to utilize *Java* library in an easier and faster way with §Groovy$.,compsci
1534177324,False,finalized,3,1/11/2018 19:22:10,BETTER,1.0,OpenGL,,Direct3D,,A119657479,,True,"About the graphics, if you decide to do them, OpenGL is much easier to use than Direct3D (Part of DirectX).","About the graphics, if you decide to do them, <span style=""color: #9A14B2; font-weight: bold"">OpenGL:[OBJECT_A]</span> is much easier to use than <span style=""color: #6CB219; font-weight: bold"">Direct3D:[OBJECT_B]</span> (Part of DirectX).","About the graphics, if you decide to do them, *OpenGL* is much easier to use than §Direct3D$ (Part of DirectX).",compsci
1534177325,False,finalized,3,1/11/2018 19:17:14,BETTER,1.0,OpenGL,,Direct3D,,L1856354064,,True,"Number One: In the absolute (and implausible) worst case scenario that MS really scales back their Direct3D support to a minimum, that situation is still better than OpenGL.","Number One: In the absolute (and implausible) worst case scenario that MS really scales back their <span style=""color: #9A14B2; font-weight: bold"">Direct3D:[OBJECT_A]</span> support to a minimum, that situation is still better than <span style=""color: #6CB219; font-weight: bold"">OpenGL:[OBJECT_B]</span>.","Number One: In the absolute (and implausible) worst case scenario that MS really scales back their *Direct3D* support to a minimum, that situation is still better than §OpenGL$.",compsci
1534177326,False,finalized,3,1/11/2018 19:17:14,NONE,1.0,Oracle,,MySQL,,M1926920147,,False,"Oracle, MySQL, whatever.","<span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>, whatever.","*Oracle*, §MySQL$, whatever.",compsci
1534177327,False,finalized,3,1/11/2018 20:01:41,NONE,0.616,iOS,,Apple TV,,D507640384,,True,"- Compatibility with iOS 6, - Support for iPad mini, - Better support for ""Airplay Mirroring"" TV-Out (through Apple TV 2nd and 3rd generation), - Addition of ""Kid"", ""Numbers"", ""Cyrillic"" and ""Snellen"" optotypes, - Addition of an aspect-ratio calibration step in the geometry calibration panel, - One line improvement in displayable acuity range (e.g.","- Compatibility with <span style=""color: #9A14B2; font-weight: bold"">iOS:[OBJECT_A]</span> 6, - Support for iPad mini, - Better support for ""Airplay Mirroring"" TV-Out (through <span style=""color: #6CB219; font-weight: bold"">Apple TV:[OBJECT_B]</span> 2nd and 3rd generation), - Addition of ""Kid"", ""Numbers"", ""Cyrillic"" and ""Snellen"" optotypes, - Addition of an aspect-ratio calibration step in the geometry calibration panel, - One line improvement in displayable acuity range (e.g.","- Compatibility with *iOS* 6, - Support for iPad mini, - Better support for ""Airplay Mirroring"" TV-Out (through §Apple TV$ 2nd and 3rd generation), - Addition of ""Kid"", ""Numbers"", ""Cyrillic"" and ""Snellen"" optotypes, - Addition of an aspect-ratio calibration step in the geometry calibration panel, - One line improvement in displayable acuity range (e.g.",compsci
1534177328,False,finalized,3,1/11/2018 19:26:11,OTHER,1.0,Ruby,,Python,,N2120556492,,True,"Ruby vs other dynamicaly typed interpreted languages like Python, Perl, PHP, ... it really is not slower.","<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> vs other dynamicaly typed interpreted languages like <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, Perl, PHP, ... it really is not slower.","*Ruby* vs other dynamicaly typed interpreted languages like §Python$, Perl, PHP, ... it really is not slower.",compsci
1534177329,False,finalized,3,1/11/2018 19:32:25,NONE,0.6679999999999999,PHP,,JavaScript,,L1850560903,,True,"Now that PHP is available on Columbia University servers, we will most likely rewrite this JavaScript application in our LAMP environment to provide better accessibility compliance and faster, easier searching.","Now that <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> is available on Columbia University servers, we will most likely rewrite this <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> application in our LAMP environment to provide better accessibility compliance and faster, easier searching.","Now that *PHP* is available on Columbia University servers, we will most likely rewrite this §JavaScript$ application in our LAMP environment to provide better accessibility compliance and faster, easier searching.",compsci
1534177330,False,finalized,3,1/11/2018 20:01:29,BETTER,0.6573,Java,,Scala,,Q2669558012,,True,"There's no use coercing a Java program into Scala, for it will be inferior in most ways to its original.","There's no use coercing a <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> program into <span style=""color: #6CB219; font-weight: bold"">Scala:[OBJECT_B]</span>, for it will be inferior in most ways to its original.","There's no use coercing a *Java* program into §Scala$, for it will be inferior in most ways to its original.",compsci
1534177331,False,finalized,3,1/11/2018 19:17:42,BETTER,1.0,Java,,Scala,,H1154645607,,True,I have removed the println from the loop and actually the Scala code is faster than the Java code.,"I have removed the println from the loop and actually the <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> code is faster than the <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> code.",I have removed the println from the loop and actually the *Scala* code is faster than the §Java$ code.,compsci
1534177332,False,finalized,4,1/11/2018 19:30:41,NONE,1.0,Python,,JavaScript,,B242734325,,True,"An Application Programming Interface and a set of algorithms for programmatically transforming JSON-LD documents in order to make them easier to work with in programming environments like JavaScript, Python, and Ruby.","An Application Programming Interface and a set of algorithms for programmatically transforming JSON-LD documents in order to make them easier to work with in programming environments like <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, and Ruby.","An Application Programming Interface and a set of algorithms for programmatically transforming JSON-LD documents in order to make them easier to work with in programming environments like *JavaScript*, §Python$, and Ruby.",compsci
1534177333,False,finalized,4,1/11/2018 19:30:41,NONE,1.0,Windows XP,,Windows Vista,,F855453770,,True,"Having a portable drive with the full versions of Java, Flash, Windows XP XP3, Windows Vista SP2, Windows 7 and the DotNet Family makes repairs easier.","Having a portable drive with the full versions of Java, Flash, <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> XP3, <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span> SP2, Windows 7 and the DotNet Family makes repairs easier.","Having a portable drive with the full versions of Java, Flash, *Windows XP* XP3, §Windows Vista$ SP2, Windows 7 and the DotNet Family makes repairs easier.",compsci
1534177334,False,finalized,3,1/11/2018 19:21:46,NONE,0.6633,Java,,Scala,,E671541146,,True,"Even though, knowing Java (or any OO language) + some functional language makes it easier to understand Scala.","Even though, knowing <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> (or any OO language) + some functional language makes it easier to understand <span style=""color: #6CB219; font-weight: bold"">Scala:[OBJECT_B]</span>.","Even though, knowing *Java* (or any OO language) + some functional language makes it easier to understand §Scala$.",compsci
1534177335,False,finalized,3,1/11/2018 19:23:14,BETTER,1.0,MySQL,,PostgreSQL,,A138169712,,True,"Actually in terms of functionality and advanced features (stored procedures, triggers, table inheritance etc.) PostgreSQL is much better than MySQL.","Actually in terms of functionality and advanced features (stored procedures, triggers, table inheritance etc.) <span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span> is much better than <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>.","Actually in terms of functionality and advanced features (stored procedures, triggers, table inheritance etc.) *PostgreSQL* is much better than §MySQL$.",compsci
1534177337,False,finalized,3,1/11/2018 19:29:48,NONE,1.0,Oracle,,PostgreSQL,,D540472599,,True,"Currently available database drivers include ones for Informix Universal Server, Interbase, Oracle, PostgreSQL, Solid, and Sybase.","Currently available database drivers include ones for Informix Universal Server, Interbase, <span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span>, Solid, and Sybase.","Currently available database drivers include ones for Informix Universal Server, Interbase, *Oracle*, §PostgreSQL$, Solid, and Sybase.",compsci
1532714378,False,finalized,3,1/5/2018 17:22:23,BETTER,1.0,Honda,,BMW,N,M1981997867,,True,People only believe your drive a BMW is because you are a wealthy individual who can afford a better car than a Honda Civic.,"People only believe your drive a <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> is because you are a wealthy individual who can afford a better car than a <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> Civic.",People only believe your drive a *BMW* is because you are a wealthy individual who can afford a better car than a §Honda$ Civic.,brands
1532714379,False,finalized,3,1/5/2018 17:16:36,NONE,1.0,Ibuprofen,,Advil,N,N2120184696,,True,"RTPR is marketed as a safer alternative to using acetaminophen like Tylenol, non-steroidal anti-inflammatory drugs (NSAIDs) like aspirin, Ibuprofen like Advil, naproxen sodium like Aleve and addicting opioids like oxycodone, hydrocodone, and fentanyl, better known by such brand names as OxyContin ® , Vicodin ® , Percocet ® , and Actiq and  other oral pain medications.","RTPR is marketed as a safer alternative to using acetaminophen like Tylenol, non-steroidal anti-inflammatory drugs (NSAIDs) like aspirin, <span style=""color: #9A14B2; font-weight: bold"">Ibuprofen:[OBJECT_A]</span> like <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>, naproxen sodium like Aleve and addicting opioids like oxycodone, hydrocodone, and fentanyl, better known by such brand names as OxyContin ® , Vicodin ® , Percocet ® , and Actiq and  other oral pain medications.","RTPR is marketed as a safer alternative to using acetaminophen like Tylenol, non-steroidal anti-inflammatory drugs (NSAIDs) like aspirin, *Ibuprofen* like §Advil$, naproxen sodium like Aleve and addicting opioids like oxycodone, hydrocodone, and fentanyl, better known by such brand names as OxyContin ® , Vicodin ® , Percocet ® , and Actiq and  other oral pain medications.",brands
1532714380,False,finalized,3,1/5/2018 17:15:53,OTHER,0.6743,Intel,,Kingston,N,P2536976326,,True,The Kingston 40GB SSD based on the Intel controller is at the $100 mark and I expect it to be outshone by something way better in the next 4 - 6 months.,"The <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> 40GB SSD based on the <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> controller is at the $100 mark and I expect it to be outshone by something way better in the next 4 - 6 months.",The *Kingston* 40GB SSD based on the §Intel$ controller is at the $100 mark and I expect it to be outshone by something way better in the next 4 - 6 months.,brands
1532714381,False,finalized,4,1/5/2018 17:19:44,OTHER,0.736,Nike,,Adidas,N,M1993019899,,True,"Pharoahe's Official like Starter, hit harder than Fort Green Authentic, Nike, Adidas and Spalding ?Permitted? behind the back like makin em all fiend From my intricate ways to shake ya whole team Official,""","Pharoahe's Official like Starter, hit harder than Fort Green Authentic, <span style=color: #9A14B2; font-weight: bold"">Nike:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Adidas:[OBJECT_B]</span> and Spalding ?Permitted? behind the back like makin em all fiend From my intricate ways to shake ya whole team Official,""","Pharoahe's Official like Starter, hit harder than Fort Green Authentic, *Nike*, §Adidas$ and Spalding ?Permitted? behind the back like makin em all fiend From my intricate ways to shake ya whole team Official,",brands
1532714382,False,finalized,3,1/5/2018 17:19:55,NONE,1.0,Advil,,Motrin,N,A151621104,,False,Advil Aleve Bayer Aspirin Ecotrin Excedrin Motrin,"<span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span> Aleve Bayer Aspirin Ecotrin Excedrin <span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span>",*Advil* Aleve Bayer Aspirin Ecotrin Excedrin §Motrin$,brands
1532714384,False,finalized,3,1/5/2018 17:38:26,NONE,1.0,Ferrari,,BMW,N,I1404072421,,False,"It is BMW, not Ferrari.","It is <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, not <span style=""color: #6CB219; font-weight: bold"">Ferrari:[OBJECT_B]</span>.","It is *BMW*, not §Ferrari$.",brands
1532714385,False,finalized,3,1/5/2018 17:15:52,OTHER,0.6667,Ibuprofen,,Advil,N,I1291955239,,True,"Instead of tylenol, it may be better to take ASAs (Aspirin) or Ibuprofen (Advil), about a half-hour to hour before the appointment since these actually are anti-infammatories (reduce swelling, also i the hair follicle releasing the... READ COMMENT","Instead of tylenol, it may be better to take ASAs (Aspirin) or <span style=""color: #9A14B2; font-weight: bold"">Ibuprofen:[OBJECT_A]</span> (<span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>), about a half-hour to hour before the appointment since these actually are anti-infammatories (reduce swelling, also i the hair follicle releasing the... READ COMMENT","Instead of tylenol, it may be better to take ASAs (Aspirin) or *Ibuprofen* (§Advil$), about a half-hour to hour before the appointment since these actually are anti-infammatories (reduce swelling, also i the hair follicle releasing the... READ COMMENT",brands
1532714386,False,finalized,3,1/5/2018 17:16:50,NONE,1.0,Advil,,Motrin,N,K1745010205,,False,"Motrin®, Advil®, Aleve®), and painkillers.","<span style=""color: #9A14B2; font-weight: bold"">Motrin:[OBJECT_A]</span>®, <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>®, Aleve®), and painkillers.","*Motrin*®, §Advil$®, Aleve®), and painkillers.",brands
1532714387,False,finalized,3,1/5/2018 17:09:51,NONE,1.0,Google,,Intel,N,I1380591853,,True,It has Dual Core Intel Celeron Processor with 100 GB Google Drive Storage with 16 GB Solid State Drive.,"It has Dual Core <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> Celeron Processor with 100 GB <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Drive Storage with 16 GB Solid State Drive.",It has Dual Core *Intel* Celeron Processor with 100 GB §Google$ Drive Storage with 16 GB Solid State Drive.,brands
1532714388,False,finalized,3,1/5/2018 17:23:08,OTHER,0.6998,Samsung,,Motorola,N,N2130818340,,False,Samsung Fascinate vs Motorola DROID X,"<span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> Fascinate vs <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> DROID X",*Samsung* Fascinate vs §Motorola$ DROID X,brands
1532714389,False,finalized,3,1/5/2018 17:09:51,NONE,1.0,Intel,,Dell,N,E563972966,,True,"Dell ""considered"" AMD publicly a few times, just to get a better deal with Intel.","<span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> ""considered"" AMD publicly a few times, just to get a better deal with <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span>.","*Dell* ""considered"" AMD publicly a few times, just to get a better deal with §Intel$.",brands
1532714390,False,finalized,3,1/5/2018 17:19:42,BETTER,1.0,Samsung,,Motorola,N,E722958970,,False,"First, Motorola, then HTC and Samsung.","First, <span style=""color: #9A14B2; font-weight: bold"">Motorola:[OBJECT_A]</span>, then HTC and <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span>.","First, *Motorola*, then HTC and §Samsung$.",brands
1532714391,False,finalized,3,1/5/2018 17:23:41,BETTER,0.6515,Nikon,,Leica,N,J1440735770,,True,"It's a typical model, with over 180,000 sold separating 1950 and 1957, it accepts all the zillions of screw mount lenses Leitz built up to which time (and also early 39mm screw mount Canon, Nikon, and even a lot of Russian made contacts), and there's often a bunch readily available on eBay.I do not advise the Leica IIIg; although it is a far better camera, enthusiasts keep it's price hovering in the $a thousand range.","It's a typical model, with over 180,000 sold separating 1950 and 1957, it accepts all the zillions of screw mount lenses Leitz built up to which time (and also early 39mm screw mount Canon, <span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span>, and even a lot of Russian made contacts), and there's often a bunch readily available on eBay.I do not advise the <span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> IIIg; although it is a far better camera, enthusiasts keep it's price hovering in the $a thousand range.","It's a typical model, with over 180,000 sold separating 1950 and 1957, it accepts all the zillions of screw mount lenses Leitz built up to which time (and also early 39mm screw mount Canon, *Nikon*, and even a lot of Russian made contacts), and there's often a bunch readily available on eBay.I do not advise the §Leica$ IIIg; although it is a far better camera, enthusiasts keep it's price hovering in the $a thousand range.",brands
1532714392,False,finalized,3,1/5/2018 17:07:42,NONE,1.0,Intel,,Dell,N,J1513428786,,True,"I was a noobie to Intel and Windows when I got the Dell, but I have to say that building a system is so much better.","I was a noobie to <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> and Windows when I got the <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span>, but I have to say that building a system is so much better.","I was a noobie to *Intel* and Windows when I got the §Dell$, but I have to say that building a system is so much better.",brands
1532714393,False,finalized,3,1/5/2018 17:22:36,BETTER,0.6849,Microsoft,,Sony,N,N2262482990,,True,Sony better hope and pray that Microsoft follows suit on the Xbox720.,"<span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> better hope and pray that <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> follows suit on the Xbox720.",*Sony* better hope and pray that §Microsoft$ follows suit on the Xbox720.,brands
1532714395,False,finalized,3,1/5/2018 17:15:53,NONE,0.6823,Ford,,Honda,N,I1348890976,,True,"Is it better to buy a Honda made in Tenn., or a Ford made in Canada?? America is no longer an industrial nation.","Is it better to buy a <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> made in Tenn., or a <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> made in Canada?? America is no longer an industrial nation.","Is it better to buy a *Honda* made in Tenn., or a §Ford$ made in Canada?? America is no longer an industrial nation.",brands
1532714396,False,finalized,3,1/5/2018 17:24:01,NONE,1.0,Nokia,,Siemens,N,T3283936171,,True,"Zain Kuwait has deployed Nokia Siemens Networks' Customer Experience Management (CEM), to introduce a superior service experience for its mobile broadband customers.","Zain Kuwait has deployed <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">Siemens:[OBJECT_B]</span> Networks' Customer Experience Management (CEM), to introduce a superior service experience for its mobile broadband customers.","Zain Kuwait has deployed *Nokia* §Siemens$ Networks' Customer Experience Management (CEM), to introduce a superior service experience for its mobile broadband customers.",brands
1532714397,False,finalized,3,1/5/2018 17:14:56,NONE,0.6624,Apple,,Amazon,N,E594704008,,True,Does your source know if Apple will collaborate with Amazon for a better version of the Kindle?,"Does your source know if <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> will collaborate with <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> for a better version of the Kindle?",Does your source know if *Apple* will collaborate with §Amazon$ for a better version of the Kindle?,brands
1532714398,False,finalized,3,1/5/2018 17:12:03,NONE,1.0,Sony,,Intel,N,D455085008,,True,- CASE: Cooler Master CSX Blue Flame - PROCESSOR: Intel® Core i7-2600K - MOBO: Gigabyte GA-Z6X-UD4-B3 - GPU: GTX680 - RAMS: Corsair Domnator 8GB (4 x 2 GB) 2000 MHz Quad Channel DDR3 - HDD: 256 GB SSD - OPTICAL: Sony optiarc AD-7670S,"- CASE: Cooler Master CSX Blue Flame - PROCESSOR: <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>® Core i7-2600K - MOBO: Gigabyte GA-Z6X-UD4-B3 - GPU: GTX680 - RAMS: Corsair Domnator 8GB (4 x 2 GB) 2000 MHz Quad Channel DDR3 - HDD: 256 GB SSD - OPTICAL: <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> optiarc AD-7670S",- CASE: Cooler Master CSX Blue Flame - PROCESSOR: *Intel*® Core i7-2600K - MOBO: Gigabyte GA-Z6X-UD4-B3 - GPU: GTX680 - RAMS: Corsair Domnator 8GB (4 x 2 GB) 2000 MHz Quad Channel DDR3 - HDD: 256 GB SSD - OPTICAL: §Sony$ optiarc AD-7670S,brands
1532714399,False,finalized,3,1/5/2018 17:13:27,NONE,1.0,Nokia,,Motorola,N,L1813285197,,False,Nokia and Motorola.,"<span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span>.",*Nokia* and §Motorola$.,brands
1532714400,False,finalized,3,1/5/2018 17:50:04,NONE,1.0,Apple,,IBM,N,J1453452166,,True,"It's just Apple trying to get better terms/service from IBM (think Dell's ""talks"" with AMD)","It's just <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> trying to get better terms/service from <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> (think Dell's ""talks"" with AMD)","It's just *Apple* trying to get better terms/service from §IBM$ (think Dell's ""talks"" with AMD)",brands
1532714401,False,finalized,3,1/5/2018 17:17:59,NONE,0.6914,Nike,,Adidas,N,B334288391,,True,"Are deadly strikes at Cambodia's Nike, Puma and Adidas factories about more than better wages?","Are deadly strikes at Cambodia's <span style=""color: #9A14B2; font-weight: bold"">Nike:[OBJECT_A]</span>, Puma and <span style=""color: #6CB219; font-weight: bold"">Adidas:[OBJECT_B]</span> factories about more than better wages?","Are deadly strikes at Cambodia's *Nike*, Puma and §Adidas$ factories about more than better wages?",brands
1532714403,False,finalized,3,1/5/2018 17:12:40,NONE,1.0,Nokia,,Motorola,N,A92781498,,False,"5. Support Nokia, Motorola, Sony Ericsson and other mobile phones.","5. Support <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span>, Sony Ericsson and other mobile phones.","5. Support *Nokia*, §Motorola$, Sony Ericsson and other mobile phones.",brands
1532714404,False,finalized,3,1/5/2018 17:16:11,OTHER,0.6622,Google,,Amazon,N,T3174999474,,True,"Why Google, Amazon, and some others don't like it is they either get slower service for the same cost or pay more for their current QOS.","Why <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>, and some others don't like it is they either get slower service for the same cost or pay more for their current QOS.","Why *Google*, §Amazon$, and some others don't like it is they either get slower service for the same cost or pay more for their current QOS.",brands
1532714405,False,finalized,3,1/5/2018 17:15:55,OTHER,0.6557,Apple,,Google,N,T3210941848,,True,"Worse yet, neither Apple nor Google appear to care.","Worse yet, neither <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> nor <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> appear to care.","Worse yet, neither *Apple* nor §Google$ appear to care.",brands
1532714406,False,finalized,4,1/5/2018 17:18:29,NONE,1.0,Honda,,Nissan,N,A12070095,,False,0 Used Honda Hatchbacks at Petro Nissan,"0 Used <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> Hatchbacks at Petro <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>",0 Used *Honda* Hatchbacks at Petro §Nissan$,brands
1532714408,False,finalized,3,1/5/2018 17:20:01,NONE,0.633,Apple,,Amazon,N,B291387428,,True,And who makes out better in the long run - Apple or Amazon?,"And who makes out better in the long run - <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>?",And who makes out better in the long run - *Apple* or §Amazon$?,brands
1532714409,False,finalized,3,1/5/2018 17:13:13,BETTER,1.0,Apple,,Sony,N,H1199952434,,True,"I mean, when you really analyze it, is the Apple iPod really that much superior to an mp3 player from, for example, Sony?","I mean, when you really analyze it, is the <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> iPod really that much superior to an mp3 player from, for example, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span>?","I mean, when you really analyze it, is the *Apple* iPod really that much superior to an mp3 player from, for example, §Sony$?",brands
1532714410,False,finalized,3,1/5/2018 17:09:29,NONE,1.0,Toyota,,Honda,N,R2938103535,,False,Toyota and Honda vehicles are:,"<span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> vehicles are:",*Toyota* and §Honda$ vehicles are:,brands
1532714411,False,finalized,3,1/5/2018 17:20:39,OTHER,0.6633,Samsung,,Toshiba,N,N2130942000,,True,Samsung said it will ship a 2.5-inch 128 solid state drive in Q2 while Toshiba has announced plans to produce solid-state drives ranging in capacity from 32GB to 128GB for notebook PCs by May.,"<span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> said it will ship a 2.5-inch 128 solid state drive in Q2 while <span style=""color: #6CB219; font-weight: bold"">Toshiba:[OBJECT_B]</span> has announced plans to produce solid-state drives ranging in capacity from 32GB to 128GB for notebook PCs by May.",*Samsung* said it will ship a 2.5-inch 128 solid state drive in Q2 while §Toshiba$ has announced plans to produce solid-state drives ranging in capacity from 32GB to 128GB for notebook PCs by May.,brands
1532714412,False,finalized,3,1/5/2018 17:14:34,NONE,0.7134,IBM,,Hewlett-Packard,N,L1798881918,,True,"NEW YORK, Aug 26 (Reuters) - Hewlett-Packard, the computer and printer maker, said on Tuesday it closed the $13.9 billion purchase of Electronic Data Systems Corp., a deal that HP hopes will help it better compete with IBM.","NEW YORK, Aug 26 (Reuters) - <span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span>, the computer and printer maker, said on Tuesday it closed the $13.9 billion purchase of Electronic Data Systems Corp., a deal that HP hopes will help it better compete with <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>.","NEW YORK, Aug 26 (Reuters) - *Hewlett-Packard*, the computer and printer maker, said on Tuesday it closed the $13.9 billion purchase of Electronic Data Systems Corp., a deal that HP hopes will help it better compete with §IBM$.",brands
