_unit_id,_created_at,_updated_at,label,sentence,please_select_how_object_a_and_object_b_compare_in_the_sentence_above_gold,please_select_how_object_a_and_object_b_compare_in_the_sentence_above_gold_reason
1444892036,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"Where there isn't room in the far right lane for a OBJECT_A AND a OBJECT_B, I will occupy the center of that lane, because I don't want people trying to squeeze by me at 40mph in that narrow space.",,
1444892037,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"I walked everywhere because I did not have a OBJECT_A, and took the bus or my OBJECT_B.",,
1444892038,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"Then you would type, ""I don't want a OBJECT_A because I have a OBJECT_B.""",,
1444892039,11/9/2017 11:16:31,11/9/2017 11:16:31,BETTER,The OBJECT_A may turn out to be a much better product than the OBJECT_B originally envisioned .,,
1444892041,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,Trip lengths by OBJECT_A are up in Copenhagen - and OBJECT_B trips are down - simply because it's a pain to drive in the city because of all the construction at the moment.,,
1444892042,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,I know a few cases of dog having bad heart problems because their owner would make them run behind a OBJECT_A or a OBJECT_B.,,
1444892043,11/9/2017 11:16:31,11/9/2017 11:16:31,WORSE,Yet Orcutt's main support for the tax comes from his belief that riding a OBJECT_A is worse than driving a OBJECT_B for the environment.,,
1444892044,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,That my employer does not pass these costs along (like they do with OBJECT_A parking) might be because the building management does not explicitly charge for OBJECT_B parking.,,
1444892045,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"I am currently looking for a job, and because I already commute everywhere on my bike and live OBJECT_A free, I thought that I might look into being a OBJECT_B courier.",,
1444892046,11/9/2017 11:16:31,11/9/2017 11:16:31,BETTER,"It is great that I can be here and take my medications and not be in a OBJECT_A or on a train (or worse, a OBJECT_B lol).",,
1444892047,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,Another illustration of how OBJECT_A lanes are counterproductive: I recently had to swerve out of the bike lane and into the traffic stream because there was a parked OBJECT_B blocking the bike lane.,,
1444892048,11/9/2017 11:16:31,11/9/2017 11:16:31,BETTER,"I like having a OBJECT_A, not as nice as yours but a lot better than a OBJECT_B.",,
1444892049,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,I was stationed in Germany ( Aschaffenburg ) near Frankfurt in the US Army Corps of Engineers and wanted to buy a OBJECT_A because all I had was my OBJECT_B as transportation.,,
1444892050,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,One OBJECT_A OBJECT_B was covered with ice because the door was opened.,,
1444892051,11/9/2017 11:16:31,11/9/2017 11:16:31,WORSE,"I have a OBJECT_A and it could easily be three weeks where I don't touch it because it's smarter to walk, OBJECT_B or take the bus or metro to most destinations.",,
1444892052,11/9/2017 11:16:31,11/9/2017 11:16:31,BETTER,"This is partly because it is smaller and more nimble in the same way a OBJECT_A is smaller and more nimble than a OBJECT_B, but it's also because the simple fact is that lots of people ride bikes.",,
1444892053,11/9/2017 11:16:31,11/9/2017 11:16:31,BETTER,"Do yourself a favor, park (or better yet sell) the OBJECT_A, ride a OBJECT_B or take public transportation.",,
1444892054,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,You can do it because you personally are looking for a alternative to the OBJECT_A or a way to decrease the use of the ICE so you decide to use a OBJECT_B.,,
1444892055,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"Long ago, I was in a similar situation, after getting fired from my OBJECT_A messenger job in SF because I had to be off work after getting hit by a OBJECT_B.",,
1444892056,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"I said the police seemed to have got above themselves, and that the Chief Whip was mainly in trouble because he rode a OBJECT_A instead of sprawling in a chauffeured OBJECT_B.",,
1444892057,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,Maybe it's because I always expect a OBJECT_A to dip into the OBJECT_B lane without giving a shit when I'm riding but I fear that someone else might not be as experienced as a rider.,,
1444892058,11/9/2017 11:16:31,11/9/2017 11:16:31,WORSE,"Nearly half the OBJECT_A rides that occur in Beijing are less than five kilometers, a distance that can be better travelled via OBJECT_B or walking.",,
1444892059,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,People seems to forget that Chinese people uses OBJECT_A because they don't have much money to buy a OBJECT_B!,,
1444892060,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,it's perfect for a summer vacation because you are really close to the beach (5 min by OBJECT_A or 10' by OBJECT_B) and the city cen...,,
1444892061,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,I called Shadyside Honda because it was the dealer that was best situated so that when they had my OBJECT_A I could still get from the shop to home and to work on my OBJECT_B.,,
1444892062,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"Then, we need to take alternative transportation seriously, and make it better to take busses or OBJECT_A (in this wonderful climate) or OBJECT_B pool.",,
1444892063,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"This fish does not need a OBJECT_A, because it has a OBJECT_B!",,
1444892064,11/9/2017 11:16:31,11/9/2017 11:16:31,BETTER,"A OBJECT_A, after all, is absolutely not a OBJECT_B - it can stop faster, gives a better field of view, and is much more efficient when moving than when stopped.",,
1444892065,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,Comparing them is like saying a OBJECT_A hitting you at 90mph shouldn't kill you because a OBJECT_B hitting you at 5mph wouldn't kill you.,,
1444892066,11/9/2017 11:16:31,11/9/2017 11:16:31,BETTER,So I can share this secret: A OBJECT_A is better than a OBJECT_B.,,
1444892067,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"5. Just because you ride a OBJECT_A doesn't mean you are better than drivers, it only means you can't afford a OBJECT_B.",,
1444892068,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"They have that personal relationship with me, because I am on the OBJECT_A and it's easier to approach me than it is somebody in the OBJECT_B, Raines said.",,
1444892069,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"For all of the arguments to the effect that because this was a bicyclist it is ""understandable"" I want you to go back and substitute the word Tractor or ""slow moving OBJECT_A"" instead of OBJECT_B.",,
1444892070,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"Seven months on, he can no longer ride a OBJECT_A or drive a OBJECT_B because the stroke left him with half the peripheral vision in his left eye.",,
1444892071,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"Last night, the Tigers lost a baseball game because Jack Cust, who if he was a OBJECT_A or a OBJECT_B would be equipped with squares for wheels, beat out an infield single in the 11th inning.",,
1444892072,11/9/2017 11:16:31,11/9/2017 11:16:31,BETTER,Is a motor OBJECT_A better than a OBJECT_B?,,
1444892073,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,That doesn't mean that a OBJECT_A is superior to a OBJECT_B.,,
1444892074,11/9/2017 11:16:31,11/9/2017 11:16:31,BETTER,"Some may think that riding a OBJECT_A on busy roads is a bad idea, but it's environmentally friendly and good for your health, plus it's better and cheaper than owning a OBJECT_B.",,
1444892075,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,Or do you think OBJECT_A seller win OBJECT_B seller because they sell more bikes.,,
1444892076,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,1. Roof Mounted OBJECT_A Racks: This is a convenient arrangement because the back of the OBJECT_B is not blocked in any way.,,
1444892077,11/9/2017 11:16:31,11/9/2017 11:16:31,WORSE,"Choosing vacation rentals and lodging located in the heart of Sunriver means you can leave the OBJECT_A behind and explore on foot or, better yet, OBJECT_B.",,
1444892078,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"The campaign enraged OBJECT_A advocates because it seemed to mirror the placement of white Ghostbikes across the city, symbols of fatal OBJECT_B-v-bike smashes.",,
1444892079,11/9/2017 11:16:31,11/9/2017 11:16:31,BETTER,There is no better rush than the feel of traveling great distances with your OBJECT_A and discovering new places that you normally don't appreciate as well with your OBJECT_B.,,
1444892080,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,don't worry about blinding drivers because OBJECT_A headlights are many times brighter than any OBJECT_B light.,,
1444892081,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,I cannot think of a better solution for keeping the front wheel of a OBJECT_A stable when traveling with your bike hanging on the rear bike rack of a OBJECT_B.,,
1444892082,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,"However, I have no problem with a portion of the taxes I pay being used for Muni because I understand how very much I benefit from Muni's existence whether I take Muni, OBJECT_A or drive my OBJECT_B.",,
1444892083,11/9/2017 11:16:31,11/9/2017 11:32:34,BETTER,"Scooter rides are a great way to take in the Emerald Coast's natural beauty because they are more intimate than a OBJECT_A, but require far less effort than a OBJECT_B.",,
1444892084,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,Remember the guy who drives his OBJECT_A because nobody will approve him for a OBJECT_B loan?,,
1444892085,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,So unless you want OBJECT_A to smash OBJECT_B better let them share the road with other vehicules.,,
1444892086,11/9/2017 11:16:31,11/9/2017 11:16:31,NO_COMP,i used to have a motorbike and sold it because i'm just stuck in traffic on queen/spadina/front. now i just ride my OBJECT_A everywhere on wknds and only use the OBJECT_B to get to work.,,
1444892087,11/9/2017 11:16:31,11/9/2017 11:16:31,BETTER,"Moreover, when going by OBJECT_A, landscapes and sightseeing places can be seen better than when hurrying by OBJECT_B.",,
1444892101,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,34. OBJECT_A OR OBJECT_B? - Fall,,
1444892102,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"(Fall, OBJECT_A, OBJECT_B) ENGL 304.",,
1444892103,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A AND OBJECT_B,,
1444892104,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,8) OBJECT_A or OBJECT_B?,,
1444892105,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A 1983 through OBJECT_B 1985,,
1444892106,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A & OBJECT_B Olympic Games,,
1444892107,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A/OBJECT_B Energy Efficiency,,
1444892108,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,(4) OBJECT_A/OBJECT_B Olympic Games;,,
1444892109,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"(""OBJECT_A Studies and OBJECT_B Rambles"").",,
1444892110,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,I OBJECT_A and OBJECT_B.,,
1444892111,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A 2003 and OBJECT_B 2004,,
1444892112,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A and OBJECT_B schools,,
1444892113,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A MPG 20.9/ OBJECT_B 18.8,,
1444892114,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,20. OBJECT_A or OBJECT_B?,,
1444892115,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A or OBJECT_B [ 2 ].,,
1444892116,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A 1557 - OBJECT_B 1558 Summary,,
1444892117,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A and OBJECT_B.,,
1444892118,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Enjoy this OBJECT_A / OBJECT_B reading.,,
1444892119,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Why OBJECT_A/OBJECT_B?,,
1444892120,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A/OBJECT_B Housing,,
1444892121,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,In OBJECT_A or OBJECT_B?,,
1444892122,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A OBJECT_B Spring Fall,,
1444892123,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,t.tays on OBJECT_A and OBJECT_B.,,
1444892124,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A or OBJECT_B? - Fall 24.,,
1444892125,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A and OBJECT_B bird populations,,
1444892126,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"And because parsley is available year round, it's good in OBJECT_A and good in OBJECT_B.",,
1444892127,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"The only thing worse than a disappointing season is OBJECT_A, spring and OBJECT_B with no football.",,
1444892128,11/9/2017 11:16:32,11/9/2017 11:16:32,WORSE,So like many people you probably notice you get worse gas mileage in the OBJECT_A than in the OBJECT_B.,,
1444892129,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,Honestly the OBJECT_A medals have been better than the OBJECT_B medals since 1992 with Albertville's.,,
1444892130,11/9/2017 11:16:32,11/9/2017 11:16:32,WORSE,We found the area beautiful in the OBJECT_A and even better in the OBJECT_B.,,
1444892131,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,I confess that I like the OBJECT_A Olympics better than the OBJECT_B games.,,
1444892132,11/9/2017 11:16:32,11/9/2017 11:16:32,UNCLEAR,"I have cars with both, and the cloth is infinitely better in OBJECT_A/OBJECT_B extremes.",,
1444892133,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Current tires are quieter, ride smoother, and handle 1000% better than the originals in both OBJECT_A and OBJECT_B.",,
1444892134,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,"Not having power in OBJECT_A is bad, but in a lot of ways I think being without power in OBJECT_B is worse.",,
1444892135,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,The technology is always getting better to block out hot sun in OBJECT_A and keep warm air inside in OBJECT_B.,,
1444892136,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,It would be great in both OBJECT_A or OBJECT_B because of the heating and aircon.,,
1444892137,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,If you have a warm OBJECT_A you are going to have scorpions worse throughout the OBJECT_B.,,
1444892138,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"More than a half a million Americans experience a OBJECT_A depression, but are better come OBJECT_B.",,
1444892139,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Plan, work hard in, and enjoy your two months of OBJECT_A because OBJECT_B will not wait.",,
1444892140,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,"Soon, the terrain got much steeper and I advanced up a route that seemed better for OBJECT_A than OBJECT_B skiing.",,
1444892141,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Especially when you are studying, it is better to plan them during OBJECT_A and OBJECT_B holiday.",,
1444892142,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,Eagle carcasses retrieved in the fall and OBJECT_A are generally in better shape than carcasses found in the OBJECT_B.,,
1444892143,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"We've had an uncommonly mild fall and OBJECT_A, with only a few unbikeably frigid days-on balance, no worse than the heat of the OBJECT_B.",,
1444892144,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,"I don't know why; Thriller just seems better for OBJECT_A than OBJECT_B, and a nice cozy mystery for cold March.",,
1444892145,11/9/2017 11:16:32,11/9/2017 11:16:32,WORSE,"Great during OBJECT_A months, even better during OBJECT_B.",,
1444892146,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Dryness is essentially a OBJECT_A problem, because humidity is high in OBJECT_B.",,
1444892147,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,It is so ugly in the OBJECT_A and not much better in the OBJECT_B.,,
1444892148,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"But i notice that it is at its worse in the dead of OBJECT_A, and then clears up in the OBJECT_B.",,
1444892149,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"I LOOOVVVVEEE OBJECT_A, but even i am missing OBJECT_B :/ mainly because i have school.",,
1444892150,11/9/2017 11:16:32,11/9/2017 11:16:32,UNCLEAR,"Admits beers are better ""crisper and cleaner"" in OBJECT_A but says they mature much more rapidly in OBJECT_B.",,
1444892151,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Especially since it is OBJECT_A in the Northern Hemisphere and the cap melting, which has gotten worse every year, won't occur until OBJECT_B.",,
1444892152,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,We stayed in OBJECT_A so the concrete ombiance was better suited for hot OBJECT_B nights.,,
1444892153,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,MINI's OBJECT_A tyres have been specially engineered to operate much better than OBJECT_B tyres at temperatures below 7°C.,,
1444892154,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"If we have a strong OBJECT_A and fall, and weaker OBJECT_B and Spring we have a better budget scenario.",,
1444892155,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Optimal humidity will help you stay healthy and feel better all OBJECT_A long and in dry OBJECT_B months.,,
1444892156,11/9/2017 11:16:32,11/9/2017 11:16:32,WORSE,The eruption was worse in OBJECT_A and better in OBJECT_B.,,
1444892157,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Phormiums that are well watered during OBJECT_A will be much better adapted to deal with OBJECT_B cold.,,
1444892158,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Huang believes this year has been worse for West Nile simply because the mosquito population is larger because we had a mild OBJECT_A and a wet spring and OBJECT_B.,,
1444892159,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Clearly this is better to correct in the warmer months of OBJECT_A than the colder months of OBJECT_B.,,
1444892160,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,So the blaze is only making matters worse for families who are watching from afar as their OBJECT_A and OBJECT_B grazing pastures are charred.,,
1444892161,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,I'm 73 and have nothing better to do than camp and fish - OBJECT_A and OBJECT_B.,,
1444892162,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,"This is over the spring and OBJECT_A however, I imagine it would be much worse in the OBJECT_B.",,
1444892163,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"If you get depressed in the OBJECT_A but feel much better in spring and OBJECT_B, you may have SAD.",,
1444892164,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"English (Translate this text in English): Can close-out on good days in OBJECT_A, OBJECT_B is fine with better banks",,
1444892165,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,"Often (unless wind/ice is a factor), you can get better training done in the OBJECT_A than in the OBJECT_B.",,
1444892166,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,"I race better during the cooler months, late fall, OBJECT_A, and during spring, but not well during OBJECT_B.",,
1444892167,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Set against the breathtaking OBJECT_A, OBJECT_B, or fall backdrop of Lake Superior, let the Hampton... more",,
1444892168,11/9/2017 11:16:32,11/9/2017 11:16:32,WORSE,So - I figure its time to create a FAQ on why gas milage sucks worse in the OBJECT_A than in the OBJECT_B.,,
1444892169,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,Thus they will be better in OBJECT_A than OBJECT_B.,,
1444892170,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Liu Jen-yi says bipolar disorder often gets worse when the seasons change, especially when going from spring to OBJECT_A or autumn to OBJECT_B.",,
1444892171,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Are folks betting that things will be better by OBJECT_A in this OBJECT_B of discontent?,,
1444892172,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,It really screams OBJECT_A to me because I don't cold brew coffee in the OBJECT_B.,,
1444892173,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"My Pendletons are quite varied, some OBJECT_A weight and others OBJECT_B weight, to better layer.",,
1444892174,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"I'd say you're better off having both sets of tires, or OBJECT_A tires and OBJECT_B tires.",,
1444892175,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Providing superior customer OBJECT_A season, OBJECT_B and fall are perfect times for distribservice is one good example.",,
1444892176,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Fans in the OBJECT_A, lights in the OBJECT_B and your flock ( and herd) will be producing better all year.",,
1444892177,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Look at weather-related death rates in OBJECT_A and in OBJECT_B, and the case is overwhelming that warmer is better.",,
1444892178,11/9/2017 11:16:32,11/9/2017 11:16:32,WORSE,Also keep in mind that OBJECT_A blends will give you worse mileage than OBJECT_B.,,
1444892179,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"As to the foam-on stuff, am I better off doing it in the OBJECT_A or OBJECT_B?",,
1444892180,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"The housing is little better than tar-paper shacks, hot in OBJECT_A and cold in OBJECT_B.",,
1444892181,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"In OBJECT_A the black flies and mosquitoes have their way with you and worse, having to sit on the dreaded frozen toilet seat in the OBJECT_B.",,
1444892182,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"it's cold OBJECT_A at the moment, but I feel like during the OBJECT_B it would be ALOT better.",,
1444892183,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,The latter factor contributed to a better fattening by grazing and more effective utilization of both OBJECT_A and OBJECT_B ranges.,,
1444892184,11/9/2017 11:16:32,11/9/2017 11:16:32,WORSE,Ask about our great rates for the OBJECT_A and better rates during the OBJECT_B.,,
1444892185,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,In OBJECT_A my scalp becomes one giant flake but in OBJECT_B its barely worse than dandruff.,,
1444892186,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,Snowboarding during OBJECT_A is a lot better than during OBJECT_B.,,
1444892187,11/9/2017 11:16:32,11/9/2017 11:16:32,BETTER,"For this reason, you're likely to get better logs if they are harvested in OBJECT_A, rather than OBJECT_B.",,
1444892188,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Last year they held up shipping during the OBJECT_A because of the OBJECT_B only tires.,,
1444892189,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Chamonix, better known as Mont Blanc, has become a real Mecca for OBJECT_A and OBJECT_B sports enthusiasts.",,
1444892190,11/9/2017 11:16:32,11/9/2017 11:16:32,WORSE,As a long time diesel owner I can tell you that OBJECT_A time fuel mileage mixed will be 20% worse of more than OBJECT_B driving.,,
1444892191,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Tastefully decorated, these condominiums offer moderate to superior Teton Village rentals for the OBJECT_A or OBJECT_B vacation traveller.",,
1444892192,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Do you feel sad during the OBJECT_A months and then feel better in the spring and OBJECT_B?,,
1444892193,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"The better your insulation qualities, the more heat you'll block in OBJECT_A and retain in OBJECT_B, he says.",,
1444892194,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"In cooler climates, the overall annual outcome can even improve the Star rating, as benefits from more OBJECT_A solar gain outweigh worse OBJECT_B comfort!",,
1444892195,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Maybe it is because I associate pies with spring and OBJECT_A more than autumn and OBJECT_B.,,
1444892196,11/9/2017 11:16:32,11/9/2017 11:16:32,WORSE,It's worse in the OBJECT_A time than in the OBJECT_B.,,
1444892197,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,The NW Alpinist salopettes will be warmer in OBJECT_A and breath better in OBJECT_B than anything I have ever owned.,,
1444892198,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,It´s OBJECT_A here and I think it comes out better in spring or OBJECT_B.,,
1444892199,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"It's not electricity, because we use lightbulbs before sunrise and after sunset in OBJECT_A and OBJECT_B.",,
1444892200,11/9/2017 11:16:32,11/9/2017 11:33:03,NO_COMP,I don't know what is worse the OBJECT_A w/ the pool or the OBJECT_B with the heat on.,,
1444892206,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"All we need is for OBJECT_A, OBJECT_B and Jaguar to start the trend.",,
1444892207,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"We currently serve Audi, Volkswagen, Mini, OBJECT_A, and OBJECT_B.",,
1444892208,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Executive vehicles (including OBJECT_A, OBJECT_B and other executive marques)",,
1444892209,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Just look at the same era OBJECT_A, OBJECT_B, or Jaguar.",,
1444892210,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,This includes several OBJECT_A and OBJECT_B Benz automobiles.,,
1444892211,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,The real problem for OBJECT_A is not OBJECT_B.,,
1444892212,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Other brands like: Audi, OBJECT_A, Acura, Lexus don't offer yet a small SUV like OBJECT_B X1.",,
1444892213,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Ferrari, Porsche, OBJECT_A, OBJECT_B, Range Rover, etc).",,
1444892214,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"They're off to strong starts in January - OBJECT_A , OBJECT_B , Audi .",,
1444892215,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,OBJECT_A and OBJECT_B Unveil Models for Luxury Market,,
1444892216,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,What's wrong with being OBJECT_A or OBJECT_B?,,
1444892217,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"Fitment: They are specially designed for Luxury European cars such as OBJECT_A, OBJECT_B, AUDI, Porsche.",,
1444892218,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"I suggest Grand Banks compares to Rolls Royce, rather than, say, a OBJECT_A Benz, or OBJECT_B.",,
1444892219,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,Let try OBJECT_A ML (body on frame and OBJECT_B X5 series.,,
1444892220,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,We also tested OBJECT_A and OBJECT_B.,,
1444892221,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"It supported by VW/ Audi, OBJECT_A and OBJECT_B.",,
1444892222,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,This is the OBJECT_A X5 and OBJECT_B ML direct competitor.,,
1444892223,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"OBJECT_A & OBJECT_B Repair Lake Norman, NC",,
1444892224,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"In fact, many 'supercars' will use OBJECT_A or OBJECT_B engines.",,
1444892225,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,you OBJECT_A and OBJECT_B people are idiots.,,
1444892226,11/9/2017 11:16:32,11/9/2017 11:16:32,NO_COMP,"All Car Tuning and Diagnostic Services specialising in OBJECT_A, OBJECT_B, Servicing, Volkswagen.",,
