,id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
101,N2122048837,brands,Microsoft,Intel,Run off to Microsoft and Intel for a big marketing budget incentive and everything will be better.,1.0,1.0,0,0,5,NONE,5,3,2,"Run off to <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> for a big marketing budget incentive and everything will be better.",5,1.0,1.0
1603,T3176894342,jbt,potato,steak,Why should I give you $6 for a lousy potato when I've aready paid $35 for a steak?,0.6667,1.0,0,3,2,WORSE,3,3,2,"Why should I give you $6 for a lousy <span style=""color: #9A14B2; font-weight: bold"">potato:[OBJECT_A]</span> when I've aready paid $35 for a <span style=""color: #6CB219; font-weight: bold"">steak:[OBJECT_B]</span>?",5,0.80002,0.6
1929,J1544950603,compsci,Java,Smalltalk,Java and Smalltalk are interpreted languages.,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Smalltalk:[OBJECT_B]</span> are interpreted languages.",5,1.0,1.0
535,I1389499654,brands,Google,Sony,"I think someone could make a decent argument that if Google, Sony, Infragard, Lockheed Martin, or the International Monetary fund can't keep hackers out with their army of security people, then I can't keep hackers out either and I should stop wasting money on security people.",1.0,1.0,0,0,5,NONE,5,3,2,"I think someone could make a decent argument that if <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span>, Infragard, Lockheed Martin, or the International Monetary fund can't keep hackers out with their army of security people, then I can't keep hackers out either and I should stop wasting money on security people.",5,1.0,1.0
899,P2508197996,jbt,wii,ds,"The graphics are good for ds, but I'm sure the wii one has much better graphics.",1.0,1.0,0,5,0,WORSE,5,3,2,"The graphics are good for <span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span>, but I'm sure the <span style=""color: #6CB219; font-weight: bold"">wii:[OBJECT_B]</span> one has much better graphics.",5,1.0,1.0
1505,L1813370850,brands,Nokia,Motorola,Nokia / Sony Ericsson / Motorola,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> / Sony Ericsson / <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span>",5,1.0,1.0
2208,L1861617588,compsci,Ruby,JavaScript,"Obviously, we are looking for people with decent Ruby on Rails, JavaScript and/or iOS development skills, but those are not necessarily the most important qualifications.",1.0,1.0,0,0,5,NONE,5,3,2,"Obviously, we are looking for people with decent <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> on Rails, <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> and/or iOS development skills, but those are not necessarily the most important qualifications.",5,1.0,1.0
1828,J1572147230,compsci,Java,Python,"Just like the Python UNO interface for OpenOffice, which is much cleaner and easier to use than the Java interface.",1.0,1.0,5,0,0,BETTER,5,3,2,"Just like the <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> UNO interface for OpenOffice, which is much cleaner and easier to use than the <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> interface.",5,1.0,1.0
2405,M1933211751,compsci,Java,Ruby,"Or Java, Ruby or python code either.",1.0,1.0,0,0,5,NONE,5,3,2,"Or <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> or python code either.",5,1.0,1.0
1566,S3083816078,brands,Microsoft,Apple,"We should really hate Apple, Microsoft get much nicer over time.",0.7025,0.5185,0,2,3,NONE,3,3,2,"We should really hate <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> get much nicer over time.",5,0.6289,0.6
933,R2922266049,jbt,thanksgiving,halloween,"To make it a little easier, I've done the research the best deals during halloween, thanksgiving, Christmas and New Years .",1.0,1.0,0,0,5,NONE,5,3,2,"To make it a little easier, I've done the research the best deals during <span style=""color: #9A14B2; font-weight: bold"">halloween:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">thanksgiving:[OBJECT_B]</span>, Christmas and New Years .",5,1.0,1.0
244,D427873064,brands,Toyota,Honda,Buy Honda or Toyota.,0.6757,1.0,0,0,5,NONE,5,3,2,"Buy <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>.",5,0.80542,1.0
771,I1381621630,jbt,steel,timber,"It has superior adhesion even without sanding especially on aged and glossy enamels, timber and galvanized steel.",1.0,1.0,0,0,5,NONE,5,3,2,"It has superior adhesion even without sanding especially on aged and glossy enamels, <span style=""color: #9A14B2; font-weight: bold"">timber:[OBJECT_A]</span> and galvanized <span style=""color: #6CB219; font-weight: bold"">steel:[OBJECT_B]</span>.",5,1.0,1.0
1927,F824612673,brands,Google,Kingston,"Google map shows that the Maybrook line - Hudson Valley Rail Trail, heads south and is just east of the rail trail that in dribs and drabs runs from Walden to New Paltz and eventually to Kingston.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> map shows that the Maybrook line - Hudson Valley Rail Trail, heads south and is just east of the rail trail that in dribs and drabs runs from Walden to New Paltz and eventually to <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span>.",5,1.0,1.0
1735,O2426769325,jbt,bread,sausage,"The cafe is decent and we enjoyed hot dogs (polse m/ brod or ""sausage with bread"") and cocoa.",1.0,1.0,0,0,5,NONE,5,3,2,"The cafe is decent and we enjoyed hot dogs (polse m/ brod or ""<span style=""color: #9A14B2; font-weight: bold"">sausage:[OBJECT_A]</span> with <span style=""color: #6CB219; font-weight: bold"">bread:[OBJECT_B]</span>"") and cocoa.",5,1.0,1.0
2361,G957211012,brands,Microsoft,Intel,Holley claimed that Whittier probably had better knowledge of conversations between Microsoft and Intel.,1.0,1.0,0,0,5,NONE,5,3,2,"Holley claimed that Whittier probably had better knowledge of conversations between <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span>.",5,1.0,1.0
1922,N2143989383,jbt,iphone,ipod,Seamless Enjoyment with Superior iphone and ipod Connectivity,1.0,1.0,0,0,5,NONE,5,3,2,"Seamless Enjoyment with Superior <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">ipod:[OBJECT_B]</span> Connectivity",5,1.0,1.0
2310,K1730205971,jbt,pizza,sausage,Moral disputes are like disputes about whether anchovies on a pizza are better than sausage.,0.6298,1.0,4,0,1,BETTER,4,3,2,"Moral disputes are like disputes about whether anchovies on a <span style=""color: #9A14B2; font-weight: bold"">pizza:[OBJECT_A]</span> are better than <span style=""color: #6CB219; font-weight: bold"">sausage:[OBJECT_B]</span>.",5,0.77788,0.8
2133,T3281946227,brands,Toyota,Chrysler,"You won't find a better selection of Buick, Toyota, Scion, Chrysler, Chevrolet, Jeep, Dodge and Ram models than at our car dealerships near Oakland .",1.0,1.0,0,0,4,NONE,4,3,1,"You won't find a better selection of Buick, <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span>, Scion, <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span>, Chevrolet, Jeep, Dodge and Ram models than at our car dealerships near Oakland .",4,1.0,1.0
1908,G959073067,brands,Toyota,Honda,"Honda, Toyota, Subaru.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>, Subaru.",5,1.0,1.0
2358,J1490254286,jbt,california,pennsylvania,It will still be a lot harder and pricier to get a loan in states like california and Florida than Kansas or pennsylvania.,0.6894,1.0,0,2,3,NONE,3,3,2,"It will still be a lot harder and pricier to get a loan in states like <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span> and Florida than Kansas or <span style=""color: #6CB219; font-weight: bold"">pennsylvania:[OBJECT_B]</span>.",5,0.81364,0.6
1280,Q2649203695,compsci,Java,Smalltalk,"Therefore, Smalltalk is OO, Java can be OO.",1.0,1.0,0,0,5,NONE,5,3,2,"Therefore, <span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span> is OO, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> can be OO.",5,1.0,1.0
567,M1941547055,compsci,Python,Lisp,"Others who took the same classes, could barely use any of the tools and had much harder time and were quite unprepared and only knew C++ (even though they took the same classes when I was out I had C, C++, Java, Python, Lisp and many others under my belt (Those were new technologies at the time)) Because after I was taught the basics I expanded further to try to actually master the topics vs. just enough to pass the test.",0.6544,1.0,0,0,5,NONE,5,3,2,"Others who took the same classes, could barely use any of the tools and had much harder time and were quite unprepared and only knew C++ (even though they took the same classes when I was out I had C, C++, Java, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span> and many others under my belt (Those were new technologies at the time)) Because after I was taught the basics I expanded further to try to actually master the topics vs. just enough to pass the test.",5,0.79264,1.0
2053,L1791483865,compsci,Java,Python,"Netbeans+Java has superior GUI tools, to anything I've ever seen in Python.",1.0,1.0,5,0,0,BETTER,5,3,2,"Netbeans+<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> has superior GUI tools, to anything I've ever seen in <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>.",5,1.0,1.0
1083,A92555559,brands,Samsung,Motorola,5. Samsung BlackJack II/Motorola Q9 Global,1.0,1.0,0,0,5,NONE,5,3,2,"5. <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> BlackJack II/<span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> Q9 Global",5,1.0,1.0
2282,B267899552,compsci,Sed,AWK,"And much more, including a superior introduction to UNIX programming tools such as AWK , Sed , otool , make , gcc , gdb , and CVS",1.0,1.0,0,0,5,NONE,5,3,2,"And much more, including a superior introduction to UNIX programming tools such as <span style=""color: #9A14B2; font-weight: bold"">AWK:[OBJECT_A]</span> , <span style=""color: #6CB219; font-weight: bold"">Sed:[OBJECT_B]</span> , otool , make , gcc , gdb , and CVS",5,1.0,1.0
774,J1572361159,compsci,Windows XP,Windows 8,"Just look at the garbage being produced in Windows 8. My old Windows XP pro had better graphics and functionality in my opinion, and I'm not even going to discuss the problems I've had with Windows Vista.",1.0,1.0,0,5,0,WORSE,5,3,2,"Just look at the garbage being produced in <span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span>. My old <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span> pro had better graphics and functionality in my opinion, and I'm not even going to discuss the problems I've had with Windows Vista.",5,1.0,1.0
2419,J1545026916,compsci,Java,PHP,"Java is not losing out to PHP (and the like) due to lack of focus on the present, not inferior technology.",0.6667,0.5106,2,0,3,NONE,3,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> is not losing out to <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> (and the like) due to lack of focus on the present, not inferior technology.",5,0.60426,0.6
1526,H1196967692,jbt,knife,pistol,"I'm better with a pistol or my knife.""",0.6562,1.0,1,0,4,NONE,4,3,2,"I'm better with a <span style=""color: #9A14B2; font-weight: bold"">pistol:[OBJECT_A]</span> or my <span style=""color: #6CB219; font-weight: bold"">knife:[OBJECT_B]</span>.""",5,0.79372,0.8
724,I1285461770,brands,Apple,Intel,"In separate news , Apple recently upgraded its desktop with faster Intel Corporation (NASDAQ:INTC) chips and better support for flash memory storage.",0.6753,1.0,0,1,4,NONE,4,3,2,"In separate news , <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> recently upgraded its desktop with faster <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Corporation (NASDAQ:INTC) chips and better support for flash memory storage.",5,0.80518,0.8
1002,I1389568297,jbt,california,georgia,I think Southern california and georgia would have been a better match-up.,1.0,1.0,0,0,5,NONE,5,3,2,"I think Southern <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span> would have been a better match-up.",5,1.0,1.0
449,B232382335,brands,Samsung,AMD,AMD Phenom II X4 955 (Black Edition) Processor Corsair Vengeance 8GB (2x4GB) DDR3 1600Mhz RAM Asus M4A87TD-EVO AM3 DDR3 Motherboard Sapphire Vapor-X ATI RadeonHD 4890 1024MB Graphics Card Samsung Spinpoint F1 32mb Cache 1TB HDD OCZ StealthXStream 750W PSU Coolermaster Storm Scout Case With 2 Side fans: - Xilence 120mm Silent Fan - Akasa 120mm Silent Fan with blue LED's Arctic Cooling Freezer 13 CPU Cooler,0.6923,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">AMD:[OBJECT_A]</span> Phenom II X4 955 (Black Edition) Processor Corsair Vengeance 8GB (2x4GB) DDR3 1600Mhz RAM Asus M4A87TD-EVO AM3 DDR3 Motherboard Sapphire Vapor-X ATI RadeonHD 4890 1024MB Graphics Card <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> Spinpoint F1 32mb Cache 1TB HDD OCZ StealthXStream 750W PSU Coolermaster Storm Scout Case With 2 Side fans: - Xilence 120mm Silent Fan - Akasa 120mm Silent Fan with blue LED's Arctic Cooling Freezer 13 CPU Cooler",5,0.81538,1.0
2175,S3046779983,compsci,Java,Groovy,"We got some developers in the team that just started coming to Java from Delphi, so they already have some work to do, and Groovy is easier for its learning curve; also, pretty productive.",0.6832,1.0,0,4,1,WORSE,4,3,2,"We got some developers in the team that just started coming to <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> from Delphi, so they already have some work to do, and <span style=""color: #6CB219; font-weight: bold"">Groovy:[OBJECT_B]</span> is easier for its learning curve; also, pretty productive.",5,0.80992,0.8
1676,G1025944109,brands,Advil,Motrin,"Ibuprofen (Advil, Motrin, generics)",1.0,1.0,0,0,5,NONE,5,3,2,"Ibuprofen (<span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span>, generics)",5,1.0,1.0
2314,D461049977,jbt,wood,cement,cement board is not wood.,1.0,0.5,0,1,4,NONE,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">cement:[OBJECT_A]</span> board is not <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span>.",5,0.8,0.8
1954,K1732346540,compsci,Oracle,MySQL,"More MySQL, less Oracle.",0.6567,1.0,1,0,4,NONE,4,3,2,"More <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span>, less <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span>.",5,0.79402,0.8
1721,D412645657,jbt,google,amazon,But the google and amazon tablets have superior processors and displays to run applications faster and show better graphics.,1.0,1.0,0,0,5,NONE,5,3,2,"But the <span style=""color: #9A14B2; font-weight: bold"">google:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">amazon:[OBJECT_B]</span> tablets have superior processors and displays to run applications faster and show better graphics.",5,1.0,1.0
166,F847715656,compsci,Windows XP,Windows Vista,- Harder adaptation for pre Windows Vista users i.e.) Windows XP/2000.,0.6649,1.0,0,1,4,NONE,4,3,2,"- Harder adaptation for pre <span style=""color: #9A14B2; font-weight: bold"">Windows Vista:[OBJECT_A]</span> users i.e.) <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span>/2000.",5,0.79894,0.8
1402,S3011474616,jbt,google,amazon,"Wait, the amazon Appstore is safer than google Play?",1.0,1.0,5,0,0,BETTER,5,3,2,"Wait, the <span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span> Appstore is safer than <span style=""color: #6CB219; font-weight: bold"">google:[OBJECT_B]</span> Play?",5,1.0,1.0
1808,N2107479845,jbt,mobile,laptop,"Rightly or wrongly, end users now expect faster performance levels from mobile applications than from the desktop or laptop.",0.6667,0.5066,2,0,3,NONE,3,3,2,"Rightly or wrongly, end users now expect faster performance levels from <span style=""color: #9A14B2; font-weight: bold"">mobile:[OBJECT_A]</span> applications than from the desktop or <span style=""color: #6CB219; font-weight: bold"">laptop:[OBJECT_B]</span>.",5,0.60266,0.6
1470,R2913291255,brands,Intel,Hewlett-Packard,"Today, Hewlett-Packard , Boeing and Intel are leading the declines.",1.0,1.0,0,0,5,NONE,5,3,2,"Today, <span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span> , Boeing and <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> are leading the declines.",5,1.0,1.0
604,E720888341,compsci,Python,PHP,"First and foremost, it is written in PHP, which makes it easier to administrate and maintain than a Python-based application.",1.0,0.5111,4,0,1,BETTER,4,3,2,"First and foremost, it is written in <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, which makes it easier to administrate and maintain than a <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>-based application.",5,0.80444,0.8
1569,E688682578,compsci,Windows XP,Windows Vista,"Explain the pros and cons of each system lTe A customer has asked if Windows XP is better than Windows Vista."" .",0.6476,1.0,1,0,4,NONE,4,3,2,"Explain the pros and cons of each system lTe A customer has asked if <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span>."" .",5,0.7885599999999999,0.8
758,P2523466148,jbt,playstation,wii,"The ""inferior"" playstation 2/wii version (by Dimps of ''[[VideoGame/SonicRushSeries Sonic Rush]]'' fame), however, averaged 7.1.",0.6851,1.0,0,1,4,NONE,4,3,2,"The ""inferior"" <span style=""color: #9A14B2; font-weight: bold"">playstation:[OBJECT_A]</span> 2/<span style=""color: #6CB219; font-weight: bold"">wii:[OBJECT_B]</span> version (by Dimps of ''[[VideoGame/SonicRushSeries Sonic Rush]]'' fame), however, averaged 7.1.",5,0.8110600000000001,0.8
221,B252487507,brands,Ford,Toyota,"And Ford is quick to point out that's 5 mpg better than its closest competitor, the Toyota Prius plug-in.",1.0,1.0,5,0,0,BETTER,5,3,2,"And <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> is quick to point out that's 5 mpg better than its closest competitor, the <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Prius plug-in.",5,1.0,1.0
1096,S3024664638,jbt,beer,soda,We always have cooler with beer and soda.,1.0,1.0,0,0,5,NONE,5,3,2,"We always have cooler with <span style=""color: #9A14B2; font-weight: bold"">beer:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">soda:[OBJECT_B]</span>.",5,1.0,1.0
398,N2213993938,brands,Apple,Dell,"Since then I've gone through the Apple Cinema, then on to the bigger and better Dell :)",1.0,0.5574,1,4,0,WORSE,4,3,2,"Since then I've gone through the <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> Cinema, then on to the bigger and better <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> :)",5,0.82296,0.8
1286,S2996031463,compsci,Java,Scala,Vassil: Scala is really no harder and somewhat less complex than what Java has become.,1.0,1.0,5,0,0,BETTER,5,3,2,"Vassil: <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> is really no harder and somewhat less complex than what <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> has become.",5,1.0,1.0
718,L1831505341,jbt,pizza,steak,"Nothing goes better with pizza, steak or gagh than a good bottle of red wine.",1.0,1.0,0,0,5,NONE,5,3,2,"Nothing goes better with <span style=""color: #9A14B2; font-weight: bold"">pizza:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">steak:[OBJECT_B]</span> or gagh than a good bottle of red wine.",5,1.0,1.0
407,N2153592351,brands,Google,Kingston,See recent Maxine Hong Kingston article - sorry I can't remember source - Google it.,1.0,1.0,0,0,5,NONE,5,3,2,"See recent Maxine Hong <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> article - sorry I can't remember source - <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> it.",5,1.0,1.0
2126,K1621424328,brands,Microsoft,Sony,Lets not forget how many times Sony and Microsoft have screwed their customers by releasing inferior and defective products!,1.0,1.0,0,0,5,NONE,5,3,2,"Lets not forget how many times <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> have screwed their customers by releasing inferior and defective products!",5,1.0,1.0
2107,L1777179630,compsci,Oracle,MySQL,MySQL replaces Oracle.,0.6961,1.0,4,0,1,BETTER,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> replaces <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span>.",5,0.81766,0.8
1866,J1545026300,compsci,Java,Perl,"Java is more expensive than Perl, it must be better.",0.6494,1.0,4,1,0,BETTER,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> is more expensive than <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>, it must be better.",5,0.78964,0.8
314,P2504608892,compsci,MySQL,PostgreSQL,"The GIS functions of MySQL, and even better ones of PostgreSQL, make light work of this, but I started simply.",0.5167,0.5111,3,3,0,WORSE,3,4,2,"The GIS functions of <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span>, and even better ones of <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span>, make light work of this, but I started simply.",6,0.5148333333333334,0.5
482,E563946614,brands,Sony,Dell,"Dell, Acer, Sony -- you guys should have known better.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span>, Acer, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> -- you guys should have known better.",5,1.0,1.0
730,B232318106,brands,Samsung,AMD,"AMD 3800 X2 (AM2) @ 2.65GHz(still testing new mobo, hopefully higher soon)) Motherboard: DFI Ultra II M2 Cooling: 80mm Aquagate mini Memory: 2GB G.Skill F2-6400CL4D-2GBHK DDR2 800 @ 883 4-4-3-5 2.15V Video Card: Sapphire X1800XT 256MB@715/830 715/875(benchmark) Harddisk: Seagate 7200.10 320GB Perpendicular CD/DVD Drive: Pioneer DVR-110D CRT/LCD Model: Samsung 941BW 19"" 1440x900 wide Case: Cooler Master CM Stacker 830 Sound Card: Soundblaster Audigy2 ZS PSU: Sunbeam Nuuo 550W (Active PFC and Modular cables) Software: XP pro; Vista Ultimate 32bit",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">AMD:[OBJECT_A]</span> 3800 X2 (AM2) @ 2.65GHz(still testing new mobo, hopefully higher soon)) Motherboard: DFI Ultra II M2 Cooling: 80mm Aquagate mini Memory: 2GB G.Skill F2-6400CL4D-2GBHK DDR2 800 @ 883 4-4-3-5 2.15V Video Card: Sapphire X1800XT 256MB@715/830 715/875(benchmark) Harddisk: Seagate 7200.10 320GB Perpendicular CD/DVD Drive: Pioneer DVR-110D CRT/LCD Model: <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> 941BW 19"" 1440x900 wide Case: Cooler Master CM Stacker 830 Sound Card: Soundblaster Audigy2 ZS PSU: Sunbeam Nuuo 550W (Active PFC and Modular cables) Software: XP pro; Vista Ultimate 32bit",5,1.0,1.0
1273,T3132123566,brands,Honda,BMW,"When I was offered the opportunity to ride a BMW F800ST and a Honda VFR800 Interceptor from Los Angeles to Monterey, CA to watch the world's craziest guys race their 800s faster than any of us can ever imagine riding, I of course had to say ""When do we go?""",1.0,1.0,0,0,5,NONE,5,3,2,"When I was offered the opportunity to ride a <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> F800ST and a <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> VFR800 Interceptor from Los Angeles to Monterey, CA to watch the world's craziest guys race their 800s faster than any of us can ever imagine riding, I of course had to say ""When do we go?""",5,1.0,1.0
139,J1548543533,brands,Nike,Adidas,"Jeremy & Claire Weiss , this husband and wife duo better known as ""Day19"" make their living shooting commercial advertising campaigns for the likes of Adidas, Pepsi, Nike, Converse, & more.",1.0,1.0,0,0,5,NONE,5,3,2,"Jeremy & Claire Weiss , this husband and wife duo better known as ""Day19"" make their living shooting commercial advertising campaigns for the likes of <span style=""color: #9A14B2; font-weight: bold"">Adidas:[OBJECT_A]</span>, Pepsi, <span style=""color: #6CB219; font-weight: bold"">Nike:[OBJECT_B]</span>, Converse, & more.",5,1.0,1.0
944,F798770623,jbt,california,oregon,Gas prices are better in oregon than in california,1.0,1.0,5,0,0,BETTER,5,3,2,"Gas prices are better in <span style=""color: #9A14B2; font-weight: bold"">oregon:[OBJECT_A]</span> than in <span style=""color: #6CB219; font-weight: bold"">california:[OBJECT_B]</span>",5,1.0,1.0
2307,S3109040812,jbt,basketball,volleyball,"What I need is something like a city ""Mediocre volleyball Players"" group, or mediocre softball, ultimate frisbee, basketball, etc.",1.0,1.0,0,0,5,NONE,5,3,2,"What I need is something like a city ""Mediocre <span style=""color: #9A14B2; font-weight: bold"">volleyball:[OBJECT_A]</span> Players"" group, or mediocre softball, ultimate frisbee, <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span>, etc.",5,1.0,1.0
2147,L1765129127,jbt,thanksgiving,halloween,"My favorite season... a season of leaves changing colors, cooler temperatures, pumpkins, corn mazes, football, halloween, thanksgiving, my birthday...",1.0,1.0,0,0,5,NONE,5,3,2,"My favorite season... a season of leaves changing colors, cooler temperatures, pumpkins, corn mazes, football, <span style=""color: #9A14B2; font-weight: bold"">halloween:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">thanksgiving:[OBJECT_B]</span>, my birthday...",5,1.0,1.0
976,R2910235039,compsci,Java,Objective-C,"To be fair, iOS is much easier to develop for; fewer device configurations and tighter conventions (as well as the use of Objective-C over Java) allow developers to focus on building their app instead of fixing bugs to make it work on multiple devices.",0.6707,1.0,1,0,4,NONE,4,3,2,"To be fair, iOS is much easier to develop for; fewer device configurations and tighter conventions (as well as the use of <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span> over <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>) allow developers to focus on building their app instead of fixing bugs to make it work on multiple devices.",5,0.8024199999999999,0.8
