id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
M2012558937,"Plus, unlike hockey or, worse, soccer, football and baseball allow for a lot of downtime.",football,hockey,WORSE,0.6,X/PROPN/ROOT/^ Y/PROPN/appos/<
M2012558937,"Plus, unlike hockey or, worse, soccer, football and baseball allow for a lot of downtime.",football,hockey,WORSE,0.6,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/appos/<
M2012558937,"Plus, unlike hockey or, worse, soccer, football and baseball allow for a lot of downtime.",football,hockey,WORSE,0.6,X/PROPN/ROOT/^ bad/ADJ/conj/V Y/PROPN/appos/<
N2243647465,"Solid first impression, no visible branding (only on zipper pull) and supposed to be more durable than any other performance gear (Nike, Adidas, UA etc.)",Nike,Adidas,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G1003448535,I also once brought a soft cooler full of beer and cider.,beer,cider,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G1003448535,I also once brought a soft cooler full of beer and cider.,beer,cider,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
G1024541576,IBM connects to existing Microsoft SharePoint repositories to better manage content and mitigate compliance risk across the enterprise.,Microsoft,IBM,NONE,0.8,X/PROPN/nsubj/> connect/VERB/ROOT/^ to/ADP/prep/< Y/PROPN/pobj/<
G1024541576,IBM connects to existing Microsoft SharePoint repositories to better manage content and mitigate compliance risk across the enterprise.,Microsoft,IBM,NONE,0.8,X/PROPN/nsubj/> connect/VERB/ROOT/^ to/ADP/prep/< exist/VERB/amod/V Y/PROPN/pobj/<
C368677587,"As Microsoft tries to promote its latest Windows 8 OS in a better and wider fashion, the company has already announced killing its Windows XP and Office 2003 suite on April 8.",Windows XP,Windows 8,NONE,0.6,X/ADJ/amod/> announce/VERB/ROOT/^ Y/PROPN/dobj/<
C368677587,"As Microsoft tries to promote its latest Windows 8 OS in a better and wider fashion, the company has already announced killing its Windows XP and Office 2003 suite on April 8.",Windows XP,Windows 8,NONE,0.6,X/ADJ/amod/> announce/VERB/ROOT/^ its/ADJ/poss/V Y/PROPN/dobj/<
B201870032,(all?)) tasks are much easier to accomplish in Perl than Java.,Java,Perl,BETTER,0.8,X/PROPN/ROOT/^ Y/PROPN/pobj/<
B201870032,(all?)) tasks are much easier to accomplish in Perl than Java.,Java,Perl,BETTER,0.8,X/PROPN/ROOT/^ than/ADP/prep/V Y/PROPN/pobj/<
E616511528,"Drugs such as aspirin, Ibuprofen (Advil, Motrin), or naproxen (Aleve, Naprosyn) may make your symptoms worse.",Ibuprofen,Advil,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/appos/<
J1448123510,"It's far easier to exploit flaws in Windows XP than in newer editions, such as Windows 7 and Windows 8, noted Moore, because of the additional security measures that Microsoft's baked into the newer operating systems.",Windows XP,Windows 8,WORSE,0.4,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1448123510,"It's far easier to exploit flaws in Windows XP than in newer editions, such as Windows 7 and Windows 8, noted Moore, because of the additional security measures that Microsoft's baked into the newer operating systems.",Windows XP,Windows 8,WORSE,0.4,X/PROPN/ROOT/^ than/ADP/prep/V Y/PROPN/conj/<
J1448123510,"It's far easier to exploit flaws in Windows XP than in newer editions, such as Windows 7 and Windows 8, noted Moore, because of the additional security measures that Microsoft's baked into the newer operating systems.",Windows XP,Windows 8,WORSE,0.4,X/PROPN/ROOT/^ as/ADP/prep/V Y/PROPN/conj/<
K1742926008,"Most people use bikes for short trips around town, and a sporty SR400 café racer is better for that than a BMW R1200 GS or Honda Gold Wing.",Honda,BMW,NONE,1.0,X/PROPN/compound/> gs/PROPN/ROOT/^ Y/PROPN/conj/<
P2545253133,The lighter color works so much better in the room instead of the chalk paint® Antibes.,paint,chalk,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
B290440168,"And when you're done with Global Geopolitics (stanford) and Intro to Solid State Chemistry (mit), Open Culture's ready to suggest some lighter material too.",stanford,mit,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/appos/<
B290440168,"And when you're done with Global Geopolitics (stanford) and Intro to Solid State Chemistry (mit), Open Culture's ready to suggest some lighter material too.",stanford,mit,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/appos/<
B290440168,"And when you're done with Global Geopolitics (stanford) and Intro to Solid State Chemistry (mit), Open Culture's ready to suggest some lighter material too.",stanford,mit,NONE,1.0,X/PROPN/ROOT/^ intro/PROPN/conj/V Y/PROPN/appos/<
B290440168,"And when you're done with Global Geopolitics (stanford) and Intro to Solid State Chemistry (mit), Open Culture's ready to suggest some lighter material too.",stanford,mit,NONE,1.0,X/PROPN/ROOT/^ to/ADP/prep/V Y/PROPN/appos/<
K1662985797,Magnesium is a light weight harder metal than aluminum.,metal,aluminum,BETTER,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
K1662985797,Magnesium is a light weight harder metal than aluminum.,metal,aluminum,BETTER,1.0,X/PROPN/ROOT/^ than/ADP/prep/V Y/PROPN/pobj/<
Q2722650125,"The steak sandwich was supposed to be medium and turned out well done; it was decent, but kind of chewy.",sandwich,steak,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
M1996478463,"PHP is probably better for quick/simple/numerous project, but Perl is better for monolithic problems.",PHP,Perl,NONE,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/PROPN/conj/<
K1629596962,"Like IBM and Sun Microsystems, Hewlett-Packard is re-engineering its Unix operating system to better support Linux.",IBM,Hewlett-Packard,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1629596962,"Like IBM and Sun Microsystems, Hewlett-Packard is re-engineering its Unix operating system to better support Linux.",IBM,Hewlett-Packard,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
K1629596962,"Like IBM and Sun Microsystems, Hewlett-Packard is re-engineering its Unix operating system to better support Linux.",IBM,Hewlett-Packard,NONE,1.0,X/PROPN/ROOT/^ microsystems/PROPN/conj/V Y/PROPN/conj/<
K1582700120,"Keith fared better with his choice, the $12.95 steak sandwich.",sandwich,steak,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
I1297119326,"Interfacing to C, Objective-C, C++, C#, and Java would all be much easier if type declarations were available -- even if the Python language itself had no semantics for such declarations!",Java,Objective-C,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1297119326,"Interfacing to C, Objective-C, C++, C#, and Java would all be much easier if type declarations were available -- even if the Python language itself had no semantics for such declarations!",Java,Objective-C,NONE,1.0,X/PROPN/ROOT/^ c++/PROPN/conj/V Y/PROPN/conj/<
G917612964,"He's confronting worse snarls at stores in New Hampshire, georgia and North carolina.",georgia,carolina,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G917612964,"He's confronting worse snarls at stores in New Hampshire, georgia and North carolina.",georgia,carolina,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
G917612964,"He's confronting worse snarls at stores in New Hampshire, georgia and North carolina.",georgia,carolina,NONE,1.0,X/PROPN/ROOT/^ north/PROPN/compound/V Y/PROPN/conj/<
T3195499165,with Oracle and MySQL.,Oracle,MySQL,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
T3195499165,with Oracle and MySQL.,Oracle,MySQL,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
B296914663,A new lineup from Apple ( NAS: AAPL ) along with solid tablets offerings from Amazon and Google won't help matters.,Apple,Amazon,NONE,1.0,X/PROPN/amod/> nas/PROPN/ROOT/^ along/ADP/prep/< with/ADP/prep/< offering/NOUN/pobj/< from/ADP/prep/< Y/PROPN/pobj/<
G958998267,Honda and Toyota step aside!!!,Toyota,Honda,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G958998267,Honda and Toyota step aside!!!,Toyota,Honda,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
O2360931543,"That being said, the real question here isn't whether Microsoft is better or worse than Apple or Google, it's whether it's better or worse than Mojang.",Apple,Google,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2360931543,"That being said, the real question here isn't whether Microsoft is better or worse than Apple or Google, it's whether it's better or worse than Mojang.",Apple,Google,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
K1670866119,Man made boards of press wood are little better than rotten cardboard.,wood,cardboard,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ better/ADV/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
K1670866119,Man made boards of press wood are little better than rotten cardboard.,wood,cardboard,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ better/ADV/acomp/< than/ADP/prep/< rotten/ADJ/amod/V Y/PROPN/pobj/<
M2042289781,"Project Better Place is partnering with Renault for the electric vehicles, Nissan Motor for its lithium-ion battery pack, and the Israeli and Danish governments, which are offering tax credits on zero-emissions vehicles.",Nissan,Renault,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
M2042289781,"Project Better Place is partnering with Renault for the electric vehicles, Nissan Motor for its lithium-ion battery pack, and the Israeli and Danish governments, which are offering tax credits on zero-emissions vehicles.",Nissan,Renault,NONE,1.0,X/PROPN/ROOT/^ for/ADP/prep/V Y/PROPN/conj/<
K1713800708,Microsoft Live Maps Looks Better Than Google Maps/Earth,Microsoft,Google,BETTER,0.8333333333333334,X/PROPN/compound/> maps/PROPN/nsubj/> maps/PROPN/ROOT/^ Y/PROPN/dobj/<
K1713800708,Microsoft Live Maps Looks Better Than Google Maps/Earth,Microsoft,Google,BETTER,0.8333333333333334,X/PROPN/compound/> maps/PROPN/nsubj/> maps/PROPN/ROOT/^ than/PROPN/compound/V Y/PROPN/dobj/<
T3211776745,Would I be better off going with Windows 7 or Windows 8. 32 bit either way.,Windows 7,Windows 8,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
T3211776745,Would I be better off going with Windows 7 or Windows 8. 32 bit either way.,Windows 7,Windows 8,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
G959040434,Honda MAZDA MITSUBISHI Nissan SUBARU TOYOTA,Honda,Nissan,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
G959040434,Honda MAZDA MITSUBISHI Nissan SUBARU TOYOTA,Honda,Nissan,NONE,1.0,X/PROPN/compound/> mazda/PROPN/compound/V Y/PROPN/ROOT/^
G959040434,Honda MAZDA MITSUBISHI Nissan SUBARU TOYOTA,Honda,Nissan,NONE,1.0,X/PROPN/compound/> mitsubishi/PROPN/compound/V Y/PROPN/ROOT/^
L1765571255,My first attempt at making a sausage sandwich at home was mediocre at best when compared to my drive through experience.,sandwich,sausage,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
J1510597467,"I want to be a better... basketball player/runner/football player/tennis player/bowler/equestian.....""",basketball,tennis,NONE,1.0,NOPATH
P2549626509,The low-volume Ford Focus Electric is a more conventional looking (and better handling) alternative to the Nissan Leaf.,Ford,Nissan,BETTER,1.0,X/PROPN/compound/> be/VERB/ROOT/^ to/ADP/prep/< Y/PROPN/pobj/<
P2549626509,The low-volume Ford Focus Electric is a more conventional looking (and better handling) alternative to the Nissan Leaf.,Ford,Nissan,BETTER,1.0,X/PROPN/compound/> be/VERB/ROOT/^ to/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
G904371456,Here Microsoft makes a new tool available to make it easier to migrate from Windows XP to Windows 7 or Windows 8:,Windows XP,Windows 8,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G904371456,Here Microsoft makes a new tool available to make it easier to migrate from Windows XP to Windows 7 or Windows 8:,Windows XP,Windows 8,NONE,1.0,X/PROPN/ROOT/^ to/ADP/prep/V Y/PROPN/conj/<
J1472359909,It tends to be easier for me to program in Python than Perl.,Python,Perl,BETTER,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
J1472359909,It tends to be easier for me to program in Python than Perl.,Python,Perl,BETTER,1.0,X/PROPN/ROOT/^ than/ADP/prep/V Y/PROPN/pobj/<
L1853222613,Now we get their mediocre basketball and baseball teams but not their historic football team.,football,baseball,NONE,0.8,X/ADJ/amod/> team/NOUN/ROOT/^ Y/PROPN/conj/<
L1853222613,Now we get their mediocre basketball and baseball teams but not their historic football team.,football,baseball,NONE,0.8,X/ADJ/amod/> team/NOUN/ROOT/^ not/ADV/neg/V Y/PROPN/conj/<
L1853222613,Now we get their mediocre basketball and baseball teams but not their historic football team.,football,baseball,NONE,0.8,X/ADJ/amod/> team/NOUN/ROOT/^ their/ADJ/poss/V Y/PROPN/conj/<
L1853222613,Now we get their mediocre basketball and baseball teams but not their historic football team.,football,baseball,NONE,0.8,X/ADJ/amod/> team/NOUN/ROOT/^ historic/ADJ/amod/V Y/PROPN/conj/<
K1740197782,"Most observers, in fact, seemed to think reagan got the better of kennedy.",kennedy,reagan,BETTER,0.6,X/PROPN/nsubj/> get/VERB/ROOT/^ good/ADJ/dobj/< of/ADP/prep/< Y/PROPN/pobj/<
A151578948,advice given to Mariah: drink a beer to make your breast milk come in faster.,milk,beer,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/dobj/<
A151578948,advice given to Mariah: drink a beer to make your breast milk come in faster.,milk,beer,NONE,1.0,X/PROPN/ROOT/^ make/VERB/advcl/V Y/PROPN/dobj/<
A151578948,advice given to Mariah: drink a beer to make your breast milk come in faster.,milk,beer,NONE,1.0,X/PROPN/ROOT/^ breast/NOUN/nsubj/V Y/PROPN/dobj/<
F802192305,"General Motors ( GM ) , Ford Motor ( F ) and Chrysler Group all posted U.S. sales gains of 5% or better, while Toyota Motor ( TM ) sales edged up 1% from a year ago.",Toyota,Chrysler,NONE,0.6,X/PROPN/compound/> group/PROPN/nsubj/> group/PROPN/ROOT/^ Y/PROPN/advcl/<
F802192305,"General Motors ( GM ) , Ford Motor ( F ) and Chrysler Group all posted U.S. sales gains of 5% or better, while Toyota Motor ( TM ) sales edged up 1% from a year ago.",Toyota,Chrysler,NONE,0.6,X/PROPN/compound/> group/PROPN/nsubj/> group/PROPN/ROOT/^ while/ADP/mark/V Y/PROPN/advcl/<
O2374123061,"That same day, Catoosa County Superior Court Judge Ralph Van Pelt ordered that she get possession of the three children, the house, a Cadillac CTS, a Buick LeSabre, a Toyota Four Runner and all of the family's guns.",Cadillac,Buick,NONE,1.0,X/PROPN/compound/> cts/PROPN/ROOT/^ Y/PROPN/appos/<
L1851976678,"Now, the results that they did post were much worse than what Ford and Toyota reported.",Ford,Toyota,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1851976678,"Now, the results that they did post were much worse than what Ford and Toyota reported.",Ford,Toyota,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
N2139369089,"SCHNEIDER: Judy, kennedy won because he looked better than nixon did on television.",kennedy,nixon,BETTER,0.8,X/PROPN/nsubj/> win/VERB/ROOT/^ look/VERB/advcl/< good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
H1109951860,"If you choose tho adapt manual lenses, like Nikon or Leica mount, etc, the handling will be much better with the more ergonomically designed bodies like the GH3, EM1, G6 and GX7.",Nikon,Leica,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
H1109951860,"If you choose tho adapt manual lenses, like Nikon or Leica mount, etc, the handling will be much better with the more ergonomically designed bodies like the GH3, EM1, G6 and GX7.",Nikon,Leica,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
I1351529100,"Isola says he was a ""hell of a football player"" but a lousy baseball player.",football,baseball,BETTER,0.8,X/ADJ/amod/> player/NOUN/ROOT/^ Y/PROPN/conj/<
I1351529100,"Isola says he was a ""hell of a football player"" but a lousy baseball player.",football,baseball,BETTER,0.8,X/ADJ/amod/> player/NOUN/ROOT/^ lousy/ADJ/amod/V Y/PROPN/conj/<
O2390076329,"The 2740p closely matches the Lenovo ThinkPad X201, with its high quality screen and faster Core i5 and Core i7 processor, and easily surpasses the Dell XT2, which is still based on the older and slower low-voltage Intel Core 2 Duo processors.",Intel,Dell,NONE,0.6,X/PROPN/compound/> xt2/PROPN/ROOT/^ base/VERB/relcl/< on/ADP/prep/< Y/PROPN/pobj/<
O2390076329,"The 2740p closely matches the Lenovo ThinkPad X201, with its high quality screen and faster Core i5 and Core i7 processor, and easily surpasses the Dell XT2, which is still based on the older and slower low-voltage Intel Core 2 Duo processors.",Intel,Dell,NONE,0.6,X/PROPN/compound/> xt2/PROPN/ROOT/^ base/VERB/relcl/< on/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
O2390076329,"The 2740p closely matches the Lenovo ThinkPad X201, with its high quality screen and faster Core i5 and Core i7 processor, and easily surpasses the Dell XT2, which is still based on the older and slower low-voltage Intel Core 2 Duo processors.",Intel,Dell,NONE,0.6,X/PROPN/compound/> xt2/PROPN/ROOT/^ base/VERB/relcl/< on/ADP/prep/< old/ADJ/amod/V Y/PROPN/pobj/<
O2390076329,"The 2740p closely matches the Lenovo ThinkPad X201, with its high quality screen and faster Core i5 and Core i7 processor, and easily surpasses the Dell XT2, which is still based on the older and slower low-voltage Intel Core 2 Duo processors.",Intel,Dell,NONE,0.6,X/PROPN/compound/> xt2/PROPN/ROOT/^ base/VERB/relcl/< on/ADP/prep/< voltage/NOUN/compound/V Y/PROPN/pobj/<
I1266185452,"In his spare time, Lance is a mediocre softball player, a better soccer midfielder and a great little league baseball and basketball coach to son, Blaze.",baseball,softball,NONE,0.6,X/ADJ/amod/> player/NOUN/ROOT/^ midfielder/NOUN/appos/< Y/PROPN/conj/<
I1266185452,"In his spare time, Lance is a mediocre softball player, a better soccer midfielder and a great little league baseball and basketball coach to son, Blaze.",baseball,softball,NONE,0.6,X/ADJ/amod/> player/NOUN/ROOT/^ midfielder/NOUN/appos/< league/NOUN/compound/V Y/PROPN/conj/<
D537139168,"CR 's latest survey shows 69% of 2011 models sold by GM 's four brands - Buick , Cadillac , Chevrolet , GMC - now have predicted reliability rates of average or better, up from 43% a year ago.",Cadillac,Buick,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
N2120514181,Ruby is simply a better language than JavaScript will ever become.,Ruby,JavaScript,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ language/NOUN/attr/< than/ADP/prep/< Y/PROPN/pobj/<
M2088770682,"Remember that most people DON'T go to harvard or stanford, and they still lead decent lives.",harvard,stanford,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
M2088770682,"Remember that most people DON'T go to harvard or stanford, and they still lead decent lives.",harvard,stanford,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
J1445055949,"It's easy to feel poorer right now, with the cost of bread, meat, and other food staples 50 percent higher than a year ago - meaning burgers instead of steak for some families and meals skipped altogether in other households.",bread,steak,NONE,0.6,X/PROPN/ROOT/^ Y/PROPN/pobj/<
J1445055949,"It's easy to feel poorer right now, with the cost of bread, meat, and other food staples 50 percent higher than a year ago - meaning burgers instead of steak for some families and meals skipped altogether in other households.",bread,steak,NONE,0.6,X/PROPN/ROOT/^ meat/NOUN/conj/V Y/PROPN/pobj/<
J1445055949,"It's easy to feel poorer right now, with the cost of bread, meat, and other food staples 50 percent higher than a year ago - meaning burgers instead of steak for some families and meals skipped altogether in other households.",bread,steak,NONE,0.6,X/PROPN/ROOT/^ high/ADJ/amod/V Y/PROPN/pobj/<
E696296872,Far better to go w/ a content provider like espn/fox/NBC/CBS/other.,fox,espn,NONE,1.0,NOPATH
L1825695758,"Not a worthy Brand.... atleast Nokia , HTC, Samsung, LG, they are better...",Nokia,Samsung,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1825695758,"Not a worthy Brand.... atleast Nokia , HTC, Samsung, LG, they are better...",Nokia,Samsung,NONE,0.8,X/PROPN/ROOT/^ htc/PROPN/conj/V Y/PROPN/conj/<
L1910169537,"Only georgia, Nevada, and michigan did worse on the 10-year measure.",georgia,michigan,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1910169537,"Only georgia, Nevada, and michigan did worse on the 10-year measure.",georgia,michigan,NONE,1.0,X/PROPN/ROOT/^ nevada/PROPN/npadvmod/V Y/PROPN/conj/<
L1910169537,"Only georgia, Nevada, and michigan did worse on the 10-year measure.",georgia,michigan,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
K1716899762,"milk, juice and soda make it ten times worse.""",milk,juice,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1809894960,"No buyers remorse, up until 5 years ago, been a long time Ford guy... just seem to have better luck with, dare I say it, toyota and Honda.",Ford,Honda,WORSE,0.4,X/ADJ/amod/> seem/VERB/ROOT/^ toyota/NOUN/conj/< Y/PROPN/conj/<
I1356468014,Is there any way I can just get 2.6.5 on there in a slightly easier way than this so I can get my USB-Ethernet NIC working??,USB,Ethernet,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
B271039073,and Oracle MySQL 5.1.69,Oracle,MySQL,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
I1375229922,"I tend to like using the UNIX tools like cut, Sed and AWK better as well because I'm much more familiar with them.",Sed,AWK,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1375229922,"I tend to like using the UNIX tools like cut, Sed and AWK better as well because I'm much more familiar with them.",Sed,AWK,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
L1813308082,Nokia had simply out-innovated Motorola.,Nokia,Motorola,NONE,0.8,X/PROPN/nsubj/> innovate/VERB/ROOT/^ Y/PROPN/dobj/<
E563969941,"Dell chose to base vWorkspace on Microsoft Hyper-V rather than on a VMware hypervisor because Hyper-V allowed for a better virtual machine density, the vendor said.",Microsoft,Dell,NONE,1.0,X/PROPN/nsubj/> choose/VERB/ROOT/^ base/VERB/xcomp/< on/ADP/prep/< Y/PROPN/pobj/<
J1536882501,"I would say MySQL is better, but if your application doesn't involve much of write operations (since its a home project) you can consider using SQLite.",MySQL,SQLite,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ consider/VERB/conj/< use/VERB/xcomp/< Y/PROPN/dobj/<
M1942568592,"Other vendors mentioned in the report are Alcatel-Lucent SA, Avaya Inc., Brocade Communications Systems Inc., Dell Inc. (Force 10), Enterasys Networks Inc., Extreme Networks Inc., Huawei Technologies Co. Ltd., and Oracle Corp. (Xsigo Systems).",Avaya,Huawei,NONE,1.0,X/PROPN/compound/> inc./PROPN/ROOT/^ inc./PROPN/conj/< inc./PROPN/conj/< inc./PROPN/conj/< inc./PROPN/conj/< Y/PROPN/appos/<
G923946483,"He takes the next step and looks at how to avoid ""impure"" functional testing and only then starts talking about switching between database types (SQLite vs MySQL) for better performance measurements.",MySQL,SQLite,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
G923946483,"He takes the next step and looks at how to avoid ""impure"" functional testing and only then starts talking about switching between database types (SQLite vs MySQL) for better performance measurements.",MySQL,SQLite,NONE,1.0,X/PROPN/ROOT/^ vs/ADP/prep/V Y/PROPN/pobj/<
Q2724852102,The street map of Kingston QLD Australia that is located below is provided by Google Maps.,Google,Kingston,NONE,1.0,X/PROPN/compound/> provide/VERB/ROOT/^ Y/PROPN/pobj/<
I1404834766,It is cooler now to coach women's basketball or women's lacrosse or women's soccer or women's softball than it has ever been.,basketball,softball,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1404834766,It is cooler now to coach women's basketball or women's lacrosse or women's soccer or women's softball than it has ever been.,basketball,softball,NONE,0.8,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
I1404834766,It is cooler now to coach women's basketball or women's lacrosse or women's soccer or women's softball than it has ever been.,basketball,softball,NONE,0.8,X/PROPN/ROOT/^ lacrosse/NOUN/conj/V Y/PROPN/conj/<
I1404834766,It is cooler now to coach women's basketball or women's lacrosse or women's soccer or women's softball than it has ever been.,basketball,softball,NONE,0.8,X/PROPN/ROOT/^ woman/NOUN/poss/V Y/PROPN/conj/<
A151621104,Advil Aleve Bayer Aspirin Ecotrin Excedrin Motrin,Advil,Motrin,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
A151621104,Advil Aleve Bayer Aspirin Ecotrin Excedrin Motrin,Advil,Motrin,NONE,1.0,X/PROPN/compound/> aleve/PROPN/compound/V Y/PROPN/ROOT/^
A151621104,Advil Aleve Bayer Aspirin Ecotrin Excedrin Motrin,Advil,Motrin,NONE,1.0,X/PROPN/compound/> bayer/PROPN/compound/V Y/PROPN/ROOT/^
A151621104,Advil Aleve Bayer Aspirin Ecotrin Excedrin Motrin,Advil,Motrin,NONE,1.0,X/PROPN/compound/> ecotrin/PROPN/compound/V Y/PROPN/ROOT/^
A151621104,Advil Aleve Bayer Aspirin Ecotrin Excedrin Motrin,Advil,Motrin,NONE,1.0,X/PROPN/compound/> excedrin/PROPN/compound/V Y/PROPN/ROOT/^
I1282132344,"In places like Virginia, Colorado, Ohio, missouri, North carolina, and Florida he will need to actually be a much better President and politician as he has hitherto been.",carolina,missouri,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1282132344,"In places like Virginia, Colorado, Ohio, missouri, North carolina, and Florida he will need to actually be a much better President and politician as he has hitherto been.",carolina,missouri,NONE,1.0,X/PROPN/ROOT/^ north/PROPN/compound/V Y/PROPN/conj/<
J1448151103,"It's far worse with hockey and football, however.",football,hockey,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1448151103,"It's far worse with hockey and football, however.",football,hockey,NONE,0.8,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
F806321986,Get a superior computing performance with the 1.6 GHz Intel Core i5 processor of the Apple MacBook Air laptop.,Apple,Intel,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
F806321986,Get a superior computing performance with the 1.6 GHz Intel Core i5 processor of the Apple MacBook Air laptop.,Apple,Intel,NONE,1.0,X/PROPN/ROOT/^ processor/NOUN/dobj/V Y/PROPN/pobj/<
F806321986,Get a superior computing performance with the 1.6 GHz Intel Core i5 processor of the Apple MacBook Air laptop.,Apple,Intel,NONE,1.0,X/PROPN/ROOT/^ the/DET/det/V Y/PROPN/pobj/<
B249947635,And definitely don't tell me your CDs sound better when you paint the circumferential edge green with a felt pen.,paint,pen,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/pobj/<
B249947635,And definitely don't tell me your CDs sound better when you paint the circumferential edge green with a felt pen.,paint,pen,NONE,0.8,X/PROPN/ROOT/^ green/NOUN/dobj/V Y/PROPN/pobj/<
B249947635,And definitely don't tell me your CDs sound better when you paint the circumferential edge green with a felt pen.,paint,pen,NONE,0.8,X/PROPN/ROOT/^ felt/NOUN/compound/V Y/PROPN/pobj/<
G935169944,"Hewitt, better known as ""Rip,"" attended Baltimore Polytechnic Institute where he won letters and was an outstanding athlete in football, ice hockey and lacrosse.",football,lacrosse,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
G935169944,"Hewitt, better known as ""Rip,"" attended Baltimore Polytechnic Institute where he won letters and was an outstanding athlete in football, ice hockey and lacrosse.",football,lacrosse,NONE,1.0,X/PROPN/ROOT/^ hockey/NOUN/conj/V Y/PROPN/conj/<
I1327529771,I own a decent priced Onkyo A/V Stereo Receiver that's compatible with the company's UBT-1 Bluetooth USB adapter  ( $50 on Amazon ).,USB,Bluetooth,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
