_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,please_select_how_object_a_and_object_b_compare_in_the_sentence_above,label,please_select_how_object_a_and_object_b_compare_in_the_sentence_above_gold,sentence
1444891744,11/9/2017 15:43:13,false,3014438422,,11/9/2017 15:40:15,false,neodev,1.0,43931724,PHL,F2,Quezon City,112.201.93.60,NO_COMP,NO_COMP,,"Sitting down with another programming language for a while can open your mind up to other ways of solving problems, and I think I became a better OBJECT_A programmer after spending time in OBJECT_B land."
1444891745,11/9/2017 15:43:31,false,3014439842,,11/9/2017 15:42:28,false,neodev,0.7778,43447518,COL,34,Bogotá,181.56.80.207,UNCLEAR,NO_COMP,,"I think this is very accurate because I see most people that complain against PHP, they are usually somebody that has an agenda to favor some other language... can be OBJECT_A or OBJECT_B."
1444891745,11/9/2017 15:44:12,false,3014443153,,11/9/2017 15:42:28,false,neodev,0.875,33664760,VEN,13,Barquisimeto,190.142.84.66,NO_COMP,NO_COMP,,"I think this is very accurate because I see most people that complain against PHP, they are usually somebody that has an agenda to favor some other language... can be OBJECT_A or OBJECT_B."
1444891745,11/9/2017 16:14:53,false,3014591497,,11/9/2017 16:12:42,false,elite,0.8571,33102233,VNM,20,Ho Chi Minh City,115.77.220.177,UNCLEAR,NO_COMP,,"I think this is very accurate because I see most people that complain against PHP, they are usually somebody that has an agenda to favor some other language... can be OBJECT_A or OBJECT_B."
1444891746,11/9/2017 15:40:19,false,3014423877,,11/9/2017 15:38:49,false,clixsense,0.9091,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,UNCLEAR,NO_COMP,,"OBJECT_A is like perl and OBJECT_B, only better, and it is required to run this software."
1444891746,11/9/2017 15:40:38,false,3014425441,,11/9/2017 15:38:40,false,neodev,1.0,43531815,CHL,12,Santiago,181.160.148.130,WORSE,NO_COMP,,"OBJECT_A is like perl and OBJECT_B, only better, and it is required to run this software."
1444891746,11/9/2017 15:41:52,false,3014431168,,11/9/2017 15:38:49,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,WORSE,NO_COMP,,"OBJECT_A is like perl and OBJECT_B, only better, and it is required to run this software."
1444891747,11/9/2017 15:41:46,false,3014430649,,11/9/2017 15:40:52,false,neodev,0.8,43606451,VEN,11,Punto Fijo,200.82.148.115,UNCLEAR,UNCLEAR,,OBJECT_A and OBJECT_B are even worse than Java performance wise.
1444891747,11/9/2017 15:41:57,false,3014431682,,11/9/2017 15:40:53,false,neodev,1.0,20306047,GBR,C3,Ely,89.240.36.160,NO_COMP,UNCLEAR,,OBJECT_A and OBJECT_B are even worse than Java performance wise.
1444891747,11/9/2017 15:44:00,false,3014442166,,11/9/2017 15:41:14,false,clixsense,0.7143,40667297,UKR,"","",5.153.132.82,NO_COMP,UNCLEAR,,OBJECT_A and OBJECT_B are even worse than Java performance wise.
1444891747,11/9/2017 15:47:28,false,3014460738,,11/9/2017 15:45:32,false,clixsense,0.8333,28173416,BRA,27,Sao Paulo,179.54.161.146,NO_COMP,UNCLEAR,,OBJECT_A and OBJECT_B are even worse than Java performance wise.
1444891748,11/9/2017 15:40:19,false,3014423884,,11/9/2017 15:38:49,false,clixsense,0.9091,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,UNCLEAR,NO_COMP,,I wonder if they didn't compare themselves to OBJECT_A or OBJECT_B because they couldn't contrive examples that produce huge LOC differences?
1444891748,11/9/2017 15:40:38,false,3014425426,,11/9/2017 15:38:40,false,neodev,1.0,43531815,CHL,12,Santiago,181.160.148.130,UNCLEAR,NO_COMP,,I wonder if they didn't compare themselves to OBJECT_A or OBJECT_B because they couldn't contrive examples that produce huge LOC differences?
1444891748,11/9/2017 15:41:52,false,3014431162,,11/9/2017 15:38:49,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,UNCLEAR,NO_COMP,,I wonder if they didn't compare themselves to OBJECT_A or OBJECT_B because they couldn't contrive examples that produce huge LOC differences?
1444891749,11/9/2017 15:45:52,false,3014451644,,11/9/2017 15:45:07,false,neodev,1.0,43889953,VEN,25,Caracas,201.209.232.151,BETTER,BETTER,,"For this reason alone, OBJECT_A is clearly better than OBJECT_B or Perl."
1444891749,11/9/2017 15:45:58,false,3014452372,,11/9/2017 15:45:06,false,clixsense,0.9091,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,BETTER,BETTER,,"For this reason alone, OBJECT_A is clearly better than OBJECT_B or Perl."
1444891749,11/9/2017 15:46:05,false,3014453166,,11/9/2017 15:45:04,false,clixsense,0.875,43773547,TUR,34,Istanbul,176.33.155.192,BETTER,BETTER,,"For this reason alone, OBJECT_A is clearly better than OBJECT_B or Perl."
1444891750,11/9/2017 15:40:19,false,3014423881,,11/9/2017 15:38:49,false,clixsense,0.9091,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,NO_COMP,NO_COMP,,"Anyway, for this book, geany has been used, mainly because it handles both OBJECT_A and OBJECT_B (amongst many others), and is rather lightweight."
1444891750,11/9/2017 15:40:38,false,3014425448,,11/9/2017 15:38:40,false,neodev,1.0,43531815,CHL,12,Santiago,181.160.148.130,UNCLEAR,NO_COMP,,"Anyway, for this book, geany has been used, mainly because it handles both OBJECT_A and OBJECT_B (amongst many others), and is rather lightweight."
1444891750,11/9/2017 15:41:52,false,3014431174,,11/9/2017 15:38:49,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,UNCLEAR,NO_COMP,,"Anyway, for this book, geany has been used, mainly because it handles both OBJECT_A and OBJECT_B (amongst many others), and is rather lightweight."
1444891751,11/9/2017 15:45:00,false,3014447160,,11/9/2017 15:43:29,false,neodev,0.8571,39616594,ALB,"","",46.99.45.163,BETTER,BETTER,,I love the language but I'm considering getting better at OBJECT_A just because OBJECT_B is so slow I feel bad using it for anything serious.
1444891751,11/9/2017 15:45:26,false,3014449418,,11/9/2017 15:44:18,false,neodev,0.8889,43860707,TUR,68,Ankara,78.161.184.112,BETTER,BETTER,,I love the language but I'm considering getting better at OBJECT_A just because OBJECT_B is so slow I feel bad using it for anything serious.
1444891751,11/9/2017 15:45:39,false,3014450568,,11/9/2017 15:45:02,false,clixsense,0.7778,43827456,LKA,36,Colombo,103.21.164.26,BETTER,BETTER,,I love the language but I'm considering getting better at OBJECT_A just because OBJECT_B is so slow I feel bad using it for anything serious.
1444891752,11/9/2017 15:42:55,false,3014436947,,11/9/2017 15:42:00,false,neodev,1.0,20306047,GBR,C3,Ely,89.240.36.160,BETTER,NO_COMP,,"Modern languages like scala, OBJECT_A and maybe OBJECT_B are much better at this."
1444891752,11/9/2017 15:42:59,false,3014437308,,11/9/2017 15:41:55,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,UNCLEAR,NO_COMP,,"Modern languages like scala, OBJECT_A and maybe OBJECT_B are much better at this."
1444891752,11/9/2017 15:45:30,false,3014449735,,11/9/2017 15:42:18,false,neodev,1.0,41595150,VEN,"","",190.76.250.69,UNCLEAR,NO_COMP,,"Modern languages like scala, OBJECT_A and maybe OBJECT_B are much better at this."
1444891753,11/9/2017 15:42:50,false,3014436460,,11/9/2017 15:41:23,false,clixsense,0.9091,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,BETTER,WORSE,,"I usually recommend OBJECT_A over OBJECT_B, as I prefer it, but in this case it may be better, due to everything inherently being an object."
1444891753,11/9/2017 15:42:53,false,3014436709,,11/9/2017 15:41:21,false,neodev,0.8889,43860707,TUR,68,Ankara,78.161.184.112,BETTER,WORSE,,"I usually recommend OBJECT_A over OBJECT_B, as I prefer it, but in this case it may be better, due to everything inherently being an object."
1444891753,11/9/2017 16:12:16,false,3014579423,,11/9/2017 16:11:24,false,neodev,0.8571,42090408,VEN,25,Caracas,190.74.208.125,BETTER,WORSE,,"I usually recommend OBJECT_A over OBJECT_B, as I prefer it, but in this case it may be better, due to everything inherently being an object."
1444891754,11/9/2017 15:46:24,false,3014454882,,11/9/2017 15:45:31,false,neodev,0.8,43606451,VEN,11,Punto Fijo,200.82.148.115,UNCLEAR,NO_COMP,,"It's why I mention OBJECT_A and OBJECT_B, because they've at least heard of them."
1444891754,11/9/2017 15:47:28,false,3014460716,,11/9/2017 15:45:32,false,clixsense,0.8333,28173416,BRA,27,Sao Paulo,179.54.161.146,NO_COMP,NO_COMP,,"It's why I mention OBJECT_A and OBJECT_B, because they've at least heard of them."
1444891754,11/9/2017 15:48:56,false,3014469663,,11/9/2017 15:45:20,false,neodev,1.0,36113457,EGY,11,Cairo,41.237.6.9,NO_COMP,NO_COMP,,"It's why I mention OBJECT_A and OBJECT_B, because they've at least heard of them."
1444891755,11/9/2017 15:43:31,false,3014439825,,11/9/2017 15:42:28,false,neodev,0.7778,43447518,COL,34,Bogotá,181.56.80.207,UNCLEAR,NO_COMP,,And so you have many programmers choosing to use OBJECT_A or OBJECT_B because good libraries exist there for solving modern problems.
1444891755,11/9/2017 15:44:12,false,3014443161,,11/9/2017 15:42:28,false,neodev,0.875,33664760,VEN,13,Barquisimeto,190.142.84.66,NO_COMP,NO_COMP,,And so you have many programmers choosing to use OBJECT_A or OBJECT_B because good libraries exist there for solving modern problems.
1444891755,11/9/2017 16:14:53,false,3014591515,,11/9/2017 16:12:42,false,elite,0.8571,33102233,VNM,20,Ho Chi Minh City,115.77.220.177,NO_COMP,NO_COMP,,And so you have many programmers choosing to use OBJECT_A or OBJECT_B because good libraries exist there for solving modern problems.
1444891756,11/9/2017 15:45:57,false,3014452135,,11/9/2017 15:45:18,false,clixsense,1.0,33526008,MYS,12,Petaling Jaya,118.101.16.92,NO_COMP,UNCLEAR,,"OBJECT_A or OBJECT_B may actually help promote better programming practices, but they aren't as accessible as PHP in terms of examples, online docs and tutorials, and hosting is not as easy."
1444891756,11/9/2017 15:46:24,false,3014454871,,11/9/2017 15:45:31,false,neodev,0.8,43606451,VEN,11,Punto Fijo,200.82.148.115,UNCLEAR,UNCLEAR,,"OBJECT_A or OBJECT_B may actually help promote better programming practices, but they aren't as accessible as PHP in terms of examples, online docs and tutorials, and hosting is not as easy."
1444891756,11/9/2017 15:48:56,false,3014469685,,11/9/2017 15:45:20,false,neodev,1.0,36113457,EGY,11,Cairo,41.237.6.9,NO_COMP,UNCLEAR,,"OBJECT_A or OBJECT_B may actually help promote better programming practices, but they aren't as accessible as PHP in terms of examples, online docs and tutorials, and hosting is not as easy."
1444891757,11/9/2017 15:36:30,false,3014402280,,11/9/2017 15:35:55,false,neodev,0.8333,29042907,ROU,14,Constanta,5.14.66.118,WORSE,WORSE,,OBJECT_A would have also been a good choice but IMO it is an inferior language compared to OBJECT_B.
1444891757,11/9/2017 15:37:21,false,3014407149,,11/9/2017 15:36:19,false,neodev,1.0,43931724,PHL,F2,Quezon City,112.201.93.60,WORSE,WORSE,,OBJECT_A would have also been a good choice but IMO it is an inferior language compared to OBJECT_B.
1444891757,11/9/2017 15:38:38,false,3014415027,,11/9/2017 15:37:09,false,neodev,1.0,43531815,CHL,12,Santiago,181.160.148.130,WORSE,WORSE,,OBJECT_A would have also been a good choice but IMO it is an inferior language compared to OBJECT_B.
1444891757,11/9/2017 15:38:44,false,3014415642,,11/9/2017 15:37:13,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,WORSE,WORSE,,OBJECT_A would have also been a good choice but IMO it is an inferior language compared to OBJECT_B.
1444891758,11/9/2017 15:45:46,false,3014451197,,11/9/2017 15:44:26,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,NO_COMP,NO_COMP,,"Got a good job writing C++? Hopefully you also know some Java, or better yet some OBJECT_A, OBJECT_B or some other higher level scripting language."
1444891758,11/9/2017 15:46:20,false,3014454517,,11/9/2017 15:44:22,false,neodev,0.8571,43698706,VEN,"","",190.202.174.86,UNCLEAR,NO_COMP,,"Got a good job writing C++? Hopefully you also know some Java, or better yet some OBJECT_A, OBJECT_B or some other higher level scripting language."
1444891758,11/9/2017 15:48:03,false,3014464419,,11/9/2017 15:44:04,false,clixsense,0.7143,40667297,UKR,"","",5.153.132.82,NO_COMP,NO_COMP,,"Got a good job writing C++? Hopefully you also know some Java, or better yet some OBJECT_A, OBJECT_B or some other higher level scripting language."
1444891759,11/9/2017 15:41:21,false,3014428478,,11/9/2017 15:40:21,false,clixsense,0.9091,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,WORSE,WORSE,,I'd been kind of hoping Apple would dump AppleScript and switch over to OBJECT_A or (even better) OBJECT_B as the official AppleEvent scripting language [1].
1444891759,11/9/2017 15:42:27,false,3014434337,,11/9/2017 15:40:46,false,neodev,0.7778,43447518,COL,34,Bogotá,181.56.80.207,WORSE,WORSE,,I'd been kind of hoping Apple would dump AppleScript and switch over to OBJECT_A or (even better) OBJECT_B as the official AppleEvent scripting language [1].
1444891759,11/9/2017 15:43:53,false,3014441457,,11/9/2017 15:40:44,false,neodev,0.7143,33056318,VEN,19,Cumaná,190.198.249.24,WORSE,WORSE,,I'd been kind of hoping Apple would dump AppleScript and switch over to OBJECT_A or (even better) OBJECT_B as the official AppleEvent scripting language [1].
1444891759,11/9/2017 15:46:35,false,3014455793,,11/9/2017 15:45:29,false,neodev,0.8889,43860707,TUR,68,Ankara,78.161.184.112,WORSE,WORSE,,I'd been kind of hoping Apple would dump AppleScript and switch over to OBJECT_A or (even better) OBJECT_B as the official AppleEvent scripting language [1].
1444891760,11/9/2017 15:45:02,false,3014447371,,11/9/2017 15:44:21,false,clixsense,0.875,43773547,TUR,34,Istanbul,176.33.155.192,UNCLEAR,NO_COMP,,"I'd go so far as to say OBJECT_A and OBJECT_B aren't either, though both are very powerful and are better suited to some tasks than Java."
1444891760,11/9/2017 15:45:28,false,3014449590,,11/9/2017 15:44:19,false,neodev,0.8333,43745923,IND,16,Pune,106.77.194.191,NO_COMP,NO_COMP,,"I'd go so far as to say OBJECT_A and OBJECT_B aren't either, though both are very powerful and are better suited to some tasks than Java."
1444891760,11/9/2017 15:48:03,false,3014464411,,11/9/2017 15:44:04,false,clixsense,0.7143,40667297,UKR,"","",5.153.132.82,UNCLEAR,NO_COMP,,"I'd go so far as to say OBJECT_A and OBJECT_B aren't either, though both are very powerful and are better suited to some tasks than Java."
1444891761,11/9/2017 15:39:56,false,3014421663,,11/9/2017 15:37:26,false,neodev,1.0,43931724,PHL,F2,Quezon City,112.201.93.60,NO_COMP,NO_COMP,,"Proves Superior to OBJECT_A, OBJECT_B, Perl and Other Dynamic Programming Languages"
1444891761,11/9/2017 16:09:33,false,3014567660,,11/9/2017 16:08:43,false,clixsense,1.0,40846833,SRB,00,Belgrade,79.101.222.173,NO_COMP,NO_COMP,,"Proves Superior to OBJECT_A, OBJECT_B, Perl and Other Dynamic Programming Languages"
1444891761,11/9/2017 16:11:50,false,3014577520,,11/9/2017 16:07:25,false,elite,0.8571,33102233,VNM,20,Ho Chi Minh City,115.77.220.177,NO_COMP,NO_COMP,,"Proves Superior to OBJECT_A, OBJECT_B, Perl and Other Dynamic Programming Languages"
1444891762,11/9/2017 15:40:19,false,3014423893,,11/9/2017 15:38:49,false,clixsense,0.9091,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,NO_COMP,NO_COMP,,"I'm a huge OBJECT_A/Django & OBJECT_B/Rails fan, but I will never stop using PHP because it is so broadly accepted and supported."
1444891762,11/9/2017 15:40:38,false,3014425459,,11/9/2017 15:38:40,false,neodev,1.0,43531815,CHL,12,Santiago,181.160.148.130,UNCLEAR,NO_COMP,,"I'm a huge OBJECT_A/Django & OBJECT_B/Rails fan, but I will never stop using PHP because it is so broadly accepted and supported."
1444891762,11/9/2017 15:41:52,false,3014431165,,11/9/2017 15:38:49,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,UNCLEAR,NO_COMP,,"I'm a huge OBJECT_A/Django & OBJECT_B/Rails fan, but I will never stop using PHP because it is so broadly accepted and supported."
1444891763,11/9/2017 15:41:49,false,3014430935,,11/9/2017 15:40:40,false,neodev,1.0,43531815,CHL,12,Santiago,181.160.148.130,NO_COMP,NO_COMP,,"OBJECT_A and OBJECT_B support features of orthogonality, maintainability, etc. even better, in many respects."
1444891763,11/9/2017 15:42:05,false,3014432447,,11/9/2017 15:40:19,false,neodev,0.875,33664760,VEN,13,Barquisimeto,190.142.84.66,NO_COMP,NO_COMP,,"OBJECT_A and OBJECT_B support features of orthogonality, maintainability, etc. even better, in many respects."
1444891763,11/9/2017 15:43:13,false,3014438430,,11/9/2017 15:40:15,false,neodev,1.0,43931724,PHL,F2,Quezon City,112.201.93.60,NO_COMP,NO_COMP,,"OBJECT_A and OBJECT_B support features of orthogonality, maintainability, etc. even better, in many respects."
1444891764,11/9/2017 15:45:04,false,3014447487,,11/9/2017 15:44:03,false,clixsense,0.9091,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,NO_COMP,UNCLEAR,,"Your argument of awk being the ""underlanguage"" and not suitable for the job because you think that only Perl/OBJECT_A/OBJECT_B can do the job is flawed and weak."
1444891764,11/9/2017 15:47:23,false,3014460144,,11/9/2017 15:44:13,false,neodev,0.875,33664760,VEN,13,Barquisimeto,190.142.84.66,NO_COMP,UNCLEAR,,"Your argument of awk being the ""underlanguage"" and not suitable for the job because you think that only Perl/OBJECT_A/OBJECT_B can do the job is flawed and weak."
1444891764,11/9/2017 15:49:55,false,3014474561,,11/9/2017 15:43:55,false,neodev,0.7143,33056318,VEN,19,Cumaná,190.198.249.24,NO_COMP,UNCLEAR,,"Your argument of awk being the ""underlanguage"" and not suitable for the job because you think that only Perl/OBJECT_A/OBJECT_B can do the job is flawed and weak."
1444891765,11/9/2017 15:36:30,false,3014402294,,11/9/2017 15:35:55,false,neodev,0.8333,29042907,ROU,14,Constanta,5.14.66.118,BETTER,BETTER,,"OBJECT_A has RDoc , and it looks better than anything I've seen in OBJECT_B."
1444891765,11/9/2017 15:37:21,false,3014407151,,11/9/2017 15:36:19,false,neodev,1.0,43931724,PHL,F2,Quezon City,112.201.93.60,BETTER,BETTER,,"OBJECT_A has RDoc , and it looks better than anything I've seen in OBJECT_B."
1444891765,11/9/2017 15:38:38,false,3014415000,,11/9/2017 15:37:09,false,neodev,1.0,43531815,CHL,12,Santiago,181.160.148.130,BETTER,BETTER,,"OBJECT_A has RDoc , and it looks better than anything I've seen in OBJECT_B."
1444891765,11/9/2017 15:38:44,false,3014415629,,11/9/2017 15:37:13,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,BETTER,BETTER,,"OBJECT_A has RDoc , and it looks better than anything I've seen in OBJECT_B."
1444891766,11/9/2017 15:46:24,false,3014454887,,11/9/2017 15:45:31,false,neodev,0.8,43606451,VEN,11,Punto Fijo,200.82.148.115,UNCLEAR,NO_COMP,,"You might be better served learning a language like Objective-C, OBJECT_A, OBJECT_B or even Unix shell-scripting, which are more useful for creating useful code on modern computer systems."
1444891766,11/9/2017 15:47:28,false,3014460733,,11/9/2017 15:45:32,false,clixsense,0.8333,28173416,BRA,27,Sao Paulo,179.54.161.146,NO_COMP,NO_COMP,,"You might be better served learning a language like Objective-C, OBJECT_A, OBJECT_B or even Unix shell-scripting, which are more useful for creating useful code on modern computer systems."
1444891766,11/9/2017 15:48:56,false,3014469674,,11/9/2017 15:45:20,false,neodev,1.0,36113457,EGY,11,Cairo,41.237.6.9,NO_COMP,NO_COMP,,"You might be better served learning a language like Objective-C, OBJECT_A, OBJECT_B or even Unix shell-scripting, which are more useful for creating useful code on modern computer systems."
1444891767,11/9/2017 15:45:46,false,3014451219,,11/9/2017 15:44:26,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,BETTER,UNCLEAR,,Any sources that discuss the pros and cons of each or why it would be better to do X in OBJECT_A rather than OBJECT_B?
1444891767,11/9/2017 15:46:20,false,3014454530,,11/9/2017 15:44:22,false,neodev,0.8571,43698706,VEN,"","",190.202.174.86,UNCLEAR,UNCLEAR,,Any sources that discuss the pros and cons of each or why it would be better to do X in OBJECT_A rather than OBJECT_B?
1444891767,11/9/2017 15:48:03,false,3014464405,,11/9/2017 15:44:04,false,clixsense,0.7143,40667297,UKR,"","",5.153.132.82,BETTER,UNCLEAR,,Any sources that discuss the pros and cons of each or why it would be better to do X in OBJECT_A rather than OBJECT_B?
1444891768,11/9/2017 15:43:37,false,3014440258,,11/9/2017 15:42:57,false,neodev,1.0,20306047,GBR,C3,Ely,89.240.36.160,NO_COMP,NO_COMP,,"Perl isn't dying because the competition, namely OBJECT_A and OBJECT_B, is itself idiosyncratic, Hyperlogos blogger Martin Espinoza opined."
1444891768,11/9/2017 15:43:39,false,3014440323,,11/9/2017 15:42:52,false,clixsense,0.9091,24002472,ITA,15,Camporotondo Etneo,82.53.44.10,NO_COMP,NO_COMP,,"Perl isn't dying because the competition, namely OBJECT_A and OBJECT_B, is itself idiosyncratic, Hyperlogos blogger Martin Espinoza opined."
1444891768,11/9/2017 15:44:16,false,3014443423,,11/9/2017 15:43:02,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,UNCLEAR,NO_COMP,,"Perl isn't dying because the competition, namely OBJECT_A and OBJECT_B, is itself idiosyncratic, Hyperlogos blogger Martin Espinoza opined."
1444891769,11/9/2017 15:41:46,false,3014430635,,11/9/2017 15:40:52,false,neodev,0.8,43606451,VEN,11,Punto Fijo,200.82.148.115,UNCLEAR,NO_COMP,,Today? You'll build a better app in less time and with fewer people using OBJECT_A with Django or OBJECT_B on Rails.
1444891769,11/9/2017 15:41:57,false,3014431711,,11/9/2017 15:40:53,false,neodev,1.0,20306047,GBR,C3,Ely,89.240.36.160,UNCLEAR,NO_COMP,,Today? You'll build a better app in less time and with fewer people using OBJECT_A with Django or OBJECT_B on Rails.
1444891769,11/9/2017 15:44:00,false,3014442159,,11/9/2017 15:41:14,false,clixsense,0.7143,40667297,UKR,"","",5.153.132.82,NO_COMP,NO_COMP,,Today? You'll build a better app in less time and with fewer people using OBJECT_A with Django or OBJECT_B on Rails.
1444891769,11/9/2017 15:46:35,false,3014455760,,11/9/2017 15:45:29,false,neodev,0.8889,43860707,TUR,68,Ankara,78.161.184.112,UNCLEAR,NO_COMP,,Today? You'll build a better app in less time and with fewer people using OBJECT_A with Django or OBJECT_B on Rails.
1444891770,11/9/2017 15:44:59,false,3014447139,,11/9/2017 15:44:04,false,clixsense,0.7778,43827456,LKA,36,Colombo,103.21.164.26,BETTER,BETTER,,One of them ( Jan rather than Andrzej ) was of the opinion that OBJECT_A was more object oriented than OBJECT_B because you are able tack methods onto the built-in classes.
1444891770,11/9/2017 15:45:02,false,3014447353,,11/9/2017 15:44:21,false,clixsense,0.875,43773547,TUR,34,Istanbul,176.33.155.192,BETTER,BETTER,,One of them ( Jan rather than Andrzej ) was of the opinion that OBJECT_A was more object oriented than OBJECT_B because you are able tack methods onto the built-in classes.
1444891770,11/9/2017 15:45:28,false,3014449583,,11/9/2017 15:44:19,false,neodev,0.8333,43745923,IND,16,Pune,106.77.194.191,BETTER,BETTER,,One of them ( Jan rather than Andrzej ) was of the opinion that OBJECT_A was more object oriented than OBJECT_B because you are able tack methods onto the built-in classes.
1444891771,11/9/2017 15:44:59,false,3014447142,,11/9/2017 15:44:04,false,clixsense,0.7778,43827456,LKA,36,Colombo,103.21.164.26,NO_COMP,NO_COMP,,"OBJECT_A, OBJECT_B, WordPress, and the old standard OpenOffice (in a freshly minted version 4) are better and stronger than ever."
1444891771,11/9/2017 15:45:02,false,3014447363,,11/9/2017 15:44:21,false,clixsense,0.875,43773547,TUR,34,Istanbul,176.33.155.192,UNCLEAR,NO_COMP,,"OBJECT_A, OBJECT_B, WordPress, and the old standard OpenOffice (in a freshly minted version 4) are better and stronger than ever."
1444891771,11/9/2017 15:45:28,false,3014449596,,11/9/2017 15:44:19,false,neodev,0.8333,43745923,IND,16,Pune,106.77.194.191,NO_COMP,NO_COMP,,"OBJECT_A, OBJECT_B, WordPress, and the old standard OpenOffice (in a freshly minted version 4) are better and stronger than ever."
1444891772,11/9/2017 15:44:00,false,3014442232,,11/9/2017 15:43:19,false,clixsense,0.7778,43827456,LKA,36,Colombo,103.21.164.26,BETTER,BETTER,,OBJECT_A has better support for such declarative styles and I am glad the core OBJECT_B language is not going down that route.
1444891772,11/9/2017 15:44:13,false,3014443240,,11/9/2017 15:43:17,false,neodev,1.0,43931724,PHL,F2,Quezon City,112.201.93.60,NO_COMP,BETTER,,OBJECT_A has better support for such declarative styles and I am glad the core OBJECT_B language is not going down that route.
1444891772,11/9/2017 15:44:27,false,3014444322,,11/9/2017 15:43:20,false,neodev,0.8,43606451,VEN,11,Punto Fijo,200.82.148.115,BETTER,BETTER,,OBJECT_A has better support for such declarative styles and I am glad the core OBJECT_B language is not going down that route.
1444891773,11/9/2017 15:36:17,false,3014400988,,11/9/2017 15:35:16,false,neodev,1.0,43931724,PHL,F2,Quezon City,112.201.93.60,BETTER,BETTER,,"Mainly because OBJECT_A is used in considerably more non-web applications than OBJECT_B, which makes your skills more portable (and you more employable)."
1444891773,11/9/2017 15:36:59,false,3014405091,,11/9/2017 15:35:19,false,neodev,1.0,43531815,CHL,12,Santiago,181.160.148.130,BETTER,BETTER,,"Mainly because OBJECT_A is used in considerably more non-web applications than OBJECT_B, which makes your skills more portable (and you more employable)."
1444891773,11/9/2017 15:37:11,false,3014406312,,11/9/2017 15:35:51,false,neodev,0.9091,43777305,EGY,06,Alexandria,156.212.235.221,BETTER,BETTER,,"Mainly because OBJECT_A is used in considerably more non-web applications than OBJECT_B, which makes your skills more portable (and you more employable)."
1444891774,11/9/2017 15:43:38,false,3014440299,,11/9/2017 15:42:21,false,clixsense,1.0,43758573,ITA,07,Guidonia,185.82.113.70,NO_COMP,NO_COMP,,"This is one area where MySQL Cookbook really shines, because it contains a large amount of sample code in Perl, PHP, OBJECT_A, Java, and even OBJECT_B."
1444891774,11/9/2017 15:44:20,false,3014443720,,11/9/2017 15:42:25,false,neodev,0.8571,43698706,VEN,"","",190.202.174.86,NO_COMP,NO_COMP,,"This is one area where MySQL Cookbook really shines, because it contains a large amount of sample code in Perl, PHP, OBJECT_A, Java, and even OBJECT_B."
1444891774,11/9/2017 16:15:39,false,3014594948,,11/9/2017 16:12:35,false,neodev,0.8333,40564534,MKD,41,Skopje,88.85.116.41,UNCLEAR,NO_COMP,,"This is one area where MySQL Cookbook really shines, because it contains a large amount of sample code in Perl, PHP, OBJECT_A, Java, and even OBJECT_B."
1444891775,11/9/2017 15:44:00,false,3014442251,,11/9/2017 15:43:19,false,clixsense,0.7778,43827456,LKA,36,Colombo,103.21.164.26,NO_COMP,NO_COMP,,I use OBJECT_A and OBJECT_B heavily because it's easy for other people to understand and I can quickly do a task in them.
1444891775,11/9/2017 15:44:13,false,3014443236,,11/9/2017 15:43:17,false,neodev,1.0,43931724,PHL,F2,Quezon City,112.201.93.60,NO_COMP,NO_COMP,,I use OBJECT_A and OBJECT_B heavily because it's easy for other people to understand and I can quickly do a task in them.
1444891775,11/9/2017 15:44:27,false,3014444333,,11/9/2017 15:43:20,false,neodev,0.8,43606451,VEN,11,Punto Fijo,200.82.148.115,UNCLEAR,NO_COMP,,I use OBJECT_A and OBJECT_B heavily because it's easy for other people to understand and I can quickly do a task in them.
1444891776,11/9/2017 15:45:47,false,3014451299,,11/9/2017 15:44:48,false,neodev,1.0,20306047,GBR,C3,Ely,89.240.36.160,UNCLEAR,NO_COMP,,I take your word that Perl/OBJECT_A/OBJECT_B/LISP/whatever is much superior.
1444891776,11/9/2017 15:46:12,false,3014453801,,11/9/2017 15:44:58,false,neodev,0.8333,41841779,VEN,13,Barquisimeto,200.84.31.235,UNCLEAR,NO_COMP,,I take your word that Perl/OBJECT_A/OBJECT_B/LISP/whatever is much superior.
