name,source,type
Dove Spa,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Dusch Das – shower gels and deodorants (Germany),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Elidor – hair care (Turkey),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
"Eskinol – women's facial care (Philippines, acquired from Sara Lee in 2010)",https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
"Fair & Lovely – skin lightening product (available in India, Malaysia, Indonesia, Singapore, Brunei and Timor Leste)",https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
FDS – skin care range,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Gessy (Brazil) – soap,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Glorix (Netherlands),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Impulse – deodorant and body spray,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Ioma – premium skin care range,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Lakmé – cosmetics,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Lever 2000 – soap,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Lifebuoy – soap (discontinued in the Philippines in 2008),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Linic – dandruff shampoo (Portugal),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
"Lux – women's soap, shower gel, and lotions (Caress in the United States)",https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Lynx – men's deodorant,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Lysoform – home care (Italy),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
"The Master – men's facial care (Philippines, acquired from Sara Lee in 2010)",https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Matey – children's bubble bath,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Mentadent – toothpaste[7][8] (except for North America),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Noxzema – skin care range,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
"Omo (South Africa, Norway, Brazil and Chile) – laundry detergent",https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Pears Transparent Soap,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Pepsodent – dental (outside of the United States) (P/S in Vietnam),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
"Persil (Malaysia, Singapore, Ireland, United Kingdom, France, New Zealand) (OMO in Vietnam)",https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Pond's,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Prodent – toothpaste,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Quix – dishwashing liquid (Chile),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Q-Tips – cotton swabs,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Radox – shower gels and bubble bath,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
"Rexona – deodorant (Latin America, Europe [except UK and Ireland], Asia [except India and Japan], Australia and New Zealand; known in Japan as Rexena)",https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Rinso (except the United States),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Robijn – softener,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Seventh Generation – home and personal care products including bobble,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Sedal – shampoo and conditioner (Spanish-speaking Latin American countries; known in Brazil as Seda),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
SR – toothpaste,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
St Ives – hand and body care,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Suave,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
"Sunsilk (Sedal in Spanish-speaking Latin American countries, Seda in Brazil) – shampoo and conditioner",https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Swan Soap (defunct),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Thermasilk – shampoo and conditioner,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Tholl – skin care,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
TIGI – shampoo and conditioner for hair salons[9][10],https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Timotei – shampoo and conditioner,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Toni & Guy – hair care range,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
"TRESemmé – hair care range (Argentina, Australia, Brazil, Canada, Chile, Denmark, Finland, India, Indonesia, Mexico, Norway, New Zealand, Philippines, South Africa, Spain, Sweden, Thailand, United Kingdom and United States)",https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Ultrex – dandruff shampoo (Greece),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Vibrance – shampoo and conditioner,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
"Vim (Bangladesh, Canada, India, Pakistan)",https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Vinólia – soap (Brazil),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Viso – laundry detergent (Vietnam and Indonesia),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
VO5 – hair care/styling (except the United States),https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Xedex,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
zendium – toothpaste,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Zhonghua – toothpaste,https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
Zwitsal – baby care range (Netherlands and Indonesia)[11],https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
"Unilever Professional, – professional markets (home and personal care)",https://en.wikipedia.org/wiki/List_of_Unilever_brands,Home / Personal Care
2wink,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
AgonSwim,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Andrew Christian,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
ASICS,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
aussieBum,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Baci Lingerie,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Bare Necessities,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Billabong,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Björn Borg,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Bravissimo,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Catalina Swimwear,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Curvy Kate,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Dolfin Swimwear,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Funkita,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Funky Trunks,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Gottex,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Grand Sport Group,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
H&M,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Head,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Hurley International,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Island Company,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Jantzen,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Jolidon,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Kanvas by Katin,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Keel,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
La Perla,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Mambo Graphics,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Melissa Odabash,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Mizuno Corporation,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
O'Neill,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Onia,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Oxbow,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Panos Emporio,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Patagonia,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Ron Jon,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Roxy,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
RVCA,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Seafolly,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Speedo International Limited,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Splash About International,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Tori Richard,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Triumph International,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
"Tyr Sport, Inc.",https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Venus Swimwear,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Victoria's Secret,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Vilebrequin,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Volcom,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Watersun Swimwear,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Wicked Weasel,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
XTG Extreme Game,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Yandy.com,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Zoggs,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Zoke,https://en.wikipedia.org/wiki/List_of_swimwear_brands,Fashion
Airfix,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Atlantic (company),https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Aurora Plastics Corporation,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Barclay,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Benbros,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Bergen Toy & Novelty Co. or Beton [1],https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
CBG Mignot,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Chialu,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Deetail – A Britains brand.,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Dulcop,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Durso,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Elastolin,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Ideal Toy Company,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Jack Scruby,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
John Hill & Company,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Kienel,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Leyla,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Lineol,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Lone Star Toys,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Louis Marx and Company,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Manoil,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Multiple Plastics Corporation (MPC),https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Osul,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Quiralu,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Revell,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Tamiya,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Testor's,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Timpo Toys,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Timmee,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Toysmith,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Universal Plastics,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Vertunni,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
Wend-Al,https://en.wikipedia.org/wiki/List_of_toy_soldiers_brands,Toys
4FRNT,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Armada skis,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Black Diamond Equipment,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Dynastar,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
K2,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Kneissl,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Liberty Skis,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Line Skis,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Madshus,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Moment Skis,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Olin,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Peltonen,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Rønning Treski,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Rossignol,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Voit,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Völkl,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Black Diamond Equipment,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
K2,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Nordica,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Rosemount,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
Tecnica,https://en.wikipedia.org/wiki/List_of_ski_brands,Sports
"Bernina International – a privately owned international manufacturer of sewing and embroidery systems. The company was founded in 1893 in Steckborn, Switzerland, by a Swiss inventor Fritz Gegauf.",https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Brother Industries [3],https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Davis Sewing Machine Company,https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
"Elna – a Swiss company which mass-produces sewing machines.[4][5][6][7] Elna began operations in the 1940s.[5] In the late 1940s and 1950s, an increased demand for sewing machines in the United States transpired, and Elna machines were imported into the U.S., as well as other sewing machines from companies in Germany, Italy, Switzerland and Sweden.[8]",https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Feiyue Group,https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Janome,https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
"Jennie June – was manufactured by the June Manufacturing Company, which was founded in 1879",https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Jones Sewing Machine Company,https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Juki,https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
"Kimball and Morton of Glasgow – a former manufacturer of domestic and industrial sewing machines based in Glasgow, Scotland that was active between 1867 and 1955.[9]",https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Leader Sewing Machine,https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Merrow Sewing Machine Company,https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
"National Sewing Machine Company – a former Belvidere, Illinois-based manufacturer founded in the late 19th century, it manufactured sewing machines and other products.",https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Pfaff,https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Sewmor,https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
"Singer Corporation – an American manufacturer of sewing machines, first established as I. M. Singer & Co. in 1851 by Isaac Merritt Singer with New York lawyer Edward Clark.",https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
"SVP Worldwide – a private company that designs, manufactures and distributes consumer sewing machines and accessories around the world under the brands Singer, Husqvarna Viking and Pfaff.",https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Tacony Corporation,https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Taft-Peirce Manufacturing Company,https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Tikkakoski,https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Toyota [10],https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
"Union Special – an American industrial sewing machine company based in Huntley, Illinois[11]",https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
VSM Group – formerly named Husqvarna Sewing Machines,https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
White Sewing Machine Company,https://en.wikipedia.org/wiki/List_of_sewing_machine_brands,Home / Personal Care
Naturella,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Tampax,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Ascend,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Aussie haircare (shampoos/conditioners/styling aids),https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Balsam hair coloring,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Braun hair care and grooming products,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Clairol,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Frederic Fekkai,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Herbal Essences,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Head & Shoulders,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Nicky Clarke,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Pantene,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Rejoice,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Sebastian,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Vidal Sassoon,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Align probiotics,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Crest,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Fibresure,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Fixodent,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Metamucil,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Pepto-Bismol,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Prilosec OTC,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Vicks cough and cold products,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Swisse,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Vibovit (children & pregnancy vitamins),https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Febreze,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Flash,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Infacare,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Luvs,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Safeguard,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Viakal,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Vizir,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Swiffer,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Zevo,https://en.wikipedia.org/wiki/List_of_Procter_%26_Gamble_brands,Home / Personal Care
Acamol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Ace +,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Acet,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Acetalgin,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Adol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Aeknil[25],https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Aldolor,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Alvedon,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
APAP,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Apiretal Apiretal Flas,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Atamel,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Atasol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Avcamol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Benuron,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Biogesic,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Biogesic-Kiddielets,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Buscapina,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Calonal,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Calpol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Captin,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Cemol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Coldex,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Coldrex,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Co-Tipol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Cotibin,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Crocin,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Dafalgan,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Daleron,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Dawa ya magi,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Depon,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Dexamol Dexamol Plus,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Dolex,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Dolgesic,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Doliprane,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Dolorol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Dolprone,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
"Duiyixian anjifen pian (Chinese: 对乙酰氨基酚片; literally: ""Paracetamol Tablets"")",https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Efferalgan,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Enelfa,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Europain,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Febrectal,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Febricet,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Febridol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Fensum,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Gelocatil,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Gripin,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Gesic,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Hedex,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Hedanol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Herron,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Influbene,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Kafa,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Kitadol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Lekadol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Lupocet,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Pyrigesic,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Metacin,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Mexalen,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Milidon,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Minoset,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Momentum,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Napa,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
NapaDol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Neo-Kiddielets,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Pain Relief,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Pacol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Pamol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Parol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Panado,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Panadol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Panamax,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Panda,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Panodil,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Paracet,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Paracitol,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Paralen,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
Paramax,https://en.wikipedia.org/wiki/Paracetamol_brand_names,Drugs
