_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,orig__golden,a,b,id,label_gold,label_gold_reason,marker,raw_text,text_html,text_readable,type
1622486952,false,finalized,2,3/10/2018 19:01:51,NONE,1.0,False,Ibuprofen,Advil,A38247033,,,True,"1D Big name in relief /  Advil ™ --- I took a couple of Ibuprofen today after a recalcitrant drill bit made a tree-bracing job harder than I thought it should have been, but I was slow getting to this brand name.","1D Big name in relief /  <span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span> ™ --- I took a couple of <span style=""color: #6CB219; font-weight: bold"">Ibuprofen:[OBJECT_B]</span> today after a recalcitrant drill bit made a tree-bracing job harder than I thought it should have been, but I was slow getting to this brand name.","1D Big name in relief /  *Advil* ™ --- I took a couple of §Ibuprofen$ today after a recalcitrant drill bit made a tree-bracing job harder than I thought it should have been, but I was slow getting to this brand name.",brands
1622486953,false,in progress,1,"",NONE,1.0,False,Samsung,Motorola,K1593294288,,,False,Koodo releases Samsung Intensity & Motorola VE440,"Koodo releases <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> Intensity & <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> VE440",Koodo releases *Samsung* Intensity & §Motorola$ VE440,brands
1622486954,false,finalized,2,3/10/2018 19:03:47,NONE,1.0,False,Microsoft,Google,J1491374068,,,True,It would be an even worse position than dealing with Google/Motorola or Microsoft/Nokia.,"It would be an even worse position than dealing with <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>/Motorola or <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>/Nokia.",It would be an even worse position than dealing with *Google*/Motorola or §Microsoft$/Nokia.,brands
1622486955,false,finalized,2,3/10/2018 19:00:24,NONE,1.0,False,Apple,Intel,F738392012,,,True,"For a superior graphic performance, this Apple 11.6-inch laptop comes integrated with the Intel HD Graphics 3000 processor with 256 MB or 384 MB of DDR3 SDRAM.","For a superior graphic performance, this <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> 11.6-inch laptop comes integrated with the <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> HD Graphics 3000 processor with 256 MB or 384 MB of DDR3 SDRAM.","For a superior graphic performance, this *Apple* 11.6-inch laptop comes integrated with the §Intel$ HD Graphics 3000 processor with 256 MB or 384 MB of DDR3 SDRAM.",brands
1622486956,false,finalized,2,3/10/2018 19:05:17,WORSE,0.5116,False,Nokia,Samsung,I1275196785,,,True,I no more defend that Nokia is superior to Samsung as I did all tese days.,"I no more defend that <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> is superior to <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> as I did all tese days.",I no more defend that *Nokia* is superior to §Samsung$ as I did all tese days.,brands
1622486957,false,finalized,2,3/10/2018 18:53:28,NONE,1.0,False,Ford,Toyota,R2801165373,,,True,They were definately better than Ford and Toyota at styling cars in the 90's.,"They were definately better than <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> at styling cars in the 90's.",They were definately better than *Ford* and §Toyota$ at styling cars in the 90's.,brands
1622486958,false,finalized,2,3/10/2018 18:56:31,NONE,1.0,False,Coca-Cola,Pepsi,B223001672,,,True,"Although companies such as Coca-Cola ( KO ), Pepsi ( PEP ), and Dr Pepper Snapple ( DPS ) are trying to tap into faster growing beverage markets like sports drinks and juices, soda still represents 25% of the U.S. market.","Although companies such as <span style=""color: #9A14B2; font-weight: bold"">Coca-Cola:[OBJECT_A]</span> ( KO ), <span style=""color: #6CB219; font-weight: bold"">Pepsi:[OBJECT_B]</span> ( PEP ), and Dr Pepper Snapple ( DPS ) are trying to tap into faster growing beverage markets like sports drinks and juices, soda still represents 25% of the U.S. market.","Although companies such as *Coca-Cola* ( KO ), §Pepsi$ ( PEP ), and Dr Pepper Snapple ( DPS ) are trying to tap into faster growing beverage markets like sports drinks and juices, soda still represents 25% of the U.S. market.",brands
1622486959,false,finalized,2,3/10/2018 19:04:02,BETTER,0.5013,False,Honda,BMW,C355377593,,,True,"As far as my health care goes, I'd be very happy with a BMW 3-series, though I'll take a good, solid Honda.","As far as my health care goes, I'd be very happy with a <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> 3-series, though I'll take a good, solid <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span>.","As far as my health care goes, I'd be very happy with a *BMW* 3-series, though I'll take a good, solid §Honda$.",brands
1622486960,false,finalized,2,3/10/2018 19:05:34,NONE,1.0,False,Ford,Chrysler,G994929772,,,False,"Hummer, Ford, Lincoln, Statesman, Territory, Chrysler, Mercedes.","Hummer, <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, Lincoln, Statesman, Territory, <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span>, Mercedes.","Hummer, *Ford*, Lincoln, Statesman, Territory, §Chrysler$, Mercedes.",brands
1622486961,false,finalized,2,3/10/2018 18:57:48,NONE,1.0,False,Samsung,Motorola,A44461309,,,False,"2003,Samsung s300,8,4,2,70,32,80,64 2003,Motorola c200,10.5,4.4,2,84,46.2,105.8,92.4","2003,<span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> s300,8,4,2,70,32,80,64 2003,<span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> c200,10.5,4.4,2,84,46.2,105.8,92.4","2003,*Samsung* s300,8,4,2,70,32,80,64 2003,§Motorola$ c200,10.5,4.4,2,84,46.2,105.8,92.4",brands
1622486962,false,in progress,1,"",NONE,1.0,False,Nike,Adidas,E582496369,,,True,Dig a bit more & U'll learn that there are lotsa other brands that is better than those 2. & ask experienced runners & U'll proly find that Nike & Adidas won't be the 1st brands they'd recommend.,"Dig a bit more & U'll learn that there are lotsa other brands that is better than those 2. & ask experienced runners & U'll proly find that <span style=""color: #9A14B2; font-weight: bold"">Nike:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">Adidas:[OBJECT_B]</span> won't be the 1st brands they'd recommend.",Dig a bit more & U'll learn that there are lotsa other brands that is better than those 2. & ask experienced runners & U'll proly find that *Nike* & §Adidas$ won't be the 1st brands they'd recommend.,brands
1622486963,false,finalized,2,3/10/2018 19:03:31,BETTER,0.5116,False,Microsoft,Apple,L1802024893,,,True,N.F.B. has better luck with Apple than Microsoft.,"N.F.B. has better luck with <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> than <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span>.",N.F.B. has better luck with *Apple* than §Microsoft$.,brands
1622486964,false,finalized,2,3/10/2018 18:57:53,NONE,0.544,False,Microsoft,Sony,E722882283,,,True,"first major plus, Nintendo handled the issue faster and better than Sony or Microsoft has for me in the past when my launch systems from them failed.","first major plus, Nintendo handled the issue faster and better than <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> has for me in the past when my launch systems from them failed.","first major plus, Nintendo handled the issue faster and better than *Sony* or §Microsoft$ has for me in the past when my launch systems from them failed.",brands
1622486965,false,finalized,2,3/10/2018 19:03:10,WORSE,0.5147,False,Ford,Nissan,I1291076274,,,True,"Instead of bottom-fishing with lost causes like General Motors ( NYSE: GM     ) or Ford ( NYSE: F     ) , I think you'd be better served kicking the tires on Nissan.","Instead of bottom-fishing with lost causes like General Motors ( NYSE: GM     ) or <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> ( NYSE: F     ) , I think you'd be better served kicking the tires on <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>.","Instead of bottom-fishing with lost causes like General Motors ( NYSE: GM     ) or *Ford* ( NYSE: F     ) , I think you'd be better served kicking the tires on §Nissan$.",brands
1622486966,false,finalized,2,3/10/2018 18:55:03,BETTER,1.0,False,Toyota,BMW,F738994779,,,True,"For BMW money, I really expect them to sell a car that is better than Toyota in every way, not just in the intangibles.","For <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> money, I really expect them to sell a car that is better than <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> in every way, not just in the intangibles.","For *BMW* money, I really expect them to sell a car that is better than §Toyota$ in every way, not just in the intangibles.",brands
1622486967,false,finalized,2,3/10/2018 19:00:09,NONE,0.5191,False,Toyota,BMW,N2111776796,,,True,"Robert Kubica was second fastest in his BMW Sauber, just four-tenths shy of pace-setter Glock while Nico Rosberg posted the third best time just a fraction slower in his Williams Toyota.","Robert Kubica was second fastest in his <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> Sauber, just four-tenths shy of pace-setter Glock while Nico Rosberg posted the third best time just a fraction slower in his Williams <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span>.","Robert Kubica was second fastest in his *BMW* Sauber, just four-tenths shy of pace-setter Glock while Nico Rosberg posted the third best time just a fraction slower in his Williams §Toyota$.",brands
1622486968,false,finalized,2,3/10/2018 19:10:17,WORSE,0.5116,False,IBM,Dell,L1772238207,,,True,"My new Dell M90 (Dual Core 2 @ 2.33Ghz, 2GB RAM, Quadro3500, SATA 7200RPM) running Vista x64 is SLOWER than building the same solution on my IBM/Lenovo T43 (Pentium M @ 1.8Ghz, 2 GB RAM..) running Windows 2003 Server.","My new <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> M90 (Dual Core 2 @ 2.33Ghz, 2GB RAM, Quadro3500, SATA 7200RPM) running Vista x64 is SLOWER than building the same solution on my <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>/Lenovo T43 (Pentium M @ 1.8Ghz, 2 GB RAM..) running Windows 2003 Server.","My new *Dell* M90 (Dual Core 2 @ 2.33Ghz, 2GB RAM, Quadro3500, SATA 7200RPM) running Vista x64 is SLOWER than building the same solution on my §IBM$/Lenovo T43 (Pentium M @ 1.8Ghz, 2 GB RAM..) running Windows 2003 Server.",brands
1622486969,false,finalized,2,3/10/2018 18:58:27,NONE,1.0,False,Apple,Intel,B326450940,,,True,"Apple, Nvidia, and Asus wouldn't need graphics switching systems if Intel had not forced manufacturers to adopt their lousy graphics platform.","<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span>, Nvidia, and Asus wouldn't need graphics switching systems if <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> had not forced manufacturers to adopt their lousy graphics platform.","*Apple*, Nvidia, and Asus wouldn't need graphics switching systems if §Intel$ had not forced manufacturers to adopt their lousy graphics platform.",brands
1622486970,false,finalized,2,3/10/2018 18:59:09,NONE,1.0,False,Microsoft,Amazon,R2863364123,,,True,"This protocol is much more efficient and faster than Microsoft Remote Desktop ""RDP"" protocol, but with these steps you can still enjoy access to your Amazon WorkSpaces without being limited to using machines that can run the proprietary WorkSpaces client.","This protocol is much more efficient and faster than <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> Remote Desktop ""RDP"" protocol, but with these steps you can still enjoy access to your <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> WorkSpaces without being limited to using machines that can run the proprietary WorkSpaces client.","This protocol is much more efficient and faster than *Microsoft* Remote Desktop ""RDP"" protocol, but with these steps you can still enjoy access to your §Amazon$ WorkSpaces without being limited to using machines that can run the proprietary WorkSpaces client.",brands
1622486971,false,in progress,1,"",NONE,1.0,False,Google,Kingston,A51328982,,,False,"(2,260,000) Alex Kingston , known for her role in the NBC medical drama ER (1,690,000 Google hits) Celia Imrie , actress on the stage, cinema and TV (857,000) Hugh Dennis , English actor, comedian, writer, impressionist (385,000) William Roache , best known for his role as Ken Barlow in the soap opera Coronation Street.","(2,260,000) Alex <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> , known for her role in the NBC medical drama ER (1,690,000 <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> hits) Celia Imrie , actress on the stage, cinema and TV (857,000) Hugh Dennis , English actor, comedian, writer, impressionist (385,000) William Roache , best known for his role as Ken Barlow in the soap opera Coronation Street.","(2,260,000) Alex *Kingston* , known for her role in the NBC medical drama ER (1,690,000 §Google$ hits) Celia Imrie , actress on the stage, cinema and TV (857,000) Hugh Dennis , English actor, comedian, writer, impressionist (385,000) William Roache , best known for his role as Ken Barlow in the soap opera Coronation Street.",brands
1622486972,false,finalized,2,3/10/2018 19:03:00,NONE,0.5056,False,Ford,Nissan,O2422169167,,,True,"The bottom line is that while the overall pickup market showed a solid increase in 2012, small pickup sales gains at Toyota, GM, and Nissan totaled only 40,000, even though Ford Ranger sales declined by more than 50,000.","The bottom line is that while the overall pickup market showed a solid increase in 2012, small pickup sales gains at Toyota, GM, and <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> totaled only 40,000, even though <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Ranger sales declined by more than 50,000.","The bottom line is that while the overall pickup market showed a solid increase in 2012, small pickup sales gains at Toyota, GM, and *Nissan* totaled only 40,000, even though §Ford$ Ranger sales declined by more than 50,000.",brands
1622486973,false,finalized,2,3/10/2018 18:54:13,WORSE,1.0,False,Nokia,Motorola,K1744946329,,,False,Motorola was king before Nokia came in.,"<span style=""color: #9A14B2; font-weight: bold"">Motorola:[OBJECT_A]</span> was king before <span style=""color: #6CB219; font-weight: bold"">Nokia:[OBJECT_B]</span> came in.",*Motorola* was king before §Nokia$ came in.,brands
1622486974,false,finalized,2,3/10/2018 18:56:16,NONE,1.0,False,Samsung,Motorola,D502162326,,,False,"Come upgrade time, goodbye Motorola, HELLO Samsung.","Come upgrade time, goodbye <span style=""color: #9A14B2; font-weight: bold"">Motorola:[OBJECT_A]</span>, HELLO <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span>.","Come upgrade time, goodbye *Motorola*, HELLO §Samsung$.",brands
1622486975,false,finalized,2,3/10/2018 19:04:06,NONE,1.0,False,Honda,BMW,S3074050696,,,True,"We offer a complete selection of premium quality motorcycle batteries to provide superior power for a wide selection of top motorcycle manufacturers including Harley-Davidson®, BMW, Ducati, Triumph and Honda.","We offer a complete selection of premium quality motorcycle batteries to provide superior power for a wide selection of top motorcycle manufacturers including Harley-Davidson®, <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, Ducati, Triumph and <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span>.","We offer a complete selection of premium quality motorcycle batteries to provide superior power for a wide selection of top motorcycle manufacturers including Harley-Davidson®, *BMW*, Ducati, Triumph and §Honda$.",brands
1622486976,false,finalized,2,3/10/2018 18:56:00,NONE,1.0,False,Microsoft,Amazon,B326196660,,,True,"Apple, Google, Microsoft, Amazon, Hewlett-Packard, and Research In Motion all agreed that they would require developers to include privacy policies in their apps, so users would be better informed about how their data was used.","Apple, Google, <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>, Hewlett-Packard, and Research In Motion all agreed that they would require developers to include privacy policies in their apps, so users would be better informed about how their data was used.","Apple, Google, *Microsoft*, §Amazon$, Hewlett-Packard, and Research In Motion all agreed that they would require developers to include privacy policies in their apps, so users would be better informed about how their data was used.",brands
1622486977,false,finalized,2,3/10/2018 19:06:43,NONE,1.0,False,Audi,Mercedes-Benz,E671090304,,,True,"Even though Germany exports some high-quality cars so far the SUV's from the likes of BMW, Mercedes-Benz and Audi fare worse than domestic and Asian SUV's with regards to comfort, reliability and safety and that despite costing considerably more than most of these.","Even though Germany exports some high-quality cars so far the SUV's from the likes of BMW, <span style=""color: #9A14B2; font-weight: bold"">Mercedes-Benz:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span> fare worse than domestic and Asian SUV's with regards to comfort, reliability and safety and that despite costing considerably more than most of these.","Even though Germany exports some high-quality cars so far the SUV's from the likes of BMW, *Mercedes-Benz* and §Audi$ fare worse than domestic and Asian SUV's with regards to comfort, reliability and safety and that despite costing considerably more than most of these.",brands
1622486978,false,finalized,2,3/10/2018 19:01:51,NONE,1.0,False,Sony,Amazon,D515915921,,,True,"Considering this costs $139 at Target, the other options- Amazon , Barnes and Noble, Sony and Kobo -do a far better job than the iRiver.","Considering this costs $139 at Target, the other options- <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> , Barnes and Noble, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> and Kobo -do a far better job than the iRiver.","Considering this costs $139 at Target, the other options- *Amazon* , Barnes and Noble, §Sony$ and Kobo -do a far better job than the iRiver.",brands
1622486979,false,finalized,2,3/10/2018 19:06:48,NONE,1.0,False,Samsung,AMD,D455342916,,,True,Case: SilverStone Temjin Series TJ08B-E PSU: SeaSonic G360 Mobo: ASUS F2A85-M PRO CPU: AMD A10-5800K Cooling: COOLER MASTER Hyper 212 EVO Memory: Crucial Ballistix 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1866 SSD (for OS and Apps): Samsung 840 Pro 128GB SSD HDD Western Digital WD Green WD20EARX 2TB SATA 6.0Gb/s BluRay LG 14X OEM Bare Drive burner,"Case: SilverStone Temjin Series TJ08B-E PSU: SeaSonic G360 Mobo: ASUS F2A85-M PRO CPU: <span style=""color: #9A14B2; font-weight: bold"">AMD:[OBJECT_A]</span> A10-5800K Cooling: COOLER MASTER Hyper 212 EVO Memory: Crucial Ballistix 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1866 SSD (for OS and Apps): <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> 840 Pro 128GB SSD HDD Western Digital WD Green WD20EARX 2TB SATA 6.0Gb/s BluRay LG 14X OEM Bare Drive burner",Case: SilverStone Temjin Series TJ08B-E PSU: SeaSonic G360 Mobo: ASUS F2A85-M PRO CPU: *AMD* A10-5800K Cooling: COOLER MASTER Hyper 212 EVO Memory: Crucial Ballistix 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1866 SSD (for OS and Apps): §Samsung$ 840 Pro 128GB SSD HDD Western Digital WD Green WD20EARX 2TB SATA 6.0Gb/s BluRay LG 14X OEM Bare Drive burner,brands
1622486980,false,finalized,2,3/10/2018 19:00:24,NONE,1.0,False,Nissan,Renault,L1806059782,,,True,Nissan and Renault are expected to continue collaborating with Better Place to supply the EVs and batteries.,"<span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Renault:[OBJECT_B]</span> are expected to continue collaborating with Better Place to supply the EVs and batteries.",*Nissan* and §Renault$ are expected to continue collaborating with Better Place to supply the EVs and batteries.,brands
1622486981,false,finalized,2,3/10/2018 18:56:46,NONE,1.0,False,Gigabyte,Asus,K1622304690,,,False,"Let's take Asus, or Gigabyte or AsRock for example.","Let's take <span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span>, or <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span> or AsRock for example.","Let's take *Asus*, or §Gigabyte$ or AsRock for example.",brands
1622486982,false,finalized,2,3/10/2018 19:05:09,NONE,1.0,False,Samsung,Motorola,K1744902644,,,False,Motorola Droid Razr vs Samsung Focus S,"<span style=""color: #9A14B2; font-weight: bold"">Motorola:[OBJECT_A]</span> Droid Razr vs <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> Focus S",*Motorola* Droid Razr vs §Samsung$ Focus S,brands
1622486983,false,finalized,2,3/10/2018 19:01:13,WORSE,0.5102,False,Apple,IBM,D424015599,,,True,"But when I do a qrun, an Apple node is designated the mother superior node but the job runs on the IBM nodes.","But when I do a qrun, an <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> node is designated the mother superior node but the job runs on the <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> nodes.","But when I do a qrun, an *Apple* node is designated the mother superior node but the job runs on the §IBM$ nodes.",brands
1622486984,false,finalized,2,3/10/2018 19:05:48,NONE,1.0,False,Apple,Google,L1813311721,,,True,Nokia Has Better Maps Than Apple and Maybe Even Google,"Nokia Has Better Maps Than <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> and Maybe Even <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span>",Nokia Has Better Maps Than *Apple* and Maybe Even §Google$,brands
1622486985,false,in progress,1,"",NONE,1.0,False,Audi,Lexus,T3159824942,,,True,"While it is better than what's in the back seat of Infiniti's EX35, it's less than that of the Audi Q5 and the Lexus RX350.","While it is better than what's in the back seat of Infiniti's EX35, it's less than that of the <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> Q5 and the <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span> RX350.","While it is better than what's in the back seat of Infiniti's EX35, it's less than that of the *Audi* Q5 and the §Lexus$ RX350.",brands
1622486986,false,finalized,2,3/10/2018 18:57:18,BETTER,0.5128,False,Apple,Sony,N2236237146,,,True,"So if Sony can offer a usable 650$ Laptop with a decent screen how about Apple providing a 1000$ 15"" Macbook that you can actually use?","So if <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> can offer a usable 650$ Laptop with a decent screen how about <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> providing a 1000$ 15"" Macbook that you can actually use?","So if *Sony* can offer a usable 650$ Laptop with a decent screen how about §Apple$ providing a 1000$ 15"" Macbook that you can actually use?",brands
1622486987,false,finalized,2,3/10/2018 19:03:11,NONE,1.0,False,Ferrari,BMW,N2207103781,,,False,"Similar Products Used: Rolls, Jag, Bentley, Lambo, Ferrari,BMW, Mecedes.","Similar Products Used: Rolls, Jag, Bentley, Lambo, <span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span>,<span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>, Mecedes.","Similar Products Used: Rolls, Jag, Bentley, Lambo, *Ferrari*,§BMW$, Mecedes.",brands
1622486988,false,finalized,2,3/10/2018 19:05:05,NONE,1.0,False,Nissan,Renault,F773188324,,,True,"FRANKFURT - The partnership between Daimler and the Renault - Nissan Alliance is progressing better than anticipated, say the CEOs from the two auto makers.","FRANKFURT - The partnership between Daimler and the <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span> - <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> Alliance is progressing better than anticipated, say the CEOs from the two auto makers.","FRANKFURT - The partnership between Daimler and the *Renault* - §Nissan$ Alliance is progressing better than anticipated, say the CEOs from the two auto makers.",brands
1622486989,false,finalized,2,3/10/2018 18:57:11,NONE,1.0,False,Toyota,BMW,I1257199082,,,True,"In fact any sports sedan from Europe handles better than the IS350...BMW, Benz, Volvo, Audi, Alfa, Peug...etc.. Toyota still lacks the engineering excellence to make a fine handling sports sedan.","In fact any sports sedan from Europe handles better than the IS350...<span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>, Benz, Volvo, Audi, Alfa, Peug...etc.. <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> still lacks the engineering excellence to make a fine handling sports sedan.","In fact any sports sedan from Europe handles better than the IS350...*BMW*, Benz, Volvo, Audi, Alfa, Peug...etc.. §Toyota$ still lacks the engineering excellence to make a fine handling sports sedan.",brands
1622486990,false,finalized,2,3/10/2018 19:06:23,NONE,1.0,False,IBM,Hewlett-Packard,H1228069748,,,True,": ""In a bid to compete better against IBM and Hewlett-Packard, Sun Microsystems said Tuesday it will bundle Oracle's database with higher-end Unix servers and partially subsidize the fees customers would otherwise have to pay to use the software.",": ""In a bid to compete better against <span style=""color: #9A14B2; font-weight: bold"">IBM:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Hewlett-Packard:[OBJECT_B]</span>, Sun Microsystems said Tuesday it will bundle Oracle's database with higher-end Unix servers and partially subsidize the fees customers would otherwise have to pay to use the software.",": ""In a bid to compete better against *IBM* and §Hewlett-Packard$, Sun Microsystems said Tuesday it will bundle Oracle's database with higher-end Unix servers and partially subsidize the fees customers would otherwise have to pay to use the software.",brands
1622486991,false,finalized,2,3/10/2018 19:01:36,NONE,1.0,False,Samsung,AMD,N2130903393,,,True,Samsung ...Keep working on a better fix for the AMD owners with this unit.,"<span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> ...Keep working on a better fix for the <span style=""color: #6CB219; font-weight: bold"">AMD:[OBJECT_B]</span> owners with this unit.",*Samsung* ...Keep working on a better fix for the §AMD$ owners with this unit.,brands
1622486992,false,finalized,2,3/10/2018 18:54:29,NONE,1.0,False,Ibuprofen,Advil,K1722660924,,,True,MixÂ Ibuprofen (Advil) and water into a paste and put it on rips to make them feel better.,"MixÂ <span style=""color: #9A14B2; font-weight: bold"">Ibuprofen:[OBJECT_A]</span> (<span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>) and water into a paste and put it on rips to make them feel better.",MixÂ *Ibuprofen* (§Advil$) and water into a paste and put it on rips to make them feel better.,brands
1622486993,false,finalized,2,3/10/2018 19:06:13,BETTER,0.5385,False,Cadillac,Lexus,D506798073,,,True,Compared to Lexus RX 350 and Cadillac SRX our friends have it is quicker and rides better and more elegant!,"Compared to <span style=""color: #9A14B2; font-weight: bold"">Lexus:[OBJECT_A]</span> RX 350 and <span style=""color: #6CB219; font-weight: bold"">Cadillac:[OBJECT_B]</span> SRX our friends have it is quicker and rides better and more elegant!",Compared to *Lexus* RX 350 and §Cadillac$ SRX our friends have it is quicker and rides better and more elegant!,brands
1622486994,false,finalized,2,3/10/2018 19:04:23,NONE,1.0,False,Dell,Hewlett-Packard,T3158819867,,,True,"While IBM subsequently came out with midlife kickers for the Power6 generation (doubling up the processors in a box, but not in the chips themselves) and, just a few weeks ago, noticeably faster eight-core Power7 chips, IBM has not moved down into the high volume end of the server market, thus ceding that turf to products in its own x line and the alternatives sold by Hewlett-Packard , Dell , and others--including IBM's own System x and BladeCenter products.","While IBM subsequently came out with midlife kickers for the Power6 generation (doubling up the processors in a box, but not in the chips themselves) and, just a few weeks ago, noticeably faster eight-core Power7 chips, IBM has not moved down into the high volume end of the server market, thus ceding that turf to products in its own x line and the alternatives sold by <span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span> , <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> , and others--including IBM's own System x and BladeCenter products.","While IBM subsequently came out with midlife kickers for the Power6 generation (doubling up the processors in a box, but not in the chips themselves) and, just a few weeks ago, noticeably faster eight-core Power7 chips, IBM has not moved down into the high volume end of the server market, thus ceding that turf to products in its own x line and the alternatives sold by *Hewlett-Packard* , §Dell$ , and others--including IBM's own System x and BladeCenter products.",brands
