_created_at,_golden,_last_judgment_at,_trusted_judgments,_unit_id,_unit_state,_updated_at,a,also_acceptable,b,expected_label,id,label,label:confidence,label_gold,label_gold_reason,marker,raw_text,text_html,text_readable
1/5/2018 16:45:34,,,,1532715858,,1/5/2018 16:45:34,Google,,Intel,,N2106209547,,,,,True,"Today, Hewlett-Packard , Boeing and Intel are leading the declines.","Rick has been quite recently (6:19pm EST Tue Mar 21 2006) What is funny.. is that <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> thought they would do something break thru go with a new CPU vendor that has been crowing about their superior performance, superior power and as reliable if not more then <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span>.","Rick has been quite recently (6:19pm EST Tue Mar 21 2006) What is funny.. is that *Google* thought they would do something break thru go with a new CPU vendor that has been crowing about their superior performance, superior power and as reliable if not more then §Intel$."
1/5/2018 16:45:34,,,,1532715859,,1/5/2018 16:45:34,Sony,,Dell,,O2373627341,,,,,True,"thanks Alpha ....good(better )intel.... of course,I just used Google maps and wondered how the deployments off Iran (Hormuz) made it possible...but the best way to avoid a false flag disaster is to squak early and loud...distrust and verify with this admin/junta","That said, the solid metal base provides a 25-degree range of motion, and much more stability than you get from the Samsung Series 7 (DP700A3B-A01US) ($1,099 direct, 3.5 stars) or the <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> VAIO VPC-L231FX/W ($999.99 list, 4.5 stars), if less than you get with the <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> Inspiron One 2320 ($1,249.99 direct, 4 stars).","That said, the solid metal base provides a 25-degree range of motion, and much more stability than you get from the Samsung Series 7 (DP700A3B-A01US) ($1,099 direct, 3.5 stars) or the *Sony* VAIO VPC-L231FX/W ($999.99 list, 4.5 stars), if less than you get with the §Dell$ Inspiron One 2320 ($1,249.99 direct, 4 stars)."
1/5/2018 16:45:34,,,,1532715860,,1/5/2018 16:45:34,Google,,Sony,,B220085788,,,,,True,"Without vastly superior selection, there's very little to reccomend Netflix streaming over say Showtime Direct or HBO In Home or Sony Streamflix by Amazon or whatever else is going to be out there.","Also, to say ""Apple factory"" is to perpetuate a false message picked up by countless news outlets in 665,000 articles I found using <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> search; Better to say ""HP, Dell, Apple, <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> (PlayStation), Microsoft (X-box) factory.,""","Also, to say ""Apple factory"" is to perpetuate a false message picked up by countless news outlets in 665,000 articles I found using *Google* search; Better to say ""HP, Dell, Apple, §Sony$ (PlayStation), Microsoft (X-box) factory.,"""
1/5/2018 16:45:34,,,,1532715861,,1/5/2018 16:45:34,IBM,,Dell,,Q2727966462,,,,,True,The main point of offer XB1 is to drive sales so the numbers look a bit better so Microsoft can sell it to Dell or Lenovo.,"The Sun Fire X4470 server delivered better 4 socket x86 system performance on the SPECint_rate2006 benchmark compared to HP (DL585 G7), Cicso (UCS C460 M1), <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> (R815) and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> (x3850 X5).","The Sun Fire X4470 server delivered better 4 socket x86 system performance on the SPECint_rate2006 benchmark compared to HP (DL585 G7), Cicso (UCS C460 M1), *Dell* (R815) and §IBM$ (x3850 X5)."
1/5/2018 16:45:34,,,,1532715862,,1/5/2018 16:45:34,Gigabyte,,Asus,,C384482185,,,,,False,One was ASUS and the other GIGABYTE.,"<span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span> X58 Motherboard Roundup - PAGE 3",*Asus* & §Gigabyte$ X58 Motherboard Roundup - PAGE 3
1/5/2018 16:45:34,,,,1532715863,,1/5/2018 16:45:34,Apple,,Amazon,,T3167999054,,,,,True,"Nokia, Motorola, Ericsson and others are shareholders.","Whilst they both have decent sites I can't equate their position in the market with the likes of <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span>.",Whilst they both have decent sites I can't equate their position in the market with the likes of *Amazon* or §Apple$.
1/5/2018 16:45:34,,,,1532715864,,1/5/2018 16:45:34,Intel,,Hewlett-Packard,,R2913291255,,,,,False,Certainly not Nokia or Motorola.,"Today, <span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span> , Boeing and <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> are leading the declines.","Today, *Hewlett-Packard* , Boeing and §Intel$ are leading the declines."
1/5/2018 16:45:34,,,,1532715865,,1/5/2018 16:45:34,Google,,Intel,,O2353373397,,,,,True,"Instead of debating whether a Ford is better than Chevrolet, however, they'd debate whether a Mercedes is better than a BMW.","thanks Alpha ....good(better )<span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>.... of course,I just used <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> maps and wondered how the deployments off Iran (Hormuz) made it possible...but the best way to avoid a false flag disaster is to squak early and loud...distrust and verify with this admin/junta","thanks Alpha ....good(better )*Intel*.... of course,I just used §Google$ maps and wondered how the deployments off Iran (Hormuz) made it possible...but the best way to avoid a false flag disaster is to squak early and loud...distrust and verify with this admin/junta"
1/5/2018 16:45:34,,,,1532715866,,1/5/2018 16:45:34,Sony,,Amazon,,T3197163867,,,,,True,You also shouldn't know whether the SSD is a decent quality Samsung a much slower and lower quality Toshiba.,"Without vastly superior selection, there's very little to reccomend Netflix streaming over say Showtime Direct or HBO In Home or <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> Streamflix by <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> or whatever else is going to be out there.","Without vastly superior selection, there's very little to reccomend Netflix streaming over say Showtime Direct or HBO In Home or *Sony* Streamflix by §Amazon$ or whatever else is going to be out there."
1/5/2018 16:45:34,,,,1532715867,,1/5/2018 16:45:34,Microsoft,,Dell,,P2551435399,,,,,True,"The CR ""excellent"" rating is not only enough to beat out its regular competitors, like the Ford Taurus, Toyota Avalon and Chrysler 300, it means Consumer Reports believes the Impala is a better overall sedan than imported heavy-hitters like the Audi A6.","The main point of offer XB1 is to drive sales so the numbers look a bit better so <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> can sell it to <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> or Lenovo.",The main point of offer XB1 is to drive sales so the numbers look a bit better so *Microsoft* can sell it to §Dell$ or Lenovo.
1/5/2018 16:45:34,,,,1532715868,,1/5/2018 16:45:34,Gigabyte,,Asus,,L1905889840,,,,,False,"Volkswagen improves slightly slower than the market at +28% to 10% share in May, followed by Peugeot (+52%), Mercedes (+29%), BMW (+14%), Nissan up a gargantuan 79% and Ford up an equally impressive 78%.","One was <span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span> and the other <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span>.",One was *Asus* and the other §Gigabyte$.
1/5/2018 16:45:34,,,,1532715869,,1/5/2018 16:45:34,Nokia,,Motorola,,L1813340607,,,,,False,"Of the 54 companies measured in the study, only five had a better reputation globally than they enjoy in their home markets: Apple, Ford, Google, Nestle, and Sony.","<span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span>, Ericsson and others are shareholders.","*Nokia*, §Motorola$, Ericsson and others are shareholders."
1/5/2018 16:45:34,,,,1532715870,,1/5/2018 16:45:34,Nokia,,Motorola,,D462599088,,,,,False,"Honda (+13%), and Nissan (+14.8%).","Certainly not <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span>.",Certainly not *Nokia* or §Motorola$.
1/5/2018 16:45:34,,,,1532715871,,1/5/2018 16:45:34,Ford,,Chevrolet,,I1291172821,,,,,True,"Much as Dell occasionally lets slip it's talking to AMD - the better, it's believed, to encourage Intel to be more supportive - so Apple may seek to influence IBM by approaching other processor makers.","Instead of debating whether a <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">Chevrolet:[OBJECT_B]</span>, however, they'd debate whether a Mercedes is better than a BMW.","Instead of debating whether a *Ford* is better than §Chevrolet$, however, they'd debate whether a Mercedes is better than a BMW."
1/5/2018 16:45:34,,,,1532715872,,1/5/2018 16:45:34,Samsung,,Toshiba,,T3233960575,,,,,True,"But I would bet that a loaded, $30,000 Honda Accord offers more refinement and an EcoBoost Ford Fusion is faster.","You also shouldn't know whether the SSD is a decent quality <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> a much slower and lower quality <span style=""color: #6CB219; font-weight: bold"">Toshiba:[OBJECT_B]</span>.",You also shouldn't know whether the SSD is a decent quality *Samsung* a much slower and lower quality §Toshiba$.
1/5/2018 16:45:34,,,,1532715873,,1/5/2018 16:45:34,Toyota,,Chrysler,,P2453387593,,,,,True,"Either costs are cut and the engineers are limited to what they can or can't do so they don't waste time trying and therefore poorly engineered vehicles are marketed and sales go down because for the same price as this piece of crap you can buy a finely engineered BMW X5, AUdi Q7, Toyota Sequoia, or a Lexus RX 400h.","The CR ""excellent"" rating is not only enough to beat out its regular competitors, like the Ford Taurus, <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> Avalon and <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span> 300, it means Consumer Reports believes the Impala is a better overall sedan than imported heavy-hitters like the Audi A6.","The CR ""excellent"" rating is not only enough to beat out its regular competitors, like the Ford Taurus, *Toyota* Avalon and §Chrysler$ 300, it means Consumer Reports believes the Impala is a better overall sedan than imported heavy-hitters like the Audi A6."
1/5/2018 16:45:34,,,,1532715874,,1/5/2018 16:45:34,Ford,,Nissan,,S3008428816,,,,,True,5 Compelling Reasons why Infant Tylenol beats Motrin and Advil!,"Volkswagen improves slightly slower than the market at +28% to 10% share in May, followed by Peugeot (+52%), Mercedes (+29%), BMW (+14%), <span style=""color: #9A14B2; font-weight: bold"">Nissan:[OBJECT_A]</span> up a gargantuan 79% and <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> up an equally impressive 78%.","Volkswagen improves slightly slower than the market at +28% to 10% share in May, followed by Peugeot (+52%), Mercedes (+29%), BMW (+14%), *Nissan* up a gargantuan 79% and §Ford$ up an equally impressive 78%."
1/5/2018 16:45:34,,,,1532715875,,1/5/2018 16:45:34,Apple,,Sony,,L1872371138,,,,,True,"In some ways, especially with the Ford heavy duty trucks, they are superior to BMW and Cadillac, imo.)","Of the 54 companies measured in the study, only five had a better reputation globally than they enjoy in their home markets: <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span>, Ford, Google, Nestle, and <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span>.","Of the 54 companies measured in the study, only five had a better reputation globally than they enjoy in their home markets: *Apple*, Ford, Google, Nestle, and §Sony$."
1/5/2018 16:45:34,,,,1532715876,,1/5/2018 16:45:34,Honda,,Nissan,,G958989895,,,,,False,"Imagine how hard it will be for Intel to make the case that its chips are somehow worth the price tag when IBM, HP, Dell, and Sun are all selling faster, cheaper, more capable chips.","<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> (+13%), and <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> (+14.8%).","*Honda* (+13%), and §Nissan$ (+14.8%)."
1/5/2018 16:45:34,,,,1532715877,,1/5/2018 16:45:34,IBM,,Dell,,L1753985145,,,,,True,"Using Google Maps to get directions from Kingston, Ontario to London, England step 17 says ""Swim Across the Atlantic Ocean""!! Very weird!","Much as <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> occasionally lets slip it's talking to AMD - the better, it's believed, to encourage Intel to be more supportive - so Apple may seek to influence <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> by approaching other processor makers.","Much as *Dell* occasionally lets slip it's talking to AMD - the better, it's believed, to encourage Intel to be more supportive - so Apple may seek to influence §IBM$ by approaching other processor makers."
1/5/2018 16:45:34,,,,1532715878,,1/5/2018 16:45:34,Ford,,Honda,,D400007857,,,,,True,For real! Every decent plan begins with a google search!! Amazon .,"But I would bet that a loaded, $30,000 <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> Accord offers more refinement and an EcoBoost <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Fusion is faster.","But I would bet that a loaded, $30,000 *Honda* Accord offers more refinement and an EcoBoost §Ford$ Fusion is faster."
1/5/2018 16:45:34,,,,1532715879,,1/5/2018 16:45:34,Audi,,Lexus,,E642381108,,,,,True,"However, the Ford seems more solid than the Titan, and the feedback from the steering was judged to be more informative than in the Nissan.","Either costs are cut and the engineers are limited to what they can or can't do so they don't waste time trying and therefore poorly engineered vehicles are marketed and sales go down because for the same price as this piece of crap you can buy a finely engineered BMW X5, <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> Q7, Toyota Sequoia, or a <span style=""color: #6CB219; font-weight: bold"">Lexus:[OBJECT_B]</span> RX 400h.","Either costs are cut and the engineers are limited to what they can or can't do so they don't waste time trying and therefore poorly engineered vehicles are marketed and sales go down because for the same price as this piece of crap you can buy a finely engineered BMW X5, *Audi* Q7, Toyota Sequoia, or a §Lexus$ RX 400h."
1/5/2018 16:45:34,,,,1532715880,,1/5/2018 16:45:34,Advil,,Motrin,,A90907386,,,,,False,"For some reason, Oracle, Microsoft, and IBM are able to make life easier for small developers.","5 Compelling Reasons why Infant Tylenol beats <span style=""color: #9A14B2; font-weight: bold"">Motrin:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>!",5 Compelling Reasons why Infant Tylenol beats *Motrin* and §Advil$!
1/5/2018 16:45:34,,,,1532715881,,1/5/2018 16:45:34,Ford,,BMW,,I1288428640,,,,,True,P.S.: I think PEPSI works better in flavored colas than Coke because Cokes trademark acidity (which I enjoy most in its old-relable regular Coca-Cola form) sometimes conflicts with the other flavors.,"In some ways, especially with the <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> heavy duty trucks, they are superior to <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> and Cadillac, imo.)","In some ways, especially with the *Ford* heavy duty trucks, they are superior to §BMW$ and Cadillac, imo.)"
1/5/2018 16:45:34,,,,1532715882,,1/5/2018 16:45:34,IBM,,Intel,,H1193400328,,,,,True,"In December 2011, I bought a Toshiba ultrabook, which is way faster than the Samsung laptop.","Imagine how hard it will be for <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> to make the case that its chips are somehow worth the price tag when <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>, HP, Dell, and Sun are all selling faster, cheaper, more capable chips.","Imagine how hard it will be for *Intel* to make the case that its chips are somehow worth the price tag when §IBM$, HP, Dell, and Sun are all selling faster, cheaper, more capable chips."
1/5/2018 16:45:34,,,,1532715883,,1/5/2018 16:45:34,Google,,Kingston,,S2986370236,,,,,False,We haveanalysed that Nokia is better than Samsung .,"Using <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> Maps to get directions from <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span>, Ontario to London, England step 17 says ""Swim Across the Atlantic Ocean""!! Very weird!","Using *Google* Maps to get directions from §Kingston$, Ontario to London, England step 17 says ""Swim Across the Atlantic Ocean""!! Very weird!"
1/5/2018 16:45:34,,,,1532715884,,1/5/2018 16:45:34,Google,,Amazon,,F757511274,,,,,True,Other can see that Amazon and Best Buy are selling Macs better than Apple can.,"For real! Every decent plan begins with a <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> search!! <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span> .",For real! Every decent plan begins with a *Google* search!! §Amazon$ .
1/5/2018 16:45:34,,,,1532715885,,1/5/2018 16:45:34,Ford,,Nissan,,G981429168,,,,,True,"I think the management team at the eight leading PC brands -- Acer, Asus, Dell, HP, Lenovo, Samsung, Sony, and Toshiba -- all have better common sense than that.","However, the <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> seems more solid than the Titan, and the feedback from the steering was judged to be more informative than in the <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>.","However, the *Ford* seems more solid than the Titan, and the feedback from the steering was judged to be more informative than in the §Nissan$."
1/5/2018 16:45:34,,,,1532715886,,1/5/2018 16:45:34,Microsoft,,IBM,,F758888327,,,,,True,"For example, I see both Samsung & Toshiba have 2 80GB models, my guess is that the ""newer"" the model number the better.","For some reason, Oracle, <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span>, and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> are able to make life easier for small developers.","For some reason, Oracle, *Microsoft*, and §IBM$ are able to make life easier for small developers."
1/5/2018 16:45:34,,,,1532715887,,1/5/2018 16:45:34,Coca-Cola,,Pepsi,,M2047625883,,,,,True,"Honda, Nissan, Subaru, Mitsubishi, ..","P.S.: I think <span style=""color: #9A14B2; font-weight: bold"">Pepsi:[OBJECT_A]</span> works better in flavored colas than Coke because Cokes trademark acidity (which I enjoy most in its old-relable regular <span style=""color: #6CB219; font-weight: bold"">Coca-Cola:[OBJECT_B]</span> form) sometimes conflicts with the other flavors.",P.S.: I think *Pepsi* works better in flavored colas than Coke because Cokes trademark acidity (which I enjoy most in its old-relable regular §Coca-Cola$ form) sometimes conflicts with the other flavors.
1/5/2018 16:45:34,,,,1532715888,,1/5/2018 16:45:34,Samsung,,Toshiba,,I1248890093,,,,,True,I salute Honda and Toyota .,"In December 2011, I bought a <span style=""color: #9A14B2; font-weight: bold"">Toshiba:[OBJECT_A]</span> ultrabook, which is way faster than the <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> laptop.","In December 2011, I bought a *Toshiba* ultrabook, which is way faster than the §Samsung$ laptop."
1/5/2018 16:45:34,,,,1532715889,,1/5/2018 16:45:34,Nokia,,Samsung,,S3049946984,,,,,True,"Please, DV8, will you all enlighten us as to how much money has been invested in Better Place by Deutsch Bank, and how many Better Place compatible EV's will be coming off the Renault-Nissan lines, and when they are plugged in on average 22 hours a day, what that will do for Blees accusation that there is 'no demand for wind when it blows'.","We haveanalysed that <span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> .",We haveanalysed that *Nokia* is better than §Samsung$ .
1/5/2018 16:45:35,,,,1532715890,,1/5/2018 16:45:35,Apple,,Amazon,,M1938093329,,,,,True,"But while Sony tries to tackle Amazon, the Kindle is currently restricted to the U.S. and its about to be overtaken by other e-readers with superior tech-like Plastic Logic's device, which also supports ePub.","Other can see that <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span> and Best Buy are selling Macs better than <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span> can.",Other can see that *Amazon* and Best Buy are selling Macs better than §Apple$ can.
1/5/2018 16:45:35,,,,1532715891,,1/5/2018 16:45:35,Samsung,,Toshiba,,I1391720806,,,,,True,"For all you people who think that Pepsi is WAY better than Coca-Cola, you will find your beverage of choice as well.","I think the management team at the eight leading PC brands -- Acer, Asus, Dell, HP, Lenovo, <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span>, Sony, and <span style=""color: #6CB219; font-weight: bold"">Toshiba:[OBJECT_B]</span> -- all have better common sense than that.","I think the management team at the eight leading PC brands -- Acer, Asus, Dell, HP, Lenovo, *Samsung*, Sony, and §Toshiba$ -- all have better common sense than that."
1/5/2018 16:45:35,,,,1532715892,,1/5/2018 16:45:35,Samsung,,Toshiba,,F744217009,,,,,True,"If the system works as Sony and its partners hope, they calculate that the PS3 will be able to process a trillion maths operations per second - the equivalent of 100 Intel Pentium 4 chips and 1,000 times faster than processing power of the PS2.","For example, I see both <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> & <span style=""color: #6CB219; font-weight: bold"">Toshiba:[OBJECT_B]</span> have 2 80GB models, my guess is that the ""newer"" the model number the better.","For example, I see both *Samsung* & §Toshiba$ have 2 80GB models, my guess is that the ""newer"" the model number the better."
1/5/2018 16:45:35,,,,1532715893,,1/5/2018 16:45:35,Honda,,Nissan,,G959044885,,,,,False,Nokia / Sony Ericsson / Motorola,"<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>, Subaru, Mitsubishi, ..","*Honda*, §Nissan$, Subaru, Mitsubishi, .."
1/5/2018 16:45:35,,,,1532715894,,1/5/2018 16:45:35,Toyota,,Honda,,I1342469343,,,,,False,"OS: Windows 7 Ultimate SP1 64-bit CPU: AMD Phenom II x6 1090T 3.3GHz (OC) RAM: 8GB (2x4) DDR3 1333MHz G-Skill Ripjaws Motherboard: Asus M5A97 Pro Video card: VTX HD6770 1GB (GPU:900MHz, OC) HDD: Samsung Spinpoint F3 1TB Case: Cooler Master Elite 330 w/ 2x 120mm fans","I salute <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> .",I salute *Honda* and §Toyota$ .
1/5/2018 16:45:35,,,,1532715895,,1/5/2018 16:45:35,Nissan,,Renault,,M2006505766,,,,,True,"Honda + Acura, Toyota + Lexus, etc...)","Please, DV8, will you all enlighten us as to how much money has been invested in Better Place by Deutsch Bank, and how many Better Place compatible EV's will be coming off the <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span>-<span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> lines, and when they are plugged in on average 22 hours a day, what that will do for Blees accusation that there is 'no demand for wind when it blows'.","Please, DV8, will you all enlighten us as to how much money has been invested in Better Place by Deutsch Bank, and how many Better Place compatible EV's will be coming off the *Renault*-§Nissan$ lines, and when they are plugged in on average 22 hours a day, what that will do for Blees accusation that there is 'no demand for wind when it blows'."
1/5/2018 16:45:35,,,,1532715896,,1/5/2018 16:45:35,Sony,,Amazon,,D425093440,,,,,True,"Honda, Mercedes, Jeep, BMW, VW and others either offer today or will offer in 2009 clean diesel cars/trucks/SUVs that get better real world mileage than gas-electric hybrids.","But while <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> tries to tackle <span style=""color: #6CB219; font-weight: bold"">Amazon:[OBJECT_B]</span>, the Kindle is currently restricted to the U.S. and its about to be overtaken by other e-readers with superior tech-like Plastic Logic's device, which also supports ePub.","But while *Sony* tries to tackle §Amazon$, the Kindle is currently restricted to the U.S. and its about to be overtaken by other e-readers with superior tech-like Plastic Logic's device, which also supports ePub."
1/5/2018 16:45:35,,,,1532715897,,1/5/2018 16:45:35,Coca-Cola,,Pepsi,,F737040473,,,,,True,"Dell Studio 15 - starting at $599: 15.4"", 1080p display, Intel Core i7, 6GB RAM and 256GB solid state drive.","For all you people who think that <span style=""color: #9A14B2; font-weight: bold"">Pepsi:[OBJECT_A]</span> is WAY better than <span style=""color: #6CB219; font-weight: bold"">Coca-Cola:[OBJECT_B]</span>, you will find your beverage of choice as well.","For all you people who think that *Pepsi* is WAY better than §Coca-Cola$, you will find your beverage of choice as well."
1/5/2018 16:45:35,,,,1532715898,,1/5/2018 16:45:35,Sony,,Intel,,H1098824612,,,,,True,"If you want something faster (and hotter), both the Sony SZ Series and the Lenovo ThinkPads are available with standard-voltage Intel Core Duo processors.","If the system works as <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> and its partners hope, they calculate that the PS3 will be able to process a trillion maths operations per second - the equivalent of 100 <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Pentium 4 chips and 1,000 times faster than processing power of the PS2.","If the system works as *Sony* and its partners hope, they calculate that the PS3 will be able to process a trillion maths operations per second - the equivalent of 100 §Intel$ Pentium 4 chips and 1,000 times faster than processing power of the PS2."
1/5/2018 16:45:35,,,,1532715899,,1/5/2018 16:45:35,Nokia,,Motorola,,L1813370850,,,,,False,"First, Apple, Intel, and Microsoft are growing revenues and earnings faster than Intel right now.","<span style=""color: #9A14B2; font-weight: bold"">Nokia:[OBJECT_A]</span> / Sony Ericsson / <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span>",*Nokia* / Sony Ericsson / §Motorola$
1/5/2018 16:45:35,,,,1532715900,,1/5/2018 16:45:35,Samsung,,AMD,,M1937576485,,,,,True,"You bet! Concern for GM, Ford, Chrysler??","OS: Windows 7 Ultimate SP1 64-bit CPU: <span style=""color: #9A14B2; font-weight: bold"">AMD:[OBJECT_A]</span> Phenom II x6 1090T 3.3GHz (OC) RAM: 8GB (2x4) DDR3 1333MHz G-Skill Ripjaws Motherboard: Asus M5A97 Pro Video card: VTX HD6770 1GB (GPU:900MHz, OC) HDD: <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> Spinpoint F3 1TB Case: Cooler Master Elite 330 w/ 2x 120mm fans","OS: Windows 7 Ultimate SP1 64-bit CPU: *AMD* Phenom II x6 1090T 3.3GHz (OC) RAM: 8GB (2x4) DDR3 1333MHz G-Skill Ripjaws Motherboard: Asus M5A97 Pro Video card: VTX HD6770 1GB (GPU:900MHz, OC) HDD: §Samsung$ Spinpoint F3 1TB Case: Cooler Master Elite 330 w/ 2x 120mm fans"
1/5/2018 16:45:35,,,,1532715901,,1/5/2018 16:45:35,Toyota,,Honda,,G958994802,,,,,False,"Asus, better known around these parts for their quality motherboards, is a late entrant into the mobile market which has been long dominated by players like DELL, HP, Toshiba, and IBM/Lenovo.","<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> + Acura, <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> + Lexus, etc...)","*Honda* + Acura, §Toyota$ + Lexus, etc...)"
1/5/2018 16:45:35,,,,1532715902,,1/5/2018 16:45:35,Honda,,BMW,,G959040621,,,,,True,"Ford, Honda, and Nissan are posting better sales than expected, while GM sales are weaker than expected.","<span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span>, Mercedes, Jeep, <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>, VW and others either offer today or will offer in 2009 clean diesel cars/trucks/SUVs that get better real world mileage than gas-electric hybrids.","*Honda*, Mercedes, Jeep, §BMW$, VW and others either offer today or will offer in 2009 clean diesel cars/trucks/SUVs that get better real world mileage than gas-electric hybrids."
1/5/2018 16:45:35,,,,1532715903,,1/5/2018 16:45:35,Intel,,Dell,,E564053549,,,,,True,"PalmSource, Motorola or Nokia.","<span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> Studio 15 - starting at $599: 15.4"", 1080p display, <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> Core i7, 6GB RAM and 256GB solid state drive.","*Dell* Studio 15 - starting at $599: 15.4"", 1080p display, §Intel$ Core i7, 6GB RAM and 256GB solid state drive."
