,word_a,freq_a,word_b,freq_b,type,use_marker,d_type,count
873,hypertonia,40,hypotonia,147,wordnet,True,wordnet,0.0
874,hypertonicity,53,hypotonicity,15,wordnet,True,wordnet,0.0
875,leaded_gasoline,36,unleaded_gasoline,363,wordnet,True,wordnet,0.0
876,activator,26,inhibitor,308,wordnet,True,wordnet,27.0
877,exon,16,intron,72,wordnet,True,wordnet,22.0
878,high_explosive,2513,low_explosive,75,wordnet,True,wordnet,0.0
879,hard_water,91,soft_water,26,wordnet,True,wordnet,1.0
880,endotoxin,17,exotoxin,110,wordnet,True,wordnet,1.0
881,downtime,15,uptime,16,wordnet,True,wordnet,40.0
882,work_time,122,time_off,15,wordnet,True,wordnet,0.0
883,workday,323,rest_day,3780,wordnet,True,wordnet,0.0
884,overtime,36,regulation_time,3305,wordnet,True,wordnet,0.0
885,summer_solstice,2277,winter_solstice,123,wordnet,True,wordnet,0.0
886,high_season,270,off-season,211,wordnet,True,wordnet,0.0
887,rainy_season,119,dry_season,18,wordnet,True,wordnet,0.0
