id	sentence	a	b	without_marker
J1524267790	I went with a colleague who is Asian and he orderd for me, lovely simple tikka starter was very tasty and thelamb and chicken specials were better than your regular curry house by a mile.	Curry	SiMPLE	False
M1933638231	or maybe get 'leftover' players, and turn them into great players, just like the 2004 championship team.sorry to say this but michael curry has to go, find a better coach.easier said than done, joe d has been there and done it, so it isnt impossible to establish detroit as an eastern powerhouse again.time	Powerhouse	Curry	False
I1258364774	In fact, I tend to like bad singing better (Silver Jews, Modest Mouse, Bob Dylan, Bright Eyes, Pavement).	Mouse	Dylan	True
R2925699005	Tons of great music this decade from the likes of Radiohead, Arcade Fire, The National, Wilco, Spoon, White Stripes, TV on the Radio, Dylan, Tom Waits, Radiohead, Yeah Yeah Yeahs, New Pornographers, Modest Mouse, Sleater-Kinney ... it is a little too recent to fully appreciate, but the 00's are very solid.	Mouse	Dylan	True
S3098393516	"We worked on a quicker release," Geschwindner said, citing Golden State's Steph Curry as the standard-setter for getting shots off rapid-fire and insisting that Nowitzki also can become adept at getting the ball to the release point faster "if he sticks with it."	RAPID	Curry	False
Q2717668311	The sound was dire; the work deserved better, for its juxtaposing of Christ's New Testament words with Vaughan, Herbert and Dylan Thomas produced from Bliss some of his most rapt writing for soli and chorus.	BLISS	Dylan	False
N2207540157	simon curry artificial bliss; bob dellaposta nashville's my3kids music; barry tomes gotham records; warwick sculpher [visionary omnimedia]; gary mill; will coates punch media; sean forryan solid sugar smoke; stein maverick management; alan whitehead [OTH]; dave ambrose [strawberry hill music]; graham sclater [tabitha music]; richard macmillan [top floor mgmt]; brian setchfield [foxfield mgmt]; & alf billingham [abstract mgmt].	BLISS	Curry	False
S3006192475	Visit often, relax and enjoy the verbal bliss as Deb takesg apart Florida's conservative Christian right and wonders why the musical icons of her youth now look like bankers (btw - I think Adam Ant looks a lot better as a pudgy English banker than Tim Curry did following Rocky Horror ).	BLISS	Curry	False
P2477016874	The evenings are no better and I am eating curry each night just so that I can have a dozen Cobra 0%"	Cobra	Curry	False
B256589042	And I'd argue that Cuevas, though not the amazing technician that Curry was, had a better welterweight title run than the Lone Star Cobra (even though the Mexican puncher never unified with the WBC beltholder).	Cobra	Curry	False
H1182158271	I'll call this RED FLAG #3 , if only because Dylan Baker deserved better.	Red	Dylan	False
T3181840035	Willie Nelson & Family with Jerry Jeff Walker and Jakob Dylan Tuesday, August 26, 2008 Red Rocks Amphitheater Better Than: Sitting inside watching the Hillary Clinton speech.	Red	Dylan	False
E626093546	Dylan notes Michigan's red-hot two-point shooting in Maui; Hardaway led the way at 27 of 44-a better than 60% clip.	Red	Dylan	False
N2208640830	Simply Red did such a good job with it that if I didn't know any better, I might have thought it was Dylan himself.	Red	Dylan	False
B306312456	Another inspiring post from Dylan "And you may ask yourself, how can I serve Red Sox Nation bigger and better this offseason?"	Red	Dylan	False
T3241060951	You can follow the discussion on Michigan State Red Shirt Freshman Dylan Chmura Getting Better Every Day and Getting Noticed For It! without having to leave a comment.	Red	Dylan	False
M1928801711	Order of Finish (purse share): English Channel ($1,620,000), Shamdinan ($600,000), Red Rocks ($300,000), Better Talk Now ($153,000), Dylan Thomas ($75,000), Grand Couturier, Fri Guy, Transduction Gold.	Red	Dylan	False
L1757807861	Music: Sublime SCI The Beatles Bob Dylan The Grateful Dead Big Gigantic Red Hot Chili Peppers Johnny Cash Pink Floyd It'd be easier to just look at my Pandora.	Red	Dylan	False
M2080200486	Red-shirt freshman Dylan Alton (Mill Hall, Pa.), ranked No. 9 at 157, closed out the first half with a solid 11-4 win over Shawn Perry, giving Penn State a 20-0 lead at intermission.	Red	Dylan	False
K1585954656	Keys to success: The Red-tailed Hawks have a solid contingent of returners, who Salinas will rely on to help influence "a whole slew of novices," like first year senior Dylan Cranes.	Red	Dylan	False
E626116973	Dylan Welch in Suva, Fiji TOMASI DIVI'S son and grandson giggle and play among the heavy, decaying red flowers of the warm Suva street, as the primary school teacher discusses his renewed hope for a better Fiji.	Red	Dylan	False
F814961623	GLENDALE, Arizona - The matchup of top rookies wasn't decided until overtime, when Detroit's Dylan Larkin got the better of Max Domi to give the Red Wings an improbable victory that left the Coyotes fuming.	Red	Dylan	False
P2555160782	- The matchup of top rookies wasn't decided until overtime, when Detroit's Dylan Larkin got the better of Max Domi to give the Red Wings an improbable victory that left the Coyotes fuming.	Red	Dylan	False
B306400385	Another is Prix de L'Arc de Triomphe winner Dylan Thomas (Turf), who will take on United Nations Handicap winner English Channel as well as two former Turf winners in Red Rocks (2006) and Better Talk Now (2004).	Red	Dylan	False
M2074437527	Reason to believe: The Detroit-born Dylan Larkin is much loved by  Red Line Report , which describes him as a "silky smooth pivot" who makes his teammates better, plays a responsible game and creates scoring chances.	Red	Dylan	False
L1843122334	Now Dan Tana's was still a place where all heads turned when you walked in, but you'd better be somebody if you expected to drink dry martinis at the cramped bar or chomp on thick steaks and lasagna next to Larry King, Bob Dylan, George Clooney, or Phil Spector in his favorite red leather booth.	Red	Dylan	False
E626064581	Dylan brings us a great deal of joy, and he has aged even better than the wine." - Kevin McCloskey, contributing writer "Whether I'm in the mood for red or white, I love a smooth glass of pinot noir or a chilled, buttery chardonnay with friends and good conversation."	Red	Dylan	False
H1094091572	If the Dylan comparisons are inescapable (Bob Johnston produced the record), with the train indeed coming slowly, the record's central message is as red as its boiler; "Take me to some better place to be...Awwww, wow, tell me baby!" Hull essays a brief "Ballad Of Bonnie And Clyde" piano quotation.	Red	Dylan	False
K1649131426	Looks like a decent red curry.	Red	Curry	False
M2080024557	Red meat, curry and onions also make the odor worse.	Red	Curry	False
E680143655	Everything seemed to be rather mediocre, except the red curry pork was very tasty.	Red	Curry	False
K1745486631	Mouse Scroll Wheel Hack - to make it rotate faster.	Hack	Mouse	False
D521082090	Controller support for a hack´n´slash game is superior to mouse/keyboard.	Hack	Mouse	False
I1399291615	It is actually easier to hack a mouse with the cursor moves slowly controller design provides.	Hack	Mouse	False
N2264207296	Sophia was a thousand times better than that hack with the Minnie Mouse voice Taylor.	Hack	Mouse	False
T3281220695	You will not find a better Hack or Cheats for SPY mouse on Android or iOS.	Hack	Mouse	False
M1931119329	Or if they wish to make a hack n slash game, better make sure that combat would be more intresting than just mouse clicking.	Hack	Mouse	False
H1090414859	If somebody comes out with a pure-software hack that can be loaded and run with only a couple mouse clicks, Apple will probably take steps to make that harder.	Hack	Mouse	False
R2856795939	This newer game has graphics more like Warcraft, more colorful but This is a fun game, dont get me wrong: It's a solid hack-n-slash game, lots of clicking with your mouse, fast-paced, lots of looting.	Hack	Mouse	False
F790582907	Funny how cheeze can screw you over And the run before that I was doing even better with TT and the hack, killed the magic guy, killed the SMM, mouse-surge missclick - death.	Hack	Mouse	False
O2349258889	TERA is supposed to be playable with both mouse and keyboard and a controller, so what better way to try to act like it was a console hack & slash game with a controller and a non-tank melee class?	Hack	Mouse	False
L1898852511	One of the cooler features of the release, though, at least from a mobile gaming standpoint, is an app for both iOS and Android that purports to be more than just a tie-in game , letting mobile players "hack into" the console version of the game to play a bit of cat-and-mouse via the mobile app.	Hack	Mouse	False
S2987248530	Using the mouse for one-to-one sword movement in Hack-and-Slash Die By The Sword is favored by most players because the enhanced control is more fun, but it's also significantly harder to block and strike than the "arcade" controls where a single keyboard button corresponds to a complete attack.	Hack	Mouse	False
Q2633109839	Thereafter, Statham's cop and Gillan's villain get to play cat-and-mouse as the dead coppers begin to pile up... while Statham also has to contend with a gay superior (Considine) who he seldom misses the chance to playfully insult, and a slimy tabloid hack (Morrissey) who is a hopelessly stereotyped sleazebag journo.	Hack	Mouse	False
M2032014596	Pretty cool, wish it could of had better results, image is crap and doesnt even look like there is anywhere you can go to make a cheapscanner from a $15 optical mouse, but interesting hack, might try it myself over the summer.	Hack	Mouse	False
N2252878843	"Someone to Kiss It Better" efficiently details the downfall of a thug, "Mouse" sets the worlds of gaming and nature and desire against each other neatly, and "Tabitha Warren" handles the decline of a hack bestselling writer of treacly animal-narrated potboilers brilliantly in her rendition of a cat's true stream-of-consciousness narration.	Hack	Mouse	False
H1127623689	If you want to use the DOS version, I think there are options for setting the vertical mouse speed, but it will still feel a bit of, since Duke's aiming always was a hack done with the renderer, which is why newly written renderers work better.	Hack	Mouse	False
Q2759065447	the way the game is now seems more hack/slash than diablo couse players who click faster are better(or the one with better mouse ) this is my way of thinking about roleplaing if i take control of other character, the one i order should do as i say - so with magic : if i cast fireball once and do not change my mind to other spell so he should always be ready on his own to cast fireball not waiting for me each time to say : this time use fireball.	Hack	Mouse	False
D515421115	Consider, for instance, the late George Cain, the chief executive who turned Abbott Laboratories from a mediocre family business into a health-care powerhouse that eventually generated cumulative returns to investors 4.5 times better than the general market, handily outperforming industry superstars Merck and Pfizer.	GEORGE	Powerhouse	False
K1601581790	Larranaga was an icon at George Mason, a school he had built into a powerhouse in arguably the nation's top mid-major conference with a better-than-you-think-it-is fan base.	GEORGE	Powerhouse	False
B290615682	And whether you're looking to celebrate the occasion or inoculate yourself against it, you'll find no better tonic than the book launch of George Saunders 's Congratulations, By the Way , at PowerHouse Arena.	GEORGE	Powerhouse	False
I1400040191	It is alarming and deeply disturbing to see that some people, many of whom should know better, have swallowed George "high-vis" Osborne's fantasy-speak about building a "Northern Powerhouse".	GEORGE	Powerhouse	False
M2067893420	Rather than play at a university that has sent dozens of players to the NFL, Scott thinks he will have a better chance at future stardom playing at Central Michigan, a MAC, cough cough, powerhouse that has sent 11 players to the NFL but might be better known for alumni Jim Myers, known to you as George "The Animal" Steele.	GEORGE	Powerhouse	False
E613306623	Dr Hassan said that George Washington University chose the Emirates as the destination for its MBA program's international residency experience because of the country's growing reputation as a diversified economic centre, and the need for leading international marketers to better understand its emerging position as a global marketing powerhouse.	GEORGE	Powerhouse	False
D464930814	Chancellor of the Exchequer George Osborne is using a key note speech at the Science and Industry in Manchester to say that a new high-speed rail connection and better roads could create an economic "powerhouse" in the north of England to rival	GEORGE	Powerhouse	False
E595583873	Do I feel safer with Mighty Mouse George in the White House?	GEORGE	Mouse	False
L1860751733	Obviously, George doesn't buy into the better mouse trap proposition.	GEORGE	Mouse	False
J1453912948	"It's just solid fluorescence," said George Farr of the affected neurons in the mouse model.	GEORGE	Mouse	False
M1950164494	"Our newest mouse is all about making surfing the Web easier," said George Saad, Director at Logitech Australia.	GEORGE	Mouse	False
E666183801	Even better, let your little Johnny or Susie enter Fluffy the mouse or George the Rat in the competition!	GEORGE	Mouse	False
J1546546171	Jeanne Loring George, I was trying to say that as well: With mouse ES, trisomies often arise because they divide faster.	GEORGE	Mouse	False
F804845133	George would go outside and bring in the mouse and Jesse would execute it quickly, often scuttling across the floor much faster than seemed possible for his weight.	GEORGE	Mouse	False
B280413723	And then because of that (Indy Racing League founder) Tony George on the other side decides "I am going to build a better mouse trap."	GEORGE	Mouse	False
L1829114828	Note the long straight between turns 2 and 3. Then Tony George came along, thought he had a better idea, shortened the track to a Mickey Mouse 2.07 miles (below) and ruined it all.	GEORGE	Mouse	False
D439395613	Cack-handed is a hate-term that I have to endure every time a coworker sits at my seat and finds the mouse in the wrong place-it means left-handed, but also "clumsy" or "poorly executed" eg "George Bush's invasion plan for Iraq has been shown to be cack-handed."	GEORGE	Mouse	False
K1713162319	[...] Mickey Mouse cake was my first time ever working with fondant or stacking a cake and I also made a Army Tank cake earlier this year so the Curious George cake turned out to be easier and quicker than I had [...]	GEORGE	Mouse	False
Q2755496207	The video starts - STARTS - with a cigar-smoking Mickey Mouse handing a $4 billion check to George Lucas in a strip club and proceeding to walk out arm-in-arm with Princess Leia, and it somehow manages to get even better from there.	GEORGE	Mouse	False
B275504083	And sometimes watching something New other than the Usual " The Micky Mouse, Club House, Come Inside, there is fun inside!, And Dora, Dora, Dora the Explorer!!!!! and the Peppa Pig and the George the Monkey "........... makes me feel better, but I hardly get a chance and choice.	GEORGE	Mouse	False
F779921164	From a rodent exterminator's point of view it has the second drawback that when Bob the mouse sees his buddy George take a bite of tempting bait and then shortly lapse into seizures and expire, Bob and all his friends figure out that tasty morsel might be better off left alone.	GEORGE	Mouse	False
A137363304	Actor/comedian, George Lopez, who seems set to do the voice of the mucho rapido rodent has confided to friends that the movie is about a sombrero wearing mouse from Mexico who finds the pace of life a little too slow for his liking, so he moves to LA in search of something a little faster and gets tied into a lot of humorous situations.	GEORGE	Mouse	False
E696019154	Fantastic Mr. Fox, The Minpins The Mouse and the Motorcyle, Ribsy and other books by Beverley Cleary The Cricket in Times Square - George Seldon Chitty Chitty Bang Bang by Ian Fleming (recently discovered that book is very different and much better than the film) Mom of Two There is an great book for book recommendations for reading aloud, it is called the Read Aloud Handbook by Jim Trelease.	GEORGE	Mouse	False
K1637763254	LittleBigPlanet Lost Planet Love Live! Love Plus Lucky Star Lupin III Macross Magic The Gathering Magical Girl Lyrical.. Manaka de Ikuno!! Martian Successor Na.. Marvel Comics Mass Effect Masters of the Unive.. Mazinger Z Mega Man Melancholy of Suzumi.. Melty Blood Metal Gear Solid Metroid Michael Jackson Minecraft MLB Monsters Inc Mouse Guard Muppets Muramasa The Demon B.. Muv-Luv Alternative My Little Pony My Neighbor Totoro Naruto NBA Neon Genesis Evangel.. NFL Nightmare Before Chr.. Nightmare on Elm Str.. Ninja Gaiden Odin Sphere Oh! My Goddess!	Elm	Mouse	False
E569010981	Description Development powerhouse, Kojima Productions, continues forth the âMETAL GEAR SOLID V Experienceâ with the latest chapter, METAL GEAR SOLID V: The Phantom Pain.	Forth	Powerhouse	False
E576033727	Development powerhouse, Kojima Productions, continues forth the 'METAL GEAR SOLID V Experience' with the latest chapter, METAL GEAR SOLID V: The Phantom Pain.	Forth	Powerhouse	False
E576033728	Development powerhouse, Kojima Productions, continues forth the METAL GEAR SOLID V Experience with the latest chapter, METAL GEAR SOLID V The Phantom Pain.	Forth	Powerhouse	False
S3023084653	We also argued that the Firth of Forth Banks Complex (an offshore wildlife powerhouse with a unique mosaic of sand and gravel habitat important for sandeels) had to be designated over the ecologically poorer alternatives.	Forth	Powerhouse	False
O2344436401	Team Moore looks poised to put forth a very strong effort with what appears to be solid funding for two quality cars, and it wouldn't be surprising to see them give Hinch the support he needs to give powerhouse teams AFS/Andretti and Sam Schmidt Motorsports a run for the title.	Forth	Powerhouse	False
K1653215841	Loved the back and forth on the last posts about: a)the merits or demerits of Petecard's fandom; b) Maryland as an academic powerhouse; c) Barno's unfailing opinions and knowledge about the team; and d) the fact that the sniping is happening while (lets face it) the team is doing well - perhaps better than some of us expected.	Forth	Powerhouse	False
M2004518568	Playing without starting point guard Chris Fowler, the Yellow Jackets put forth a near flawless effort in dispatching fellow perennial hoops powerhouse Saginaw 98-81 and with it told the entire state they could wind up being better than last year's state title squad.	Forth	Powerhouse	False
K1746439090	Moving the mouse back and forth in order to run faster and faster.	Forth	Mouse	False
L1843264415	Now drag the mouse back and forth to tell AutoCAD where the opposite face of the solid is to be.	Forth	Mouse	False
R2900347155	Thus skewered, the bird, mouse, or insect is then torn apart -- into steaks, chops, and so forth -- for easier consumption.	Forth	Mouse	False
M2058333861	Quickly move your mouse back and forth over the dark gray circle, the longer you keep at it, the better.	Forth	Mouse	False
T3163908433	"While the Council of Better Business Bureaus labored like an elephant, it came forth with a mouse."	Forth	Mouse	False
I1276918529	In order to do things faster, I try to keep from going back and forth between the keyboard and the mouse.	Forth	Mouse	False
P2510387357	The GS412 is way lighter and a nicer footprint than my Mesa Powerhouse 6x10 was.	Mesa	Powerhouse	False
K1708350447	Mesa Boogie 4x10 Powerhouse Bass Speaker Cabinet and better cases for my amps.	Mesa	Powerhouse	False
B238159057	Among the teams scheduled to compete are perennial AAA powerhouse Robertson, all the teams from the Four Corners area, which are generally solid top-to-bottom, and three entries from out-of-state, Del Norte, Colo., Dolores, Colo., and Red Mesa, Ariz.	Mesa	Powerhouse	False
M1941060948	Other solid contenders for the 2008 Rip Curl Pro Mademoiselle title include seven-time ASP Women's World Champion Layne Beachley (AUS), veteran campaigner and current ASP World No. 3 Samantha Cornish (AUS), South American phenom Silvana Lima (BRA), Hawaiian powerhouse Melanie Bartels (HAW), among others.	Curl	Powerhouse	False
K1661437682	Mad dps powerhouse 2h build	MAD	Powerhouse	True
M2025248731	Powerhouse songs and mad piano skills	MAD	Powerhouse	True
F884161955	- He is just a mad powerhouse.	MAD	Powerhouse	True
M2025245984	Powerhouse battles of brilliant minds and Mad Cow.	MAD	Powerhouse	True
D428427456	BWAHAHAHAHA!!!!! Ahem, and Ite is a mad powerhouse.	MAD	Powerhouse	True
K1662722145	- Maggie Smith from Downton Abbey vs. Joan's powerhouse season from Mad Men.	MAD	Powerhouse	True
P2530736821	Their popularity, in this cricket mad powerhouse, is bathed in ambivalence.	MAD	Powerhouse	True
L1832885929	Notice that the powerhouse basketball conference is hugely dependent on basketball-mad Indiana.	MAD	Powerhouse	True
Q2745604311	The TV powerhouse that is AMC's ' Mad Men ' has just entered its fifth season.	MAD	Powerhouse	True
Q2711431447	The show is part of AMC's powerhouse Sunday night franchise which also includes Mad Men and Breaking Bad .	MAD	Powerhouse	True
F783459908	from the classic comic strips Powerhouse Pepper and Spacehawk through Mad Magazine and illustrating the Old Testament.	MAD	Powerhouse	True
G905419746	Here's a powerhouse of a documentary that makes you feel mad as hell and unwilling to take it anymore.	MAD	Powerhouse	True
T3217468862	WYNTER: After four consecutive wins, "Mad men" was dethroned by Showtime's freshman powerhouse, "Homeland," for the top drama prize.	MAD	Powerhouse	True
T3205808570	Wolverton's Powerhouse Pepper comics reflected his unique sense of humor, and forshadowed the early comic book version of Mad Magazine.	MAD	Powerhouse	True
O2300390204	Steven Universe  will join fan-favorites  Adventure Time, Regular Show  and  MAD , for a powerhouse prime-time comedic lineup.	MAD	Powerhouse	True
B324213065	A powerhouse cafe in a coffee-mad city, Auction Rooms exudes industrial chic both inside and out.	MAD	Powerhouse	True
F763526913	For the rune, Marauder's Rage is the simplest choice if you just want to have mad dps powerhouse.	MAD	Powerhouse	True
I1352697901	I spoke with Powerhouse this morning to bring them up to speed also, they seemed a bit mad at me.	MAD	Powerhouse	True
K1662254230	Mad Men star Bryan Batt will perform his cabaret show in Brisbane Powerhouse as part of the Queensland Cabaret Festival	MAD	Powerhouse	True
L1794636213	NEWARK - Kirby Burkholder had 19 points and 14 rebounds as mid-major women's college basketball powerhouse James Mad...	MAD	Powerhouse	True
P2485973806	The film boasts an absolute powerhouse performance from Florinda Bolkan that is at turns restrained and explosive, mad and collected.	MAD	Powerhouse	True
B282021595	And the off-road production powerhouse Mad Media, produced the clip with their team of cinematographers, and editors.	MAD	Powerhouse	True
L1805797398	Nintendo, being the powerhouse gaming company it is, has also created a mad flux about motion controls.	MAD	Powerhouse	True
D494078572	CM Keane. he was a mad, mental powerhouse of a midfielder and I think Lennon could be in the same line as him.	MAD	Powerhouse	True
E659699479	Erstad (a former Cornhuskers punter and Angels outfielder) is mad at me," Lackey boasted -- would go from watching one powerhouse (the Yankees) to another (USC).	MAD	Powerhouse	True
D520517238	contrary to preseason returns, pierce was the focal point of the offense, turning in a mad decent 30-12-3.	MAD	FOCAL	False
B305823902	Another focal point for Mad Men 's commentary on gender politics is the character of Betty Draper, whose stunted life in the suburbs serves as a pre-feminist reference point that seems designed to highlight how better off women will be by the next decade.	MAD	FOCAL	False
J1553548119	Jodi E. Rust Working Smarter Not Harder: Using a Pedagogical-Based Model in the Rapid Development of Quality Hybrid Courses Mentor: Kim Rynearson	Rust	RAPID	False
I1319533365	In this study, the authors develop a rapid staining protocol of the rust fungus Puccinia triticina using fluorochrome Uvitex 2B which is six times faster than other protocols	Rust	RAPID	False
P2546449279	The list goes on from there, and it's solid, but Rust Wire falls down when they criticize Detroit's bus rapid transit plan.	Rust	RAPID	False
M2065729044	Rapid engineering progress lets us build safer bridges and buildings with less material, make cars that don't rust after 3 years and run on less fuel, given us fridges and washing machines that use less energy.	Rust	RAPID	False
E699959530	Features a rust-proof shock-resistant polypropylene case, solid-state circuitry, spark-proof protection in automatic mode, 2 amp trickle, 40 amp rapid charger 1-3 hour, 200 amp engine start.	Rust	RAPID	False
P2593648956	The one-time Steel City may be the only metropolis in the Rust Belt better off than it was 40 years ago (back when it was known for its steel mills, smog and rapid population shrinkage).	Rust	RAPID	False
E611011758	Dragonaut / March of the Damned Halls of Valhalla Rock Hard Ride Free Better by You, Better Than Me ---Dawn of Creation--- Prophecy Night Crawler Solar Angels Diamonds & Rust Rapid Fire Beyond the Realms of Death Bloodstone Leather Rebel / Hell Patrol Breaking the Law Judas Rising Blood Red Skies Turbo Lover Hell Bent for Leather Painkiller The Ripper Victim of Changes ---ENCORE---	Rust	RAPID	False
L1888922613	Once the laggards in the CTO/CIO corner offices finally get beaten up enough by their worker bees (you do know that leaders, of techies, mostly follow, yes?) to use SSDs to change structure, not merely as faster spinning rust, the change will be rapid.	Rust	RAPID	False
O2384218673	That was also the period of the rapid de-industrialization of the "Rust Belt" and the exodus to the south, which made the perception of "depression" particularly in the upper mid-west and western New York a good deal worse than it is today.	Rust	RAPID	False
F761916739	For the less weld-informed, a good, solid weld involves more than melting and fusing metals - the weld zone needs to be free of oxygen, otherwise the normal oxidation of metals that leads to rust, patinas, and discoloration happens at a dizzyingly rapid rate, accelerated by the high heat.	Rust	RAPID	False
F761916740	For the less weld-informed (see what I did there?) a good, solid weld involves more than melting and fusing metals - the weld zone needs to be free of oxygen, otherwise the normal oxidation of metals that leads to rust, patinas, and discoloration happens at a dizzyingly rapid rate, accelerated, as are many chemical reactions, by the high heat.	Rust	RAPID	False
I1272210764	In most of the Northeast and the rust belt (prospects are somewhat better in the South and Southwest), Catholic inner-city schools are closing at such a rapid rate that there soon may not be any left to save, even if we should one day win passage of generous tuition tax credits.	Rust	RAPID	False
F744951775	For example, rapid expansion of interspecies hybrids of the rust fungi, Melampsora medusae and M. accidentalis, coincided with the introduction of a new poplar host to the habitat for these fungi, which suggests that these fungal hybrids are better adapted to this new host [ 7 , 41 ].	Rust	RAPID	False
P2524524511	The Inner Harbour area continues to be dominated by the Parliament Buildings and ancillary government offices along Superior Street, but is also the hub of Victoria's tourist industry with the Royal British Columbia Museum and the adjacent Empress Hotel serving as focal points for visitors to the city.	Harbour	FOCAL	False
M2061706523	Rabo de Peixe now breaks inside the harbour wall that destroyed a better reef outside but it is still a focal point for winter swells thanks to ease of access and ride compared to the many unridden breaks visible from the cliffs.	Harbour	FOCAL	False
S3063875054	Wellington had once been too dangerous for a lot of kitesurfing but rapid advances in technology had made the sport much safer on the gusty harbour, he said.	Harbour	RAPID	False
T3120861415	When, after a rapid passage, he gained sight of the Island of Idolaters, he judged it better not to enter the harbour, but casting anchor at some distance he embarked at night in a small boat with six active sailors and landed near Camaralzaman's cottage.	Harbour	RAPID	False
F808848664	Get your Euclid 34 running like a top as quickly as possible with the finest manuals, rapid shipping and superior quality.	Euclid	RAPID	False
F784840991	From there, the options expand exponentially -- they include a more direct and faster route to downtown (just stay on the leisurely Superior all the way), a quick hop along Eddy Road to the 90 East, a park and ride option at the Windemere Rapid Stop, and I assume, will soon connect to the Euclid Corridor Silver Line.	Euclid	RAPID	False
B307121877	Another option is to acquire the focal reducer for your EdgeHD reducing your image scale with an 8300 to .79 asec/pixel with a fairly decent FOV equating 33 x 44 arc minutes	Arc	FOCAL	True
F731252910	Focal 165KR - (new model) they have a better tweet i hear than the harsh ones in lower lines Rockford Fosgate P400-4 amp (or may go with Arc Audio KS300.4,	Arc	FOCAL	True
P2479157300	The expected point spread function for the flight mirrors is 43 arc-seconds, giving a spot size of about two millimeters at the focal plane; this is unprecedentedly good resolution for focusing hard-X-ray optics, though it is about one hundred times worse than the best resolution achieved at longer wavelengths by Chandra .	Arc	FOCAL	True
Q2700865211	These lenses produce the world's sharpest images captured from astronomical observations using this class of corrector lenses; their high optical quality delivers an image that is better than 0.2" (arc seconds) on the focal plane, the flat surface on which the image appears.	Arc	FOCAL	True
F763673564	For the season, despite being the focal point of a variety of "junk" defenses, the precocious point guard shot an eye-popping 56% from the field, 44% from beyond the three-point arc, and better than 86% from the charity stripe.	Arc	FOCAL	True
G902431445	Here is a better way to figure out what you can really handle (for "native resolution" presentation, anyway...you could transform for web sized with a scale factor): Determine the arc degrees per pixel for a given focal length and pixel size.	Arc	FOCAL	True
M2065709106	Rapid Arc IMRT delivers radiation directly to a tumor faster than the conventional IMRT.	Arc	RAPID	False
K1628523008	'Like a jet through solid rock:' Volcanic arc fed by rapid fluid pulses	Arc	RAPID	False
K1628523009	'Like a jet through solid rock:' Volcanic arc fed by rapid fluid pulses.	Arc	RAPID	False
N2120874287	Ruhr-Universitaet-Bochum. "'Like a jet through solid rock:' Volcanic arc fed by rapid fluid pulses."	Arc	RAPID	False
M2065709073	Rapid Arc Company uses pulsed GMAW for faster travel speeds, low spatter, out of position operation and lower heat input.	Arc	RAPID	False
D437004835	By the way, it's Rapid arc pulse is much easier to use then the Miller MS pulse-.wide	Arc	RAPID	False
H1229472190	In addition, compared to the continuous spectrum of arc lamps, LEDs are cooler, smaller, and provide a more convenient mechanism to choose multiple wavelengths with rapid switching.	Arc	RAPID	False
M2065709197	Rapid Arc: This treatment option delivers treatments two to eight times faster than other treatments and also offers an increased level of precision in delivery of radiation therapy.	Arc	RAPID	False
D502775595	Coming soon, the program will offer Rapid Arc™ radiotherapy, which attacks tumors in 3D and delivers a highly precise treatment much faster than other technologies.	Arc	RAPID	False
B242829450	An arc blast is the force from the explosion caused by the rapid expansion of air and the transition of solid conducting materials into vapor.	Arc	RAPID	False
D506963696	Compared with conventional fixed-field IMRT, Rapid Arc can achieve better dose conformity, improve contralateral parotid sparing, and uses fewer MU.	Arc	RAPID	False
K1686468825	materials arc, undoubtedly, better calculated to generate a more rapid and complete combustion than the materials winch enter into the composition of gunpowder.	Arc	RAPID	False
B224408069	Although it fails to outperform Sony's Arc and Samsung's own Galaxy SII with its image quality, the superior interface, rapid speed and panorama mode gives it a leg up.	Arc	RAPID	False
P2436847637	The CK machine keeps tract of the capsule more often than the Rapid Arc machine does, and it is debatable if the CK machine is superior in this regard.	Arc	RAPID	False
B248100299	And because of the rapid-fire production system he's developed, his career arc is moving along much faster than it does for most other filmmakers; it moves closer to the speed of thought and the speed of life.	Arc	RAPID	False
M2065709117	Rapid Arc is an image-guided intensity-modulated radiotherapy treatment that takes about 90 seconds to deliver, markedly faster than other medical facilities where treatment time can take 20 minutes or longer.	Arc	RAPID	False
O2431456525	The Center was the first in the state of New Jersey to offer Rapid Arc radiotherapy technology - a precise form of technology that is 80 percent faster than conventional radiation.	Arc	RAPID	False
Q2716492579	The solid premiere ratings for "Wipeout," in particular, suggest that it at least might work out that way, though given "Gladiators'" downward rating arc, it might also have a rapid expiration date.	Arc	RAPID	False
A138759554	Actually, the jet force is the arc and is created by the rapid rate at which solid electrode metal is converted into metal vapor at the tip of the electrode by the heat of the are.	Arc	RAPID	False
G995422442	Hunt, Charles E. et al., Electrical and Physical Properties of Rapid Zone Recrystallized SOI Made Using a Pulsed Arc Lamp, Abstracts of the 18 th ( 1986 International ) Conference on Solid State Devices and Materials, Tokyo, Japan, 1986, pp.	Arc	RAPID	False
O2332006024	Synthesis of Nanoparticles Dr. Chen's team developed a compact and low-cost atmospheric dc mini-arc plasma reactor to produce aerosol nanoparticles through direct vaporization of solid precursors followed by a rapid quenching.	Arc	RAPID	False
Q2631978900	The rapid calculating power of the computer enables the guide star location to be determined within a fraction of a pixel, enabling better than 1 arc second tracking accuracy.	Arc	RAPID	False
O2340114959	Tamron - Least expensive of the bunch - Longest focal length - 2nd fastest aperture range (tied with Canon) - Questionable image quality and sharpness, often dependendent on which "batch" you get - Brand new lens, so objective reviews and test harder to come by	Batch	FOCAL	False
N2210710107	Since iDof let's you define and animate the focal point with the black point and white point animation, you can get rack focus even in batch image processors, and still have much faster render times than doing it in 3d.	Batch	FOCAL	False
