_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,orig__golden,a,b,id,label_gold,label_gold_reason,marker,raw_text,text_html,text_readable,type
1629787070,false,finalized,2,3/15/2018 12:52:09,BETTER,1.0,False,Java,Perl,M1988287065,,,True,"Perl can compile, optimise, and execute some activities faster than Java can load, initialise itself, and execute a pre-compiled .class","<span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> can compile, optimise, and execute some activities faster than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> can load, initialise itself, and execute a pre-compiled .class","*Perl* can compile, optimise, and execute some activities faster than §Java$ can load, initialise itself, and execute a pre-compiled .class",compsci
1629787071,false,finalized,2,3/15/2018 12:55:48,NONE,1.0,False,Java,Haskell,G1033050801,,,True,"I can write both Prim's and Kruskal's algorithms to find a minimum spanning tree in C++ or Java, but I want to know how to implement them in Haskell with O(mlogm) or O(mlogn) (pure functional programs is better).","I can write both Prim's and Kruskal's algorithms to find a minimum spanning tree in C++ or <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, but I want to know how to implement them in <span style=""color: #6CB219; font-weight: bold"">Haskell:[OBJECT_B]</span> with O(mlogm) or O(mlogn) (pure functional programs is better).","I can write both Prim's and Kruskal's algorithms to find a minimum spanning tree in C++ or *Java*, but I want to know how to implement them in §Haskell$ with O(mlogm) or O(mlogn) (pure functional programs is better).",compsci
1629787072,false,finalized,2,3/15/2018 12:54:20,NONE,1.0,False,Java,Ruby,N2120556487,,,False,Ruby vs Java,"<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> vs <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>",*Ruby* vs §Java$,compsci
1629787073,false,finalized,2,3/15/2018 12:53:05,WORSE,1.0,False,Windows XP,Windows 98,M2037680565,,,True,"Probably it's that Windows 98 does not recognize your audio interface, something that Windows XP does better about the drivers.","Probably it's that <span style=""color: #9A14B2; font-weight: bold"">Windows 98:[OBJECT_A]</span> does not recognize your audio interface, something that <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span> does better about the drivers.","Probably it's that *Windows 98* does not recognize your audio interface, something that §Windows XP$ does better about the drivers.",compsci
1629787074,false,finalized,2,3/15/2018 13:32:02,BETTER,1.0,False,Java,Objective-C,T3234289419,,,True,You appear to be assuming that iPhone / Objective-C developers are typically better coders than Java coders.,"You appear to be assuming that iPhone / <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span> developers are typically better coders than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> coders.",You appear to be assuming that iPhone / *Objective-C* developers are typically better coders than §Java$ coders.,compsci
1629787075,false,finalized,2,3/15/2018 12:53:39,NONE,1.0,False,Java,Ruby,F781374105,,,False,From Java To Ruby,"From <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> To <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>",From *Java* To §Ruby$,compsci
1629787076,false,finalized,2,3/15/2018 12:58:57,NONE,1.0,False,PHP,Perl,L1854185103,,,True,"Now yarv looks really nice, with a really limited variation over the different benchmarks (python and ruby do well, Perl and PHP do poorly).","Now yarv looks really nice, with a really limited variation over the different benchmarks (python and ruby do well, <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> do poorly).","Now yarv looks really nice, with a really limited variation over the different benchmarks (python and ruby do well, *Perl* and §PHP$ do poorly).",compsci
1629787077,false,finalized,2,3/15/2018 12:59:12,NONE,1.0,False,Python,Bash,J1501252691,,,True,"I've done a decent amount of scripting in both Linux/Unix and Windows environments, in Python, Perl, batch files, Bash, etc.","I've done a decent amount of scripting in both Linux/Unix and Windows environments, in <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, Perl, batch files, <span style=""color: #6CB219; font-weight: bold"">Bash:[OBJECT_B]</span>, etc.","I've done a decent amount of scripting in both Linux/Unix and Windows environments, in *Python*, Perl, batch files, §Bash$, etc.",compsci
1629787078,false,finalized,2,3/15/2018 12:51:02,BETTER,1.0,False,Ruby,Perl,J1430859596,,,True,"I tried creating a version that mimics the Perl one (because Ruby also has the -n option), but in the end this seemed easier (and much more readable):","I tried creating a version that mimics the <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> one (because <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> also has the -n option), but in the end this seemed easier (and much more readable):","I tried creating a version that mimics the *Perl* one (because §Ruby$ also has the -n option), but in the end this seemed easier (and much more readable):",compsci
1629787079,false,finalized,2,3/15/2018 12:58:58,NONE,1.0,False,Ruby,Python,M1988308364,,,True,Perl is good and I would say better than Python and Ruby.,"Perl is good and I would say better than <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>.",Perl is good and I would say better than *Python* and §Ruby$.,compsci
1629787080,false,finalized,2,3/15/2018 12:53:07,NONE,1.0,False,Java,Scala,N2243738385,,,True,"Solid understanding of either C#, Java or Scala.","Solid understanding of either C#, <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Scala:[OBJECT_B]</span>.","Solid understanding of either C#, *Java* or §Scala$.",compsci
1629787081,false,finalized,2,3/15/2018 12:55:32,BETTER,1.0,False,Windows 7,Windows 8,T3184427025,,,True,Windows 7 comes out of sleep even faster than Windows 8.,"<span style=""color: #9A14B2; font-weight: bold"">Windows 7:[OBJECT_A]</span> comes out of sleep even faster than <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span>.",*Windows 7* comes out of sleep even faster than §Windows 8$.,compsci
1629787082,false,finalized,2,3/15/2018 12:55:19,NONE,1.0,False,Java,Ruby,A141441095,,,False,added Java and Ruby support,"added <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> support",added *Java* and §Ruby$ support,compsci
1629787083,false,finalized,2,3/15/2018 12:57:52,NONE,1.0,False,Java,Groovy,T3166388225,,,True,"While this manipulation is all available in the standard JDK and is thus available to Java applications, Groovy is better suited for scripting needs like this.","While this manipulation is all available in the standard JDK and is thus available to <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> applications, <span style=""color: #6CB219; font-weight: bold"">Groovy:[OBJECT_B]</span> is better suited for scripting needs like this.","While this manipulation is all available in the standard JDK and is thus available to *Java* applications, §Groovy$ is better suited for scripting needs like this.",compsci
1629787084,false,finalized,2,3/15/2018 12:53:52,NONE,1.0,False,PHP,JavaScript,I1319792664,,,True,"In this tutorial, you'll witness how this is done with a PHP and JavaScript (jQuery to make it easier).","In this tutorial, you'll witness how this is done with a <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> (jQuery to make it easier).","In this tutorial, you'll witness how this is done with a *PHP* and §JavaScript$ (jQuery to make it easier).",compsci
1629787085,false,finalized,2,3/15/2018 12:59:57,NONE,0.5333,False,MySQL,PostgreSQL,Q2653230933,,,True,There is a long debate regarding whether MySQL is better or PostgreSQL.,"There is a long debate regarding whether <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> is better or <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span>.",There is a long debate regarding whether *MySQL* is better or §PostgreSQL$.,compsci
1629787086,false,finalized,2,3/15/2018 13:23:44,NONE,1.0,False,Java,Python,S3005693038,,,True,Visibly faster than Python ... faster than Java I'd bet.,"Visibly faster than <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> ... faster than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> I'd bet.",Visibly faster than *Python* ... faster than §Java$ I'd bet.,compsci
1629787087,false,finalized,2,3/15/2018 12:58:18,BETTER,1.0,False,Python,Lisp,N2253585678,,,True,"Some people find it easier to learn Python than Lisp, and some instructors don't want to spend the time to introduce a new language to students (admittedly, this is partly the fault of the authors of AIMA for producing a 1000 page book).","Some people find it easier to learn <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> than <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span>, and some instructors don't want to spend the time to introduce a new language to students (admittedly, this is partly the fault of the authors of AIMA for producing a 1000 page book).","Some people find it easier to learn *Python* than §Lisp$, and some instructors don't want to spend the time to introduce a new language to students (admittedly, this is partly the fault of the authors of AIMA for producing a 1000 page book).",compsci
1629787088,false,finalized,2,3/15/2018 12:56:28,NONE,1.0,False,Python,Perl,T3189547931,,,True,"With a script in Perl , Python , elisp, it's much easier to control.","With a script in <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> , <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> , elisp, it's much easier to control.","With a script in *Perl* , §Python$ , elisp, it's much easier to control.",compsci
1629787089,false,finalized,2,3/15/2018 12:53:17,WORSE,1.0,False,Java,Lisp,S3082464864,,,True,We say 'Java is the gateway to hell.' Lisp is just a better alternative to the intelligent Internet: It runs on 14 different platforms and doesn't need any type of virtual machine because it compiles directly to native machine instructions on all popular microprocessor architectures.',"We say '<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> is the gateway to hell.' <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span> is just a better alternative to the intelligent Internet: It runs on 14 different platforms and doesn't need any type of virtual machine because it compiles directly to native machine instructions on all popular microprocessor architectures.'",We say '*Java* is the gateway to hell.' §Lisp$ is just a better alternative to the intelligent Internet: It runs on 14 different platforms and doesn't need any type of virtual machine because it compiles directly to native machine instructions on all popular microprocessor architectures.',compsci
1629787090,false,finalized,2,3/15/2018 12:58:22,NONE,1.0,False,Perl,JavaScript,H1172307099,,,True,I know html way better than I do JavaScript or Perl/cgi.,"I know html way better than I do <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>/cgi.",I know html way better than I do *JavaScript* or §Perl$/cgi.,compsci
1629787091,false,finalized,2,3/15/2018 12:53:52,NONE,1.0,False,Java,Smalltalk,D515298056,,,False,"Consider blocks in Smalltalk or Ruby, anonymous classes in Java.","Consider blocks in <span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span> or Ruby, anonymous classes in <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.","Consider blocks in *Smalltalk* or Ruby, anonymous classes in §Java$.",compsci
1629787092,false,finalized,2,3/15/2018 12:59:30,BETTER,1.0,False,Windows 7,Windows 8,B215548901,,,True,Also it has Windows 7 which I find it nicer and easier than Windows 8.,"Also it has <span style=""color: #9A14B2; font-weight: bold"">Windows 7:[OBJECT_A]</span> which I find it nicer and easier than <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span>.",Also it has *Windows 7* which I find it nicer and easier than §Windows 8$.,compsci
1629787093,false,finalized,2,3/15/2018 12:51:43,NONE,1.0,False,USB,Bluetooth,T3192992754,,,True,"With Intel® second generation Core processors, SATA Revision 3.0 Solid state storage (SSD), Bluetooth™ V4.0 and USB 3.0.","With Intel® second generation Core processors, SATA Revision 3.0 Solid state storage (SSD), <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span>™ V4.0 and <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> 3.0.","With Intel® second generation Core processors, SATA Revision 3.0 Solid state storage (SSD), *Bluetooth*™ V4.0 and §USB$ 3.0.",compsci
1629787094,false,finalized,2,3/15/2018 13:01:22,BETTER,1.0,False,Ruby,Python,T3226718656,,,True,"Yes, looks like Python is faster than Ruby, but it's possible to","Yes, looks like <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> is faster than <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>, but it's possible to","Yes, looks like *Python* is faster than §Ruby$, but it's possible to",compsci
1629787095,false,finalized,2,3/15/2018 12:51:59,NONE,1.0,False,Oracle,MySQL,M1926920080,,,False,Oracle MySQL Certification Training,"<span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span> Certification Training",*Oracle* §MySQL$ Certification Training,compsci
1629787096,false,finalized,2,3/15/2018 12:57:27,WORSE,1.0,False,OpenGL,Direct3D,B239637126,,,True,"Amusingly enough, it was released several months after John Carmack and the rest of the gaming industry started bitching Microsoft out for pushing Direct3D over the clearly superior OpenGL.","Amusingly enough, it was released several months after John Carmack and the rest of the gaming industry started bitching Microsoft out for pushing <span style=""color: #9A14B2; font-weight: bold"">Direct3D:[OBJECT_A]</span> over the clearly superior <span style=""color: #6CB219; font-weight: bold"">OpenGL:[OBJECT_B]</span>.","Amusingly enough, it was released several months after John Carmack and the rest of the gaming industry started bitching Microsoft out for pushing *Direct3D* over the clearly superior §OpenGL$.",compsci
1629787097,false,finalized,2,3/15/2018 12:57:20,NONE,1.0,False,Eclipse,NetBeans,L1791484979,,,False,NetBeans tooling for Eclipse developers?,"<span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span> tooling for <span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span> developers?",*NetBeans* tooling for §Eclipse$ developers?,compsci
1629787098,false,finalized,2,3/15/2018 12:58:43,BETTER,1.0,False,Windows 7,Windows 8,T3184481762,,,True,Windows 8 slower out of the traps than predecessor Windows 7 - StatCounter,"<span style=""color: #9A14B2; font-weight: bold"">Windows 8:[OBJECT_A]</span> slower out of the traps than predecessor <span style=""color: #6CB219; font-weight: bold"">Windows 7:[OBJECT_B]</span> - StatCounter",*Windows 8* slower out of the traps than predecessor §Windows 7$ - StatCounter,compsci
1629787099,false,finalized,2,3/15/2018 12:57:20,NONE,1.0,False,Python,Bash,M1934864029,,,True,Or should I have a another Bash at my pure-Python adaptor (as this is easier to support),"Or should I have a another <span style=""color: #9A14B2; font-weight: bold"">Bash:[OBJECT_A]</span> at my pure-<span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> adaptor (as this is easier to support)",Or should I have a another *Bash* at my pure-§Python$ adaptor (as this is easier to support),compsci
1629787100,false,finalized,2,3/15/2018 12:59:48,NONE,1.0,False,Sed,AWK,A164495267,,,True,"After i learned perl, i thought perl supercedes all unix commands, but actually i find it faster and more efficient to mine apache log files by several piping with Sed/AWK/grep/cat/sort etc.","After i learned perl, i thought perl supercedes all unix commands, but actually i find it faster and more efficient to mine apache log files by several piping with <span style=""color: #9A14B2; font-weight: bold"">Sed:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">AWK:[OBJECT_B]</span>/grep/cat/sort etc.","After i learned perl, i thought perl supercedes all unix commands, but actually i find it faster and more efficient to mine apache log files by several piping with *Sed*/§AWK$/grep/cat/sort etc.",compsci
1629787101,false,finalized,2,3/15/2018 12:58:08,BETTER,1.0,False,Ethernet,Bluetooth,T3179021757,,,True,"Wi-Fi, Ethernet, and other connection methods transfer files more quickly than Bluetooth does, and those networking technologies are better for recurring connections (such as in an office network).","Wi-Fi, <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span>, and other connection methods transfer files more quickly than <span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span> does, and those networking technologies are better for recurring connections (such as in an office network).","Wi-Fi, *Ethernet*, and other connection methods transfer files more quickly than §Bluetooth$ does, and those networking technologies are better for recurring connections (such as in an office network).",compsci
1629787102,false,finalized,2,3/15/2018 12:58:45,NONE,1.0,False,Windows XP,Windows Vista,E688682578,,,True,"Explain the pros and cons of each system lTe A customer has asked if Windows XP is better than Windows Vista."" .","Explain the pros and cons of each system lTe A customer has asked if <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span>."" .","Explain the pros and cons of each system lTe A customer has asked if *Windows XP* is better than §Windows Vista$."" .",compsci
1629787103,false,finalized,2,3/15/2018 12:51:48,NONE,1.0,False,OpenGL,Direct3D,S3090845984,,,True,"We've done quite a bit of work to narrow the accepted language to a subset of OpenGL ES that is appropriate for the web, makes it easier to deal with the security issues, and makes it possible to implement on top of ANGLE (to allow WebGL to run on top of Direct3D).","We've done quite a bit of work to narrow the accepted language to a subset of <span style=""color: #9A14B2; font-weight: bold"">OpenGL:[OBJECT_A]</span> ES that is appropriate for the web, makes it easier to deal with the security issues, and makes it possible to implement on top of ANGLE (to allow WebGL to run on top of <span style=""color: #6CB219; font-weight: bold"">Direct3D:[OBJECT_B]</span>).","We've done quite a bit of work to narrow the accepted language to a subset of *OpenGL* ES that is appropriate for the web, makes it easier to deal with the security issues, and makes it possible to implement on top of ANGLE (to allow WebGL to run on top of §Direct3D$).",compsci
1629787104,false,finalized,2,3/15/2018 12:58:04,NONE,1.0,False,Java,Perl,K1635466465,,,True,"Linux expert, algorithm savvy, very strong in C, Bash, python, scheme/common lisp decent in Perl, familiar with Java and clojure and haskell.","Linux expert, algorithm savvy, very strong in C, Bash, python, scheme/common lisp decent in <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, familiar with <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> and clojure and haskell.","Linux expert, algorithm savvy, very strong in C, Bash, python, scheme/common lisp decent in *Perl*, familiar with §Java$ and clojure and haskell.",compsci
1629787105,false,finalized,2,3/15/2018 12:58:12,NONE,0.5,False,MySQL,PostgreSQL,J1501029538,,,True,I've compared Firebird with MySQL (don't know PostgreSQL so well) and it is really better.,"I've compared Firebird with <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> (don't know <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span> so well) and it is really better.",I've compared Firebird with *MySQL* (don't know §PostgreSQL$ so well) and it is really better.,compsci
1629787106,false,finalized,2,3/15/2018 12:55:58,NONE,1.0,False,Ruby,Perl,T3260234451,,,True,"You may find that Perl, Ruby, C#, and others may fit your wants and needs better.","You may find that <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>, C#, and others may fit your wants and needs better.","You may find that *Perl*, §Ruby$, C#, and others may fit your wants and needs better.",compsci
1629787107,false,finalized,2,3/15/2018 12:56:02,NONE,1.0,False,Ruby,Python,H1233207489,,,True,"In addition to Ruby, C, and C++, I am decent at Python.","In addition to <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span>, C, and C++, I am decent at <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>.","In addition to *Ruby*, C, and C++, I am decent at §Python$.",compsci
1629787108,false,finalized,2,3/15/2018 12:53:36,NONE,1.0,False,Java,Smalltalk,J1544950610,,,False,"Java and Smalltalk have long embraced design patterns, creating a commercial credibility sorely lacking in Perl.","<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Smalltalk:[OBJECT_B]</span> have long embraced design patterns, creating a commercial credibility sorely lacking in Perl.","*Java* and §Smalltalk$ have long embraced design patterns, creating a commercial credibility sorely lacking in Perl.",compsci
1629787109,false,finalized,2,3/15/2018 12:56:17,BETTER,0.5152,False,Java,Python,J1576301241,,,True,"Jython/Python brings extra advantages to the Java development with its elegant code, faster to develop, easier to explain and understand after writing the code.","Jython/<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> brings extra advantages to the <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> development with its elegant code, faster to develop, easier to explain and understand after writing the code.","Jython/*Python* brings extra advantages to the §Java$ development with its elegant code, faster to develop, easier to explain and understand after writing the code.",compsci
1629787110,false,finalized,2,3/15/2018 12:56:24,BETTER,1.0,False,Java,Haskell,L1784833999,,,True,Nat Pryce noticed that collections were processed easier (and with less code) in the Haskell and Smalltalk solutions than in Java.,"Nat Pryce noticed that collections were processed easier (and with less code) in the <span style=""color: #9A14B2; font-weight: bold"">Haskell:[OBJECT_A]</span> and Smalltalk solutions than in <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.",Nat Pryce noticed that collections were processed easier (and with less code) in the *Haskell* and Smalltalk solutions than in §Java$.,compsci
1629787111,false,finalized,2,3/15/2018 12:50:54,BETTER,0.5294,False,USB,Bluetooth,A137807600,,,True,"Actually, Bluetooth quality is just as good, if not better, than the audio through USB.","Actually, <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span> quality is just as good, if not better, than the audio through <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span>.","Actually, *Bluetooth* quality is just as good, if not better, than the audio through §USB$.",compsci
1629787112,false,finalized,2,3/15/2018 12:53:48,NONE,1.0,False,OpenGL,Direct3D,G976759861,,,True,"However, it is a thing to be aware of if you're writing world class 3D Windoze apps, but not in determining whether OpenGL is better than Direct3D.","However, it is a thing to be aware of if you're writing world class 3D Windoze apps, but not in determining whether <span style=""color: #9A14B2; font-weight: bold"">OpenGL:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">Direct3D:[OBJECT_B]</span>.","However, it is a thing to be aware of if you're writing world class 3D Windoze apps, but not in determining whether *OpenGL* is better than §Direct3D$.",compsci
1629787113,false,finalized,2,3/15/2018 12:53:52,NONE,1.0,False,Ruby,JavaScript,B290846995,,,True,"And while it may sound petty, if I see an open position titled something like ""JavaScript Ninja"" or ""Kick-Ass Ruby Programmer,"" I immediately assume that the overall work experience would be, for lack of a better word, disappointing.","And while it may sound petty, if I see an open position titled something like ""<span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> Ninja"" or ""Kick-Ass <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> Programmer,"" I immediately assume that the overall work experience would be, for lack of a better word, disappointing.","And while it may sound petty, if I see an open position titled something like ""*JavaScript* Ninja"" or ""Kick-Ass §Ruby$ Programmer,"" I immediately assume that the overall work experience would be, for lack of a better word, disappointing.",compsci
1629787114,false,finalized,2,3/15/2018 13:03:27,NONE,0.5385,False,Ruby,Perl,I1400307417,,,True,It is a lot easier to do text parsing in Perl/Ruby/Python than it is in Java or C# (partially because it is a lot easier to use regular expressions).,"It is a lot easier to do text parsing in <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>/Python than it is in Java or C# (partially because it is a lot easier to use regular expressions).",It is a lot easier to do text parsing in *Perl*/§Ruby$/Python than it is in Java or C# (partially because it is a lot easier to use regular expressions).,compsci
1629787115,false,finalized,2,3/15/2018 12:52:00,BETTER,0.5238,False,USB,Ethernet,G1002251979,,,True,"I also had to add a USB 2.0, firewire card, a faster Ethernet card, and a second hard drive.","I also had to add a <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> 2.0, firewire card, a faster <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> card, and a second hard drive.","I also had to add a *USB* 2.0, firewire card, a faster §Ethernet$ card, and a second hard drive.",compsci
1629787116,false,finalized,2,3/15/2018 12:56:37,NONE,1.0,False,Python,Perl,N2243695146,,,True,"Solid programming skills in compiled CPU languages (C/C++/Objective-C), scripting languages (Python, Perl) ?","Solid programming skills in compiled CPU languages (C/C++/Objective-C), scripting languages (<span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>) ?","Solid programming skills in compiled CPU languages (C/C++/Objective-C), scripting languages (*Python*, §Perl$) ?",compsci
1629787117,false,finalized,2,3/15/2018 12:50:54,NONE,1.0,False,Eclipse,NetBeans,S3108026235,,,False,WHat if Im using NetBeans/Eclipse?,"WHat if Im using <span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span>?",WHat if Im using *NetBeans*/§Eclipse$?,compsci
1629787118,false,finalized,2,3/15/2018 12:53:57,WORSE,1.0,False,Java,Python,J1545027407,,,True,"Java isn't too bad of a first language, but Python is a little easier to pick up.","<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> isn't too bad of a first language, but <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> is a little easier to pick up.","*Java* isn't too bad of a first language, but §Python$ is a little easier to pick up.",compsci
1629787119,false,finalized,2,3/15/2018 12:58:18,BETTER,1.0,False,MySQL,PostgreSQL,M2023103527,,,True,"PostgreSQL has a much nicer set of drivers and supports both standard ANSI-SQL and extended features, in many cases better than MySQL.","<span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span> has a much nicer set of drivers and supports both standard ANSI-SQL and extended features, in many cases better than <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>.","*PostgreSQL* has a much nicer set of drivers and supports both standard ANSI-SQL and extended features, in many cases better than §MySQL$.",compsci
1629787120,false,finalized,2,3/15/2018 12:58:08,BETTER,1.0,False,Java,PHP,I1315295589,,,True,In the work I've done so far I've come across numerous things that make Java better than PHP IMO:,"In the work I've done so far I've come across numerous things that make <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> better than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> IMO:",In the work I've done so far I've come across numerous things that make *Java* better than §PHP$ IMO:,compsci
1629787121,false,finalized,2,3/15/2018 12:56:32,NONE,0.5405,False,Python,Perl,E697379680,,,True,"faster than C++, more concise than Perl, more regular than Python, more","faster than C++, more concise than <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span>, more regular than <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, more","faster than C++, more concise than *Perl*, more regular than §Python$, more",compsci
1629787122,false,finalized,2,3/15/2018 12:58:27,BETTER,1.0,False,Ruby,PHP,O2314054780,,,True,Subject: Re: Is Ruby is better than PHP ...,"Subject: Re: Is <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> ...",Subject: Re: Is *Ruby* is better than §PHP$ ...,compsci
