id	sentence	a	b	without_marker
1838	"Last year we decided to put our dog Genie in the parade, but finding a costume for him was harder than we thought, you have to get creative at the costume shop when it comes to finding things that fit.	Dog	Genie	False
1839	p-dog & j-dog	Dog	Pâ²â²	False
1840	p. 56, Dog Body, Dog Mind.	Dog	Pâ²â²	False
1841	The jovial Cuban said he was almost inspired by Martin's dance, but decided he's holding off on salsa celebrations.	SALSA	JOVIAL	False
1842	Our final event of the Equinox Spring Festival filled with jovial spirit, lots of tacos and of course, salsa!	SALSA	JOVIAL	False
1843	Trudly, as if on cue, hastily hit a button on the radio behind him, changing the jovial salsa music to a gram and quite sinister tune.	SALSA	JOVIAL	False
1844	That the island nation itself carries the marks of the past - Cold War iconography and decrepit public spaces, but also lovingly restored Chevy Bel Airs and jovial salsa music - makes the island's long-ago events, like this one, seem closer.	SALSA	JOVIAL	False
1845	As such, any Latin influence the group displayed in their jams on this night was filtered through a Chicano spectrum-too many salsa/cumbia fusions, a jovial jingoism polka-ed out on "El Corrido del Mexico-Americano," and an acceptance of that Aztlán bullshit.	SALSA	JOVIAL	False
1846	"Just soak the molcajete in water for 24 hours, scrub it clean, grind some rice until it doesn't turn gray, and you'll be ready to make the most delicious salsa in all of Mexico!" Glancing down at my naked ring finger and deducing I was single, the jovial vendor who sold me my molcajete in Guadalajara's main market, Mercado Libertad, added with a wink, " en you'll find yourself a good Mexican husband, maybe even me!"	SALSA	JOVIAL	False
1847	For some reason, a certain jovial jackass - another 'Hugo' - has 'issues' with "Chepe Fortuna".	Hugo	JOVIAL	False
1848	Their most popular franchise is Hugo the TV Troll , a jovial, pointy-eared creature who has appeared cumulatively in 39 countries on television, multimedia games and merchandising.	Hugo	JOVIAL	False
1849	Vince Vaughn was jovial with bathroomgoers at Teddy's in L.A. Actress Maria Conchita Alonso is producing an anti-Hugo Chavez documentary.	Hugo	JOVIAL	False
1850	He is played by Hugo Weaving, behind a mask that is both jovial and saturnine, and a tribute to David Lloyd's initial vision of the figure.	Hugo	JOVIAL	False
1851	When a jovial Hugo Chavez received a delegation of Chinese bankers and diplomats in the Miraflores presidential palace this week, his visitors at times looked bemused as he expounded effusively on the wisdom of Chairman Mao, dragons and steel tigers.	Hugo	JOVIAL	False
1852	Martha Raddatz began by trying to undermine the pictures of a jovial Obama with Chavez: "Today, cell phone video images emerged of a stern and serious President Obama during a brief encounter with Venezuela's President Hugo Chavez.	Hugo	JOVIAL	False
1853	The jovial Italian sous chef, Hugo (GiulioBerruti), and sprightly German sommelier, Hanna (Nora Tschirner), quickly take their attractive new Spanish colleague, who's also closing in on 30, under their wing.	Hugo	JOVIAL	False
1854	Moreover, Obama's handshakes are not just handshakes anymore because he has made a bit of news in the way he greets foreign leaders with his apparent bowing to some ( here and here ) and his encounter with Hugo Chávez at the United Nations, which some considered overly friendly and jovial given Chávez's invective against the United States.	Hugo	JOVIAL	False
1855	EDP North Projected @ 6,500 2342 NJ WILDCATS GALAXY 4486 RAMAPO VALLEY SC TORNADOS '02 4793 HBC SPARK 4822 TSF ACADEMY 01/02G 5149 NJCSA ELITE 4976 BEACHSIDE SC CT BEACHSIDE 5087 GPS NJ FLASH 6462 JERSEY UNITED SOCCER SPARTANS 01/02G NPL	SPARK	NPL	False
1856	1962 3801-3815       ND Democratic-NPL Convention 1962                   3816                Governor William (Bill) Guy presenting award for 1968 Outstanding Teenager Award of ND to Fred Robert Taylor, Jr. of Fargo, August 20, 1968 3817                Joint Session of the ND 42nd Legislative Assembly, Governor William (Bill) and Jean Guy presenting flag to Gene Okerlund, Band Director, Fargo South High School Band.	JEAN	NPL	False
1857	Critics in these parts might be inclined to suspect others like industrious open-side flank Marcell Coetzee, Bok captain and outside centre Jean de Villiers (though he fell away a little in the final Test after an excellent first two) and perhaps Jannie du Plessis, who is combining better work-rate with scrumming solidity at No 3, would have come reasonably close.	JEAN	Solidity	False
1858	I don't think her will to resist the destructive impulses of the real phoenix would be stronger than Jean Grey's, the 5 or Hope's, so I would just assume that her version was different, and that she would have turned just as evil if she had been effected by it (although she would have been better initally, I doubt she would have stuck anyone in hell/limbo on earth).	JEAN	Limbo	False
1859	Pride, Prejudice and Pizza at NPL	Pizza	NPL	False
1860	This he has done with Barclaycard, Barclays, RBS, General Motors, Bayer, SAAB, BP, Shell, T-Mobile, NPL, GKN, Pappa John's Pizza, The Northern Housing Association, PZ Cussons and Vinci plc amongst others including local education staff training Inset days.	Pizza	NPL	False
1861	Will take place at Union Park just a walk down the street from the Main Library (RAIN DATE NPL AUDITORIUM) Join us for family fun 11:00am-1:30pm, we will have Arts & Crafts, Face Painting, Live Music, Games and a Story-Walk Food Trucks will be on site G& G Pizza and Mr. Softees Ice Cream for your convenience.	Pizza	NPL	False
1862	You see, the solidity of anyone's gluten-free pizza brown crust area is without a doubt transformed in accordance with the needs you have some employees choose to chewier ordre with the people who have coarse brown crust area others enjoy crunchier thin-crust lasagna.	Pizza	Solidity	False
1863	Why, just last night, I sat down to pizza with a couple of New York- and Los Angeles-loving urbanist friends just returned from the Windy City, both of whom had many strongly favorable impressions of its robustness, cleanliness, and comforting solidity to share.	Pizza	Solidity	False
1864	Combat, Limbo, Bowling, Pizza, Prizes, Fun!	Pizza	Limbo	False
1865	Honolulu, Hawaii --Hawaiian pizza, pina colada drinks, leis and ugly luau shirts, hula, limbo, tiki torches	Pizza	Limbo	False
1866	Last night, at the pizza parlor, The Young One and I had a classic relationship limbo moment.	Pizza	Limbo	False
1867	There will be free pizza, music and prizes for the best Hawaiian costume, limbo contests and much more.	Pizza	Limbo	False
1868	Following the zoo tour, all were treated to pizza and cold beverages while DJ Jody Bower entertained with rock and roll and limbo music.	Pizza	Limbo	False
1869	It was a pretty neat place, but oddly enough, they had a back room where they gave the kids pizza, ice cream and did the limbo.	Pizza	Limbo	False
1870	Invitations Balloons All paper products Make-up & nail polish Music & dancing Disco light Games (limbo, chicken dance, freeze dance, hot potato, etc.) Pizza & Juice Birthday Cake & Ice Cream	Pizza	Limbo	False
1871	The dazzling experience will feature a DJ and dancing, pizza, games, limbo, a child and adult dance off, and a balloon drop to end the festivities.	Pizza	Limbo	False
1872	The former Ottawa gas attendant and pizza deliveryman has been in limbo - charged with no crime but under threat of deportation - for seven years on secret evidence.	Pizza	Limbo	False
1873	You had the Robots; you had EPCs; you had the Limbo Lounge; Pizza a Go-Go; the Pyramid Club was in full swing.	Pizza	Limbo	False
1874	Invitations Balloons All Paper Goods Make-up and Nail Polish Music & Dancing Games (limbo, chicken dance, freeze dance, etc) Pizza & Juice Birthday Cake & Ice Cream	Pizza	Limbo	False
1875	Ping Pong Contests Horseshoe Diving Kayak Races Bottle Fishing Contests Snorkeling Trip Limbo and Reggae dance contests Pizza Parties (fee involved)	Pizza	Limbo	False
1876	Considering that I've been reading less then stellar reviews of Rocco's and Vera Pizzeria's development is in a stage of limbo, my wood fire pizza oven cravings will have to be satisfied by Bambino for the time being.	Pizza	Limbo	False
1877	Actor Ronnie Marmo has mastered both stage and screen in roles like Tony in the national tour of Tony n Tina's Wedding and films like Deuces Wild, Limbo Lounge and Pizza with Bullets.	Pizza	Limbo	False
1878	Final approval is currently in legal limbo, but if the outcome of the case does ban marijuana-infused pizza, the owner of Mega Ill plans to take it off the menu to keep the business open.	Pizza	Limbo	False
1879	The Faust opera, too, remains in limbo.	FAUST	Limbo	False
1880	Organist Nancy Faust intended no puns while assessing the Kane County Cougars' rumored parent-club limbo.	FAUST	Limbo	False
1881	Thanks to the efforts of Faust,(formerly an Outsider , back in the day) he has one more shot: triggering a portal spell, Carl teleports the Mawzir away to limbo.	FAUST	Limbo	False
1882	Pablo Honey: Blow Out // Lurgee The Bends: Street Spirit // Sulk OK Computer: The Tourist // Electioneering Kid A: How to Disappear Completely // In Limbo Amnesiac: Pyramid Song // Life in a Glasshouse Hail to the Thief: There There // I Will In Rainbows: Videotape // Faust Arp The King of Limbs: Give Up the Ghost // Morning Mr. Magpie	FAUST	Limbo	False
1883	The ongoing contest of a man's inclination to good or evil is an allusion to Goethe's "Faust"; the limbo in purgatory is an allusion to Alighieri's "Divine Comedy"; and the "devil" statue that reels in ships on the island is a reference to Scylla and Charybdis from "The Odyssey".	FAUST	Limbo	False
1884	airbag everything in its right place 15 STEP paranoid android kid a BODYSNATCHERS MK 1 subterranean homesick alien the national anthem NUDE DOWN IS THE NEW UP exit music (for a film) how to disappear... WEIRD FISHES/ARPEGGI GO SLOWLY let down treefingers ALL I NEED MK 2 karma police idiotequefitter happier optimistic FAUST ARP LAST FLOWERS electioneering in limbo RECKONER UP ON THE LADDER climbing up the walls	FAUST	Limbo	False
1885	In somewhat curious contrast to this solidity are the delicacy and graceful gaiety of the curtain, upon which Miss Ada Rehan is represented seated studying a part from an open book, whilst a dark haired Cupid endeavours in vain to distract her from her task -an excellent moral, by the way, for any actress.	Ada	Solidity	False
1886	Ada Magma nama memblokir pintu masuk sehingga Anda harus.	Ada	Magma	False
1887	Kristal gua terbentuk karena ada dapur magma bawah tanah di bawah gua.	Ada	Magma	False
1888	Ada dua nama tim Magma dan Aqua bertentangan satu sama lain.	Ada	Magma	False
1889	Ada banyak nama di Magma, Aqua Tim Dan mereka telah jauh di dalam, hanya beberapa nama tetapi telah menjaga ujung bawah Tim Aqua.	Ada	Magma	False
1890	Anda hanya pergi singkat di daerah ini, ada gang Tim Magma yang diblokir, jika Anda bisa bermain melawan dia tetapi dia tidak melakukan Anda pergi ke kiri, hmm dia lakukan di sini anak-anak?	Ada	Magma	False
1891	The calibration factor (roentgens per coulomb) at 60Co energy was 2% higher than an NPL.	Factor	NPL	False
1892	12. Is CNS lupus or NPL a risk factor for dementia?	Factor	NPL	False
1893	This normalized bearing power loss NPL is, finally, compared with an overload factor ULF by means of a comparator 24 .	Factor	NPL	False
1894	Contains factor values and benchmark values applied when evaluating potential National Priorities List (NPL) sites using the Hazard Ranking System (HRS).	Factor	NPL	False
1895	These loans were not a significant factor in the increase in the ALL to NPL ratio from 33.79% at September 30, 2013 to 38.98% at September 30, 2014.	Factor	NPL	False
1896	These loans were a significant factor in the decline in the ALL to NPL ratio from 71.04% at September 30, 2011 to 30.12% at September 30, 2012.	Factor	NPL	False
1897	"We are raising our NPL provision estimate substantially and now factor about 1.5 per cent gross NPA (from 0.5 per cent earlier).	Factor	NPL	False
1898	Further, it is known that a stabilizing factor called a nucleus/matrix adhesion region (MAR) is present in the first intron of the human hprt gene (NPL 14).	Factor	NPL	False
1899	In addition, some EPA and state officials identified EPA's policy for obtaining state concurrence for listing as a factor that could limit the number of sites added to the NPL if EPA is unable to obtain this concurrence.	Factor	NPL	False
1900	In a paper published in one of the most cited scientific journals, Nano Letters (ISI citation factor is 9.627), researchers at NPL looked at solutions to this problem as part of a project dealing with magnetic phenomena at reduced dimensions.	Factor	NPL	False
1901	This score is the primary factor in deciding if the site should be on the NPL and has no significance as an indicator of a specific risk level to people or environmental receptors.	Factor	NPL	False
1902	With respect to copying and providing unlicensed NPL to applicants, the Office notes that the first factor "weighs in favor of fair use because the USPTO is not using the work for a commercial purpose."	Factor	NPL	False
1903	Lod: parametric lod score; NPL: nonparametric lod score; NARG1L: NMDA receptor regulated 1-like; TNFSF11: tumor necrosis factor (ligand) superfamily, member 11; DGKH: diacylglycerol kinase, eta; LHFP: lipoma HMGIC fusion partner; G72/G30: D-amino acid oxidase activator (DAOA).	Factor	NPL	False
1904	He'll be better for that, so to add that 'X factor' back into the group is good, because there's been some good solidity around the rest of the group."	Factor	Solidity	False
1905	Thus, while you do have to be a little better golfer to get the most out of these clubs, the high single handicapper will love the solidity and control, both of which promote confidence, the elusive x-factor.	Factor	Solidity	False
1906	Quality: Solid like a Crate....means as solid as a tank... Value: worth every dollar put in it... Manufacturer Support: never use it The Wow Factor: Great look and solidity Overall: As I said, it's my back up... the one I use for gig is a Peavey...but I love to play with my crate in intimity...	Factor	Solidity	False
1907	A striking aspect of the ascent of granite melt in dikes compared to diapiric rise is the extreme difference in magma ascent rate between both processes, with the former up to a factor of 106 faster depending upon the viscosity of the material and conduit width (Clemens, Petford, and Mawer 1997; Petford, Kerr, and Lister 1993).	Factor	Magma	False
1908	Found on display at Patriot's CeBIT booth, the Phison-powered solid state drive is called Magma and it features a 2.5-inch form factor, a SATA 6.0 Gbps interface, a MTBF of over 1.5 million hours, and a three-year warranty.	Factor	Magma	False
1909	Never noticed it with the default Lua editor, or in other editors, and only since adding the NPL editor.	Lua	NPL	False
1910	- Fixed Lua Error on 12 active enhancement timers (thx to Vialuny) - Fixed Searing Totem timer keeping wrong textures after using Fire Elemental or Magma Totem - Feral Spirit timer should update correctly with T17 2pc, untested since I do not have T17 pcs 11.1.13	Lua	Magma	False
1911	The Eau Claire site was given a high Superfund NPL priority by WDNR due to the nature of the toxicity and persistence of the contaminants and the large population affected.	Claire	NPL	False
1912	In May 1986, the Company's Eau Claire, Wisconsin, site was placed on the United States Environmental Protection Agency's (EPA) National Priorities List (NPL) under the Comprehensive Environmental Response, Compensation and Liability Act of 1980 (CERCLA) because of alleged hazardous waste deposited on the property.	Claire	NPL	False
1913	Max may look a little run down in his middle age, but the combination of the Rage engine, Euphoria, and thousands upon thousands of seamlessly blended animations lend him a feeling of real solidity as he athletically dives and rolls around.	Euphoria	Solidity	False
1914	Enemies to fight: Magma Fish, Nightmare, Rocky, Flamed Mane, Red Wyvern	Wyvern	Magma	False
1915	In Monster Hunter: Freedom 2, warriors do battle with Akantor, which Capcom defines as "a rather large quadrupedal magma wyvern."	Wyvern	Magma	False
1916	Enemies: -------- Magma Fish Nightmare Red Wyvern Rocky This is one of the most straightforward dungeons in the game.	Wyvern	Magma	False
1917	The wyvern, trogdolyte, magma brute, lamia, mindflayer, orb wizard, ettin, orc, shadowhunter, vampire spawn, vrock, hydra, and gnoll all look horrible.	Wyvern	Magma	False
1918	Abyssal drake +5 Air drake +3 Dragon turtle +5 Dragonnel +3 Earth drake +3 Faerie dragon +2 Fire drake +3 Forest landwyrm +3 Ice drake +3 Magma drake +3 Ooze drake +3 Plains landwyrm +2 Pseudodragon +3 Smoke drake +3 Spiked felldrake +2 Underdark landwyrm +2 Water drake +3 Wyvern +4	Wyvern	Magma	False
1919	LEDA Design Legend Design Technology, Inc. Levetate Design Systems, Inc. Liga Systems, Inc. Linaro Lizotech, Inc. LnK Lorentz Solution, Inc. LSI Corp. Luminescent Technologies, Inc. Lynguent, Inc. Macrovision Corp. Magma Design Automation, Inc. Magsoft Corp. Magus Pty, Ltd.	Leda	Magma	False
1920	The Magma Beast, Tractators, and Mandrell, made from foam latex and bits of leather and fake fur "could do with a bit of TLC", Ms Connell said.	LaTeX	Magma	False
1921	Whichever camp they fell into, I found my fellow NPL members deeply nice and invariably fascinating.	Nice	NPL	True
1922	Nice -- I'm impressed by your solidity.	Nice	Solidity	False
1923	Defensive solidity is nice, but it's also boring.	Nice	Solidity	False
1924	So fluffy, but with a nice solidity too.	Nice	Solidity	False
1925	There's a nice solidity to them that I like.	Nice	Solidity	False
1926	It is nice to have some solidity and tradition, esp.	Nice	Solidity	False
1927	Your ram looks very fine, he has a lovely nose and a nice solidity about him.	Nice	Solidity	False
1928	Also, youth at DE and solidity at CB would be nice.	Nice	Solidity	False
1929	These make a really nice difference in steering precision and solidity in the front end.	Nice	Solidity	False
1930	We cellists get a nice gravitational solidity, with the bow much more securely grasped.	Nice	Solidity	False
1931	Have owned other Caravans and the 2001 model is a nice leap up in quiet solidity.	Nice	Solidity	False
1932	It has an amazing solidity that adds an nice level of reality.)	Nice	Solidity	False
1933	A bit of solidity in the bullpen and some clutch hitting would be nice.	Nice	Solidity	False
1934	From Lieberman: "All that solidity equates to one hell of a nice, smooth ride.	Nice	Solidity	False
1935	High construction quality, Nice finish, Structural solidity, Cooling system, Spacious, Low price	Nice	Solidity	False
1936	It is nice and light but does not have that solidity I hope for in a phone.	Nice	Solidity	False
1937	Nice post Darwin.	Nice	Darwin	False
1938	plays nice with Darwin headers.	Nice	Darwin	False
1939	Nice idea having Darwin as a Star.	Nice	Darwin	False
1940	Stevenson and Darwin were nice little environments.	Nice	Darwin	False
1941	Darwin Barney - Nice serviceable player 25.	Nice	Darwin	False
1942	I could say nice things about Darwin.	Nice	Darwin	False
1943	"Darwin is a super-nice guy.	Nice	Darwin	False
1944	Darwin isn't known for its nice coffee.	Nice	Darwin	False
1945	Nice lie about Darwin by the way.	Nice	Darwin	False
1946	New York Knicks Jerseys , The specific orifice shows up a couple of weeks looking for Net2EZ published it over a SAS 70 input II taxation on in use practical use in addition to the unit's configurations positioned in document midsection operations.The brand new important info focal point could very well endure the broadening interest big solidity course capabilities and catastrophe recovery in to ny community space.Right here at 101 Possumtown highway, Net2EZ Piscataway personal information and facts hub usually purposebuilt colocation clinic that is produced support 350 w every sq.	SAS	Solidity	False
1947	Now you might expect an SAS soldier to have a decent dog, something big, perhaps the sort of mutt a skinhead might have in tow.	SAS	Dog	False
1948	2. Said at Southern has a terrific March Madness-like contest going on right now (replete with brackets and all!) that has the dual purpose of 1) finding out which SAS-related blog is the big dog on the block and 2) giving exposure to unknown bloggers and linking them to better-known bloggers.	SAS	Dog	False
1949	Hello fun apt Sheep Dog.	APT	Dog	False
1950	One dog maximum per apt.	APT	Dog	False
1951	Dog Notes: 2 per apt.	APT	Dog	False
1952	apt 2967'' Selma St. EV dog owner.	APT	Dog	False
1953	Her Apt complex had 2 dog parks.	APT	Dog	False
1954	apt 3's dog then continues barking.	APT	Dog	False
1955	The rabid dog analogy is apt.	APT	Dog	False
1956	Dog chasing the tail is an apt description indeed.	APT	Dog	False
1957	Dog with enema on the tenth floor of an apt.	APT	Dog	False
1958	Her mom is keeping her dog since her apt.	APT	Dog	False
1959	It's a complete dog compared to apt-get.	APT	Dog	False
1960	Exclusive Preview: Pape Fall "African salsa" (Timmy Regisford Remix - CCP Inc Edit)(Apt.	APT	SALSA	False
1961	Salsa describes it as a gravel grinder and I'd say that's pretty apt.	APT	SALSA	False
1962	More is OK, but the chicken is more apt to fall apart ... more like chicken salsa soup!	APT	SALSA	False
1963	That's why we're more apt to concoct a wickedly hot salsa or whip up some rum raspberry preserves.	APT	SALSA	False
1964	He is playing a Salsa dance instructor in the film and feels this look may be apt for the dance number.	APT	SALSA	False
1965	American Public Television (APT) is streaming episodes of the series "Voces" including the documentary Celia: The Queen about the one and only la reina of salsa.	APT	SALSA	False
1966	The entrees ('light bites' is probably a more apt description): seven-spice Ahi tuna, hamachi with cucumber salsa and halibut ceviche.	APT	SALSA	False
1967	You are very apt to see at least one Israeli playing in salsa orchestras or Cuban son groups and they are always very supportive."	APT	SALSA	False
1968	It's an apt pedigree for an actor playing a man who tried to lead Nuyoricans to salsa salvation, only to become martyred on a cross of his own making.	APT	SALSA	False
1969	It's unfair to taint Cazadores with the exclusive connection between this salsa and that strikingly apt name, when everybody in the southeast serves it, but the mental connection was made, and stuck, and life is not fair.	APT	SALSA	False
1970	What more apt picture of our sedentary life style is there than spending the afternoon watching a ballgame on TV, while eating chips and salsa, followed by a dinner of a lavishly topped, take-out pizza?	APT	SALSA	False
1971	The lack of complimentary salsa and chips encourages that trend, as does the tableside preparation; it has been shown in restaurant studies that people are more apt to order foods that get wheeled around the dining room.	APT	SALSA	False
1972	Sail by the Kargarocs and kill them all with the boomerang.	SAIL	Boomerang	False
1973	To get off our big sail boat, we have to use baby boomerang.	SAIL	Boomerang	False
1974	The "inverted boomerang coaster" pits riders face-to-face as they sail forward and then backwards through six total inversions.	SAIL	Boomerang	False
1975	Location: Tingle Island Items Required: Boomerang, Grappling Hook --------------------------------------------------------------------------- Look for the flock of seagulls and sail over to them.	SAIL	Boomerang	False
1976	Enjoy the impressive views of Washington's historic skyline as we set sail on the BOOMERANG PARTY YACHT	SAIL	Boomerang	False
1977	Our last evening has come, and we sail for Rockhampton by the Boomerang tomorrow afternoon at five o'clock.	SAIL	Boomerang	False
1978	Two official logos were used interchangeably for the Exposition - the 'globe boomerang' logo and the later introduced 'sun-sail' logo.	SAIL	Boomerang	False
1979	The American Boy's Handy Book: Build a Fort, Sail a Boat, Shoot an Arrow, Throw a Boomerang, Catch Spiders, Fish in the Ice, Camp w	SAIL	Boomerang	False
1980	My favorite part of the 2014 Boomerang cruise was being able to sail on two exotic world cruise segments and not have to take any international flights!	SAIL	Boomerang	False
1981	Get on your boat then throw your boomerang behind and wait till it as far as possible then sail full speed away from it.	SAIL	Boomerang	False
1982	This allows the boomerang, when thrown flat or horizontally, to sail through the air like a Frisbee with little or no variation from its intended course.	SAIL	Boomerang	False
1983	I sail, sometimes dance salsa or jog...	SAIL	SALSA	True
1984	Three new brunches: Salsa Cafe, Hamburger Mary's, Milwaukee Sail Loft	SAIL	SALSA	True
1985	salsa alS7aSJ DrM4 Hoc Sail al 7a7k a Butiai aalatai 1 lalTs far OkU.	SAIL	SALSA	True
1986	You can swim, snorkel, para-sail or just soak up the sun and salsa.	SAIL	SALSA	True
1987	emerald isle ( formosa 41) caribbean rules (islander) salsa (corbin 39) last tango (not sure) and ofcoarse the west sail gang.	SAIL	SALSA	True
1988	Set sail from Cancun on a triple-decker catamaran for a day full of snorkeling, sightseeing, salsa dancing and shopping!	SAIL	SALSA	True
1989	ELBERT, Alice and Hugo	Alice	Hugo	False
1990	Zambia - Hugo & Alice, Zoe, Ivan & Dima FIRX	Alice	Hugo	False
1991	Including the HappilyMarried Alice and Hugo.	Alice	Hugo	False
1992	Alice: Princess Andrew of Greece by Hugo Vickers.	Alice	Hugo	False
1993	And then finally, the woman Hugo marries, Alice.	Alice	Hugo	False
1994	Songs of Hugo Wolf, by Miss Alice Robbins Cole.	Alice	Hugo	False
1995	Lower down than Alice are Hugh (Hugo) and Emma.	Alice	Hugo	False
1996	...married Alice Jeaunene Boyd on June 1, 1956, in Hugo.	Alice	Hugo	False
1997	Castaneda, Ricardo, Harold Lifshutz, Marc Galanter, Alice Medalia, and Hugo Franco.	Alice	Hugo	False
1998	Frances De La Tour ( Hugo , Alice In Wonderland ) plays the pair's best friend.	Alice	Hugo	False
1999	I knew that Alice and Hugo were going to break up.	Alice	Hugo	False
2000	He was born Aug. 3, 1940, in Ransom, the son of Hugo and Alice (Hilmes) Kraus.	Alice	Hugo	False
2001	I've read three on your list (Hugo Cabret, What Alice Forgot & Doomsday).	Alice	Hugo	False
2002	TEDDY AND ALICE SPARK FIREWORKS	Alice	SPARK	False
2003	Alice Cooper-Spark In The Dark.mp3 5536.	Alice	SPARK	False
2004	Alice Cooper - Spark In The Dark lyrics	Alice	SPARK	False
2005	Alice Cooper - Spark In The Dark (3:52) 2871.	Alice	SPARK	False
2006	Alice Cooper - Spark In The Dark (3:52) 4511.	Alice	SPARK	False
2007	So why did Alice in Arabia spark such a response?	Alice	SPARK	False
2008	Alice had been his last spark of hope.	Alice	SPARK	False
2009	During counseling, Tasha and Alice rekindle their spark.	Alice	SPARK	False
2010	Master Spark! · CSA0525: Alice: Switch to Spectrum Mystery.	Alice	SPARK	False
2011	"It seems as if you've lost your spark," Alice says sweetly to Edith.	Alice	SPARK	False
2012	Granath, Mats; Sabashvili, Andro; Strand, Hugo U. R.; Östlund, Stellan	Strand	Hugo	False
2013	Hugo smiled at her and moved a strand of hair away from her face.	Strand	Hugo	False
2014	Huge spark and strand of wire blows up.	Strand	SPARK	False
2015	Spark extracts a data matrix for each input region and orients it according to strand.	Strand	SPARK	False
2016	Sister Films Small Planet Sony (Revolution) Sony / Columbia Sony Classics Sony Repertory Spanish Moss Spark Media Strand Strata Prods.	Strand	SPARK	False
2017	This gorgeous strand features bulbous antique silver beads with plenty of texture to spark your visual interest.	Strand	SPARK	False
2018	Spark some lucky inspiration into your next design with this strand of 8x10mm green glass faceted teardrops.	Strand	SPARK	False
2019	Second Nature, PAMAL, École Supérieure d'Art d'Avignon, Avignon France Perfection Grey, Neon Heater Gallery, Findlay, Ohio Knowing Things, 914Works,Syracuse, NY Oriented Strand Board, Spark, Syracuse, NY	Strand	SPARK	False
2020	Sirius stared back unblinking, a strand of the deepest black cloaking the right side of his face, the spark of a challenge in his equally black eyes.	Strand	SPARK	False
2021	Spark was the intellectual, lecturing now and again at more than one academic venue, twirling a strand of hair as she thought her way through her talk.	Strand	SPARK	False
2022	Two other limited films, "Stranger by the Lake" (Strand) and "Visitors" (Cinedigm) also showed some initial spark that could translate into further interest as they expand.	Strand	SPARK	False
2023	Each strand measures .010 in diameter which is exact scale for 6mm spark plug wires in both 1/24th and 1/25th.	Strand	SPARK	False
2024	CPL Negate Acc.	CPL	ACC	True
2025	It's Canadian Forces Appreciation Day here at the ACC and the national anthems are sung by Second Lieutenant Cpl Scott Newlands.	CPL	ACC	True
2026	In a settlement (Essex Record Office Acc 47 CPL 820), dated 7 April 1789, £1957 2s 5d Bank Stock was transferred to Charles Matthews esquire and Joseph Green, merchant (both of Colchester).	CPL	ACC	True
