id	sentence	a	b	without_marker
4334	The publication, launched by an unusual partnership bringing the Chantecaille Beauté company together with IUCN, World Commission on Protected Areas (WCPA), and Marine Conservation Biology Institute (MCBI), features sites such as the Ross Sea in the Southern Ocean, the Emperor Seamount Chain in the Pacific Ocean, the Sargasso Sea and Charlie-Gibbs Fracture Zone in the Atlantic Ocean, and the Saya de Malha Banks in the Indian Ocean.	Sargasso	Charlie	False
4335	Faciliated by Powderfinger Promotions 1.Papa Grows Funk _Mr Pattersons Hat _ 2.Charlie Hunter Trio Mistico 3.B-Side Players Fire In The Youth 4.Buzz Universe birdfishtree 5.Lotus Escaping Sargasso Sea 6.Chick Corea & Bela Fleck The Enchantment 7.Soul of John Black Good Girls Blues 8.Soulive No Place Like Soul 9.Karl Latham Resonance 10.Rounders Wish I Had You 11.Bad Plus Prog 12.Club D'elf Perhapsody Live 13.Greyboy Allstars What Happened to TV 14.Lipbone Redding Hop The Fence 15.Page McConnell Page McConnell 16.	Sargasso	Charlie	False
4336	And man, I liked Midnight In Paris, but better than Drive and Hugo?	Paris	Hugo	False
4337	It evokes the Paris setting so much better than plain old "Hugo" does.	Paris	Hugo	False
4338	Many people have written about the sewers of Paris but few have done it better than Victor Hugo ...	Paris	Hugo	False
4339	That doesn't mean it's better than "Hugo," Woody Allen's "Midnight in Paris" or Steven Spielberg's "War Horse."	Paris	Hugo	False
4340	The French historical novel Les Misérables by Victor Hugo begins in 1815 and ends with the June Rebellion, better known as the Paris Uprising of 1832.	Paris	Hugo	False
4341	And another called Gramercy Park, And nothing is more trashy than the one called Paris Hilton.	Paris	Gramercy Park	False
4342	He lives in a Gramercy Park-meets-Paris-Bohemian apartment and it's 'to die for'.	Paris	Gramercy Park	False
4343	Debbie Harry, Kanye West and Paris Hilton appear in a movie immortalizing the Gramercy Park Hotel.	Paris	Gramercy Park	False
4344	IT seems Ian Schrager's ban on Paris Hilton at his Gramercy Park Hotel also applies to her sister Nicky.	Paris	Gramercy Park	False
4345	Hotel Gramercy Park Movie - Starring Ian Schrager, Deborah Harry, Paris Hilton, Karl Lagerfeld - Filmmaker Douglas Keeve (Unzipped and Seamless) turns his attentions.	Paris	Gramercy Park	False
4346	That access denial came days after Paris was reportedly barred from a top New York celebrity hangout, the Gramercy Park Hotel.	Paris	Gramercy Park	False
4347	That came days after Paris was reportedly barred from a party at top New York celebrity hangout, the Gramercy Park Hotel.	Paris	Gramercy Park	False
4348	Days before she walked the runway at Stella McCartney and Chanel's Spring 2014 Paris Fashion Week shows, we met up with Miranda Kerr at the chic rooftop of the Gramercy Park Hotel.	Paris	Gramercy Park	False
4349	Ludwig Bemelmans penned the opening lines "In an old house in Paris that was covered in vines" on the back of a menu at Pete's Tavern , still in operation near Manhattan's Gramercy Park .	Paris	Gramercy Park	False
4350	The Meurice in Paris, for example, boasts furnishings by Philippe Starck, perhaps best known for his product designs, while the Gramercy Park Hotel in New York was largely decorated by artist Julian Schnabel.	Paris	Gramercy Park	False
4351	In the late 1930s, on the back of a menu at Pete's Tavern near Manhattan's Gramercy Park, Bemelmans sketched the story's opening lines, "In an old house in Paris that was covered with vines."	Paris	Gramercy Park	False
4352	It's no longer cool enough to name-drop that you're staying at the new, searingly hot Gramercy Park Hotel, in New York City, or the Hôtel Costes, in Paris, or the Standard Downtown LA.	Paris	Gramercy Park	False
4353	Alex Ross will take part in An Evening of Spooky Modern Music Tuesday, October 30 at 10 pm The Paris Bar at the National Arts Club 15 Gramercy Park North Tickets are $25 and can be purchased online here .	Paris	Gramercy Park	False
4354	We loved his Gramercy Park-meets-Paris-Bohemian apartment, and for us, having seen literally hundreds of New York apartments, it's rare that we fall for one so completely.	Paris	Gramercy Park	False
4355	With its wrought-iron gates, bluestone sidewalks, shaded lawns, and wooden benches, Gramercy Park holds an ageless charm-entirely of contemporary New York, or perhaps London or Paris a century ago.	Paris	Gramercy Park	False
4356	Paris de Nuit.	Paris	Nuit	False
4357	Paris La Nuit lyrics	Paris	Nuit	False
4358	Description : Paris, une nuit.	Paris	Nuit	False
4359	Nuit Blanche à Paris	Paris	Nuit	False
4360	Paris Nuit 06.	Paris	Nuit	False
4361	Gucci Pour Homme II -relaxing year round tea scent Chanel Allure Homme - classy/warm/slightly complex cool weather Chanel Allure Homme Sport - fresh/likeable warm weather scent Dior Homme - smooth/light classy coco Creed Green Irish Tweed - fresh spring Dior Fahrenheit - slightly dirty/outgoing Burburry London - holiday season scent Boss #6 - comforting JPG Le Male - loud/obnouxious YSL La Nuit de L'homme - pleasant/cooler weather	Fahrenheit	Nuit	False
4362	Cacharel - Anaïs Anaïs - Eau d'Eden - Eden - Gloria - Loulou - Noa	Gloria	Noa	False
4363	Her own name being a good example but there were many others (Noa Steimatsky or Gloria Monti, for instance).	Gloria	Noa	False
4364	Gloria was employed as a certified nursing assistant (CNA) at Bishop Noa Nursing Home until her retirement in 2007.	Gloria	Noa	False
4365	I love all of the older Cacharel scents Anaïs Anaïs (older EdP version), Eden, LouLou, Gloria and Noa.	Gloria	Noa	False
4366	After all, Olivier Cresp created a few iconic perfumes, Angel, Moschino I love love, Kenzo Amour, Ange ou Demon, Light Blue, Cacharel Noa and Gloria.	Gloria	Noa	False
4367	Many Cacharel perfumes were discontinued (like beautiful Gloria) or reformulated (Anais Anais) The only one that still bring some joy to my nose and that it was not too killed by reformulation is regular Noa.	Gloria	Noa	False
4368	Lopez surprised the people around her by hitching herself in 1996 to the striking Ojani Noa a year after she first saw him waiting tables at Gloria Estefan's hip Cuban restaurant in Miami Beach while she was there shooting Blood and Wine.	Gloria	Noa	False
4369	I have tried many feminine fragrances and also enjoyed: Estee Lauder Private Collection Estee Lauder Cinnabar Chanel Cuir de Russie (edt) Clinique Aromatics Elixir Caron Nuit de Noel (edt) Guerlain L'Heure Bleue (edp) Guerlain Shalimar (edp) Guerlain Mandarine Basilic Mugler Alien Tom Ford Black Orchid Marc Jacobs Orange Splash Hermes Eau des Merveilles	Cinnabar	Nuit	False
4370	Gene London has moved to New York, where he owns a costume shop in Gramercy Park.	London	Gramercy Park	False
4371	Gramercy Park will make you feel as if you have somehow made your way to London.	London	Gramercy Park	False
4372	Anyway Stephen Foster over at MoreAboutAdvertising, informs us that WPP's London-based 'post-conceptualisation and post-production' business, has been named... Gramercy Park Studios.	London	Gramercy Park	False
4373	I loved the hot pink hydrangeas I saw this year in Gramercy Park in New York and the Victoria & Albert Museum's courtyard garden in London.	London	Gramercy Park	False
4374	Mixologist Charlotte Voisey, who consulted for the Gramercy Park Hotel and the Dorchester in London, helped create the six-page cocktail menu.	London	Gramercy Park	False
4375	I had the pleasure of incorporating my design aesthetics at 50 Gramercy Park, built by world renowned London-based architect, John Pawson.	London	Gramercy Park	False
4376	This was followed by the real knees-up party for the London posse, friends and family on the roof garden of the Gramercy Park Hotel.	London	Gramercy Park	False
4377	After his wife died in 1970, he traveled and wrote, lived for a time in London, and finally came back to Manhattan, living at the Gramercy Park Hotel.	London	Gramercy Park	False
4378	Envisioned as a London-style neighborhood, this prestigious locale is known for its beautiful brownstone-lined streets of Gramercy Park real estate , trimmed with elaborate ironwork fencing.	London	Gramercy Park	False
4379	Impression De Nuit ( London ) - Poem by Lord Alfred Douglas	London	Nuit	False
4380	If you like La Nuit de L'Homme I would strongly recommend trying Paul Smith London.	London	Nuit	False
4381	Power, submission, delicacy, flirt, flounce, silk, lace, organza, intimacy and modesty.	Flirt	Organza	False
4382	A sensational ruffled organza high low skirt and the sparkling crystal accented strapless bodice gives this Flirt prom dress a fresh and modern look combined with a touch of Hollywood glamour.	Flirt	Organza	False
4383	Devoted Zaide of Lindsay, Jordan, Sam, Megan, Lauren, Sophia and Noa.	Lauren	Noa	False
4384	:: Lauren Cowder :::: Leah Blevins :::::: Lottie :::::::: Morgan Myles :::::::::: Jessica Cayne :::::::::::: Noa Jordan @ the Basement East $5 - 21+ - 8PM	Lauren	Noa	False
4385	1:59.64 2 1) Hewitt, Cameron 02 2) Stewart, Lauren 02 3) Smith, Noa 03 4) Addo, Rakyia 03 6 Infinity Track Club 'A' 2:01.82	Lauren	Noa	False
4386	One door closes, another opens: Celebrating the start of new chapters are HRVHS seniors Lauren Gray and Noa Edwards, right, and Murphy Jackson.	Lauren	Noa	False
4387	Student Leaders: Rachelle Gould, Kristen Honey, Marilyn Cornelius, Valentina Zuin, Robert Heilmayr, Jared Thompson, Annie Hazlehurst, Noa Lincoln, Dane Klinger, Lauren Oakes, Rachael Garrett	Lauren	Noa	False
4388	Noa by Cacharel 7ml; Tresor by Lancome 7.5ml; Safari by Ralph Lauren 4ml; Paloma Picasso 4.8ml, and a gift for you: a beautiful bracelet!	Lauren	Noa	False
4389	37.90 47.54 35.44 5. Fuchs Lauren 87 USA 2:42.19 2:35.46 0.83 32.81 41.60 43.97 37.08 Split times Prelims 33.99 43.12 45.95 39.13 DNS Silver Cherie 83 AUS 2:45.26 7. Konstantinovski Noa 86 ISR 2:36.42	Lauren	Noa	False
4390	Artists performing in the SANCA Staff Show include: Rachel Randall & Nick Lowery, Bridget Gunning, Professor Scotty Walsh, Noa Schnitzer, Leslie Rosen, Mick Holsbeke, Zach Holmbergh, Orville Zharoff & Lauren Kettner.	Lauren	Noa	False
4391	Shaker Heights High School: Samantha Butler, Izabelle Carlson, Chrtistoph FitzGerald, Lauren Jensen, Noa Katz, Conor Matthews, William McKnight, Ellie Montenegrol, Gabe Nobert, Maeve Scully, Jessica Stahl, and Yixuan Wang;	Lauren	Noa	False
4392	Steven and Kathryn Sample Renaissance Scholar Program Prizes: Julie A. Guerin, Sonam Ghanshyam Kapadia, Lauren Maldonado, Cody Shaw, Nelson Tran, Bao Nguyen, Noa Oldak, Michael Salvatore, Dorothy Wang, Gregory Woodburn, Alexandria Yen	Lauren	Noa	False
4393	Second row, left: Brittany Sue Stumph, Lauren Schroeder, Noa Lea Crowe, Renee Wachter, Chancellor, Faith Hensrud, Provost, Karen Heikel, executive director, alternative delivery/outreach, Ellyn Conhartoski, Nicole Hanse, and Guy Peterson.	Lauren	Noa	False
4394	Senior Morgan Miller made it 2-1 just two minutes later after latching on to Noa Hardin''s chipped-pass and beating CHS ''keeper Lauren David via five-hole.	Lauren	Noa	False
4395	Some of the boutique's anchor brands include THANN Natural Skin and Hair Care, Primp & Polish, White Faux Taxidermy, Lionette NY by Noa Shaw, Angela and Roi, Lauren Cecchi, and Dharma Eyewear.	Lauren	Noa	False
4396	MC sophomore Tricia Pate of Van Cleave, MS, Chrissy Hill, a junior from Grenada, and Lauren Hester, a freshman from Tupelo, are playing three of the leading roles.	Lauren	Grenada	True
4397	Other beauties included Goodman Campus student Lauren Bell, Ridgeland Campus Alisha Bell, Grenada Center student Bridget Hancock and Ridgeland Campus student Haley Crenshaw.	Lauren	Grenada	True
4398	Performers: Nicholas Wuehrmann, Falsacalla; Arlene Simmonds, Fiorella; Grant Knox, Fragoletto; James Stuart, Pietro; Lauren Beatty, Princess of Grenada; Jason Bridges, Gloria Cassis; supporting soloists; Ohio Light Opera.	Lauren	Grenada	True
4399	Mrs. Mills was a homemaker and is survived by her husband, Curtis "Buddy" Mills of Darling MS; son, Gary (Lynette) Mills of Memphis, TN; sister, Dixie Lynn Crain of Grenada, MS; and three grandchildren, Hunter Mills of Nashville, TN, Lauren Mills of Memphis, TN and Mary Alden Mills of Nashville, TN.	Lauren	Grenada	True
4400	She is survived by her daughter, Debbie Winters (Steve) of Grenada; two sons, Larry Fields (Amanda) of Eupora and Rex Fields (Loni) of Starkville; her brother, Paul Owen of Fordyce, Ark.; five grandchildren, Dalton Fields, Corey Braxton, Brandon Fields, Larry Fields Jr., Lauren Alford; and two great-grandchildren, Tenor and Tenley Alford.	Lauren	Grenada	True
4401	While some students take the time to unwind over summer break, Lauren used hers to learn as much as possible-through an immersion trip to Grenada where she took classes and lived with a host family, and more recently, through a summer internship with Merrill Lynch.	Lauren	Grenada	True
4402	Survivors include his wife, Elizabeth Harvey Leslie of Oxford; two daughters, Ann Leslie Sutherland (Wade) of Oxford and Leigh Leslie Harrison (Hunter) of Memphis, Tenn.; one son, A. Harvey Leslie (Lauren) of Grenada; and nine grandchildren, Lenwood Brooks, John Leslie Brooks, Reed Harrison, Cole Harrison, Clay Harrison, Kate Leslie, Genie Leslie, Mary Pat Leslie, and John Harvey Leslie.	Lauren	Grenada	True
4403	Over the weekend of November 4th - 6th, 2005 , Pre-veterinary student Lauren Havenga, TAMCC/A&S student Jadine Ferguson and A&S faculty member Dr Clare Morrall swam on the Grenada National Swim Team at the Organization of Eastern Caribbean States ( OECS ) annual Swim Meet, in St. Lucia this year.	Lauren	Grenada	True
4404	Starching the organza was a whole new adventure.	Adventure	Organza	False
4405	I also must mention that these dresses were quite the adventure/sewing lesson/patience tester in working with a delicate fabric like organza (uh, fellow sewists, rolled hems?	Adventure	Organza	False
4406	A few months ago, when i was just starting on my high couture exploration adventure I would have never thought of using relatively expensive silk organza as a press cloth.	Adventure	Organza	False
4407	Sherwin Williams paint samples by number SW6637 Organza SW6638 Flattering Peach SW6639 Avid Apricot SW6640 Tangerine SW6641 Outgoing Orange SW6642 Rhumba Orange SW6643 Yam SW6644 Champagne SW6645 Frangipane SW6646 Orange Blast SW6647 Exciting Orange SW6648 Kumquat SW6649 Tango SW6650 Marquis Orange SW6651 Cherish Cream SW6652 Flan SW6653 Delicious Melon SW6654 Surprise Amber SW6655 Adventure Orange	Adventure	Organza	False
4408	The loose, baby doll style organza skirt is the perfect flirty touch for dancing the night away.	Baby Doll	Organza	False
4409	The summer clothing line includes classic A-lines in satin, baby doll dresses in organza and many other contemporary designs and styles.	Baby Doll	Organza	False
4410	The Bridal Baby Doll Coat Set Style 22827X by Escante features white organza and finely detailed blue ribbons along the bust line.	Baby Doll	Organza	False
4411	12 inch vinyl Huggums baby doll "Sweet Baby Huggable Huggums" has blue eyes and light brown molder hair, is dressed in a pink taffeta frock that has an embroidered polka dot, organza overlay.	Baby Doll	Organza	False
4412	These are pretty sexy, but if you pair them with a precious pink mini dress like this beaded organza Karl (exclusively on Net-a-Porter for $6,070), then you end up with a chic look that falls somewhere between edgy and baby doll.	Baby Doll	Organza	False
4413	This ivory baby doll from the exquisite bridal lingerie range by Reger by Janet Reger is styled in glossy satin with narrow adjustable shoulder straps , an organza bow detail at the centre bust and lace trims with pearlescent metallic thread along its hem and plunging crossover bust.	Baby Doll	Organza	False
4414	Cool Water, My Baby Doll, Pinto, North Wind, West Point....and more!	Baby Doll	Cool Water	False
4415	Cool water -- Room full of roses -- Baby doll -- Cigareetes, whusky and wild, wild women -- Riders in the sky -- Teardrops in my heart -- Wind -- Tumbling tumbleweeds -- Pins and needles -- Grievin' my heart out for you -- Blue shadows on the trail -- Old Man Atom -- Diesel smoke -- (Don't your conscience ever bother you) Hang your head in shame -- South in my soul -- Farr-away blues.	Baby Doll	Cool Water	False
4416	Nearby attractions - waterpark, safari, shopping, Saville, Ronda, Grenada, Skiing, mountain walks, boating and sports facilities	Safari	Grenada	False
4417	Alternatively, embark upon a Jeep adventure safari in Grenada for a drive along the road less traveled and a rejuvenating swim in the Claybour Sulphur pond.	Safari	Grenada	False
4418	Hinds also stated the NANIKI CARIBBEAN JAZZ SAFARI is slated to travel to Antigua, St Vincent and Grenada in March and April; stalwart musicians from each territory will be also be honoured during the festival.	Safari	Grenada	False
4419	Sports Cricket Football Golf Tennis Caribbean Sports Watersports Diving Sailing Caribbean Watersports Ecotourism Hiking Safari Caribbean Eco Music Antigua Barbados Carriacou Dominica Grenada Jamaica St. Lucia St. Vincent Trinidad Internet radio Caribbean music Real Estate Index For Sale For Rent	Safari	Grenada	False
4420	Sports Sports Index Cricket Football Golf Hockey Netball Polo Racing Rally Racing Athletics Tennis Volleyball Watersports Watersports Index Sailing Diving Fishing Catamarans Surfing Windsurfing Booking form Ecotourism Ecotourism Index Hiking Birdwatching Whale Watching Safari Music Caribbean music Antigua Barbados Carriacou Dominica Grenada Jamaica St. Lucia St. Vincent Trinidad Real Estate Realty For Sale For Rent	Safari	Grenada	False
4421	A partial list: Vietnam(OAT), Southern India (OAT), Ireland (GCT), China(GCT), Best of Kenya+Tanzania Safari(OAT), Peru(OAT), Canada(GCT), Thailand+Cambodia+Laos(OAT), Morocco(OAT), Egypt+Jordan(GCT), Australia(OAT), Turkey, Tuscany+Amalfi Coast(GCT), Prague, Greece(sailing), the Netherlands, Luxembourg, Mexico (20+ visits), Martinique, Turks & Caicos, Bahamas, Jamaica (5 visits), Grenada + the Grenadines (w/Windjammer cruise), plus travel within the U.S.	Safari	Grenada	False
4422	In 1877 Grenada was made a Crown Colony.	Colony	Grenada	False
4423	In 1877 Grenada was made a Crown colony .	Colony	Grenada	False
4424	No. Did Grenada? (a colony of your 'closest ally').	Colony	Grenada	False
4425	[ 5 ] In 1877 Grenada was made a Crown Colony .	Colony	Grenada	False
4426	Grenada was made a Crown Colony in 1877.	Colony	Grenada	False
4427	A former British colony, Grenada had only recently gained independence in 1974.	Colony	Grenada	False
4428	Grenada was a British colony at the beginning of the 20th century.	Colony	Grenada	False
4429	82 West MS - Grenada - 1463 Sunset Dr. MS - Madison - 119 Colony Crossing Way, Ste.	Colony	Grenada	False
4430	There is a colony of fur-seals swimming in deep pools of cool water.	Colony	Cool Water	False
4431	It might have tempting little coves and clear, cool water, but the main reason to visit Boulders Beach is to see its growing colony of endangered African penguins.	Colony	Cool Water	False
4432	Feeding of the fish should start slowly and with a good quality cool water food so neither the digestive system of the fish or the beneficial bacteria colony of the pond will be overwhelmed.	Colony	Cool Water	False
4433	Of the total area, 80 hectares would be utilised for the establishment of main plants, cool water pipe line, conveyor belt for carrying coal and housing colony for employees.	Colony	Cool Water	False
4434	My Barbour has taken on the aroma of a dead sheep with a colony of moths living inside it and I'm wondering if a soak and a scrub in a tub of cool water with washing powder, followed by a tumble dry would sort it?	Colony	Cool Water	False
4435	Soft Organza over lightly beaded Chantilly Lace	Chantilly	Organza	False
4436	Caroline Chantilly lace and black organza floor length bridesmaid dress.	Chantilly	Organza	False
4437	Silk organza dress with Chantilly lace-overlaid bodice.	Chantilly	Organza	False
4438	Drain and rinse black beans with cool water.	Black	Cool Water	False
4439	After sorting, soak your black-eyed peas in cool water for a few hours.	Black	Cool Water	False
4440	(Soak black-eyed peas in cool water for at least 6 hours.	Black	Cool Water	False
4441	Place some black tea bags into cool water and soak for a few minutes.	Black	Cool Water	False
4442	½ tsp black pepper Soak the farro in cool water for 8 to 16 hours.	Black	Cool Water	False
4443	Make the black rice porridge Rinse the rice with cool water until the water runs clear.	Black	Cool Water	False
4444	¼ Cup fermented black beans, soaked in a little cool water, rinsed & drained	Black	Cool Water	False
4445	Color: Turquoise with Black Trim CARE INSTRUCTIONS: Hand wash in cool water with mild soap.	Black	Cool Water	False
4446	Soak some black tea bags in cool water for a few minutes.	Black	Cool Water	False
4447	2 black tea bags 2 cups boiling water 2 quarts cool water	Black	Cool Water	False
4448	I have some of the staples: AdG, Cool Water, Eternity, Code, Double Black, Allure.	Black	Cool Water	False
4449	Ted Lapidus Black Soul (1 Million) Cuba Gold (JPG Le Male) Cool Water (G.I.T)	Black	Cool Water	False
4450	The same cool water lapping at your feet is crashing against black, jagged rocks farther on.	Black	Cool Water	False
4451	"The cool water is for white, the sun-heated for black.	Black	Cool Water	False
4452	Draped in a spotless white salwar-kameez and a black galaband, he smelt of 'Davidoff Cool Water' from a distance.	Black	Cool Water	False
4453	The addict population, mostly black, Hispanic and the poorer classes, daily "strung-out" on drugs meant they weren't involved in domestic US politics, or worse, rioting against the status quo.	Black	Addict	False
4454	Surely the poor old black addict from Chicago with advanced TB deserved better.	Black	Addict	False
4455	I also drink black tea ..( i am a tea addict .. never add sugar and milk to tea ... they are the main terrorists that make polyps worse)	Black	Addict	False
4456	Jennifer needs better roles, get away from the romantic comedy's and date a black man she's safe, and hasn't grown do something different play a drug addict lol...	Black	Addict	False
4457	The notes in Addict seem blended in a way that gives a superinterestig, deep, black, a bit sour coffee-like illusion, better that actual coffee notes.	Black	Addict	False
4458	Euphoria Black & White	Black	Euphoria	False
4459	The state of black euphoria	Black	Euphoria	False
4460	Euphoria 8-Piece Black Comforter Set	Black	Euphoria	False
4461	Euphoria 12-Piece Black Bed in a Bag	Black	Euphoria	False
4462	Front lobby beautifully appointed, cool water, Globe appreciated daily.	Globe	Cool Water	False
4463	Then immersion in cool water for at least an hour and broken, wet, on Globe Tester.	Globe	Cool Water	False
4464	The incident happened at a time when people across the globe are being conscientised and encouraged to join hands in fighting against the HIV and Aids pandemic particularly by abstaining, practicing safer sex or having one sexual partner.	Globe	Sexual	False
4465	A meta-analysis reported by Cornish et al. revealed that no difference was found in globe health scores between the two groups[ 19 ], although stoma patients were inferior in physical function and sexual function, while the cognitive and emotional functions in stoma patients were superior to nonstoma patients.	Globe	Sexual	False
4466	Yet, when I saw the sweet blue can in the cooler of my local bottle shop I knew I had to give Euphoria a try.	Sweet	Euphoria	False
4467	There is no better way to indulge than in the sweet euphoria and the extraordinary potency of White Fire.	Sweet	Euphoria	False
4468	The initial euphoria that comes from indulging your sweet tooth, followed by the familiar sugar "crash," can leave you feeling worse than not eating at all.	Sweet	Euphoria	False
4469	19's: V2, Pandy 18's: Bloodrush (I find it harder then Pandy but it most certainly wouldn't be a 19), Summer, Euphoria, HOTN, 17's: Energizer, Determinator, Tell, Monolith, V1, G60, Hardcore Symphony, July, The Beginning 16's: Delirium, Destiny, Infection, Soapy Bubble, Sweet World, Utopia, Robotix 15's: Know Your Enemy, Mythology (Bump up when PS is bumped), Xuxa, CG	Sweet	Euphoria	False
4470	I continue to dink a large glass 3 times daily, it's better than any drug I could ever want but yet produces similar euphoria to extacy... Sometimes I rub one out all over my gf's pretty little face just thinkin of that minty sweet taste.	Sweet	Euphoria	False
4471	Pure gold color and sweet aroma.	Sweet	Pure Gold	False
4472	Find the sweet spot and you've struck pure gold.	Sweet	Pure Gold	False
4473	Sweet Caroline 'Red Sox Decline' Parody is Pure Gold (Audio)	Sweet	Pure Gold	False
4474	Sweet and loving, with a heart of pure gold?	Sweet	Pure Gold	False
4475	The Extreme Pure Gold Sweet Curve is my teaser toy.	Sweet	Pure Gold	False
4476	Funny, sweet, and innocent, these books are pure gold.	Sweet	Pure Gold	False
4477	Sweet people like you are like pure gold!	Sweet	Pure Gold	False
4478	Simple but sweet, these stories are pure gold.	Sweet	Pure Gold	False
4479	Pamela was very sweet and considerate, and clearly had a heart of pure gold.	Sweet	Pure Gold	False
4480	This sweet and sour drink of pure gold fascinates and mesmerizes again and again.	Sweet	Pure Gold	False
4481	When you add Dave Rawlings' sweet harmonies and brilliant guitar playing, it's pure gold.	Sweet	Pure Gold	False
4482	Pink tourmaline has a sweet strawberry glow.The most popular fine jewelry alloy, 14-karat yellow gold is 58.5% pure gold.	Sweet	Pure Gold	False
4483	She is blonde and fit with a sweet smile that melts men and a heart of pure gold.	Sweet	Pure Gold	False
4484	If you are looking for a quite, discreetly small toy, you will really enjoy The Extreme Pure Gold Sweet curve.	Sweet	Pure Gold	False
4485	Pretty, sweet things adorned in wraps of loose white linen.	Sweet	White Linen	True
4486	Cozy, bright, cheerful, clean white linen and softly sweet chamomile.	Sweet	White Linen	True
4487	The table is decorated with crisp, white linen and a bouquet of sweet-smelling flowers.	Sweet	White Linen	True
4488	Opens with a sickly sweet blast and then quickly settles into white linen.	Sweet	White Linen	True
4489	Mood: sweet garden romance Palette: sea foam blue, cameo peach, white linen	Sweet	White Linen	True
4490	White linen tablecloths, black dress and a scent of Caron Poivre.	Poivre	White Linen	False
4491	However, once the initial euphoria had left, life became worse and worse for me, until I felt there was nothing for me to stand on.	Life	Euphoria	False
4492	Hope has a short shelf-life and euphoria dissipates faster than early morning mist in the Arori plains where you were born.	Life	Euphoria	False
4493	It hasn't only changed my life because I sleep better, concentrate better and experience a post-run euphoria that lasts for hours and hours.	Life	Euphoria	False
4494	They deal with bliss and euphoria and they talk about a better world and how we can live a better life.	Life	Euphoria	False
4495	To achieve "a perfect little euphoria" is, no matter what Burritt says, no easier in art than it is in life.	Life	Euphoria	False
4496	Teen years and even earlier childhood isn't euphoria in a bottle but I think my life would be better now if I had the "Normal" experience.	Life	Euphoria	False
4497	Getting that ban felt like euphoria, finally I had gotten out of this game and found my life quality was a lot better.	Life	Euphoria	False
4498	I have never felt better in my adult life....mental clarity, focus, sustained daily energy, and an overall feeling of euphoria.	Life	Euphoria	False
4499	In axetasy its fight or flight Euphoria in slice and dice No better way to spend my nights In axetasy I end your life	Life	Euphoria	False
4500	But these drugs give you a false sense of feeling superior, euphoria and the feeling that your life is just going perfect....when it is actually going down the drain.	Life	Euphoria	False
4501	1 POSITIVE MENTALITY IS WINNING MENTALITY - Coach Li Fu Jung 2. PAIN IS A STATE OF MIND, WINNING IS A STATE OF EUPHORIA - Azlan. 3. LIFE IS HARD, TABLE TENNIS IS HARDER - Azlan.	Life	Euphoria	False
4502	The euphoria of capitalists at the collapse of the Soviet Union in 1991 led to unbridled capitalism which clearly threatens the global environment and cannot deliver decent work and a good life for all, either nationally or globally.	Life	Euphoria	False
4503	What I'm suggesting is that after the initial shock comes a surprising euphoria at the realization that one is able to make do without what previously thought as absolute requirements for a decent life.	Life	Euphoria	False
4504	"MY [WISDOM; Yeshuwa' Mashiyach] fruit is better than gold, even pure gold and my yield better than choicest silver...he who finds me finds life and obtains favour from YEHVAH" (Proverbs 8:19,35)	Life	Pure Gold	False
4505	Pizarro then held Atahualpa hostage for a ransom of gold so the Incas brought Pizarro piles of golden life-size people and animals and plants--all sculpted from solid gold as if the Incas had the Midas touch while they strolled through their fantastic cities and farms and jungles and everything they even gently brushed up against turned into pure gold.	Life	Pure Gold	False
4506	If that woman's feet are made out of pure GOLD he'd better make sure to cash them in while the price of gold is still high, and start a new life in another country that doesn't have an extradition treaty with America!	Life	Pure Gold	False
4507	WOMAN OF WELLNESS Wellness women know the importance about breast exam and annual pap-smear This is something we must do every year Vitamin's, protein, rest, and exercise is now our new regiment now we are living life as if it's heaven sent Wellness of mind, body, and soul is better than pure gold.	Life	Pure Gold	False
4508	On the banks of the rivers of our lives our desire to be successful, to get what we want in life by whatever mean comes in conflict with how the whole seeks us to live, we try to fool ourselves but we better let the will of the whole take all of us and consume us until we come out as pure gold.	Life	Pure Gold	False
4509	If you're the white linen type who hasn't done any of that in your life, you better pass on Slobberbone because you won't like it.	Life	White Linen	False
4510	I make $100k per year and have $200k in savings which is a decent amount at my age, but it's not getting me a life of "white linen tabled restaurants" either.	Life	White Linen	False
4511	The priests furnished him with a sacred garment, an ephod, made, like their own, of white linen, though of inferior quality, and his mother every year, apparently at the only time of their meeting, gave him a httle mantle reaching down to his feet, such as was worn only by high personages, or women, over the other dress, and such as he retained, as his badge, till the latest times of his life.	Life	White Linen	False
4512	And I sniffed some old enemies as well: Opium, Obsession, Youth Dew, White Linen.	Obsession	White Linen	False
4513	Estee Lauder Pleasures 5.8 5.9 Estee Lauder Tommy Girl n/a 5.7 Estee Lauder Beautiful 5.1 5.2 Unilever Eternity 3.6 3.5 Lancome Tresor 2.9 3.1 Unilever Elizabeth Taylor 2.7 2.9 Unilever Obsession 2.6 2.4 Chanel Chanel No 5 2.2 2.2 Elizabeth Arden Fifth Avenue 1.6 1.6 Estee Lauder White Linen 1.3 1.6 Other Overall 72.2 65.9	Obsession	White Linen	False
4514	2-9 L'air du temps (my grandmother wore it) 9-12- chanel no 5 my mom wore it 13-15 obsession (on my boyfriends) 15-18 eternity for men (on my boyfriends) 18-20 White Linen (my grad prof wore it) 20-24 Cool Water (again for my men) then i went through a phase where all i smelled was patchouli 30-present D&G Light Blue and Aqua di Gio	Obsession	White Linen	False
