id,domain,object_a,object_b,sentence,it_1_confidence,it_2_confidence,better_count,worse_count,none_count,most_frequent_label,most_frequent_count,it_1_judgments,it_2_judgments,sentence_html,judgments,confidence,most_frequent_percentage
J1563993003,jbt,Juice,Soda,juice vs. soda.,0.6822,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">juice:[OBJECT_A]</span> vs. <span style=""color: #6CB219; font-weight: bold"">soda:[OBJECT_B]</span>.",5,0.80932,1.0
I1292708931,jbt,Harvard,Cornell,"Instead, they've been able to score against everyone except harvard, but Ashley Holt has had the better numbers in goal after Newell had a tough night versus cornell.",0.6704,1.0,0,0,5,NONE,5,3,2,"Instead, they've been able to score against everyone except <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span>, but Ashley Holt has had the better numbers in goal after Newell had a tough night versus <span style=""color: #6CB219; font-weight: bold"">cornell:[OBJECT_B]</span>.",5,0.8022400000000001,1.0
O2423337283,jbt,Juice,Coffee,"The breakfast is mediocre- bread, jam, juice and coffee.",1.0,1.0,0,0,5,NONE,5,3,2,"The breakfast is mediocre- bread, jam, <span style=""color: #9A14B2; font-weight: bold"">juice:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">coffee:[OBJECT_B]</span>.",5,1.0,1.0
K1666840077,jbt,Knife,Pistol,make sure you have a decent toy knife and a 45. pistol.,1.0,1.0,0,0,5,NONE,5,3,2,"make sure you have a decent toy <span style=""color: #9A14B2; font-weight: bold"">knife:[OBJECT_A]</span> and a 45. <span style=""color: #6CB219; font-weight: bold"">pistol:[OBJECT_B]</span>.",5,1.0,1.0
P2592206954,jbt,Tennis,Basketball,"The older I got, the harder it was to find friends to do tennis or basketball,"" Jason Smith said.",1.0,1.0,0,0,5,NONE,5,3,2,"The older I got, the harder it was to find friends to do <span style=color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span>,"" Jason Smith said.",5,1.0,1.0
G927075648,jbt,Steel,Stone,He walks through walls of solid steel and stone--into the 4th dimension.,1.0,1.0,0,0,5,NONE,5,3,2,"He walks through walls of solid <span style=""color: #9A14B2; font-weight: bold"">steel:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">stone:[OBJECT_B]</span>--into the 4th dimension.",5,1.0,1.0
I1327258533,compsci,Swift,Objective-c,"iOS, watchOS, Swift, Objective-C and more...",1.0,1.0,0,0,5,NONE,5,3,2,"iOS, watchOS, <span style=""color: #9A14B2; font-weight: bold"">Swift:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Objective-C:[OBJECT_B]</span> and more...",5,1.0,1.0
S3083887456,jbt,Michigan,Oregon,"We should, undeniably, have classes that are as good or better than Ohio St, michigan, Nebraska, PSU, oregon, Tennessee, etc.",1.0,1.0,0,0,5,NONE,5,3,2,"We should, undeniably, have classes that are as good or better than Ohio St, <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span>, Nebraska, PSU, <span style=""color: #6CB219; font-weight: bold"">oregon:[OBJECT_B]</span>, Tennessee, etc.",5,1.0,1.0
P2512969733,jbt,Wii,Playstation,"The headline read: "" Sega: wii U graphics on-par with playstation 3, maybe even better "".",0.659,1.0,4,0,1,BETTER,4,3,2,"The headline read: "" Sega: <span style=""color: #9A14B2; font-weight: bold"">wii:[OBJECT_A]</span> U graphics on-par with <span style=""color: #6CB219; font-weight: bold"">playstation:[OBJECT_B]</span> 3, maybe even better "".",5,0.7954000000000001,0.8
Q2667501305,brands,Ford,Toyota,There's far better Ford and Chevrolet full sizes than Toyota in 2012.,1.0,0.5077,4,0,1,BETTER,4,3,2,"There's far better <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> and Chevrolet full sizes than <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> in 2012.",5,0.80308,0.8
E625890894,brands,Chrysler,Toyota,"DWTS : ""They prefer a nice, solid Chrysler Town & Country to that newfangled Toyota Prius.""",0.6355,0.5217,3,0,2,BETTER,3,3,2,"DWTS : ""They prefer a nice, solid <span style=""color: #9A14B2; font-weight: bold"">Chrysler:[OBJECT_A]</span> Town & Country to that newfangled <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Prius.""",5,0.58998,0.6
H1212450918,brands,Audi,Mercedes-benz,"Imperfect roads don't affect the interaction as much with buttons and dials but there's no question a Germany, Inc., cockpit control knob (Audi MMI, BMW iDrive , Mercedes-Benz Comand ) is better while moving.",1.0,1.0,0,0,5,NONE,5,3,2,"Imperfect roads don't affect the interaction as much with buttons and dials but there's no question a Germany, Inc., cockpit control knob (<span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> MMI, BMW iDrive , <span style=""color: #6CB219; font-weight: bold"">Mercedes-Benz:[OBJECT_B]</span> Comand ) is better while moving.",5,1.0,1.0
J1478419594,compsci,Windows vista,Windows xp,It was better than Windows Vista; it was better than Windows XP.,0.4777,0.5,2,1,3,NONE,3,4,2,"It was better than <span style=""color: #9A14B2; font-weight: bold"">Windows Vista:[OBJECT_A]</span>; it was better than <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span>.",6,0.4851333333333333,0.5
T3153721907,brands,Amd,Samsung,Which by the way is: ASUS A8N SLI Premium AMD 3000+ Venice core Zallman 7000 CuAl CPU cooler Gigabyte 6600GT Passive (NX66T128VP) Samsung 250Gb SP2504C NEC ND-3540 Twinmos DDR400 mem 2 x 512Mb,1.0,1.0,0,0,5,NONE,5,3,2,"Which by the way is: ASUS A8N SLI Premium <span style=""color: #9A14B2; font-weight: bold"">AMD:[OBJECT_A]</span> 3000+ Venice core Zallman 7000 CuAl CPU cooler Gigabyte 6600GT Passive (NX66T128VP) <span style=""color: #6CB219; font-weight: bold"">Samsung:[OBJECT_B]</span> 250Gb SP2504C NEC ND-3540 Twinmos DDR400 mem 2 x 512Mb",5,1.0,1.0
K1713586901,brands,Microsoft,Ibm,"Microsoft commoditized NetWare by emulating it, and IBM succeeded just by making better hardware.",0.6674,1.0,0,1,4,NONE,4,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> commoditized NetWare by emulating it, and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> succeeded just by making better hardware.",5,0.80044,0.8
D455085025,brands,Intel,Sony,Case: Cooler Master Elite 430 Power Supply: Corsair 650w Motherboard: Gigabyte Z68 RAM: G. Skill Ripjaws X Series 2 x 4gb CPU: Intel i5 2500k @ 3.3ghz/3.7 turbo GPU: EVGA GTX 570 HDD: Western Digital Caviar Blue 500gb Cooling: Xigmatek Gaia fan and heat sink. 2 120mm fans Optical Drive: Sony Optiarc DVD Burner,1.0,0.5,0,1,5,NONE,5,4,2,"Case: Cooler Master Elite 430 Power Supply: Corsair 650w Motherboard: Gigabyte Z68 RAM: G. Skill Ripjaws X Series 2 x 4gb CPU: <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> i5 2500k @ 3.3ghz/3.7 turbo GPU: EVGA GTX 570 HDD: Western Digital Caviar Blue 500gb Cooling: Xigmatek Gaia fan and heat sink. 2 120mm fans Optical Drive: <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> Optiarc DVD Burner",6,0.8333333333333333,0.8333333333333334
G1068449462,brands,Apple,Dell,"If Apple has better growth/profit than Dell/Microsoft (D/M$), then 4.5% means good news - there's still 95.5% of the market that can potentially be consumed.",0.6693,0.525,3,0,2,BETTER,3,3,2,"If <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> has better growth/profit than <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span>/Microsoft (D/M$), then 4.5% means good news - there's still 95.5% of the market that can potentially be consumed.",5,0.61158,0.6
H1215868282,jbt,Fox,Espn,I'm so glad people here have finally remembered that fox isn't actually better than espn!,1.0,0.5206,0,4,1,WORSE,4,3,2,"I'm so glad people here have finally remembered that <span style=""color: #9A14B2; font-weight: bold"">fox:[OBJECT_A]</span> isn't actually better than <span style=""color: #6CB219; font-weight: bold"">espn:[OBJECT_B]</span>!",5,0.80824,0.8
F731021797,brands,Coca-cola,Pepsi,"FMHR trader Stephanie Link is a bull on Coca-Cola, while Mike Murphy likes Pepsi's stock better.",1.0,0.5128,0,4,1,WORSE,4,3,2,"FMHR trader Stephanie Link is a bull on <span style=""color: #9A14B2; font-weight: bold"">Coca-Cola:[OBJECT_A]</span>, while Mike Murphy likes <span style=""color: #6CB219; font-weight: bold"">Pepsi:[OBJECT_B]</span>&#039;s stock better.",5,0.8051200000000001,0.8
T3189367068,brands,Google,Intel,"With Apple doing its own processors, Google working with ARM,nVidia and Samsung , Intel has only Nokia who are still figuring out how to write a decent operating system.",0.6459,0.5152,2,0,3,NONE,3,3,2,"With Apple doing its own processors, <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> working with ARM,nVidia and Samsung , <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> has only Nokia who are still figuring out how to write a decent operating system.",5,0.59362,0.6
E688682578,compsci,Windows xp,Windows vista,"Explain the pros and cons of each system lTe A customer has asked if Windows XP is better than Windows Vista."" .",0.6476,1.0,1,0,4,NONE,4,3,2,"Explain the pros and cons of each system lTe A customer has asked if <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span>."" .",5,0.7885599999999999,0.8
K1622039567,compsci,Windows 98,Windows xp,Let's see... Wine can give overlay support for: Windows 2.0 Windows 3.0 Windows 3.1 Windows NT 3.51 Windows NT 4.0 not many games up there... but then... Windows 95 Windows 98 Windows Me Windows 2000 Windows XP Now... the list it's nicer... isn't?,1.0,1.0,0,0,5,NONE,5,3,2,"Let's see... Wine can give overlay support for: Windows 2.0 Windows 3.0 Windows 3.1 Windows NT 3.51 Windows NT 4.0 not many games up there... but then... Windows 95 <span style=""color: #9A14B2; font-weight: bold"">Windows 98:[OBJECT_A]</span> Windows Me Windows 2000 <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span> Now... the list it's nicer... isn't?",5,1.0,1.0
K1646205746,brands,Ford,Chevrolet,"Look at it this way, you can get a decent Ford Expedition or Chevrolet Tahoe in the high 20s or low 30s if you make a deal.",0.6364,1.0,0,0,5,NONE,5,3,2,"Look at it this way, you can get a decent <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> Expedition or <span style=""color: #6CB219; font-weight: bold"">Chevrolet:[OBJECT_B]</span> Tahoe in the high 20s or low 30s if you make a deal.",5,0.78184,1.0
A92516469,jbt,Missouri,Georgia,"5. Riddle me this, Pat Forde : you determined that missouri is clearly better than georgia after three weeks.",1.0,1.0,5,0,0,BETTER,5,3,2,"5. Riddle me this, Pat Forde : you determined that <span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span> is clearly better than <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span> after three weeks.",5,1.0,1.0
F812358749,compsci,Oracle,Postgresql,"given that I spend so much time writing about mssql, sybase, informix, Oracle, mysql, sqlite, i really should have known better and make sure to say that this particular post is related to PostgreSQL only.",0.6712,1.0,1,0,4,NONE,4,3,2,"given that I spend so much time writing about mssql, sybase, informix, <span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span>, mysql, sqlite, i really should have known better and make sure to say that this particular post is related to <span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span> only.",5,0.8027200000000001,0.8
D526832857,brands,Amazon,Microsoft,"Costs are dropping, security is good, and for most museums there is not a better way to expand user services than letting Google, Amazon, or Microsoft provide infinite space and speed for on-line content delivery.",1.0,1.0,0,0,5,NONE,5,3,2,"Costs are dropping, security is good, and for most museums there is not a better way to expand user services than letting Google, <span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span>, or <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> provide infinite space and speed for on-line content delivery.",5,1.0,1.0
C354132797,compsci,Postgresql,Mysql,A seperate issue might be whether PostgreSQL is a better option than MySQL.,0.6373,1.0,4,0,1,BETTER,4,3,2,"A seperate issue might be whether <span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span> is a better option than <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>.",5,0.7823800000000001,0.8
T3198930015,jbt,Amazon,Hulu,"With streaming services like Netflix, amazon Prime, and hulu Plus, watching imported television programs has never been easier.",1.0,1.0,0,0,5,NONE,5,3,2,"With streaming services like Netflix, <span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span> Prime, and <span style=""color: #6CB219; font-weight: bold"">hulu:[OBJECT_B]</span> Plus, watching imported television programs has never been easier.",5,1.0,1.0
G996538683,brands,Honda,Toyota,Hybrids- Honda Accord + Toyota Highlander,1.0,1.0,0,0,5,NONE,5,3,2,"Hybrids- <span style=""color: #9A14B2; font-weight: bold"">Honda:[OBJECT_A]</span> Accord + <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Highlander",5,1.0,1.0
T3211776745,compsci,Windows 7,Windows 8,Would I be better off going with Windows 7 or Windows 8. 32 bit either way.,0.6308,1.0,0,0,5,NONE,5,3,2,"Would I be better off going with <span style=""color: #9A14B2; font-weight: bold"">Windows 7:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span>. 32 bit either way.",5,0.7784800000000001,1.0
F768694939,compsci,Usb,Bluetooth,For wider USB device support outside of drives and HDDs the Samsung's are decidedly less compatible than ASUS gear (their Bluetooth device support is also worse).,0.6571,0.5034,1,2,2,NONE,2,3,2,"For wider <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> device support outside of drives and HDDs the Samsung's are decidedly less compatible than ASUS gear (their <span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span> device support is also worse).",5,0.59562,0.4
E597688318,jbt,Pen,Paint,Done with ballpoint pen & a bit of acrylic paint for the solid grey tones.,1.0,1.0,0,0,5,NONE,5,3,2,"Done with ballpoint <span style=""color: #9A14B2; font-weight: bold"">pen:[OBJECT_A]</span> & a bit of acrylic <span style=""color: #6CB219; font-weight: bold"">paint:[OBJECT_B]</span> for the solid grey tones.",5,1.0,1.0
N2238535081,jbt,Basketball,Hockey,"So, I'm sure some find edges in ""harder"" sports like basketball or hockey.",1.0,1.0,0,0,5,NONE,5,3,2,"So, I'm sure some find edges in ""harder"" sports like <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">hockey:[OBJECT_B]</span>.",5,1.0,1.0
R2938143597,brands,Toyota,Bmw,"Toyota is better than BMW at...providing reliable, economical auto transport.",1.0,1.0,5,0,0,BETTER,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span> at...providing reliable, economical auto transport.",5,1.0,1.0
J1462477747,compsci,Ethernet,Usb,"It sports a decent array of I/O connections, with an Ethernet port, USB port and audio jack sockets on the right hand side of the case.",1.0,1.0,0,0,5,NONE,5,3,2,"It sports a decent array of I/O connections, with an <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span> port, <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> port and audio jack sockets on the right hand side of the case.",5,1.0,1.0
L1860620564,brands,Apple,Dell,Obviously a LED IPS like the Apple Cinema Display would be far better than the CCFL IPS like my Dell U2311H.,1.0,1.0,5,0,0,BETTER,5,3,2,"Obviously a LED IPS like the <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> Cinema Display would be far better than the CCFL IPS like my <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span> U2311H.",5,1.0,1.0
P2442910202,brands,Avaya,Huawei,"The company enjoys high levels of authorisation from such vendors as Alcatel, APC, Avaya, Cisco Systems, EMC, FSC, HP, Huawei, IBM, Microsoft, Oracle, SAP, Siemens and others.",1.0,1.0,0,0,5,NONE,5,3,2,"The company enjoys high levels of authorisation from such vendors as Alcatel, APC, <span style=""color: #9A14B2; font-weight: bold"">Avaya:[OBJECT_A]</span>, Cisco Systems, EMC, FSC, HP, <span style=""color: #6CB219; font-weight: bold"">Huawei:[OBJECT_B]</span>, IBM, Microsoft, Oracle, SAP, Siemens and others.",5,1.0,1.0
I1383227565,compsci,Haskell,Python,"I think a lot of languages have better syntax than Java, for example languages like Haskell, Python, Clojure, and Erlang, but obj-c is definitely not an example of great syntax.",1.0,1.0,0,0,5,NONE,5,3,2,"I think a lot of languages have better syntax than Java, for example languages like <span style=""color: #9A14B2; font-weight: bold"">Haskell:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, Clojure, and Erlang, but obj-c is definitely not an example of great syntax.",5,1.0,1.0
O2330352103,compsci,Objective-c,Java,"Swift Swift is based on Objective-C, and will be even easier for a Java programmer to learn and use.",0.3382,0.5278,1,2,2,WORSE,2,3,2,"Swift Swift is based on <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span>, and will be even easier for a <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> programmer to learn and use.",5,0.41404,0.4
L1777175694,compsci,Mysql,Oracle,MySQL / Oracle.,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> / <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span>.",5,1.0,1.0
O2312853104,jbt,Football,Baseball,Styf: I've seen worse from football coaches and baseball managers.,1.0,1.0,0,0,5,NONE,5,3,2,"Styf: I've seen worse from <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span> coaches and <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span> managers.",5,1.0,1.0
F850958279,compsci,Haskell,Java,"Haskell, Eiffel, Java, C# It is decidedly not a goal of this paper to demonstrate that one lan- guage is ""better"" than any other language.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Haskell:[OBJECT_A]</span>, Eiffel, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, C# It is decidedly not a goal of this paper to demonstrate that one lan- guage is ""better"" than any other language.",5,1.0,1.0
Q2671193802,brands,Nikon,Sigma,There's the mediocre Tamron 150-600mm that's just out (not sure if there's a Nikon mount for it yet) and I have high hopes of a Sigma 300-600mm announcement this year.,1.0,1.0,0,0,5,NONE,5,3,2,"There's the mediocre Tamron 150-600mm that's just out (not sure if there's a <span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span> mount for it yet) and I have high hopes of a <span style=""color: #6CB219; font-weight: bold"">Sigma:[OBJECT_B]</span> 300-600mm announcement this year.",5,1.0,1.0
B231838818,brands,Amazon,Google,"Amazon, Google and Microsoft are all solid choices.",1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Amazon:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> and Microsoft are all solid choices.",5,1.0,1.0
G1030841812,jbt,Youtube,Itunes,"I can't find a decent instrumental flute version on youtube, but I did buy it for 99c on itunes.",1.0,0.5227,0,1,4,NONE,4,3,2,"I can't find a decent instrumental flute version on <span style=""color: #9A14B2; font-weight: bold"">youtube:[OBJECT_A]</span>, but I did buy it for 99c on <span style=""color: #6CB219; font-weight: bold"">itunes:[OBJECT_B]</span>.",5,0.80908,0.8
J1460383866,jbt,Youtube,Facebook,It's obviously easier in a post-youtube/facebook/Twitter world to quantify buzz.,0.7323,1.0,0,0,6,NONE,6,4,2,"It's obviously easier in a post-<span style=""color: #9A14B2; font-weight: bold"">youtube:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">facebook:[OBJECT_B]</span>/Twitter world to quantify buzz.",6,0.8215333333333332,1.0
K1686547503,jbt,Wood,Cardboard,"Materials: Solid wood, cardboard, Copper, Nickel, Tin, Zinc, Manganese, Brass.",1.0,1.0,0,0,5,NONE,5,3,2,"Materials: Solid <span style=""color: #9A14B2; font-weight: bold"">wood:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">cardboard:[OBJECT_B]</span>, Copper, Nickel, Tin, Zinc, Manganese, Brass.",5,1.0,1.0
K1713536351,brands,Microsoft,Sony,Microsoft always does adds better than Sony ;).,1.0,1.0,5,0,0,BETTER,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> always does adds better than <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> ;).",5,1.0,1.0
S2973521769,brands,Ford,Toyota,"Unlike Ford (and the MUCH WORSE) Toyota service departments, Lincoln seems to offer very good service here in the Sunbelt.",0.6753,0.5294,3,1,1,BETTER,3,3,2,"Unlike <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> (and the MUCH WORSE) <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> service departments, Lincoln seems to offer very good service here in the Sunbelt.",5,0.61694,0.6
M2059790755,compsci,Windows xp,Windows vista,quote: I think we all agree (maybe except for a few) that Windows XP right now is still better than Windows Vista.,1.0,1.0,7,0,0,BETTER,7,5,2,"quote: I think we all agree (maybe except for a few) that <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> right now is still better than <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span>.",7,1.0,1.0
M2012890875,jbt,Plywood,Lumber,plywood or solid lumber to 3-1/4 in.,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">plywood:[OBJECT_A]</span> or solid <span style=""color: #6CB219; font-weight: bold"">lumber:[OBJECT_B]</span> to 3-1/4 in.",5,1.0,1.0
G925161745,compsci,Ruby,Perl,He thought Ruby was a good name for a programming language newer (and hopefully better) than Perl.,0.6678,1.0,4,0,1,BETTER,4,3,2,"He thought <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> was a good name for a programming language newer (and hopefully better) than <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>.",5,0.8006800000000001,0.8
K1631921993,compsci,Groovy,Java,"Like these languages, Groovy is much easier to use and has a simpler syntax than Java.",1.0,1.0,6,0,0,BETTER,6,4,2,"Like these languages, <span style=""color: #9A14B2; font-weight: bold"">Groovy:[OBJECT_A]</span> is much easier to use and has a simpler syntax than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>.",6,1.0,1.0
N2254921186,compsci,Scala,Java,Some Scala standard library classes are slower than their Java counterparts e.g.,1.0,1.0,0,5,0,WORSE,5,3,2,"Some <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> standard library classes are slower than their <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> counterparts e.g.",5,1.0,1.0
K1680082750,jbt,Pizza,Soup,"Marie Sharps Habañero Sauce Good on avocado, pizza, soup- everything you taste will taste better with Marie.",1.0,1.0,0,0,5,NONE,5,3,2,"Marie Sharps Habañero Sauce Good on avocado, <span style=""color: #9A14B2; font-weight: bold"">pizza:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">soup:[OBJECT_B]</span>- everything you taste will taste better with Marie.",5,1.0,1.0
N2120184696,brands,Ibuprofen,Advil,"RTPR is marketed as a safer alternative to using acetaminophen like Tylenol, non-steroidal anti-inflammatory drugs (NSAIDs) like aspirin, Ibuprofen like Advil, naproxen sodium like Aleve and addicting opioids like oxycodone, hydrocodone, and fentanyl, better known by such brand names as OxyContin ® , Vicodin ® , Percocet ® , and Actiq and  other oral pain medications.",1.0,1.0,0,0,5,NONE,5,3,2,"RTPR is marketed as a safer alternative to using acetaminophen like Tylenol, non-steroidal anti-inflammatory drugs (NSAIDs) like aspirin, <span style=""color: #9A14B2; font-weight: bold"">Ibuprofen:[OBJECT_A]</span> like <span style=""color: #6CB219; font-weight: bold"">Advil:[OBJECT_B]</span>, naproxen sodium like Aleve and addicting opioids like oxycodone, hydrocodone, and fentanyl, better known by such brand names as OxyContin ® , Vicodin ® , Percocet ® , and Actiq and  other oral pain medications.",5,1.0,1.0
G1024610902,compsci,Eclipse,Netbeans,"IBM RAD, Eclipse 3.6, 3.7, NetBeans 7.0",1.0,1.0,0,0,5,NONE,5,3,2,"IBM RAD, <span style=""color: #9A14B2; font-weight: bold"">Eclipse:[OBJECT_A]</span> 3.6, 3.7, <span style=""color: #6CB219; font-weight: bold"">NetBeans:[OBJECT_B]</span> 7.0",5,1.0,1.0
A151622205,brands,Advil,Motrin,Advil/Motrin can be helpful.,1.0,1.0,0,0,5,NONE,5,3,2,"<span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span> can be helpful.",5,1.0,1.0
R2837542607,compsci,Usb,Ethernet,"This is easier said than done, as [Jamie] fried a USB hub, FTDI cable and an Arduino Ethernet all at the same time.",1.0,1.0,0,0,5,NONE,5,3,2,"This is easier said than done, as [Jamie] fried a <span style=""color: #9A14B2; font-weight: bold"">USB:[OBJECT_A]</span> hub, FTDI cable and an Arduino <span style=""color: #6CB219; font-weight: bold"">Ethernet:[OBJECT_B]</span> all at the same time.",5,1.0,1.0
E684648381,compsci,Java,Python,"exception finally cleanup(old Java, c#, Python, as a backup/more flexible pattern in various languages with exceptions)(a bit verbose but nicer then the previous 2)",0.643,1.0,0,0,5,NONE,5,3,2,"exception finally cleanup(old <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>, c#, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, as a backup/more flexible pattern in various languages with exceptions)(a bit verbose but nicer then the previous 2)",5,0.7858,1.0
I1295465414,compsci,Groovy,Java,"IntelliJ features Groovy, GWT, and CSS3 improvements while TeamCity adds better .NET support and Java detection for agents.",0.7548,1.0,1,0,5,NONE,5,4,2,"IntelliJ features <span style=""color: #9A14B2; font-weight: bold"">Groovy:[OBJECT_A]</span>, GWT, and CSS3 improvements while TeamCity adds better .NET support and <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> detection for agents.",6,0.8365333333333334,0.8333333333333334
N2207930205,compsci,Java,Python,Simple languages like Java or Python can be learned a lot faster compared to trying to teach yourself c++.,1.0,1.0,0,0,5,NONE,5,3,2,"Simple languages like <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> can be learned a lot faster compared to trying to teach yourself c++.",5,1.0,1.0
T3240792620,compsci,Java,Python,"You can find Java programmers and software engineers a dime dozen, but for Python it will be harder.",1.0,0.5217,4,0,1,BETTER,4,3,2,"You can find <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> programmers and software engineers a dime dozen, but for <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> it will be harder.",5,0.8086800000000001,0.8
