_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,gold_label,id,label_gold,marker,raw_text,text_html,text_readable
1576121915,false,finalized,3,2/5/2018 17:07:55,NONE,1.0,football,,golf,,K1622314482,,True,"Let's take inventory, Chris...Romo is better at football, golf, and getting chicks than you could ever hope to be.","Let's take inventory, Chris...Romo is better at <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">golf:[OBJECT_B]</span>, and getting chicks than you could ever hope to be.","Let's take inventory, Chris...Romo is better at *football*, §golf$, and getting chicks than you could ever hope to be."
1576121916,false,finalized,3,2/5/2018 16:41:47,NONE,1.0,metal,,aluminum,,P2546354930,,True,The liquid metal or liquid aluminum can comprise solid particles.,"The liquid <span style=""color: #9A14B2; font-weight: bold"">metal:[OBJECT_A]</span> or liquid <span style=""color: #6CB219; font-weight: bold"">aluminum:[OBJECT_B]</span> can comprise solid particles.",The liquid *metal* or liquid §aluminum$ can comprise solid particles.
1576121917,false,finalized,3,2/5/2018 16:39:46,WORSE,0.6792,baseball,,softball,,A107951124,,True,@9:08 At no time has the softball stadium been superior to baseball.,"@9:08 At no time has the <span style=""color: #9A14B2; font-weight: bold"">softball:[OBJECT_A]</span> stadium been superior to <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span>.",@9:08 At no time has the *softball* stadium been superior to §baseball$.
1576121918,false,finalized,3,2/5/2018 16:41:28,NONE,0.6667,harvard,,mit,,F849884452,,False,"Harvard, not MIT.","<span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span>, not <span style=""color: #6CB219; font-weight: bold"">mit:[OBJECT_B]</span>.","*harvard*, not §mit$."
1576121919,false,finalized,3,2/5/2018 16:40:51,WORSE,0.6939,bread,,pizza,,R2922617051,,True,"To make this delectable side bread, it's easier that saying pizza pie!","To make this delectable side <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span>, it's easier that saying <span style=""color: #6CB219; font-weight: bold"">pizza:[OBJECT_B]</span> pie!","To make this delectable side *bread*, it's easier that saying §pizza$ pie!"
1576121920,false,finalized,3,2/5/2018 16:42:02,NONE,1.0,wii,,psp,,J1442934419,,True,"It's better than the PSP and Wii, plus I always find that 3D seems to make resolutions better than it would look in 2D.","It's better than the <span style=""color: #9A14B2; font-weight: bold"">psp:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">wii:[OBJECT_B]</span>, plus I always find that 3D seems to make resolutions better than it would look in 2D.","It's better than the *psp* and §wii$, plus I always find that 3D seems to make resolutions better than it would look in 2D."
1576121921,false,finalized,3,2/5/2018 16:39:42,NONE,1.0,wood,,cement,,T3207520891,,False,Wood or cement?,"<span style=""color: #9A14B2; font-weight: bold"">wood:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">cement:[OBJECT_B]</span>?",*wood* or §cement$?
1576121922,false,finalized,3,2/5/2018 16:38:18,NONE,1.0,steel,,plywood,,C370667243,,True,"A solid plywood core deck, supported by a steel frame & braced with ... Read More","A solid <span style=""color: #9A14B2; font-weight: bold"">plywood:[OBJECT_A]</span> core deck, supported by a <span style=""color: #6CB219; font-weight: bold"">steel:[OBJECT_B]</span> frame & braced with ... Read More","A solid *plywood* core deck, supported by a §steel$ frame & braced with ... Read More"
1576121923,false,finalized,3,2/5/2018 16:40:26,NONE,1.0,paint,,chalk,,B177903809,,True,A good quality chalk paint and wax will be more enduring and look better.,"A good quality <span style=""color: #9A14B2; font-weight: bold"">chalk:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">paint:[OBJECT_B]</span> and wax will be more enduring and look better.",A good quality *chalk* §paint$ and wax will be more enduring and look better.
1576121924,false,finalized,3,2/5/2018 16:42:48,WORSE,0.6557,ds,,ps2,,R2877716398,,True,This was one of my favourite games on the PS2 and looks fantastic on the DS: the same but better!,"This was one of my favourite games on the <span style=""color: #9A14B2; font-weight: bold"">ps2:[OBJECT_A]</span> and looks fantastic on the <span style=""color: #6CB219; font-weight: bold"">ds:[OBJECT_B]</span>: the same but better!",This was one of my favourite games on the *ps2* and looks fantastic on the §ds$: the same but better!
1576121925,false,finalized,3,2/5/2018 16:43:35,NONE,0.7021,michigan,,missouri,,L1922347923,,True,"On Tuesday, the Gators flunked their midterm against Missouri, but Indiana submitted one of the better wins of the season at Michigan State.","On Tuesday, the Gators flunked their midterm against <span style=""color: #9A14B2; font-weight: bold"">missouri:[OBJECT_A]</span>, but Indiana submitted one of the better wins of the season at <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span> State.","On Tuesday, the Gators flunked their midterm against *missouri*, but Indiana submitted one of the better wins of the season at §michigan$ State."
1576121926,false,finalized,3,2/5/2018 16:37:03,NONE,1.0,harvard,,princeton,,F741039146,,True,"For Economics, Harvard, Stanford, MIT and Princeton have better reputations.","For Economics, <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span>, Stanford, MIT and <span style=""color: #6CB219; font-weight: bold"">princeton:[OBJECT_B]</span> have better reputations.","For Economics, *harvard*, Stanford, MIT and §princeton$ have better reputations."
1576121927,false,finalized,3,2/5/2018 16:40:41,NONE,1.0,baseball,,basketball,,J1469389151,,True,"It's true! Archery is safer than basketball, baseball, soccer and even golf.","It's true! Archery is safer than <span style=""color: #9A14B2; font-weight: bold"">basketball:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">baseball:[OBJECT_B]</span>, soccer and even golf.","It's true! Archery is safer than *basketball*, §baseball$, soccer and even golf."
1576121928,false,finalized,3,2/5/2018 16:38:32,NONE,1.0,psp,,ps3,,M2047751469,,True,PSone Classics for PS3 / PSP Metal Gear Solid ($9.99),"PSone Classics for <span style=""color: #9A14B2; font-weight: bold"">ps3:[OBJECT_A]</span> / <span style=""color: #6CB219; font-weight: bold"">psp:[OBJECT_B]</span> Metal Gear Solid ($9.99)",PSone Classics for *ps3* / §psp$ Metal Gear Solid ($9.99)
1576121929,false,finalized,3,2/5/2018 16:42:35,NONE,1.0,amazon,,facebook,,B231833050,,True,"Amazon, Facebook, G+, eBay, whatever...at least that part of your ""business"" becomes ""safer"".","<span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">facebook:[OBJECT_B]</span>, G+, eBay, whatever...at least that part of your ""business"" becomes ""safer"".","*amazon*, §facebook$, G+, eBay, whatever...at least that part of your ""business"" becomes ""safer""."
1576121930,false,finalized,3,2/5/2018 16:39:17,NONE,0.649,football,,golf,,E696093861,,True,Fantasy football is now a memory and the transition to fantasy golf couldn't come at a better time.,"Fantasy <span style=""color: #9A14B2; font-weight: bold"">football:[OBJECT_A]</span> is now a memory and the transition to fantasy <span style=""color: #6CB219; font-weight: bold"">golf:[OBJECT_B]</span> couldn't come at a better time.",Fantasy *football* is now a memory and the transition to fantasy §golf$ couldn't come at a better time.
1576121931,false,finalized,3,2/5/2018 16:41:48,NONE,1.0,michigan,,oregon,,S3083887456,,True,"We should, undeniably, have classes that are as good or better than Ohio St, Michigan, Nebraska, PSU, Oregon, Tennessee, etc.","We should, undeniably, have classes that are as good or better than Ohio St, <span style=""color: #9A14B2; font-weight: bold"">michigan:[OBJECT_A]</span>, Nebraska, PSU, <span style=""color: #6CB219; font-weight: bold"">oregon:[OBJECT_B]</span>, Tennessee, etc.","We should, undeniably, have classes that are as good or better than Ohio St, *michigan*, Nebraska, PSU, §oregon$, Tennessee, etc."
1576121932,false,finalized,3,2/5/2018 16:41:57,BETTER,1.0,amazon,,youtube,,P2440697502,,True,The combination Twitch+YouTube looked great on paper - much better than Amazon+Twitch.,"The combination Twitch+<span style=""color: #9A14B2; font-weight: bold"">youtube:[OBJECT_A]</span> looked great on paper - much better than <span style=""color: #6CB219; font-weight: bold"">amazon:[OBJECT_B]</span>+Twitch.",The combination Twitch+*youtube* looked great on paper - much better than §amazon$+Twitch.
1576121933,false,finalized,3,2/5/2018 16:42:07,NONE,1.0,golf,,tennis,,T3213620702,,True,"Wow, better than new golf clubs or even tennis balls!","Wow, better than new <span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span> clubs or even <span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span> balls!","Wow, better than new *golf* clubs or even §tennis$ balls!"
1576121934,false,finalized,3,2/5/2018 16:42:47,NONE,1.0,mobile,,laptop,,N2134508317,,True,"SATA Solid State Drives SSD 2.5"" for laptop / mobile applications.","SATA Solid State Drives SSD 2.5"" for <span style=""color: #9A14B2; font-weight: bold"">laptop:[OBJECT_A]</span> / <span style=""color: #6CB219; font-weight: bold"">mobile:[OBJECT_B]</span> applications.","SATA Solid State Drives SSD 2.5"" for *laptop* / §mobile$ applications."
1576121935,false,finalized,3,2/5/2018 16:38:07,NONE,1.0,basketball,,golf,,F820324324,,False,"Golf, JV Basketball","<span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span>, JV <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span>","*golf*, JV §basketball$"
1576121936,false,finalized,3,2/5/2018 16:44:47,WORSE,0.3538,milk,,soda,,T3175699804,,True,Why is soda $5 per gallon when milk is so much better for you?,"Why is <span style=""color: #9A14B2; font-weight: bold"">soda:[OBJECT_A]</span> $5 per gallon when <span style=""color: #6CB219; font-weight: bold"">milk:[OBJECT_B]</span> is so much better for you?",Why is *soda* $5 per gallon when §milk$ is so much better for you?
1576121937,false,finalized,3,2/5/2018 16:38:02,NONE,1.0,concrete,,timber,,D511154060,,False,"concrete, steel and timber.","<span style=""color: #9A14B2; font-weight: bold"">concrete:[OBJECT_A]</span>, steel and <span style=""color: #6CB219; font-weight: bold"">timber:[OBJECT_B]</span>.","*concrete*, steel and §timber$."
1576121938,false,finalized,3,2/5/2018 16:40:47,WORSE,1.0,reagan,,nixon,,K1608188510,,True,"Later, when Reagan came to power, I kept thinking, my God, he's worse than Nixon.","Later, when <span style=""color: #9A14B2; font-weight: bold"">reagan:[OBJECT_A]</span> came to power, I kept thinking, my God, he's worse than <span style=""color: #6CB219; font-weight: bold"">nixon:[OBJECT_B]</span>.","Later, when *reagan* came to power, I kept thinking, my God, he's worse than §nixon$."
1576121939,false,finalized,3,2/5/2018 16:38:18,NONE,1.0,steel,,plywood,,O2284066814,,True,Specifications: - Solid 7mm thick plywood - Strong aluminium profiles - Steel ball corners - Butterflylocks - Rubber feet - Color: black,"Specifications: - Solid 7mm thick <span style=""color: #9A14B2; font-weight: bold"">plywood:[OBJECT_A]</span> - Strong aluminium profiles - <span style=""color: #6CB219; font-weight: bold"">steel:[OBJECT_B]</span> ball corners - Butterflylocks - Rubber feet - Color: black",Specifications: - Solid 7mm thick *plywood* - Strong aluminium profiles - §steel$ ball corners - Butterflylocks - Rubber feet - Color: black
1576121940,false,finalized,3,2/5/2018 16:38:22,NONE,1.0,harvard,,cornell,,K1629457670,,True,"Like Harvard, Cornell nails their free throws (74.0%, 29th best) and their inside defense is good (43.4% on 2-pointers, with a decent 46.7% effective FG% against).","Like <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">cornell:[OBJECT_B]</span> nails their free throws (74.0%, 29th best) and their inside defense is good (43.4% on 2-pointers, with a decent 46.7% effective FG% against).","Like *harvard*, §cornell$ nails their free throws (74.0%, 29th best) and their inside defense is good (43.4% on 2-pointers, with a decent 46.7% effective FG% against)."
1576121941,false,finalized,3,2/5/2018 16:41:23,BETTER,0.6522,basketball,,softball,,H1188936494,,True,"I love the competitiveness, and I'm just a little bit better at softball than I am at basketball.","I love the competitiveness, and I'm just a little bit better at <span style=color: #9A14B2; font-weight: bold"">softball:[OBJECT_A]</span> than I am at <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span>.""","I love the competitiveness, and I'm just a little bit better at *softball* than I am at §basketball$."
1576121942,false,finalized,3,2/5/2018 16:40:27,NONE,1.0,basketball,,golf,,R2928307811,,False,Topic: Golf Bowling Basketball,"Topic: <span style=""color: #9A14B2; font-weight: bold"">golf:[OBJECT_A]</span> Bowling <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span>",Topic: *golf* Bowling §basketball$
1576121943,false,finalized,3,2/5/2018 16:37:02,BETTER,1.0,ds,,ps2,,G1052937553,,True,"I don't know, but the Nintendo DS has (so far) sold faster than the PS2 did simply because their potential market was much larger.","I don't know, but the Nintendo <span style=""color: #9A14B2; font-weight: bold"">ds:[OBJECT_A]</span> has (so far) sold faster than the <span style=""color: #6CB219; font-weight: bold"">ps2:[OBJECT_B]</span> did simply because their potential market was much larger.","I don't know, but the Nintendo *ds* has (so far) sold faster than the §ps2$ did simply because their potential market was much larger."
1576121944,false,finalized,3,2/5/2018 16:56:20,BETTER,1.0,concrete,,wood,,N2229614518,,True,So concrete was much better than wood.,"So <span style=""color: #9A14B2; font-weight: bold"">concrete:[OBJECT_A]</span> was much better than <span style=""color: #6CB219; font-weight: bold"">wood:[OBJECT_B]</span>.",So *concrete* was much better than §wood$.
1576121945,false,finalized,3,2/5/2018 16:42:48,WORSE,1.0,california,,carolina,,D440845742,,True,California is a much harder place to practice law than is South Carolina.,"<span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span> is a much harder place to practice law than is South <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span>.",*california* is a much harder place to practice law than is South §carolina$.
1576121946,false,finalized,3,2/5/2018 16:41:37,NONE,1.0,steel,,stone,,C382468390,,True,A stone tile backsplash surrounds a polished solid-surface countertop with double-bowl stainless steel sink.,"A <span style=""color: #9A14B2; font-weight: bold"">stone:[OBJECT_A]</span> tile backsplash surrounds a polished solid-surface countertop with double-bowl stainless <span style=""color: #6CB219; font-weight: bold"">steel:[OBJECT_B]</span> sink.",A *stone* tile backsplash surrounds a polished solid-surface countertop with double-bowl stainless §steel$ sink.
1576121947,false,finalized,3,2/5/2018 16:42:17,BETTER,1.0,plastic,,concrete,,K1654161907,,True,Love the plastic....so much better than the Kingdome's green concrete.,"Love the <span style=""color: #9A14B2; font-weight: bold"">plastic:[OBJECT_A]</span>....so much better than the Kingdome's green <span style=""color: #6CB219; font-weight: bold"">concrete:[OBJECT_B]</span>.",Love the *plastic*....so much better than the Kingdome's green §concrete$.
1576121948,false,finalized,3,2/5/2018 16:39:22,NONE,1.0,beer,,soda,,P2537104984,,True,"The kitchen is basically empty, and my beer/soda sits in a cooler with ice.","The kitchen is basically empty, and my <span style=""color: #9A14B2; font-weight: bold"">beer:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">soda:[OBJECT_B]</span> sits in a cooler with ice.","The kitchen is basically empty, and my *beer*/§soda$ sits in a cooler with ice."
1576121949,false,finalized,3,2/5/2018 16:39:54,NONE,1.0,california,,georgia,,O2295302523,,True,"States that did better during the recession had no or little fertility declines, while harder-hit areas such as Arizona, Nevada, California, Florida and Georgia posted some of the biggest drops, the National Center for Health Statistics data show.","States that did better during the recession had no or little fertility declines, while harder-hit areas such as Arizona, Nevada, <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>, Florida and <span style=""color: #6CB219; font-weight: bold"">georgia:[OBJECT_B]</span> posted some of the biggest drops, the National Center for Health Statistics data show.","States that did better during the recession had no or little fertility declines, while harder-hit areas such as Arizona, Nevada, *california*, Florida and §georgia$ posted some of the biggest drops, the National Center for Health Statistics data show."
1576121950,false,finalized,3,2/5/2018 16:42:07,NONE,1.0,harvard,,mit,,L1871087187,,False,of MIT and Harvard),"of <span style=""color: #9A14B2; font-weight: bold"">mit:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">harvard:[OBJECT_B]</span>)",of *mit* and §harvard$)
1576121951,false,finalized,3,2/5/2018 16:43:23,NONE,0.679,virginia,,oregon,,Q2701742041,,True,"The Seminoles have the easier road to the national title game than Oregon, with Virginia Tech stumbling against Duke and Miami again looking sluggish against an in-conference opponent.","The Seminoles have the easier road to the national title game than <span style=""color: #9A14B2; font-weight: bold"">oregon:[OBJECT_A]</span>, with <span style=""color: #6CB219; font-weight: bold"">virginia:[OBJECT_B]</span> Tech stumbling against Duke and Miami again looking sluggish against an in-conference opponent.","The Seminoles have the easier road to the national title game than *oregon*, with §virginia$ Tech stumbling against Duke and Miami again looking sluggish against an in-conference opponent."
1576121952,false,finalized,3,2/5/2018 16:42:21,NONE,1.0,harvard,,cornell,,H1091610328,,True,"If sunny weather is very important to someone then Caltech, Berkeley, Austin, Arizona, Hawaii, or Florida will make better picks than Harvard, MIT, Ohio, Illinois, Chicago, or Cornell.","If sunny weather is very important to someone then Caltech, Berkeley, Austin, Arizona, Hawaii, or Florida will make better picks than <span style=""color: #9A14B2; font-weight: bold"">harvard:[OBJECT_A]</span>, MIT, Ohio, Illinois, Chicago, or <span style=""color: #6CB219; font-weight: bold"">cornell:[OBJECT_B]</span>.","If sunny weather is very important to someone then Caltech, Berkeley, Austin, Arizona, Hawaii, or Florida will make better picks than *harvard*, MIT, Ohio, Illinois, Chicago, or §cornell$."
1576121953,false,finalized,3,2/5/2018 16:40:57,NONE,1.0,tea,,soda,,E581688763,,False,diet soda and tea),"diet <span style=""color: #9A14B2; font-weight: bold"">soda:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">tea:[OBJECT_B]</span>)",diet *soda* and §tea$)
1576121954,false,finalized,3,2/5/2018 16:42:25,NONE,1.0,psp,,ps2,,M2047772425,,True,"PSP and PS2 didn't have unified online, but they were still better.","<span style=""color: #9A14B2; font-weight: bold"">psp:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">ps2:[OBJECT_B]</span> didn't have unified online, but they were still better.","*psp* and §ps2$ didn't have unified online, but they were still better."
1576121955,false,finalized,3,2/5/2018 16:39:54,NONE,1.0,baseball,,tennis,,F734929876,,True,"Football, baseball, tennis, golf, basketball,etc.. Monday morning water cooler conversations are usually about plays or a coach's play call or a call by an official.","Football, <span style=""color: #9A14B2; font-weight: bold"">baseball:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">tennis:[OBJECT_B]</span>, golf, basketball,etc.. Monday morning water cooler conversations are usually about plays or a coach's play call or a call by an official.","Football, *baseball*, §tennis$, golf, basketball,etc.. Monday morning water cooler conversations are usually about plays or a coach's play call or a call by an official."
1576121956,false,finalized,3,2/5/2018 16:56:20,WORSE,0.6667,holiday,,wedding,,J1441129918,,True,"It's a well-known fact that returning from a holiday weekend isn't always easy, but a beautiful bride with an ""aversion to all things boring"" and a drop-dead gorgeous Fort Lauderdale wedding can make the transition much, much easier.","It's a well-known fact that returning from a <span style=""color: #9A14B2; font-weight: bold"">holiday:[OBJECT_A]</span> weekend isn't always easy, but a beautiful bride with an ""aversion to all things boring"" and a drop-dead gorgeous Fort Lauderdale <span style=""color: #6CB219; font-weight: bold"">wedding:[OBJECT_B]</span> can make the transition much, much easier.","It's a well-known fact that returning from a *holiday* weekend isn't always easy, but a beautiful bride with an ""aversion to all things boring"" and a drop-dead gorgeous Fort Lauderdale §wedding$ can make the transition much, much easier."
1576121957,false,finalized,3,2/5/2018 16:46:36,NONE,0.6429,bread,,pasta,,J1482059197,,True,"It was much worse with rice, bread, pasta--the more dense the more pain.","It was much worse with rice, <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">pasta:[OBJECT_B]</span>--the more dense the more pain.","It was much worse with rice, *bread*, §pasta$--the more dense the more pain."
1576121958,false,finalized,3,2/5/2018 16:37:40,NONE,1.0,amazon,,itunes,,O2360052398,,True,That alone is better than buying the full digital download on Amazon or Itunes.,"That alone is better than buying the full digital download on <span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">itunes:[OBJECT_B]</span>.",That alone is better than buying the full digital download on *amazon* or §itunes$.
1576121959,false,finalized,3,2/5/2018 17:07:55,NONE,1.0,amazon,,itunes,,N2162761946,,True,(Services like Amazon MP3 and iTunes Store make it much easier to find non-DRM music.),"(Services like <span style=""color: #9A14B2; font-weight: bold"">amazon:[OBJECT_A]</span> MP3 and <span style=""color: #6CB219; font-weight: bold"">itunes:[OBJECT_B]</span> Store make it much easier to find non-DRM music.)",(Services like *amazon* MP3 and §itunes$ Store make it much easier to find non-DRM music.)
1576121960,false,finalized,3,2/5/2018 16:40:47,NONE,1.0,coffee,,beer,,E559249238,,True,"Decent coffee beer, easier to drink than many, but not super rewarding.","Decent <span style=""color: #9A14B2; font-weight: bold"">coffee:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">beer:[OBJECT_B]</span>, easier to drink than many, but not super rewarding.","Decent *coffee* §beer$, easier to drink than many, but not super rewarding."
1576121961,false,finalized,3,2/5/2018 16:38:07,BETTER,0.6604,basketball,,tennis,,B214756181,,True,"Also I'm much better at tennis than I am at basketball, like a lot better.","Also I'm much better at <span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span> than I am at <span style=""color: #6CB219; font-weight: bold"">basketball:[OBJECT_B]</span>, like a lot better.","Also I'm much better at *tennis* than I am at §basketball$, like a lot better."
1576121962,false,finalized,3,2/5/2018 16:37:36,NONE,1.0,virginia,,michigan,,S3086569936,,True,West Virginia (and Michigan) will be better than Arizona (and Oklahoma St) Incorrect!,"West <span style=""color: #9A14B2; font-weight: bold"">virginia:[OBJECT_A]</span> (and <span style=""color: #6CB219; font-weight: bold"">michigan:[OBJECT_B]</span>) will be better than Arizona (and Oklahoma St) Incorrect!",West *virginia* (and §michigan$) will be better than Arizona (and Oklahoma St) Incorrect!
1576121963,false,finalized,3,2/5/2018 16:43:21,NONE,1.0,holiday,,wedding,,A144872198,,True,"Add motion to photos & videos with 2D/3D transitions and Pan/Zoom effects, edit contents individually with music/video editing tools, and 160+ thematic DVD menus like holiday, wedding, love & anniversary make menu authoring easier than ever.","Add motion to photos & videos with 2D/3D transitions and Pan/Zoom effects, edit contents individually with music/video editing tools, and 160+ thematic DVD menus like <span style=""color: #9A14B2; font-weight: bold"">holiday:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">wedding:[OBJECT_B]</span>, love & anniversary make menu authoring easier than ever.","Add motion to photos & videos with 2D/3D transitions and Pan/Zoom effects, edit contents individually with music/video editing tools, and 160+ thematic DVD menus like *holiday*, §wedding$, love & anniversary make menu authoring easier than ever."
1576121964,false,finalized,3,2/5/2018 16:38:03,NONE,1.0,playstation,,gamecube,,F796579377,,False,"(GameCube, PlayStation 2, Xbox -- August 2004)","(<span style=""color: #9A14B2; font-weight: bold"">gamecube:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">playstation:[OBJECT_B]</span> 2, Xbox -- August 2004)","(*gamecube*, §playstation$ 2, Xbox -- August 2004)"
1576121965,false,finalized,3,2/5/2018 16:39:09,NONE,1.0,swimming,,skiing,,I1408670121,,True,"It is just like ballet, skiing, swimming or anything the earlier the better.","It is just like ballet, <span style=""color: #9A14B2; font-weight: bold"">skiing:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">swimming:[OBJECT_B]</span> or anything the earlier the better.","It is just like ballet, *skiing*, §swimming$ or anything the earlier the better."
1576121966,false,finalized,3,2/5/2018 17:10:31,BETTER,1.0,laptop,,iphone,,T3270881892,,True,Your iPhone is a much better display than your desktop/laptop.,"Your <span style=""color: #9A14B2; font-weight: bold"">iphone:[OBJECT_A]</span> is a much better display than your desktop/<span style=""color: #6CB219; font-weight: bold"">laptop:[OBJECT_B]</span>.",Your *iphone* is a much better display than your desktop/§laptop$.
1576121967,false,finalized,3,2/5/2018 16:39:22,NONE,0.6757,california,,carolina,,B238188771,,True,"Among the top performances included a superior effort by the loaded Southern California All Stars , and a nice showing by the North Carolina Gaters .","Among the top performances included a superior effort by the loaded Southern <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span> All Stars , and a nice showing by the North <span style=""color: #6CB219; font-weight: bold"">carolina:[OBJECT_B]</span> Gaters .","Among the top performances included a superior effort by the loaded Southern *california* All Stars , and a nice showing by the North §carolina$ Gaters ."
1576121968,false,finalized,3,2/5/2018 16:39:53,NONE,1.0,truck,,suv,,A112409547,,True,"A 3/4 ton (truck or SUV) is a better, safer choice (IMO).","A 3/4 ton (<span style=""color: #9A14B2; font-weight: bold"">truck:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">suv:[OBJECT_B]</span>) is a better, safer choice (IMO).","A 3/4 ton (*truck* or §suv$) is a better, safer choice (IMO)."
1576121969,false,finalized,3,2/5/2018 16:38:18,NONE,1.0,california,,pennsylvania,,K1721799159,,True,"Missouri, Illinois, Ohio, Indiana, Minnesota, California, Connecticut, Pennsylvania, Maine, New York, Michigan -  they are veterans of many states and many regiments, and they couldn't have picked a nicer place to rest.","Missouri, Illinois, Ohio, Indiana, Minnesota, <span style=""color: #9A14B2; font-weight: bold"">california:[OBJECT_A]</span>, Connecticut, <span style=""color: #6CB219; font-weight: bold"">pennsylvania:[OBJECT_B]</span>, Maine, New York, Michigan -  they are veterans of many states and many regiments, and they couldn't have picked a nicer place to rest.","Missouri, Illinois, Ohio, Indiana, Minnesota, *california*, Connecticut, §pennsylvania$, Maine, New York, Michigan -  they are veterans of many states and many regiments, and they couldn't have picked a nicer place to rest."
1576121970,false,finalized,3,2/5/2018 16:39:55,NONE,1.0,tennis,,volleyball,,O2333800204,,False,"Table tennis, boccia, volleyball.","Table <span style=""color: #9A14B2; font-weight: bold"">tennis:[OBJECT_A]</span>, boccia, <span style=""color: #6CB219; font-weight: bold"">volleyball:[OBJECT_B]</span>.","Table *tennis*, boccia, §volleyball$."
1576121971,false,finalized,3,2/5/2018 16:38:45,NONE,1.0,harvard,,dartmouth,,K1663288862,,True,"Mahan Is superior to Curtis, but there Is nothing to choose between Murdock, of Dartmouth, and Bradlce, of Harvard.","Mahan Is superior to Curtis, but there Is nothing to choose between Murdock, of <span style=""color: #9A14B2; font-weight: bold"">dartmouth:[OBJECT_A]</span>, and Bradlce, of <span style=""color: #6CB219; font-weight: bold"">harvard:[OBJECT_B]</span>.","Mahan Is superior to Curtis, but there Is nothing to choose between Murdock, of *dartmouth*, and Bradlce, of §harvard$."
1576121972,false,finalized,3,2/5/2018 16:41:28,BETTER,1.0,lumber,,plywood,,F879060140,,True,He has had better success using dimensional lumber then plywood over the years.,"He has had better success using dimensional <span style=""color: #9A14B2; font-weight: bold"">lumber:[OBJECT_A]</span> then <span style=""color: #6CB219; font-weight: bold"">plywood:[OBJECT_B]</span> over the years.",He has had better success using dimensional *lumber* then §plywood$ over the years.
1576121973,false,finalized,3,2/5/2018 16:41:50,NONE,0.3462,virginia,,oregon,,F814268061,,True,"Gladow's take: A loss to Florida State is worse than a loss at Oregon, true, but Boston College still boasts wins over Virginia Tech, Georgia Tech and Wake Forest.","Gladow's take: A loss to Florida State is worse than a loss at <span style=""color: #9A14B2; font-weight: bold"">oregon:[OBJECT_A]</span>, true, but Boston College still boasts wins over <span style=""color: #6CB219; font-weight: bold"">virginia:[OBJECT_B]</span> Tech, Georgia Tech and Wake Forest.","Gladow's take: A loss to Florida State is worse than a loss at *oregon*, true, but Boston College still boasts wins over §virginia$ Tech, Georgia Tech and Wake Forest."
1576121974,false,finalized,3,2/5/2018 16:40:04,BETTER,0.6875,bread,,pizza,,G989925155,,True,How the hell is bread easier to make than pizza??!!,"How the hell is <span style=""color: #9A14B2; font-weight: bold"">bread:[OBJECT_A]</span> easier to make than <span style=""color: #6CB219; font-weight: bold"">pizza:[OBJECT_B]</span>??!!",How the hell is *bread* easier to make than §pizza$??!!
