id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
G923946483,"He takes the next step and looks at how to avoid ""impure"" functional testing and only then starts talking about switching between database types (SQLite vs MySQL) for better performance measurements.",SQLite,MySQL,NONE,1.0,X/PROPN/ROOT/^ vs/ADP/prep/V Y/PROPN/pobj/<
F755377415,"For my purposes, ps3 move is way better than Kinect(games dont match with my interests), and wii(Inferior technology).",ps3,wii,BETTER,1.0,X/PROPN/compound/> be/VERB/ROOT/^ Y/PROPN/conj/<
K1692054920,"Maybe Java code is longer but it is much easier to read because it is talking to You and has a clean structure, whereas this Lisp is nesting and neting and nesting.",Java,Lisp,BETTER,0.8,X/PROPN/compound/> be/VERB/ROOT/^ Y/PROPN/pobj/<
K1692054920,"Maybe Java code is longer but it is much easier to read because it is talking to You and has a clean structure, whereas this Lisp is nesting and neting and nesting.",Java,Lisp,BETTER,0.8,X/PROPN/compound/> be/VERB/ROOT/^ this/DET/det/V Y/PROPN/pobj/<
J1484845987,"It was redesigned for the 2007 model year to be significantly larger, in order to better compete with the Ford F-150 , Chevrolet Silverado , and Dodge Ram .",Ford,Chevrolet,NONE,1.0,X/PROPN/compound/> f-150/PROPN/ROOT/^ Y/PROPN/appos/<
G903307116,"Here is my suggestion for you to get what you wish, 1. Buy a decent professional camera Nikon, Sony, etc. 2. Buy an s4 Google edition [it is not gimmicky] 3. Buy a glue.",Sony,Google,NONE,1.0,NOPATH
B326674436,"Apple's Swift Programming Language Faster, Safer Than Objective-C",Swift,Objective-C,BETTER,1.0,X/PROPN/compound/> language/PROPN/compound/> language/PROPN/ROOT/^ Y/PROPN/appos/<
B326674436,"Apple's Swift Programming Language Faster, Safer Than Objective-C",Swift,Objective-C,BETTER,1.0,X/PROPN/compound/> language/PROPN/compound/> language/PROPN/ROOT/^ safer/PROPN/compound/V Y/PROPN/appos/<
B326674436,"Apple's Swift Programming Language Faster, Safer Than Objective-C",Swift,Objective-C,BETTER,1.0,X/PROPN/compound/> language/PROPN/compound/> language/PROPN/ROOT/^ than/PROPN/compound/V Y/PROPN/appos/<
F752125969,For me personally this is important as I do prefer a decent beer or cider with my food.,beer,cider,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
F752125969,For me personally this is important as I do prefer a decent beer or cider with my food.,beer,cider,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
K1745010205,"Motrin®, Advil®, Aleve®), and painkillers.",Motrin,Advil,NONE,1.0,NOPATH
M1957806557,"Overall, they conclude that the next generation cell product needs minor hardware change to scale efficiently for double precision work, but that the first generation is already between 3 and 60 times faster, and between 10 and 200 times more power efficient, than its competitors - numbers to keep in mind when you think about Apple's triumph in arranging to get dual core Xeon CPUs from Intel for only slightly more than than four times the $89 Sony is estimated to pay for an 8+1 cell at 3.2Ghz.",Intel,Sony,NONE,0.6,X/PROPN/ROOT/^ Y/PROPN/pobj/<
M1957806557,"Overall, they conclude that the next generation cell product needs minor hardware change to scale efficiently for double precision work, but that the first generation is already between 3 and 60 times faster, and between 10 and 200 times more power efficient, than its competitors - numbers to keep in mind when you think about Apple's triumph in arranging to get dual core Xeon CPUs from Intel for only slightly more than than four times the $89 Sony is estimated to pay for an 8+1 cell at 3.2Ghz.",Intel,Sony,NONE,0.6,X/PROPN/ROOT/^ for/ADP/prep/V Y/PROPN/pobj/<
M1957806557,"Overall, they conclude that the next generation cell product needs minor hardware change to scale efficiently for double precision work, but that the first generation is already between 3 and 60 times faster, and between 10 and 200 times more power efficient, than its competitors - numbers to keep in mind when you think about Apple's triumph in arranging to get dual core Xeon CPUs from Intel for only slightly more than than four times the $89 Sony is estimated to pay for an 8+1 cell at 3.2Ghz.",Intel,Sony,NONE,0.6,X/PROPN/ROOT/^ four/NUM/nummod/V Y/PROPN/pobj/<
M1957806557,"Overall, they conclude that the next generation cell product needs minor hardware change to scale efficiently for double precision work, but that the first generation is already between 3 and 60 times faster, and between 10 and 200 times more power efficient, than its competitors - numbers to keep in mind when you think about Apple's triumph in arranging to get dual core Xeon CPUs from Intel for only slightly more than than four times the $89 Sony is estimated to pay for an 8+1 cell at 3.2Ghz.",Intel,Sony,NONE,0.6,X/PROPN/ROOT/^ the/DET/det/V Y/PROPN/pobj/<
M1957806557,"Overall, they conclude that the next generation cell product needs minor hardware change to scale efficiently for double precision work, but that the first generation is already between 3 and 60 times faster, and between 10 and 200 times more power efficient, than its competitors - numbers to keep in mind when you think about Apple's triumph in arranging to get dual core Xeon CPUs from Intel for only slightly more than than four times the $89 Sony is estimated to pay for an 8+1 cell at 3.2Ghz.",Intel,Sony,NONE,0.6,X/PROPN/ROOT/^ 89/NUM/nummod/V Y/PROPN/pobj/<
L1774898158,"My psp, DS, wii, GCN, and even PS3 can provide me with better experiences.",psp,wii,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1774898158,"My psp, DS, wii, GCN, and even PS3 can provide me with better experiences.",psp,wii,NONE,1.0,X/PROPN/ROOT/^ ds/PROPN/conj/V Y/PROPN/conj/<
G1025944109,"Ibuprofen (Advil, Motrin, generics)",Advil,Motrin,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
L1860620564,Obviously a LED IPS like the Apple Cinema Display would be far better than the CCFL IPS like my Dell U2311H.,Apple,Dell,BETTER,1.0,X/PROPN/compound/> be/VERB/ROOT/^ like/ADP/prep/< Y/PROPN/pobj/<
L1860620564,Obviously a LED IPS like the Apple Cinema Display would be far better than the CCFL IPS like my Dell U2311H.,Apple,Dell,BETTER,1.0,X/PROPN/compound/> be/VERB/ROOT/^ like/ADP/prep/< my/ADJ/poss/V Y/PROPN/pobj/<
A106762904,-8[ Microsoft becomes more valuable when Intel produces faster chips.,Microsoft,Intel,NONE,0.6,X/PROPN/nsubj/> become/VERB/ROOT/^ when/ADV/conj/< Y/PROPN/nsubj/<
D499998989,"Columns p.61 Build the Micro D-Cam Solid-State... Topics: software, computer, disk, IBM, byte, unix, Apple, data, program, byte publications, byte october,...",IBM,Apple,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
D499998989,"Columns p.61 Build the Micro D-Cam Solid-State... Topics: software, computer, disk, IBM, byte, unix, Apple, data, program, byte publications, byte october,...",IBM,Apple,NONE,1.0,X/PROPN/ROOT/^ byte/NOUN/conj/V Y/PROPN/conj/<
N2120527562,"Ruby on Rails, Java, C, C++, Heroku, ...",Ruby,Java,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
N2120527562,"Ruby on Rails, Java, C, C++, Heroku, ...",Ruby,Java,NONE,1.0,X/PROPN/ROOT/^ on/ADP/prep/V Y/PROPN/conj/<
D406244566,"But pizza dough is a lot easier and much more forgiving than bread making, I think.",pizza,bread,BETTER,0.6,X/PROPN/compound/> be/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
A142294635,Adding two schools with decent football and basketball programs (and solid tradition in both) isn't really a negative.,football,basketball,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
A142294635,Adding two schools with decent football and basketball programs (and solid tradition in both) isn't really a negative.,football,basketball,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
B174032983,"Again, Facebook is growing faster than Apple and Google.",Apple,Google,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
B174032983,"Again, Facebook is growing faster than Apple and Google.",Apple,Google,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
S3008453812,"volleyball, Basketball, Track, tennis",volleyball,tennis,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
S3008453812,"volleyball, Basketball, Track, tennis",volleyball,tennis,NONE,1.0,X/PROPN/ROOT/^ basketball/PROPN/conj/V Y/PROPN/conj/<
I1280445345,"In our panel on The Future of Code I observed that IBM was a company that had gone through a near-death experience yet had come through to the other side wiser and stronger, that Microsoft was a company undergoing a midlife crisis, and that Google was a company in serious need of adult supervision - at which point Vint Cerf piped up from the audience saying ""why do you think they hired me?"" Another highlight of these past months was my appointment to the board of trustees for the Computer History Museum .",IBM,Google,NONE,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ Y/PROPN/ccomp/<
I1280445345,"In our panel on The Future of Code I observed that IBM was a company that had gone through a near-death experience yet had come through to the other side wiser and stronger, that Microsoft was a company undergoing a midlife crisis, and that Google was a company in serious need of adult supervision - at which point Vint Cerf piped up from the audience saying ""why do you think they hired me?"" Another highlight of these past months was my appointment to the board of trustees for the Computer History Museum .",IBM,Google,NONE,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ that/ADP/mark/V Y/PROPN/ccomp/<
N2150765589,See Eclipse vs NetBeans first.,Eclipse,NetBeans,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
N2150765589,See Eclipse vs NetBeans first.,Eclipse,NetBeans,NONE,1.0,X/PROPN/ROOT/^ vs/ADP/prep/V Y/PROPN/pobj/<
L1828119025,"Note, that because of my own terrible experiences with Windows Vista, I had dutifully remained on Windows XP, accepting the fact that my environment continued to get slower and slower in between more frequent cleaning reinstall cycles.",Windows Vista,Windows XP,WORSE,0.8,X/PROPN/dep/> remain/VERB/ROOT/^ on/ADP/prep/< Y/PROPN/pobj/<
T3153807526,"Which console has the superior lineup, ps3 or wii?",ps3,wii,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
T3153807526,"Which console has the superior lineup, ps3 or wii?",ps3,wii,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
D443250786,Cambridge: harvard & mit,harvard,mit,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E666204601,"Even better, the Bluetooth controller has its own battery, charged via micro USB.",Bluetooth,USB,NONE,1.0,X/ADJ/amod/> have/VERB/ROOT/^ charge/VERB/acl/< via/ADP/prep/< Y/PROPN/pobj/<
E666204601,"Even better, the Bluetooth controller has its own battery, charged via micro USB.",Bluetooth,USB,NONE,1.0,X/ADJ/amod/> have/VERB/ROOT/^ charge/VERB/acl/< via/ADP/prep/< micro/ADJ/compound/V Y/PROPN/pobj/<
O2333800204,"Table tennis, boccia, volleyball.",tennis,volleyball,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2333800204,"Table tennis, boccia, volleyball.",tennis,volleyball,NONE,1.0,X/PROPN/ROOT/^ boccia/NOUN/conj/V Y/PROPN/conj/<
J1464761836,Its slightly better just as wii was slightly better than ps2/GC/Xbox .,wii,ps2,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
C356949788,"As for recalculating route - all you do is make a wrong turn and it is automatic, this is also processed faster in the BMW the Honda.",BMW,Honda,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/dobj/<
C356949788,"As for recalculating route - all you do is make a wrong turn and it is automatic, this is also processed faster in the BMW the Honda.",BMW,Honda,NONE,1.0,X/PROPN/ROOT/^ the/DET/det/V Y/PROPN/dobj/<
N2120513236,Ruby is much better than PHP,Ruby,PHP,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ good/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
T3135623084,"When Sematech, the International Institute for Semiconductors, joined with competitors like Intel, AMD, Siemens, and Sony, the result was smarter and better business for all, via shared innovation and communication.",Intel,Sony,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
T3135623084,"When Sematech, the International Institute for Semiconductors, joined with competitors like Intel, AMD, Siemens, and Sony, the result was smarter and better business for all, via shared innovation and communication.",Intel,Sony,NONE,1.0,X/PROPN/ROOT/^ amd/PROPN/conj/V Y/PROPN/conj/<
R2903603990,"Tim Bray, Sun's director of Web technologies, said some scripting languages, such as Python, can be easier to learn than Java, but others, such as Perl, are harder.",Python,Perl,BETTER,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ others/NOUN/conj/< as/ADP/prep/< Y/PROPN/pobj/<
I1259218855,In fact other scripting languages like Perl and Python are also faster.,Perl,Python,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1259218855,In fact other scripting languages like Perl and Python are also faster.,Perl,Python,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
N2225046988,"Smooth, steel- troweled concrete floors must be roughened to ensure a superior bond.",steel,concrete,NONE,1.0,NOPATH
B253764471,And harvard is a better school than princeton.,harvard,princeton,BETTER,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ school/NOUN/attr/< than/ADP/prep/< Y/PROPN/pobj/<
N2243644885,"Solid experience with one script languages (Python, Perl, PHP, and Ruby)",Python,Ruby,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
N2243644885,"Solid experience with one script languages (Python, Perl, PHP, and Ruby)",Python,Ruby,NONE,1.0,X/PROPN/ROOT/^ perl/PROPN/conj/V Y/PROPN/conj/<
T3226352107,"Yes, it's not elegant in pure Java (though Scala is much nicer), but it's effective and can be quite fase.",Java,Scala,WORSE,0.8333333333333334,X/PROPN/ROOT/^ Y/PROPN/appos/<
T3226352107,"Yes, it's not elegant in pure Java (though Scala is much nicer), but it's effective and can be quite fase.",Java,Scala,WORSE,0.8333333333333334,X/PROPN/ROOT/^ though/ADP/advmod/V Y/PROPN/appos/<
I1401133779,It is also true that Python programs are easier to install than Haskell,Python,Haskell,BETTER,1.0,X/ADJ/amod/> be/VERB/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
T3157332185,"While Chrysler says the Sebring offers the same or better EPA volume as its competition, the car feels a bit more closely coupled and taller than the Ford Fusion or Toyota Camry.",Chrysler,Toyota,BETTER,0.6,X/PROPN/nsubj/> say/VERB/ROOT/^ feel/VERB/conj/< couple/VERB/acomp/< tall/ADJ/conj/< than/ADP/prep/< fusion/PROPN/pobj/< Y/PROPN/conj/<
M1952681640,Our Sources tell us that Pepsi felt that Lynxxx who spent the better part of 2011 Touring and doing TV/Radio interviews has been career dead for just too long and this is affecting their brand presence in Nigeria which is currently controlled by arch rival Coca-Cola.,Pepsi,Coca-Cola,WORSE,0.4,X/PROPN/nsubj/> feel/VERB/ROOT/^ be/VERB/ccomp/< affect/VERB/conj/< presence/NOUN/dobj/< control/VERB/relcl/< by/ADP/agent/< Y/PROPN/pobj/<
M1952681640,Our Sources tell us that Pepsi felt that Lynxxx who spent the better part of 2011 Touring and doing TV/Radio interviews has been career dead for just too long and this is affecting their brand presence in Nigeria which is currently controlled by arch rival Coca-Cola.,Pepsi,Coca-Cola,WORSE,0.4,X/PROPN/nsubj/> feel/VERB/ROOT/^ be/VERB/ccomp/< affect/VERB/conj/< presence/NOUN/dobj/< control/VERB/relcl/< by/ADP/agent/< rival/NOUN/compound/V Y/PROPN/pobj/<
S2973030164,"Unless you are working experienced Python web developers, PHP is easier to get started with.",Python,PHP,WORSE,0.8,X/PROPN/compound/> developer/NOUN/ROOT/^ Y/PROPN/appos/<
K1699232832,Meanwhile amazon or hulu might've built upon Netflix's UI and made theirs seem better.,amazon,hulu,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1699232832,Meanwhile amazon or hulu might've built upon Netflix's UI and made theirs seem better.,amazon,hulu,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
M2047776414,"psp, ds, XBox, Playstation.",psp,ds,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1357372218,Is this better news for Google or Apple?,Google,Apple,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1357372218,Is this better news for Google or Apple?,Google,Apple,NONE,1.0,X/PROPN/ROOT/^ or/CONJ/cc/V Y/PROPN/conj/<
F738392012,"For a superior graphic performance, this Apple 11.6-inch laptop comes integrated with the Intel HD Graphics 3000 processor with 256 MB or 384 MB of DDR3 SDRAM.",Apple,Intel,NONE,1.0,X/PROPN/compound/> come/VERB/ROOT/^ with/ADP/prep/< Y/PROPN/pobj/<
F738392012,"For a superior graphic performance, this Apple 11.6-inch laptop comes integrated with the Intel HD Graphics 3000 processor with 256 MB or 384 MB of DDR3 SDRAM.",Apple,Intel,NONE,1.0,X/PROPN/compound/> come/VERB/ROOT/^ with/ADP/prep/< the/DET/det/V Y/PROPN/pobj/<
D486873317,"Clarkson (991), Colgate (996), harvard (998), Rensselaer (994), St. Lawrence (994), Union (995) and Yale (998) joined the men's trio of Brown, dartmouth and Princeton in securing marks of 990 or better.",harvard,dartmouth,NONE,1.0,X/PROPN/nsubj/> join/VERB/ROOT/^ trio/NOUN/dobj/< of/ADP/prep/< brown/PROPN/pobj/< Y/PROPN/appos/<
D486873317,"Clarkson (991), Colgate (996), harvard (998), Rensselaer (994), St. Lawrence (994), Union (995) and Yale (998) joined the men's trio of Brown, dartmouth and Princeton in securing marks of 990 or better.",harvard,dartmouth,NONE,1.0,X/PROPN/nsubj/> 998/NUM/parataxis/V join/VERB/ROOT/^ trio/NOUN/dobj/< of/ADP/prep/< brown/PROPN/pobj/< Y/PROPN/appos/<
D486873317,"Clarkson (991), Colgate (996), harvard (998), Rensselaer (994), St. Lawrence (994), Union (995) and Yale (998) joined the men's trio of Brown, dartmouth and Princeton in securing marks of 990 or better.",harvard,dartmouth,NONE,1.0,X/PROPN/nsubj/> rensselaer/PROPN/conj/V join/VERB/ROOT/^ trio/NOUN/dobj/< of/ADP/prep/< brown/PROPN/pobj/< Y/PROPN/appos/<
D464974667,"Chances are, if one can do it better, he's probably at Apple, Samsung, HTC or LG, all of whom have gotten things done faster and better than Nokia.",Samsung,Nokia,BETTER,1.0,X/PROPN/advcl/> get/VERB/ROOT/^ do/VERB/ccomp/< faster/ADV/advmod/< better/ADV/conj/< than/ADP/prep/< Y/PROPN/pobj/<
D464974667,"Chances are, if one can do it better, he's probably at Apple, Samsung, HTC or LG, all of whom have gotten things done faster and better than Nokia.",Samsung,Nokia,BETTER,1.0,X/PROPN/advcl/> htc/PROPN/conj/V get/VERB/ROOT/^ do/VERB/ccomp/< faster/ADV/advmod/< better/ADV/conj/< than/ADP/prep/< Y/PROPN/pobj/<
I1376143389,It feels like I have bought a Ferrari for the price of a BMW.,Ferrari,BMW,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/pobj/<
I1376143389,It feels like I have bought a Ferrari for the price of a BMW.,Ferrari,BMW,NONE,0.8,X/PROPN/ROOT/^ for/ADP/prep/V Y/PROPN/pobj/<
D436444545,By the time Sony does get a foothold Microsoft will release something better.,Sony,Microsoft,WORSE,0.6,X/PROPN/nsubj/> get/VERB/ROOT/^ Y/PROPN/dobj/<
D436444545,By the time Sony does get a foothold Microsoft will release something better.,Sony,Microsoft,WORSE,0.6,X/PROPN/nsubj/> get/VERB/ROOT/^ foothold/NOUN/compound/V Y/PROPN/dobj/<
E594402076,Does this have anything to do with Java programs being slighly faster than Python?,Java,Python,BETTER,1.0,X/ADJ/amod/> be/VERB/ROOT/^ faster/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
G899728933,"Here are a few decent intro books on XHTML , JavaScript , and even a little PHP .",JavaScript,PHP,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/conj/<
G899728933,"Here are a few decent intro books on XHTML , JavaScript , and even a little PHP .",JavaScript,PHP,NONE,0.8,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
G899728933,"Here are a few decent intro books on XHTML , JavaScript , and even a little PHP .",JavaScript,PHP,NONE,0.8,X/PROPN/ROOT/^ even/ADV/advmod/V Y/PROPN/conj/<
G899728933,"Here are a few decent intro books on XHTML , JavaScript , and even a little PHP .",JavaScript,PHP,NONE,0.8,X/PROPN/ROOT/^ little/ADJ/amod/V Y/PROPN/conj/<
P2523309078,"The industry, including companies like IBM, Lenovo, HP, Toshiba, Sony, Dell, and Acer have worked very hard to make Linux easier to install and use.",IBM,Dell,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
P2523309078,"The industry, including companies like IBM, Lenovo, HP, Toshiba, Sony, Dell, and Acer have worked very hard to make Linux easier to install and use.",IBM,Dell,NONE,1.0,X/PROPN/ROOT/^ lenovo/PROPN/conj/V Y/PROPN/conj/<
N2120556492,"Ruby vs other dynamicaly typed interpreted languages like Python, Perl, PHP, ... it really is not slower.",Ruby,Python,NONE,0.8333333333333334,X/PROPN/ROOT/^ Y/PROPN/pobj/<
N2120556492,"Ruby vs other dynamicaly typed interpreted languages like Python, Perl, PHP, ... it really is not slower.",Ruby,Python,NONE,0.8333333333333334,X/PROPN/ROOT/^ type/VERB/pcomp/V Y/PROPN/pobj/<
B261582754,"And in Women's Cricket, I think uniforms like Women's hockey, Women's tennis, Women's Netball would be better.",hockey,tennis,NONE,0.8333333333333334,X/PROPN/ROOT/^ Y/PROPN/appos/<
B261582754,"And in Women's Cricket, I think uniforms like Women's hockey, Women's tennis, Women's Netball would be better.",hockey,tennis,NONE,0.8333333333333334,X/PROPN/ROOT/^ women/PROPN/poss/V Y/PROPN/appos/<
M1926920147,"Oracle, MySQL, whatever.",Oracle,MySQL,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
K1721800388,"missouri is a decent team and I expect them to give Florida, Tennessee, and South carolina all they can handle and win 2 of those games.",missouri,carolina,BETTER,0.6,X/PROPN/nsubj/> be/VERB/ROOT/^ expect/VERB/conj/< give/VERB/ccomp/< florida/PROPN/dative/< Y/PROPN/conj/<
K1721800388,"missouri is a decent team and I expect them to give Florida, Tennessee, and South carolina all they can handle and win 2 of those games.",missouri,carolina,BETTER,0.6,X/PROPN/nsubj/> be/VERB/ROOT/^ expect/VERB/conj/< give/VERB/ccomp/< florida/PROPN/dative/< south/PROPN/compound/V Y/PROPN/conj/<
D422202784,"But we invested in a decent one, as otherwise I could just run the ipod through the laptop in the kitchen anyway, right?",ipod,laptop,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
D422202784,"But we invested in a decent one, as otherwise I could just run the ipod through the laptop in the kitchen anyway, right?",ipod,laptop,NONE,1.0,X/PROPN/ROOT/^ through/ADP/prep/V Y/PROPN/pobj/<
D422202784,"But we invested in a decent one, as otherwise I could just run the ipod through the laptop in the kitchen anyway, right?",ipod,laptop,NONE,1.0,X/PROPN/ROOT/^ the/DET/det/V Y/PROPN/pobj/<
M2047776374,- psp/ds,psp,ds,NONE,1.0,NOPATH
T3184479636,"Windows 8 reached  60 million unit sales by January , faster than Windows 7.",Windows 8,Windows 7,BETTER,0.8,X/PROPN/nsubj/> reach/VERB/ROOT/^ sale/NOUN/dobj/< fast/ADJ/amod/< than/ADP/prep/< Y/PROPN/pobj/<
O2416991142,The biggest offenders are Motorola and Samsung.,Motorola,Samsung,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2416991142,The biggest offenders are Motorola and Samsung.,Motorola,Samsung,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
G1012224782,i am looking into moving from california to south carolina for a better job.,california,carolina,NONE,0.4,X/PROPN/ROOT/^ Y/PROPN/pobj/<
G1012224782,i am looking into moving from california to south carolina for a better job.,california,carolina,NONE,0.4,X/PROPN/ROOT/^ to/ADP/prep/V Y/PROPN/pobj/<
G1012224782,i am looking into moving from california to south carolina for a better job.,california,carolina,NONE,0.4,X/PROPN/ROOT/^ south/ADJ/compound/V Y/PROPN/pobj/<
P2518163375,"The HSA Foundation (Heterogeneous System Architecture Foundation) is a not-for-profit industry standards body founded by companies such as AMD, ARM Samsung and Texas Instruments and focused on making it dramatically easier to program heterogeneous computing devices such as GPUs.",AMD,Samsung,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/appos/<
P2518163375,"The HSA Foundation (Heterogeneous System Architecture Foundation) is a not-for-profit industry standards body founded by companies such as AMD, ARM Samsung and Texas Instruments and focused on making it dramatically easier to program heterogeneous computing devices such as GPUs.",AMD,Samsung,NONE,1.0,X/PROPN/ROOT/^ arm/PROPN/compound/V Y/PROPN/appos/<
T3185183139,@wingstop grew its follower-base faster than all other restaurant & cafe IDs from Australia.,restaurant,cafe,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
Q2645586396,"Thereâ(TM)s another damaging situation: You can complain about itunes and subscription sites being damaging to copyright owners and having inferior audio quality, but one of the worst culprits is youtube.",itunes,youtube,BETTER,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ be/VERB/conj/< Y/PROPN/attr/<
Q2645586396,"Thereâ(TM)s another damaging situation: You can complain about itunes and subscription sites being damaging to copyright owners and having inferior audio quality, but one of the worst culprits is youtube.",itunes,youtube,BETTER,0.8,X/PROPN/nsubj/> and/CONJ/cc/V be/VERB/ROOT/^ be/VERB/conj/< Y/PROPN/attr/<
Q2645586396,"Thereâ(TM)s another damaging situation: You can complain about itunes and subscription sites being damaging to copyright owners and having inferior audio quality, but one of the worst culprits is youtube.",itunes,youtube,BETTER,0.8,X/PROPN/nsubj/> site/NOUN/conj/V be/VERB/ROOT/^ be/VERB/conj/< Y/PROPN/attr/<
E661339465,espn gets much better and fox falls apart - how can that be?,espn,fox,BETTER,1.0,X/PROPN/nsubj/> get/VERB/ROOT/^ Y/PROPN/dobj/<
D543620626,Cutting metal and concrete has never been easier.,metal,concrete,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
D543620626,Cutting metal and concrete has never been easier.,metal,concrete,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
T3205506722,Wofford is the better one this year; they beat Georgia and South carolina while playing Illinois and michigan State tough.,carolina,michigan,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
T3205506722,Wofford is the better one this year; they beat Georgia and South carolina while playing Illinois and michigan State tough.,carolina,michigan,NONE,1.0,X/PROPN/ROOT/^ play/VERB/advcl/V Y/PROPN/conj/<
O2379050458,"That's slightly faster growth than in georgia, North carolina, or the South as a region.",georgia,carolina,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
O2379050458,"That's slightly faster growth than in georgia, North carolina, or the South as a region.",georgia,carolina,NONE,1.0,X/PROPN/ROOT/^ north/PROPN/compound/V Y/PROPN/conj/<
I1396807840,"I thought of PHP because it's cross-platform and a bit easier, but Perl will do if that type of script is easier to find.",PHP,Perl,NONE,0.6,X/PROPN/ROOT/^ Y/PROPN/conj/<
I1396807840,"I thought of PHP because it's cross-platform and a bit easier, but Perl will do if that type of script is easier to find.",PHP,Perl,NONE,0.6,X/PROPN/ROOT/^ '/VERB/advcl/V Y/PROPN/conj/<
R2812828249,"This before the ipod, Ipad and a decent cell phone were in existence.",ipod,phone,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
R2812828249,"This before the ipod, Ipad and a decent cell phone were in existence.",ipod,phone,NONE,1.0,X/PROPN/ROOT/^ ipad/PROPN/conj/V Y/PROPN/conj/<
R2812828249,"This before the ipod, Ipad and a decent cell phone were in existence.",ipod,phone,NONE,1.0,X/PROPN/ROOT/^ cell/NOUN/compound/V Y/PROPN/conj/<
B232400623,AMD's OpenCL is easier to program for than CUDA as well.,OpenCL,CUDA,BETTER,0.8333333333333334,X/PROPN/nsubj/> be/VERB/ROOT/^ easy/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
J1448151103,"It's far worse with hockey and football, however.",hockey,football,NONE,0.8,X/PROPN/ROOT/^ Y/PROPN/conj/<
J1448151103,"It's far worse with hockey and football, however.",hockey,football,NONE,0.8,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
