id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
H1179615122,"I like the Sigma (Nex) 30mm even better then the Nikon, and I do want a faster, wider lens then the 50mm for this trip.",Sigma,Nikon,BETTER,1.0,the/DET/det/V X/PROPN/dobj/> like/VERB/ROOT/^ Y/PROPN/dobj/<
H1179615122,"I like the Sigma (Nex) 30mm even better then the Nikon, and I do want a faster, wider lens then the 50mm for this trip.",Sigma,Nikon,BETTER,1.0,X/PROPN/dobj/> nex/PROPN/appos/V like/VERB/ROOT/^ Y/PROPN/dobj/<
H1179615122,"I like the Sigma (Nex) 30mm even better then the Nikon, and I do want a faster, wider lens then the 50mm for this trip.",Sigma,Nikon,BETTER,1.0,X/PROPN/dobj/> like/VERB/ROOT/^ then/ADV/advmod/V Y/PROPN/dobj/<
H1179615122,"I like the Sigma (Nex) 30mm even better then the Nikon, and I do want a faster, wider lens then the 50mm for this trip.",Sigma,Nikon,BETTER,1.0,X/PROPN/dobj/> like/VERB/ROOT/^ the/DET/det/V Y/PROPN/dobj/<
E715978937,"Finally, some decent Happy birthday and wedding themed ass-wiping paper!",birthday,wedding,NONE,1.0,X/PROPN/dative/> finally/ADV/ROOT/^ objecta/PROPN/dative/< Y/PROPN/conj/<
E715978937,"Finally, some decent Happy birthday and wedding themed ass-wiping paper!",birthday,wedding,NONE,1.0,some/DET/det/V X/PROPN/dative/> finally/ADV/ROOT/^ objecta/PROPN/dative/< Y/PROPN/conj/<
E715978937,"Finally, some decent Happy birthday and wedding themed ass-wiping paper!",birthday,wedding,NONE,1.0,decent/ADJ/amod/V X/PROPN/dative/> finally/ADV/ROOT/^ objecta/PROPN/dative/< Y/PROPN/conj/<
E715978937,"Finally, some decent Happy birthday and wedding themed ass-wiping paper!",birthday,wedding,NONE,1.0,happy/PROPN/compound/V X/PROPN/dative/> finally/ADV/ROOT/^ objecta/PROPN/dative/< Y/PROPN/conj/<
E715978937,"Finally, some decent Happy birthday and wedding themed ass-wiping paper!",birthday,wedding,NONE,1.0,X/PROPN/dative/> and/CONJ/cc/V finally/ADV/ROOT/^ objecta/PROPN/dative/< Y/PROPN/conj/<
E715978937,"Finally, some decent Happy birthday and wedding themed ass-wiping paper!",birthday,wedding,NONE,1.0,X/PROPN/dative/> paper/NOUN/conj/V finally/ADV/ROOT/^ objecta/PROPN/dative/< Y/PROPN/conj/<
S3047196792,"We had a cooler of juice boxes alongside a cooler of beer for the parents, and big pitchers of fresh squeezed mint lemonade.",juice,beer,NONE,1.0,X/PROPN/compound/> box/NOUN/pobj/> cooler/NOUN/ROOT/^ cooler/NOUN/pobj/< of/ADP/prep/< Y/PROPN/pobj/<
B213035157,"Also, Eclipse has more plugins that NetBeans.",Eclipse,NetBeans,BETTER,1.0,X/PROPN/nsubj/> have/VERB/ROOT/^ plugins/NOUN/dobj/< that/ADP/mark/< Y/PROPN/nsubj/<
A126619823,"According to GM North America President Mark Reuss, the new Cadillac ATS is not only comparable to models form Audi, BMW and Mercedes-Benz but is superior to them.",Audi,Mercedes-Benz,NONE,1.0,X/PROPN/dobj/> be/VERB/ROOT/^ objecta/PROPN/dobj/< bmw/PROPN/conj/< Y/PROPN/conj/<
D401463094,"But, looking back, I can see why many more people would have bought a better built, more thoroughly developed Chevrolet, Ford, Buick or Oldsmobile, even if the Studebaker was much better looking.",Chevrolet,Ford,NONE,1.0,X/PROPN/dobj/> see/VERB/ROOT/^ objecta/PROPN/dobj/< Y/PROPN/conj/<
D401463094,"But, looking back, I can see why many more people would have bought a better built, more thoroughly developed Chevrolet, Ford, Buick or Oldsmobile, even if the Studebaker was much better looking.",Chevrolet,Ford,NONE,1.0,build/VERB/amod/V X/PROPN/dobj/> see/VERB/ROOT/^ objecta/PROPN/dobj/< Y/PROPN/conj/<
D401463094,"But, looking back, I can see why many more people would have bought a better built, more thoroughly developed Chevrolet, Ford, Buick or Oldsmobile, even if the Studebaker was much better looking.",Chevrolet,Ford,NONE,1.0,develop/VERB/amod/V X/PROPN/dobj/> see/VERB/ROOT/^ objecta/PROPN/dobj/< Y/PROPN/conj/<
D401463094,"But, looking back, I can see why many more people would have bought a better built, more thoroughly developed Chevrolet, Ford, Buick or Oldsmobile, even if the Studebaker was much better looking.",Chevrolet,Ford,NONE,1.0,X/PROPN/dobj/> see/VERB/ROOT/^ objecta/PROPN/dobj/< Y/PROPN/conj/< buick/PROPN/conj/V
E726164303,fishing and swimming available.,fishing,swimming,NONE,1.0,X/PROPN/ROOT/^ Y/PROPN/conj/<
E726164303,fishing and swimming available.,fishing,swimming,NONE,1.0,X/PROPN/ROOT/^ and/CONJ/cc/V Y/PROPN/conj/<
E726164303,fishing and swimming available.,fishing,swimming,NONE,1.0,X/PROPN/ROOT/^ available/ADJ/amod/V Y/PROPN/conj/<
I1380591853,It has Dual Core Intel Celeron Processor with 100 GB Google Drive Storage with 16 GB Solid State Drive.,Intel,Google,NONE,1.0,X/PROPN/compound/> have/VERB/ROOT/^ storage/NOUN/pobj/< Y/PROPN/compound/<
L1806086517,"Nissan Motor , which restored production faster than Toyota and Honda after the March earthquake in Japan, saw a sales gain of 25 percent.",Nissan,Toyota,BETTER,1.0,X/PROPN/compound/> see/VERB/ROOT/^ restore/VERB/relcl/< faster/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
B208359355,"Along with iPad2, Apple is also releasing iOS 4.3: faster Safari for web browsing, iTunes home sharing to get all of your content directly over WiFi, automatically finds & connects to Apple TV, personal hotspot (iPhone 4 only)",iOS,Apple TV,NONE,1.0,X/PROPN/dobj/> release/VERB/ROOT/^ find/VERB/advcl/< connect/VERB/conj/< to/ADP/prep/< Y/PROPN/pobj/<
B326787562,Apple: Worse for open source than Microsoft?,Apple,Microsoft,WORSE,0.8,X/PROPN/ROOT/^ Y/PROPN/pobj/<
B326787562,Apple: Worse for open source than Microsoft?,Apple,Microsoft,WORSE,0.8,X/PROPN/ROOT/^ bad/ADJ/appos/V Y/PROPN/pobj/<
R2786509059,"They just seem to feel better about associating with PC, Apple, and Sony.",Apple,Sony,NONE,1.0,X/PROPN/conj/> with/ADP/ROOT/^ objecta/PROPN/conj/< Y/PROPN/conj/<
R2786509059,"They just seem to feel better about associating with PC, Apple, and Sony.",Apple,Sony,NONE,1.0,X/PROPN/conj/> and/CONJ/cc/V with/ADP/ROOT/^ objecta/PROPN/conj/< Y/PROPN/conj/<
M2023103527,"PostgreSQL has a much nicer set of drivers and supports both standard ANSI-SQL and extended features, in many cases better than MySQL.",PostgreSQL,MySQL,BETTER,1.0,X/PROPN/nsubj/> have/VERB/ROOT/^ support/VERB/conj/< better/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
B242734325,"An Application Programming Interface and a set of algorithms for programmatically transforming JSON-LD documents in order to make them easier to work with in programming environments like JavaScript, Python, and Ruby.",JavaScript,Python,NONE,1.0,X/PROPN/pobj/> environment/NOUN/ROOT/^ objecta/PROPN/pobj/< Y/PROPN/conj/<
B242734325,"An Application Programming Interface and a set of algorithms for programmatically transforming JSON-LD documents in order to make them easier to work with in programming environments like JavaScript, Python, and Ruby.",JavaScript,Python,NONE,1.0,X/PROPN/pobj/> environment/NOUN/ROOT/^ objecta/PROPN/pobj/< Y/PROPN/conj/< and/CONJ/cc/V
B242734325,"An Application Programming Interface and a set of algorithms for programmatically transforming JSON-LD documents in order to make them easier to work with in programming environments like JavaScript, Python, and Ruby.",JavaScript,Python,NONE,1.0,X/PROPN/pobj/> environment/NOUN/ROOT/^ objecta/PROPN/pobj/< Y/PROPN/conj/< ruby/PROPN/conj/V
E697354330,Faster CGI Performance The way the server interacts with CGI applications such as PHP and Perl has be re-written to make it much faster.,PHP,Perl,NONE,1.0,X/PROPN/pobj/> application/NOUN/ROOT/^ objecta/PROPN/pobj/< Y/PROPN/conj/<
E697354330,Faster CGI Performance The way the server interacts with CGI applications such as PHP and Perl has be re-written to make it much faster.,PHP,Perl,NONE,1.0,X/PROPN/pobj/> and/CONJ/cc/V application/NOUN/ROOT/^ objecta/PROPN/pobj/< Y/PROPN/conj/<
I1406537946,"It is fully equal to, if not better than, my Nikon 85mm f/1.4 G and my Leica 75mm f/2 Summicron.",Nikon,Leica,NONE,1.0,X/PROPN/compound/> than/ADP/ROOT/^ summicron/PROPN/conj/< Y/PROPN/compound/<
P2523466148,"The ""inferior"" playstation 2/wii version (by Dimps of ''[[VideoGame/SonicRushSeries Sonic Rush]]'' fame), however, averaged 7.1.",playstation,wii,NONE,0.8,NOPATH
O2348705722,tennis and basketball courts are open at decent times for those with crazy schedules.,tennis,basketball,NONE,1.0,X/PROPN/nmod/> be/VERB/ROOT/^ objecta/PROPN/nmod/< Y/PROPN/conj/<
O2348705722,tennis and basketball courts are open at decent times for those with crazy schedules.,tennis,basketball,NONE,1.0,X/PROPN/nmod/> and/CONJ/cc/V be/VERB/ROOT/^ objecta/PROPN/nmod/< Y/PROPN/conj/<
O2380386984,"That's true, function passing is painless in Python and a little harder in Ruby.",Python,Ruby,BETTER,0.6,X/PROPN/pobj/> be/VERB/ROOT/^ Y/PROPN/pobj/<
F824613808,"Google Maps is good , much better than Apple Maps.",Google,Apple,BETTER,1.0,X/PROPN/compound/> be/VERB/ROOT/^ than/ADP/prep/< maps/PROPN/pobj/< Y/PROPN/compound/<
B279692941,And the house special pie that we had tasted like every other mediocre green pepper/sausage pizza I've ever eaten in this city.,sausage,pizza,NONE,1.0,NOPATH
F790869912,"Fun suv, way better than a jeep!",suv,jeep,BETTER,1.0,X/PROPN/ROOT/^ Y/PROPN/pobj/<
F790869912,"Fun suv, way better than a jeep!",suv,jeep,BETTER,1.0,fun/PROPN/compound/V X/PROPN/ROOT/^ Y/PROPN/pobj/<
F790869912,"Fun suv, way better than a jeep!",suv,jeep,BETTER,1.0,X/PROPN/ROOT/^ good/ADJ/advmod/V Y/PROPN/pobj/<
M1957806557,"Overall, they conclude that the next generation cell product needs minor hardware change to scale efficiently for double precision work, but that the first generation is already between 3 and 60 times faster, and between 10 and 200 times more power efficient, than its competitors - numbers to keep in mind when you think about Apple's triumph in arranging to get dual core Xeon CPUs from Intel for only slightly more than than four times the $89 Sony is estimated to pay for an 8+1 cell at 3.2Ghz.",Intel,Sony,NONE,0.6,NOPATH
L1857343650,"NVIDIA GeForce GTX 550 Ti Roundup: Asus, EVGA, Gigabyte & MSI",Asus,Gigabyte,NONE,1.0,X/PROPN/conj/> gtx/PROPN/ROOT/^ objecta/PROPN/conj/< evga/PROPN/conj/< Y/PROPN/conj/<
L1857343650,"NVIDIA GeForce GTX 550 Ti Roundup: Asus, EVGA, Gigabyte & MSI",Asus,Gigabyte,NONE,1.0,X/PROPN/conj/> gtx/PROPN/ROOT/^ objecta/PROPN/conj/< evga/PROPN/conj/< Y/PROPN/conj/< msi/PROPN/conj/V
B326407442,Apple likes Java better than Microsoft.,Apple,Microsoft,BETTER,1.0,X/PROPN/nsubj/> like/VERB/ROOT/^ better/ADV/advmod/< than/ADP/prep/< Y/PROPN/pobj/<
N2130942000,Samsung said it will ship a 2.5-inch 128 solid state drive in Q2 while Toshiba has announced plans to produce solid-state drives ranging in capacity from 32GB to 128GB for notebook PCs by May.,Samsung,Toshiba,NONE,1.0,X/PROPN/nsubj/> say/VERB/ROOT/^ ship/VERB/ccomp/< announce/VERB/advcl/< Y/PROPN/nsubj/<
B312396148,- Any - Anodized Decorative Metals Matte Metallic Mica Multi-Color Natural Metals Prismatic Solid Color stone timber,stone,timber,NONE,1.0,X/PROPN/compound/> Y/PROPN/ROOT/^
B312396148,- Any - Anodized Decorative Metals Matte Metallic Mica Multi-Color Natural Metals Prismatic Solid Color stone timber,stone,timber,NONE,1.0,color/PROPN/compound/V X/PROPN/compound/> Y/PROPN/ROOT/^
B312396148,- Any - Anodized Decorative Metals Matte Metallic Mica Multi-Color Natural Metals Prismatic Solid Color stone timber,stone,timber,NONE,1.0,X/PROPN/compound/> anodized/PROPN/compound/V Y/PROPN/ROOT/^
B312396148,- Any - Anodized Decorative Metals Matte Metallic Mica Multi-Color Natural Metals Prismatic Solid Color stone timber,stone,timber,NONE,1.0,X/PROPN/compound/> metals/PROPN/compound/V Y/PROPN/ROOT/^
B312396148,- Any - Anodized Decorative Metals Matte Metallic Mica Multi-Color Natural Metals Prismatic Solid Color stone timber,stone,timber,NONE,1.0,X/PROPN/compound/> matte/PROPN/compound/V Y/PROPN/ROOT/^
B312396148,- Any - Anodized Decorative Metals Matte Metallic Mica Multi-Color Natural Metals Prismatic Solid Color stone timber,stone,timber,NONE,1.0,X/PROPN/compound/> metallic/PROPN/compound/V Y/PROPN/ROOT/^
B312396148,- Any - Anodized Decorative Metals Matte Metallic Mica Multi-Color Natural Metals Prismatic Solid Color stone timber,stone,timber,NONE,1.0,X/PROPN/compound/> mica/PROPN/compound/V Y/PROPN/ROOT/^
B312396148,- Any - Anodized Decorative Metals Matte Metallic Mica Multi-Color Natural Metals Prismatic Solid Color stone timber,stone,timber,NONE,1.0,X/PROPN/compound/> multi/PROPN/compound/V Y/PROPN/ROOT/^
B312396148,- Any - Anodized Decorative Metals Matte Metallic Mica Multi-Color Natural Metals Prismatic Solid Color stone timber,stone,timber,NONE,1.0,X/PROPN/compound/> metals/PROPN/compound/V Y/PROPN/ROOT/^
B312396148,- Any - Anodized Decorative Metals Matte Metallic Mica Multi-Color Natural Metals Prismatic Solid Color stone timber,stone,timber,NONE,1.0,X/PROPN/compound/> prismatic/PROPN/compound/V Y/PROPN/ROOT/^
T3151711063,"Whether its your anniversary, birthday, family vacation, family reunion, wedding, rehearsal dinner, bridal/baby shower, holiday celebration, corporate event, private party, or any other event that calls for superior food and a personal chef, Fruitful Vintage is your solution.",wedding,holiday,NONE,1.0,NOPATH
A135049144,A couple of his others are Semi-Tough (football) and Dead Solid Perfect (golf).,football,golf,NONE,1.0,X/PROPN/appos/> be/VERB/ROOT/^ perfect/PROPN/conj/< Y/PROPN/appos/<
R2776970835,"They claim that Obama's Irish heritage is better documented than that of other US presidents including Ronald reagan, Bill Clinton, and even John F. kennedy.",reagan,kennedy,NONE,1.0,X/PROPN/pobj/> president/NOUN/ROOT/^ objecta/PROPN/pobj/< clinton/PROPN/conj/< Y/PROPN/conj/<
R2776970835,"They claim that Obama's Irish heritage is better documented than that of other US presidents including Ronald reagan, Bill Clinton, and even John F. kennedy.",reagan,kennedy,NONE,1.0,ronald/PROPN/compound/V X/PROPN/pobj/> president/NOUN/ROOT/^ objecta/PROPN/pobj/< clinton/PROPN/conj/< Y/PROPN/conj/<
R2776970835,"They claim that Obama's Irish heritage is better documented than that of other US presidents including Ronald reagan, Bill Clinton, and even John F. kennedy.",reagan,kennedy,NONE,1.0,X/PROPN/pobj/> president/NOUN/ROOT/^ objecta/PROPN/pobj/< clinton/PROPN/conj/< even/ADV/advmod/V Y/PROPN/conj/<
R2776970835,"They claim that Obama's Irish heritage is better documented than that of other US presidents including Ronald reagan, Bill Clinton, and even John F. kennedy.",reagan,kennedy,NONE,1.0,X/PROPN/pobj/> president/NOUN/ROOT/^ objecta/PROPN/pobj/< clinton/PROPN/conj/< john/PROPN/compound/V Y/PROPN/conj/<
R2776970835,"They claim that Obama's Irish heritage is better documented than that of other US presidents including Ronald reagan, Bill Clinton, and even John F. kennedy.",reagan,kennedy,NONE,1.0,X/PROPN/pobj/> president/NOUN/ROOT/^ objecta/PROPN/pobj/< clinton/PROPN/conj/< f./PROPN/compound/V Y/PROPN/conj/<
L1918589785,"On the other hand I do believe Apple is far more responsive and supportive than Dell, and vastly better than Sony, Panasonic, etc. I'll try to give them a bit more credit than I have ...",Dell,Sony,BETTER,0.6,X/PROPN/pobj/> supportive/ADJ/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/<
L1918589785,"On the other hand I do believe Apple is far more responsive and supportive than Dell, and vastly better than Sony, Panasonic, etc. I'll try to give them a bit more credit than I have ...",Dell,Sony,BETTER,0.6,X/PROPN/pobj/> supportive/ADJ/ROOT/^ than/ADP/prep/< Y/PROPN/pobj/< panasonic/PROPN/conj/V
B266107181,And languages like Python or Ruby are easier to manipulate than C++.,Python,Ruby,NONE,1.0,X/PROPN/pobj/> language/NOUN/ROOT/^ objecta/PROPN/pobj/< Y/PROPN/conj/<
B266107181,And languages like Python or Ruby are easier to manipulate than C++.,Python,Ruby,NONE,1.0,X/PROPN/pobj/> or/CONJ/cc/V language/NOUN/ROOT/^ objecta/PROPN/pobj/< Y/PROPN/conj/<
M2079008312,"Recover Data for Windows software runs on all Windows OS including Windows 95, Windows 98, Windows NT, Windows 2000, Windows 2003 Server, Windows XP and Windows vista and perform better data recovery process.",Windows 98,Windows XP,NONE,1.0,NOPATH
O2389396156,"The 2013 Honda Accord has to be as good as or better than challengers like the Chevrolet Malibu , Ford Fusion , Hyundai Sonata , Kia Optima , Nissan Altima and the slick-looking new Mazda6 .",Chevrolet,Ford,NONE,1.0,X/PROPN/compound/> like/ADP/ROOT/^ fusion/PROPN/conj/< Y/PROPN/compound/<
B175950118,Agape love hates it when the star of the football or volleyball team is treated better than the bookworm in the library.,football,volleyball,NONE,1.0,X/PROPN/pobj/> star/NOUN/ROOT/^ objecta/PROPN/pobj/< team/NOUN/conj/< Y/PROPN/compound/<
B175950118,Agape love hates it when the star of the football or volleyball team is treated better than the bookworm in the library.,football,volleyball,NONE,1.0,the/DET/det/V X/PROPN/pobj/> star/NOUN/ROOT/^ objecta/PROPN/pobj/< team/NOUN/conj/< Y/PROPN/compound/<
B175950118,Agape love hates it when the star of the football or volleyball team is treated better than the bookworm in the library.,football,volleyball,NONE,1.0,X/PROPN/pobj/> or/CONJ/cc/V star/NOUN/ROOT/^ objecta/PROPN/pobj/< team/NOUN/conj/< Y/PROPN/compound/<
G908821045,"Here you get a quad-core 2.2GHz Intel Core i7 processor that, say Apple, runs 2x faster than it's predecessors.",Intel,Apple,NONE,0.6,X/PROPN/compound/> get/VERB/ROOT/^ say/VERB/relcl/< Y/PROPN/nsubj/<
G908821045,"Here you get a quad-core 2.2GHz Intel Core i7 processor that, say Apple, runs 2x faster than it's predecessors.",Intel,Apple,NONE,0.6,2.2ghz/NOUN/compound/V X/PROPN/compound/> get/VERB/ROOT/^ say/VERB/relcl/< Y/PROPN/nsubj/<
M1988307398,Perl is a more powerful tool than PHP but that doesn't mean it's the better tool.,Perl,PHP,BETTER,0.8,X/PROPN/nsubj/> be/VERB/ROOT/^ tool/NOUN/attr/< than/ADP/prep/< Y/PROPN/pobj/<
M1952681640,Our Sources tell us that Pepsi felt that Lynxxx who spent the better part of 2011 Touring and doing TV/Radio interviews has been career dead for just too long and this is affecting their brand presence in Nigeria which is currently controlled by arch rival Coca-Cola.,Pepsi,Coca-Cola,WORSE,0.4,NOPATH
M2054187004,"Python is nice and easy to use and learn but it runs like treacle much much slower than C, C++ or Java etc... if you're looking to explore the world of non C style programming try a functional language like Haskell it's a recursive programming language, no for loops and no variables it's quite interesting though.",Python,Haskell,WORSE,0.6,X/PROPN/nsubj/> be/VERB/ROOT/^ try/VERB/conj/< like/ADP/prep/< Y/PROPN/pobj/<
F824385502,"Google for some combination of PostgreSQL, better than row-level locking, and MVCC for their claims that they have it and Oracle doesn't.",PostgreSQL,Oracle,BETTER,1.0,X/PROPN/pobj/> of/ADP/prep/> combination/NOUN/pobj/> google/PROPN/ROOT/^ do/VERB/conj/< Y/PROPN/nsubj/<
B261426306,"And in the ranking of best Presidents, Obama comes in fourth, behind reagan, Clinton, and kennedy,  Feel a little better?",reagan,kennedy,NONE,0.4,X/PROPN/pobj/> come/VERB/ROOT/^ Y/PROPN/nsubj/<
B261426306,"And in the ranking of best Presidents, Obama comes in fourth, behind reagan, Clinton, and kennedy,  Feel a little better?",reagan,kennedy,NONE,0.4,X/PROPN/pobj/> clinton/PROPN/conj/V come/VERB/ROOT/^ Y/PROPN/nsubj/<
K1713590642,"Microsoft, contracted to provide the operating system for IBM, was also building a spreadsheet, but it was based on code built for machines with slower, 8-bit processors.",Microsoft,IBM,NONE,1.0,X/PROPN/nsubj/> contract/VERB/ROOT/^ provide/VERB/xcomp/< system/NOUN/dobj/< for/ADP/prep/< Y/PROPN/pobj/<
A159701997,"After all, [THE FOLLOWING IS SARCASM:] this conclusively proves that IIS is far superior to the Linux Apache Mysql Perl/Python/PHP system.",Perl,PHP,NONE,1.0,NOPATH
D412125686,"But the dual-core Intel Core i3-2100 processor in the Dell Inspiron i620-228NBK managed much faster times: 1:42 in Handbrake, 3:55 in CS5.",Intel,Dell,NONE,1.0,X/PROPN/compound/> manage/VERB/ROOT/^ in/ADP/prep/< 228nbk/PROPN/pobj/< Y/PROPN/compound/<
K1656256756,"Luajit, Python, Common Lisp and many other runtime implementations of the said languages deal much better with compiled DLL, rather than going through a lot of hoops to link statically with foreign code (like Go, and some other systems).",Python,Lisp,NONE,1.0,X/PROPN/conj/> luajit/PROPN/ROOT/^ objecta/PROPN/conj/< Y/PROPN/conj/<
K1656256756,"Luajit, Python, Common Lisp and many other runtime implementations of the said languages deal much better with compiled DLL, rather than going through a lot of hoops to link statically with foreign code (like Go, and some other systems).",Python,Lisp,NONE,1.0,X/PROPN/conj/> luajit/PROPN/ROOT/^ objecta/PROPN/conj/< common/PROPN/compound/V Y/PROPN/conj/<
K1656256756,"Luajit, Python, Common Lisp and many other runtime implementations of the said languages deal much better with compiled DLL, rather than going through a lot of hoops to link statically with foreign code (like Go, and some other systems).",Python,Lisp,NONE,1.0,X/PROPN/conj/> luajit/PROPN/ROOT/^ objecta/PROPN/conj/< Y/PROPN/conj/< and/CONJ/cc/V
K1656256756,"Luajit, Python, Common Lisp and many other runtime implementations of the said languages deal much better with compiled DLL, rather than going through a lot of hoops to link statically with foreign code (like Go, and some other systems).",Python,Lisp,NONE,1.0,X/PROPN/conj/> luajit/PROPN/ROOT/^ objecta/PROPN/conj/< Y/PROPN/conj/< implementation/NOUN/conj/V
Q2686073980,"The same can be said for graphics, as this machine outperforms the Sony, even though they use the same Intel chip, making it a better choice if you're looking to edit photos and movies - although the Asus is still the best option for this.",Sony,Intel,NONE,0.8,X/PROPN/dobj/> say/VERB/ROOT/^ chip/NOUN/dobj/< Y/PROPN/compound/<
Q2686073980,"The same can be said for graphics, as this machine outperforms the Sony, even though they use the same Intel chip, making it a better choice if you're looking to edit photos and movies - although the Asus is still the best option for this.",Sony,Intel,NONE,0.8,the/DET/det/V X/PROPN/dobj/> say/VERB/ROOT/^ chip/NOUN/dobj/< Y/PROPN/compound/<
J1430880465,I tried drinking apple cider vinegar with apple juice for about a week and felt MUCH better.,cider,juice,NONE,1.0,X/PROPN/compound/> drink/VERB/ROOT/^ Y/PROPN/pobj/<
J1430880465,I tried drinking apple cider vinegar with apple juice for about a week and felt MUCH better.,cider,juice,NONE,1.0,X/PROPN/compound/> drink/VERB/ROOT/^ apple/NOUN/compound/V Y/PROPN/pobj/<
I1389450979,I think softball is harder than baseball in its own way.,softball,baseball,WORSE,0.8,X/PROPN/nsubj/> think/VERB/ROOT/^ hard/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/<
I1389450979,I think softball is harder than baseball in its own way.,softball,baseball,WORSE,0.8,X/PROPN/nsubj/> think/VERB/ROOT/^ hard/ADJ/acomp/< than/ADP/prep/< Y/PROPN/pobj/< in/ADP/prep/V
K1635380074,"Linteau/ Lintel: Use solid timber, a built up lumber beam, a laminated beam or box beam, or multiple poles sized for the weight the lintel will carry.",timber,lumber,NONE,1.0,X/PROPN/dobj/> carry/VERB/ROOT/^ objecta/PROPN/dobj/< beam/NOUN/appos/< Y/PROPN/compound/<
K1635380074,"Linteau/ Lintel: Use solid timber, a built up lumber beam, a laminated beam or box beam, or multiple poles sized for the weight the lintel will carry.",timber,lumber,NONE,1.0,solid/ADJ/amod/V X/PROPN/dobj/> carry/VERB/ROOT/^ objecta/PROPN/dobj/< beam/NOUN/appos/< Y/PROPN/compound/<
E666177485,"Even better, it could be a Python, Perl or PowerShell script too.",Python,Perl,NONE,1.0,X/PROPN/attr/> be/VERB/ROOT/^ objecta/PROPN/attr/< Y/PROPN/conj/<
E666177485,"Even better, it could be a Python, Perl or PowerShell script too.",Python,Perl,NONE,1.0,X/PROPN/attr/> be/VERB/ROOT/^ objecta/PROPN/attr/< Y/PROPN/conj/< or/CONJ/cc/V
E666177485,"Even better, it could be a Python, Perl or PowerShell script too.",Python,Perl,NONE,1.0,X/PROPN/attr/> be/VERB/ROOT/^ objecta/PROPN/attr/< Y/PROPN/conj/< powershell/PROPN/conj/V
O2356328080,"Thanks to boom years and good investments in virginia, we have achieved decent rates and funding - much, much better than some states such as california, New York, and Illinois.",virginia,california,BETTER,0.6,NOPATH
I1277089983,"In order to get a better handle on the problem, I contacted four professors at harvard, Yale, cornell and the University of Illinois to get their reactions.",harvard,cornell,NONE,1.0,X/PROPN/pobj/> professor/NOUN/ROOT/^ objecta/PROPN/pobj/< yale/PROPN/conj/< Y/PROPN/conj/<
I1277089983,"In order to get a better handle on the problem, I contacted four professors at harvard, Yale, cornell and the University of Illinois to get their reactions.",harvard,cornell,NONE,1.0,X/PROPN/pobj/> professor/NOUN/ROOT/^ objecta/PROPN/pobj/< yale/PROPN/conj/< Y/PROPN/conj/< and/CONJ/cc/V
I1277089983,"In order to get a better handle on the problem, I contacted four professors at harvard, Yale, cornell and the University of Illinois to get their reactions.",harvard,cornell,NONE,1.0,X/PROPN/pobj/> professor/NOUN/ROOT/^ objecta/PROPN/pobj/< yale/PROPN/conj/< Y/PROPN/conj/< university/PROPN/conj/V
L1810869600,"No, don't try Ruby and Java.",Ruby,Java,NONE,1.0,X/PROPN/dobj/> try/VERB/ROOT/^ objecta/PROPN/dobj/< Y/PROPN/conj/<
L1810869600,"No, don't try Ruby and Java.",Ruby,Java,NONE,1.0,X/PROPN/dobj/> and/CONJ/cc/V try/VERB/ROOT/^ objecta/PROPN/dobj/< Y/PROPN/conj/<
T3204645416,"With  blogging, Twitter, facebook, Myspace & youtube it easier then ever to promote a bark-worthy cause.",facebook,youtube,NONE,1.0,X/PROPN/conj/> promote/VERB/ROOT/^ objecta/PROPN/conj/< myspace/PROPN/conj/< Y/PROPN/conj/<
C354074783,"A separate application talks about using peripheral ports, such as USB, FireWire and Ethernet connections , as secondary vents to bring cooler air into the housing.",USB,Ethernet,NONE,1.0,X/PROPN/pobj/> use/VERB/ROOT/^ objecta/PROPN/pobj/< firewire/PROPN/conj/< Y/PROPN/conj/<
C354074783,"A separate application talks about using peripheral ports, such as USB, FireWire and Ethernet connections , as secondary vents to bring cooler air into the housing.",USB,Ethernet,NONE,1.0,X/PROPN/pobj/> connection/NOUN/appos/V use/VERB/ROOT/^ objecta/PROPN/pobj/< firewire/PROPN/conj/< Y/PROPN/conj/<
R2836502183,"This is because the ingredients used in pizza Hut set lunch will likely cost more, and its soup is better than that of Delifrance.",pizza,soup,NONE,0.6,NOPATH
I1312631192,"In the SEC east, georgia, Tennessee, Florida, South carolina, and Kentucky are solid.",georgia,carolina,NONE,1.0,X/PROPN/nsubj/> be/VERB/ROOT/^ objecta/PROPN/nsubj/< tennessee/PROPN/appos/< florida/PROPN/conj/< Y/PROPN/conj/<
F851041030,Has never been seeded worse than a No. 3 (1986 North carolina and 1990 missouri earned those seedings).,carolina,missouri,NONE,1.0,X/PROPN/nsubj/> earn/VERB/ROOT/^ objecta/PROPN/nsubj/< Y/PROPN/conj/<
F851041030,Has never been seeded worse than a No. 3 (1986 North carolina and 1990 missouri earned those seedings).,carolina,missouri,NONE,1.0,1986/NUM/nummod/V X/PROPN/nsubj/> earn/VERB/ROOT/^ objecta/PROPN/nsubj/< Y/PROPN/conj/<
