_unit_id,_created_at,_updated_at,a,also_acceptable,b,expected_label,id,marker,raw_text,text_html,text_readable,label_gold,label_gold_reason
1534178127,1/6/2018 18:41:44,1/6/2018 18:41:44,Ruby,,Python,,N2120542111,TRUE,"ruby seem to be slower than python or perl, but faster than","<span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> seem to be slower than <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> or perl, but faster than","*Ruby* seem to be slower than §Python$ or perl, but faster than",,
1534178128,1/6/2018 18:41:44,1/6/2018 18:41:44,Java,,Perl,,I1342144357,TRUE,I said: Perl isn't even always faster than Java at text processing.,"I said: <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> isn't even always faster than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> at text processing.",I said: *Perl* isn't even always faster than §Java$ at text processing.,,
1534178129,1/6/2018 18:41:44,1/6/2018 18:41:44,Ruby,,Python,,A62868354,TRUE,2) Python is much faster than Ruby when it comes to processing CSV files and not much slower than C.,"2) <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> is much faster than <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> when it comes to processing CSV files and not much slower than C.",2) *Python* is much faster than §Ruby$ when it comes to processing CSV files and not much slower than C.,,
1534178130,1/6/2018 18:41:44,1/6/2018 18:41:44,Ruby,,Python,,J1419871028,TRUE,It just somehow seems easier and more natural in Python and Ruby.,"It just somehow seems easier and more natural in <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>.",It just somehow seems easier and more natural in *Python* and §Ruby$.,,
1534178131,1/6/2018 18:41:44,1/6/2018 18:41:44,Java,,Ruby,,J1545084526,FALSE,"Java/Ruby on Rails, Web Developer","<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> on Rails, Web Developer","*Java*/§Ruby$ on Rails, Web Developer",,
1534178132,1/6/2018 18:41:44,1/6/2018 18:41:44,Ruby,,JavaScript,,M2034317638,TRUE,"Primarily Ruby on Rails 3.2, but always wanting to get better at JavaScript too.","Primarily <span style=""color: #9A14B2; font-weight: bold"">Ruby:[OBJECT_A]</span> on Rails 3.2, but always wanting to get better at <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> too.","Primarily *Ruby* on Rails 3.2, but always wanting to get better at §JavaScript$ too.",,
1534178133,1/6/2018 18:41:44,1/6/2018 18:41:44,Java,,Python,,H1178885134,TRUE,"I like Python, but its only faster than Java / C# for small projects - and even then not by much.","I like <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span>, but its only faster than <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> / C# for small projects - and even then not by much.","I like *Python*, but its only faster than §Java$ / C# for small projects - and even then not by much.",,
1534178134,1/6/2018 18:41:44,1/6/2018 18:41:44,Python,,PHP,,D506840548,TRUE,"Compared to PHP, TCL, REXX (or C for that matter), it is a lot easier to make nicely modular and object-oriented code in Python.","Compared to <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, TCL, REXX (or C for that matter), it is a lot easier to make nicely modular and object-oriented code in <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>.","Compared to *PHP*, TCL, REXX (or C for that matter), it is a lot easier to make nicely modular and object-oriented code in §Python$.",,
1534178135,1/6/2018 18:41:44,1/6/2018 18:41:44,Java,,PHP,,A77616430,TRUE,3.will java be a great idea?or php or any alternative will be better?whats,"3.will <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> be a great idea?or <span style=""color: #6CB219; font-weight: bold"">PHP:[OBJECT_B]</span> or any alternative will be better?whats",3.will *Java* be a great idea?or §PHP$ or any alternative will be better?whats,,
1534178136,1/6/2018 18:41:44,1/6/2018 18:45:13,Windows XP,,Windows Vista,,T3184717899,TRUE,"Windows Vista will require better performing hardware than Windows XP, MacOS X, or Linux.","<span style=""color: #9A14B2; font-weight: bold"">Windows Vista:[OBJECT_A]</span> will require better performing hardware than <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span>, MacOS X, or Linux.","*Windows Vista* will require better performing hardware than §Windows XP$, MacOS X, or Linux.",,
1534178137,1/6/2018 18:41:44,1/6/2018 18:41:44,Oracle,,MySQL,,M1926920046,FALSE,Oracle MySQL®,"<span style=""color: #9A14B2; font-weight: bold"">Oracle:[OBJECT_A]</span> <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span>®",*Oracle* §MySQL$®,,
1534178138,1/6/2018 18:41:44,1/6/2018 18:41:44,Ruby,,JavaScript,,B184314688,TRUE,AJAX would be a 100 times better if could dump JavaScript and use Ruby instead as the flagship client-side scripting language.,"AJAX would be a 100 times better if could dump <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span> and use <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> instead as the flagship client-side scripting language.",AJAX would be a 100 times better if could dump *JavaScript* and use §Ruby$ instead as the flagship client-side scripting language.,,
1534178139,1/6/2018 18:41:44,1/6/2018 18:41:44,Ethernet,,Bluetooth,,M1985390969,TRUE,"Perhaps a WiFi/wireless Ethernet/Bluetooth adapter driver for secure calc-to-calc and LAN-calc linking (better than the IR link posted a long time ago), low-power scanner, USB printer driver, cellphone hacking/programming application-for cell phones with USB jacks, like the Motorola V360, and so many others...","Perhaps a WiFi/wireless <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span> adapter driver for secure calc-to-calc and LAN-calc linking (better than the IR link posted a long time ago), low-power scanner, USB printer driver, cellphone hacking/programming application-for cell phones with USB jacks, like the Motorola V360, and so many others...","Perhaps a WiFi/wireless *Ethernet*/§Bluetooth$ adapter driver for secure calc-to-calc and LAN-calc linking (better than the IR link posted a long time ago), low-power scanner, USB printer driver, cellphone hacking/programming application-for cell phones with USB jacks, like the Motorola V360, and so many others...",,
1534178140,1/6/2018 18:41:44,1/6/2018 18:41:44,PHP,,JavaScript,,C369095799,TRUE,As much as I love PHP would it not be easier to implement this using JavaScript by hiding and showing layers dynamically depending on what is selected?,"As much as I love <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> would it not be easier to implement this using <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span> by hiding and showing layers dynamically depending on what is selected?",As much as I love *PHP* would it not be easier to implement this using §JavaScript$ by hiding and showing layers dynamically depending on what is selected?,,
1534178141,1/6/2018 18:41:44,1/6/2018 18:41:44,Eclipse,,NetBeans,,A15287639,FALSE,"(10 For Netbeans, -5 for Eclipse)","(10 For <span style=""color: #9A14B2; font-weight: bold"">NetBeans:[OBJECT_A]</span>, -5 for <span style=""color: #6CB219; font-weight: bold"">Eclipse:[OBJECT_B]</span>)","(10 For *NetBeans*, -5 for §Eclipse$)",,
1534178142,1/6/2018 18:41:44,1/6/2018 18:41:44,OpenGL,,Direct3D,,I1351863549,TRUE,Is OpenGL faster than Direct3D?,"Is <span style=""color: #9A14B2; font-weight: bold"">OpenGL:[OBJECT_A]</span> faster than <span style=""color: #6CB219; font-weight: bold"">Direct3D:[OBJECT_B]</span>?",Is *OpenGL* faster than §Direct3D$?,,
1534178143,1/6/2018 18:41:44,1/6/2018 18:41:44,USB,,Ethernet,,H1219117644,TRUE,"I'm thinking about grabbing an ethernet wireless bridge or even better, a wireless usb network adapter.","I'm thinking about grabbing an <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span> wireless bridge or even better, a wireless <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> network adapter.","I'm thinking about grabbing an *Ethernet* wireless bridge or even better, a wireless §USB$ network adapter.",,
1534178144,1/6/2018 18:41:44,1/6/2018 18:41:44,Python,,Perl,,O2302907732,TRUE,"Still perl is faster, but Java is not worse than other languages like python.","Still <span style=""color: #9A14B2; font-weight: bold"">Perl:[OBJECT_A]</span> is faster, but Java is not worse than other languages like <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>.","Still *Perl* is faster, but Java is not worse than other languages like §Python$.",,
1534178145,1/6/2018 18:41:44,1/6/2018 18:41:44,Java,,Lisp,,T3163010602,TRUE,"While some of them can be used via FFI, it won't be feasible for functions that require high performance (FFI calls have their overhead) There's also a question of hosting -- it might be easier to find Java hosting rather than Lisp web hosting.","While some of them can be used via FFI, it won't be feasible for functions that require high performance (FFI calls have their overhead) There's also a question of hosting -- it might be easier to find <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> hosting rather than <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span> web hosting.","While some of them can be used via FFI, it won't be feasible for functions that require high performance (FFI calls have their overhead) There's also a question of hosting -- it might be easier to find *Java* hosting rather than §Lisp$ web hosting.",,
1534178148,1/6/2018 18:41:45,1/6/2018 18:41:45,Oracle,,MySQL,,L1777199375,FALSE,MySQL To Oracle 4.0.1.6,"<span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> To <span style=""color: #6CB219; font-weight: bold"">Oracle:[OBJECT_B]</span> 4.0.1.6",*MySQL* To §Oracle$ 4.0.1.6,,
1534178149,1/6/2018 18:41:45,1/6/2018 18:41:45,Java,,Smalltalk,,J1545131417,FALSE,Java should be introduced after Smalltalk or something to show,"<span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> should be introduced after <span style=""color: #6CB219; font-weight: bold"">Smalltalk:[OBJECT_B]</span> or something to show",*Java* should be introduced after §Smalltalk$ or something to show,,
1534178150,1/6/2018 18:41:45,1/6/2018 18:41:45,Python,,JavaScript,,K1674864061,TRUE,"Many of these better supported languages are on my list in this post: JavaScript, HTML, CSS, and Python.","Many of these better supported languages are on my list in this post: <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span>, HTML, CSS, and <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>.","Many of these better supported languages are on my list in this post: *JavaScript*, HTML, CSS, and §Python$.",,
1534178151,1/6/2018 18:41:45,1/6/2018 18:41:45,Swift,,Objective-C,,E694695723,FALSE,"Familiar with Objective-C, Swift.","Familiar with <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Swift:[OBJECT_B]</span>.","Familiar with *Objective-C*, §Swift$.",,
1534178152,1/6/2018 18:41:45,1/6/2018 18:41:45,Python,,Lisp,,R2832981217,TRUE,"This is also something that many other language environments do poorly; Java requires you to bundle a large (at least 8mb) runtime environment, Python and Ruby have no way of distributing code without the source, and the free Lisp environments can usually save customized images but don't attempt to strip them down in any way, leaving you with a 25Mb ""Hello World"".","This is also something that many other language environments do poorly; Java requires you to bundle a large (at least 8mb) runtime environment, <span style=""color: #9A14B2; font-weight: bold"">Python:[OBJECT_A]</span> and Ruby have no way of distributing code without the source, and the free <span style=""color: #6CB219; font-weight: bold"">Lisp:[OBJECT_B]</span> environments can usually save customized images but don't attempt to strip them down in any way, leaving you with a 25Mb ""Hello World"".","This is also something that many other language environments do poorly; Java requires you to bundle a large (at least 8mb) runtime environment, *Python* and Ruby have no way of distributing code without the source, and the free §Lisp$ environments can usually save customized images but don't attempt to strip them down in any way, leaving you with a 25Mb ""Hello World"".",,
1534178153,1/6/2018 18:41:45,1/6/2018 18:41:45,USB,,Ethernet,,R2832672616,TRUE,"This is all done via the gigabit ethernet interface, rather than the much slower USB interface.","This is all done via the gigabit <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span> interface, rather than the much slower <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> interface.","This is all done via the gigabit *Ethernet* interface, rather than the much slower §USB$ interface.",,
1534178154,1/6/2018 18:41:45,1/6/2018 18:41:45,Java,,Scala,,M2079195937,TRUE,"Recruiting for Java is easier than say, recruiting for Scala or Clojure or F#.","Recruiting for <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> is easier than say, recruiting for <span style=""color: #6CB219; font-weight: bold"">Scala:[OBJECT_B]</span> or Clojure or F#.","Recruiting for *Java* is easier than say, recruiting for §Scala$ or Clojure or F#.",,
1534178155,1/6/2018 18:41:45,1/6/2018 18:41:45,Python,,Bash,,G1067613361,TRUE,"If anyone has a better example of the Bash or Python scripts, send me an email noah dot gift at gmail dot com.","If anyone has a better example of the <span style=""color: #9A14B2; font-weight: bold"">Bash:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span> scripts, send me an email noah dot gift at gmail dot com.","If anyone has a better example of the *Bash* or §Python$ scripts, send me an email noah dot gift at gmail dot com.",,
1534178156,1/6/2018 18:41:45,1/6/2018 18:41:45,Java,,Scala,,A59902103,TRUE,2. Ease-of-learning: Scala is probably a bit easier for Java folks.,"2. Ease-of-learning: <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> is probably a bit easier for <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> folks.",2. Ease-of-learning: *Scala* is probably a bit easier for §Java$ folks.,,
1534178157,1/6/2018 18:41:45,1/6/2018 18:41:45,Java,,Groovy,,Q2736487353,TRUE,"The thing is that when I look at Ruby, or maybe Groovy or Scala is even better since they're closer to Java, these languages have sets of features that support each other.","The thing is that when I look at Ruby, or maybe <span style=""color: #9A14B2; font-weight: bold"">Groovy:[OBJECT_A]</span> or Scala is even better since they're closer to <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span>, these languages have sets of features that support each other.","The thing is that when I look at Ruby, or maybe *Groovy* or Scala is even better since they're closer to §Java$, these languages have sets of features that support each other.",,
1534178158,1/6/2018 18:41:45,1/6/2018 18:41:45,Windows XP,,Windows 98,,T3166762936,TRUE,"While users of 1994 era Macintosh computers would never dream of running Mac OS 9.2, let alone Mac OS X, on such old hardware, the PC has much better longevity and sure enough, just as I've been running Windows 98 on 12 and 13 year old Dell 486 computers, a decade old Pentium machine can in fact run both the latest Windows XP and Windows 2003 releases.","While users of 1994 era Macintosh computers would never dream of running Mac OS 9.2, let alone Mac OS X, on such old hardware, the PC has much better longevity and sure enough, just as I've been running <span style=""color: #9A14B2; font-weight: bold"">Windows 98:[OBJECT_A]</span> on 12 and 13 year old Dell 486 computers, a decade old Pentium machine can in fact run both the latest <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span> and Windows 2003 releases.","While users of 1994 era Macintosh computers would never dream of running Mac OS 9.2, let alone Mac OS X, on such old hardware, the PC has much better longevity and sure enough, just as I've been running *Windows 98* on 12 and 13 year old Dell 486 computers, a decade old Pentium machine can in fact run both the latest §Windows XP$ and Windows 2003 releases.",,
1534178159,1/6/2018 18:41:45,1/6/2018 18:41:45,Python,,JavaScript,,G942421758,TRUE,"Hilite - Utilities ... Hilite is a console-based syntax highlighter for a number of language files and scripts, including (but not limited to) batch files, JavaScript, vbscript , Visual Basic, C#, SQL, Python, HTML, XML, XHTML and XSLT.Hilite makes quick reading of source code files a lot easier without leaving the Windows Command Prompt.","Hilite - Utilities ... Hilite is a console-based syntax highlighter for a number of language files and scripts, including (but not limited to) batch files, <span style=""color: #9A14B2; font-weight: bold"">JavaScript:[OBJECT_A]</span>, vbscript , Visual Basic, C#, SQL, <span style=""color: #6CB219; font-weight: bold"">Python:[OBJECT_B]</span>, HTML, XML, XHTML and XSLT.Hilite makes quick reading of source code files a lot easier without leaving the Windows Command Prompt.","Hilite - Utilities ... Hilite is a console-based syntax highlighter for a number of language files and scripts, including (but not limited to) batch files, *JavaScript*, vbscript , Visual Basic, C#, SQL, §Python$, HTML, XML, XHTML and XSLT.Hilite makes quick reading of source code files a lot easier without leaving the Windows Command Prompt.",,
1534178160,1/6/2018 18:41:45,1/6/2018 18:41:45,Ruby,,PHP,,K1637611196,TRUE,LiteSpeed's native SAPI for PHP and Ruby allows external applications written in these languages to run up to 50% faster.,"LiteSpeed's native SAPI for <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span> allows external applications written in these languages to run up to 50% faster.",LiteSpeed's native SAPI for *PHP* and §Ruby$ allows external applications written in these languages to run up to 50% faster.,,
1534178161,1/6/2018 18:41:45,1/6/2018 18:41:45,Windows XP,,Windows Vista,,I1324688536,TRUE,"In Windows 7, working with programs can be easier than in Windows Vista or Windows XP, because the Taskbar features larger icons, previews, and Jump Lists.","In Windows 7, working with programs can be easier than in <span style=""color: #9A14B2; font-weight: bold"">Windows Vista:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">Windows XP:[OBJECT_B]</span>, because the Taskbar features larger icons, previews, and Jump Lists.","In Windows 7, working with programs can be easier than in *Windows Vista* or §Windows XP$, because the Taskbar features larger icons, previews, and Jump Lists.",,
1534178162,1/6/2018 18:41:45,1/6/2018 18:41:45,MySQL,,PostgreSQL,,T3239997307,TRUE,"You can do way better than that with PostgreSQL, at least, and I suspect with MySQL as well.","You can do way better than that with <span style=""color: #9A14B2; font-weight: bold"">PostgreSQL:[OBJECT_A]</span>, at least, and I suspect with <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span> as well.","You can do way better than that with *PostgreSQL*, at least, and I suspect with §MySQL$ as well.",,
1534178163,1/6/2018 18:41:45,1/6/2018 18:41:45,PHP,,JavaScript,,Q2771069988,TRUE,They are free are better than any roll-your-own encryption via PHP or JavaScript.,"They are free are better than any roll-your-own encryption via <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> or <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span>.",They are free are better than any roll-your-own encryption via *PHP* or §JavaScript$.,,
1534178164,1/6/2018 18:41:45,1/6/2018 18:41:45,Java,,Smalltalk,,S3103251540,FALSE,What did Java do that SmallTalk didn't?,"What did <span style=""color: #9A14B2; font-weight: bold"">Java:[OBJECT_A]</span> do that <span style=""color: #6CB219; font-weight: bold"">Smalltalk:[OBJECT_B]</span> didn't?",What did *Java* do that §Smalltalk$ didn't?,,
1534178165,1/6/2018 18:41:45,1/6/2018 18:41:45,Java,,PHP,,H1087976118,TRUE,I found the JS and PHP lib easier to work with than the Java ones.,"I found the JS and <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> lib easier to work with than the <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> ones.",I found the JS and *PHP* lib easier to work with than the §Java$ ones.,,
1534178166,1/6/2018 18:41:45,1/6/2018 18:41:45,Integer,,Floating-point,,F744090920,TRUE,"For example, integer data is processed faster than floating-point data or decimal data.","For example, <span style=""color: #9A14B2; font-weight: bold"">Integer:[OBJECT_A]</span> data is processed faster than <span style=""color: #6CB219; font-weight: bold"">Floating-point:[OBJECT_B]</span> data or decimal data.","For example, *Integer* data is processed faster than §Floating-point$ data or decimal data.",,
1534178167,1/6/2018 18:41:45,1/6/2018 18:41:45,Java,,Smalltalk,,Q2649203695,FALSE,"Therefore, Smalltalk is OO, Java can be OO.","Therefore, <span style=""color: #9A14B2; font-weight: bold"">Smalltalk:[OBJECT_A]</span> is OO, <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> can be OO.","Therefore, *Smalltalk* is OO, §Java$ can be OO.",,
1534178168,1/6/2018 18:41:45,1/6/2018 18:41:45,USB,,Bluetooth,,O2419559001,TRUE,The Bluetooth is convenient but the sound quality is so much better with the USB.,"The <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span> is convenient but the sound quality is so much better with the <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span>.",The *Bluetooth* is convenient but the sound quality is so much better with the §USB$.,,
1534178169,1/6/2018 18:41:45,1/6/2018 18:41:45,Ethernet,,Bluetooth,,T3151863788,TRUE,"Whether or not it has a better feature set than the Samsung Series 3 Chromebook depends upon what features you want, picking up VGA and Ethernet connectivity, but dropping the USB 3.0, Bluetooth, and optional 3G offered by the Samsung Series 3.","Whether or not it has a better feature set than the Samsung Series 3 Chromebook depends upon what features you want, picking up VGA and <span style=""color: #9A14B2; font-weight: bold"">Ethernet:[OBJECT_A]</span> connectivity, but dropping the USB 3.0, <span style=""color: #6CB219; font-weight: bold"">Bluetooth:[OBJECT_B]</span>, and optional 3G offered by the Samsung Series 3.","Whether or not it has a better feature set than the Samsung Series 3 Chromebook depends upon what features you want, picking up VGA and *Ethernet* connectivity, but dropping the USB 3.0, §Bluetooth$, and optional 3G offered by the Samsung Series 3.",,
1534178170,1/6/2018 18:41:45,1/6/2018 18:41:45,PHP,,Perl,,K1629304488,TRUE,"Like every other decent web hosting provider, CoolHandle also supports FrontPage, PHP 5, Perl, Ruby On Rails, Python, C/C++, Python and even CGI.","Like every other decent web hosting provider, CoolHandle also supports FrontPage, <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> 5, <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span>, Ruby On Rails, Python, C/C++, Python and even CGI.","Like every other decent web hosting provider, CoolHandle also supports FrontPage, *PHP* 5, §Perl$, Ruby On Rails, Python, C/C++, Python and even CGI.",,
1534178171,1/6/2018 18:41:45,1/6/2018 18:41:45,Windows XP,,Windows Vista,,R2866540261,TRUE,This script is for Windows XP SP1 (or better) & Windows Vista.,"This script is for <span style=""color: #9A14B2; font-weight: bold"">Windows XP:[OBJECT_A]</span> SP1 (or better) & <span style=""color: #6CB219; font-weight: bold"">Windows Vista:[OBJECT_B]</span>.",This script is for *Windows XP* SP1 (or better) & §Windows Vista$.,,
1534178172,1/6/2018 18:41:45,1/6/2018 18:41:45,MySQL,,PostgreSQL,,H1146337997,TRUE,i have been trying to bend mysql (postgresql has better support,"i have been trying to bend <span style=""color: #9A14B2; font-weight: bold"">MySQL:[OBJECT_A]</span> (<span style=""color: #6CB219; font-weight: bold"">PostgreSQL:[OBJECT_B]</span> has better support",i have been trying to bend *MySQL* (§PostgreSQL$ has better support,,
1534178173,1/6/2018 18:41:45,1/6/2018 18:41:45,Java,,Scala,,S2996031463,TRUE,Vassil: Scala is really no harder and somewhat less complex than what Java has become.,"Vassil: <span style=""color: #9A14B2; font-weight: bold"">Scala:[OBJECT_A]</span> is really no harder and somewhat less complex than what <span style=""color: #6CB219; font-weight: bold"">Java:[OBJECT_B]</span> has become.",Vassil: *Scala* is really no harder and somewhat less complex than what §Java$ has become.,,
1534178174,1/6/2018 18:41:45,1/6/2018 18:41:45,Swift,,Objective-C,,S3072134857,FALSE,We need...implemented by objective-C rather than swift.,"We need...implemented by <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span> rather than <span style=""color: #6CB219; font-weight: bold"">Swift:[OBJECT_B]</span>.",We need...implemented by *Objective-C* rather than §Swift$.,,
1534178175,1/6/2018 18:41:45,1/6/2018 18:41:45,Windows 7,,Windows 8,,S3058375910,TRUE,"We know this to be true - Windows 7 ran faster than Windows Vista, and Windows 8 got even better, and achieved this on constrained ARM hardware.","We know this to be true - <span style=""color: #9A14B2; font-weight: bold"">Windows 7:[OBJECT_A]</span> ran faster than Windows Vista, and <span style=""color: #6CB219; font-weight: bold"">Windows 8:[OBJECT_B]</span> got even better, and achieved this on constrained ARM hardware.","We know this to be true - *Windows 7* ran faster than Windows Vista, and §Windows 8$ got even better, and achieved this on constrained ARM hardware.",,
1534178176,1/6/2018 18:41:45,1/6/2018 18:41:45,Swift,,Objective-C,,I1327232539,FALSE,"iOS Developer - Objective-C/Cocoa/ Swift Located in San Francisco, we are the most intelligently...","iOS Developer - <span style=""color: #9A14B2; font-weight: bold"">Objective-C:[OBJECT_A]</span>/Cocoa/ <span style=""color: #6CB219; font-weight: bold"">Swift:[OBJECT_B]</span> Located in San Francisco, we are the most intelligently...","iOS Developer - *Objective-C*/Cocoa/ §Swift$ Located in San Francisco, we are the most intelligently...",,
1534178177,1/6/2018 18:41:45,1/6/2018 18:41:45,MySQL,,SQLite,,F867964499,TRUE,"Heck, even SQLite is better than MySQL for the simple reason that it does what it states.","Heck, even <span style=""color: #9A14B2; font-weight: bold"">SQLite:[OBJECT_A]</span> is better than <span style=""color: #6CB219; font-weight: bold"">MySQL:[OBJECT_B]</span> for the simple reason that it does what it states.","Heck, even *SQLite* is better than §MySQL$ for the simple reason that it does what it states.",,
1534178178,1/6/2018 18:41:45,1/6/2018 18:41:45,USB,,Bluetooth,,P2572197497,TRUE,"Then connect another device or computer to your Android HotSpot , Transferring files from Samsung Kies Air is faster then Bluetooth and have almost good speed as on USB.","Then connect another device or computer to your Android HotSpot , Transferring files from Samsung Kies Air is faster then <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span> and have almost good speed as on <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span>.","Then connect another device or computer to your Android HotSpot , Transferring files from Samsung Kies Air is faster then *Bluetooth* and have almost good speed as on §USB$.",,
1534178179,1/6/2018 18:41:45,1/6/2018 18:41:45,PHP,,Perl,,J1510320062,TRUE,"I want PHP, MySQL, Perl on the server with SSH access and a decent transfer limit.","I want <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span>, MySQL, <span style=""color: #6CB219; font-weight: bold"">Perl:[OBJECT_B]</span> on the server with SSH access and a decent transfer limit.","I want *PHP*, MySQL, §Perl$ on the server with SSH access and a decent transfer limit.",,
1534178180,1/6/2018 18:41:45,1/6/2018 18:41:45,USB,,Bluetooth,,O2351021185,TRUE,Tethering over Bluetooth is slower but being wireless is a great advantage over USB.,"Tethering over <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span> is slower but being wireless is a great advantage over <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span>.",Tethering over *Bluetooth* is slower but being wireless is a great advantage over §USB$.,,
1534178181,1/6/2018 18:41:45,1/6/2018 18:41:45,USB,,Bluetooth,,O2291182698,TRUE,"Standard features are better than you'd expect from a base model, with Onstar, Bluetooth and a USB port all included.","Standard features are better than you'd expect from a base model, with Onstar, <span style=""color: #9A14B2; font-weight: bold"">Bluetooth:[OBJECT_A]</span> and a <span style=""color: #6CB219; font-weight: bold"">USB:[OBJECT_B]</span> port all included.","Standard features are better than you'd expect from a base model, with Onstar, *Bluetooth* and a §USB$ port all included.",,
1534178182,1/6/2018 18:41:45,1/6/2018 18:41:45,PHP,,JavaScript,,H1158473531,TRUE,"I have very good knowledge of PHP and JavaScript, decent understanding of C and Python, and mild knowledge of C++.","I have very good knowledge of <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">JavaScript:[OBJECT_B]</span>, decent understanding of C and Python, and mild knowledge of C++.","I have very good knowledge of *PHP* and §JavaScript$, decent understanding of C and Python, and mild knowledge of C++.",,
1534178183,1/6/2018 18:41:45,1/6/2018 18:41:45,Ruby,,PHP,,E594475185,TRUE,Does this mean that PHP is that much of a superior language to Ruby?,"Does this mean that <span style=""color: #9A14B2; font-weight: bold"">PHP:[OBJECT_A]</span> is that much of a superior language to <span style=""color: #6CB219; font-weight: bold"">Ruby:[OBJECT_B]</span>?",Does this mean that *PHP* is that much of a superior language to §Ruby$?,,
