id,caption,sentence,object_a,object_b,predicted,gold
726,Bag-Of-Words,"I like this suv better than any of my past vehicles- jeep Grand Cherokee, MB ML320, Cadillac SRX, Infiniti QX4.",suv,jeep,NONE,ARG
494,Bag-Of-Words,"Nike is definitely not my favorite, also Adidas aren't better than Converse either.",Nike,Adidas,ARG,NONE
418,Bag-Of-Words,"People might choose to use PostgreSQL because they hate Oracle, or MySQL because it's easier to find hosting, or either product because they know it better, and that's totally legitimate and perhaps worth talking about, but - partly in the interests of harmony among communities that ought to be allies - it's not what I'm going to talk about here.",PostgreSQL,Oracle,NONE,ARG
664,Bag-Of-Words,Supposedly their data proved that Windows 7 was an even bigger memory hog than Windows Vista and much worse when compared with Windows XP.,Windows Vista,Windows XP,ARG,NONE
1865,Bag-Of-Words,"And if Amazon can get a decent selection of music available, then this will be a major shot across the bow of Apple.",Amazon,Apple,ARG,NONE
1957,Bag-Of-Words,"Use your knife to get to places faster, but also use your pistol if your not sure the area is clear.",knife,pistol,ARG,NONE
2021,Bag-Of-Words,Is Python better than Perl?,Python,Perl,ARG,NONE
1789,Bag-Of-Words,Also I think the high end canon lenses are better than the top Nikon ones these day (although neither matches zeiss/Leica lenses).,Nikon,Leica,NONE,ARG
159,Bag-Of-Words,I drive a Chevrolet Trailblazer...not much different than the Envoy...and don't think it's outdated...I don't think Ford or Chrysler has done any better?,Chevrolet,Ford,NONE,ARG
479,Bag-Of-Words,"For IBM it will be able to better compete against Android, Microsoft and Oracle by offering mobile products to its corporate clients.",IBM,Microsoft,ARG,NONE
1215,Bag-Of-Words,Is a BMW/Benz 5x better than a Honda Civic?,BMW,Honda,ARG,NONE
2174,Bag-Of-Words,Thats like saying Michael Jordan could hit a baseball better than Babe Ruth because of his superior basketball skills.,baseball,basketball,ARG,NONE
1423,Bag-Of-Words,"I don't know if Sony would be better than Dell, or any other make for that matter.",Sony,Dell,ARG,NONE
1978,Bag-Of-Words,"While Gordon's Chevrolet excelled at the end, Busch's Toyota never got better.",Chevrolet,Toyota,NONE,ARG
1017,Bag-Of-Words,"Docter continued her solid play in Saturday's home defeat of cornell, leading harvard with 13 kills.",cornell,harvard,NONE,ARG
710,Bag-Of-Words,"Integer math will be an approximation of Floating-point math, but you might be able to get a faster answer that is acceptably close.",Integer,Floating-point,ARG,NONE
1440,Bag-Of-Words,"Generally speaking, in a ""squeeze the brakes as hard as possible and let ABS take over"" kind of stop, the Yamaha and the Honda, with their faster cycling times, will out-stop the BMW by several feet.",Honda,BMW,NONE,ARG
1953,Bag-Of-Words,"The Sony Xperia Z is already a TechRadar-recommended smartphone, but the Android device's interface may get even better thanks to a report that says a Google Nexus edition is on the way.",Sony,Google,ARG,NONE
2228,Bag-Of-Words,For the moment though Gene Smith has to be hoping these problems will go away faster than the Nissan 350z Pryor drives or OSU's future looks more explosive than a Ford Pinto!,Nissan,Ford,ARG,NONE
2277,Bag-Of-Words,What if I can't find any aspect of PHP that is better than Ruby?,PHP,Ruby,ARG,NONE
1684,Bag-Of-Words,"Jefferson, LA USA LUKE: Is Perl better than Python?",Perl,Python,ARG,NONE
2068,Bag-Of-Words,"My concept for the next Apple TV includes a socket to dock my iPhone to connect faster than wifi and recharge its battery, another processor with memory etc that will allow multiple windows and concurrent applications, at least two HDMI ports for multiple displays, a port for a local hard drive connection, capable of running iOS-x and apps on its own without the phone.",Apple TV,iOS,ARG,NONE
204,Bag-Of-Words,Glass Fiber reinforced plastic technology is an innovative technology that is rapidly replacing the conventional materials such as concrete due to its superior properties.,plastic,concrete,NONE,ARG
991,Bag-Of-Words,"I actually use my own custom-rolled flavor of Haml that is less Ruby-like, and I think it maps a bit better to the stylesheet and JavaScript.",Ruby,JavaScript,NONE,ARG
901,Bag-Of-Words,"and dont even start with the ""Microsoft greed monopoly"" thing, Apple is 10X worse""",Microsoft,Apple,NONE,ARG
853,Bag-Of-Words,"States with 10 percent unemployment or worse included Nevada, 14.2; Rhode Island, 11.3; michigan 10.7; South carolina, 10.5; Oregon, 10.4; Kentucky, 10.4; Georgia, 10.4; and Mississippi 10.1.",michigan,carolina,NONE,ARG
197,Bag-Of-Words,"The hardware (Sony) feels cheap and easy to break compared to my 4-year old Dell, which feels solid.",Sony,Dell,NONE,ARG
1012,Bag-Of-Words,The new Windows 7 is said to be so much better than the problems ridden Windows Vista and is a considerable improvement on Windows XP.,Windows Vista,Windows XP,NONE,ARG
185,Bag-Of-Words,"First nite enjoyed with grilled porterhouse steak, 2nd nite (it tasted even better) with salad, candied carrots and crusty bread!",steak,bread,NONE,ARG
2091,Bag-Of-Words,ur kidding right ?? i use core i5 and 4gb ram with this graphics 45 fps no less than that number iam sure i can i make it (and any game) hit 120 fps simply doing 1 thing which is installing the ugly Windows XP sp3 (it dont even compare to Windows 8 beauty) but its about 3 times faster,Windows XP,Windows 8,NONE,ARG
2033,Bag-Of-Words,"Robert Kubica was second fastest in his BMW Sauber, just four-tenths shy of pace-setter Glock while Nico Rosberg posted the third best time just a fraction slower in his Williams Toyota.",BMW,Toyota,ARG,NONE
1949,Bag-Of-Words,JavaScript is just as bad as PHP if not worse now that someone's tried to port it to server side.,JavaScript,PHP,NONE,ARG
700,Bag-Of-Words,I consider Windows 7 very efficient and Windows 8 is even better.,Windows 7,Windows 8,NONE,ARG
597,Bag-Of-Words,Renault also clinched the Constructors Championship over Ferrari.,Renault,Ferrari,NONE,ARG
245,Bag-Of-Words,"Acer Travelmate 8372 and Aspire 3820, Dell Vostro V130, Samsung QX310 all have inferior displays; Sony Vaio S13 and Apple MacBook Air aren't as expensive; Sony Vaio...",Dell,Apple,NONE,ARG
2239,Bag-Of-Words,"Compared with Windows XP, Windows Vista does a better job of helping to prevent hostile programs and Web sites from attacking your PC.",Windows XP,Windows Vista,NONE,ARG
1360,Bag-Of-Words,Try shooting a wedding on a manual focus Hasselblad and a Nikon F3 or worse still a Leica ;),Nikon,Leica,NONE,ARG
1222,Bag-Of-Words,The emphasis is surprisingly different: Scala is very much about better component oriented programming for the Java platform.,Scala,Java,ARG,NONE
703,Bag-Of-Words,"Nevertheless, Audi says the A5 2.0 gets better fuel economy than any of its direct competitors from BMW and Mercedes-Benz.",Audi,Mercedes-Benz,NONE,ARG
657,Bag-Of-Words,"In fact, they look even worse than the ps2 visuals, since the psp doesn't have quite as much graphical firepower.",ps2,psp,NONE,ARG
167,Bag-Of-Words,"I chose a BMW over a Ford Mondeo because it's better put together, more powerful, more comfortable and is more attractive (to me), for the same price (second hand, at the time).",BMW,Ford,NONE,ARG
705,Bag-Of-Words,"Sony, Grass Valley, Lightworks, even the inferior Apple.",Sony,Apple,NONE,ARG
148,Bag-Of-Words,"In other news, Apple is upgrading its current lineup of MacBook Air laptops with faster processors from Intel.",Apple,Intel,NONE,ARG
1197,Bag-Of-Words,"Groovy code often looks and feels like Java code, but is almost always simpler and easier to use.",Groovy,Java,NONE,ARG
137,Bag-Of-Words,Sorry but if you claim you are an IT tech and you can't figure out how to make Windows 8 work better for you than windows 7 or Windows XP then I do believe you are just a self proclaimed IT tech.,Windows 8,Windows XP,ARG,NONE
1765,Bag-Of-Words,"When moving files Gb Ethernet is faster, when doing LOTS of small transfers, USB is faster.)",Ethernet,USB,ARG,NONE
2004,Bag-Of-Words,"All these changes will not only make Java developer lives easier (less-painful), but also allow our Scala code to become loads faster!",Java,Scala,ARG,NONE
63,Bag-Of-Words,"I was a noobie to Intel and Windows when I got the Dell, but I have to say that building a system is so much better.",Intel,Dell,ARG,NONE
1023,Bag-Of-Words,"Whatever the ds can do , wii can do better, right?",ds,wii,NONE,ARG
2267,Bag-Of-Words,"Since 2003 I owned about 15 phones, and to be honest, Nokia and SonyEricsson will always stand high, but as I said, Siemens in the end just lost it due to not being smart enough to realise that there were/are better companies, and that you need to develop everything in the phone except for what they've just done, change the design.",Nokia,Siemens,NONE,ARG
40,Bag-Of-Words,Java does not support Lambdas like Python or Code Blocks like Smalltalk.,Java,Smalltalk,NONE,ARG
264,Bag-Of-Words,football is one thing; basketball should be easier.,football,basketball,NONE,ARG
121,Bag-Of-Words,"Goodnight NetBeans, Hello Eclipse",NetBeans,Eclipse,NONE,ARG
241,Bag-Of-Words,Sony should also prefer windows phone os(apollo) along with android because windows phone is much better than android.Microsoft is os giant as compared to Google which is internet search giant.So anytime microsoft can make best os for smartphones and tablets.agree it,Sony,Google,ARG,NONE
88,Bag-Of-Words,Nike didn't look to the designs of Adidas to make a better sneaker.,Nike,Adidas,NONE,ARG
78,Bag-Of-Words,But is it better than Windows 7? Is it worth upgrading to Windows 8?,Windows 7,Windows 8,ARG,NONE
2413,Bag-Of-Words,"Great graphics (remember this is a ds not a ps3), sound is better then what one of the review sites suggested, nothing fantastic, but good enough.",ds,ps3,NONE,ARG
508,Bag-Of-Words,"And, I have found that using cider vinegar instead of lemon juice is a nice twist, and keeps better.",cider,juice,NONE,ARG
2318,Bag-Of-Words,I think tapioca and white rice and potato flour are far better to make bread with.,potato,bread,ARG,NONE
1013,Bag-Of-Words,LUKE : Is Perl better than Python?,Perl,Python,ARG,NONE
1531,Bag-Of-Words,If you detect a decent OpenGL implementation you could use that as the primary path; then back off to Direct3D for the 35% that don't have GL drivers; then finally to GDI.,OpenGL,Direct3D,ARG,NONE
2086,Bag-Of-Words,"Like Apple's Genius in itunes, google has something similar but better called Instant Mix.",itunes,google,NONE,ARG
810,Bag-Of-Words,"Swift Swift is based on Objective-C, and will be even easier for a Java programmer to learn and use.",Objective-C,Java,NONE,ARG
648,Bag-Of-Words,"I know that there are a lot of commandos out there who will tell me that I just need more practice in drawing my pistol quickly, and, although I have practiced, I am still a little faster with the knife.",pistol,knife,NONE,ARG
1134,Bag-Of-Words,UHD will take more bandwidth and more memory so iOS devices will have to include much more storage and download expectations may well change because it isn't likely that bandwidth to homes will be overwhelmingly better before bigger file sizes arrive-and Apple TV will need to at least adjust its buffers and probably other features to push UHD content to the new sets.,iOS,Apple TV,ARG,NONE
251,Bag-Of-Words,Google Makes it Easier to Dump Microsoft Office #io14,Google,Microsoft,NONE,ARG
2422,Bag-Of-Words,CUDA performance is 2X that of a GTX285 & OpenCL is 3X better.,CUDA,OpenCL,NONE,ARG
2105,Bag-Of-Words,I have found that OpenGL games run better on Linux+Intel 3000 and Direct3D games could go either way(PlayOnLinux+Intel vs native+AMD) usually with only a 5-10% difference.,OpenGL,Direct3D,NONE,ARG
2311,Bag-Of-Words,"This does NOT have to be Bluetooth tethering, by the way, I'm perfectly content to do this via USB if it makes things easier.",Bluetooth,USB,NONE,ARG
703,Bag-Of-Words,"Actually I'm developing in Python using TDD, but I have solid know-ledges on Java and AspectJ.",Python,Java,ARG,NONE
1310,Bag-Of-Words,"Personally, I see all of these major players in the hardware segment of the market all supporting Blu-Ray (Samsung, Panasonic, and LG, in addition to Sony) while only Toshiba has support for their format, as an indication that Blu-Ray is, at least from a technological standpoint, a superior format.",Samsung,Toshiba,NONE,ARG
1767,Bag-Of-Words,"It provides d rastic JSON parsing and serialization performance improvements "" The Rick (Hightower)/ Andrey duo spent a fair amount of time optimizing our JSON support, making Groovy 2.3's JSON support usually faster than all the JSON libraries available in the Java ecosystem.",Groovy,Java,ARG,NONE
1463,Bag-Of-Words,InfoQ : Are there specific features of Groovy that you feel make it better suited to Spring development than Java?,Groovy,Java,ARG,NONE
642,Bag-Of-Words,Soriano produced a steel prototype in Palo Alto that was never put into production - timber was easier.,steel,timber,NONE,ARG
87,Bag-Of-Words,"Is Windows 8 better than Windows 7, its predecessor?",Windows 8,Windows 7,ARG,NONE
2187,Bag-Of-Words,"Otherwise, Microsoft will build hardware that better integrates with the operating software, and companies like Dell will suffer.",Microsoft,Dell,NONE,ARG
2244,Bag-Of-Words,"Is a BMW 3 series $15,000 better than a Ford Focus?",BMW,Ford,ARG,NONE
1366,Bag-Of-Words,"Originally, that up there said 'Smalltalk' instead of 'Java'.",Smalltalk,Java,NONE,ARG
1709,Bag-Of-Words,Apple is only 50% better than Dell or HP?,Apple,Dell,ARG,NONE
1727,Bag-Of-Words,"youtube is so much easier, or google.",youtube,google,ARG,NONE
764,Bag-Of-Words,steel is 3 times harder than aluminum.,steel,aluminum,ARG,NONE
848,Bag-Of-Words,"We enjoyed a meal at Café Baghdad (great soup, lousy pizza, reasonable prices) overlooking the Plaza.",soup,pizza,NONE,ARG
562,Bag-Of-Words,I don't think very many people are going to buy an Sigma SD-10 when the Canon 10D and Nikon D70 are so clearly superior.,Sigma,Nikon,NONE,ARG
1469,Bag-Of-Words,That usually stock this cooler with 16oz milk on the top then juice.,milk,juice,ARG,NONE
1572,Bag-Of-Words,I've compared Firebird with MySQL (don't know PostgreSQL so well) and it is really better.,MySQL,PostgreSQL,NONE,ARG
1256,Bag-Of-Words,"(10 For NetBeans, -5 for Eclipse)",NetBeans,Eclipse,NONE,ARG
373,Bag-Of-Words,There is also no sane reason to use mySQL (or Oracle) when PostgreSQL is better than both in almost every respect.,Oracle,PostgreSQL,NONE,ARG
1002,Bag-Of-Words,"Kind of a toss up as to which is easier, depending on how good your PHP coding is compared to your JavaScript coding.",PHP,JavaScript,ARG,NONE
774,Bag-Of-Words,"Just look at the garbage being produced in Windows 8. My old Windows XP pro had better graphics and functionality in my opinion, and I'm not even going to discuss the problems I've had with Windows Vista.",Windows 8,Windows XP,NONE,ARG
490,Bag-Of-Words,There is nothing simple or readable about Python that can not be expressed better in JavaScript or Ruby for example..,Python,JavaScript,NONE,ARG
1887,Bag-Of-Words,"No buyers remorse, up until 5 years ago, been a long time Ford guy... just seem to have better luck with, dare I say it, toyota and Honda.",Ford,Honda,NONE,ARG
2031,Bag-Of-Words,"Instead of bottom-fishing with lost causes like General Motors ( NYSE: GM     ) or Ford ( NYSE: F     ) , I think you'd be better served kicking the tires on Nissan.",Ford,Nissan,NONE,ARG
39,Bag-Of-Words,"The Wildcats have beaten 2 solid Pac-10 teams in Stanford and oregon State, and also own a better than it seems win over Central michigan.",oregon,michigan,ARG,NONE
35,Bag-Of-Words,california door suppliers better wake up before this Ambiance company from North carolina take away all their business.,california,carolina,NONE,ARG
1591,Bag-Of-Words,Sony can now build up from the Cell and just make it more powerful and faster in the way Intel advances their tech.,Sony,Intel,NONE,ARG
1411,Bag-Of-Words,I think the problem that both Apple and Google have is that Intel is getting better at making low power x86 chips.,Google,Intel,NONE,ARG
573,Bag-Of-Words,OO in Ruby or Smalltalk is very different than OO in C# or Java.,Smalltalk,Java,ARG,NONE
2000,Bag-Of-Words,A mediocre missouri team slowed Nevada's rushing attack and Nebraska severely limited virginia Tech.,missouri,virginia,NONE,ARG
2056,Bag-Of-Words,pennsylvania is at 65 mph while michigan and Indiana have slower limits for trucks.,pennsylvania,michigan,NONE,ARG
650,Bag-Of-Words,"Today, you see the two ideas coming together... MySQL is adding features (as you have found from reading the book) while PostgreSQL is getting faster.",MySQL,PostgreSQL,ARG,NONE
1119,Bag-Of-Words,"if people love the wii, they will love the nextgen graphics plus playstation Move even better.",wii,playstation,NONE,ARG
236,Bag-Of-Words,Men's basketball finds itself somewhere between North carolina (very good) and missouri (decent) when it comes to it's national ranking entering the 2011 season.,carolina,missouri,NONE,ARG
89,Bag-Of-Words,Is Google GDrive any better than Microsoft SkyDrive?,Google,Microsoft,ARG,NONE
2049,Bag-Of-Words,"But when I do a qrun, an Apple node is designated the mother superior node but the job runs on the IBM nodes.",Apple,IBM,ARG,NONE
173,Bag-Of-Words,Is the amazon Prime feed going through Roku better than renting through itunes and Apple TV?,amazon,itunes,ARG,NONE
2012,Bag-Of-Words,"Cattenhead has a solid frame well-suited for Fonda's basketball team, but softball is her game.",basketball,softball,ARG,NONE
1676,Bag-Of-Words,There is no obvious reason as to why Lisp should have better performance than Python.,Lisp,Python,ARG,NONE
623,Bag-Of-Words,"Perl's still at a decent level, on par with PHP and still above Python and...",PHP,Python,NONE,ARG
651,Bag-Of-Words,"While the $750 price tag of the Editors' Choice Dell Inspiron 14z may be a bit more than the budget-minded shopper wants to pay, alternatives closer in price to the Lifebook LH532, like the Acer Aspire TimelineX AS4830T-6841 and the Sony VAIO VPC-EH25FM  provide superior performance, longer battery life, and better value for your dollar.",Dell,Sony,ARG,NONE
1955,Bag-Of-Words,I'm not going to get into the argument of whether Perl is better than Java or vice versa,Perl,Java,ARG,NONE
1259,Bag-Of-Words,Playing baseball involved different skills than hockey... which one is harder?,baseball,hockey,ARG,NONE
2327,Bag-Of-Words,Much better than JavaScript e -mails/PHP.,JavaScript,PHP,NONE,ARG
1857,Bag-Of-Words,I haven't really used my truck anymore since I have a motorcycle (saving gas while getting there faster).,truck,motorcycle,NONE,ARG
1350,Bag-Of-Words,"It's easy to feel poorer right now, with the cost of bread, meat, and other food staples 50 percent higher than a year ago - meaning burgers instead of steak for some families and meals skipped altogether in other households.",bread,steak,ARG,NONE
1259,Bag-Of-Words,"Still Perl is faster, but Java is not worse than other languages like Python.",Perl,Python,ARG,NONE
1569,Bag-Of-Words,"Explain the pros and cons of each system lTe A customer has asked if Windows XP is better than Windows Vista."" .",Windows XP,Windows Vista,ARG,NONE
1214,Bag-Of-Words,He has had better success using dimensional lumber then plywood over the years.,lumber,plywood,NONE,ARG
321,Bag-Of-Words,"More open to possibilities that once seemed outlandish, Apple couldn't have found a better enterprise partner than IBM.",Apple,IBM,ARG,NONE
712,Bag-Of-Words,From fishing for trout on Lake Superior and kayaking the Boundary Waters to skiing the... more,fishing,skiing,ARG,NONE
1,Bag-Of-Words,I was using google music but amazon is just better.,google,amazon,NONE,ARG
2312,Bag-Of-Words,When giving presentations I find it easier to carry around my ipod and A/V chord instead of a laptop and chords.,ipod,laptop,NONE,ARG
610,Bag-Of-Words,After 15+ years of C++/Java and OO we would still all be better off programming in Lisp.,Java,Lisp,NONE,ARG
1879,Bag-Of-Words,"amazon is much better, as is netflix, and hulu.",amazon,hulu,ARG,NONE
267,Bag-Of-Words,One reviewer felt that Mitt Romney delivered a better performance than John F. kennedy against nixon.,kennedy,nixon,NONE,ARG
1000,Bag-Of-Words,"JavaScript reminds me of Perl 4 with a slightly better syntax and a couple of additional features (basic lexical scoping, higher order functions, and method dispatch, not to mention competing implementations with a lot of effort spent on optimizing away efficiencies inherent in some of the poorest misfeatures of the language's design).",JavaScript,Perl,NONE,ARG
1343,Bag-Of-Words,"Your responsibilities: - Custom app development for Shopify - New theme development for Shopify - Do amends & corrections to the existing Shopify sites - Write simple to intermediate complexity JavaScript functionality for themes - Write clean, modular, robust code to implement the desired requirements Details: - Good knowledge in HTML/XHMTL/CSS/Ruby ON RAILS - Good knowledge in jQuery is a must - Understanding of principles of integrations with different APIs - You need have a solid understanding of Shopify p...",JavaScript,Ruby,ARG,NONE
1215,Bag-Of-Words,"Gladow's take: A loss to Florida State is worse than a loss at oregon, true, but Boston College still boasts wins over virginia Tech, Georgia Tech and Wake Forest.",oregon,virginia,ARG,NONE
1985,Bag-Of-Words,"If the SEC felt like dipping into the ACC, Clemson or North carolina would make more sense, but I still think missouri is a better fit.",carolina,missouri,NONE,ARG
2391,Bag-Of-Words,I'd avoid Windows 8 myself and buy Windows 7 (you'll find it an easier transition).,Windows 8,Windows 7,NONE,ARG
1615,Bag-Of-Words,Microsoft is the devil but Sony truly isn't any better.,Microsoft,Sony,ARG,NONE
1964,Bag-Of-Words,Are the Chrysler products harder to wash than a comparable van from Honda or Toyota?,Chrysler,Toyota,ARG,NONE
1669,Bag-Of-Words,"Suprise for me that sbcl is much slower then ccl, also that Java is so much faster then both clozure and sbcl .. Also Perl is 2x faster then clozure and 7-8x faster then sbcl .. and that is really unexpected.",Java,Perl,ARG,NONE
1996,Bag-Of-Words,"Dell displays , for instance, sometimes use the same LCD panels as Apple displays and tend to be much cheaper (though, admittedly, uglier).",Dell,Apple,ARG,NONE
1576,Bag-Of-Words,"Jython/Python brings extra advantages to the Java development with its elegant code, faster to develop, easier to explain and understand after writing the code.",Python,Java,NONE,ARG
905,Bag-Of-Words,"Even when Sony entered the market with its own streaming box, it was an inferior product with nothing to differentiate it from Apple TV, Roku, or Google TV.",Sony,Apple,ARG,NONE
2287,Bag-Of-Words,The reason why Scala is currently not used outside of education very much is because it is based on Java behind-the-scenes and often even slower.,Scala,Java,ARG,NONE
2005,Bag-Of-Words,"Chevrolet has the pickup truck launch coming this year,"" she says, ""which will make a big impact, but with the new Corolla coming later this year, Toyota should be in a better place -- fixing a weak link in their lineup.""",Chevrolet,Toyota,ARG,NONE
6,Bag-Of-Words,"I'm a Perl guy myself, but sometimes AWK is faster and cleaner for extracting data.",Perl,AWK,NONE,ARG
1553,Bag-Of-Words,Visibly faster than Python ... faster than Java I'd bet.,Python,Java,ARG,NONE
1818,Bag-Of-Words,"And at this point, Python (or Ruby) may be a better choice, because Hackage still lags behind PyPI in many areas (and say, how many days you need to teach a novice to manipulate an image, or to plot charts in Haskell?).",Python,Haskell,NONE,ARG
2079,Bag-Of-Words,My first choice was Asus then Gigabyte.,Asus,Gigabyte,NONE,ARG
1020,Bag-Of-Words,Do I think google will score better than amazon?,google,amazon,ARG,NONE
1257,Bag-Of-Words,Is OpenGL faster than Direct3D?,OpenGL,Direct3D,ARG,NONE
598,Bag-Of-Words,"There is a real, major benefit of using Java over other languages, such as C or Haskell or Smalltalk, which is this: it lets you work with other mediocre programmers, and has limitations that prevents them from doing anything too crazy.",Java,Haskell,NONE,ARG
639,Bag-Of-Words,"Here the standouts are Eisenhower, nixon, and to a lesser extent Ronald reagan, whose views were poorly grounded in specifics.",nixon,reagan,NONE,ARG
2165,Bag-Of-Words,"I would think that dynamic languages (new dialects of Lisp, etc.) will see a renaissance in the medium-term future, simply because hardware is now available to accomodate these systems and languages like Java, Python are all moving in that direction (especially when mixed with Javascript and XML to provide some poor man's S-expressions), and more ambitious projects in dynamic modelling and simulation can be attempted because of more powerful hardware and better understood problem domains than 20 years ago.",Lisp,Python,ARG,NONE
1362,Bag-Of-Words,The good part is it provides a generic set of applications that can work across operating system versions and are clearly better than what came with Windows 98; the bad news is they can really screw up Windows XP.,Windows 98,Windows XP,ARG,NONE
1338,Bag-Of-Words,"Apart from the fact that languages such as Python, Ruby, Haskell do have very powerful functional programming support for like 10-15 years - and IMHO better one than C# or LINQ - all this goes back to Lisp , which will be celebrating 50th anniversary next year.",Python,Lisp,ARG,NONE
1010,Bag-Of-Words,"All in all, cafe Habana was a solid, but not spectacular restaurant.",cafe,restaurant,ARG,NONE
2152,Bag-Of-Words,"Many who insist on FOSS compromise for proprietary software and if the openwashing PR works (many thing of Oracle and VMware as 'Linux-friendly' due to marketing), then better options like PostgreSQL or MySQL (and KVM) get ignored or only scarcely explored.",Oracle,PostgreSQL,ARG,NONE
848,Bag-Of-Words,"You can use JavaScript server side too, and you could take a look at Ruby which is much nicer to write than PHP.",JavaScript,PHP,ARG,NONE
1134,Bag-Of-Words,So in this respect Google is no better than Microsoft.,Google,Microsoft,ARG,NONE
34,Bag-Of-Words,"Maybe we're going to use Python (simpler but slower) , or Java (much complexer compared to a ""pure"" scripting one, but faster - as fast as C/Cpp).",Python,Java,ARG,NONE
1502,Bag-Of-Words,"Latex paint provides better fade resistance, flexibility, chalk resistance and adhesion.",paint,chalk,NONE,ARG
378,Bag-Of-Words,Would the new Nikon 85 be that much better than the old one or the inexpensive Sigma to justify the investment?,Nikon,Sigma,ARG,NONE
1009,Bag-Of-Words,"These days we have the more-green-than-you symbol (hybrids, electrics, SmartCars in the US), the faster-than-you symbol (declining, but still there), the whole array of bigger-than-you symbols (extended-axle crew-cab XDuty pickups, Hummer anything, Cadillac Escalade), and the persistence of the richer-than-you symbols (denoted by brands such as Lexus at the bottom and increasing up through Porsche, and on into the boutique makers).",Cadillac,Lexus,ARG,NONE
1869,Bag-Of-Words,"Chromatic aberration and distortion are better controlled on the Nikon, while Sigma does well in controlling vignetting.",Nikon,Sigma,NONE,ARG
1804,Bag-Of-Words,"I wouldn't be too concerned about using Windows 8, Windows 7 is usually regarded as 'better'.",Windows 8,Windows 7,NONE,ARG
2317,Bag-Of-Words,"Other reviews have shown these new 470 series SSDs from Samsung have significantly better scores than the rest, while still competing with Toshiba on power consumption.",Samsung,Toshiba,ARG,NONE
2217,Bag-Of-Words,"Yeah, it's much easier to compete with Nokia than Samsung.",Nokia,Samsung,ARG,NONE
1226,Bag-Of-Words,"Much better to ask what the strengths and weaknesses are of particular languages, eg. for programming a particular kind of task, for future employability of developers and maintainers, for compiler efficiency, for expressive completeness, for FFI, etc. Python clearly has many strengths that Lisp/scheme lack, also vica versa.",Python,Lisp,NONE,ARG
2133,Bag-Of-Words,For wider USB device support outside of drives and HDDs the Samsung's are decidedly less compatible than ASUS gear (their Bluetooth device support is also worse).,USB,Bluetooth,ARG,NONE
16,Bag-Of-Words,"If you're on Windows XP, Windows Vista or Windows 7-and if you're reading this site and a human, you better be-upgrading to Windows 8 is going to be dirt cheap and totally worth it: only 40 bucks.",Windows XP,Windows 8,NONE,ARG
2358,Bag-Of-Words,It will still be a lot harder and pricier to get a loan in states like california and Florida than Kansas or pennsylvania.,california,pennsylvania,ARG,NONE
386,Bag-Of-Words,That makes the 2013 Fusion Energi 8 MPGe better than the Chevrolet Volt and 13 MPGe more fuel efficient than the Toyota Prius Plug-In models.,Chevrolet,Toyota,ARG,NONE
1928,Bag-Of-Words,"The Google Books implementation will still be superior, because it will offer both the ASCII text and the backup page images, which are presumably not in the Sony versions.",Google,Sony,NONE,ARG
1709,Bag-Of-Words,"This is more of a cafe bar rather than a restaurant, but it is none the worse for that.",cafe,restaurant,ARG,NONE
753,Bag-Of-Words,"This implementation is based on Integer arithmetic, while the second-generation versions RANLXS and RANLXD described above provide Floating-point implementations which will be faster on many platforms.",Integer,Floating-point,NONE,ARG
357,Bag-Of-Words,"One you match a better product with the power of so many manufacturers pushing (HP, Toshiba, Asus, Dell, Sony, etc) it's a mathematical certainty that Microsoft will dominate once again.",Dell,Microsoft,NONE,ARG
1231,Bag-Of-Words,Solid pitching efforts earn michigan baseball team a 5-2 win againt Coastal carolina,michigan,carolina,NONE,ARG
2351,Bag-Of-Words,"Windows 8 is sequential successor to Windows 7. It doesn't matter which one is ""better"".",Windows 8,Windows 7,ARG,NONE
530,Bag-Of-Words,"Despite being aimed at Groovy code use, the solid technical foundation, plus the good performance characteristics, of GPars make it an excellent library for Java programs.",Groovy,Java,ARG,NONE
575,Bag-Of-Words,"Money is available, but authorization to use it is being withheld until Chevrolet does better in this little sales tussle with Ford.",Chevrolet,Ford,NONE,ARG
2262,Bag-Of-Words,"I don't think it could've worked out any better with what happened (at dartmouth) at the end of the game up there, and then obviously our rival (harvard).""",dartmouth,harvard,NONE,ARG
1920,Bag-Of-Words,"It seems as though luxury makers are going for bigger is better when it comes to grilles (we're looking at you, Audi ), but Lexus takes the cake here.",Audi,Lexus,NONE,ARG
351,Bag-Of-Words,"Edit: I do have a decent amount of Java experience, but I haven't used Scala before, if that plays into it.",Java,Scala,ARG,NONE
49,Bag-Of-Words,Their aim is to make Windows 8 run faster than Windows 7 on the same machine.,Windows 8,Windows 7,ARG,NONE
904,Bag-Of-Words,"Looking backwards, investing in Sears in 1890 turned out better than investing in Sony in 1950; that, more than anything, explains the relative performance of Amazon and Apple in the stock market.",Sony,Amazon,ARG,NONE
1806,Bag-Of-Words,"Sure enough, my daughter moved quickly from my hand-me-down laptop to her own (faster, newer) MacBook and iphone.",laptop,iphone,NONE,ARG
702,Bag-Of-Words,"pennsylvania this fall js a better team, but michigan has also made advances.",pennsylvania,michigan,ARG,NONE
1937,Bag-Of-Words,"The language seems to place itself as 'faster than Groovy, simpler than Scala and incorporates all the benefits of Java'.",Scala,Java,NONE,ARG
1063,Bag-Of-Words,"Also, keep in tmind that two years ago, Dell,HP,Gateway etc, never used AMD chips as Intel produced the better chip.",Dell,Intel,NONE,ARG
