id,caption,sentence,object_a,object_b,predicted,gold
484,middle_paths_unrestricted_16,"iPhone 5S, Apple TV, better iOS Maps and a ""super Siri",Apple TV,iOS,BETTER,NONE
485,middle_paths_unrestricted_16,"So, Google Maps, which is already far superior, will improve even more and much faster than Apple Maps can.",Google,Apple,WORSE,BETTER
486,middle_paths_unrestricted_16,Windows 8 is technically superior to Windows 7. That's not the issue.,Windows 8,Windows 7,NONE,BETTER
487,middle_paths_unrestricted_16,"The new version of the Groovy programming language aims to make life easier for programmers who work with Java and SQL, the language's developers note.",Groovy,Java,BETTER,NONE
488,middle_paths_unrestricted_16,tennis Badminton volleyball,tennis,volleyball,BETTER,NONE
489,middle_paths_unrestricted_16,"The companies profiled in this report include AudioCodes Ltd., Avaya Inc., Cisco Systems Inc., GENBAND, Alcatel-Lucent SA, Grandstream Networks, Inc., ADTRAN, Inc., Siemens AG, Huawei Technologies Co. Ltd., and ZTE Corporation.",Avaya,Huawei,BETTER,NONE
490,middle_paths_unrestricted_16,"virginia, pennsylvania.",virginia,pennsylvania,WORSE,NONE
492,middle_paths_unrestricted_16,"I don't know if it'll be fully functioning by the oregon game, but I'd wager that it'll look better than it ever did at michigan.",oregon,michigan,NONE,WORSE
493,middle_paths_unrestricted_16,"Drivers looking for car loans or Chevrolet, GMC, Nissan, Ford and RAM leases in Northwest Arkansas, continuously turn to a car dealership from the Superior Automotive Group for the financial assistance they need.",Chevrolet,Ford,BETTER,NONE
494,middle_paths_unrestricted_16,So why is Mario golf World Tour superior to Mario tennis Open?,golf,tennis,NONE,BETTER
496,middle_paths_unrestricted_16,"For production I prefer PostgreSQL because it's free,fast(comparing to Oracle it's almost twice faster on my projects), easy to use and distribute and quite powerful.",PostgreSQL,Oracle,NONE,BETTER
498,middle_paths_unrestricted_16,Trek: Honda/Toyota.,Honda,Toyota,WORSE,NONE
499,middle_paths_unrestricted_16,Advil or Motrin for aches and pains.,Advil,Motrin,BETTER,NONE
500,middle_paths_unrestricted_16,"And if you are really wondering why WE think that OpenGL is better than D3D, you can search the forum with the keyword ""Direct3D"".",OpenGL,Direct3D,WORSE,BETTER
501,middle_paths_unrestricted_16,"Its member companies include Hewlett-Packard, Intel, , and Texas Instruments.",Hewlett-Packard,Intel,WORSE,NONE
502,middle_paths_unrestricted_16,"Solid scripting skills in Shell, PHP, Perl or Python ?",Perl,Python,BETTER,NONE
503,middle_paths_unrestricted_16,"Connectivity: It has better support for GPRS, EDGE, 3G, WLAN, Bluetooth and USB features.",Bluetooth,USB,BETTER,NONE
504,middle_paths_unrestricted_16,"Although the far superior football program, West virginia doesn't boast nearly the population that missouri does.",virginia,missouri,NONE,WORSE
505,middle_paths_unrestricted_16,In the work I've done so far I've come across numerous things that make Java better than PHP IMO:,Java,PHP,WORSE,BETTER
506,middle_paths_unrestricted_16,"Although it doesn't quite match the ease of string-handling that Perl delivers, it is certainly easier to perform many string manipulations in Java than in C++.",Perl,Java,WORSE,BETTER
507,middle_paths_unrestricted_16,"UMass Others receiving votes: Nebraska-Omaha, Colgate, Ferris State, Minnesota Duluth , harvard, Alaska-Anchorage , Wisconsin , Ohio State, St. Cloud State , Yale, Alaska, Union, dartmouth, Lake Superior State, Bemidji State, UMass-Lowell, Maine.",harvard,dartmouth,BETTER,NONE
508,middle_paths_unrestricted_16,"And maybe popular Altcoins (top 10 market capital) _________________ Buy from companies supporting opensource -- IBM, Dell, HP, Hitachi, Google etc... Disfavor companies supporting only Win -- Logitech, Epson, Pioneer, Kingston, WD, Yahoo, MSI, XFX, Huawei My blog",Google,Kingston,BETTER,NONE
510,middle_paths_unrestricted_16,"amazon is innovating on Android, faster than google.",amazon,google,NONE,BETTER
511,middle_paths_unrestricted_16,Windows XP to Windows Vista: Microsoft has built a decent migration utility into the new Vista version of Windows.,Windows XP,Windows Vista,BETTER,NONE
512,middle_paths_unrestricted_16,You could make it in Java but its probably going to be a lot easier in PHP.,Java,PHP,BETTER,WORSE
513,middle_paths_unrestricted_16,"The dominant text in the cover photo proclaims, ""Building a Better Network"" with logos and credentials for its participation in Dell and Apple partner programs.",Dell,Apple,BETTER,NONE
514,middle_paths_unrestricted_16,"And I think against the better teams that we played this year - we tied harvard and cornell - are games that the team played as a whole.""",harvard,cornell,BETTER,NONE
515,middle_paths_unrestricted_16,"There's nothing worse than having your knees stuck to your chest for 8 hours because you couldn't part with your laptop, ipod, jacket, book, magazines.",laptop,ipod,WORSE,NONE
516,middle_paths_unrestricted_16,"What is better - pro football, hockey, basketball, baseball or golf?",basketball,baseball,WORSE,NONE
517,middle_paths_unrestricted_16,"Apple's new Sprite Kit development framework aims to make it easier to create 2D arcade style games for both iOS 7 mobile devices and the Mac desktop, and hints at a future strategy for games on Apple TV.",iOS,Apple TV,BETTER,NONE
519,middle_paths_unrestricted_16,"1.3 Ghz processor (2.0 for Vista), 512 MB RAM (1GB for Vista), Windows(R) Vista, Windows XP, Windows ME, Windows 98 or Windows 2000 Operating System, 8x or faster CD/DVD drive, At least 1.5 GB of additional hard drive space (5.0 GB total is required if installing both The Sims 2 and The Sims 2 Bon Voyage Expansion Pack at the same time.),",Windows XP,Windows 98,WORSE,NONE
520,middle_paths_unrestricted_16,"Java, Ruby, MATLAB.",Java,Ruby,WORSE,NONE
521,middle_paths_unrestricted_16,"New features make searching through 1.6 million homes for sale easier and faster whether using a desktop, laptop, tablet, or phone to search.",laptop,phone,WORSE,NONE
524,middle_paths_unrestricted_16,"According to recent tests, the performance improvements were significant: 26 percent faster for Windows XP and 84 percent for Windows Vista.",Windows XP,Windows Vista,BETTER,NONE
525,middle_paths_unrestricted_16,Look at Honda and Toyota.,Honda,Toyota,BETTER,NONE
526,middle_paths_unrestricted_16,"Other highlights: support for PostgreSQL, MySQL views & triggers, and a major usability rehaul designed to make it easier to understand and control how everything works.",PostgreSQL,MySQL,WORSE,NONE
530,middle_paths_unrestricted_16,I currently live in Malaysia and itunes is much better here than amazon!,itunes,amazon,NONE,BETTER
531,middle_paths_unrestricted_16,"In the battle of Columbias, South carolina visits missouri on Saturday and, of course, the Gamecocks would be bolstered by solid play from defensive end Jadeveon Clowney.",carolina,missouri,BETTER,NONE
533,middle_paths_unrestricted_16,"The Wii launch lineup is far better than the ds, or the ps2 for that matter... anyone who disagrees can have my copy of Fantavision.",ds,ps2,BETTER,NONE
534,middle_paths_unrestricted_16,Most of the posters here are worse than extensive Intel and Microsoft support pages.,Intel,Microsoft,BETTER,NONE
535,middle_paths_unrestricted_16,Sed & AWK Pocket Reference is just one of those necessities that one should have for such a job as it really will help you become proficient and may even help you get out of a situation a bit faster.,Sed,AWK,WORSE,NONE
536,middle_paths_unrestricted_16,"FMHR trader Stephanie Link is a bull on Coca-Cola, while Mike Murphy likes Pepsi's stock better.",Coca-Cola,Pepsi,BETTER,WORSE
537,middle_paths_unrestricted_16,cnn is even worse than fox if you think about it.,cnn,fox,NONE,WORSE
538,middle_paths_unrestricted_16,"I also kind of want a faster uplink to the PC, either Ethernet or USB 2.0.",Ethernet,USB,BETTER,NONE
539,middle_paths_unrestricted_16,What better way to celebrate my 28th birthday and our -1 wedding anniversary?,birthday,wedding,BETTER,NONE
540,middle_paths_unrestricted_16,"Iron wears better than the softer metal, aluminum.",metal,aluminum,WORSE,NONE
541,middle_paths_unrestricted_16,"Falling somewhere between soup and stew, pasta e fagioli is just the kind of comfort food we long for as the days turn cooler.",soup,pasta,BETTER,NONE
542,middle_paths_unrestricted_16,"And even where C is faster, your runtime is generally dominated by algorithm efficiency and use of concurrency, so any difference is generally negligable (which is why C#, Python, and JavaScript are so popular; developers outside of certain special niche cases don't give a crap about the runtime speed differences).",Python,JavaScript,BETTER,NONE
544,middle_paths_unrestricted_16,"He has done a solid job holding up against some powerful pass rushes, including Florida, Georgia, Alabama, South carolina and missouri.",carolina,missouri,BETTER,NONE
545,middle_paths_unrestricted_16,"If this pushes IBM and Intel to work harder against Oracle, that is GOOD for my shop...",IBM,Intel,BETTER,NONE
546,middle_paths_unrestricted_16,"i get bolder and faster as the 45 minutes wear on-- oh yeah, races in oregon are longer than the georgia races (45 minutes as compared to 30 minutes, in my case).",oregon,georgia,NONE,BETTER
547,middle_paths_unrestricted_16,"This invention allows programmers to develop software codes faster and easier, and enables lines of code to be embedded in the code of another language, such as HTML, Java, or Perl.",Java,Perl,BETTER,NONE
549,middle_paths_unrestricted_16,"Redistricting will make it harder for Dems to regain lost seats in Ohio, pennsylvania, Indiana, michigan and Wisconsin.",pennsylvania,michigan,WORSE,NONE
550,middle_paths_unrestricted_16,"Going to a university like MIT ( or harvard, stanford, CalTech, Carnegie Mellon, etc...) better make you smarter and more educated.",harvard,stanford,WORSE,NONE
551,middle_paths_unrestricted_16,Amazon Kindle Fire HDX vs. Google Nexus 7: Which Tablet Is Better?,Amazon,Google,WORSE,NONE
552,middle_paths_unrestricted_16,I also modified the configuration of both MySQL and PostgreSQL to enable faster selects.,MySQL,PostgreSQL,BETTER,NONE
553,middle_paths_unrestricted_16,Refresh the project (in NetBeans or Eclipse),NetBeans,Eclipse,BETTER,NONE
555,middle_paths_unrestricted_16,"( Culture , Metal Gear Solid: Peace Walker , ps3 , psp , Xbox 360 )",ps3,psp,WORSE,NONE
556,middle_paths_unrestricted_16,"System Requirements: Pentium II 200MHz or faster, Windows 98, Windows Me, Windows 2000, Windows XP, available USB port, 32MB RAM, 4x CD-ROM drive, 170MB hard drive space available, SVGA Monitor supportin 800 x 600 display & 16-bit color, 16-bit Sound Blaster compatible or 100% Windows compatible sound card and speakers, standard keyboard and mouse.",Windows 98,Windows XP,WORSE,NONE
557,middle_paths_unrestricted_16,I wonder if Microsoft poached a UI designer from Apple to give Powerpoint this superior interface!,Microsoft,Apple,WORSE,NONE
558,middle_paths_unrestricted_16,"Decent for gluten free beer, but I think I'd rather have a cider.",beer,cider,BETTER,WORSE
559,middle_paths_unrestricted_16,google makes youtube load faster,google,youtube,BETTER,NONE
561,middle_paths_unrestricted_16,Why not use Eclipse or NetBeans?,Eclipse,NetBeans,BETTER,NONE
562,middle_paths_unrestricted_16,"I ate poorly - increased junk food, soda & beer.",soda,beer,WORSE,NONE
563,middle_paths_unrestricted_16,"The Acer 11.6"" LED HD Intel® Dual-Core 2GB SDRAM/16GB SSD Google Chromebook blends solid performance with the Chrome operating system.",Intel,Google,WORSE,NONE
567,middle_paths_unrestricted_16,"Eclipse, NetBeans, etc.)",Eclipse,NetBeans,WORSE,NONE
568,middle_paths_unrestricted_16,"So, it is better to choose PHP than Java",PHP,Java,NONE,BETTER
569,middle_paths_unrestricted_16,My sandwich fared somewhat better than Mary's pizza.,sandwich,pizza,NONE,BETTER
570,middle_paths_unrestricted_16,golf is easier to pick up than baseball.,golf,baseball,NONE,BETTER
571,middle_paths_unrestricted_16,I hope that any new cafe/ restaurant owners run their places a little better.,cafe,restaurant,WORSE,NONE
572,middle_paths_unrestricted_16,"Perl/python/Ruby (or any other scripting language) are a lot easier to port, maybe even C# as long as you're using the mono-supported classes",Perl,Ruby,WORSE,NONE
573,middle_paths_unrestricted_16,"Even without that killer app, people who do upgrade from older versions, such as Windows 98, are likely to find Windows XP to be ""a better version of Windows than a lot of people have realized,"" Cherry said.",Windows 98,Windows XP,NONE,WORSE
574,middle_paths_unrestricted_16,"Previously, she headed up business development at BLITZ Agency, working with clients such as Xbox, John Mayer, THQ, Alpine, Starbucks, Adobe, Activision, Better Place, Dell, Disney, Dole, Mattel, Microsoft, NBC, Sony, THQ and Warner Bros.",Dell,Microsoft,BETTER,NONE
576,middle_paths_unrestricted_16,Java SE... NetBeans IDE or Eclipse IDE.,NetBeans,Eclipse,WORSE,NONE
577,middle_paths_unrestricted_16,"But there's nothing better than a full keyboard to search Netflix, youtube and amazon Instant Video.",youtube,amazon,BETTER,NONE
578,middle_paths_unrestricted_16,"But that aside, Windows 10 is still easier to navigate than Mac OS X and Windows 8, has better access to files than in Android, and is faster, more flexible and more capable than Windows XP and the Home and Enterprise editions of Windows 7. Overall, it's the best OS I've ever used.",Windows 8,Windows XP,WORSE,BETTER
579,middle_paths_unrestricted_16,"Windows® 2000 SP4/XP (Home & Pro) SP2/Vista, Windows 7 and Windows 8™¹, Pentium® 266 MHz processor or faster (800 MHz processor for Vista), 16 MB RAM (64 MB for Windows XP, 512 MB RAM for Vista), 1 GB Hard Disk Space, DVD-ROM drive, 800x600 @ 16 bit color.",Windows 8,Windows XP,WORSE,NONE
582,middle_paths_unrestricted_16,"a decent code base, and then of the scripting languages Perl and Python",Perl,Python,BETTER,NONE
583,middle_paths_unrestricted_16,It is easier to intermix Groovy created objects and Java created objects.,Groovy,Java,WORSE,NONE
585,middle_paths_unrestricted_16,You don't want super sticky rubber though because it will wear out faster on concrete tees.,rubber,concrete,BETTER,WORSE
586,middle_paths_unrestricted_16,Smalltalk and Java do just fine without it.,Smalltalk,Java,BETTER,NONE
588,middle_paths_unrestricted_16,"Donating your car, truck, van, SUV, boat, motorcycle, ATV, RV, trailer or airplane has never been easier!",truck,motorcycle,WORSE,NONE
589,middle_paths_unrestricted_16,"For their times, they were technologically superior to the Intel/Microsoft framework that dominated.",Intel,Microsoft,WORSE,NONE
590,middle_paths_unrestricted_16,"Already, my Berkeley and mit essays feel better than my UCLA and stanford ones.",mit,stanford,NONE,BETTER
594,middle_paths_unrestricted_16,"14"" monitors, Windows 2000, Windows 98 or Windows XP are usually installed and most of the cafes have an internet connection with a decent speed.",Windows 98,Windows XP,BETTER,NONE
597,middle_paths_unrestricted_16,Vassil: Scala is really no harder and somewhat less complex than what Java has become.,Scala,Java,NONE,BETTER
599,middle_paths_unrestricted_16,Motorola uses RGBW and Samsung uses RGBG.,Motorola,Samsung,WORSE,NONE
600,middle_paths_unrestricted_16,"If you sprinkle cayenne pepper flakes on your low-fat pizza or soup, toss some sliced jalapeno peppers into your salad, or chop some habanero peppers into your turkey chili, you may be able to lose weight faster!",pizza,soup,BETTER,NONE
601,middle_paths_unrestricted_16,"I could find another way to do this with JavaScript, but I'm learn'n PHP and (better) CSS.",JavaScript,PHP,BETTER,NONE
602,middle_paths_unrestricted_16,"You will want some JavaScript (or JQuery) and at some point some server side scripting, I find PHP easier to learn but asp.Net was more functional.",JavaScript,PHP,BETTER,WORSE
603,middle_paths_unrestricted_16,The Google/Microsoft name will make it easier to make the transition.,Google,Microsoft,WORSE,NONE
604,middle_paths_unrestricted_16,"Nissan, Honda",Nissan,Honda,WORSE,NONE
605,middle_paths_unrestricted_16,"This is all done via the gigabit Ethernet interface, rather than the much slower USB interface.",Ethernet,USB,NONE,BETTER
606,middle_paths_unrestricted_16,This was one of my favourite games on the ps2 and looks fantastic on the ds: the same but better!,ps2,ds,NONE,WORSE
607,middle_paths_unrestricted_16,Advil/Motrin can be helpful.,Advil,Motrin,WORSE,NONE
609,middle_paths_unrestricted_16,"Computer languages supported on the network include Java, C#, C++, Perl, Smalltalk, and COBOL.",Java,Smalltalk,WORSE,NONE
610,middle_paths_unrestricted_16,I think Perl makes it easier than Ruby or Python to write hard-to-maintain programs.,Ruby,Python,BETTER,NONE
611,middle_paths_unrestricted_16,"as well as AWM002 Tiny Kit which adds Ethernet and USB, and a larger board with easier access to all ports and I/Os.",Ethernet,USB,BETTER,NONE
612,middle_paths_unrestricted_16,"Once again, the console will have wireless networking support built in, gigabit Ethernet, Bluetooth connectivity, a ""large"" hard drive, and a much faster 6x Blu-ray drive, with the other interesting new addition being high speed USB 3.0 instead of the slower and more common USB 2.",Ethernet,Bluetooth,WORSE,NONE
613,middle_paths_unrestricted_16,"vb and PHP have or will have lambda's I just see C#, dare I say it, innovate faster than Java has lately.",PHP,Java,NONE,BETTER
615,middle_paths_unrestricted_16,"However, either solution is far better than running as an administrator under Windows XP or with UAC turned off in Windows Vista.",Windows XP,Windows Vista,WORSE,NONE
616,middle_paths_unrestricted_16,"The answer, much like the iphone, is you better have your laptop with you.",iphone,laptop,NONE,WORSE
617,middle_paths_unrestricted_16,What ipod/iphone models would work better?,ipod,iphone,WORSE,NONE
618,middle_paths_unrestricted_16,Wiser acts as an SMTP server on your system and makes the messages it receives directly available to your Groovy (or Java) program.,Groovy,Java,BETTER,NONE
619,middle_paths_unrestricted_16,"Google for some combination of PostgreSQL, better than row-level locking, and MVCC for their claims that they have it and Oracle doesn't.",PostgreSQL,Oracle,NONE,BETTER
621,middle_paths_unrestricted_16,"5. Featurewise, MySQL is an inferior solution to contenders like PostgreSQL.",MySQL,PostgreSQL,NONE,WORSE
622,middle_paths_unrestricted_16,"Accenture, Intel, BEA, Hewlett-Packard and Oracle are also members of WS-I.",Intel,Hewlett-Packard,BETTER,NONE
623,middle_paths_unrestricted_16,"if you want something nicer, both Buick and Cadillac make some of the sharpest cars on the road right now.",Buick,Cadillac,BETTER,NONE
624,middle_paths_unrestricted_16,Strong background in Objective-C and Swift.,Objective-C,Swift,BETTER,NONE
625,middle_paths_unrestricted_16,"But that will be easier said than done for harvard, who visits cornell and needs to be wary of the Big Red.",harvard,cornell,BETTER,NONE
626,middle_paths_unrestricted_16,"For Economics, harvard, Stanford, MIT and princeton have better reputations.",harvard,princeton,WORSE,NONE
628,middle_paths_unrestricted_16,The first thing you are going to need is an Intel Based Apple Computer running OSX 10.6.6 or better.,Intel,Apple,BETTER,NONE
629,middle_paths_unrestricted_16,HEARTH DECKS hold heat for superior pizza crust and bread browning.,pizza,bread,WORSE,NONE
630,middle_paths_unrestricted_16,"Getting an X2 HP system, though, would of course make it faster than almost any Intel Pentium D configuration from Dell.",Intel,Dell,BETTER,NONE
631,middle_paths_unrestricted_16,Why does my Android phone download files slower over the same network than my laptop?,phone,laptop,NONE,WORSE
632,middle_paths_unrestricted_16,Kwalify Users' Guide (for Ruby and Java),Ruby,Java,BETTER,NONE
635,middle_paths_unrestricted_16,"Having an entertainment, birthday, wedding, or corporate parties DJ improves the fun and provides everyone a much better experience.",birthday,wedding,WORSE,NONE
636,middle_paths_unrestricted_16,virginia Starters: pennsylvania Starters:,virginia,pennsylvania,BETTER,NONE
638,middle_paths_unrestricted_16,Only Honda and Nissan offer them.,Honda,Nissan,BETTER,NONE
639,middle_paths_unrestricted_16,A harder hit can rip stone walls to pieces and shatter steel doors.,stone,steel,WORSE,NONE
640,middle_paths_unrestricted_16,The football and tennis standout was even better in wrestling.,football,tennis,BETTER,NONE
645,middle_paths_unrestricted_16,"Also nice: The Sony Vaio VPCSC1AFM/S (yes, they really could've named this model better) and Toshiba Satellite E305 feature backlit keyboards, solid-state hybrid hard drives (for 50% faster boot time), Intel Wireless Display (to stream HD content wirelessly to your HDTV), and built-in Blu-ray drives.",Sony,Intel,WORSE,NONE
646,middle_paths_unrestricted_16,"Primarily Ruby on Rails 3.2, but always wanting to get better at JavaScript too.",Ruby,JavaScript,NONE,BETTER
647,middle_paths_unrestricted_16,The restaurant serves decent dinner and breakfast and a nearby cafe has good coffee,restaurant,cafe,BETTER,NONE
648,middle_paths_unrestricted_16,Rebuilt in 1989 to the original design with local stone solid walls and exposed low timber beamed ceiling.,stone,timber,BETTER,NONE
649,middle_paths_unrestricted_16,ENJOY BETTER LIVING WITH GRANTS CREDIT Honda' & BMW of NORTH FLORIDA MR.,Honda,BMW,WORSE,NONE
653,middle_paths_unrestricted_16,A better comparison would be Java to Scala:,Java,Scala,BETTER,NONE
654,middle_paths_unrestricted_16,"When I want a meter on my site or graphic abilities, I'll use existing technologies like JavaScript, Ruby or -if worse come to worse- even Flash.",JavaScript,Ruby,WORSE,NONE
657,middle_paths_unrestricted_16,"This sucks for Intel and for Microsoft, but they better get used to it.",Intel,Microsoft,BETTER,NONE
658,middle_paths_unrestricted_16,"Several other PDAs were better, but still - for a guy used to working with the GUI but if something quick and dirty needed, always uses the small Python or Bash script, they all felt a little cumbersome.",Python,Bash,BETTER,NONE
659,middle_paths_unrestricted_16,"In addition to the fast metal 18-55mm zoom supplied as a kit, Fuji already has the equivalents of 21/2.8 , 35/1.4 , 50/1.4 and 85/1.2 lenses with scaldingly good performance, all shipping and as good or better than the dated equivalents from Nikon, Canon and Leica.",Nikon,Leica,BETTER,NONE
660,middle_paths_unrestricted_16,5 Conclusion Perl and Java are both great languages and there is no need to argue over which one is superior.,Perl,Java,BETTER,NONE
661,middle_paths_unrestricted_16,Intel Core i5-3570K Zalman CNPS20LQ Liquid CPU Cooler EVGA GeForce GTX 560 Ti Core 448 Ultra Gigabyte GA-Z77X-UD3H Kingston HyperX 8GB DDR3 1600 ADATA XPG SX900 128GB SATA III SSD WD Caviar Green 1TB SATA6 64MB Cache HDD Zalman Z11 Plus ATX Mid Tower OCZ ModXStream Pro 600W LG 24X DVD Burner Windows 7 Home 64-bit,Intel,Kingston,WORSE,NONE
663,middle_paths_unrestricted_16,":) what's better than celebrating your birthday at a wedding, in an Indian temple!?",birthday,wedding,BETTER,NONE
664,middle_paths_unrestricted_16,"...serrated bread, 5"" serrated utility, 3"" paring, 7"" Santoku and 6 serrated steak knives with solid flat handles.",bread,steak,BETTER,NONE
665,middle_paths_unrestricted_16," AMD Athlon II x4 640 3.0 Ghz ""  Cooler CPU: Cooler Master Hyper TX3 ""  VGA: EVGA GTS450 1GB GDDR5( OVER) ""  HD: Samsung 1TB 7200 RPM ""  RAM: 4GB Kingston DDR2 ""  MB: Phitronics (Asrock) N68C-M1.",AMD,Samsung,WORSE,NONE
666,middle_paths_unrestricted_16,"It's hard to keep up with all of the places that electric car promoters/builders Better Place (and their Renault and Nissan partners) are trying to do business, but we've got to keep trying.",Renault,Nissan,BETTER,NONE
667,middle_paths_unrestricted_16,HOW?! Why is OpenGL with the overhead of rendering each particle with a geometry shader with more data per particle and also keeping this data in textures faster than using OpenCL or CUDA?,OpenCL,CUDA,BETTER,NONE
669,middle_paths_unrestricted_16,"It works as a phone, an ipod replacement, a video device, a game playing machine, a laptop alternative, a decent enough camera, a recorder, and a GPS.",ipod,laptop,BETTER,NONE
670,middle_paths_unrestricted_16,"Fresh baked bread, fresh made pasta what can be better?",bread,pasta,BETTER,NONE
671,middle_paths_unrestricted_16,"Leica lens (better than Nikon) great range, Small EVF yes, but at least it's usable.",Leica,Nikon,NONE,BETTER
672,middle_paths_unrestricted_16,The numbers from the football and basketball programs appear solid.,football,basketball,BETTER,NONE
673,middle_paths_unrestricted_16,"He failed to explore whether enchiladas go better with Texas beer, Dos XX, or iced tea.",beer,tea,BETTER,NONE
674,middle_paths_unrestricted_16,Samsung Galaxy Nexus GSM & Motorola Xoom WiFi,Samsung,Motorola,BETTER,NONE
675,middle_paths_unrestricted_16,"harvard and princeton will be the hardest, and Brown could be even harder.""",harvard,princeton,BETTER,NONE
676,middle_paths_unrestricted_16,I do know I've officially decided that the espn broadcasters are worse than fox.,espn,fox,BETTER,WORSE
677,middle_paths_unrestricted_16,"I find Common Lisp to offer an even more dynamic programming environment, an easier language to use, and the result often has performances characteristics way beyond what I can get with Python.",Lisp,Python,NONE,BETTER
678,middle_paths_unrestricted_16,"As unlikely as it sounds, Amazon is pushing far harder than Microsoft or Apple to get its technology into the hands of other companies.",Amazon,Apple,NONE,BETTER
679,middle_paths_unrestricted_16,"In order to get a better handle on the problem, I contacted four professors at harvard, Yale, cornell and the University of Illinois to get their reactions.",harvard,cornell,WORSE,NONE
680,middle_paths_unrestricted_16,"perfect truck, car, suv, minivan .",suv,minivan,WORSE,NONE
681,middle_paths_unrestricted_16,"Instead, IBM, Digital Equipment, and Hewlett-Packard argued that their minicomputers and mainframes were faster and offered better software.",IBM,Hewlett-Packard,BETTER,NONE
683,middle_paths_unrestricted_16,"Even better, it could be a Python, Perl or PowerShell script too.",Python,Perl,WORSE,NONE
684,middle_paths_unrestricted_16,"product (solid wood, plywood, OSB, LVL, parallel strand lumber, some paper,",plywood,lumber,BETTER,NONE
686,middle_paths_unrestricted_16,"Microsoft , Intel , and Apple  are all giant companies with better values right now.",Intel,Apple,BETTER,NONE
687,middle_paths_unrestricted_16,Those with a sense of automotive history will remember that both Toyota and Nissan were ridiculed (or worse) by the American automotive press throughout the 1960s.,Toyota,Nissan,BETTER,NONE
688,middle_paths_unrestricted_16,harvard goes 1-0-1; Brown or princeton goes 1-0-1 or worse; Quinnipiac goes 0-1-1 or worse,harvard,princeton,WORSE,NONE
690,middle_paths_unrestricted_16,"cafe Olympic, a small restaurant in Nagasaki, Japan, is better known as 'Parfait Heaven'.",cafe,restaurant,BETTER,NONE
692,middle_paths_unrestricted_16,"And fortunately, this is a little easier to learn, IMO, than concrete or stone masonry is.",concrete,stone,BETTER,NONE
693,middle_paths_unrestricted_16,"NetBeans, Eclipse, Flash Builder, Photoshop",NetBeans,Eclipse,WORSE,NONE
694,middle_paths_unrestricted_16,"CR 's latest survey shows 69% of 2011 models sold by GM 's four brands - Buick , Cadillac , Chevrolet , GMC - now have predicted reliability rates of average or better, up from 43% a year ago.",Buick,Cadillac,WORSE,NONE
695,middle_paths_unrestricted_16,"After reading the comments, I revisited the indexing and search tools that I have used over the years: Ferret (a Lucene clone) is my favorite library for several reasons: it uses the Lucene API (which I have used for years), it is very fast, and coding in Ruby is faster for me than Java (Lucene) or Common Lisp (Montezuma).",Java,Lisp,BETTER,NONE
697,middle_paths_unrestricted_16,"youtube, amazon, Imgur, and pretty much every website and app ever) a shot that's still the best-just, you know, better.",youtube,amazon,WORSE,NONE
698,middle_paths_unrestricted_16,"Nintendo gamecube , playstation 2 , Xbox أ.ش.",gamecube,playstation,WORSE,NONE
700,middle_paths_unrestricted_16,"Republicans felt far better about government under nixon, reagan and Bush than Democrats did under Carter, Clinton or Obama.",nixon,reagan,WORSE,NONE
701,middle_paths_unrestricted_16,"Falling in line with the same price and specs as its cousin the ASUS Chromebox, the HP Chromebox offers an Intel Celeron (2955U 1.4 GHz) processor, 2GB of RAM, 16GB of storage, Wifi 802.11n, 10/100 Ethernet, Bluetooth 4.0 and a solid assortment of ports including...",Ethernet,Bluetooth,WORSE,NONE
702,middle_paths_unrestricted_16,"Did you know their on-line programs are better than harvard, Yale and stanford.",harvard,stanford,WORSE,NONE
703,middle_paths_unrestricted_16,Our Reno rodent (rat and mouse) control is superior to other pest management companies.,rat,mouse,BETTER,NONE
704,middle_paths_unrestricted_16,Solid-sided working alleys can be built with wood or pipe frames covered with sheet metal or exterior plywood.,metal,plywood,BETTER,NONE
705,middle_paths_unrestricted_16,"Find out how accessibility options in Windows 7, Windows Vista, and Windows XP make your PC easier to use .",Windows Vista,Windows XP,BETTER,NONE
706,middle_paths_unrestricted_16,"Yes, Raaj, Apple does pricing and licensing better than Microsoft.",Apple,Microsoft,NONE,BETTER
707,middle_paths_unrestricted_16,"Imagine how hard it will be for Intel to make the case that its chips are somehow worth the price tag when IBM, HP, Dell, and Sun are all selling faster, cheaper, more capable chips.",Intel,IBM,NONE,WORSE
708,middle_paths_unrestricted_16,"In terms of Android, AT&T has brought out a decent selection in the Samsung Captivate, HTC Aria, Dell Aero, and now the Sony Ericsson Xperia X10.",Dell,Sony,BETTER,NONE
711,middle_paths_unrestricted_16,I mean the phone ran better than the laptop dock.,phone,laptop,NONE,BETTER
712,middle_paths_unrestricted_16,"Secure Transport in Apple iOS before 8.2, Apple OS X through 10.10.2, and Apple TV before 7.1 does not properly restrict TLS state transitions, which makes it easier for remote attackers to conduct cipher-downgrade attacks to EXPORT_RSA ciphers via crafted TLS traffic, related to the ""FREAK"" issue, a different vulnerability than CVE-2015-0204 and CVE-2015-1637.",iOS,Apple TV,BETTER,NONE
714,middle_paths_unrestricted_16,"to Java, Ruby, PHP).",Java,Ruby,WORSE,NONE
716,middle_paths_unrestricted_16,"Languages like LISP, Smalltalk and Pop11 were managed as it Java, C# and VB.NET.",Smalltalk,Java,BETTER,NONE
