id,caption,sentence,object_a,object_b,predicted,gold
570,middle_paths_unrestricted_16,golf is easier to pick up than baseball.,golf,baseball,NONE,ARG
571,middle_paths_unrestricted_16,I hope that any new cafe/ restaurant owners run their places a little better.,cafe,restaurant,ARG,NONE
572,middle_paths_unrestricted_16,"Perl/python/Ruby (or any other scripting language) are a lot easier to port, maybe even C# as long as you're using the mono-supported classes",Perl,Ruby,ARG,NONE
573,middle_paths_unrestricted_16,"Even without that killer app, people who do upgrade from older versions, such as Windows 98, are likely to find Windows XP to be ""a better version of Windows than a lot of people have realized,"" Cherry said.",Windows 98,Windows XP,NONE,ARG
574,middle_paths_unrestricted_16,"Previously, she headed up business development at BLITZ Agency, working with clients such as Xbox, John Mayer, THQ, Alpine, Starbucks, Adobe, Activision, Better Place, Dell, Disney, Dole, Mattel, Microsoft, NBC, Sony, THQ and Warner Bros.",Dell,Microsoft,ARG,NONE
575,middle_paths_unrestricted_16,"Other models such as a Hyundai Matrix, a Nissan Note and an Opel Meriva have a better relationship between price and equipment, at least until the promotional discount Renaut communicate with the Renault Grand Modus .",Nissan,Renault,ARG,NONE
576,middle_paths_unrestricted_16,Java SE... NetBeans IDE or Eclipse IDE.,NetBeans,Eclipse,ARG,NONE
577,middle_paths_unrestricted_16,"But there's nothing better than a full keyboard to search Netflix, youtube and amazon Instant Video.",youtube,amazon,ARG,NONE
579,middle_paths_unrestricted_16,"Windows® 2000 SP4/XP (Home & Pro) SP2/Vista, Windows 7 and Windows 8™¹, Pentium® 266 MHz processor or faster (800 MHz processor for Vista), 16 MB RAM (64 MB for Windows XP, 512 MB RAM for Vista), 1 GB Hard Disk Space, DVD-ROM drive, 800x600 @ 16 bit color.",Windows 8,Windows XP,ARG,NONE
581,middle_paths_unrestricted_16,How was it that Nokia overcame Motorola?,Nokia,Motorola,NONE,ARG
582,middle_paths_unrestricted_16,"a decent code base, and then of the scripting languages Perl and Python",Perl,Python,ARG,NONE
586,middle_paths_unrestricted_16,Smalltalk and Java do just fine without it.,Smalltalk,Java,ARG,NONE
588,middle_paths_unrestricted_16,"Donating your car, truck, van, SUV, boat, motorcycle, ATV, RV, trailer or airplane has never been easier!",truck,motorcycle,ARG,NONE
589,middle_paths_unrestricted_16,"For their times, they were technologically superior to the Intel/Microsoft framework that dominated.",Intel,Microsoft,ARG,NONE
590,middle_paths_unrestricted_16,"Already, my Berkeley and mit essays feel better than my UCLA and stanford ones.",mit,stanford,NONE,ARG
591,middle_paths_unrestricted_16,"Ah, the Macalope loves it when a Dell executive steps forward and says something dumb about Apple; it makes the horny one's job easier.",Dell,Apple,ARG,NONE
592,middle_paths_unrestricted_16,"Google map shows that the Maybrook line - Hudson Valley Rail Trail, heads south and is just east of the rail trail that in dribs and drabs runs from Walden to New Paltz and eventually to Kingston.",Google,Kingston,ARG,NONE
593,middle_paths_unrestricted_16,"apps are Eclipse, oracle's jdeveloper and NetBeans.",Eclipse,NetBeans,ARG,NONE
594,middle_paths_unrestricted_16,"14"" monitors, Windows 2000, Windows 98 or Windows XP are usually installed and most of the cafes have an internet connection with a decent speed.",Windows 98,Windows XP,ARG,NONE
596,middle_paths_unrestricted_16,Will Michigan be the first school in the country with better average attendance at softball games than men's basketball?,softball,basketball,NONE,ARG
597,middle_paths_unrestricted_16,Vassil: Scala is really no harder and somewhat less complex than what Java has become.,Scala,Java,NONE,ARG
600,middle_paths_unrestricted_16,"If you sprinkle cayenne pepper flakes on your low-fat pizza or soup, toss some sliced jalapeno peppers into your salad, or chop some habanero peppers into your turkey chili, you may be able to lose weight faster!",pizza,soup,ARG,NONE
601,middle_paths_unrestricted_16,"I could find another way to do this with JavaScript, but I'm learn'n PHP and (better) CSS.",JavaScript,PHP,ARG,NONE
602,middle_paths_unrestricted_16,"You will want some JavaScript (or JQuery) and at some point some server side scripting, I find PHP easier to learn but asp.Net was more functional.",JavaScript,PHP,NONE,ARG
603,middle_paths_unrestricted_16,The Google/Microsoft name will make it easier to make the transition.,Google,Microsoft,ARG,NONE
604,middle_paths_unrestricted_16,"Nissan, Honda",Nissan,Honda,ARG,NONE
605,middle_paths_unrestricted_16,"This is all done via the gigabit Ethernet interface, rather than the much slower USB interface.",Ethernet,USB,NONE,ARG
606,middle_paths_unrestricted_16,This was one of my favourite games on the ps2 and looks fantastic on the ds: the same but better!,ps2,ds,NONE,ARG
607,middle_paths_unrestricted_16,Advil/Motrin can be helpful.,Advil,Motrin,ARG,NONE
609,middle_paths_unrestricted_16,"Computer languages supported on the network include Java, C#, C++, Perl, Smalltalk, and COBOL.",Java,Smalltalk,ARG,NONE
610,middle_paths_unrestricted_16,I think Perl makes it easier than Ruby or Python to write hard-to-maintain programs.,Ruby,Python,ARG,NONE
611,middle_paths_unrestricted_16,"as well as AWM002 Tiny Kit which adds Ethernet and USB, and a larger board with easier access to all ports and I/Os.",Ethernet,USB,ARG,NONE
612,middle_paths_unrestricted_16,"Once again, the console will have wireless networking support built in, gigabit Ethernet, Bluetooth connectivity, a ""large"" hard drive, and a much faster 6x Blu-ray drive, with the other interesting new addition being high speed USB 3.0 instead of the slower and more common USB 2.",Ethernet,Bluetooth,ARG,NONE
616,middle_paths_unrestricted_16,"The answer, much like the iphone, is you better have your laptop with you.",iphone,laptop,NONE,ARG
617,middle_paths_unrestricted_16,What ipod/iphone models would work better?,ipod,iphone,ARG,NONE
618,middle_paths_unrestricted_16,Wiser acts as an SMTP server on your system and makes the messages it receives directly available to your Groovy (or Java) program.,Groovy,Java,ARG,NONE
619,middle_paths_unrestricted_16,"Google for some combination of PostgreSQL, better than row-level locking, and MVCC for their claims that they have it and Oracle doesn't.",PostgreSQL,Oracle,NONE,ARG
620,middle_paths_unrestricted_16,"Using white spaces ""will provide a way to provide broadband across long distances at much faster speeds than cellphone networks and WiFi,"" said Jake Ward, spokesman for the Wireless Innovation Alliance, which includes Google, Microsoft, HP and Dell.",Microsoft,Dell,ARG,NONE
621,middle_paths_unrestricted_16,"5. Featurewise, MySQL is an inferior solution to contenders like PostgreSQL.",MySQL,PostgreSQL,NONE,ARG
622,middle_paths_unrestricted_16,"Accenture, Intel, BEA, Hewlett-Packard and Oracle are also members of WS-I.",Intel,Hewlett-Packard,ARG,NONE
623,middle_paths_unrestricted_16,"if you want something nicer, both Buick and Cadillac make some of the sharpest cars on the road right now.",Buick,Cadillac,ARG,NONE
624,middle_paths_unrestricted_16,Strong background in Objective-C and Swift.,Objective-C,Swift,ARG,NONE
626,middle_paths_unrestricted_16,"For Economics, harvard, Stanford, MIT and princeton have better reputations.",harvard,princeton,ARG,NONE
627,middle_paths_unrestricted_16,The new psp ghost recon is better then this piece of junk they put out for the wii .,psp,wii,NONE,ARG
628,middle_paths_unrestricted_16,The first thing you are going to need is an Intel Based Apple Computer running OSX 10.6.6 or better.,Intel,Apple,ARG,NONE
629,middle_paths_unrestricted_16,HEARTH DECKS hold heat for superior pizza crust and bread browning.,pizza,bread,ARG,NONE
631,middle_paths_unrestricted_16,Why does my Android phone download files slower over the same network than my laptop?,phone,laptop,NONE,ARG
632,middle_paths_unrestricted_16,Kwalify Users' Guide (for Ruby and Java),Ruby,Java,ARG,NONE
634,middle_paths_unrestricted_16,Legs: Solid rubber wood and American white oak core,rubber,wood,ARG,NONE
635,middle_paths_unrestricted_16,"Having an entertainment, birthday, wedding, or corporate parties DJ improves the fun and provides everyone a much better experience.",birthday,wedding,ARG,NONE
636,middle_paths_unrestricted_16,virginia Starters: pennsylvania Starters:,virginia,pennsylvania,ARG,NONE
637,middle_paths_unrestricted_16,"In comparison to the recent Lenovo i5 deal , this PC has a slower processor but better integrated graphics, USB 3.0, Wi-Fi and Bluetooth wireless connectivity.",USB,Bluetooth,ARG,NONE
638,middle_paths_unrestricted_16,Only Honda and Nissan offer them.,Honda,Nissan,ARG,NONE
639,middle_paths_unrestricted_16,A harder hit can rip stone walls to pieces and shatter steel doors.,stone,steel,ARG,NONE
640,middle_paths_unrestricted_16,The football and tennis standout was even better in wrestling.,football,tennis,ARG,NONE
644,middle_paths_unrestricted_16,"Summary: Pros: Decent picture if you are in front of the set, internet access to youtube, netflix, hulu.",youtube,hulu,ARG,NONE
645,middle_paths_unrestricted_16,"Also nice: The Sony Vaio VPCSC1AFM/S (yes, they really could've named this model better) and Toshiba Satellite E305 feature backlit keyboards, solid-state hybrid hard drives (for 50% faster boot time), Intel Wireless Display (to stream HD content wirelessly to your HDTV), and built-in Blu-ray drives.",Sony,Intel,ARG,NONE
647,middle_paths_unrestricted_16,The restaurant serves decent dinner and breakfast and a nearby cafe has good coffee,restaurant,cafe,ARG,NONE
648,middle_paths_unrestricted_16,Rebuilt in 1989 to the original design with local stone solid walls and exposed low timber beamed ceiling.,stone,timber,ARG,NONE
649,middle_paths_unrestricted_16,ENJOY BETTER LIVING WITH GRANTS CREDIT Honda' & BMW of NORTH FLORIDA MR.,Honda,BMW,ARG,NONE
650,middle_paths_unrestricted_16,New Coronet suv truck Accessories make towing easier.,suv,truck,ARG,NONE
651,middle_paths_unrestricted_16,"NVIDIA GeForce GTX 550 Ti Roundup: Asus, EVGA, Gigabyte & MSI",Asus,Gigabyte,ARG,NONE
652,middle_paths_unrestricted_16,Nokia and Ericsson and Motorola and Siemens,Nokia,Motorola,ARG,NONE
653,middle_paths_unrestricted_16,A better comparison would be Java to Scala:,Java,Scala,ARG,NONE
654,middle_paths_unrestricted_16,"When I want a meter on my site or graphic abilities, I'll use existing technologies like JavaScript, Ruby or -if worse come to worse- even Flash.",JavaScript,Ruby,ARG,NONE
656,middle_paths_unrestricted_16,Oracle MySQL Certification Training Exams,Oracle,MySQL,ARG,NONE
657,middle_paths_unrestricted_16,"This sucks for Intel and for Microsoft, but they better get used to it.",Intel,Microsoft,ARG,NONE
658,middle_paths_unrestricted_16,"Several other PDAs were better, but still - for a guy used to working with the GUI but if something quick and dirty needed, always uses the small Python or Bash script, they all felt a little cumbersome.",Python,Bash,ARG,NONE
659,middle_paths_unrestricted_16,"In addition to the fast metal 18-55mm zoom supplied as a kit, Fuji already has the equivalents of 21/2.8 , 35/1.4 , 50/1.4 and 85/1.2 lenses with scaldingly good performance, all shipping and as good or better than the dated equivalents from Nikon, Canon and Leica.",Nikon,Leica,ARG,NONE
660,middle_paths_unrestricted_16,5 Conclusion Perl and Java are both great languages and there is no need to argue over which one is superior.,Perl,Java,ARG,NONE
661,middle_paths_unrestricted_16,Intel Core i5-3570K Zalman CNPS20LQ Liquid CPU Cooler EVGA GeForce GTX 560 Ti Core 448 Ultra Gigabyte GA-Z77X-UD3H Kingston HyperX 8GB DDR3 1600 ADATA XPG SX900 128GB SATA III SSD WD Caviar Green 1TB SATA6 64MB Cache HDD Zalman Z11 Plus ATX Mid Tower OCZ ModXStream Pro 600W LG 24X DVD Burner Windows 7 Home 64-bit,Intel,Kingston,ARG,NONE
663,middle_paths_unrestricted_16,":) what's better than celebrating your birthday at a wedding, in an Indian temple!?",birthday,wedding,ARG,NONE
664,middle_paths_unrestricted_16,"...serrated bread, 5"" serrated utility, 3"" paring, 7"" Santoku and 6 serrated steak knives with solid flat handles.",bread,steak,ARG,NONE
665,middle_paths_unrestricted_16," AMD Athlon II x4 640 3.0 Ghz ""  Cooler CPU: Cooler Master Hyper TX3 ""  VGA: EVGA GTS450 1GB GDDR5( OVER) ""  HD: Samsung 1TB 7200 RPM ""  RAM: 4GB Kingston DDR2 ""  MB: Phitronics (Asrock) N68C-M1.",AMD,Samsung,ARG,NONE
666,middle_paths_unrestricted_16,"It's hard to keep up with all of the places that electric car promoters/builders Better Place (and their Renault and Nissan partners) are trying to do business, but we've got to keep trying.",Renault,Nissan,ARG,NONE
667,middle_paths_unrestricted_16,HOW?! Why is OpenGL with the overhead of rendering each particle with a geometry shader with more data per particle and also keeping this data in textures faster than using OpenCL or CUDA?,OpenCL,CUDA,ARG,NONE
669,middle_paths_unrestricted_16,"It works as a phone, an ipod replacement, a video device, a game playing machine, a laptop alternative, a decent enough camera, a recorder, and a GPS.",ipod,laptop,ARG,NONE
671,middle_paths_unrestricted_16,"Leica lens (better than Nikon) great range, Small EVF yes, but at least it's usable.",Leica,Nikon,NONE,ARG
672,middle_paths_unrestricted_16,The numbers from the football and basketball programs appear solid.,football,basketball,ARG,NONE
673,middle_paths_unrestricted_16,"He failed to explore whether enchiladas go better with Texas beer, Dos XX, or iced tea.",beer,tea,ARG,NONE
674,middle_paths_unrestricted_16,Samsung Galaxy Nexus GSM & Motorola Xoom WiFi,Samsung,Motorola,ARG,NONE
675,middle_paths_unrestricted_16,"harvard and princeton will be the hardest, and Brown could be even harder.""",harvard,princeton,ARG,NONE
677,middle_paths_unrestricted_16,"I find Common Lisp to offer an even more dynamic programming environment, an easier language to use, and the result often has performances characteristics way beyond what I can get with Python.",Lisp,Python,NONE,ARG
678,middle_paths_unrestricted_16,"As unlikely as it sounds, Amazon is pushing far harder than Microsoft or Apple to get its technology into the hands of other companies.",Amazon,Apple,NONE,ARG
679,middle_paths_unrestricted_16,"In order to get a better handle on the problem, I contacted four professors at harvard, Yale, cornell and the University of Illinois to get their reactions.",harvard,cornell,ARG,NONE
680,middle_paths_unrestricted_16,"perfect truck, car, suv, minivan .",suv,minivan,ARG,NONE
681,middle_paths_unrestricted_16,"Instead, IBM, Digital Equipment, and Hewlett-Packard argued that their minicomputers and mainframes were faster and offered better software.",IBM,Hewlett-Packard,ARG,NONE
682,middle_paths_unrestricted_16,"We also found the Orange juice and breakfast coffee in the MDR watered down, the buffet was much nicer.",juice,coffee,ARG,NONE
683,middle_paths_unrestricted_16,"Even better, it could be a Python, Perl or PowerShell script too.",Python,Perl,ARG,NONE
684,middle_paths_unrestricted_16,"product (solid wood, plywood, OSB, LVL, parallel strand lumber, some paper,",plywood,lumber,ARG,NONE
686,middle_paths_unrestricted_16,"Microsoft , Intel , and Apple  are all giant companies with better values right now.",Intel,Apple,ARG,NONE
687,middle_paths_unrestricted_16,Those with a sense of automotive history will remember that both Toyota and Nissan were ridiculed (or worse) by the American automotive press throughout the 1960s.,Toyota,Nissan,ARG,NONE
689,middle_paths_unrestricted_16,"There are a decent number of OEMs committed to shipping phones running Windows Phone 7. HTC, LG, Samsung and Sony-Ericsson amongst the traditional mobile phone manufacturers as well as more aspiring vendors like Dell, Garmin-ASUS, HP, Toshiba and Qualcomm (whose product plans are a lot fuzzier than the traditional guys).",Samsung,Toshiba,ARG,NONE
690,middle_paths_unrestricted_16,"cafe Olympic, a small restaurant in Nagasaki, Japan, is better known as 'Parfait Heaven'.",cafe,restaurant,ARG,NONE
691,middle_paths_unrestricted_16,One stone was fixed permanently in a solid piece of metal.,stone,metal,ARG,NONE
692,middle_paths_unrestricted_16,"And fortunately, this is a little easier to learn, IMO, than concrete or stone masonry is.",concrete,stone,ARG,NONE
693,middle_paths_unrestricted_16,"NetBeans, Eclipse, Flash Builder, Photoshop",NetBeans,Eclipse,ARG,NONE
694,middle_paths_unrestricted_16,"CR 's latest survey shows 69% of 2011 models sold by GM 's four brands - Buick , Cadillac , Chevrolet , GMC - now have predicted reliability rates of average or better, up from 43% a year ago.",Buick,Cadillac,ARG,NONE
695,middle_paths_unrestricted_16,"After reading the comments, I revisited the indexing and search tools that I have used over the years: Ferret (a Lucene clone) is my favorite library for several reasons: it uses the Lucene API (which I have used for years), it is very fast, and coding in Ruby is faster for me than Java (Lucene) or Common Lisp (Montezuma).",Java,Lisp,ARG,NONE
697,middle_paths_unrestricted_16,"youtube, amazon, Imgur, and pretty much every website and app ever) a shot that's still the best-just, you know, better.",youtube,amazon,ARG,NONE
698,middle_paths_unrestricted_16,"Nintendo gamecube , playstation 2 , Xbox أ.ش.",gamecube,playstation,ARG,NONE
699,middle_paths_unrestricted_16,After working for years in PHP he finally found the far superior Ruby on Rails.,PHP,Ruby,NONE,ARG
700,middle_paths_unrestricted_16,"Republicans felt far better about government under nixon, reagan and Bush than Democrats did under Carter, Clinton or Obama.",nixon,reagan,ARG,NONE
701,middle_paths_unrestricted_16,"Falling in line with the same price and specs as its cousin the ASUS Chromebox, the HP Chromebox offers an Intel Celeron (2955U 1.4 GHz) processor, 2GB of RAM, 16GB of storage, Wifi 802.11n, 10/100 Ethernet, Bluetooth 4.0 and a solid assortment of ports including...",Ethernet,Bluetooth,ARG,NONE
702,middle_paths_unrestricted_16,"Did you know their on-line programs are better than harvard, Yale and stanford.",harvard,stanford,ARG,NONE
703,middle_paths_unrestricted_16,Our Reno rodent (rat and mouse) control is superior to other pest management companies.,rat,mouse,ARG,NONE
704,middle_paths_unrestricted_16,Solid-sided working alleys can be built with wood or pipe frames covered with sheet metal or exterior plywood.,metal,plywood,ARG,NONE
705,middle_paths_unrestricted_16,"Find out how accessibility options in Windows 7, Windows Vista, and Windows XP make your PC easier to use .",Windows Vista,Windows XP,ARG,NONE
707,middle_paths_unrestricted_16,"Imagine how hard it will be for Intel to make the case that its chips are somehow worth the price tag when IBM, HP, Dell, and Sun are all selling faster, cheaper, more capable chips.",Intel,IBM,NONE,ARG
708,middle_paths_unrestricted_16,"In terms of Android, AT&T has brought out a decent selection in the Samsung Captivate, HTC Aria, Dell Aero, and now the Sony Ericsson Xperia X10.",Dell,Sony,ARG,NONE
712,middle_paths_unrestricted_16,"Secure Transport in Apple iOS before 8.2, Apple OS X through 10.10.2, and Apple TV before 7.1 does not properly restrict TLS state transitions, which makes it easier for remote attackers to conduct cipher-downgrade attacks to EXPORT_RSA ciphers via crafted TLS traffic, related to the ""FREAK"" issue, a different vulnerability than CVE-2015-0204 and CVE-2015-1637.",iOS,Apple TV,ARG,NONE
713,middle_paths_unrestricted_16,"It's been a while since we've had a thread on operating systems, and what better time to have one than on the day that Amazon begins pushing pre-orders for the latest version of Microsoft Windows?",Amazon,Microsoft,ARG,NONE
714,middle_paths_unrestricted_16,"to Java, Ruby, PHP).",Java,Ruby,ARG,NONE
715,middle_paths_unrestricted_16,"I actually have two of these units, one in my Ford and another in my wife's Honda and the radio reception is just lousy.",Ford,Honda,ARG,NONE
716,middle_paths_unrestricted_16,"Languages like LISP, Smalltalk and Pop11 were managed as it Java, C# and VB.NET.",Smalltalk,Java,ARG,NONE
717,middle_paths_unrestricted_16,"Excellent receiver sensitivity for best-in-class range Superior performance in real-world operating environments even in presence of other wireless LAN, Bluetooth TM devices and microwave oven interference Lowest CPU utilization design leaves system resources available for other functions Easy Installation and management: Seamless Microsoft XP zero-configuration integration with advanced utilities and common GUI for legacy OS Easy to use with drivers for Windows XP, Windows 2000, Windows ME, Windows 98 SE and Linux Redhat (version7.1 or later) Profile Auto-Switch function enables seamless roaming between home, office and car.",Windows XP,Windows 98,ARG,NONE
719,middle_paths_unrestricted_16,Throw some JavaScript or PHP in there and it'd be a bit better.,JavaScript,PHP,ARG,NONE
720,middle_paths_unrestricted_16,"juice, MILK AND soda",juice,soda,ARG,NONE
721,middle_paths_unrestricted_16,- Harder adaptation for pre Windows Vista users i.e.) Windows XP/2000.,Windows Vista,Windows XP,ARG,NONE
723,middle_paths_unrestricted_16,"While the 1.6GHz Intel Core i7 720QM processor runs at a slower base clockspeed than the 2.66GHz 620M chip of the Advent Sienna 700 and Sony VAIO VPC-Z12V9E/X, it is in fact far more powerful, due to its quad-core design, increased Hyper-Threading and efficient overclocking abilities.",Intel,Sony,ARG,NONE
724,middle_paths_unrestricted_16,"Oracle, PostgreSQL) support materialized views, which store the ""view"" temporarily in another table for faster access.",Oracle,PostgreSQL,ARG,NONE
726,middle_paths_unrestricted_16,"IBM OS/2, VisualAge C++, Java, Smalltalk certified",Java,Smalltalk,ARG,NONE
727,middle_paths_unrestricted_16,virginia-pennsylvania Boundary,virginia,pennsylvania,ARG,NONE
728,middle_paths_unrestricted_16,"Yes, some of that has been their competition (Vandy, UAB, East carolina, missouri and Kentucky all rank 82nd or worse in offense), but they are talented and fast.",carolina,missouri,ARG,NONE
730,middle_paths_unrestricted_16,"So what better place for an unforgettable gay holiday, wedding or honeymoon?",holiday,wedding,ARG,NONE
731,middle_paths_unrestricted_16,"Toyota, Honda, or Nissan might buy it.",Honda,Nissan,ARG,NONE
732,middle_paths_unrestricted_16,"While Toyota, Nissan, Hyundai and Kia underperformed the industry, Honda posted a solid 7.1% gain.",Toyota,Nissan,ARG,NONE
733,middle_paths_unrestricted_16,"That SOS is better than Kentucky, North carolina and missouri among many others.",carolina,missouri,ARG,NONE
734,middle_paths_unrestricted_16,Specialising in all types of materials from solid timber to marble and stone.,timber,stone,ARG,NONE
735,middle_paths_unrestricted_16,I just think whole milk would be better then juice?,milk,juice,NONE,ARG
736,middle_paths_unrestricted_16,"Haskell, Eiffel, Java, C# It is decidedly not a goal of this paper to demonstrate that one lan- guage is ""better"" than any other language.",Haskell,Java,ARG,NONE
737,middle_paths_unrestricted_16,"We fared slightly better with their steak pizza (RM28++) which came with slices of roast beef, mushrooms and sun dried tomatoes.",steak,pizza,ARG,NONE
738,middle_paths_unrestricted_16,"Renault, Ferrari believe US gap a one-off",Renault,Ferrari,ARG,NONE
739,middle_paths_unrestricted_16,Older Smalltalk implementations have mark-and-sweep GC like Java.,Smalltalk,Java,ARG,NONE
740,middle_paths_unrestricted_16,"I have a decent programming background in VB, JavaScript, VBScript, Net.Data (IBM's macro language), regular expressions, and a teensy bit of Perl.",JavaScript,Perl,ARG,NONE
741,middle_paths_unrestricted_16,"07 ouch georgia, and LSU and Tennessee and a lousy michigan team.",georgia,michigan,ARG,NONE
743,middle_paths_unrestricted_16,I think the wii version is actually better than the ps2 version.,wii,ps2,NONE,ARG
744,middle_paths_unrestricted_16,"The team continued on the rewrite of scap into Python (from Bash scripts + PHP), improving both performance and maintainability in addition to being in a better position to move to a new tool in the future.",Python,Bash,ARG,NONE
745,middle_paths_unrestricted_16,"We know this to be true - Windows 7 ran faster than Windows Vista, and Windows 8 got even better, and achieved this on constrained ARM hardware.",Windows 7,Windows 8,NONE,ARG
746,middle_paths_unrestricted_16,"This first place finish earned 32 points for harvard, contributing to a solid second day lead over princeton.",harvard,princeton,NONE,ARG
747,middle_paths_unrestricted_16,How much cooler would it be to have Major League baseball than NBA basketball in Brooklyn?,baseball,basketball,ARG,NONE
749,middle_paths_unrestricted_16,The traction control is night and day better than my Lexus and my wife's Audi.,Lexus,Audi,ARG,NONE
750,middle_paths_unrestricted_16,"Microsoft, Oracle, Sun, IBM and HP have specifically focused on making things better.",Microsoft,IBM,ARG,NONE
751,middle_paths_unrestricted_16,"The same holds true for the LS 460 and LS 460 L, which are expected to fare slightly better in projected resale value than key competitors, such as standard or long-wheelbase versions of the Audi A8 , BMW 7 Series , Jaguar XJ Series and remain on par with the Mercedes-Benz S-Class .",Audi,Mercedes-Benz,ARG,NONE
752,middle_paths_unrestricted_16,"Ever Lost -- or Worse Yet, Had Stolen -- a Smart phone, laptop, Tablet, Etc.?",phone,laptop,ARG,NONE
754,middle_paths_unrestricted_16,"New York, california, Florida and michigan all have better track records and are working towards getting better themselves.",california,michigan,ARG,NONE
755,middle_paths_unrestricted_16,"I have done the above work in AWK (much easier to work with I've found), but I don't even know where to start with Sed.",AWK,Sed,ARG,NONE
756,middle_paths_unrestricted_16,The AHS baseball and softball teams ended their seasons with solid advances but no big trophies.,baseball,softball,ARG,NONE
759,middle_paths_unrestricted_16,Programming languages: - Objective-C - Swift Tools: - Xcode,Objective-C,Swift,ARG,NONE
761,middle_paths_unrestricted_16,"Time Warner Cable have helped customers take advantage of new bandwidth-intensive, Web video services such as iTunes, hulu and youtube by offering faster and faster Internet connections.",hulu,youtube,ARG,NONE
762,middle_paths_unrestricted_16,A solid understanding of Python or Java,Python,Java,ARG,NONE
763,middle_paths_unrestricted_16,"Since I often prefer a wired connection when I can, for the extra speed (yes, still faster than wireless), I have to use Apple's USB Ethernet adapter.",USB,Ethernet,ARG,NONE
765,middle_paths_unrestricted_16,"Eclipse, Intellij IDEA, NetBeans, Prismic.io",Eclipse,NetBeans,ARG,NONE
768,middle_paths_unrestricted_16,This approach isn't just for Swift either; Objective-C can use NSURLComponents too.,Swift,Objective-C,ARG,NONE
769,middle_paths_unrestricted_16,"What's REALLY fucked up is that for companies like Apple, Google, Nokia, Sears, and Sony paying $80,00 is asswipe money and more efficient and cheaper in the long run than fighting this which only makes it harder for everyone else down the line.",Google,Sony,ARG,NONE
770,middle_paths_unrestricted_16,"Instagram, LinkedIn, Twitter, youtube and even Google+ all grew faster than facebook.",youtube,facebook,NONE,ARG
772,middle_paths_unrestricted_16,"Other languages that might be easier on you: Ruby, Lua, C#, JavaScript/Coffeescript.",Ruby,JavaScript,ARG,NONE
774,middle_paths_unrestricted_16,I would also like to point out the reason that vBullitin is faster is due to MySQL databases vs flat-file AND better programming not Perl/PHP.,Perl,PHP,ARG,NONE
775,middle_paths_unrestricted_16,"Later, in 1984, slower-growing species of forest trees such as teak and neem (Azadirachta indica) were acquired to obtain more valuable timber.",forest,timber,ARG,NONE
776,middle_paths_unrestricted_16,Pretty much everything requires maintenance although solid stone or concrete probably requires the least.,stone,concrete,ARG,NONE
777,middle_paths_unrestricted_16,Even Google and Microsoft would score poorly on that measure.,Google,Microsoft,ARG,NONE
778,middle_paths_unrestricted_16,gamecube looks solid but not quite as solid as the ps2.,gamecube,ps2,NONE,ARG
779,middle_paths_unrestricted_16,"GM, Ford, Chrysler, Toyota, Honda",Toyota,Honda,ARG,NONE
781,middle_paths_unrestricted_16,"So, over the years, I've used ereaders from the likes of Sony, Cooler, iRex, Bookeen, Amazon and BeBook.",Sony,Amazon,ARG,NONE
782,middle_paths_unrestricted_16,"What better way to enjoy the sea, water sports, skiing, wake board, diving, fishing or just sunbathing and relaxing?",skiing,fishing,ARG,NONE
784,middle_paths_unrestricted_16,"I notice many people say they will buy the ""better quality car"" when they make one well lately Cadillac was second only to Lexus and many here still bought Infinity, or Acura, Benz, etc. or kept their remaining.",Cadillac,Lexus,NONE,ARG
786,middle_paths_unrestricted_16,Perl gets scoping better than Python.,Perl,Python,NONE,ARG
787,middle_paths_unrestricted_16,"Version 4.3a introduces new LiveLink™ products for Microsoft® Excel® 2010 for Windows® and Solid Edge®, Amazon EC2™ cloud computing support, and ECAD file import.",Microsoft,Amazon,ARG,NONE
789,middle_paths_unrestricted_16,"On this front, the Google Nexus 4 and Sony Xperia S do a much better job (400 cd/m²).",Google,Sony,ARG,NONE
790,middle_paths_unrestricted_16,"Intel® Core Atom Processor RK3288C 11.6"" LED backlight Display, 1366X768 Resolution Google Chrome Operating System Mali-T764HD Graphics 4GB  on-board Memory 16GB eMMC Solid State Drive Integrated Sound System, HDMI Wireless (802.11b/g/n",Intel,Google,ARG,NONE
791,middle_paths_unrestricted_16,tennis!!!!!! volleyball! Football!,tennis,volleyball,ARG,NONE
792,middle_paths_unrestricted_16,"LAKE-swimming, fishing, & BOATING",swimming,fishing,ARG,NONE
793,middle_paths_unrestricted_16,"No wait, you're right, hiring multiple developers to code in Java and Objective-C and who knows what else is a much better solution.",Java,Objective-C,ARG,NONE
795,middle_paths_unrestricted_16,The problems with DRM and finding books make Borders and the Sony Reader not that much better in my opinion from Amazon and the Kindle.,Sony,Amazon,ARG,NONE
797,middle_paths_unrestricted_16,"(Also available in a new and backwards-incompatible beta version [2] which should be easier to get started with, has more extensive unit tests, but has only been tested with MySQL and SQLite)",MySQL,SQLite,ARG,NONE
798,middle_paths_unrestricted_16,"If HTC, Sony, LG, Apple actually make a better product, people will buy it.",Sony,Apple,ARG,NONE
800,middle_paths_unrestricted_16,"As a Java programmer, I find Smalltalk to be a very nice language.",Java,Smalltalk,ARG,NONE
801,middle_paths_unrestricted_16,"Yes, that's right folks: according to the Programming Languages Shootout, Python, PHP, and Perl are all slower than Ruby .",Python,Ruby,NONE,ARG
