_unit_id,_golden,_trusted_judgments,_last_judgment_at,label,label:confidence,a,also_acceptable,b,expected_label,id,label_gold,marker,raw_text,text_html,text_readable
1532714660,False,3,1/5/2018 17:17:26,WORSE,0.7033,Ford,,Toyota,,H1185501063,,True,"I looked at Toyota, Chevrolet and Dodge, but they could not offer the solid overall package found in the Ford.","I looked at <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span>, Chevrolet and Dodge, but they could not offer the solid overall package found in the <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span>.","I looked at *Toyota*, Chevrolet and Dodge, but they could not offer the solid overall package found in the §Ford$."
1532714662,False,3,1/5/2018 17:15:13,NONE,1.0,Google,,Sony,,M2067883798,,True,"Rather than pack in ever more pixels or flex its screens , Sony is rolling out a number of technical and design tweaks aimed to make their benchmark-setting UHD televisions even better this year-and that includes a brand spankin' new OS powered by Google.","Rather than pack in ever more pixels or flex its screens , <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> is rolling out a number of technical and design tweaks aimed to make their benchmark-setting UHD televisions even better this year-and that includes a brand spankin' new OS powered by <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span>.","Rather than pack in ever more pixels or flex its screens , *Sony* is rolling out a number of technical and design tweaks aimed to make their benchmark-setting UHD televisions even better this year-and that includes a brand spankin' new OS powered by §Google$."
1532714663,False,3,1/5/2018 17:14:12,OTHER,1.0,Audi,,Mercedes-Benz,,O2360548535,,True,"That attraction should continue on through the years, as the GS line's projected residual values are marginally better than those of the Audi A6, BMW 5 Series and Mercedes-Benz E-Class competitors, handily exceed those of the Cadillac STS and match well with those of the Infiniti M35 and M45.","That attraction should continue on through the years, as the GS line's projected residual values are marginally better than those of the <span style=""color: #9A14B2; font-weight: bold"">Audi:[OBJECT_A]</span> A6, BMW 5 Series and <span style=""color: #6CB219; font-weight: bold"">Mercedes-Benz:[OBJECT_B]</span> E-Class competitors, handily exceed those of the Cadillac STS and match well with those of the Infiniti M35 and M45.","That attraction should continue on through the years, as the GS line's projected residual values are marginally better than those of the *Audi* A6, BMW 5 Series and §Mercedes-Benz$ E-Class competitors, handily exceed those of the Cadillac STS and match well with those of the Infiniti M35 and M45."
1532714664,False,3,1/5/2018 17:59:40,NONE,0.6642,Sony,,Intel,,K1616940634,,True,"Lenovo IBM ThinkPad Edge 11: AMD, from 330 Euros; Lenovo IBM ThinkPad Edge 11 #2: i3-380UM under 600 Euros; Sony Vaio VPC-YA1V9E/B: Intel based sister for 650 Euros; Acer Aspire One 721: AMD based 390 Euros; Acer Aspire TimelineX 1830T: faster i5-470UM...","Lenovo IBM ThinkPad Edge 11: AMD, from 330 Euros; Lenovo IBM ThinkPad Edge 11 #2: i3-380UM under 600 Euros; <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span> Vaio VPC-YA1V9E/B: <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span> based sister for 650 Euros; Acer Aspire One 721: AMD based 390 Euros; Acer Aspire TimelineX 1830T: faster i5-470UM...","Lenovo IBM ThinkPad Edge 11: AMD, from 330 Euros; Lenovo IBM ThinkPad Edge 11 #2: i3-380UM under 600 Euros; *Sony* Vaio VPC-YA1V9E/B: §Intel$ based sister for 650 Euros; Acer Aspire One 721: AMD based 390 Euros; Acer Aspire TimelineX 1830T: faster i5-470UM..."
1532714666,False,3,1/5/2018 17:31:29,WORSE,0.7296,Honda,,BMW,,T3164684469,,True,"While the new BMW 3 Series and Infiniti G37 may offer slightly better chassis dynamics than this latest Accord, neither has an engine note as nice as this Honda.","While the new <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> 3 Series and Infiniti G37 may offer slightly better chassis dynamics than this latest Accord, neither has an engine note as nice as this <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span>.","While the new *BMW* 3 Series and Infiniti G37 may offer slightly better chassis dynamics than this latest Accord, neither has an engine note as nice as this §Honda$."
1532714667,False,3,1/5/2018 17:35:08,NONE,1.0,Apple,,Google,,B326196439,,True,"Apple, Google, Facebook Partner With EU To Make Internet Safer for Kids","<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span>, Facebook Partner With EU To Make Internet Safer for Kids","*Apple*, §Google$, Facebook Partner With EU To Make Internet Safer for Kids"
1532714668,False,3,1/5/2018 17:15:36,NONE,1.0,Google,,Kingston,,P2536979672,,False,"The Kingston VIA rail station is about a 4-minute drive away from the hotel, Queen's University is an 8-minute drive, and the Wolf Island Ferry Terminal can be accessed in 12 minutes by car (driving distances - Google Maps).","The <span style=""color: #9A14B2; font-weight: bold"">Kingston:[OBJECT_A]</span> VIA rail station is about a 4-minute drive away from the hotel, Queen's University is an 8-minute drive, and the Wolf Island Ferry Terminal can be accessed in 12 minutes by car (driving distances - <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Maps).","The *Kingston* VIA rail station is about a 4-minute drive away from the hotel, Queen's University is an 8-minute drive, and the Wolf Island Ferry Terminal can be accessed in 12 minutes by car (driving distances - §Google$ Maps)."
1532714669,False,3,1/5/2018 17:22:47,NONE,0.6645,Google,,IBM,,D393886379,,True,"But in any case, without Sun's demise and the spreading of Ex-Sun engineers everywhere the software industry would be a poorer place; just following where Ex-Sun engineers went (to all the ""greats"" in Software whether that'd be Google, VMware, Facebook, Apple, IBM, RedHat, MicroSoft, Citrix, ARM, ... or into financial services, back into academic research, media technologies, all the startups founded by ex-Sunnies in all kinds of industry) shows how much seeding the ""Sun Incubator"" has done.","But in any case, without Sun's demise and the spreading of Ex-Sun engineers everywhere the software industry would be a poorer place; just following where Ex-Sun engineers went (to all the ""greats"" in Software whether that'd be <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span>, VMware, Facebook, Apple, <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span>, RedHat, MicroSoft, Citrix, ARM, ... or into financial services, back into academic research, media technologies, all the startups founded by ex-Sunnies in all kinds of industry) shows how much seeding the ""Sun Incubator"" has done.","But in any case, without Sun's demise and the spreading of Ex-Sun engineers everywhere the software industry would be a poorer place; just following where Ex-Sun engineers went (to all the ""greats"" in Software whether that'd be *Google*, VMware, Facebook, Apple, §IBM$, RedHat, MicroSoft, Citrix, ARM, ... or into financial services, back into academic research, media technologies, all the startups founded by ex-Sunnies in all kinds of industry) shows how much seeding the ""Sun Incubator"" has done."
1532714670,False,3,1/5/2018 17:15:14,NONE,1.0,Samsung,,Motorola,,K1689009447,,False,Maxon Samsung E630 Motorola A925,"Maxon <span style=""color: #9A14B2; font-weight: bold"">Samsung:[OBJECT_A]</span> E630 <span style=""color: #6CB219; font-weight: bold"">Motorola:[OBJECT_B]</span> A925",Maxon *Samsung* E630 §Motorola$ A925
1532714671,False,3,1/5/2018 17:18:38,BETTER,1.0,IBM,,Intel,,I1295320304,,True,"Intel is down 2% since its earnings report Thursday, and IBM has fallen 3% after delivering better-than-expected results and a strong outlook Tuesday.","<span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> is down 2% since its earnings report Thursday, and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> has fallen 3% after delivering better-than-expected results and a strong outlook Tuesday.","*Intel* is down 2% since its earnings report Thursday, and §IBM$ has fallen 3% after delivering better-than-expected results and a strong outlook Tuesday."
1532714672,False,3,1/5/2018 17:46:44,OTHER,0.679,Honda,,BMW,,B313186522,,True,"Any engine can come apart and its usually the faster guys that lose an engine,,, list a few cars that rev past 7,000 now,,,BMW/Honda both make power through rpm,anything over head cam(valve train stability)","Any engine can come apart and its usually the faster guys that lose an engine,,, list a few cars that rev past 7,000 now,,,<span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> both make power through rpm,anything over head cam(valve train stability)","Any engine can come apart and its usually the faster guys that lose an engine,,, list a few cars that rev past 7,000 now,,,*BMW*/§Honda$ both make power through rpm,anything over head cam(valve train stability)"
1532714673,False,3,1/5/2018 17:23:17,NONE,1.0,Gigabyte,,Asus,,D542802263,,False,"Custom GeForce GTX 750 Ti Offerings - Asus, Gigabyte and Palit","Custom GeForce GTX 750 Ti Offerings - <span style=""color: #9A14B2; font-weight: bold"">Asus:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Gigabyte:[OBJECT_B]</span> and Palit","Custom GeForce GTX 750 Ti Offerings - *Asus*, §Gigabyte$ and Palit"
1532714674,False,3,1/5/2018 17:45:48,WORSE,1.0,Intel,,Dell,,N2214255512,,True,"Since then, things have only gotten worse for Intel, with rival AMD scoring a major deal with Dell.","Since then, things have only gotten worse for <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span>, with rival AMD scoring a major deal with <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span>.","Since then, things have only gotten worse for *Intel*, with rival AMD scoring a major deal with §Dell$."
1532714675,False,3,1/5/2018 17:24:29,BETTER,1.0,Microsoft,,Sony,,K1713536351,,True,Microsoft always does adds better than Sony ;).,"<span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> always does adds better than <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> ;).",*Microsoft* always does adds better than §Sony$ ;).
1532714676,False,3,1/5/2018 17:14:12,NONE,0.6863,Ford,,Toyota,,S3049726561,,True,"We have already gotten better trucks from Dodge, Ford, and GM because of Toyota also being in the game.","We have already gotten better trucks from Dodge, <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>, and GM because of <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> also being in the game.","We have already gotten better trucks from Dodge, *Ford*, and GM because of §Toyota$ also being in the game."
1532714677,False,3,1/5/2018 17:17:00,NONE,1.0,Advil,,Motrin,,G1025948501,,False,Ibuprofen  Advil  Motrin  Nuprin,"Ibuprofen  <span style=""color: #9A14B2; font-weight: bold"">Advil:[OBJECT_A]</span>  <span style=""color: #6CB219; font-weight: bold"">Motrin:[OBJECT_B]</span>  Nuprin",Ibuprofen  *Advil*  §Motrin$  Nuprin
1532714678,False,3,1/5/2018 17:18:06,OTHER,0.7277,Toyota,,BMW,,H1069366537,,True,"If BMW can crank 330HP @ 7900 RPM, and 263ft-lbs @ 4900 RPM in a 3.2L engine, I can't believe Toyota can't develop more HP and Torque from the same engine with better aspiration and exhaust while getting better gas mileage.","If <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> can crank 330HP @ 7900 RPM, and 263ft-lbs @ 4900 RPM in a 3.2L engine, I can't believe <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> can't develop more HP and Torque from the same engine with better aspiration and exhaust while getting better gas mileage.","If *BMW* can crank 330HP @ 7900 RPM, and 263ft-lbs @ 4900 RPM in a 3.2L engine, I can't believe §Toyota$ can't develop more HP and Torque from the same engine with better aspiration and exhaust while getting better gas mileage."
1532714679,False,3,1/5/2018 17:11:19,BETTER,1.0,Google,,Sony,,M2039249090,,True,"Processor : Google nexus 5 features advance CPU unit compared to Sony Xperia Z1 (2.2 GHz, ARM Krait 400 vs. 1.3 GHz, ARM Cyclone (64 bit)), you get fast clock speed + more cores try to finish the task faster, other benefit includes sharper screen resolution, smooth streaming HD video, quick loading of large image files and heavy graphic multiplayer games should be very smooth.","Processor : <span style=""color: #9A14B2; font-weight: bold"">Google:[OBJECT_A]</span> nexus 5 features advance CPU unit compared to <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> Xperia Z1 (2.2 GHz, ARM Krait 400 vs. 1.3 GHz, ARM Cyclone (64 bit)), you get fast clock speed + more cores try to finish the task faster, other benefit includes sharper screen resolution, smooth streaming HD video, quick loading of large image files and heavy graphic multiplayer games should be very smooth.","Processor : *Google* nexus 5 features advance CPU unit compared to §Sony$ Xperia Z1 (2.2 GHz, ARM Krait 400 vs. 1.3 GHz, ARM Cyclone (64 bit)), you get fast clock speed + more cores try to finish the task faster, other benefit includes sharper screen resolution, smooth streaming HD video, quick loading of large image files and heavy graphic multiplayer games should be very smooth."
1532714680,False,3,1/5/2018 17:13:37,OTHER,0.6627,Nissan,,Renault,,M2091032660,,True,"Renault is set to fare better, as its alliance with Nissan Motor Co. (7201) gives it a stronger presence in growing markets outside Europe.","<span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span> is set to fare better, as its alliance with <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> Motor Co. (7201) gives it a stronger presence in growing markets outside Europe.","*Renault* is set to fare better, as its alliance with §Nissan$ Motor Co. (7201) gives it a stronger presence in growing markets outside Europe."
1532714681,False,4,1/5/2018 17:17:32,WORSE,0.7506,Apple,,Google,,E675329218,,True,"Everybody - or well, almost everybody - knows that Apple Maps is inferior to Google Maps.","Everybody - or well, almost everybody - knows that <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> Maps is inferior to <span style=""color: #6CB219; font-weight: bold"">Google:[OBJECT_B]</span> Maps.","Everybody - or well, almost everybody - knows that *Apple* Maps is inferior to §Google$ Maps."
1532714682,False,3,1/5/2018 17:11:08,OTHER,0.7020000000000001,Ferrari,,BMW,,I1376143389,,False,It feels like I have bought a Ferrari for the price of a BMW.,"It feels like I have bought a <span style=""color: #9A14B2; font-weight: bold"">Ferrari:[OBJECT_A]</span> for the price of a <span style=""color: #6CB219; font-weight: bold"">BMW:[OBJECT_B]</span>.",It feels like I have bought a *Ferrari* for the price of a §BMW$.
1532714683,False,4,1/5/2018 17:13:24,NONE,1.0,Microsoft,,Intel,,F759260996,,True,"For starters, I'm guessing that Intel is helping Microsoft with delivering better binned Haswell ULT and Y series SKUs.","For starters, I'm guessing that <span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> is helping <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> with delivering better binned Haswell ULT and Y series SKUs.","For starters, I'm guessing that *Intel* is helping §Microsoft$ with delivering better binned Haswell ULT and Y series SKUs."
1532714684,False,3,1/5/2018 17:13:13,NONE,1.0,Intel,,Hewlett-Packard,,D525406398,,False,"Corporate Sponsors:                       S3, Hewlett-Packard, Intel, SGI, Compaq, IBM","Corporate Sponsors:                       S3, <span style=""color: #9A14B2; font-weight: bold"">Hewlett-Packard:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Intel:[OBJECT_B]</span>, SGI, Compaq, IBM","Corporate Sponsors:                       S3, *Hewlett-Packard*, §Intel$, SGI, Compaq, IBM"
1532714685,False,3,1/5/2018 17:16:47,OTHER,1.0,Nikon,,Leica,,L1881595599,,True,"Old OM lenses were better, but old Canon FDn lenses, Leica lenses, and Contax lenses and Nikon AIS lenses were better.","Old OM lenses were better, but old Canon FDn lenses, <span style=""color: #9A14B2; font-weight: bold"">Leica:[OBJECT_A]</span> lenses, and Contax lenses and <span style=""color: #6CB219; font-weight: bold"">Nikon:[OBJECT_B]</span> AIS lenses were better.","Old OM lenses were better, but old Canon FDn lenses, *Leica* lenses, and Contax lenses and §Nikon$ AIS lenses were better."
1532714687,False,3,1/5/2018 17:41:48,BETTER,0.6685,Audi,,Lexus,,F845752998,,True,"Handling The Lexus LS 460 has a significantly smaller turning radius than the Audi A6, allowing much better maneuverability in and out of tight spots.","Handling The <span style=""color: #9A14B2; font-weight: bold"">Lexus:[OBJECT_A]</span> LS 460 has a significantly smaller turning radius than the <span style=""color: #6CB219; font-weight: bold"">Audi:[OBJECT_B]</span> A6, allowing much better maneuverability in and out of tight spots.","Handling The *Lexus* LS 460 has a significantly smaller turning radius than the §Audi$ A6, allowing much better maneuverability in and out of tight spots."
1532714688,False,3,1/5/2018 17:41:14,NONE,1.0,Intel,,Kingston,,I1295260103,,True,"Intel Core 2 Duo E6750 Gigabyte GA-G31M-S2L Thermaltake Blue Orb II 4GB DDR2-1066 Kingston Hyper-X (running at 800MHz :() 640GB Samsung SATA2 7200RPM HDD, 32MB cache Samsung DVD+-RW SATA2 Cooler Master Centurion 5 Bestec ATX-300-12Z 300W (came with my Compaq, the original system) Windows Vista 64-bit Business SP2","<span style=""color: #9A14B2; font-weight: bold"">Intel:[OBJECT_A]</span> Core 2 Duo E6750 Gigabyte GA-G31M-S2L Thermaltake Blue Orb II 4GB DDR2-1066 <span style=""color: #6CB219; font-weight: bold"">Kingston:[OBJECT_B]</span> Hyper-X (running at 800MHz :() 640GB Samsung SATA2 7200RPM HDD, 32MB cache Samsung DVD+-RW SATA2 Cooler Master Centurion 5 Bestec ATX-300-12Z 300W (came with my Compaq, the original system) Windows Vista 64-bit Business SP2","*Intel* Core 2 Duo E6750 Gigabyte GA-G31M-S2L Thermaltake Blue Orb II 4GB DDR2-1066 §Kingston$ Hyper-X (running at 800MHz :() 640GB Samsung SATA2 7200RPM HDD, 32MB cache Samsung DVD+-RW SATA2 Cooler Master Centurion 5 Bestec ATX-300-12Z 300W (came with my Compaq, the original system) Windows Vista 64-bit Business SP2"
1532714689,False,3,1/5/2018 17:26:01,WORSE,1.0,Nikon,,Leica,,I1361562997,,True,I switched from Nikon at the time and feel the camera build quality of the Leica was better.,"I switched from <span style=""color: #9A14B2; font-weight: bold"">Nikon:[OBJECT_A]</span> at the time and feel the camera build quality of the <span style=""color: #6CB219; font-weight: bold"">Leica:[OBJECT_B]</span> was better.",I switched from *Nikon* at the time and feel the camera build quality of the §Leica$ was better.
1532714690,False,3,1/5/2018 17:16:39,NONE,1.0,Microsoft,,Sony,,L1800871332,,True,"Next systems you see from Microsoft and Sony will have ""motion sensitive"" controls like the ""inferior"" wii.","Next systems you see from <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Sony:[OBJECT_B]</span> will have ""motion sensitive"" controls like the ""inferior"" wii.","Next systems you see from *Microsoft* and §Sony$ will have ""motion sensitive"" controls like the ""inferior"" wii."
1532714691,False,3,1/5/2018 17:41:25,NONE,1.0,Ford,,Chrysler,,F739998442,,False,Ford and Chrysler do!,"<span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Chrysler:[OBJECT_B]</span> do!",*Ford* and §Chrysler$ do!
1532714692,False,3,1/5/2018 17:16:21,NONE,1.0,Nissan,,Renault,,A70231596,,True,"[ 36 ] Exceptions are South Africa, Argentina, Russia, Ukraine, [ nb 5 ] Colombia, Ecuador, Israel, Egypt, Brazil, Chile, Perú and Venezuela where it is marketed as the Renault Logan , and furthermore Mexico, where the Logan was sold as the Nissan Aprio , given the better reputation of the Japanese brand in the Mexican market.","[ 36 ] Exceptions are South Africa, Argentina, Russia, Ukraine, [ nb 5 ] Colombia, Ecuador, Israel, Egypt, Brazil, Chile, Perú and Venezuela where it is marketed as the <span style=""color: #9A14B2; font-weight: bold"">Renault:[OBJECT_A]</span> Logan , and furthermore Mexico, where the Logan was sold as the <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span> Aprio , given the better reputation of the Japanese brand in the Mexican market.","[ 36 ] Exceptions are South Africa, Argentina, Russia, Ukraine, [ nb 5 ] Colombia, Ecuador, Israel, Egypt, Brazil, Chile, Perú and Venezuela where it is marketed as the *Renault* Logan , and furthermore Mexico, where the Logan was sold as the §Nissan$ Aprio , given the better reputation of the Japanese brand in the Mexican market."
1532714695,False,3,1/5/2018 17:23:08,BETTER,1.0,Ford,,BMW,,N2145344535,,True,"Seating position: Slightly behind the BMW i3, basically on par with the Mercedes B-class and a bit better than the Volt and Ford Focus.","Seating position: Slightly behind the <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> i3, basically on par with the Mercedes B-class and a bit better than the Volt and <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Focus.","Seating position: Slightly behind the *BMW* i3, basically on par with the Mercedes B-class and a bit better than the Volt and §Ford$ Focus."
1532714696,False,3,1/5/2018 17:12:40,BETTER,1.0,Toyota,,Chrysler,,E614184218,,True,"Drivetrain Due to its much higher torque, the engine of the Chrysler 200 does a much better job of transmitting power to the wheels than the Toyota Corolla.","Drivetrain Due to its much higher torque, the engine of the <span style=""color: #9A14B2; font-weight: bold"">Chrysler:[OBJECT_A]</span> 200 does a much better job of transmitting power to the wheels than the <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> Corolla.","Drivetrain Due to its much higher torque, the engine of the *Chrysler* 200 does a much better job of transmitting power to the wheels than the §Toyota$ Corolla."
1532714697,False,3,1/5/2018 17:16:53,NONE,0.6779,Dell,,Hewlett-Packard,,J1542407216,,True,"Jan 12, 2013 (Austin American-Statesman - McClatchy-Tribune Information Services via COMTEX) -- January can be the time for grim reckonings in the investment world, and some analysts are taking a harder look at two personal computer industry stalwarts, Dell Inc. and Hewlett-Packard Co.","Jan 12, 2013 (Austin American-Statesman - McClatchy-Tribune Information Services via COMTEX) -- January can be the time for grim reckonings in the investment world, and some analysts are taking a harder look at two personal computer industry stalwarts, <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span> Inc. and <span style=""color: #6CB219; font-weight: bold"">Hewlett-Packard:[OBJECT_B]</span> Co.","Jan 12, 2013 (Austin American-Statesman - McClatchy-Tribune Information Services via COMTEX) -- January can be the time for grim reckonings in the investment world, and some analysts are taking a harder look at two personal computer industry stalwarts, *Dell* Inc. and §Hewlett-Packard$ Co."
1532714698,False,3,1/5/2018 17:12:58,NONE,1.0,Apple,,IBM,,B326042051,,True,Apple and IBM team-up to make iPhones and iPads even better for work,"<span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> team-up to make iPhones and iPads even better for work",*Apple* and §IBM$ team-up to make iPhones and iPads even better for work
1532714699,False,3,1/5/2018 17:49:05,OTHER,1.0,Toyota,,Nissan,,P2586930835,,True,"Then to make it worse the products are not as good as Honda, Toyota, Nissan, and Hyundai.","Then to make it worse the products are not as good as Honda, <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span>, <span style=""color: #6CB219; font-weight: bold"">Nissan:[OBJECT_B]</span>, and Hyundai.","Then to make it worse the products are not as good as Honda, *Toyota*, §Nissan$, and Hyundai."
1532714700,False,3,1/5/2018 17:22:47,OTHER,0.6774,Ford,,Chevrolet,,O2377068669,,True,"That's like saying Ford/Chevrolet/Dodge/etc, is better than Ferrari/Lamborghini/Bugatti/Aston Martin/McLaren/etc, because they outsell them by a huge margin.","That's like saying <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span>/<span style=""color: #6CB219; font-weight: bold"">Chevrolet:[OBJECT_B]</span>/Dodge/etc, is better than Ferrari/Lamborghini/Bugatti/Aston Martin/McLaren/etc, because they outsell them by a huge margin.","That's like saying *Ford*/§Chevrolet$/Dodge/etc, is better than Ferrari/Lamborghini/Bugatti/Aston Martin/McLaren/etc, because they outsell them by a huge margin."
1532714701,False,3,1/5/2018 17:16:07,WORSE,0.6683,Microsoft,,Dell,,L1906766833,,True,"One you match a better product with the power of so many manufacturers pushing (HP, Toshiba, Asus, Dell, Sony, etc) it's a mathematical certainty that Microsoft will dominate once again.","One you match a better product with the power of so many manufacturers pushing (HP, Toshiba, Asus, <span style=""color: #9A14B2; font-weight: bold"">Dell:[OBJECT_A]</span>, Sony, etc) it's a mathematical certainty that <span style=""color: #6CB219; font-weight: bold"">Microsoft:[OBJECT_B]</span> will dominate once again.","One you match a better product with the power of so many manufacturers pushing (HP, Toshiba, Asus, *Dell*, Sony, etc) it's a mathematical certainty that §Microsoft$ will dominate once again."
1532714703,False,3,1/5/2018 17:16:47,WORSE,1.0,Ford,,Toyota,,T3123181941,,True,"When compared to the Ford products we owned before, the Toyota vehicles have been a better experience for us.","When compared to the <span style=""color: #9A14B2; font-weight: bold"">Ford:[OBJECT_A]</span> products we owned before, the <span style=""color: #6CB219; font-weight: bold"">Toyota:[OBJECT_B]</span> vehicles have been a better experience for us.","When compared to the *Ford* products we owned before, the §Toyota$ vehicles have been a better experience for us."
1532714704,False,3,1/5/2018 17:15:46,NONE,1.0,Toyota,,Honda,,O2273021487,,False,"[source: Ford, Toyota, GM, Honda]","[source: Ford, <span style=""color: #9A14B2; font-weight: bold"">Toyota:[OBJECT_A]</span>, GM, <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span>]","[source: Ford, *Toyota*, GM, §Honda$]"
1532714705,False,3,1/5/2018 17:07:42,NONE,1.0,Apple,,Dell,,D509783544,,True,"Computer makers such as Apple, Hewlett-Packard, Dell, and Toshiba all offer laptops with solid-state drives ranging in capacity from 64GB to 128GB.","Computer makers such as <span style=""color: #9A14B2; font-weight: bold"">Apple:[OBJECT_A]</span>, Hewlett-Packard, <span style=""color: #6CB219; font-weight: bold"">Dell:[OBJECT_B]</span>, and Toshiba all offer laptops with solid-state drives ranging in capacity from 64GB to 128GB.","Computer makers such as *Apple*, Hewlett-Packard, §Dell$, and Toshiba all offer laptops with solid-state drives ranging in capacity from 64GB to 128GB."
1532714706,False,4,1/5/2018 17:17:21,BETTER,1.0,Microsoft,,IBM,,M1936854585,,True,"OS/2 was technically superior, but Microsoft beat IBM through marketing and by tying its Office applications to Windows.""","OS/2 was technically superior, but <span style=""color: #9A14B2; font-weight: bold"">Microsoft:[OBJECT_A]</span> beat <span style=""color: #6CB219; font-weight: bold"">IBM:[OBJECT_B]</span> through marketing and by tying its Office applications to Windows.""","OS/2 was technically superior, but *Microsoft* beat §IBM$ through marketing and by tying its Office applications to Windows."""
1532714707,False,3,1/5/2018 17:15:52,WORSE,1.0,Ford,,BMW,,T3120537588,,True,"When a BMW is no better than a Ford Fusion, the industry has issues.","When a <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> is no better than a <span style=""color: #6CB219; font-weight: bold"">Ford:[OBJECT_B]</span> Fusion, the industry has issues.","When a *BMW* is no better than a §Ford$ Fusion, the industry has issues."
1532714708,False,3,1/5/2018 17:18:37,NONE,1.0,Apple,,Sony,,J1465658981,,True,"It's still inferior to Sony, Microsoft and Apple.","It's still inferior to <span style=""color: #9A14B2; font-weight: bold"">Sony:[OBJECT_A]</span>, Microsoft and <span style=""color: #6CB219; font-weight: bold"">Apple:[OBJECT_B]</span>.","It's still inferior to *Sony*, Microsoft and §Apple$."
1532714709,False,4,1/5/2018 17:22:36,OTHER,1.0,Honda,,BMW,,O2419633768,,True,"The BMW and Honda both hold more than a 20-hp advantage, and run the quarter-mile better than the Kawi's 10.81 @ 129.6 mph byline, but the Kwakker just plain feels the rowdiest, most virile bike of the bunch.","The <span style=""color: #9A14B2; font-weight: bold"">BMW:[OBJECT_A]</span> and <span style=""color: #6CB219; font-weight: bold"">Honda:[OBJECT_B]</span> both hold more than a 20-hp advantage, and run the quarter-mile better than the Kawi's 10.81 @ 129.6 mph byline, but the Kwakker just plain feels the rowdiest, most virile bike of the bunch.","The *BMW* and §Honda$ both hold more than a 20-hp advantage, and run the quarter-mile better than the Kawi's 10.81 @ 129.6 mph byline, but the Kwakker just plain feels the rowdiest, most virile bike of the bunch."
