id,sentence,object_a,object_b,most_frequent_label,most_frequent_percentage,path
H1184992533,I'll wager that this will prove remarkably faster than having Python or PHP stream the data directly (it seems like it is faster than my browser).,Python,PHP,NONE,1.0,X/PROPN/nsubj/>_or/CONJ/cc/V_stream/VERB/ccomp/>_have/VERB/ROOT/^_stream/VERB/ccomp/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
P2582454157,"The Nokia 3310 is in some ways better than the Samsung Galaxy S4, here's why",Nokia,Samsung,BETTER,1.0,X/PROPN/compound/>_3310/NUM/nsubj/>_be/VERB/ROOT/^_heres/VERB/advcl/<_s4/PROPN/nsubj/<_Y/PROPN/compound/<
T3213620702,"Wow, better than new golf clubs or even tennis balls!",golf,tennis,NONE,1.0,X/PROPN/compound/>_club/NOUN/ROOT/^_Y/PROPN/conj/<
T3213620702,"Wow, better than new golf clubs or even tennis balls!",golf,tennis,NONE,1.0,X/PROPN/compound/>_club/NOUN/ROOT/^_even/ADV/advmod/V_Y/PROPN/conj/<
T3213620702,"Wow, better than new golf clubs or even tennis balls!",golf,tennis,NONE,1.0,X/PROPN/compound/>_club/NOUN/ROOT/^_Y/PROPN/conj/<_ball/NOUN/dobj/V
J1545112705,JavaScript is widely considered even worse than PHP and yet is unavoidable in Web development.,JavaScript,PHP,WORSE,1.0,X/PROPN/nsubjpass/>_consider/VERB/ROOT/>_consider/VERB/ROOT/^_consider/VERB/ROOT/<_bad/ADJ/oprd/<_than/ADP/prep/<_Y/PROPN/pobj/<
L1777263948,"My steak sandwich tastes fresh and was enough in itself to provide a solid meal, let alone the additional fries.",steak,sandwich,NONE,1.0,X/PROPN/nsubj/>_taste/NOUN/nsubj/>_be/VERB/ROOT/^_taste/NOUN/nsubj/<_objecta/PROPN/nsubj/<_Y/PROPN/appos/<
L1777263948,"My steak sandwich tastes fresh and was enough in itself to provide a solid meal, let alone the additional fries.",steak,sandwich,NONE,1.0,my/ADJ/poss/V_X/PROPN/nsubj/>_taste/NOUN/nsubj/>_be/VERB/ROOT/^_taste/NOUN/nsubj/<_objecta/PROPN/nsubj/<_Y/PROPN/appos/<
O2345744622,TechRadar: Things have only got easier for Microsoft and Sony.,Microsoft,Sony,NONE,1.0,X/PROPN/pobj/>_for/ADP/prep/>_easy/ADJ/ROOT/^_for/ADP/prep/<_objecta/PROPN/pobj/<_Y/PROPN/conj/<
O2345744622,TechRadar: Things have only got easier for Microsoft and Sony.,Microsoft,Sony,NONE,1.0,X/PROPN/pobj/>_and/CONJ/cc/V_for/ADP/prep/>_easy/ADJ/ROOT/^_for/ADP/prep/<_objecta/PROPN/pobj/<_Y/PROPN/conj/<
I1256251013,I never said basketball was easier than baseball.,basketball,baseball,NONE,0.8,X/PROPN/nsubj/>_be/VERB/ccomp/>_say/VERB/ROOT/^_be/VERB/ccomp/<_easy/ADJ/acomp/<_than/ADP/prep/<_Y/PROPN/pobj/<
P2497292762,The former owners had no soda or chocolate!! Old seats have seen better days!,soda,chocolate,NONE,1.0,X/PROPN/nmod/>_seat/NOUN/nsubj/>_see/VERB/ROOT/^_seat/NOUN/nsubj/<_objecta/PROPN/nmod/<_Y/PROPN/conj/<
P2497292762,The former owners had no soda or chocolate!! Old seats have seen better days!,soda,chocolate,NONE,1.0,X/PROPN/nmod/>_or/CONJ/cc/V_seat/NOUN/nsubj/>_see/VERB/ROOT/^_seat/NOUN/nsubj/<_objecta/PROPN/nmod/<_Y/PROPN/conj/<
H1111437211,"If you don't feel better in 15 minutes, drink another glass of juice, milk, soda, etc.",milk,soda,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/appos/>_glass/NOUN/dobj/>_drink/VERB/ROOT/^_glass/NOUN/dobj/<_Y/PROPN/appos/<
T3184481742,"Windows 8, slightly better than Windows 7",Windows 8,Windows 7,BETTER,1.0,X/PROPN/ROOT/^_Y/PROPN/pobj/<
T3184481742,"Windows 8, slightly better than Windows 7",Windows 8,Windows 7,BETTER,1.0,X/PROPN/ROOT/^_good/ADJ/advmod/V_Y/PROPN/pobj/<
M2066496592,"Rated 4 out of 5  by NorgiFussball FIts the bill The Nike shoes seem to be fitting our kids better than the Adidas at this age (U11, U13).",Nike,Adidas,BETTER,1.0,X/PROPN/compound/>_shoe/NOUN/nsubj/>_seem/VERB/ROOT/^_be/VERB/xcomp/<_good/ADJ/ccomp/<_than/ADP/prep/<_Y/PROPN/pobj/<
M2066496592,"Rated 4 out of 5  by NorgiFussball FIts the bill The Nike shoes seem to be fitting our kids better than the Adidas at this age (U11, U13).",Nike,Adidas,BETTER,1.0,X/PROPN/compound/>_shoe/NOUN/nsubj/>_seem/VERB/ROOT/^_be/VERB/xcomp/<_good/ADJ/ccomp/<_than/ADP/prep/<_the/DET/det/V_Y/PROPN/pobj/<
N2137846884,"Scala makes the code less verbose, its better performance than Java.",Scala,Java,BETTER,1.0,X/PROPN/nsubj/>_make/VERB/ROOT/>_make/VERB/ROOT/^_make/VERB/ROOT/<_verbose/NOUN/ccomp/<_performance/NOUN/dobj/<_than/ADP/prep/<_Y/PROPN/pobj/<
R2932140769,"Toshiba and Samsung are expected to use the technology to make 10-nm flash memory chips, while Intel will make faster microprocessors that use less power.",Toshiba,Samsung,NONE,1.0,X/PROPN/nsubjpass/>_expect/VERB/ROOT/>_expect/VERB/ROOT/^_expect/VERB/ROOT/<_objecta/PROPN/nsubjpass/<_Y/PROPN/conj/<
R2932140769,"Toshiba and Samsung are expected to use the technology to make 10-nm flash memory chips, while Intel will make faster microprocessors that use less power.",Toshiba,Samsung,NONE,1.0,X/PROPN/nsubjpass/>_and/CONJ/cc/V_expect/VERB/ROOT/>_expect/VERB/ROOT/^_expect/VERB/ROOT/<_objecta/PROPN/nsubjpass/<_Y/PROPN/conj/<
H1201025316,I'm finding that Amazon 's selection of apps are very limited and mediocre compared to Google Play.,Amazon,Google,WORSE,1.0,X/PROPN/poss/>_selection/NOUN/nsubj/>_be/VERB/ROOT/^_compare/VERB/prep/<_to/ADP/prep/<_play/VERB/pobj/<_Y/PROPN/amod/<
P2524111109,The initial demand for the XO has fallen well below Mr. Negroponte's projections as Intel and Microsoft have successfully argued that their entries are superior.,Intel,Microsoft,NONE,1.0,X/PROPN/nsubj/>_argue/VERB/advcl/>_fall/VERB/ROOT/^_argue/VERB/advcl/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
P2524111109,The initial demand for the XO has fallen well below Mr. Negroponte's projections as Intel and Microsoft have successfully argued that their entries are superior.,Intel,Microsoft,NONE,1.0,X/PROPN/nsubj/>_and/CONJ/cc/V_argue/VERB/advcl/>_fall/VERB/ROOT/^_argue/VERB/advcl/<_objecta/PROPN/nsubj/<_Y/PROPN/conj/<
E682491354,Exactly like Windows XP and 7 and nothing like Windows 8. but with better performance,Windows XP,Windows 8,WORSE,0.4,X/PROPN/pobj/>_like/ADP/ROOT/>_like/ADP/ROOT/^_like/ADP/ROOT/<_nothing/NOUN/conj/<_like/ADP/prep/<_Y/PROPN/pobj/<
E682491354,Exactly like Windows XP and 7 and nothing like Windows 8. but with better performance,Windows XP,Windows 8,WORSE,0.4,X/PROPN/pobj/>_and/CONJ/cc/V_like/ADP/ROOT/>_like/ADP/ROOT/^_like/ADP/ROOT/<_nothing/NOUN/conj/<_like/ADP/prep/<_Y/PROPN/pobj/<
N2183414997,"Shelly stone,"" ""shelly metal,"" etc. SHELPIT, SHILPIT, SHILPY, pale, sickly, nerveless, poorly, ill.",stone,metal,NONE,1.0,X/PROPN/dep/>_nerveless/NOUN/ROOT/>_nerveless/NOUN/ROOT/^_nerveless/NOUN/ROOT/<_objecta/PROPN/dep/<_Y/PROPN/appos/<
N2183414997,"Shelly stone,"" ""shelly metal,"" etc. SHELPIT, SHILPIT, SHILPY, pale, sickly, nerveless, poorly, ill.",stone,metal,NONE,1.0,shelly/PROPN/compound/V_X/PROPN/dep/>_nerveless/NOUN/ROOT/>_nerveless/NOUN/ROOT/^_nerveless/NOUN/ROOT/<_objecta/PROPN/dep/<_Y/PROPN/appos/<
N2183414997,"Shelly stone,"" ""shelly metal,"" etc. SHELPIT, SHILPIT, SHILPY, pale, sickly, nerveless, poorly, ill.",stone,metal,NONE,1.0,X/PROPN/dep/>_nerveless/NOUN/ROOT/>_nerveless/NOUN/ROOT/^_nerveless/NOUN/ROOT/<_objecta/PROPN/dep/<_shelly/ADV/compound/V_Y/PROPN/appos/<
O2397970453,"The air suspension designs from Land Rover, SsangYong, Chrysler, Subaru, Audi, Volkswagen, Tesla, Porsche, and Lexus models feature height adjustable suspension controlled by the driver, suitable for making it easier to enter the vehicle, clear bumps, or clear rough terrain.",Audi,Lexus,NONE,1.0,X/PROPN/compound/>_porsche/PROPN/ROOT/^_Y/PROPN/conj/<
M2034317638,"Primarily Ruby on Rails 3.2, but always wanting to get better at JavaScript too.",Ruby,JavaScript,BETTER,0.6,X/PROPN/nsubj/>_want/VERB/ROOT/>_want/VERB/ROOT/^_want/VERB/ROOT/<_get/VERB/xcomp/<_at/ADP/prep/<_Y/PROPN/pobj/<
M2034317638,"Primarily Ruby on Rails 3.2, but always wanting to get better at JavaScript too.",Ruby,JavaScript,BETTER,0.6,X/PROPN/nsubj/>_on/ADP/prep/V_want/VERB/ROOT/>_want/VERB/ROOT/^_want/VERB/ROOT/<_get/VERB/xcomp/<_at/ADP/prep/<_Y/PROPN/pobj/<
H1230221497,"In addition, Kitguru has MSI GS40 6QF Phantom review, Legit Reviews has Nvidia GeForce GTX 980 Ti Roundup review, ThinkComputs has the Best AiO CPU Cooler of 2015, ...",MSI,Nvidia,NONE,1.0,X/PROPN/compound/>_reviews/PROPN/dobj/>_have/VERB/ROOT/^_have/VERB/conj/<_thinkcomputs/PROPN/nsubj/<_Y/PROPN/nmod/<
H1230221497,"In addition, Kitguru has MSI GS40 6QF Phantom review, Legit Reviews has Nvidia GeForce GTX 980 Ti Roundup review, ThinkComputs has the Best AiO CPU Cooler of 2015, ...",MSI,Nvidia,NONE,1.0,X/PROPN/compound/>_reviews/PROPN/dobj/>_have/VERB/ROOT/^_have/VERB/conj/<_thinkcomputs/PROPN/nsubj/<_Y/PROPN/nmod/<_gtx/PROPN/appos/V
N2243595849,"Solid American Grown timber ( never kiln dried, no mystery wood or beetle Infested rain forest woods and other renamed woods.",timber,forest,NONE,1.0,X/PROPN/nmod/>_kiln/NOUN/nsubj/>_dry/VERB/ROOT/^_wood/NOUN/dobj/<_Y/PROPN/compound/<
F740471135,"Ford Motor Co ( F.N ), Honda Motor Co ( 7267.T ) and Nissan Motor Co ( 7201.T ) posted better-than-expected sales, while Chrysler Group LLC, Toyota Motor Corp ( 7203.T ) and Hyundai Motor Co ( 005380.KS ) also reported strong increases that industry executives and investors said should continue through the end of the year.",Chrysler,Toyota,NONE,1.0,X/PROPN/compound/>_llc/PROPN/compound/>_corp/PROPN/nsubj/>_t/NOUN/ROOT/^_corp/PROPN/nsubj/<_Y/PROPN/compound/<
S3038821911,"wedding, birthday and family reunion group shots have never been easier with Face Detection.",wedding,birthday,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/nsubj/>_be/VERB/ROOT/>_be/VERB/ROOT/<_Y/PROPN/nsubj/^
S3038821911,"wedding, birthday and family reunion group shots have never been easier with Face Detection.",wedding,birthday,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/nsubj/>_be/VERB/ROOT/>_be/VERB/ROOT/<_Y/PROPN/nsubj/^_and/CONJ/cc/V
S3038821911,"wedding, birthday and family reunion group shots have never been easier with Face Detection.",wedding,birthday,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/nsubj/>_be/VERB/ROOT/>_be/VERB/ROOT/<_Y/PROPN/nsubj/^_shot/NOUN/conj/V
C384100440,"As unlikely as it sounds, Amazon is pushing far harder than Microsoft or Apple to get its technology into the hands of other companies.",Amazon,Apple,BETTER,0.6666666666666666,X/PROPN/nsubj/>_push/VERB/ROOT/>_push/VERB/ROOT/^_push/VERB/ROOT/<_harder/ADV/advmod/<_than/ADP/prep/<_microsoft/PROPN/pobj/<_Y/PROPN/conj/<
Q2774781556,"They based their concerns partly on price cuts for Windows Phone 8 smartphones made by Nokia, Samsung and others, and slower than expected sales of such devices.",Nokia,Samsung,NONE,0.8,X/PROPN/compound/>_objectb/PROPN/pobj/>_by/ADP/agent/>_make/VERB/ROOT/^_by/ADP/agent/<_Y/PROPN/pobj/<
Q2774781556,"They based their concerns partly on price cuts for Windows Phone 8 smartphones made by Nokia, Samsung and others, and slower than expected sales of such devices.",Nokia,Samsung,NONE,0.8,X/PROPN/compound/>_objectb/PROPN/pobj/>_by/ADP/agent/>_make/VERB/ROOT/^_by/ADP/agent/<_Y/PROPN/pobj/<_and/CONJ/cc/V
Q2774781556,"They based their concerns partly on price cuts for Windows Phone 8 smartphones made by Nokia, Samsung and others, and slower than expected sales of such devices.",Nokia,Samsung,NONE,0.8,X/PROPN/compound/>_objectb/PROPN/pobj/>_by/ADP/agent/>_make/VERB/ROOT/^_by/ADP/agent/<_Y/PROPN/pobj/<_others/NOUN/conj/V
A125900317,"According to ASUS' internal lab testing report, this is faster than the Samsung Galaxy Note 3 (65ms), Apple iPhone 5 (73ms), and Sony Xperia Z (105ms).",Apple,Sony,NONE,1.0,X/PROPN/nmod/>_73m/NOUN/appos/>_65m/NOUN/ROOT/^_73m/NOUN/appos/<_105ms/PROPN/conj/<_Y/PROPN/compound/<
A123555600,"Accenture, Intel, BEA, Hewlett-Packard and Oracle are also members of WS-I.",Intel,Hewlett-Packard,NONE,1.0,X/PROPN/compound/>_bea/PROPN/nsubj/>_be/VERB/ROOT/>_bea/PROPN/ROOT/^_be/VERB/ROOT/<_Y/PROPN/nsubj/<
A123555600,"Accenture, Intel, BEA, Hewlett-Packard and Oracle are also members of WS-I.",Intel,Hewlett-Packard,NONE,1.0,X/PROPN/compound/>_bea/PROPN/nsubj/>_be/VERB/ROOT/>_bea/PROPN/ROOT/^_be/VERB/ROOT/<_Y/PROPN/nsubj/<_and/CONJ/cc/V
A123555600,"Accenture, Intel, BEA, Hewlett-Packard and Oracle are also members of WS-I.",Intel,Hewlett-Packard,NONE,1.0,X/PROPN/compound/>_bea/PROPN/nsubj/>_be/VERB/ROOT/>_bea/PROPN/ROOT/^_be/VERB/ROOT/<_Y/PROPN/nsubj/<_oracle/PROPN/conj/V
Q2711799276,"The shuttle is a decent space truck, but we need a cheaper (and safer) space ""bus.""",truck,bus,WORSE,0.6,X/PROPN/acl/>_but/CONJ/cc/>_be/VERB/ROOT/^_need/VERB/conj/<_Y/PROPN/dobj/<
J1545028523,Java is Smalltalk history repeated as farce.,Java,Smalltalk,NONE,1.0,X/PROPN/nsubj/>_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_history/NOUN/attr/<_Y/PROPN/compound/<
B273685817,"And saying there are no decent lenses for the NEX (E) mount when you take into account all the non OEM options is just patently ridiculous, unless you actually think that all Nikon, Canon, Leica, Zeiss etc glass is clearly rubbish!",Nikon,Leica,NONE,1.0,X/PROPN/nmod/>_canon/PROPN/ROOT/^_Y/PROPN/appos/<
F824511267,"Google is a great, long-term play,"" adding that it's probably a safer investment than Apple.",Google,Apple,BETTER,0.6,X/PROPN/nsubj/>_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_add/VERB/advcl/<_investment/NOUN/ccomp/<_than/ADP/prep/<_Y/PROPN/pobj/<
Q2709606258,"//These years feeble demand situation in the laptop amrket favors that the solid Laptop manufacturers like Lenovo, Dell, Asus, Toshiba, Sony, HP, MSI, etc should be VERY interested in finally finding out the relevance of this community.",Dell,Sony,NONE,0.8571428571428571,X/PROPN/compound/>_toshiba/PROPN/appos/>_lenovo/PROPN/pobj/>_like/VERB/prep/>_manufacturer/NOUN/ROOT/^_etc/X/appos/<_Y/PROPN/compound/<
O2330408866,swimming and fishing,swimming,fishing,NONE,1.0,X/PROPN/ROOT/^_Y/PROPN/conj/<
O2330408866,swimming and fishing,swimming,fishing,NONE,1.0,X/PROPN/ROOT/^_and/CONJ/cc/V_Y/PROPN/conj/<
E640992691,"(e.g., ibuprofen, naproxen, Advil, Motrin, Alleve)",Advil,Motrin,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/compound/>_alleve/PROPN/ROOT/>_alleve/PROPN/ROOT/<_Y/PROPN/compound/^
N2152757119,Seems like the ds online is better than the wii.,ds,wii,BETTER,1.0,X/PROPN/compound/>_online/ADV/nsubj/>_be/VERB/ROOT/^_good/ADJ/acomp/<_than/ADP/prep/<_Y/PROPN/pobj/<
N2152757119,Seems like the ds online is better than the wii.,ds,wii,BETTER,1.0,X/PROPN/compound/>_online/ADV/nsubj/>_be/VERB/ROOT/^_good/ADJ/acomp/<_than/ADP/prep/<_the/DET/det/V_Y/PROPN/pobj/<
Q2634542525,"There are 5 manufacturers: MSI, Biostar, AsRock, Asus and Gigabyte.",Asus,Gigabyte,NONE,1.0,X/PROPN/attr/>_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_objecta/PROPN/attr/<_Y/PROPN/conj/<
Q2634542525,"There are 5 manufacturers: MSI, Biostar, AsRock, Asus and Gigabyte.",Asus,Gigabyte,NONE,1.0,asrock/PROPN/compound/V_X/PROPN/attr/>_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_objecta/PROPN/attr/<_Y/PROPN/conj/<
Q2634542525,"There are 5 manufacturers: MSI, Biostar, AsRock, Asus and Gigabyte.",Asus,Gigabyte,NONE,1.0,X/PROPN/attr/>_and/CONJ/cc/V_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_objecta/PROPN/attr/<_Y/PROPN/conj/<
E585452106,"Disadvantages: Not common outside science (e.g. for jobs), lacks features, slower development than Python/Perl.",Python,Perl,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/pobj/>_than/ADP/prep/>_development/NOUN/ROOT/^_than/ADP/prep/<_Y/PROPN/pobj/<
B237332122,"Among the 12 models that did better than industry average, Nissan, Honda, Ford and Volkswagen each had two; Dodge, Subaru, Mazda and Hyundai had one each.",Honda,Ford,NONE,1.0,NO_PATH_B
B237332122,"Among the 12 models that did better than industry average, Nissan, Honda, Ford and Volkswagen each had two; Dodge, Subaru, Mazda and Hyundai had one each.",Honda,Ford,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/nsubj/>_have/VERB/ROOT/>_have/VERB/ROOT/<_Y/PROPN/nsubj/^
B237332122,"Among the 12 models that did better than industry average, Nissan, Honda, Ford and Volkswagen each had two; Dodge, Subaru, Mazda and Hyundai had one each.",Honda,Ford,NONE,1.0,nissan/PROPN/compound/V_X/PROPN/compound/>_objectb/PROPN/nsubj/>_have/VERB/ROOT/>_have/VERB/ROOT/<_Y/PROPN/nsubj/^
B237332122,"Among the 12 models that did better than industry average, Nissan, Honda, Ford and Volkswagen each had two; Dodge, Subaru, Mazda and Hyundai had one each.",Honda,Ford,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/nsubj/>_have/VERB/ROOT/>_have/VERB/ROOT/<_Y/PROPN/nsubj/^_and/CONJ/cc/V
B237332122,"Among the 12 models that did better than industry average, Nissan, Honda, Ford and Volkswagen each had two; Dodge, Subaru, Mazda and Hyundai had one each.",Honda,Ford,NONE,1.0,X/PROPN/compound/>_objectb/PROPN/nsubj/>_have/VERB/ROOT/>_have/VERB/ROOT/<_Y/PROPN/nsubj/^_volkswagen/PROPN/conj/V
G1025948501,Ibuprofen  Advil  Motrin  Nuprin,Advil,Motrin,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^
G1025948501,Ibuprofen  Advil  Motrin  Nuprin,Advil,Motrin,NONE,1.0,ibuprofen/PROPN/compound/V_X/PROPN/compound/>_Y/PROPN/ROOT/^
G1025948501,Ibuprofen  Advil  Motrin  Nuprin,Advil,Motrin,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^_nuprin/PROPN/npadvmod/V
M1988327607,"Perl provided a convenient method of rewriting the shell / AWK scripts into a single executable, which not only provided more power and flexibility but also ran faster!",Perl,AWK,NONE,1.0,X/PROPN/nsubj/>_provide/VERB/ROOT/>_provide/VERB/ROOT/^_provide/VERB/ROOT/<_method/NOUN/dobj/<_of/ADP/prep/<_rewrite/VERB/pcomp/<_script/NOUN/ccomp/<_Y/PROPN/nsubj/<
G958989891,"Honda , 13.7%; and Nissan , 11.9%.",Honda,Nissan,NONE,0.8,X/PROPN/ROOT/^_Y/PROPN/conj/<
G958989891,"Honda , 13.7%; and Nissan , 11.9%.",Honda,Nissan,NONE,0.8,X/PROPN/ROOT/^_137/NUM/nummod/V_Y/PROPN/conj/<
G958989891,"Honda , 13.7%; and Nissan , 11.9%.",Honda,Nissan,NONE,0.8,X/PROPN/ROOT/^_and/CONJ/cc/V_Y/PROPN/conj/<
G958989891,"Honda , 13.7%; and Nissan , 11.9%.",Honda,Nissan,NONE,0.8,X/PROPN/ROOT/^_Y/PROPN/conj/<_119/NUM/nummod/V
J1544954964,Java...Assembly...now Ruby.,Java,Ruby,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^
J1544954964,Java...Assembly...now Ruby.,Java,Ruby,NONE,1.0,X/PROPN/compound/>_assemblynow/PROPN/compound/V_Y/PROPN/ROOT/^
C370667243,"A solid plywood core deck, supported by a steel frame & braced with ... Read More",plywood,steel,NONE,1.0,X/PROPN/compound/>_deck/NOUN/ROOT/>_deck/NOUN/ROOT/^_deck/NOUN/ROOT/<_support/VERB/acl/<_by/ADP/agent/<_frame/NOUN/pobj/<_Y/PROPN/compound/<
A2029878,"[0026] The invention also provides a cooler block for a device for supplying power to a motor vehicle, in particular a passenger vehicle, truck or motorcycle.",truck,motorcycle,NONE,1.0,X/PROPN/appos/>_vehicle/NOUN/pobj/>_in/ADP/ROOT/^_vehicle/NOUN/pobj/<_objecta/PROPN/appos/<_Y/PROPN/conj/<
A2029878,"[0026] The invention also provides a cooler block for a device for supplying power to a motor vehicle, in particular a passenger vehicle, truck or motorcycle.",truck,motorcycle,NONE,1.0,X/PROPN/appos/>_or/CONJ/cc/V_vehicle/NOUN/pobj/>_in/ADP/ROOT/^_vehicle/NOUN/pobj/<_objecta/PROPN/appos/<_Y/PROPN/conj/<
E638849700,Educated mit; harvard.,mit,harvard,NONE,1.0,X/PROPN/compound/>_Y/PROPN/ROOT/^
E638849700,Educated mit; harvard.,mit,harvard,NONE,1.0,X/PROPN/compound/>_educate/VERB/amod/V_Y/PROPN/ROOT/^
C370658165,"A solid, if not outstanding all-purpose machine, the MSI MegaBook EX600 sports an Intel Core 2 Duo processor, an Nvidia GeForce graphics card and some nifty multimedia additions including a 1.3-megapixel webcam and a multi-card reader.",MSI,Nvidia,NONE,1.0,X/PROPN/nsubj/>_sport/NOUN/compound/>_processor/NOUN/ROOT/^_card/NOUN/appos/<_Y/PROPN/compound/<
C370658165,"A solid, if not outstanding all-purpose machine, the MSI MegaBook EX600 sports an Intel Core 2 Duo processor, an Nvidia GeForce graphics card and some nifty multimedia additions including a 1.3-megapixel webcam and a multi-card reader.",MSI,Nvidia,NONE,1.0,the/DET/det/V_X/PROPN/nsubj/>_sport/NOUN/compound/>_processor/NOUN/ROOT/^_card/NOUN/appos/<_Y/PROPN/compound/<
C370658165,"A solid, if not outstanding all-purpose machine, the MSI MegaBook EX600 sports an Intel Core 2 Duo processor, an Nvidia GeForce graphics card and some nifty multimedia additions including a 1.3-megapixel webcam and a multi-card reader.",MSI,Nvidia,NONE,1.0,X/PROPN/nsubj/>_ex600/PROPN/appos/V_sport/NOUN/compound/>_processor/NOUN/ROOT/^_card/NOUN/appos/<_Y/PROPN/compound/<
N2137847929,Scala probably embraces Java better than any other language in the book.,Scala,Java,NONE,0.8,X/PROPN/nsubj/>_embrace/VERB/ROOT/>_embrace/VERB/ROOT/^_embrace/VERB/ROOT/<_good/ADJ/acomp/<_Y/PROPN/nsubj/<
J1457372841,It's not a Ferrari or a BMW.,Ferrari,BMW,NONE,1.0,X/PROPN/ROOT/^_Y/PROPN/conj/<
J1457372841,It's not a Ferrari or a BMW.,Ferrari,BMW,NONE,1.0,its/ADJ/poss/V_X/PROPN/ROOT/^_Y/PROPN/conj/<
J1457372841,It's not a Ferrari or a BMW.,Ferrari,BMW,NONE,1.0,not/ADV/neg/V_X/PROPN/ROOT/^_Y/PROPN/conj/<
J1457372841,It's not a Ferrari or a BMW.,Ferrari,BMW,NONE,1.0,X/PROPN/ROOT/^_or/CONJ/cc/V_Y/PROPN/conj/<
N2250219108,"Some of the better states represented at the conference were oregon, Colorado, Utah, virginia, Vermont and New Mexico.",oregon,virginia,NONE,1.0,X/PROPN/attr/>_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_objecta/PROPN/attr/<_Y/PROPN/conj/<
N2250219108,"Some of the better states represented at the conference were oregon, Colorado, Utah, virginia, Vermont and New Mexico.",oregon,virginia,NONE,1.0,X/PROPN/attr/>_utah/PROPN/appos/V_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_objecta/PROPN/attr/<_Y/PROPN/conj/<
N2250219108,"Some of the better states represented at the conference were oregon, Colorado, Utah, virginia, Vermont and New Mexico.",oregon,virginia,NONE,1.0,X/PROPN/attr/>_be/VERB/ROOT/>_be/VERB/ROOT/^_be/VERB/ROOT/<_objecta/PROPN/attr/<_Y/PROPN/conj/<_vermont/PROPN/conj/V
G961212299,Hopefully the Nikon one performs close o the Sigma otherwise its going to look even worse on a price/performance basis.,Nikon,Sigma,NONE,1.0,X/PROPN/nsubj/>_perform/VERB/ROOT/>_perform/VERB/ROOT/^_perform/VERB/ROOT/<_go/VERB/advcl/<_Y/PROPN/nsubj/<
G961212299,Hopefully the Nikon one performs close o the Sigma otherwise its going to look even worse on a price/performance basis.,Nikon,Sigma,NONE,1.0,the/DET/det/V_X/PROPN/nsubj/>_perform/VERB/ROOT/>_perform/VERB/ROOT/^_perform/VERB/ROOT/<_go/VERB/advcl/<_Y/PROPN/nsubj/<
M1972566109,"pasta, crackers, bread, rice ... are all worse for teeth than sugar.",pasta,bread,NONE,1.0,X/PROPN/amod/>_cracker/NOUN/nsubj/>_be/VERB/ROOT/>_cracker/NOUN/ROOT/^_be/VERB/ROOT/<_Y/PROPN/nsubj/<
P2533562981,The jeep Grand Cherokee: A solid choice for a suv,jeep,suv,NONE,0.6,NO_PATH_B
P2533562981,The jeep Grand Cherokee: A solid choice for a suv,jeep,suv,NONE,0.6,NO_PATH_B
N2118195425,"Roughly speaking, the conclusion was that PostgreSQL was the better database, but MySQL had a larger user base.",PostgreSQL,MySQL,BETTER,0.6,X/PROPN/nsubj/>_be/VERB/ccomp/>_be/VERB/ROOT/^_have/VERB/conj/<_Y/PROPN/nsubj/<
T3163210524,"While still fun to drive, the Neon has considerable competition from models such as the Ford Focus and the Nissan Sentra, which offer better value.",Ford,Nissan,NONE,1.0,X/PROPN/compound/>_focus/PROPN/pobj/>_as/ADP/ROOT/^_focus/PROPN/pobj/<_sentra/PROPN/conj/<_Y/PROPN/compound/<
K1691972633,"Maybe it would be better if I played golf, not hockey.",golf,hockey,BETTER,1.0,X/PROPN/nmod/>_objectb/PROPN/dobj/>_play/VERB/advcl/>_be/VERB/ROOT/^_play/VERB/advcl/<_Y/PROPN/dobj/<
K1691972633,"Maybe it would be better if I played golf, not hockey.",golf,hockey,BETTER,1.0,X/PROPN/nmod/>_objectb/PROPN/dobj/>_play/VERB/advcl/>_be/VERB/ROOT/^_play/VERB/advcl/<_not/ADV/neg/V_Y/PROPN/dobj/<
